Purpose,TAZID,All,Walk,Bike,NonM
NHB,2748.0,462.95,10.06,2.36,12.42
HBC,2748.0,117.0,0.0,5.56,5.56
HBSch,2748.0,650.23,5.26,1.56,527.65
All,2749.0,4652.33,348.58,70.49,703.87
HBW,2749.0,811.46,20.51,13.66,34.17
HBO,2749.0,2724.74,293.98,47.0,340.98
NHB,2749.0,683.55,31.21,3.81,35.02
HBC,2749.0,110.0,0.0,5.17,5.17
HBSch,2749.0,322.58,2.88,0.86,288.53
All,2750.0,5448.99,335.99,77.49,772.58
HBW,2750.0,1079.51,10.36,15.2,25.57
HBO,2750.0,3455.22,306.7,54.34,361.04
NHB,2750.0,431.49,15.3,2.35,17.66
HBC,2750.0,71.0,0.0,4.51,4.51
HBSch,2750.0,411.78,3.63,1.08,363.8
All,2751.0,6638.5,284.74,72.17,764.96
HBW,2751.0,1250.24,2.82,12.52,15.34
HBO,2751.0,4235.98,268.06,56.41,324.48
NHB,2751.0,412.34,9.73,2.0,11.73
HBC,2751.0,167.0,0.0,0.0,0.0
HBSch,2751.0,572.94,4.12,1.24,413.42
All,2752.0,4813.23,298.49,57.69,645.62
HBW,2752.0,892.04,19.83,11.81,31.64
HBO,2752.0,2746.76,246.77,40.85,287.61
NHB,2752.0,785.89,28.97,4.16,33.13
HBC,2752.0,62.0,0.0,0.0,0.0
HBSch,2752.0,326.54,2.92,0.87,293.23
All,2753.0,6552.07,303.6,72.69,744.76
HBW,2753.0,1242.33,2.63,12.42,15.05
HBO,2753.0,4147.33,286.54,57.13,343.67
NHB,2753.0,416.72,10.71,2.02,12.72
HBC,2753.0,184.0,0.0,0.0,0.0
HBSch,2753.0,561.69,3.72,1.12,373.31
All,2754.0,5410.35,232.39,61.48,667.59
HBW,2754.0,1026.87,3.56,10.07,13.63
HBO,2754.0,3490.51,217.09,48.58,265.67
NHB,2754.0,336.48,7.96,1.72,9.68
HBC,2754.0,63.0,0.0,0.0,0.0
HBSch,2754.0,493.49,3.78,1.12,378.62
All,2755.0,3687.44,323.49,50.1,444.37
HBW,2755.0,765.77,42.78,14.24,57.03
HBO,2755.0,1712.74,227.53,29.55,257.08
NHB,2755.0,1026.79,52.46,6.1,58.57
HBC,2755.0,36.0,0.0,0.0,0.0
HBSch,2755.0,146.14,0.72,0.2,71.7
All,2756.0,1237.37,56.55,7.19,63.84
HBW,2756.0,0.53,0.07,0.01,0.08
HBO,2756.0,12.86,0.41,0.05,0.46
NHB,2756.0,1223.81,56.07,7.12,63.19
HBC,2756.0,0.0,0.0,0.0,0.0
HBSch,2756.0,0.17,0.0,0.0,0.11
All,2757.0,557.48,20.57,3.2,23.77
HBW,2757.0,0.0,0.0,0.0,0.0
HBO,2757.0,0.0,0.0,0.0,0.0
NHB,2757.0,557.48,20.57,3.2,23.77
HBC,2757.0,0.0,0.0,0.0,0.0
HBSch,2757.0,0.0,0.0,0.0,0.0
All,2758.0,1161.38,62.38,7.04,69.55
HBW,2758.0,2.06,0.26,0.07,0.33
HBO,2758.0,8.15,0.85,0.11,0.96
NHB,2758.0,1150.84,61.27,6.87,68.14
HBC,2758.0,0.0,0.0,0.0,0.0
HBSch,2758.0,0.33,0.0,0.0,0.13
All,2759.0,931.93,38.53,5.46,43.99
HBW,2759.0,0.0,0.0,0.0,0.0
HBO,2759.0,0.0,0.0,0.0,0.0
NHB,2759.0,931.93,38.53,5.46,43.99
HBC,2759.0,0.0,0.0,0.0,0.0
HBSch,2759.0,0.0,0.0,0.0,0.0
All,2760.0,1486.58,79.46,8.98,89.31
HBW,2760.0,5.87,0.38,0.12,0.5
HBO,2760.0,20.24,2.03,0.28,2.31
NHB,2760.0,1459.18,77.04,8.58,85.62
HBC,2760.0,0.0,0.0,0.0,0.0
HBSch,2760.0,1.3,0.01,0.0,0.87
All,2761.0,5125.54,539.61,81.0,706.75
HBW,2761.0,1072.31,116.65,22.3,138.95
HBO,2761.0,2539.79,357.72,45.77,403.49
NHB,2761.0,1199.17,64.38,7.04,71.41
HBC,2761.0,94.0,0.0,5.65,5.65
HBSch,2761.0,220.27,0.87,0.24,87.25
All,2762.0,451.83,22.62,2.66,25.28
HBW,2762.0,0.0,0.0,0.0,0.0
HBO,2762.0,0.0,0.0,0.0,0.0
NHB,2762.0,451.83,22.62,2.66,25.28
HBC,2762.0,0.0,0.0,0.0,0.0
HBSch,2762.0,0.0,0.0,0.0,0.0
All,2763.0,1529.23,135.99,26.37,198.22
HBW,2763.0,259.98,15.07,6.39,21.46
HBO,2763.0,703.52,94.1,16.17,110.28
NHB,2763.0,496.13,26.46,2.93,29.39
HBC,2763.0,13.0,0.0,0.76,0.76
HBSch,2763.0,56.6,0.36,0.11,36.33
All,2764.0,896.33,47.37,5.61,53.39
HBW,2764.0,7.93,0.66,0.18,0.84
HBO,2764.0,30.0,2.53,0.32,2.84
NHB,2764.0,856.96,44.18,5.12,49.29
HBC,2764.0,0.0,0.0,0.0,0.0
HBSch,2764.0,1.44,0.0,0.0,0.41
All,2765.0,6192.19,572.04,94.01,781.41
HBW,2765.0,1338.47,58.79,26.29,85.08
HBO,2765.0,3292.3,447.19,60.09,507.28
NHB,2765.0,1217.66,64.89,7.31,72.2
HBC,2765.0,64.0,0.0,0.0,0.0
HBSch,2765.0,279.77,1.17,0.32,116.84
All,2766.0,5217.39,450.92,68.22,588.38
HBW,2766.0,879.16,49.4,17.28,66.68
HBO,2766.0,2088.0,279.37,38.47,317.84
NHB,2766.0,2052.74,121.45,12.28,133.72
HBC,2766.0,22.0,0.0,0.0,0.0
HBSch,2766.0,175.51,0.7,0.19,70.13
All,2767.0,1941.24,151.65,21.49,193.2
HBW,2767.0,215.73,13.02,4.3,17.32
HBO,2767.0,599.96,76.87,10.83,87.7
NHB,2767.0,1066.95,61.55,6.31,67.86
HBC,2767.0,13.0,0.0,0.0,0.0
HBSch,2767.0,45.61,0.2,0.06,20.32
All,2768.0,435.74,28.71,3.95,34.76
HBW,2768.0,21.9,1.67,0.62,2.29
HBO,2768.0,53.01,7.87,1.24,9.11
NHB,2768.0,356.09,19.15,2.09,21.24
HBC,2768.0,0.0,0.0,0.0,0.0
HBSch,2768.0,4.75,0.02,0.01,2.13
All,2769.0,3934.6,333.76,54.0,455.67
HBW,2769.0,467.58,34.96,11.62,46.58
HBO,2769.0,1261.42,179.05,29.14,208.19
NHB,2769.0,2085.81,119.07,12.2,131.27
HBC,2769.0,21.0,0.0,0.84,0.84
HBSch,2769.0,98.79,0.69,0.2,68.79
All,2770.0,828.97,20.36,4.29,24.65
HBW,2770.0,0.0,0.0,0.0,0.0
HBO,2770.0,0.0,0.0,0.0,0.0
NHB,2770.0,828.97,20.36,4.29,24.65
HBC,2770.0,0.0,0.0,0.0,0.0
HBSch,2770.0,0.0,0.0,0.0,0.0
All,2771.0,1334.1,34.17,7.2,41.37
HBW,2771.0,0.0,0.0,0.0,0.0
HBO,2771.0,0.0,0.0,0.0,0.0
NHB,2771.0,1334.1,34.17,7.2,41.37
HBC,2771.0,0.0,0.0,0.0,0.0
HBSch,2771.0,0.0,0.0,0.0,0.0
All,2772.0,2940.27,173.69,43.91,358.08
HBW,2772.0,552.56,17.73,9.11,26.84
HBO,2772.0,1778.11,145.41,28.66,174.07
NHB,2772.0,317.29,9.12,1.8,10.92
HBC,2772.0,65.0,0.0,3.93,3.93
HBSch,2772.0,227.3,1.42,0.41,142.32
All,2773.0,566.8,16.06,3.41,20.87
HBW,2773.0,5.57,0.25,0.08,0.34
HBO,2773.0,32.72,1.9,0.42,2.33
NHB,2773.0,523.42,13.89,2.9,16.79
HBC,2773.0,0.0,0.0,0.0,0.0
HBSch,2773.0,5.08,0.01,0.0,1.41
All,2774.0,1431.4,87.98,16.19,152.3
HBW,2774.0,193.83,10.06,3.24,13.3
HBO,2774.0,623.55,58.0,9.57,67.56
NHB,2774.0,529.52,19.44,3.01,22.45
HBC,2774.0,3.0,0.0,0.23,0.23
HBSch,2774.0,81.5,0.49,0.14,48.76
All,2775.0,10.21,0.68,0.13,1.5
HBW,2775.0,1.28,0.04,0.02,0.06
HBO,2775.0,7.12,0.59,0.1,0.69
NHB,2775.0,0.81,0.05,0.01,0.05
HBC,2775.0,0.0,0.0,0.0,0.0
HBSch,2775.0,1.0,0.01,0.0,0.69
All,2776.0,3978.56,166.27,24.4,198.94
HBW,2776.0,50.41,4.07,0.88,4.95
HBO,2776.0,158.13,13.34,2.21,15.56
NHB,2776.0,3749.83,148.78,21.1,169.88
HBC,2776.0,2.0,0.0,0.17,0.17
HBSch,2776.0,18.19,0.08,0.02,8.37
All,2777.0,1039.29,40.39,8.52,56.67
HBW,2777.0,63.29,2.41,0.98,3.39
HBO,2777.0,240.18,16.12,3.42,19.53
NHB,2777.0,692.11,21.79,3.94,25.73
HBC,2777.0,2.0,0.0,0.16,0.16
HBSch,2777.0,41.71,0.08,0.02,7.85
All,2778.0,2076.17,118.16,29.44,202.88
HBW,2778.0,408.63,8.85,6.72,15.56
HBO,2778.0,1321.02,103.93,20.99,124.93
NHB,2778.0,141.85,4.82,0.85,5.67
HBC,2778.0,20.0,0.0,0.72,0.72
HBSch,2778.0,184.68,0.56,0.16,56.0
All,2779.0,3804.43,235.12,53.71,470.53
HBW,2779.0,670.5,27.06,12.0,39.06
HBO,2779.0,2129.26,182.4,36.21,218.62
NHB,2779.0,722.74,23.82,4.29,28.11
HBC,2779.0,12.0,0.0,0.67,0.67
HBSch,2779.0,269.93,1.84,0.54,184.08
All,2780.0,2033.12,114.39,26.08,230.6
HBW,2780.0,323.52,8.81,5.44,14.24
HBO,2780.0,1064.45,87.21,17.25,104.47
NHB,2780.0,503.47,17.45,2.89,20.34
HBC,2780.0,3.0,0.0,0.23,0.23
HBSch,2780.0,138.67,0.91,0.27,91.32
All,2781.0,3246.13,163.21,22.05,203.62
HBW,2781.0,88.37,4.88,1.46,6.33
HBO,2781.0,275.57,24.85,4.22,29.08
NHB,2781.0,2847.22,133.29,16.1,149.39
HBC,2781.0,3.0,0.0,0.21,0.21
HBSch,2781.0,31.97,0.19,0.06,18.6
All,2782.0,972.12,40.57,8.49,67.98
HBW,2782.0,79.13,2.38,1.25,3.63
HBO,2782.0,236.72,18.82,3.5,22.33
NHB,2782.0,627.59,19.17,3.53,22.71
HBC,2782.0,2.0,0.0,0.15,0.15
HBSch,2782.0,26.68,0.19,0.06,19.17
All,2783.0,3188.21,179.62,40.38,386.74
HBW,2783.0,487.68,18.13,7.99,26.12
HBO,2783.0,1613.08,133.24,26.11,159.35
NHB,2783.0,869.77,26.57,4.9,31.47
HBC,2783.0,14.0,0.0,0.89,0.89
HBSch,2783.0,203.68,1.68,0.5,168.92
All,2784.0,3892.74,185.76,56.58,467.3
HBW,2784.0,634.38,10.64,9.53,20.18
HBO,2784.0,2079.28,148.48,32.82,181.3
NHB,2784.0,825.37,24.36,4.68,29.04
HBC,2784.0,105.0,0.0,8.88,8.88
HBSch,2784.0,248.72,2.27,0.68,227.91
All,2785.0,5354.11,213.63,69.81,600.13
HBW,2785.0,1028.81,3.66,11.16,14.82
HBO,2785.0,3318.95,199.58,45.22,244.8
NHB,2785.0,326.55,7.19,1.76,8.95
HBC,2785.0,233.0,0.0,10.71,10.71
HBSch,2785.0,446.79,3.2,0.96,320.85
All,2786.0,1951.75,110.55,23.83,226.53
HBW,2786.0,319.97,8.52,4.72,13.24
HBO,2786.0,1023.26,84.67,15.81,100.48
NHB,2786.0,475.4,16.44,2.66,19.1
HBC,2786.0,6.0,0.0,0.35,0.35
HBSch,2786.0,127.12,0.93,0.28,93.36
All,2787.0,5103.66,267.41,66.63,679.31
HBW,2787.0,980.06,11.47,13.34,24.8
HBO,2787.0,3209.35,239.79,48.54,288.33
NHB,2787.0,474.54,12.67,2.61,15.28
HBC,2787.0,34.01,0.0,1.11,1.11
HBSch,2787.0,405.7,3.49,1.03,349.78
All,2788.0,4941.07,187.32,61.03,578.55
HBW,2788.0,973.09,2.57,10.18,12.75
HBO,2788.0,3147.19,175.58,42.02,217.6
NHB,2788.0,306.15,5.83,1.61,7.44
HBC,2788.0,85.0,0.0,6.22,6.22
HBSch,2788.0,429.64,3.34,1.0,334.54
All,2789.0,0.02,0.0,0.0,0.0
HBW,2789.0,0.0,0.0,0.0,0.0
HBO,2789.0,0.0,0.0,0.0,0.0
NHB,2789.0,0.02,0.0,0.0,0.0
HBC,2789.0,0.0,0.0,0.0,0.0
HBSch,2789.0,0.0,0.0,0.0,0.0
All,2790.0,0.0,0.0,0.0,0.0
HBW,2790.0,0.0,0.0,0.0,0.0
HBO,2790.0,0.0,0.0,0.0,0.0
NHB,2790.0,0.0,0.0,0.0,0.0
HBC,2790.0,0.0,0.0,0.0,0.0
HBSch,2790.0,0.0,0.0,0.0,0.0
All,2791.0,0.0,0.0,0.0,0.0
HBW,2791.0,0.0,0.0,0.0,0.0
HBO,2791.0,0.0,0.0,0.0,0.0
NHB,2791.0,0.0,0.0,0.0,0.0
HBC,2791.0,0.0,0.0,0.0,0.0
HBSch,2791.0,0.0,0.0,0.0,0.0
All,2792.0,0.0,0.0,0.0,0.0
HBW,2792.0,0.0,0.0,0.0,0.0
HBO,2792.0,0.0,0.0,0.0,0.0
NHB,2792.0,0.0,0.0,0.0,0.0
HBC,2792.0,0.0,0.0,0.0,0.0
HBSch,2792.0,0.0,0.0,0.0,0.0
All,2793.0,0.0,0.0,0.0,0.0
HBW,2793.0,0.0,0.0,0.0,0.0
HBO,2793.0,0.0,0.0,0.0,0.0
NHB,2793.0,0.0,0.0,0.0,0.0
HBC,2793.0,0.0,0.0,0.0,0.0
HBSch,2793.0,0.0,0.0,0.0,0.0
All,2794.0,0.0,0.0,0.0,0.0
HBW,2794.0,0.0,0.0,0.0,0.0
HBO,2794.0,0.0,0.0,0.0,0.0
NHB,2794.0,0.0,0.0,0.0,0.0
HBC,2794.0,0.0,0.0,0.0,0.0
HBSch,2794.0,0.0,0.0,0.0,0.0
All,2795.0,0.0,0.0,0.0,0.0
HBW,2795.0,0.0,0.0,0.0,0.0
HBO,2795.0,0.0,0.0,0.0,0.0
NHB,2795.0,0.0,0.0,0.0,0.0
HBC,2795.0,0.0,0.0,0.0,0.0
HBSch,2795.0,0.0,0.0,0.0,0.0
All,2796.0,0.0,0.0,0.0,0.0
HBW,2796.0,0.0,0.0,0.0,0.0
HBO,2796.0,0.0,0.0,0.0,0.0
NHB,2796.0,0.0,0.0,0.0,0.0
HBC,2796.0,0.0,0.0,0.0,0.0
HBSch,2796.0,0.0,0.0,0.0,0.0
All,2797.0,1726.55,45.49,9.48,54.97
HBW,2797.0,0.0,0.0,0.0,0.0
HBO,2797.0,0.0,0.0,0.0,0.0
NHB,2797.0,1726.55,45.49,9.48,54.97
HBC,2797.0,0.0,0.0,0.0,0.0
HBSch,2797.0,0.0,0.0,0.0,0.0
All,2798.0,260.39,9.43,1.77,11.57
HBW,2798.0,2.7,0.14,0.07,0.21
HBO,2798.0,6.66,0.56,0.11,0.67
NHB,2798.0,250.51,8.73,1.59,10.32
HBC,2798.0,0.0,0.0,0.0,0.0
HBSch,2798.0,0.51,0.0,0.0,0.37
All,2799.0,1458.88,53.64,22.03,120.95
HBW,2799.0,318.64,0.7,4.6,5.3
HBO,2799.0,864.9,48.9,14.11,63.02
NHB,2799.0,142.74,2.67,0.72,3.39
HBC,2799.0,26.0,0.91,2.48,3.39
HBSch,2799.0,106.6,0.46,0.12,45.86
All,2800.0,1239.78,59.94,19.51,123.33
HBW,2800.0,273.37,2.26,4.39,6.65
HBO,2800.0,745.1,52.98,12.76,65.75
NHB,2800.0,111.34,3.13,0.64,3.76
HBC,2800.0,17.0,1.13,1.6,2.73
HBSch,2800.0,92.96,0.44,0.12,44.44
All,2801.0,1267.85,74.52,19.37,130.06
HBW,2801.0,234.38,6.08,4.17,10.26
HBO,2801.0,659.75,56.42,11.66,68.08
NHB,2801.0,272.85,9.45,1.64,11.09
HBC,2801.0,19.0,2.2,1.79,3.99
HBSch,2801.0,81.87,0.37,0.1,36.64
All,2802.0,3178.56,243.98,62.01,408.84
HBW,2802.0,643.55,18.03,12.66,30.68
HBO,2802.0,1782.25,187.61,34.02,221.63
NHB,2802.0,404.78,18.15,2.56,20.71
HBC,2802.0,133.0,19.15,12.48,31.63
HBSch,2802.0,214.97,1.04,0.3,104.19
All,2803.0,1344.17,63.42,19.14,127.25
HBW,2803.0,297.23,0.69,4.3,4.98
HBO,2803.0,813.89,58.95,12.94,71.89
NHB,2803.0,117.11,3.06,0.6,3.66
HBC,2803.0,13.0,0.27,1.19,1.45
HBSch,2803.0,102.93,0.45,0.12,45.26
All,2804.0,6685.91,411.76,113.28,736.49
HBW,2804.0,1489.7,11.94,25.96,37.9
HBO,2804.0,3956.69,370.05,69.22,439.26
NHB,2804.0,597.07,20.58,3.31,23.89
HBC,2804.0,167.01,7.05,14.22,21.28
HBSch,2804.0,475.44,2.14,0.57,214.16
All,2805.0,10654.78,852.08,184.11,1267.25
HBW,2805.0,2364.14,43.28,47.79,91.06
HBO,2805.0,6446.96,757.01,120.31,877.32
NHB,2805.0,954.29,42.34,5.81,48.15
HBC,2805.0,89.0,7.12,9.52,16.64
HBSch,2805.0,800.4,2.33,0.68,234.08
All,2806.0,4633.71,366.29,87.35,559.45
HBW,2806.0,994.76,27.68,20.01,47.7
HBO,2806.0,2686.81,305.24,50.51,355.75
NHB,2806.0,473.97,22.38,2.99,25.37
HBC,2806.0,144.0,9.92,13.53,23.45
HBSch,2806.0,334.17,1.07,0.31,107.19
All,2807.0,5261.23,264.02,78.14,492.73
HBW,2807.0,1155.36,10.21,17.33,27.54
HBO,2807.0,3156.3,238.64,50.9,289.53
NHB,2807.0,496.09,12.74,2.49,15.23
HBC,2807.0,71.0,0.91,7.01,7.92
HBSch,2807.0,382.48,1.52,0.41,152.51
All,2808.0,5892.72,347.42,97.71,627.65
HBW,2808.0,1318.92,7.47,22.37,29.84
HBO,2808.0,3554.54,319.78,61.11,380.88
NHB,2808.0,477.73,15.79,2.61,18.4
HBC,2808.0,114.0,2.54,11.13,13.67
HBSch,2808.0,427.53,1.84,0.5,184.87
All,2809.0,0.0,0.0,0.0,0.0
HBW,2809.0,0.0,0.0,0.0,0.0
HBO,2809.0,0.0,0.0,0.0,0.0
NHB,2809.0,0.0,0.0,0.0,0.0
HBC,2809.0,0.0,0.0,0.0,0.0
HBSch,2809.0,0.0,0.0,0.0,0.0
All,2810.0,202.39,6.38,1.23,7.61
HBW,2810.0,0.0,0.0,0.0,0.0
HBO,2810.0,0.0,0.0,0.0,0.0
NHB,2810.0,202.39,6.38,1.23,7.61
HBC,2810.0,0.0,0.0,0.0,0.0
HBSch,2810.0,0.0,0.0,0.0,0.0
All,2811.0,681.65,20.07,4.0,24.07
HBW,2811.0,0.0,0.0,0.0,0.0
HBO,2811.0,0.0,0.0,0.0,0.0
NHB,2811.0,681.65,20.07,4.0,24.07
HBC,2811.0,0.0,0.0,0.0,0.0
HBSch,2811.0,0.0,0.0,0.0,0.0
All,2812.0,10186.75,789.2,161.42,1243.98
HBW,2812.0,1708.26,110.03,38.12,148.15
HBO,2812.0,4672.24,518.25,88.86,607.11
NHB,2812.0,3123.43,154.6,19.92,174.52
HBC,2812.0,173.0,3.35,13.65,17.0
HBSch,2812.0,509.82,2.96,0.87,297.19
All,2813.0,6961.32,529.43,113.92,809.13
HBW,2813.0,1074.22,69.26,26.18,95.43
HBO,2813.0,3000.3,330.16,61.88,392.04
NHB,2813.0,2483.28,126.07,16.26,142.33
HBC,2813.0,103.0,2.27,9.11,11.38
HBSch,2813.0,300.52,1.67,0.5,167.95
All,2814.0,202.84,5.37,1.19,6.56
HBW,2814.0,0.0,0.0,0.0,0.0
HBO,2814.0,0.0,0.0,0.0,0.0
NHB,2814.0,202.84,5.37,1.19,6.56
HBC,2814.0,0.0,0.0,0.0,0.0
HBSch,2814.0,0.0,0.0,0.0,0.0
All,2815.0,3207.98,253.77,61.87,431.14
HBW,2815.0,598.83,32.14,14.06,46.2
HBO,2815.0,1744.68,196.83,36.63,233.46
NHB,2815.0,584.38,23.63,3.54,27.17
HBC,2815.0,88.0,0.0,7.3,7.3
HBSch,2815.0,192.09,1.17,0.34,117.01
All,2816.0,4908.68,353.06,80.56,603.76
HBW,2816.0,1114.27,36.52,21.2,57.72
HBO,2816.0,2853.28,289.97,49.87,339.83
NHB,2816.0,584.14,24.85,3.63,28.48
HBC,2816.0,62.0,0.0,5.37,5.37
HBSch,2816.0,294.98,1.72,0.5,172.36
All,2817.0,6361.94,422.77,96.53,785.15
HBW,2817.0,1012.77,39.33,20.25,59.58
HBO,2817.0,3307.11,310.27,60.52,370.8
NHB,2817.0,1528.0,70.48,9.64,80.13
HBC,2817.0,64.01,0.0,5.31,5.31
HBSch,2817.0,450.05,2.69,0.8,269.34
All,2818.0,4708.38,308.34,66.11,645.38
HBW,2818.0,736.33,28.17,13.67,41.84
HBO,2818.0,2478.32,231.41,42.32,273.73
NHB,2818.0,1115.67,46.02,6.76,52.78
HBC,2818.0,54.01,0.0,2.56,2.56
HBSch,2818.0,324.05,2.74,0.81,274.47
All,2819.0,3591.51,227.95,53.52,451.22
HBW,2819.0,521.49,20.42,9.96,30.37
HBO,2819.0,1728.93,161.2,31.15,192.35
NHB,2819.0,1049.79,44.62,6.34,50.96
HBC,2819.0,70.0,0.0,5.57,5.57
HBSch,2819.0,221.3,1.71,0.5,171.96
All,2820.0,7520.43,600.21,147.51,1022.23
HBW,2820.0,1181.82,61.55,33.28,94.83
HBO,2820.0,3592.64,417.18,86.47,503.65
NHB,2820.0,2215.9,116.33,14.59,130.92
HBC,2820.0,122.0,2.39,12.34,14.73
HBSch,2820.0,408.07,2.77,0.83,278.11
All,2821.0,5707.74,394.69,113.01,800.0
HBW,2821.0,1179.15,28.53,28.64,57.17
HBO,2821.0,3565.52,340.43,73.52,413.94
NHB,2821.0,504.35,21.83,3.4,25.24
HBC,2821.0,79.0,0.95,6.58,7.53
HBSch,2821.0,379.73,2.95,0.88,296.13
All,2822.0,3156.58,197.38,55.71,386.13
HBW,2822.0,637.27,18.09,13.95,32.04
HBO,2822.0,1727.62,155.28,33.59,188.87
NHB,2822.0,589.72,22.66,3.7,26.36
HBC,2822.0,45.0,0.0,4.07,4.07
HBSch,2822.0,156.97,1.34,0.4,134.78
All,2823.0,7507.29,375.22,106.95,929.89
HBW,2823.0,1353.09,35.71,22.04,57.75
HBO,2823.0,4431.11,302.79,71.16,373.95
NHB,2823.0,1060.33,32.2,6.55,38.75
HBC,2823.0,68.0,0.0,5.88,5.88
HBSch,2823.0,594.77,4.52,1.32,453.57
All,2824.0,6450.12,434.84,104.29,925.31
HBW,2824.0,1064.79,37.88,22.19,60.07
HBO,2824.0,3588.15,336.7,68.16,404.86
NHB,2824.0,1272.2,56.37,8.06,64.43
HBC,2824.0,61.0,0.0,4.72,4.72
HBSch,2824.0,463.98,3.9,1.15,391.23
All,2825.0,3799.17,234.44,53.24,529.52
HBW,2825.0,682.57,16.22,10.58,26.8
HBO,2825.0,2156.17,188.57,34.05,222.62
NHB,2825.0,637.28,27.2,3.89,31.09
HBC,2825.0,46.0,0.0,3.99,3.99
HBSch,2825.0,277.15,2.44,0.73,245.02
All,2826.0,3770.22,197.83,31.63,303.38
HBW,2826.0,243.56,16.28,4.01,20.29
HBO,2826.0,748.64,62.39,10.99,73.38
NHB,2826.0,2684.17,118.41,15.81,134.22
HBC,2826.0,7.0,0.0,0.61,0.61
HBSch,2826.0,86.84,0.75,0.22,74.88
All,2827.0,3178.06,178.73,35.6,354.95
HBW,2827.0,361.97,13.0,5.89,18.89
HBO,2827.0,1212.66,105.45,19.52,124.97
NHB,2827.0,1411.28,58.86,8.24,67.1
HBC,2827.0,28.0,0.0,1.53,1.53
HBSch,2827.0,164.16,1.42,0.42,142.46
All,2828.0,7952.15,458.12,110.86,1145.24
HBW,2828.0,1452.52,24.48,21.29,45.77
HBO,2828.0,4843.67,395.83,74.52,470.35
NHB,2828.0,873.32,31.99,5.12,37.11
HBC,2828.0,130.0,0.0,8.19,8.19
HBSch,2828.0,652.64,5.82,1.73,583.81
All,2829.0,7714.17,415.85,104.34,957.67
HBW,2829.0,1586.23,14.78,21.09,35.87
HBO,2829.0,4897.39,379.66,73.83,453.49
NHB,2829.0,530.05,17.0,3.02,20.02
HBC,2829.0,75.0,0.0,5.05,5.05
HBSch,2829.0,625.51,4.42,1.34,443.24
All,2830.0,1401.01,61.08,19.79,155.69
HBW,2830.0,311.45,3.2,4.09,7.29
HBO,2830.0,863.86,53.89,12.75,66.64
NHB,2830.0,107.01,3.23,0.62,3.85
HBC,2830.0,27.0,0.0,2.11,2.11
HBSch,2830.0,91.69,0.76,0.23,75.8
All,2831.0,1622.92,71.34,10.38,81.83
HBW,2831.0,0.91,0.1,0.04,0.14
HBO,2831.0,6.93,0.33,0.07,0.4
NHB,2831.0,1614.82,70.9,10.27,81.18
HBC,2831.0,0.0,0.0,0.0,0.0
HBSch,2831.0,0.25,0.0,0.0,0.11
All,2832.0,7851.45,584.82,182.16,1034.37
HBW,2832.0,1579.21,48.68,39.94,88.62
HBO,2832.0,4565.9,449.02,101.45,550.47
NHB,2832.0,820.12,31.44,5.56,36.99
HBC,2832.0,388.0,52.99,34.42,87.4
HBSch,2832.0,498.22,2.7,0.8,270.89
All,2833.0,4065.16,302.71,78.84,518.04
HBW,2833.0,781.4,38.12,20.05,58.17
HBO,2833.0,2116.8,215.17,45.71,260.88
NHB,2833.0,902.17,39.09,6.39,45.48
HBC,2833.0,64.0,8.96,6.29,15.25
HBSch,2833.0,200.78,1.38,0.4,138.26
All,2834.0,10047.4,908.9,191.45,1393.99
HBW,2834.0,1418.21,117.27,42.08,159.34
HBO,2834.0,4147.37,531.46,99.22,630.68
NHB,2834.0,3826.64,233.66,27.26,260.92
HBC,2834.0,218.01,23.55,22.03,45.58
HBSch,2834.0,437.17,2.97,0.87,297.47
All,2835.0,960.93,34.58,5.86,40.45
HBW,2835.0,0.0,0.0,0.0,0.0
HBO,2835.0,0.0,0.0,0.0,0.0
NHB,2835.0,960.93,34.58,5.86,40.45
HBC,2835.0,0.0,0.0,0.0,0.0
HBSch,2835.0,0.0,0.0,0.0,0.0
All,2836.0,8652.02,603.24,151.26,1019.37
HBW,2836.0,1502.78,56.63,33.42,90.05
HBO,2836.0,4582.96,452.92,91.41,544.34
NHB,2836.0,1830.51,82.14,11.98,94.12
HBC,2836.0,155.0,8.87,13.65,22.53
HBSch,2836.0,580.77,2.68,0.79,268.33
All,2837.0,6274.33,484.14,130.17,876.73
HBW,2837.0,1181.37,44.29,31.73,76.03
HBO,2837.0,3737.79,392.7,83.34,476.04
NHB,2837.0,836.53,38.96,5.71,44.66
HBC,2837.0,82.0,5.54,8.58,14.12
HBSch,2837.0,436.64,2.65,0.81,265.88
All,2838.0,5038.7,452.55,102.89,699.01
HBW,2838.0,672.87,47.49,22.8,70.29
HBO,2838.0,2179.64,292.78,62.14,354.91
NHB,2838.0,1883.92,108.52,12.89,121.41
HBC,2838.0,47.0,2.32,4.62,6.94
HBSch,2838.0,255.26,1.45,0.44,145.46
All,2839.0,2768.35,235.07,52.63,367.67
HBW,2839.0,442.32,26.36,12.97,39.33
HBO,2839.0,1205.22,150.32,29.69,180.01
NHB,2839.0,976.57,55.89,6.91,62.8
HBC,2839.0,29.0,1.7,2.82,4.52
HBSch,2839.0,115.23,0.81,0.24,81.01
All,2840.0,4196.09,318.59,83.75,520.02
HBW,2840.0,700.86,37.17,20.53,57.7
HBO,2840.0,1843.94,203.53,43.9,247.43
NHB,2840.0,1385.51,71.52,10.04,81.56
HBC,2840.0,97.0,5.17,8.92,14.1
HBSch,2840.0,168.78,1.19,0.35,119.22
