Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
NHB,Ok,P,   2480.00,   1625.39,   1475.69,      7.85,   1475.71,    149.68,    141.83,      0.02
NHB,Ok,A,   2480.00,   1527.63,   1378.53,      7.67,   1378.53,    149.10,    141.43,         0
HBSch,Ok,P,   2480.00,    152.95,     95.65,      0.07,     95.65,     57.30,      0.57,         0
HBSch,Ok,A,   2480.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2481.00,   5914.34,   5531.31,     38.74,   5531.98,    382.35,    297.01,      0.67
All,Ok,A,   2481.00,   2747.19,   2458.83,     24.10,   2458.83,    288.36,    264.25,         0
HBW,Ok,P,   2481.00,    854.00,    847.78,      2.32,    848.13,      5.87,      3.55,      0.35
HBW,Ok,A,   2481.00,      2.00,      2.00,         0,      2.00,         0,         0,         0
HBO,Ok,P,   2481.00,   4512.95,   4207.94,     34.40,   4208.26,    304.69,    270.29,      0.32
HBO,Ok,A,   2481.00,   2377.86,   2114.63,     22.21,   2114.63,    263.23,    241.02,         0
NHB,Ok,P,   2481.00,    389.44,    364.81,      1.94,    364.81,     24.63,     22.69,      0.00
NHB,Ok,A,   2481.00,    367.34,    342.20,      1.90,    342.20,     25.13,     23.23,         0
HBSch,Ok,P,   2481.00,    157.94,    110.79,      0.08,    110.79,     47.16,      0.47,         0
HBSch,Ok,A,   2481.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2482.00,   1384.77,   1305.29,      9.06,   1305.79,     78.99,     49.90,      0.50
All,Ok,A,   2482.00,    753.70,    698.92,      7.22,    698.92,     54.78,     47.56,         0
HBW,Ok,P,   2482.00,    189.80,    187.69,      0.62,    187.94,      1.86,      1.24,      0.25
HBW,Ok,A,   2482.00,     21.08,     19.44,      0.68,     19.44,      1.64,      0.96,         0
HBO,Ok,P,   2482.00,   1044.39,    991.39,      7.81,    991.63,     52.76,     44.95,      0.25
HBO,Ok,A,   2482.00,    623.31,    574.34,      5.95,    574.34,     48.97,     43.03,         0
NHB,Ok,P,   2482.00,    114.90,    110.79,      0.61,    110.79,      4.11,      3.50,      0.00
NHB,Ok,A,   2482.00,    109.30,    105.14,      0.60,    105.14,      4.16,      3.57,         0
HBSch,Ok,P,   2482.00,     35.67,     15.42,      0.03,     15.42,     20.26,      0.20,         0
HBSch,Ok,A,   2482.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2483.00,   1373.00,   1292.61,      8.42,   1292.80,     80.19,     53.36,      0.20
All,Ok,A,   2483.00,   2630.48,   2222.18,     19.41,   2222.18,    408.30,     74.62,         0
HBW,Ok,P,   2483.00,    149.20,    144.16,      0.57,    144.27,      4.93,      4.36,      0.11
HBW,Ok,A,   2483.00,    301.68,    282.97,      8.85,    282.97,     18.71,      9.87,         0
HBO,Ok,P,   2483.00,    826.35,    784.04,      5.97,    784.12,     42.23,     36.26,      0.08
HBO,Ok,A,   2483.00,    865.45,    808.28,      8.23,    808.28,     57.17,     48.94,         0
NHB,Ok,P,   2483.00,    368.71,    354.29,      1.85,    354.30,     14.41,     12.56,      0.01
NHB,Ok,A,   2483.00,    356.40,    341.93,      1.84,    341.93,     14.47,     12.63,         0
HBSch,Ok,P,   2483.00,     28.73,     10.11,      0.02,     10.11,     18.62,      0.19,         0
HBSch,Ok,A,   2483.00,   1106.95,    789.01,      0.50,    789.01,    317.94,      3.17,         0
All,Ok,P,   2484.00,    168.30,    160.61,      0.87,    160.61,      7.69,      6.35,      0.00
All,Ok,A,   2484.00,   1666.62,   1411.09,      6.68,   1411.09,    255.53,     22.14,         0
HBW,Ok,P,   2484.00,      3.00,      2.89,      0.02,      2.89,      0.11,      0.10,      0.00
HBW,Ok,A,   2484.00,    126.69,    120.24,      3.69,    120.24,      6.45,      2.76,         0
HBO,Ok,P,   2484.00,     33.27,     31.83,      0.18,     31.83,      1.44,      1.26,      0.00
HBO,Ok,A,   2484.00,    210.37,    196.36,      1.95,    196.36,     14.02,     12.07,         0
NHB,Ok,P,   2484.00,    131.34,    125.67,      0.68,    125.67,      5.67,      4.99,      0.00
NHB,Ok,A,   2484.00,    127.79,    122.10,      0.67,    122.10,      5.68,      5.02,         0
HBSch,Ok,P,   2484.00,      0.69,      0.22,      0.00,      0.22,      0.47,      0.00,         0
HBSch,Ok,A,   2484.00,   1201.76,    972.39,      0.37,    972.39,    229.37,      2.29,         0
All,Ok,P,   2485.00,    601.68,    560.21,      3.89,    560.26,     41.43,     28.28,      0.05
All,Ok,A,   2485.00,    266.53,    247.00,      2.29,    247.00,     19.53,     17.25,         0
HBW,Ok,P,   2485.00,     83.81,     82.65,      0.30,     82.69,      1.12,      0.82,      0.04
HBW,Ok,A,   2485.00,      0.21,      0.21,         0,      0.21,         0,         0,         0
HBO,Ok,P,   2485.00,    465.38,    436.29,      3.37,    436.30,     29.08,     25.71,      0.01
HBO,Ok,A,   2485.00,    230.78,    213.14,      2.08,    213.14,     17.65,     15.57,         0
NHB,Ok,P,   2485.00,     36.80,     34.93,      0.21,     34.93,      1.87,      1.66,         0
NHB,Ok,A,   2485.00,     35.53,     33.65,      0.21,     33.65,      1.88,      1.68,         0
HBSch,Ok,P,   2485.00,     15.70,      6.34,      0.01,      6.34,      9.36,      0.09,         0
HBSch,Ok,A,   2485.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2486.00,   3219.56,   3025.23,     21.94,   3027.26,    192.31,    141.66,      2.03
All,Ok,A,   2486.00,   1587.78,   1469.13,     13.56,   1469.13,    118.66,    105.10,         0
HBW,Ok,P,   2486.00,    496.18,    489.81,      1.84,    490.96,      5.22,      3.38,      1.15
HBW,Ok,A,   2486.00,      1.29,      1.29,         0,      1.29,         0,         0,         0
HBO,Ok,P,   2486.00,   2423.08,   2274.66,     18.82,   2275.52,    147.56,    128.74,      0.86
HBO,Ok,A,   2486.00,   1362.63,   1254.60,     12.35,   1254.60,    108.03,     95.68,         0
NHB,Ok,P,   2486.00,    232.65,    222.15,      1.23,    222.17,     10.48,      9.25,      0.02
NHB,Ok,A,   2486.00,    223.87,    213.24,      1.20,    213.24,     10.63,      9.42,         0
HBSch,Ok,P,   2486.00,     67.66,     38.62,      0.04,     38.62,     29.04,      0.29,         0
HBSch,Ok,A,   2486.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2487.00,   6669.51,   6234.64,     42.93,   6235.59,    433.92,    337.62,      0.95
All,Ok,A,   2487.00,   3865.94,   3487.18,     37.88,   3487.18,    378.77,    340.88,         0
HBW,Ok,P,   2487.00,    962.14,    937.19,      3.25,    937.65,     24.49,     21.24,      0.46
HBW,Ok,A,   2487.00,    225.47,    197.14,      6.37,    197.14,     28.33,     21.97,         0
HBO,Ok,P,   2487.00,   4978.45,   4651.61,     36.90,   4652.10,    326.35,    289.45,      0.49
HBO,Ok,A,   2487.00,   3112.52,   2792.62,     28.90,   2792.62,    319.90,    291.00,         0
NHB,Ok,P,   2487.00,    558.97,    529.87,      2.70,    529.87,     29.10,     26.39,      0.00
NHB,Ok,A,   2487.00,    527.94,    497.41,      2.62,    497.41,     30.53,     27.91,         0
HBSch,Ok,P,   2487.00,    169.96,    115.97,      0.08,    115.97,     53.99,      0.54,         0
HBSch,Ok,A,   2487.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2488.00,   1467.76,   1394.32,      9.30,   1395.26,     72.50,     53.96,      0.94
All,Ok,A,   2488.00,    666.55,    612.13,      5.90,    612.13,     54.42,     48.51,         0
HBW,Ok,P,   2488.00,    208.46,    206.59,      0.56,    207.06,      1.39,      0.84,      0.47
HBW,Ok,A,   2488.00,      0.47,      0.47,         0,      0.47,         0,         0,         0
HBO,Ok,P,   2488.00,   1124.85,   1066.93,      8.26,   1067.40,     57.45,     49.19,      0.46
HBO,Ok,A,   2488.00,    578.00,    528.26,      5.44,    528.26,     49.73,     44.29,         0
NHB,Ok,P,   2488.00,     93.01,     88.69,      0.48,     88.70,      4.32,      3.84,      0.00
NHB,Ok,A,   2488.00,     88.08,     83.40,      0.46,     83.40,      4.68,      4.22,         0
HBSch,Ok,P,   2488.00,     41.45,     32.10,      0.02,     32.10,      9.35,      0.09,         0
HBSch,Ok,A,   2488.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2489.00,    223.39,    212.87,      1.38,    212.97,     10.42,      7.54,      0.10
All,Ok,A,   2489.00,     99.81,     91.45,      0.90,     91.45,      8.36,      7.46,         0
HBW,Ok,P,   2489.00,     28.24,     28.02,      0.09,     28.07,      0.17,      0.08,      0.05
HBW,Ok,A,   2489.00,      0.05,      0.05,         0,      0.05,         0,         0,         0
HBO,Ok,P,   2489.00,    176.00,    167.74,      1.21,    167.79,      8.22,      7.00,      0.05
HBO,Ok,A,   2489.00,     87.47,     79.65,      0.82,     79.65,      7.82,      6.99,         0
NHB,Ok,P,   2489.00,     12.87,     12.36,      0.07,     12.36,      0.51,      0.44,      0.00
NHB,Ok,A,   2489.00,     12.29,     11.75,      0.07,     11.75,      0.54,      0.47,         0
HBSch,Ok,P,   2489.00,      6.28,      4.76,      0.00,      4.76,      1.52,      0.02,         0
HBSch,Ok,A,   2489.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2490.00,   2004.64,   1894.60,     13.53,   1896.12,    108.52,     71.45,      1.53
All,Ok,A,   2490.00,    896.80,    833.56,      8.05,    833.56,     63.24,     55.19,         0
HBW,Ok,P,   2490.00,    284.26,    281.38,      1.01,    282.14,      2.12,      1.11,      0.76
HBW,Ok,A,   2490.00,      0.69,      0.69,         0,      0.69,         0,         0,         0
HBO,Ok,P,   2490.00,   1536.69,   1457.70,     11.81,   1458.45,     78.24,     66.42,      0.75
HBO,Ok,A,   2490.00,    773.54,    714.74,      7.38,    714.74,     58.80,     51.41,         0
NHB,Ok,P,   2490.00,    128.89,    124.52,      0.68,    124.53,      4.36,      3.68,      0.01
NHB,Ok,A,   2490.00,    122.57,    118.13,      0.67,    118.13,      4.44,      3.77,         0
HBSch,Ok,P,   2490.00,     54.81,     31.01,      0.03,     31.01,     23.80,      0.24,         0
HBSch,Ok,A,   2490.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2491.00,   2471.79,   2317.29,     16.78,   2319.07,    152.72,     97.91,      1.78
All,Ok,A,   2491.00,   1091.76,   1018.33,      9.76,   1018.33,     73.43,     63.67,         0
HBW,Ok,P,   2491.00,    348.63,    344.17,      1.26,    345.05,      3.58,      2.32,      0.89
HBW,Ok,A,   2491.00,      0.94,      0.94,         0,      0.94,         0,         0,         0
HBO,Ok,P,   2491.00,   1898.45,   1792.99,     14.63,   1793.87,    104.58,     89.95,      0.88
HBO,Ok,A,   2491.00,    937.83,    870.64,      8.92,    870.64,     67.19,     58.27,         0
NHB,Ok,P,   2491.00,    159.34,    153.23,      0.84,    153.24,      6.10,      5.26,      0.01
NHB,Ok,A,   2491.00,    152.99,    146.74,      0.83,    146.74,      6.24,      5.41,         0
HBSch,Ok,P,   2491.00,     65.36,     26.90,      0.05,     26.90,     38.46,      0.38,         0
HBSch,Ok,A,   2491.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2492.00,   1183.42,   1105.68,      7.77,   1106.34,     77.09,     53.94,      0.66
All,Ok,A,   2492.00,    577.89,    538.69,      5.18,    538.69,     39.20,     34.02,         0
HBW,Ok,P,   2492.00,    176.97,    173.99,      0.64,    174.34,      2.63,      1.99,      0.35
HBW,Ok,A,   2492.00,      0.44,      0.44,         0,      0.44,         0,         0,         0
HBO,Ok,P,   2492.00,    898.53,    843.26,      6.67,    843.57,     54.96,     48.30,      0.31
HBO,Ok,A,   2492.00,    498.50,    463.23,      4.74,    463.23,     35.27,     30.53,         0
NHB,Ok,P,   2492.00,     82.25,     78.30,      0.45,     78.30,      3.95,      3.50,      0.00
NHB,Ok,A,   2492.00,     78.95,     75.02,      0.44,     75.02,      3.93,      3.48,         0
HBSch,Ok,P,   2492.00,     25.67,     10.13,      0.02,     10.13,     15.55,      0.16,         0
HBSch,Ok,A,   2492.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2493.00,    842.54,    777.77,      5.38,    777.83,     64.71,     48.52,      0.06
All,Ok,A,   2493.00,    901.98,    842.37,      9.81,    842.37,     59.61,     47.58,         0
HBW,Ok,P,   2493.00,    106.63,    103.34,      0.41,    103.38,      3.24,      2.83,      0.05
HBW,Ok,A,   2493.00,     99.69,     93.85,      2.91,     93.85,      5.83,      2.93,         0
HBO,Ok,P,   2493.00,    564.32,    524.00,      4.11,    524.01,     40.31,     36.20,      0.02
HBO,Ok,A,   2493.00,    640.66,    599.38,      6.07,    599.38,     41.28,     35.21,         0
NHB,Ok,P,   2493.00,    154.21,    143.99,      0.84,    143.99,     10.22,      9.38,      0.00
NHB,Ok,A,   2493.00,    149.14,    138.88,      0.83,    138.88,     10.26,      9.43,         0
HBSch,Ok,P,   2493.00,     17.39,      6.45,      0.01,      6.45,     10.94,      0.11,         0
HBSch,Ok,A,   2493.00,     12.50,     10.26,      0.00,     10.26,      2.24,      0.02,         0
All,Ok,P,   2494.00,    614.20,    570.13,      4.03,    570.20,     44.00,     33.18,      0.06
All,Ok,A,   2494.00,    306.69,    284.78,      2.64,    284.78,     21.92,     19.27,         0
HBW,Ok,P,   2494.00,     92.74,     91.03,      0.35,     91.08,      1.66,      1.31,      0.05
HBW,Ok,A,   2494.00,      0.24,      0.24,         0,      0.24,         0,         0,         0
HBO,Ok,P,   2494.00,    465.61,    432.87,      3.42,    432.89,     32.72,     29.30,      0.01
HBO,Ok,A,   2494.00,    264.49,    245.40,      2.40,    245.40,     19.09,     16.70,         0
NHB,Ok,P,   2494.00,     43.38,     40.63,      0.25,     40.63,      2.75,      2.50,         0
NHB,Ok,A,   2494.00,     41.96,     39.14,      0.25,     39.14,      2.82,      2.57,         0
HBSch,Ok,P,   2494.00,     12.48,      5.61,      0.01,      5.61,      6.87,      0.07,         0
HBSch,Ok,A,   2494.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2495.00,    359.00,    343.85,      2.28,    343.90,     15.10,     10.88,      0.05
All,Ok,A,   2495.00,    177.92,    166.34,      1.58,    166.34,     11.57,      9.99,         0
HBW,Ok,P,   2495.00,     51.21,     50.82,      0.17,     50.86,      0.35,      0.19,      0.03
HBW,Ok,A,   2495.00,      0.14,      0.14,         0,      0.14,         0,         0,         0
HBO,Ok,P,   2495.00,    275.56,    263.51,      1.98,    263.53,     12.03,     10.05,      0.02
HBO,Ok,A,   2495.00,    154.88,    144.10,      1.45,    144.10,     10.78,      9.33,         0
NHB,Ok,P,   2495.00,     23.98,     23.22,      0.13,     23.22,      0.75,      0.62,      0.00
NHB,Ok,A,   2495.00,     22.90,     22.10,      0.13,     22.10,      0.79,      0.66,         0
HBSch,Ok,P,   2495.00,      8.26,      6.30,      0.00,      6.30,      1.96,      0.02,         0
HBSch,Ok,A,   2495.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2496.00,    748.59,    710.72,      4.96,    710.79,     37.80,     27.71,      0.07
All,Ok,A,   2496.00,    435.08,    408.14,      4.42,    408.14,     26.93,     22.52,         0
HBW,Ok,P,   2496.00,    100.63,     99.40,      0.38,     99.45,      1.18,      0.80,      0.05
HBW,Ok,A,   2496.00,     27.86,     26.15,      0.88,     26.15,      1.71,      0.83,         0
HBO,Ok,P,   2496.00,    550.96,    522.19,      4.16,    522.21,     28.76,     24.59,      0.02
HBO,Ok,A,   2496.00,    333.83,    311.32,      3.13,    311.32,     22.51,     19.38,         0
NHB,Ok,P,   2496.00,     76.19,     73.52,      0.41,     73.52,      2.67,      2.26,      0.00
NHB,Ok,A,   2496.00,     73.38,     70.68,      0.40,     70.68,      2.71,      2.31,         0
HBSch,Ok,P,   2496.00,     20.80,     15.61,      0.01,     15.61,      5.19,      0.05,         0
HBSch,Ok,A,   2496.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2497.00,   2209.64,   2051.17,     14.94,   2051.45,    158.18,    130.29,      0.29
All,Ok,A,   2497.00,   1078.88,    996.85,      9.59,    996.85,     82.04,     72.45,         0
HBW,Ok,P,   2497.00,    337.47,    331.10,      1.39,    331.29,      6.18,      4.79,      0.19
HBW,Ok,A,   2497.00,      0.98,      0.98,         0,      0.98,         0,         0,         0
HBO,Ok,P,   2497.00,   1663.79,   1534.83,     12.64,   1534.93,    128.86,    116.22,      0.10
HBO,Ok,A,   2497.00,    923.49,    851.81,      8.71,    851.81,     71.67,     62.96,         0
NHB,Ok,P,   2497.00,    159.70,    149.66,      0.89,    149.66,     10.04,      9.15,      0.00
NHB,Ok,A,   2497.00,    154.42,    144.05,      0.88,    144.05,     10.36,      9.49,         0
HBSch,Ok,P,   2497.00,     48.68,     35.58,      0.02,     35.58,     13.10,      0.13,         0
HBSch,Ok,A,   2497.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2498.00,   2574.55,   2387.01,     17.38,   2387.61,    186.93,    154.31,      0.61
All,Ok,A,   2498.00,   1251.62,   1157.62,     11.20,   1157.62,     94.00,     82.80,         0
HBW,Ok,P,   2498.00,    392.34,    384.56,      1.55,    384.92,      7.42,      5.87,      0.36
HBW,Ok,A,   2498.00,      1.12,      1.12,         0,      1.12,         0,         0,         0
HBO,Ok,P,   2498.00,   1939.80,   1787.76,     14.77,   1788.00,    151.79,    137.02,      0.24
HBO,Ok,A,   2498.00,   1070.85,    989.41,     10.18,    989.41,     81.44,     71.26,         0
NHB,Ok,P,   2498.00,    185.59,    173.29,      1.03,    173.29,     12.30,     11.27,      0.00
NHB,Ok,A,   2498.00,    179.65,    167.09,      1.02,    167.09,     12.56,     11.54,         0
HBSch,Ok,P,   2498.00,     56.82,     41.40,      0.03,     41.40,     15.42,      0.15,         0
HBSch,Ok,A,   2498.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2499.00,   1179.19,   1096.56,      7.52,   1096.92,     82.27,     58.63,      0.35
All,Ok,A,   2499.00,    749.75,    699.31,      7.62,    699.31,     50.44,     42.82,         0
HBW,Ok,P,   2499.00,    169.36,    165.62,      0.64,    165.80,      3.55,      2.91,      0.18
HBW,Ok,A,   2499.00,     36.07,     33.43,      1.16,     33.43,      2.64,      1.48,         0
HBO,Ok,P,   2499.00,    866.24,    810.17,      6.22,    810.34,     55.91,     49.69,      0.17
HBO,Ok,A,   2499.00,    599.77,    558.49,      5.84,    558.49,     41.28,     35.44,         0
NHB,Ok,P,   2499.00,    118.23,    111.72,      0.63,    111.72,      6.50,      5.87,      0.00
NHB,Ok,A,   2499.00,    113.92,    107.39,      0.63,    107.39,      6.53,      5.90,         0
HBSch,Ok,P,   2499.00,     25.37,      9.06,      0.02,      9.06,     16.31,      0.16,         0
HBSch,Ok,A,   2499.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2500.00,    129.19,    124.90,      0.58,    124.90,      4.29,      3.71,      0.01
All,Ok,A,   2500.00,    759.61,    707.01,     10.46,    707.01,     52.60,     42.13,         0
HBW,Ok,P,   2500.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   2500.00,    179.01,    169.41,      5.70,    169.41,      9.60,      3.90,         0
HBO,Ok,P,   2500.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   2500.00,    456.39,    417.83,      4.19,    417.83,     38.55,     34.37,         0
NHB,Ok,P,   2500.00,    129.19,    124.90,      0.58,    124.90,      4.29,      3.71,      0.01
NHB,Ok,A,   2500.00,    124.21,    119.76,      0.57,    119.76,      4.45,      3.87,         0
HBSch,Ok,P,   2500.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   2500.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2501.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,A,   2501.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,P,   2501.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   2501.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,P,   2501.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   2501.00,         0,         0,         0,         0,         0,         0,         0
NHB,Ok,P,   2501.00,         0,         0,         0,         0,         0,         0,         0
NHB,Ok,A,   2501.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,P,   2501.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   2501.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2502.00,   4817.56,   4533.76,     27.26,   4537.46,    280.10,    235.44,      3.70
All,Ok,A,   2502.00,   2388.24,   2164.79,     19.21,   2164.79,    223.45,    204.24,         0
HBW,Ok,P,   2502.00,    749.39,    743.75,      2.25,    745.38,      4.01,      1.76,      1.63
HBW,Ok,A,   2502.00,      1.71,      1.71,         0,      1.71,         0,         0,         0
HBO,Ok,P,   2502.00,   3602.76,   3357.83,     23.49,   3359.86,    242.90,    219.41,      2.03
HBO,Ok,A,   2502.00,   2049.47,   1841.73,     17.75,   1841.73,    207.74,    189.99,         0
NHB,Ok,P,   2502.00,    352.17,    336.56,      1.48,    336.59,     15.57,     14.10,      0.03
NHB,Ok,A,   2502.00,    337.06,    321.34,      1.46,    321.34,     15.72,     14.26,         0
HBSch,Ok,P,   2502.00,    113.24,     95.62,      0.04,     95.62,     17.62,      0.18,         0
HBSch,Ok,A,   2502.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2503.00,    168.13,    162.29,      0.78,    162.31,      5.83,      5.04,      0.01
All,Ok,A,   2503.00,   1154.10,   1102.64,     10.07,   1102.64,     51.45,     41.38,         0
HBW,Ok,P,   2503.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   2503.00,      0.81,      0.81,         0,      0.81,         0,         0,         0
HBO,Ok,P,   2503.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   2503.00,    992.18,    946.57,      9.31,    946.57,     45.60,     36.30,         0
NHB,Ok,P,   2503.00,    168.13,    162.29,      0.78,    162.31,      5.83,      5.04,      0.01
NHB,Ok,A,   2503.00,    161.11,    155.26,      0.76,    155.26,      5.85,      5.09,         0
HBSch,Ok,P,   2503.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   2503.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2504.00,   1932.28,   1835.03,     12.31,   1835.58,     96.70,     70.70,      0.56
All,Ok,A,   2504.00,   1878.82,   1771.77,     18.89,   1771.77,    107.05,     88.16,         0
HBW,Ok,P,   2504.00,    246.03,    240.43,      0.97,    240.74,      5.29,      4.32,      0.30
HBW,Ok,A,   2504.00,    170.93,    160.08,      4.87,    160.08,     10.85,      5.99,         0
HBO,Ok,P,   2504.00,   1184.78,   1123.80,      8.91,   1124.03,     60.75,     51.84,      0.23
HBO,Ok,A,   2504.00,   1260.34,   1181.11,     11.76,   1181.11,     79.23,     67.47,         0
NHB,Ok,P,   2504.00,    464.76,    447.94,      2.41,    447.96,     16.81,     14.40,      0.02
NHB,Ok,A,   2504.00,    447.55,    430.58,      2.26,    430.58,     16.96,     14.70,         0
HBSch,Ok,P,   2504.00,     36.70,     22.86,      0.02,     22.86,     13.85,      0.14,         0
HBSch,Ok,A,   2504.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2505.00,   2668.81,   2519.21,     17.93,   2520.61,    148.19,    103.79,      1.40
All,Ok,A,   2505.00,   1626.24,   1465.25,     13.76,   1465.25,    160.99,     84.59,         0
HBW,Ok,P,   2505.00,    378.95,    373.22,      1.56,    373.93,      5.02,      3.46,      0.71
HBW,Ok,A,   2505.00,     46.31,     42.51,      1.26,     42.51,      3.80,      2.54,         0
HBO,Ok,P,   2505.00,   1954.37,   1847.57,     14.98,   1848.24,    106.13,     91.15,      0.68
HBO,Ok,A,   2505.00,   1221.67,   1138.21,     11.10,   1138.21,     83.46,     72.36,         0
NHB,Ok,P,   2505.00,    265.65,    255.36,      1.36,    255.37,     10.28,      8.92,      0.01
NHB,Ok,A,   2505.00,    256.85,    246.46,      1.33,    246.46,     10.39,      9.06,         0
HBSch,Ok,P,   2505.00,     69.84,     43.07,      0.03,     43.07,     26.77,      0.27,         0
HBSch,Ok,A,   2505.00,    101.42,     38.07,      0.08,     38.07,     63.35,      0.63,         0
All,Ok,P,   2506.00,    907.33,    847.10,      5.94,    847.25,     60.09,     47.67,      0.15
All,Ok,A,   2506.00,    682.94,    639.74,      6.55,    639.74,     43.20,     36.65,         0
HBW,Ok,P,   2506.00,    118.31,    115.61,      0.51,    115.71,      2.60,      2.10,      0.10
HBW,Ok,A,   2506.00,     40.74,     38.02,      1.15,     38.02,      2.72,      1.56,         0
HBO,Ok,P,   2506.00,    623.48,    580.80,      4.62,    580.84,     42.64,     38.02,      0.05
HBO,Ok,A,   2506.00,    502.91,    471.00,      4.61,    471.00,     31.92,     27.30,         0
NHB,Ok,P,   2506.00,    143.44,    135.14,      0.80,    135.15,      8.29,      7.50,      0.00
NHB,Ok,A,   2506.00,    139.28,    130.72,      0.78,    130.72,      8.57,      7.78,         0
HBSch,Ok,P,   2506.00,     22.10,     15.55,      0.01,     15.55,      6.55,      0.07,         0
HBSch,Ok,A,   2506.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2507.00,   1329.58,   1183.62,      7.48,   1183.63,    145.95,    138.47,      0.01
All,Ok,A,   2507.00,   3403.64,   3132.94,     35.87,   3132.94,    270.71,    234.84,         0
HBW,Ok,P,   2507.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   2507.00,    395.04,    374.55,     11.28,    374.55,     20.48,      9.20,         0
HBO,Ok,P,   2507.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   2507.00,   1713.01,   1610.61,     17.16,   1610.61,    102.39,     85.23,         0
NHB,Ok,P,   2507.00,   1329.58,   1183.62,      7.48,   1183.63,    145.95,    138.47,      0.01
NHB,Ok,A,   2507.00,   1295.60,   1147.77,      7.43,   1147.77,    147.83,    140.40,         0
HBSch,Ok,P,   2507.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   2507.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2508.00,   1721.13,   1543.42,      9.93,   1543.43,    177.70,    167.58,      0.01
All,Ok,A,   2508.00,   5036.23,   4656.95,     51.85,   4656.95,    379.28,    327.43,         0
HBW,Ok,P,   2508.00,      2.31,      2.08,      0.02,      2.08,      0.23,      0.21,         0
HBW,Ok,A,   2508.00,    401.93,    381.35,     11.87,    381.35,     20.58,      8.70,         0
HBO,Ok,P,   2508.00,     24.84,     22.73,      0.16,     22.74,      2.11,      1.95,      0.00
HBO,Ok,A,   2508.00,   2984.39,   2803.59,     30.32,   2803.59,    180.80,    150.48,         0
NHB,Ok,P,   2508.00,   1693.43,   1518.25,      9.76,   1518.25,    175.17,    165.42,      0.01
NHB,Ok,A,   2508.00,   1649.91,   1472.01,      9.66,   1472.01,    177.90,    168.25,         0
HBSch,Ok,P,   2508.00,      0.55,      0.36,      0.00,      0.36,      0.19,      0.00,         0
HBSch,Ok,A,   2508.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2509.00,   3768.39,   3343.75,     21.58,   3343.77,    424.62,    403.01,      0.02
All,Ok,A,   2509.00,   8775.74,   8075.31,     87.21,   8075.31,    700.43,    613.21,         0
HBW,Ok,P,   2509.00,      0.23,      0.17,      0.00,      0.17,      0.06,      0.06,         0
HBW,Ok,A,   2509.00,    696.94,    662.55,     20.48,    662.55,     34.39,     13.91,         0
HBO,Ok,P,   2509.00,      9.67,      9.27,      0.03,      9.27,      0.40,      0.36,      0.00
HBO,Ok,A,   2509.00,   4423.09,   4187.14,     45.47,   4187.14,    235.95,    190.48,         0
