SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
2364_000.0,     0.653,       4.0,       2.6,Collector,       668,     901.9,    1571.1,    1419.2,    1002.4,    4894.6,      28.0,      27.9,      28.0,      27.8,      28.0,      27.9,     1.400,     1.404,     1.401,     1.409,     1.401,     1.404,      8016,     16032,      8016,     32064,     64128,      0.17,      0.11,      0.24,      0.03,      0.24,     589.3,    1026.6,     927.4,     655.0,    3198.3,     524.3,     876.5,     828.8,     622.1,    2851.7,       6.6,      38.1,      13.6,       6.8,      65.1,      49.4,      89.0,      74.4,      21.3,     234.1,       8.9,      22.9,      10.6,       4.9,      47.3,    114.25,     21.11,     36.70,     33.33,     23.40,    114.54,     0.046,     0.023,     0.208,     0.007,     0.284
2364_000.6,     0.097,       4.0,       0.4,Collector,       633,     865.9,    1398.5,    1303.1,     897.6,    4465.1,      22.0,      22.0,      22.0,      21.9,      22.0,      22.0,     0.264,     0.265,     0.264,     0.266,     0.264,     0.265,      7596,     15192,      7596,     30384,     60768,      0.18,      0.11,      0.24,      0.03,      0.24,      84.1,     135.7,     126.5,      87.1,     433.4,      74.0,     115.6,     112.2,      81.5,     383.3,       1.0,       4.7,       1.9,       0.9,       8.5,       7.8,      12.0,      10.7,       3.9,      34.4,       1.3,       3.4,       1.7,       0.9,       7.3,     19.67,      3.82,      6.17,      5.77,      3.96,     19.72,     0.015,     0.004,     0.029,     0.002,     0.050
2364_000.7,     0.151,       4.0,       0.6,Collector,       668,     313.6,     647.7,     466.6,     403.9,    1831.8,      28.0,      28.0,      28.0,      27.9,      27.9,      28.0,     0.324,     0.324,     0.324,     0.324,     0.325,     0.324,      8016,     16032,      8016,     32064,     64128,      0.05,      0.05,      0.07,      0.01,      0.07,      47.3,      97.7,      70.4,      60.9,     276.3,      41.6,      79.9,      63.8,      54.6,     239.9,       0.9,       4.0,       0.7,       0.5,       6.1,       4.4,      11.5,       5.1,       5.2,      26.2,       0.4,       2.4,       0.8,       0.6,       4.2,      9.88,      1.69,      3.49,      2.52,      2.18,      9.88,         0,     0.005,         0,     0.005,     0.010
2365_000.9,     0.600,       2.0,       1.2,Collector,       733,     744.6,    1600.5,    1163.8,    1237.2,    4746.1,      32.0,      31.8,      31.8,      31.3,      32.0,      31.7,     1.125,     1.130,     1.132,     1.150,     1.127,     1.135,      4398,      8796,      4398,     17592,     35184,      0.19,      0.23,      0.36,      0.11,      0.36,     446.8,     960.4,     698.3,     742.4,    2847.9,     385.4,     827.7,     623.2,     672.0,    2508.3,       6.2,      29.0,      10.7,       9.1,      55.0,      44.1,      81.5,      53.1,      48.4,     227.1,      11.1,      22.2,      11.4,      12.9,      57.6,     89.03,     14.03,     30.20,     22.31,     23.22,     89.76,     0.060,     0.181,     0.480,     0.024,     0.745
2367_000.0,     0.320,       2.0,       0.6,Minor Arterial,       894,    1119.8,    1694.9,    1016.4,    1299.7,    5130.8,      36.0,      35.3,      35.7,      35.8,      36.0,      35.7,     0.534,     0.545,     0.538,     0.537,     0.535,     0.538,      5364,     10728,      5364,     21456,     42912,      0.44,      0.34,      0.34,      0.11,      0.44,     358.9,     543.1,     325.7,     416.5,    1644.2,     287.2,     397.8,     272.6,     352.1,    1309.7,       4.4,      21.9,       7.4,       5.4,      39.1,      46.9,      72.3,      32.8,      34.5,     186.5,      20.3,      51.2,      13.0,      24.3,     108.8,     45.69,     10.18,     15.20,      9.10,     11.57,     46.05,     0.200,     0.107,     0.045,     0.007,     0.359
2367_000.3,     0.112,       2.0,       0.2,Minor Arterial,       939,    1119.8,    1694.9,    1016.4,    1299.7,    5130.8,      40.1,      39.4,      39.9,      39.9,      40.0,      39.8,     0.167,     0.170,     0.168,     0.168,     0.167,     0.168,      5634,     11268,      5634,     22536,     45072,      0.42,      0.32,      0.32,      0.11,      0.42,     124.9,     189.1,     113.4,     144.9,     572.3,     100.0,     138.5,      94.9,     122.6,     456.0,       1.5,       7.6,       2.5,       1.9,      13.5,      16.3,      25.2,      11.5,      12.0,      65.0,       7.0,      17.9,       4.5,       8.5,      37.9,     14.29,      3.17,      4.74,      2.84,      3.62,     14.37,     0.056,     0.033,     0.015,     0.001,     0.105
2370_000.0,     3.353,       3.0,      10.1,Expressway,       954,    5532.5,    7803.9,    4088.2,    5448.5,   22873.1,      50.0,      47.3,      49.6,      49.5,      50.0,      49.1,     4.026,     4.252,     4.058,     4.068,     4.026,     4.101,      8586,     17172,      8586,     34344,     68688,      0.67,      0.49,      0.51,      0.17,      0.67,   18553.0,   26170.0,   13709.6,   18271.3,   76703.9,   17064.1,   22729.4,   12002.7,   16608.0,   68404.2,     117.4,     613.7,     197.9,     241.4,    1170.4,    1063.0,    1948.4,    1180.4,    1012.7,    5204.5,     308.5,     878.6,     328.6,     409.1,    1924.8,   1534.96,    392.11,    527.81,    277.19,    365.64,   1562.75,    20.834,     4.099,     2.841,         0,    27.774
2372_000.0,     0.341,       4.0,       1.4,Collector,       703,     423.6,         0,    1217.8,         0,    1641.4,      32.0,      32.0,         0,      31.4,         0,      31.6,     0.640,     0.640,     0.640,     0.652,     0.640,     0.650,      8436,     16872,      8436,     33744,     67488,      0.13,         0,      0.32,         0,      0.32,     144.6,         0,     415.8,         0,     560.4,      71.4,         0,     341.6,         0,     413.0,       0.3,         0,       4.1,         0,       4.4,      51.5,         0,      53.6,         0,     105.1,      21.4,         0,      16.5,         0,      37.9,     17.51,      4.52,         0,     13.24,         0,     17.76,         0,         0,     0.255,         0,     0.255
2374_000.0,     0.602,       4.0,       2.4,Minor Arterial,       858,    1428.9,    2531.1,    1902.4,    2294.2,    8156.6,      36.0,      35.9,      36.0,      35.9,      36.0,      36.0,     1.003,     1.004,     1.003,     1.005,     1.003,     1.003,     10296,     20592,     10296,     41184,     82368,      0.24,      0.15,      0.26,      0.07,      0.26,     859.8,    1523.0,    1144.7,    1380.5,    4908.0,     696.1,    1168.6,     962.4,    1202.3,    4029.4,      12.0,      59.0,      19.8,      20.4,     111.2,     116.8,     202.2,     128.8,     112.0,     559.8,      34.9,      93.2,      33.7,      45.8,     207.6,    136.30,     23.92,     42.31,     31.86,     38.34,    136.43,     0.033,     0.007,     0.074,         0,     0.114
2374_000.6,     1.743,       4.0,       7.0,Minor Arterial,       867,    1574.0,    2825.1,    2112.4,    2519.4,    9030.9,      37.0,      36.9,      37.0,      36.9,      37.0,      36.9,     2.829,     2.838,     2.830,     2.839,     2.830,     2.834,     10405,     20809,     10405,     41619,     83237,      0.26,      0.16,      0.29,      0.08,      0.29,    2744.1,    4925.1,    3682.7,    4392.2,   15744.1,    2217.7,    3780.3,    3092.6,    3817.2,   12907.8,      36.2,     188.9,      63.5,      62.5,     351.1,     377.0,     657.6,     419.8,     364.3,    1818.7,     113.2,     298.2,     106.9,     148.0,     666.3,    425.83,     74.43,    133.23,     99.92,    118.84,    426.42,     0.244,     0.018,     0.340,     0.051,     0.653
2374_002.3,     0.235,       4.0,       0.9,Minor Arterial,       901,    2397.9,    4126.9,    2956.3,    3438.4,   12919.5,      39.9,      39.5,      39.9,      39.5,      39.9,      39.7,     0.353,     0.357,     0.354,     0.357,     0.353,     0.355,     10812,     21624,     10812,     43248,     86496,      0.38,      0.23,      0.39,      0.10,      0.39,     563.5,     969.9,     694.8,     808.1,    3036.3,     452.3,     731.7,     579.3,     694.2,    2457.5,       8.6,      38.3,      12.4,      12.0,      71.3,      77.7,     135.6,      80.7,      69.7,     363.7,      25.0,      64.3,      22.5,      32.2,     144.0,     76.06,     14.26,     24.33,     17.57,     20.25,     76.41,     0.151,     0.043,     0.181,         0,     0.375
2374_003.2,     0.871,       2.0,       1.7,Minor Arterial,       906,    1565.7,    2874.4,    1855.2,    2260.6,    8555.9,      37.1,      36.6,      36.9,      36.6,      37.1,      36.8,     1.408,     1.428,     1.417,     1.427,     1.408,     1.418,      5437,     10875,      5437,     21749,     43498,      0.42,      0.33,      0.40,      0.12,      0.42,    1363.5,    2503.2,    1615.6,    1968.7,    7451.0,    1043.1,    1810.5,    1326.1,    1640.8,    5820.5,      17.6,      99.8,      35.8,      30.2,     183.4,     200.6,     344.0,     173.2,     176.6,     894.4,     102.3,     248.9,      80.5,     121.2,     552.9,    200.76,     37.25,     67.86,     44.11,     53.05,    202.27,     0.515,     0.425,     0.582,         0,     1.522
2378_000.0,     0.717,       2.0,       1.4,Collector,       733,    1184.9,    2373.0,    1653.8,    2296.2,    7507.9,      32.0,      31.3,      31.4,      30.4,      31.9,      31.3,     1.346,     1.373,     1.370,     1.413,     1.349,     1.373,      4398,      8796,      4398,     17592,     35184,      0.34,      0.34,      0.48,      0.16,      0.48,     850.1,    1702.4,    1186.5,    1647.4,    5386.4,     740.1,    1466.4,    1059.8,    1477.6,    4743.9,      14.2,      48.4,      17.0,      27.1,     106.7,      79.6,     146.1,      92.4,     113.7,     431.8,      16.2,      41.4,      17.2,      28.9,     103.7,    168.39,     27.12,     54.18,     38.97,     51.60,    171.87,     0.543,     0.947,     1.865,     0.107,     3.462
2378_000.7,     0.455,       2.0,       0.9,Collector,       733,    1256.7,    2561.5,    1624.0,    2532.7,    7974.9,      32.0,      30.6,      31.0,      30.2,      31.9,      31.0,     0.853,     0.893,     0.881,     0.902,     0.856,     0.879,      4398,      8796,      4398,     17592,     35184,      0.45,      0.42,      0.51,      0.20,      0.51,     571.3,    1164.5,     738.3,    1151.5,    3625.6,     478.1,     957.1,     645.6,    1013.6,    3094.4,      10.6,      40.1,      10.9,      19.5,      81.1,      65.0,     118.1,      66.7,      91.7,     341.5,      17.7,      49.2,      15.2,      26.7,     108.8,    113.32,     18.70,     37.62,     24.41,     36.12,    116.85,     0.846,     1.225,     1.330,     0.134,     3.535
2380_000.0,     0.758,       2.0,       1.5,Collector,       733,     354.7,     777.4,     702.6,     700.6,    2535.3,      32.0,      32.0,      31.9,      31.8,      32.0,      31.9,     1.422,     1.423,     1.423,     1.427,     1.422,     1.424,      4398,      8796,      4398,     17592,     35184,      0.09,      0.11,      0.20,      0.06,      0.20,     268.8,     589.1,     532.4,     530.9,    1921.2,     230.7,     510.2,     461.6,     479.8,    1682.3,       7.1,      19.5,       7.9,       8.0,      42.5,      24.4,      43.7,      52.8,      39.1,     160.0,       6.5,      15.7,      10.0,       4.1,      36.3,     60.07,      8.41,     18.44,     16.72,     16.61,     60.18,     0.006,     0.019,     0.064,         0,     0.089
2386_000.0,     0.376,       4.0,       1.5,Minor Arterial,       858,    7815.8,   12713.4,    9452.0,   12860.1,   42841.3,      36.0,      15.4,      31.3,      19.0,      35.7,      24.2,     0.628,     1.518,     0.724,     1.211,     0.633,     0.955,     10296,     20592,     10296,     41184,     82368,      1.28,      0.77,      1.21,      0.38,      1.28,    2942.2,    4785.8,    3558.1,    4841.0,   16127.1,    2700.7,    3992.7,    3233.2,    4422.5,   14349.1,      18.6,     128.0,      36.3,      32.4,     215.3,     167.7,     452.2,     229.0,     271.1,    1120.0,      55.1,     213.0,      59.6,     115.2,     442.9,    448.35,    191.10,    153.08,    187.37,    135.76,    667.31,   115.994,    20.293,    91.929,     1.185,   229.401
2386_000.3,     1.013,       4.0,       4.1,Minor Arterial,       858,    3772.3,    7078.3,    4943.0,    5359.2,   21152.8,      36.0,      30.8,      35.2,      30.2,      36.0,      33.2,     1.688,     1.982,     1.728,     2.017,     1.689,     1.830,     10296,     20592,     10296,     41184,     82368,      0.52,      0.41,      0.60,      0.15,      0.60,    3821.1,    7169.9,    5007.0,    5428.5,   21426.5,    3270.2,    6116.2,    4424.7,    4898.8,   18709.9,      39.4,     183.2,      65.8,      56.3,     344.7,     390.1,     606.9,     403.9,     326.0,    1726.9,     121.6,     263.7,     112.4,     147.6,     645.3,    595.10,    124.24,    203.78,    165.89,    150.86,    644.77,    18.490,     4.663,    27.122,     0.090,    50.365
2386_001.3,     0.461,       4.0,       1.8,Minor Arterial,       858,    5470.2,    9249.4,    7878.4,    7098.4,   29696.4,      36.0,      25.1,      34.8,      19.6,      36.0,      27.4,     0.769,     1.115,     0.795,     1.426,     0.769,     1.015,     10296,     20592,     10296,     41184,     82368,      0.96,      0.50,      1.18,      0.21,      1.18,    2522.7,    4265.6,    3633.2,    3273.6,   13695.1,    2084.2,    3586.7,    3163.4,    2940.6,   11774.9,      22.8,     106.1,      44.6,      33.2,     206.7,     310.1,     392.0,     328.6,     202.9,    1233.6,     105.7,     180.8,      96.7,      96.8,     480.0,    380.51,    100.31,    122.61,    185.67,     91.03,    499.62,    31.595,     4.100,    86.252,     0.075,   122.022
2388_000.0,     0.391,       2.0,       0.8,Collector,       696,    1527.1,    2759.1,    2177.8,    2942.4,    9406.4,      28.0,      26.5,      26.7,      23.0,      27.8,      26.0,     0.837,     0.887,     0.877,     1.024,     0.843,     0.904,      4176,      8352,      4176,     16704,     33408,      0.49,      0.46,      0.77,      0.25,      0.77,     596.5,    1077.8,     850.7,    1149.4,    3674.4,     504.6,     876.9,     803.8,    1037.2,    3222.5,       8.9,      43.4,       8.7,      13.6,      74.6,      65.1,     110.4,      31.3,      68.8,     275.6,      17.9,      47.0,       6.9,      29.8,     101.6,    131.18,     22.52,     40.33,     36.95,     41.35,    141.15,     1.282,     1.836,     6.779,     0.321,    10.218
2388_000.4,     0.622,       2.0,       1.2,Collector,       696,    1723.9,    2960.5,    2409.6,    2878.9,    9972.9,      28.0,      25.0,      27.0,      23.5,      27.8,      25.9,     1.334,     1.502,     1.384,     1.602,     1.342,     1.448,      4176,      8352,      4176,     16704,     33408,      0.64,      0.44,      0.76,      0.24,      0.76,    1072.8,    1842.3,    1499.5,    1791.6,    6206.2,     931.2,    1519.8,    1390.6,    1601.3,    5442.9,      13.4,      68.6,      14.8,      19.0,     115.8,      99.9,     177.2,      73.7,     128.0,     478.8,      28.3,      76.7,      20.5,      43.1,     168.6,    221.74,     42.84,     68.32,     63.89,     64.40,    239.45,     4.814,     2.472,    10.775,     0.398,    18.459
2390_000.0,     0.300,       4.0,       1.2,Collector,       668,    1580.3,    1634.3,    2457.7,     879.5,    6551.8,      28.0,      27.6,      27.9,      26.8,      28.0,      27.4,     0.644,     0.652,     0.645,     0.674,     0.645,     0.658,      8016,     16032,      8016,     32064,     64128,      0.30,      0.13,      0.45,      0.04,      0.45,     474.8,     491.0,     738.4,     264.3,    1968.5,     402.8,     403.1,     599.1,     234.8,    1639.8,       4.9,      17.5,      16.2,       3.6,      42.2,      50.3,      50.5,      94.4,      20.1,     215.3,      16.8,      20.0,      28.7,       5.7,      71.2,     70.34,     17.19,     17.59,     27.56,      9.44,     71.78,     0.216,     0.034,     1.220,     0.012,     1.482
2495_013.0,    15.191,       2.0,      30.4,Local,       330,      18.0,      47.0,      32.0,      40.0,     137.0,      15.0,      15.0,      15.0,      15.0,      15.0,      15.0,    60.765,    60.765,    60.769,    60.765,    60.780,    60.765,      1980,      3960,      1980,      7920,     15840,      0.02,      0.01,      0.02,      0.01,      0.02,     273.5,     714.0,     486.2,     607.6,    2081.3,     197.5,     486.1,     349.4,     455.8,    1488.8,         0,         0,         0,         0,         0,      45.6,     136.8,     106.4,      60.8,     349.6,      30.4,      91.2,      30.4,      91.2,     243.2,    138.75,     18.23,     47.60,     32.41,     40.51,    138.75,         0,     0.003,         0,     0.010,     0.013
2688_009.7,     6.952,       2.0,      13.9,Collector,       770,      11.0,      40.0,      23.0,      25.0,      99.0,      36.0,      36.0,      36.0,      36.0,      36.0,      36.0,    11.581,    11.581,    11.581,    11.583,    11.581,    11.581,      4620,      9240,      4620,     18480,     36960,      0.00,      0.01,      0.01,      0.00,      0.01,      76.5,     278.1,     159.9,     173.8,     688.3,      76.5,     278.1,     159.9,     173.8,     688.3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     19.11,      2.12,      7.72,      4.44,      4.82,     19.10,         0,         0,     0.001,         0,     0.001
2820_000.0,    15.409,       2.0,      30.8,Collector,       622,      71.9,     140.9,      92.8,     116.1,     421.7,      34.3,      34.3,      34.3,      34.3,      34.3,      34.3,    26.932,    26.962,    26.933,    26.941,    26.935,    26.940,      3734,      7469,      3734,     14938,     29876,      0.02,      0.02,      0.03,      0.01,      0.03,    1107.9,    2171.2,    1430.0,    1789.0,    6498.1,    1092.5,    2125.0,    1414.6,    1789.0,    6421.1,         0,      15.4,         0,         0,      15.4,      15.4,      23.1,      15.4,         0,      53.9,         0,       7.7,         0,         0,       7.7,    189.29,     32.30,     63.25,     41.67,     52.12,    189.34,     0.036,     0.002,     0.015,     0.007,     0.060
2821_000.0,     0.561,       2.0,       1.1,Collector,       544,     884.5,    1504.5,    1277.5,    1313.9,    4980.4,      30.4,      29.5,      30.1,      28.5,      30.4,      29.6,     1.107,     1.141,     1.118,     1.179,     1.108,     1.135,      3265,      6530,      3265,     13060,     26119,      0.40,      0.26,      0.53,      0.12,      0.53,     495.8,     843.4,     716.1,     736.6,    2791.9,     439.0,     697.9,     623.8,     671.7,    2432.4,       7.5,      39.0,      14.8,      11.5,      72.8,      33.9,      72.2,      52.8,      34.5,     193.4,      15.4,      34.3,      24.7,      18.8,      93.2,     91.93,     16.81,     28.03,     25.09,     24.27,     94.20,     0.492,     0.257,     1.525,     0.014,     2.288
2821_000.6,     0.255,       2.0,       0.5,Collector,       541,    1126.0,    1904.1,    1632.6,    1698.5,    6361.2,      30.0,      28.0,      29.4,      26.3,      29.9,      28.4,     0.510,     0.547,     0.520,     0.582,     0.511,     0.538,      3246,      6492,      3246,     12984,     25968,      0.54,      0.33,      0.69,      0.16,      0.69,     286.9,     485.1,     415.9,     432.7,    1620.6,     253.0,     405.7,     367.4,     394.0,    1420.1,       5.9,      20.6,       8.4,       7.1,      42.0,      20.0,      39.1,      26.8,      20.6,     106.5,       7.9,      19.6,      13.3,      10.9,      51.7,     54.05,     10.23,     16.49,     15.80,     14.46,     56.98,     0.690,     0.308,     1.954,     0.031,     2.983
2821_000.8,     0.855,       2.0,       1.7,Collector,       532,    1204.6,    2079.3,    1748.9,    1834.4,    6867.2,      27.3,      24.9,      26.5,      22.8,      27.3,      25.3,     1.877,     2.068,     1.939,     2.254,     1.882,     2.027,      3193,      6386,      3193,     12772,     25544,      0.58,      0.36,      0.75,      0.17,      0.75,    1030.1,    1778.0,    1495.5,    1568.6,    5872.2,     908.0,    1477.4,    1318.3,    1426.9,    5130.6,      22.3,      80.3,      31.1,      26.3,     160.0,      71.5,     146.1,      98.5,      74.5,     390.6,      28.2,      74.2,      47.5,      40.9,     190.8,    214.84,     41.40,     67.20,     65.62,     57.54,    231.76,     3.837,     2.141,    10.990,     0.160,    17.128
2821_001.6,     0.311,       2.0,       0.6,Collector,       733,    1324.6,    2327.0,    1905.6,    2017.8,    7575.0,      32.0,      30.6,      31.6,      29.4,      32.0,      30.9,     0.582,     0.610,     0.590,     0.634,     0.583,     0.603,      4398,      8796,      4398,     17592,     35184,      0.47,      0.29,      0.59,      0.14,      0.59,     411.4,     722.8,     591.9,     626.7,    2352.8,     363.1,     594.9,     521.2,     568.4,    2047.6,       9.6,      35.1,      11.8,      10.6,      67.1,      27.2,      60.7,      39.6,      30.2,     157.7,      11.5,      32.0,      19.3,      17.7,      80.5,     73.48,     13.43,     22.89,     20.12,     19.59,     76.03,     0.614,     0.318,     1.651,     0.023,     2.606
2822_000.0,     3.321,       2.0,       6.6,Collector,       760,      80.5,     155.1,      94.2,     131.5,     461.3,      35.3,      35.3,      35.3,      35.3,      35.3,      35.3,     5.646,     5.647,     5.646,     5.650,     5.649,     5.648,      4558,      9117,      4558,     18233,     36466,      0.02,      0.02,      0.02,      0.01,      0.02,     267.3,     515.0,     312.8,     436.7,    1531.8,     214.2,     388.8,     256.3,     340.4,    1199.7,         0,      10.0,         0,       3.3,      13.3,      36.5,      73.0,      46.5,      46.4,     202.4,      16.6,      43.1,      10.0,      46.5,     116.2,     43.41,      7.57,     14.60,      8.86,     12.37,     43.40,     0.001,     0.001,     0.007,     0.006,     0.015
2822_003.3,     7.546,       2.0,      15.1,Collector,       797,      54.3,     103.0,      61.5,      84.5,     303.3,      38.1,      38.1,      38.1,      38.1,      38.1,      38.1,    11.879,    11.884,    11.881,    11.879,    11.879,    11.880,      4779,      9559,      4779,     19118,     38236,      0.02,      0.01,      0.02,      0.01,      0.02,     409.7,     777.3,     464.1,     637.7,    2288.8,     311.7,     533.5,     335.8,     441.4,    1622.4,         0,       2.3,         0,         0,       2.3,      67.9,     143.4,     105.7,      98.1,     415.1,      30.2,      98.1,      22.6,      98.1,     249.0,     60.05,     10.75,     20.39,     12.18,     16.73,     60.05,     0.004,     0.004,         0,         0,     0.008
2823_000.0,     1.501,       2.0,       3.0,Collector,       549,      32.1,      80.0,      53.3,      74.7,     240.1,      30.3,      30.3,      30.3,      30.3,      30.3,      30.3,     2.970,     2.989,     2.972,     2.976,     2.970,     2.974,      3297,      6594,      3297,     13188,     26375,      0.01,      0.01,      0.02,      0.01,      0.02,      48.2,     120.1,      80.0,     112.1,     360.4,      39.8,      97.2,      73.6,     103.7,     314.3,         0,       7.0,       2.6,       2.6,      12.2,       8.5,      13.0,       3.5,       5.5,      30.5,         0,       3.1,       0.5,       0.5,       4.1,     11.89,      1.59,      3.96,      2.64,      3.70,     11.89,     0.010,     0.002,     0.005,         0,     0.017
2823_001.5,     1.490,       2.0,       3.0,Collector,       566,       5.4,      16.6,      11.6,      18.0,      51.6,      33.0,      32.4,      33.0,      32.6,      32.7,      32.8,     2.709,     2.780,     2.709,     2.741,     2.709,     2.720,      3396,      6792,      3396,     13584,     27168,      0.00,      0.00,      0.01,      0.00,      0.01,       8.1,      24.8,      17.3,      26.8,      77.0,       6.1,      20.9,      17.3,      24.5,      68.8,         0,       0.4,         0,       0.4,       0.8,       1.9,       3.4,         0,       1.9,       7.2,         0,         0,         0,         0,         0,      2.33,      0.25,      0.75,      0.53,      0.82,      2.35,     0.006,         0,     0.006,         0,     0.012
2824_000.0,     5.885,       2.0,      11.8,Collector,       806,      80.6,     172.5,     108.9,     146.4,     508.4,      39.0,      39.0,      39.0,      39.0,      39.0,      39.0,     9.054,     9.058,     9.054,     9.057,     9.054,     9.055,      4836,      9672,      4836,     19344,     38688,      0.02,      0.02,      0.03,      0.01,      0.03,     474.3,    1015.1,     640.8,     861.5,    2991.7,     394.9,     780.4,     555.5,     785.0,    2515.8,      17.7,      87.7,      23.6,       5.9,     134.9,      44.1,     100.0,      44.1,      58.8,     247.0,      17.6,      47.1,      17.6,      11.7,      94.0,     76.72,     12.17,     26.03,     16.43,     22.09,     76.72,     0.006,     0.002,     0.006,     0.001,     0.015
2825_000.0,     0.449,       2.0,       0.9,Collector,       650,     161.2,     314.7,     222.4,     287.9,     986.2,      28.4,      28.4,      28.4,      28.3,      28.3,      28.4,     0.950,     0.951,     0.950,     0.950,     0.950,     0.950,      3903,      7806,      3903,     15612,     31223,      0.05,      0.04,      0.07,      0.02,      0.07,      72.4,     141.5,      99.9,     129.4,     443.2,      58.9,     115.8,      86.5,     108.3,     369.5,       1.8,       4.9,       1.8,       2.6,      11.1,       8.1,      13.9,       9.8,      10.7,      42.5,       3.6,       6.7,       1.7,       7.6,      19.6,     15.62,      2.55,      4.98,      3.53,      4.57,     15.63,     0.002,         0,         0,         0,     0.002
2825_000.4,     0.129,       2.0,       0.3,Collector,       733,     469.9,     880.5,     768.3,     618.3,    2737.0,      32.0,      32.0,      31.9,      31.8,      31.9,      31.9,     0.241,     0.241,     0.242,     0.242,     0.242,     0.242,      4398,      8796,      4398,     17592,     35184,      0.15,      0.11,      0.24,      0.04,      0.24,      60.5,     113.2,      98.8,      79.5,     352.0,      53.1,      97.9,      82.8,      70.4,     304.2,       0.8,       4.4,       2.1,       1.5,       8.8,       4.9,       7.5,      11.7,       4.8,      28.9,       1.5,       3.5,       2.2,       2.9,      10.1,     11.01,      1.89,      3.55,      3.11,      2.49,     11.04,         0,     0.009,     0.012,     0.010,     0.031
2825_000.6,     0.458,       2.0,       0.9,Collector,       733,     572.9,    1111.7,     941.4,     828.1,    3454.1,      32.0,      31.9,      31.9,      31.6,      32.0,      31.9,     0.859,     0.862,     0.861,     0.870,     0.860,     0.863,      4398,      8796,      4398,     17592,     35184,      0.19,      0.14,      0.30,      0.05,      0.30,     262.7,     509.7,     431.7,     379.7,    1583.8,     226.7,     430.2,     363.4,     337.8,    1358.1,       5.1,      23.0,       9.1,       5.9,      43.1,      22.2,      37.9,      49.0,      21.7,     130.8,       8.7,      18.6,      10.0,      14.3,      51.6,     49.48,      8.24,     15.96,     13.65,     11.86,     49.71,     0.021,     0.023,     0.159,     0.007,     0.210
2825_001.0,     0.330,       2.0,       0.7,Collector,       733,     783.6,    1661.4,    1266.5,    1329.9,    5041.4,      32.0,      31.7,      31.8,      31.3,      32.0,      31.7,     0.619,     0.624,     0.623,     0.633,     0.619,     0.624,      4398,      8796,      4398,     17592,     35184,      0.25,      0.20,      0.37,      0.09,      0.37,     258.7,     548.5,     418.2,     439.1,    1664.5,     223.9,     455.1,     372.1,     390.6,    1441.7,       6.3,      30.7,      10.5,       9.2,      56.7,      20.6,      43.0,      29.2,      26.1,     118.9,       7.9,      19.8,       6.2,      13.2,      47.1,     52.01,      8.15,     17.23,     13.35,     13.73,     52.46,     0.060,     0.097,     0.294,         0,     0.451
2825_001.4,     0.279,       2.0,       0.6,Collector,       696,     517.0,    1380.9,    1209.2,     880.1,    3987.2,      28.0,      27.9,      27.9,      27.4,      28.0,      27.7,     0.598,     0.599,     0.600,     0.612,     0.598,     0.603,      4176,      8352,      4176,     16704,     33408,      0.16,      0.18,      0.38,      0.06,      0.38,     144.2,     385.2,     337.3,     245.5,    1112.2,     128.8,     332.6,     293.6,     233.0,     988.0,       2.7,      21.5,      11.9,       4.2,      40.3,      10.8,      25.0,      27.7,       6.7,      70.2,       2.0,       6.1,       4.0,       1.7,      13.8,     39.75,      5.16,     13.82,     12.33,      8.78,     40.09,     0.010,     0.038,     0.269,     0.004,     0.321
2825_001.6,     0.289,       2.0,       0.6,Collector,       733,     510.6,    1284.5,    1163.2,     841.1,    3799.4,      32.0,      31.9,      31.9,      31.4,      31.9,      31.8,     0.542,     0.543,     0.543,     0.552,     0.542,     0.545,      4398,      8796,      4398,     17592,     35184,      0.16,      0.16,      0.35,      0.05,      0.35,     147.4,     370.9,     335.9,     242.8,    1097.0,     123.9,     301.6,     284.9,     216.3,     926.7,       4.0,      24.2,      13.8,       6.1,      48.1,      13.6,      29.4,      30.4,      14.2,      87.6,       5.9,      15.6,       6.7,       6.4,      34.6,     34.31,      4.62,     11.63,     10.69,      7.60,     34.54,     0.006,     0.030,     0.188,     0.006,     0.230
