SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
2841_000.0,     0.234,       2.0,       0.5,Collector,       733,     337.4,     725.8,     575.0,     525.9,    2164.1,      32.0,      32.0,      31.9,      31.9,      31.9,      31.9,     0.440,     0.440,     0.441,     0.441,     0.440,     0.440,      4398,      8796,      4398,     17592,     35184,      0.09,      0.10,      0.14,      0.03,      0.14,      79.1,     170.1,     134.7,     123.3,     507.2,      66.8,     135.6,     111.0,     112.3,     425.7,       1.4,      11.5,       5.1,       2.1,      20.1,       8.2,      16.4,      13.8,       6.6,      45.0,       2.6,       6.5,       4.7,       2.3,      16.1,     15.87,      2.47,      5.33,      4.22,      3.86,     15.88,         0,     0.009,     0.006,         0,     0.015
2841_000.2,     0.110,       2.0,       0.2,Collector,       733,     337.4,     725.8,     575.0,     525.9,    2164.1,      32.1,      32.0,      32.0,      32.1,      32.1,      32.1,     0.206,     0.206,     0.206,     0.206,     0.206,     0.206,      4398,      8796,      4398,     17592,     35184,      0.09,      0.10,      0.14,      0.03,      0.14,      37.1,      79.8,      63.3,      57.8,     238.0,      31.3,      63.6,      52.1,      52.7,     199.7,       0.6,       5.4,       2.4,       0.9,       9.3,       3.9,       7.7,       6.5,       3.1,      21.2,       1.2,       3.1,       2.2,       1.1,       7.6,      7.42,      1.16,      2.49,      1.97,      1.80,      7.42,     0.002,         0,         0,         0,     0.002
2841_000.3,     0.159,       2.0,       0.3,Collector,       733,     289.0,     643.4,     515.9,     530.2,    1978.5,      32.0,      32.0,      31.9,      31.9,      32.0,      31.9,     0.299,     0.299,     0.299,     0.299,     0.299,     0.299,      4398,      8796,      4398,     17592,     35184,      0.08,      0.09,      0.15,      0.04,      0.15,      46.1,     102.5,      82.2,      84.5,     315.3,      37.4,      81.2,      69.3,      73.1,     261.0,       1.6,       7.5,       2.2,       2.4,      13.7,       5.7,       9.1,       8.0,       6.5,      29.3,       1.3,       4.8,       2.7,       2.6,      11.4,      9.86,      1.44,      3.21,      2.58,      2.64,      9.87,         0,     0.003,     0.004,         0,     0.007
2841_000.5,     0.428,       2.0,       0.9,Collector,       733,     109.4,     258.2,     226.2,     216.4,     810.2,      32.0,      32.0,      32.0,      31.9,      32.0,      32.0,     0.802,     0.802,     0.802,     0.802,     0.803,     0.802,      4398,      8796,      4398,     17592,     35184,      0.04,      0.05,      0.08,      0.02,      0.08,      46.9,     110.6,      96.8,      92.7,     347.0,      36.5,      85.7,      75.9,      76.8,     274.9,         0,       6.4,       2.5,       1.7,      10.6,       7.7,      11.6,      13.2,       9.9,      42.4,       2.5,       6.9,       5.1,       4.3,      18.8,     10.84,      1.46,      3.45,      3.03,      2.89,     10.83,         0,         0,         0,     0.001,     0.001
2844_000.0,     0.508,       2.0,       1.0,Collector,       696,      74.5,     151.6,     180.9,      69.6,     476.6,      28.0,      28.0,      28.0,      28.0,      28.0,      28.0,     1.088,     1.088,     1.088,     1.089,     1.088,     1.088,      4176,      8352,      4176,     16704,     33408,      0.03,      0.02,      0.07,      0.00,      0.07,      37.8,      77.0,      91.9,      35.4,     242.1,      30.8,      63.8,      82.8,      31.6,     209.0,       1.6,       5.9,       3.5,       1.0,      12.0,       4.2,       5.3,       4.6,       1.5,      15.6,       1.3,       2.0,       1.0,       1.2,       5.5,      8.64,      1.35,      2.75,      3.28,      1.26,      8.64,         0,         0,     0.003,         0,     0.003
2845_000.0,     0.448,       2.0,       0.9,Collector,       707,     643.9,    1357.2,     986.9,    1106.0,    4094.0,      29.2,      29.1,      29.1,      28.9,      29.2,      29.1,     0.920,     0.926,     0.923,     0.932,     0.920,     0.925,      4240,      8480,      4240,     16961,     33922,      0.23,      0.18,      0.30,      0.08,      0.30,     288.5,     608.2,     442.3,     495.6,    1834.6,     245.6,     494.5,     380.1,     445.3,    1565.5,       5.6,      35.1,      13.4,       9.0,      63.1,      27.6,      53.7,      35.4,      28.7,     145.4,       9.7,      24.9,      13.2,      12.6,      60.4,     62.74,      9.92,     20.88,     15.32,     16.97,     63.09,     0.068,     0.071,     0.210,     0.012,     0.361
2845_000.4,     0.230,       2.0,       0.5,Collector,       733,     780.9,    1611.8,    1180.8,    1292.7,    4866.2,      32.0,      31.7,      31.8,      31.4,      31.9,      31.7,     0.431,     0.435,     0.434,     0.439,     0.432,     0.435,      4398,      8796,      4398,     17592,     35184,      0.27,      0.21,      0.34,      0.09,      0.34,     179.5,     370.5,     271.4,     297.1,    1118.5,     150.7,     297.1,     231.2,     264.7,     943.7,       3.6,      21.4,       8.5,       5.3,      38.8,      18.4,      34.6,      23.0,      18.6,      94.6,       6.7,      17.5,       8.7,       8.5,      41.4,     34.99,      5.67,     11.64,      8.64,      9.30,     35.25,     0.052,     0.058,     0.148,     0.009,     0.267
2845_000.7,     0.332,       2.0,       0.7,Collector,       733,     712.6,    1592.7,    1149.7,    1346.5,    4801.5,      32.0,      31.8,      31.9,      31.5,      32.0,      31.8,     0.623,     0.628,     0.626,     0.633,     0.623,     0.627,      4398,      8796,      4398,     17592,     35184,      0.24,      0.19,      0.33,      0.09,      0.33,     236.8,     529.4,     382.2,     447.6,    1596.0,     205.9,     450.5,     341.5,     413.6,    1411.5,       7.4,      27.6,      12.0,       8.0,      55.0,      19.3,      38.3,      20.3,      16.9,      94.8,       4.4,      13.0,       8.3,       9.0,      34.7,     49.86,      7.45,     16.61,     12.12,     13.99,     50.17,     0.054,     0.077,     0.188,     0.006,     0.325
2845_001.0,     0.208,       2.0,       0.4,Collector,       733,     286.3,     565.6,     430.9,     480.6,    1763.4,      32.0,      31.9,      32.0,      31.9,      31.9,      31.9,     0.391,     0.391,     0.391,     0.391,     0.391,     0.391,      4398,      8796,      4398,     17592,     35184,      0.10,      0.07,      0.13,      0.03,      0.13,      59.6,     117.7,      89.6,     100.0,     366.9,      53.3,      97.8,      80.1,      91.5,     322.7,       0.4,       5.6,       2.5,       0.6,       9.1,       4.6,      10.1,       3.8,       5.8,      24.3,       1.2,       4.3,       3.3,       2.0,      10.8,     11.48,      1.87,      3.68,      2.81,      3.13,     11.49,     0.002,     0.002,         0,         0,     0.004
2845_001.2,     1.091,       2.0,       2.2,Collector,       752,     262.6,     543.6,     344.0,     437.5,    1587.7,      34.1,      33.9,      34.1,      34.0,      34.0,      34.0,     1.921,     1.927,     1.921,     1.925,     1.923,     1.924,      4510,      9020,      4510,     18040,     36080,      0.10,      0.08,      0.11,      0.03,      0.11,     286.5,     592.9,     375.3,     477.2,    1731.9,     251.3,     460.6,     323.3,     432.0,    1467.2,       5.5,      34.5,       8.2,       4.9,      53.1,      24.5,      67.9,      33.6,      26.0,     152.0,       5.2,      30.0,      10.1,      14.3,      59.6,     50.84,      8.44,     17.41,     11.03,     14.03,     50.91,     0.025,         0,     0.021,     0.010,     0.056
2846_000.0,     0.379,       2.0,       0.8,Minor Arterial,       830,    2923.2,    6332.7,    4485.6,    5267.1,   19008.6,      31.1,      29.5,      30.5,      28.0,      31.1,      29.9,     0.731,     0.775,     0.746,     0.812,     0.731,     0.762,      4977,      9955,      4977,     19910,     39820,      0.84,      0.77,      1.30,      0.36,      1.30,    1108.6,    2401.8,    1701.2,    1997.6,    7209.2,     920.1,    1938.8,    1481.0,    1768.4,    6108.3,      23.4,     120.9,      40.6,      37.4,     222.3,     108.7,     211.8,     131.9,     120.7,     573.1,      56.4,     130.2,      47.7,      71.1,     305.4,    231.47,     37.58,     78.74,     60.66,     64.11,    241.09,     2.171,     1.636,     6.105,         0,     9.912
2846_000.3,     0.270,       2.0,       0.5,Minor Arterial,       849,    1745.0,    3862.3,    2746.5,    3079.7,   11433.5,      30.0,      29.1,      29.5,      27.6,      30.0,      29.1,     0.540,     0.556,     0.549,     0.587,     0.540,     0.557,      5094,     10188,      5094,     20376,     40752,      0.51,      0.42,      0.67,      0.18,      0.67,     470.7,    1042.0,     740.9,     830.8,    3084.4,     411.7,     886.5,     663.2,     754.5,    2715.9,       7.0,      42.1,      15.9,      14.3,      79.3,      35.9,      73.5,      46.5,      39.1,     195.0,      16.2,      39.9,      15.4,      23.0,      94.5,    102.92,     16.15,     35.34,     26.83,     27.73,    106.05,     0.474,     0.578,     2.124,     0.017,     3.193
2846_000.6,     0.696,       2.0,       1.4,Minor Arterial,       894,    1644.9,    3694.5,    2609.2,    2911.1,   10859.7,      36.0,      35.3,      35.6,      34.1,      36.0,      35.3,     1.159,     1.181,     1.173,     1.226,     1.159,     1.183,      5364,     10728,      5364,     21456,     42912,      0.45,      0.38,      0.60,      0.16,      0.60,    1144.2,    2570.0,    1815.1,    2025.2,    7554.5,     995.7,    2178.6,    1620.1,    1837.7,    6632.1,      17.7,     108.8,      41.4,      35.8,     203.7,      90.2,     183.4,     116.1,      95.4,     485.1,      40.7,      99.2,      37.5,      56.2,     233.6,    209.81,     32.37,     72.20,     53.27,     56.25,    214.09,     0.597,     0.821,     2.886,     0.014,     4.318
2846_001.3,     1.194,       2.0,       2.4,Minor Arterial,       856,    1351.1,    3269.1,    2191.8,    2403.7,    9215.7,      30.8,      30.5,      30.5,      29.9,      30.8,      30.4,     2.323,     2.350,     2.346,     2.397,     2.327,     2.354,      5134,     10268,      5134,     20537,     41074,      0.30,      0.36,      0.46,      0.13,      0.46,    1612.7,    3902.0,    2616.1,    2869.0,   10999.8,    1297.3,    3126.9,    2237.1,    2503.5,    9164.8,      41.7,     209.6,      80.2,      70.3,     401.8,     186.5,     357.4,     226.9,     197.7,     968.5,      87.4,     208.2,      72.0,      97.6,     465.2,    356.75,     52.90,    127.84,     87.54,     93.21,    361.49,     0.608,     1.284,     2.699,     0.158,     4.749
2848_000.0,     1.346,       2.0,       2.7,Collector,       515,     367.2,     650.9,     532.8,     509.2,    2060.1,      24.0,      23.3,      23.7,      23.2,      24.0,      23.6,     3.366,     3.468,     3.412,     3.481,     3.368,     3.430,      3090,      6180,      3090,     12360,     24720,      0.14,      0.12,      0.21,      0.05,      0.21,     494.3,     876.3,     717.2,     685.4,    2773.2,     429.7,     712.9,     638.8,     605.8,    2387.2,      11.1,      50.9,      16.4,      15.6,      94.0,      36.9,      70.5,      49.3,      40.5,     197.2,      16.6,      41.9,      12.8,      23.6,      94.9,    115.58,     21.22,     37.02,     30.91,     28.58,    117.73,     0.623,     0.501,     1.020,     0.015,     2.159
2848_001.3,     0.226,       2.0,       0.5,Collector,       733,    1163.3,    2242.5,    1464.5,    1653.2,    6523.5,      32.0,      30.7,      31.5,      30.9,      31.9,      31.3,     0.424,     0.441,     0.430,     0.439,     0.424,     0.432,      4398,      8796,      4398,     17592,     35184,      0.44,      0.31,      0.43,      0.11,      0.44,     262.5,     506.1,     330.5,     373.1,    1472.2,     212.9,     378.6,     273.8,     313.5,    1178.8,       6.4,      33.4,      10.8,      11.7,      62.3,      28.9,      59.1,      33.9,      29.3,     151.2,      14.5,      35.0,      12.1,      18.6,      80.2,     46.05,      8.54,     16.06,     10.70,     11.68,     46.98,     0.347,     0.225,     0.383,     0.004,     0.959
2848_001.6,     0.618,       2.0,       1.2,Collector,       515,     875.5,    1540.8,    1182.4,    1211.7,    4810.4,      24.0,      20.7,      22.8,      18.6,      23.9,      21.5,     1.544,     1.804,     1.626,     1.988,     1.550,     1.728,      3090,      6180,      3090,     12360,     24720,      0.35,      0.31,      0.53,      0.12,      0.53,     540.7,     951.6,     730.3,     748.4,    2971.0,     437.6,     735.6,     600.8,     638.1,    2412.1,      15.2,      57.7,      19.6,      21.9,     114.4,      64.3,      98.6,      84.0,      55.4,     302.3,      23.7,      59.7,      25.8,      32.8,     142.0,    123.79,     26.14,     41.78,     39.25,     31.31,    138.48,     3.790,     2.106,     8.754,     0.119,    14.769
2848_002.2,     0.641,       2.0,       1.3,Collector,       515,     754.7,    1419.0,    1087.7,    1013.5,    4274.9,      24.0,      23.4,      23.7,      23.2,      24.0,      23.6,     1.602,     1.643,     1.620,     1.657,     1.603,     1.629,      3090,      6180,      3090,     12360,     24720,      0.38,      0.30,      0.40,      0.10,      0.40,     483.7,     909.3,     697.0,     649.5,    2739.5,     385.7,     720.3,     561.7,     554.7,    2222.4,      16.4,      49.3,      23.1,      16.0,     104.8,      62.9,      87.7,      89.3,      52.6,     292.5,      18.7,      52.0,      22.9,      26.2,     119.8,    114.14,     20.65,     38.34,     30.05,     27.07,    116.11,     0.517,     0.438,     0.999,     0.013,     1.967
2849_000.0,     0.549,       4.0,       2.2,Minor Arterial,       815,    1659.6,    4467.7,    2869.6,    3247.7,   12244.6,      30.0,      30.0,      29.9,      29.7,      30.0,      29.9,     1.098,     1.099,     1.101,     1.108,     1.098,     1.102,      9780,     19560,      9780,     39120,     78240,      0.20,      0.24,      0.34,      0.09,      0.34,     910.9,    2452.1,    1575.0,    1782.6,    6720.6,     782.0,    2114.4,    1422.5,    1619.3,    5938.2,      18.6,     109.6,      30.9,      31.8,     190.9,      81.3,     145.5,      93.0,      87.8,     407.6,      28.9,      82.6,      28.7,      43.6,     183.8,    224.06,     30.40,     82.02,     53.01,     59.43,    224.86,     0.022,     0.264,     0.505,         0,     0.791
2849_000.5,     0.055,       4.0,       0.2,Minor Arterial,       815,    2276.9,    6235.9,    3980.9,    4366.7,   16860.4,      29.8,      29.8,      29.6,      29.2,      29.8,      29.6,     0.111,     0.111,     0.111,     0.113,     0.111,     0.112,      9780,     19560,      9780,     39120,     78240,      0.28,      0.34,      0.46,      0.12,      0.46,     125.2,     342.7,     218.8,     240.0,     926.7,     105.8,     294.7,     197.1,     216.0,     813.6,       2.6,      14.8,       4.4,       4.4,      26.2,      12.2,      21.2,      13.6,      12.7,      59.7,       4.6,      12.0,       3.7,       6.8,      27.1,     31.07,      4.20,     11.59,      7.49,      8.05,     31.33,     0.015,     0.092,     0.158,         0,     0.265
2849_000.6,     0.580,       4.0,       2.3,Minor Arterial,       815,    2742.2,    6200.9,    4139.9,    4649.4,   17732.4,      30.0,      29.5,      29.2,      28.1,      30.0,      29.2,     1.161,     1.179,     1.191,     1.240,     1.161,     1.193,      9780,     19560,      9780,     39120,     78240,      0.31,      0.36,      0.48,      0.13,      0.48,    1590.8,    3597.3,    2401.7,    2697.2,   10287.0,    1289.3,    2892.9,    2065.0,    2353.7,    8600.9,      41.4,     185.2,      56.5,      55.8,     338.9,     182.7,     322.7,     210.5,     185.2,     901.1,      77.4,     196.6,      69.5,     102.6,     446.1,    343.11,     53.88,    123.11,     85.57,     89.99,    352.55,     0.809,     3.121,     5.456,     0.029,     9.415
2849_001.2,     0.341,       2.0,       0.7,Minor Arterial,       861,     995.8,    2273.3,    1716.9,    1815.7,    6801.7,      31.3,      31.3,      31.3,      31.0,      31.3,      31.2,     0.654,     0.655,     0.655,     0.662,     0.654,     0.657,      5164,     10327,      5164,     20654,     41309,      0.23,      0.24,      0.40,      0.10,      0.40,     340.0,     776.2,     586.2,     620.0,    2322.4,     297.4,     685.3,     530.3,     582.1,    2095.1,       9.2,      33.1,      13.0,      10.6,      65.9,      25.6,      40.0,      32.4,      17.8,     115.8,       7.8,      17.8,      10.4,       9.5,      45.5,     74.15,     10.87,     24.83,     18.92,     19.79,     74.41,     0.017,     0.046,     0.217,         0,     0.280
2849_001.5,     0.306,       2.0,       0.6,Minor Arterial,       879,    1227.9,    2805.9,    2169.3,    2209.7,    8412.8,      32.7,      32.6,      32.5,      31.8,      32.7,      32.4,     0.561,     0.563,     0.564,     0.576,     0.561,     0.566,      5271,     10543,      5271,     21085,     42170,      0.27,      0.30,      0.50,      0.12,      0.50,     375.3,     857.6,     663.0,     675.4,    2571.3,     328.3,     744.2,     585.1,     629.2,    2286.8,      10.4,      41.5,      20.2,      12.8,      84.9,      28.2,      49.3,      43.3,      21.7,     142.5,       8.5,      22.5,      14.5,      11.6,      57.1,     78.68,     11.51,     26.35,     20.83,     20.67,     79.36,     0.028,     0.114,     0.549,         0,     0.691
2849_001.8,     0.495,       2.0,       1.0,Minor Arterial,       939,     770.1,    1690.1,    1384.0,    1266.0,    5110.2,      39.9,      39.9,      39.9,      39.8,      39.9,      39.9,     0.743,     0.743,     0.743,     0.745,     0.743,     0.744,      5634,     11268,      5634,     22536,     45072,      0.15,      0.17,      0.31,      0.06,      0.31,     380.8,     835.9,     684.5,     626.1,    2527.3,     331.0,     704.6,     585.2,     574.2,    2195.0,      10.8,      47.5,      24.7,      12.4,      95.4,      27.8,      56.1,      53.6,      27.2,     164.7,      11.3,      27.7,      21.0,      12.3,      72.3,     63.27,      9.54,     20.93,     17.19,     15.67,     63.33,         0,     0.004,     0.059,     0.007,     0.070
2849_002.4,     1.091,       2.0,       2.2,Minor Arterial,       894,    1016.7,    2017.6,    1684.5,    1634.4,    6353.2,      36.0,      35.9,      35.9,      35.5,      36.0,      35.8,     1.819,     1.823,     1.821,     1.841,     1.819,     1.826,      5364,     10728,      5364,     21456,     42912,      0.25,      0.20,      0.41,      0.09,      0.41,    1109.0,    2200.9,    1837.5,    1782.8,    6930.2,     975.5,    1841.0,    1595.6,    1608.4,    6020.5,      25.3,     123.1,      59.8,      36.8,     245.0,      81.6,     156.5,     139.9,     101.3,     479.3,      26.7,      80.3,      42.2,      36.4,     185.6,    192.60,     30.90,     61.24,     51.71,     49.55,    193.40,     0.070,     0.067,     0.626,         0,     0.763
2849_003.4,     0.059,       2.0,       0.1,Minor Arterial,       894,    1424.7,    2988.7,    2277.6,    2296.3,    8987.3,      36.0,      35.8,      35.9,      35.0,      36.0,      35.7,     0.098,     0.099,     0.098,     0.101,     0.098,     0.099,      5364,     10728,      5364,     21456,     42912,      0.34,      0.31,      0.52,      0.12,      0.52,      83.7,     175.7,     133.9,     135.0,     528.3,      70.8,     141.8,     115.1,     118.5,     446.2,       2.0,       9.7,       3.8,       3.2,      18.7,       8.3,      15.7,      11.4,       9.5,      44.9,       2.6,       8.5,       3.6,       3.9,      18.6,     14.67,      2.34,      4.90,      3.83,      3.74,     14.81,     0.014,     0.027,     0.118,         0,     0.159
2849_003.5,     0.382,       2.0,       0.8,Minor Arterial,       894,     688.0,    1396.5,     879.2,    1130.4,    4094.1,      36.0,      36.0,      36.0,      36.0,      36.0,      36.0,     0.637,     0.637,     0.637,     0.638,     0.637,     0.637,      5364,     10728,      5364,     21456,     42912,      0.14,      0.15,      0.18,      0.06,      0.18,     263.2,     534.1,     336.3,     432.3,    1565.9,     224.9,     433.8,     291.8,     389.3,    1339.8,       7.6,      33.3,      11.9,       8.4,      61.2,      22.3,      48.2,      26.1,      25.8,     122.4,       8.4,      19.0,       6.5,       8.8,      42.7,     43.47,      7.31,     14.83,      9.34,     12.00,     43.48,         0,         0,     0.011,     0.003,     0.014
2849_003.9,     0.530,       2.0,       1.1,Minor Arterial,       894,     365.7,     704.7,     505.1,     567.8,    2143.3,      36.0,      35.9,      36.0,      36.0,      36.0,      36.0,     0.884,     0.885,     0.884,     0.884,     0.884,     0.884,      5364,     10728,      5364,     21456,     42912,      0.09,      0.08,      0.11,      0.03,      0.11,     193.7,     373.2,     267.5,     300.8,    1135.2,     165.1,     302.9,     234.1,     272.4,     974.5,       6.9,      23.5,       9.4,       6.7,      46.5,      15.0,      35.0,      19.5,      16.0,      85.5,       6.6,      11.7,       4.4,       5.5,      28.2,     31.56,      5.39,     10.38,      7.44,      8.36,     31.57,     0.010,         0,     0.002,         0,     0.012
2849_004.5,     0.605,       2.0,       1.2,Collector,       733,     505.9,     775.2,     926.7,     576.3,    2784.1,      32.0,      31.9,      32.0,      31.5,      32.0,      31.8,     1.133,     1.138,     1.134,     1.152,     1.133,     1.140,      4398,      8796,      4398,     17592,     35184,      0.20,      0.10,      0.33,      0.04,      0.33,     306.1,     469.1,     560.8,     348.8,    1684.8,     263.9,     378.9,     496.9,     313.6,    1453.3,       5.3,      26.6,       8.4,       6.6,      46.9,      26.8,      44.2,      44.6,      20.0,     135.6,      10.0,      19.4,      10.8,       8.4,      48.6,     52.59,      9.59,     14.66,     17.78,     10.88,     52.91,     0.037,     0.003,     0.281,         0,     0.321
2850_000.0,     0.747,       2.0,       1.5,Collector,       566,     573.2,    1010.3,     787.7,     864.1,    3235.3,      33.0,      32.8,      32.9,      32.7,      33.0,      32.8,     1.360,     1.366,     1.363,     1.373,     1.360,     1.365,      3396,      6792,      3396,     13584,     27168,      0.23,      0.16,      0.28,      0.07,      0.28,     428.4,     755.1,     588.8,     645.9,    2418.2,     373.5,     621.0,     518.3,     588.3,    2101.1,       7.4,      39.6,      12.7,       9.7,      69.4,      35.5,      62.4,      44.4,      31.4,     173.7,      12.0,      32.1,      13.5,      16.5,      74.1,     73.32,     13.06,     22.95,     18.03,     19.59,     73.63,     0.064,     0.052,     0.178,     0.004,     0.298
2851_001.3,     0.142,       2.0,       0.3,Collector,       541,      84.0,     198.6,     137.5,     176.1,     596.2,      30.0,      30.0,      30.0,      30.0,      29.9,      30.0,     0.285,     0.292,     0.285,     0.285,     0.285,     0.286,      3246,      6492,      3246,     12984,     25968,      0.03,      0.03,      0.05,      0.01,      0.05,      12.0,      28.3,      19.6,      25.1,      85.0,      10.3,      22.9,      18.0,      23.3,      74.5,         0,       1.7,       0.4,       0.6,       2.7,       1.7,       2.9,       1.0,       1.0,       6.6,         0,       0.9,       0.1,       0.1,       1.1,      2.83,      0.40,      0.94,      0.65,      0.84,      2.83,     0.010,         0,         0,         0,     0.010
2851_001.4,     0.649,       2.0,       1.3,Collector,       541,      98.2,     245.0,     170.8,     224.2,     738.2,      30.0,      29.9,      30.0,      30.0,      30.0,      30.0,     1.298,     1.300,     1.298,     1.299,     1.298,     1.298,      3246,      6492,      3246,     12984,     25968,      0.03,      0.04,      0.05,      0.02,      0.05,      63.7,     158.9,     110.8,     145.5,     478.9,      57.8,     134.9,      99.8,     136.4,     428.9,         0,       8.4,       3.9,       1.9,      14.2,       5.2,      11.7,       7.1,       5.1,      29.1,       0.6,       3.9,         0,       1.9,       6.4,     15.96,      2.13,      5.30,      3.69,      4.85,     15.97,     0.003,     0.002,     0.004,         0,     0.009
2852_000.0,     0.890,       2.0,       1.8,Collector,       555,     262.0,     522.5,     426.8,     443.7,    1655.0,      31.6,      31.6,      31.6,      31.5,      31.6,      31.6,     1.689,     1.690,     1.689,     1.692,     1.689,     1.690,      3330,      6660,      3330,     13321,     26641,      0.11,      0.08,      0.17,      0.04,      0.17,     233.1,     464.9,     379.8,     394.8,    1472.6,     210.7,     401.8,     341.5,     363.6,    1317.6,         0,      19.6,       4.5,       4.5,      28.6,      18.0,      32.0,      28.5,      22.2,     100.7,       4.4,      11.5,       5.4,       4.4,      25.7,     46.58,      7.38,     14.71,     12.04,     12.49,     46.62,     0.005,     0.002,     0.019,         0,     0.026
2852_000.9,     0.496,       2.0,       1.0,Collector,       566,     406.4,     782.0,     579.3,     698.9,    2466.6,      33.0,      33.0,      33.0,      32.9,      33.0,      33.0,     0.902,     0.904,     0.904,     0.906,     0.902,     0.904,      3396,      6792,      3396,     13584,     27168,      0.17,      0.13,      0.21,      0.06,      0.21,     201.7,     388.0,     287.5,     346.8,    1224.0,     182.1,     329.8,     260.0,     317.5,    1089.4,       2.5,      20.3,       6.0,       8.0,      36.8,      13.1,      27.9,      17.0,      15.3,      73.3,       4.0,      10.0,       4.5,       6.0,      24.5,     37.08,      6.12,     11.77,      8.74,     10.51,     37.14,     0.015,     0.024,     0.037,     0.001,     0.077
2852_001.4,     2.193,       2.0,       4.4,Collector,       566,     104.1,     186.5,     147.6,     178.1,     616.3,      33.0,      33.0,      33.0,      33.0,      33.0,      33.0,     3.987,     3.994,     3.989,     3.993,     3.987,     3.990,      3396,      6792,      3396,     13584,     27168,      0.05,      0.03,      0.06,      0.02,      0.06,     228.3,     408.9,     323.7,     390.6,    1351.5,     211.8,     355.3,     297.6,     361.4,    1226.1,       3.3,      20.4,       3.0,       4.2,      30.9,      11.0,      24.4,      16.7,      18.0,      70.1,       2.2,       8.9,       6.4,       7.0,      24.5,     40.95,      6.92,     12.40,      9.82,     11.83,     40.97,     0.013,     0.007,     0.015,         0,     0.035
2853_000.0,     0.531,       2.0,       1.1,Collector,       541,     120.1,     223.1,     176.4,     167.9,     687.5,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,     1.062,     1.063,     1.062,     1.062,     1.063,     1.062,      3246,      6492,      3246,     12984,     25968,      0.04,      0.04,      0.06,      0.01,      0.06,      63.8,     118.4,      93.6,      89.1,     364.9,      54.6,     102.6,      82.8,      80.3,     320.3,       1.6,       4.7,       1.6,       1.1,       9.0,       6.6,       8.4,       8.1,       6.2,      29.3,       1.1,       2.7,       1.1,       1.6,       6.5,     12.16,      2.13,      3.95,      3.12,      2.97,     12.17,     0.003,         0,         0,     0.005,     0.008
2853_000.5,     0.526,       2.0,       1.1,Collector,       519,     176.0,     366.8,     249.1,     286.3,    1078.2,      24.8,      24.7,      24.8,      24.8,      24.8,      24.8,     1.272,     1.273,     1.273,     1.273,     1.276,     1.274,      3112,      6223,      3112,     12447,     24893,      0.06,      0.06,      0.10,      0.03,      0.10,      92.5,     192.9,     130.9,     150.5,     566.8,      81.1,     158.4,     115.9,     137.9,     493.3,       4.0,      14.7,       4.8,       4.0,      27.5,       6.6,      14.4,       9.3,       7.1,      37.4,       0.9,       5.5,       0.9,       1.5,       8.8,     22.86,      3.74,      7.78,      5.28,      6.08,     22.88,     0.003,     0.005,     0.003,     0.021,     0.032
2854_000.0,     0.450,       2.0,       0.9,Collector,       733,    1227.4,    2403.6,    1714.7,    2073.9,    7419.6,      32.0,      31.3,      31.5,      30.6,      31.9,      31.4,     0.844,     0.862,     0.858,     0.883,     0.845,     0.861,      4398,      8796,      4398,     17592,     35184,      0.36,      0.30,      0.44,      0.13,      0.44,     552.0,    1081.0,     771.1,     932.6,    3336.7,     478.0,     896.9,     680.9,     845.9,    2901.7,      10.3,      56.1,      19.0,      13.7,      99.1,      49.4,      87.6,      56.5,      50.7,     244.2,      14.3,      40.3,      14.7,      22.4,      91.7,    104.34,     17.62,     34.35,     25.22,     29.21,    106.40,     0.383,     0.559,     1.107,     0.044,     2.093
2854_000.5,     0.636,       2.0,       1.3,Collector,       733,     991.5,    1882.4,    1352.9,    1598.2,    5825.0,      32.0,      31.5,      31.6,      31.1,      31.9,      31.6,     1.194,     1.210,     1.206,     1.228,     1.195,     1.209,      4398,      8796,      4398,     17592,     35184,      0.27,      0.23,      0.34,      0.10,      0.34,     630.8,    1197.6,     860.7,    1016.8,    3705.9,     544.6,     990.1,     759.7,     921.8,    3216.2,      13.2,      69.1,      22.0,      16.4,     120.7,      57.8,      96.7,      62.9,      56.1,     273.5,      15.3,      41.6,      16.1,      22.6,      95.6,    115.93,     20.00,     37.85,     27.68,     31.83,    117.36,     0.261,     0.379,     0.755,     0.016,     1.411
