SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
WFRC_8080,     0.699,       2.0,       1.4,Collector,       733,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      4398,      8796,      4398,     17592,     35184,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
WFRC_8081,     0.870,       2.0,       1.7,Minor Arterial,       939,       4.4,      14.6,      10.0,       9.4,      38.4,      40.0,      38.0,      39.7,      39.5,      40.0,      39.8,     1.305,     1.305,     1.333,     1.320,     1.305,     1.305,      5634,     11268,      5634,     22536,     45072,      0.00,      0.00,      0.00,      0.00,      0.00,       3.8,      12.7,       8.7,       8.2,      33.4,       3.0,      10.9,       8.7,       8.2,      30.8,         0,         0,         0,         0,         0,       0.9,       0.9,         0,         0,       1.8,         0,       0.9,         0,         0,       0.9,      0.84,      0.10,      0.32,      0.22,      0.20,      0.84,         0,     0.007,     0.003,         0,     0.010
WFRC_8087,     1.018,       2.0,       2.0,Collector,       770,     191.1,     353.2,     262.2,     253.9,    1060.4,      36.0,      36.0,      36.0,      36.0,      36.0,      36.0,     1.696,     1.696,     1.698,     1.699,     1.697,     1.697,      4620,      9240,      4620,     18480,     36960,      0.05,      0.04,      0.07,      0.02,      0.07,     194.6,     359.6,     266.9,     258.5,    1079.6,     160.3,     286.9,     234.4,     229.0,     910.6,       3.2,      22.0,       7.7,       4.0,      36.9,      24.9,      31.4,      19.4,      18.5,      94.2,       6.2,      19.4,       5.5,       6.9,      38.0,     29.98,      5.40,      9.99,      7.42,      7.18,     29.99,         0,     0.007,     0.013,     0.002,     0.022
WFRC_8088,     1.855,       2.0,       3.7,Collector,       770,     404.7,     797.8,     755.3,     565.1,    2522.9,      36.0,      35.9,      35.9,      35.7,      36.0,      35.9,     3.092,     3.096,     3.096,     3.116,     3.093,     3.101,      4620,      9240,      4620,     18480,     36960,      0.10,      0.10,      0.19,      0.03,      0.19,     750.7,    1479.9,    1401.0,    1048.2,    4679.8,     583.0,    1152.5,    1109.3,     877.8,    3722.6,      18.7,      66.6,      46.4,      30.5,     162.2,     108.3,     154.3,     177.9,      96.4,     536.9,      40.7,     106.5,      67.5,      43.5,     258.2,    130.03,     20.89,     41.17,     39.22,     29.12,    130.40,     0.027,     0.048,     0.301,     0.001,     0.377
WFRC_8089,     0.691,       4.0,       2.8,Principal Arterial,       929,    1455.9,    2422.2,    2446.5,    1983.3,    8307.9,      40.0,      40.0,      40.0,      39.9,      40.0,      40.0,     1.036,     1.036,     1.036,     1.038,     1.036,     1.037,     11148,     22296,     11148,     44592,     89184,      0.15,      0.12,      0.25,      0.05,      0.25,    1005.7,    1673.2,    1690.0,    1370.0,    5738.9,     867.5,    1352.1,    1479.7,    1231.7,    4931.0,      10.8,      80.2,      42.1,      16.9,     150.0,      79.8,     142.7,     113.9,      73.4,     409.8,      47.5,      98.2,      54.4,      48.1,     248.2,    143.47,     25.15,     41.84,     42.34,     34.25,    143.58,     0.005,     0.008,     0.092,         0,     0.105
WFRC_8090,     0.240,       2.0,       0.5,Principal Arterial,      1016,    2359.5,    4112.5,    3453.7,    3481.2,   13406.9,      48.0,      45.0,      47.4,      43.3,      48.0,      46.0,     0.300,     0.321,     0.304,     0.334,     0.300,     0.314,      6096,     12192,      6096,     24384,     48768,      0.62,      0.41,      0.72,      0.16,      0.72,     566.7,     987.7,     829.5,     836.1,    3220.0,     484.3,     809.2,     721.7,     756.7,    2771.9,       8.9,      39.3,      18.7,      12.4,      79.3,      47.7,      82.5,      60.3,      40.3,     230.8,      25.8,      56.8,      28.7,      26.7,     138.0,     67.03,     12.60,     20.83,     19.16,     17.41,     70.00,     0.828,     0.263,     1.939,         0,     3.030
WFRC_8095,     0.173,       4.0,       0.7,Minor Arterial,       901,    1573.6,    2691.1,    2338.0,    2105.3,    8708.0,      40.1,      40.1,      40.1,      40.0,      40.1,      40.1,     0.260,     0.260,     0.260,     0.260,     0.260,     0.260,     10812,     21624,     10812,     43248,     86496,      0.18,      0.14,      0.26,      0.06,      0.26,     272.9,     466.6,     405.4,     365.0,    1509.9,     230.5,     369.9,     347.0,     324.8,    1272.2,       5.0,      19.5,       9.6,       6.6,      40.7,      24.7,      42.5,      31.9,      20.5,     119.6,      12.7,      34.7,      16.9,      13.2,      77.5,     37.68,      6.81,     11.64,     10.14,      9.11,     37.70,         0,         0,     0.024,     0.006,     0.030
WFRC_8096,     0.956,       2.0,       1.9,Minor Arterial,       894,     669.8,    1374.0,     959.9,    1136.2,    4139.9,      36.0,      35.9,      35.9,      35.8,      36.0,      35.9,     1.592,     1.595,     1.595,     1.603,     1.592,     1.596,      5364,     10728,      5364,     21456,     42912,      0.14,      0.14,      0.20,      0.06,      0.20,     640.2,    1313.2,     917.5,    1085.9,    3956.8,     528.6,    1032.7,     781.8,     952.8,    3295.9,      15.1,      73.9,      29.7,      24.6,     143.3,      64.1,     118.3,      73.0,      63.2,     318.6,      32.5,      88.5,      33.1,      45.4,     199.5,    109.84,     17.81,     36.53,     25.64,     30.15,    110.13,     0.034,     0.070,     0.176,     0.004,     0.284
WFRC_8099,     0.764,       2.0,       1.5,Minor Arterial,       887,     763.2,    1399.4,    1174.1,    1077.8,    4414.5,      36.0,      36.0,      36.0,      35.9,      36.0,      36.0,     1.274,     1.275,     1.275,     1.276,     1.274,     1.275,      5319,     10638,      5319,     21276,     42553,      0.17,      0.16,      0.27,      0.06,      0.27,     583.2,    1069.5,     897.3,     823.7,    3373.7,     485.7,     828.4,     740.4,     735.1,    2789.6,      11.3,      47.3,      31.1,      14.4,     104.1,      57.6,     120.9,      93.7,      49.7,     321.9,      28.7,      72.8,      32.1,      24.6,     158.2,     93.76,     16.21,     29.72,     24.97,     22.89,     93.79,     0.003,     0.009,     0.031,         0,     0.043
WFRC_8101,     0.419,       2.0,       0.8,Collector,       733,    2278.8,    4203.1,    3125.6,    3668.1,   13275.6,      32.0,      28.6,      29.5,      25.1,      31.8,      28.7,     0.786,     0.881,     0.855,     1.003,     0.791,     0.876,      4398,      8796,      4398,     17592,     35184,      0.64,      0.53,      0.83,      0.23,      0.83,     955.8,    1762.9,    1311.0,    1538.5,    5568.2,     805.3,    1427.5,    1146.4,    1374.8,    4754.0,      22.6,      88.5,      31.0,      24.3,     166.4,      84.7,     145.6,      91.4,      79.8,     401.5,      43.2,     101.3,      42.0,      59.6,     246.1,    173.94,     33.43,     59.86,     52.20,     48.38,    193.87,     3.602,     4.800,    11.274,     0.316,    19.992
WFRC_8108,     0.362,       4.0,       1.4,Collector,       738,     767.2,    1128.4,    1326.4,     779.1,    4001.1,      36.0,      35.9,      36.0,      35.8,      36.0,      35.9,     0.604,     0.605,     0.604,     0.607,     0.604,     0.605,      8856,     17712,      8856,     35424,     70848,      0.15,      0.07,      0.23,      0.03,      0.23,     278.0,     409.0,     480.7,     282.4,    1450.1,     251.5,     356.1,     432.7,     265.2,    1305.5,       0.7,       9.5,       5.1,       1.5,      16.8,      21.5,      34.3,      34.7,      12.8,     103.3,       4.3,       9.0,       8.3,       2.9,      24.5,     40.29,      7.74,     11.36,     13.43,      7.84,     40.37,     0.012,     0.005,     0.065,     0.002,     0.084
WFRC_8118,     0.522,       4.0,       2.1,Minor Arterial,       901,     910.3,     722.6,    1557.5,     537.1,    3727.5,      40.0,      40.0,      40.0,      40.0,      40.0,      40.0,     0.783,     0.783,     0.783,     0.784,     0.784,     0.784,     10812,     21624,     10812,     43248,     86496,      0.16,      0.04,      0.23,      0.01,      0.23,     475.3,     377.3,     813.2,     280.4,    1946.2,     424.4,     338.6,     709.4,     264.3,    1736.7,       5.2,       5.3,      15.5,       2.0,      28.0,      36.7,      27.9,      74.8,       9.4,     148.8,       8.9,       5.5,      13.4,       4.7,      32.5,     48.66,     11.89,      9.44,     20.35,      7.01,     48.69,         0,         0,     0.024,     0.003,     0.027
WFRC_8119,     0.329,       2.0,       0.7,Minor Arterial,       894,     913.4,    1570.2,    1594.3,    1262.8,    5340.7,      36.0,      35.9,      35.9,      35.6,      36.0,      35.8,     0.548,     0.550,     0.549,     0.554,     0.549,     0.551,      5364,     10728,      5364,     21456,     42912,      0.28,      0.17,      0.41,      0.07,      0.41,     300.3,     516.2,     524.2,     415.2,    1755.9,     258.5,     436.5,     468.5,     379.4,    1542.9,       3.3,      15.7,       7.9,       3.3,      30.2,      32.5,      48.2,      43.2,      26.3,     150.2,       5.9,      15.9,       4.6,       6.3,      32.7,     48.81,      8.37,     14.36,     14.73,     11.54,     49.00,     0.026,     0.008,     0.162,     0.005,     0.201
WFRC_8120,     0.346,       4.0,       1.4,Minor Arterial,       858,     508.7,    1534.7,    1306.5,     922.2,    4272.1,      36.0,      36.0,      36.0,      36.0,      35.9,      36.0,     0.577,     0.577,     0.577,     0.577,     0.577,     0.577,     10296,     20592,     10296,     41184,     82368,      0.05,      0.08,      0.15,      0.02,      0.15,     175.8,     530.5,     451.6,     318.8,    1476.7,     157.2,     484.4,     424.9,     299.5,    1366.0,       2.1,      10.6,       3.8,       4.5,      21.0,      14.1,      26.4,      19.9,      12.5,      72.9,       2.5,       9.2,       3.0,       2.4,      17.1,     41.06,      4.89,     14.75,     12.56,      8.87,     41.07,         0,     0.004,     0.007,     0.006,     0.017
WFRC_8122,     0.613,       4.0,       2.5,Collector,       686,     792.6,    2177.5,    1794.5,    1388.3,    6152.9,      30.4,      30.3,      30.3,      29.9,      30.4,      30.2,     1.210,     1.212,     1.212,     1.228,     1.210,     1.217,      8232,     16463,      8232,     32926,     65853,      0.10,      0.14,      0.26,      0.04,      0.26,     485.6,    1334.2,    1099.5,     850.6,    3769.9,     421.9,    1189.8,    1009.7,     780.9,    3402.3,       5.5,      26.8,      11.1,       7.5,      50.9,      47.7,      86.5,      64.1,      46.3,     244.6,      10.5,      31.0,      14.7,      15.9,      72.1,    124.13,     16.02,     44.00,     36.72,     28.01,    124.75,     0.023,     0.073,     0.525,         0,     0.621
WFRC_8123,     0.654,       2.0,       1.3,Collector,       515,     215.0,     366.2,     399.2,     256.1,    1236.5,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     1.634,     1.634,     1.634,     1.637,     1.636,     1.635,      3090,      6180,      3090,     12360,     24720,      0.10,      0.07,      0.13,      0.02,      0.13,     140.5,     239.3,     260.9,     167.3,     808.0,     131.7,     226.2,     253.5,     165.4,     776.8,       2.0,       6.5,       1.4,         0,       9.9,       6.2,       6.0,       4.8,       2.0,      19.0,       0.7,       0.7,       1.3,         0,       2.7,     33.68,      5.86,      9.97,     10.89,      6.97,     33.69,         0,         0,     0.018,     0.007,     0.025
WFRC_8124,     0.273,       2.0,       0.5,Collector,       515,      86.3,     571.6,     460.8,     366.3,    1485.0,      24.0,      24.0,      24.0,      23.9,      24.0,      23.9,     0.681,     0.685,     0.682,     0.685,     0.682,     0.683,      3090,      6180,      3090,     12360,     24720,      0.03,      0.15,      0.22,      0.05,      0.22,      23.6,     155.7,     125.6,      99.8,     404.7,      21.7,     146.3,     119.2,      93.5,     380.7,       0.5,       3.9,       0.9,       0.5,       5.8,       0.7,       5.3,       4.9,       4.4,      15.3,       0.5,       0.3,       0.5,       1.4,       2.7,     16.86,      0.98,      6.50,      5.26,      4.16,     16.90,     0.006,     0.007,     0.027,     0.004,     0.044
WFRC_8125,     0.508,       4.0,       2.0,Collector,       703,    2885.7,    4570.4,    4448.2,    3296.9,   15201.2,      32.0,      30.4,      31.6,      28.2,      32.0,      30.4,     0.953,     1.004,     0.966,     1.084,     0.953,     1.006,      8436,     16872,      8436,     33744,     67488,      0.50,      0.29,      0.69,      0.12,      0.69,    1466.4,    2322.5,    2260.4,    1675.3,    7724.6,    1325.1,    2055.4,    2097.9,    1553.3,    7031.7,       8.6,      52.5,      20.0,      16.2,      97.3,     110.7,     155.8,     118.2,      85.0,     469.7,      21.9,      58.9,      24.2,      20.8,     125.8,    241.34,     48.25,     73.59,     80.29,     52.38,    254.51,     2.489,     1.033,     9.742,     0.043,    13.307
WFRC_8126,     0.725,       4.0,       2.9,Collector,       703,    2875.0,    4968.4,    4922.3,    3520.3,   16286.0,      32.0,      30.4,      31.4,      27.4,      32.0,      30.0,     1.359,     1.434,     1.386,     1.592,     1.360,     1.452,      8436,     16872,      8436,     33744,     67488,      0.49,      0.32,      0.73,      0.12,      0.73,    2085.4,    3603.9,    3570.4,    2553.5,   11813.2,    1885.2,    3212.1,    3331.5,    2375.8,   10804.6,      15.4,      88.2,      30.6,      23.7,     157.9,     154.6,     223.8,     172.6,     122.7,     673.7,      30.3,      79.8,      35.7,      31.4,     177.2,    368.96,     68.67,    114.73,    130.54,     79.82,    393.76,     3.598,     2.174,    19.065,     0.063,    24.900
WFRC_8132,     0.422,       4.0,       1.7,Principal Arterial,       929,     819.8,    1668.2,    1096.2,    1532.4,    5116.6,      40.0,      40.0,      40.0,      40.0,      40.0,      40.0,     0.634,     0.634,     0.634,     0.634,     0.634,     0.634,     11148,     22296,     11148,     44592,     89184,      0.10,      0.08,      0.13,      0.04,      0.13,     346.4,     704.8,     463.1,     647.4,    2161.7,     298.0,     579.6,     408.7,     590.8,    1877.1,       3.8,      28.7,       4.7,       8.8,      46.0,      35.7,      74.1,      43.2,      38.5,     191.5,       8.9,      22.4,       6.3,       9.2,      46.8,     54.05,      8.66,     17.62,     11.58,     16.18,     54.04,     0.001,         0,         0,     0.009,     0.010
WFRC_8142,     1.013,       2.0,       2.0,Minor Arterial,       894,     579.2,    1045.9,    1468.5,     913.5,    4007.1,      36.0,      35.9,      35.9,      35.6,      36.0,      35.8,     1.690,     1.691,     1.691,     1.708,     1.690,     1.697,      5364,     10728,      5364,     21456,     42912,      0.12,      0.11,      0.31,      0.05,      0.31,     587.0,    1060.0,    1488.3,     925.8,    4061.1,     508.4,     861.0,    1328.1,     840.7,    3538.2,       5.4,      44.2,      17.7,       8.0,      75.3,      63.4,     116.1,     121.7,      52.7,     353.9,       9.8,      38.7,      20.8,      24.5,      93.8,    112.89,     16.33,     29.49,     41.81,     25.74,    113.37,     0.010,     0.018,     0.437,     0.001,     0.466
WFRC_8152,     1.005,       2.0,       2.0,Collector,       733,     487.1,     904.5,     689.7,     824.8,    2906.1,      32.0,      31.7,      31.9,      31.5,      32.0,      31.8,     1.883,     1.906,     1.891,     1.913,     1.884,     1.897,      4398,      8796,      4398,     17592,     35184,      0.17,      0.12,      0.20,      0.06,      0.20,     489.5,     908.9,     693.0,     828.8,    2920.2,     429.9,     767.9,     622.7,     764.6,    2585.1,       6.1,      27.0,       8.7,       7.6,      49.4,      42.5,      85.1,      51.7,      39.5,     218.8,      10.9,      29.0,       9.8,      17.0,      66.7,     91.22,     15.46,     28.50,     21.99,     25.90,     91.85,     0.185,     0.111,     0.344,     0.008,     0.648
WFRC_8153,     1.798,       2.0,       3.6,Collector,       733,     248.5,     346.6,     430.5,     298.3,    1323.9,      32.0,      32.0,      32.0,      31.9,      32.0,      32.0,     3.372,     3.374,     3.373,     3.384,     3.373,     3.377,      4398,      8796,      4398,     17592,     35184,      0.08,      0.05,      0.17,      0.02,      0.17,     446.9,     623.3,     774.2,     536.4,    2380.8,     408.1,     564.3,     733.3,     509.7,    2215.4,       2.9,      13.7,       6.7,       2.5,      25.8,      28.0,      36.5,      32.7,      20.7,     117.9,       7.9,       8.8,       1.4,       3.6,      21.7,     74.40,     13.98,     19.49,     24.27,     16.76,     74.50,     0.009,     0.004,     0.086,     0.003,     0.102
WFRC_8154,     1.006,       4.0,       4.0,Expressway,      1021,    8380.3,   16762.8,   10568.6,   17080.8,   52792.5,      55.0,      40.2,      49.2,      37.7,      54.9,      46.3,     1.096,     1.529,     1.226,     1.614,     1.098,     1.310,     12252,     24504,     12252,     49008,     98016,      0.98,      0.80,      1.02,      0.39,      1.02,    8427.6,   16857.3,   10628.2,   17177.1,   53090.2,    7318.1,   13829.3,    9396.6,   15591.1,   46135.1,      77.4,     502.7,     124.5,     135.7,     840.3,     760.0,    1721.0,     854.9,    1009.0,    4344.9,     272.1,     804.3,     252.2,     441.2,    1769.8,    964.73,    209.70,    342.29,    281.93,    312.64,   1146.56,    60.460,    36.130,    91.198,     0.513,   188.301
WFRC_8155,     1.007,       4.0,       4.0,Expressway,      1021,    8311.7,   15907.3,   10731.7,   15927.9,   50878.6,      55.0,      36.2,      50.5,      33.8,      54.9,      44.2,     1.099,     1.707,     1.198,     1.801,     1.101,     1.377,     12252,     24504,     12252,     49008,     98016,      1.03,      0.77,      1.08,      0.38,      1.08,    8372.6,   16023.8,   10810.3,   16044.6,   51251.3,    7275.7,   13439.2,    9547.1,   14579.5,   44841.5,      70.3,     417.2,     119.8,     111.8,     719.1,     726.4,    1415.9,     868.3,     922.1,    3932.7,     300.2,     751.6,     275.2,     431.1,    1758.1,    932.14,    231.32,    317.34,    319.90,    292.16,   1160.72,    84.191,    26.185,   125.554,     0.343,   236.273
WFRC_8156,     1.005,       4.0,       4.0,Expressway,      1021,    3399.5,    6974.9,    4432.6,    9315.6,   24122.6,      55.0,      54.8,      55.0,      54.9,      55.0,      54.9,     1.096,     1.100,     1.097,     1.099,     1.097,     1.098,     12252,     24504,     12252,     49008,     98016,      0.44,      0.33,      0.40,      0.20,      0.44,    3416.5,    7009.8,    4454.8,    9362.1,   24243.2,    3190.5,    6554.4,    4337.5,    8886.9,   22969.3,      23.1,      95.7,      27.4,      40.6,     186.8,     167.2,     260.0,      70.4,     325.1,     822.7,      35.7,      99.7,      19.3,     109.5,     264.2,    440.83,     62.32,    127.53,     81.15,    170.25,    441.25,     0.209,     0.070,     0.150,     0.013,     0.442
WFRC_8157,     1.021,       4.0,       4.1,Expressway,      1021,    8055.8,   15482.0,   10292.9,   15501.0,   49331.7,      55.0,      37.9,      51.1,      37.6,      54.9,      46.1,     1.115,     1.649,     1.200,     1.639,     1.116,     1.338,     12252,     24504,     12252,     49008,     98016,      1.00,      0.75,      1.03,      0.37,      1.03,    8227.6,   15812.3,   10512.4,   15831.7,   50384.0,    7146.8,   13255.7,    9346.6,   14384.1,   44133.2,      69.8,     414.5,     114.9,     110.3,     709.5,     716.0,    1392.3,     792.5,     905.2,    3806.0,     295.0,     749.8,     258.4,     432.1,    1735.3,    916.60,    216.94,    309.51,    279.23,    288.29,   1093.97,    71.770,    22.089,    89.905,     0.287,   184.051
WFRC_8158,     1.031,       2.0,       2.1,Collector,       515,     107.4,     181.2,     146.1,     158.9,     593.6,      24.0,      23.9,      24.0,      23.9,      24.0,      24.0,     2.576,     2.587,     2.578,     2.581,     2.579,     2.581,      3090,      6180,      3090,     12360,     24720,      0.06,      0.04,      0.06,      0.02,      0.06,     110.7,     186.8,     150.6,     163.8,     611.9,      91.3,     138.5,     128.5,     136.5,     494.8,         0,       9.0,       2.8,       3.1,      14.9,      15.3,      31.0,      17.3,      18.7,      82.3,       4.2,       8.3,       2.0,       5.5,      20.0,     25.49,      4.63,      7.78,      6.29,      6.83,     25.53,     0.019,     0.005,     0.012,     0.007,     0.043
WFRC_8161,     1.518,       2.0,       3.0,Minor Arterial,       939,     109.7,     260.6,     181.9,     198.1,     750.3,      39.9,      39.9,      39.9,      39.7,      39.9,      39.9,     2.280,     2.280,     2.281,     2.295,     2.280,     2.283,      5634,     11268,      5634,     22536,     45072,      0.03,      0.03,      0.05,      0.01,      0.05,     166.5,     395.6,     276.1,     300.7,    1138.9,     133.7,     309.8,     233.7,     261.7,     938.9,       1.5,      11.9,       0.9,       0.4,      14.7,      26.5,      51.0,      34.3,      33.1,     144.9,       4.9,      23.0,       7.1,       5.6,      40.6,     28.51,      4.17,      9.90,      6.96,      7.53,     28.56,         0,     0.005,     0.045,         0,     0.050
WFRC_8162,     1.989,       2.0,       4.0,Collector,       521,    1198.6,    2277.1,    1522.7,    2150.1,    7148.5,      24.9,      20.7,      23.5,      21.2,      24.8,      22.8,     4.784,     5.840,     5.082,     5.667,     4.813,     5.253,      3123,      6247,      3123,     12493,     24986,      0.64,      0.44,      0.64,      0.21,      0.64,    2383.5,    4528.3,    3028.1,    4275.7,   14215.6,    2021.4,    3552.3,    2650.2,    3812.6,   12036.5,      24.4,     149.2,      45.1,      36.8,     255.5,     261.1,     562.5,     252.2,     289.7,    1365.5,      76.5,     264.3,      80.6,     136.6,     558.0,    570.02,    115.04,    192.84,    143.05,    172.46,    623.39,    21.088,    11.282,    22.395,     1.012,    55.777
WFRC_8164,     1.089,       2.0,       2.2,Minor Arterial,       939,     112.8,     158.4,     190.5,      83.3,     545.0,      40.0,      40.0,      40.0,      40.0,      40.0,      40.0,     1.634,     1.638,     1.634,     1.634,     1.635,     1.634,      5634,     11268,      5634,     22536,     45072,      0.04,      0.02,      0.05,      0.01,      0.05,     122.8,     172.6,     207.5,      90.7,     593.6,      90.3,      97.4,     169.4,      59.1,     416.2,         0,      11.9,       3.3,       3.3,      18.5,      20.7,      44.7,      28.4,      20.7,     114.5,      12.0,      18.5,       6.6,       7.7,      44.8,     14.84,      3.07,      4.31,      5.19,      2.27,     14.84,     0.007,         0,         0,     0.002,     0.009
WFRC_8165,     0.877,       2.0,       1.8,Minor Arterial,       939,      27.5,      60.0,      50.6,      31.7,     169.8,      40.0,      40.0,      39.8,      39.9,      40.0,      40.0,     1.315,     1.318,     1.315,     1.315,     1.317,     1.315,      5634,     11268,      5634,     22536,     45072,      0.01,      0.01,      0.01,      0.00,      0.01,      24.1,      52.6,      44.3,      27.8,     148.8,      23.1,      43.8,      39.1,      25.2,     131.2,         0,       0.9,         0,       0.9,       1.8,       0.9,       7.1,       4.4,       0.9,      13.3,       0.1,       0.9,       0.9,       0.9,       2.8,      3.72,      0.60,      1.32,      1.11,      0.69,      3.72,     0.002,         0,         0,     0.001,     0.003
WFRC_8166,     1.581,       2.0,       3.2,Collector,       770,      10.7,      59.6,      32.4,      29.2,     131.9,      36.0,      36.0,      36.0,      35.8,      36.0,      35.9,     2.634,     2.688,     2.637,     2.641,     2.634,     2.641,      4620,      9240,      4620,     18480,     36960,      0.00,      0.01,      0.01,      0.00,      0.01,      17.0,      94.2,      51.2,      46.1,     208.5,      15.2,      78.4,      44.9,      41.4,     179.9,         0,       1.6,         0,       1.6,       3.2,       1.6,      12.7,       4.7,       1.6,      20.6,       0.2,       1.6,       1.6,       1.6,       5.0,      5.79,      0.47,      2.62,      1.43,      1.28,      5.80,     0.010,     0.003,     0.004,         0,     0.017
WFRC_8167,     0.556,       2.0,       1.1,Minor Arterial,       939,      27.0,      60.0,      49.4,      31.2,     167.6,      40.0,      40.0,      40.0,      40.0,      39.3,      40.0,     0.834,     0.834,     0.834,     0.834,     0.851,     0.834,      5634,     11268,      5634,     22536,     45072,      0.01,      0.01,      0.01,      0.00,      0.01,      15.0,      33.3,      27.5,      17.3,      93.1,      14.4,      27.8,      24.1,      15.7,      82.0,         0,       0.6,         0,       0.6,       1.2,       0.6,       4.4,       2.8,       0.6,       8.4,       0.1,       0.6,       0.6,       0.6,       1.9,      2.33,      0.37,      0.83,      0.68,      0.44,      2.32,         0,         0,         0,     0.009,     0.009
WFRC_8179,     0.608,       2.0,       1.2,Minor Arterial,       894,     605.6,     891.7,     739.3,     809.2,    3045.8,      36.0,      31.6,      35.8,      32.1,      36.0,      34.0,     1.012,     1.160,     1.019,     1.140,     1.012,     1.075,      5364,     10728,      5364,     21456,     42912,      0.20,      0.10,      0.20,      0.05,      0.20,     367.9,     541.7,     449.1,     491.6,    1850.3,     328.4,     441.7,     397.0,     443.6,    1610.7,       1.8,      14.9,       5.0,       4.3,      26.0,      28.8,      60.4,      35.3,      29.7,     154.2,       9.0,      24.6,      11.9,      13.9,      59.4,     51.36,     11.63,     15.14,     13.97,     13.65,     54.39,     1.496,     0.108,     1.574,         0,     3.178
WFRC_8182,     0.493,       2.0,       1.0,Minor Arterial,       939,     462.1,     573.1,     500.8,     502.3,    2038.3,      40.0,      40.0,      40.0,      40.0,      40.0,      40.0,     0.739,     0.740,     0.739,     0.739,     0.739,     0.739,      5634,     11268,      5634,     22536,     45072,      0.15,      0.06,      0.13,      0.03,      0.15,     227.8,     282.5,     246.9,     247.7,    1004.9,     197.8,     225.8,     213.9,     220.5,     858.0,       2.0,      10.8,       2.0,       2.0,      16.8,      20.7,      34.0,      25.6,      20.7,     101.0,       7.4,      11.8,       5.5,       4.5,      29.2,     25.11,      5.69,      7.06,      6.17,      6.19,     25.11,     0.011,         0,         0,     0.001,     0.012
WFRC_8185,     0.802,       2.0,       1.6,Minor Arterial,       894,    2205.3,    3194.9,    2643.0,    2960.9,   11004.1,      36.0,      31.5,      35.7,      31.9,      36.0,      33.9,     1.336,     1.539,     1.346,     1.514,     1.337,     1.424,      5364,     10728,      5364,     21456,     42912,      0.73,      0.35,      0.74,      0.17,      0.74,    1768.0,    2561.4,    2118.9,    2373.8,    8822.1,    1574.0,    2086.0,    1872.8,    2141.3,    7674.1,       8.8,      72.2,      24.8,      19.2,     125.0,     141.1,     283.0,     164.4,     146.0,     734.5,      44.2,     120.2,      56.9,      67.4,     288.7,    245.05,     56.19,     71.67,     66.37,     65.96,    260.19,     7.473,     0.527,     7.819,     0.025,    15.844
WFRC_8188,     0.607,       2.0,       1.2,Minor Arterial,       894,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      5364,     10728,      5364,     21456,     42912,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
WFRC_8189,     1.192,       2.0,       2.4,Minor Arterial,       894,    1222.5,    1647.9,    1428.5,    1515.7,    5814.6,      36.0,      31.8,      35.7,      32.1,      36.0,      34.0,     1.987,     2.262,     2.001,     2.234,     1.987,     2.111,      5364,     10728,      5364,     21456,     42912,      0.42,      0.18,      0.40,      0.09,      0.42,    1456.8,    1963.8,    1702.3,    1806.3,    6929.2,    1262.4,    1594.6,    1508.7,    1628.0,    5993.7,       7.8,      56.4,      21.4,      15.4,     101.0,     144.3,     220.7,     128.9,     111.9,     605.8,      42.4,      92.1,      43.3,      51.0,     228.8,    192.53,     45.84,     54.97,     52.97,     50.20,    203.98,     5.614,     0.397,     5.890,     0.017,    11.918
