;TAZID,TOTHH,HHPOP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
459,539,1406,66,126,90,186,23,5,10,178,2,17,82,25
460,365,989,0,45,0,5,0,169,1,48,0,0,20,17
461,375,1003,0,0,0,0,0,0,0,0,4,0,34,17
462,758,2159,0,0,0,0,0,1,0,34,1,0,114,34
463,412,1150,0,0,0,1,5,0,1,21,5,0,14,19
464,429,1155,7,9,7,15,11,9,14,52,1,0,18,19
465,786,1842,12,44,11,3,6,2,2,19,2,0,28,36
466,377,982,1,0,0,1,2,4,2,10,0,0,29,17
467,725,1979,2,0,1,0,7,1,4,12,0,0,24,33
468,299,829,0,0,0,1,1,0,1,3,0,0,10,14
469,327,814,0,0,0,0,0,0,0,0,0,0,10,15
470,223,570,0,0,1,5,0,187,0,3,0,0,13,10
471,152,419,0,0,0,0,0,94,0,0,0,0,9,7
472,311,850,1,0,2,12,4,16,4,20,0,0,12,14
473,468,1259,8,28,10,7,35,20,27,159,1,0,59,21
474,158,430,0,0,0,0,0,0,0,0,0,0,5,7
475,283,896,0,0,0,0,0,0,0,0,5,0,9,13
476,45,143,0,0,0,0,0,0,0,0,7,0,1,2
477,111,351,0,0,0,0,0,0,0,0,4,0,4,5
478,31,99,0,0,0,0,0,0,0,0,2,0,1,1
479,114,359,4,0,0,0,6,21,1,7,1,0,5,5
480,130,404,2,4,2,10,6,5,17,27,1,0,7,6
481,95,298,0,0,7,0,1,0,0,1,1,0,3,4
482,68,212,0,0,0,0,0,0,0,0,1,0,2,3
483,114,353,0,0,0,0,0,0,0,0,1,0,4,5
484,228,755,0,0,0,0,0,0,0,0,6,0,8,10
485,251,836,1,0,0,1,2,1,1,18,1,0,9,11
486,81,209,0,0,0,0,0,0,0,0,5,0,3,4
487,112,290,0,0,0,0,0,0,0,0,6,0,6,5
488,100,259,0,0,0,0,0,0,0,0,3,0,3,4
489,168,476,9,8,0,4,1,0,0,4,0,0,11,8
490,107,300,11,3,29,6,4,96,2,20,0,0,9,5
491,144,393,16,0,0,0,0,2,0,2,1,0,12,7
492,165,428,0,0,0,0,0,0,0,0,1,0,5,7
493,92,234,0,0,0,15,3,5,3,16,2,0,4,4
494,256,668,0,0,0,0,0,0,0,0,2,0,8,11
495,68,220,0,0,0,0,0,0,0,0,1,0,2,3
496,461,1486,0,0,0,0,5,94,0,0,0,0,18,21
497,664,1601,21,0,2,28,5,3,5,37,0,0,24,30
498,725,1465,10,5,2,2,2,4,3,23,0,0,25,33
499,520,1335,80,65,4,1,6,88,3,30,0,0,25,24
500,798,1780,41,73,4,5,18,12,12,80,0,0,36,36
501,363,810,0,0,0,0,0,51,0,0,0,0,13,16
502,439,1190,43,50,52,71,43,146,24,307,0,0,37,20
503,721,1772,35,0,9,3,16,9,14,103,0,0,29,33
504,497,1185,5,0,5,4,17,314,11,62,0,0,29,23
505,746,1697,23,25,31,10,26,32,34,129,0,0,34,34
506,633,2146,1,2,0,2,0,0,0,5,0,0,27,29
507,101,312,11,6,2,0,3,94,4,44,0,0,10,5
508,416,1148,0,0,1,0,2,1,2,50,0,0,15,19
509,430,1171,14,0,11,3,6,6,7,44,0,0,22,20
510,477,1124,0,0,0,0,0,0,0,0,0,0,15,22
511,397,959,8,0,0,5,0,192,26,62,0,0,22,18
512,438,1028,10,24,13,9,26,31,52,197,0,0,25,20
513,581,1360,0,0,0,0,0,0,0,0,0,0,18,26
514,210,668,16,98,9,4,22,26,24,136,0,0,17,10
515,332,914,2,0,2,2,7,14,37,33,0,0,14,15
516,415,1035,12,0,14,8,32,180,112,304,0,0,35,19
517,607,1558,0,0,1,1,3,118,2,13,0,0,24,28
518,256,549,39,127,23,17,30,36,46,282,0,0,34,12
519,123,229,292,68,52,66,97,44,97,303,0,0,36,6
520,699,1590,0,0,0,0,0,0,0,0,0,0,22,32
521,446,1030,141,21,3,2,12,16,62,107,0,0,26,20
522,356,1100,147,18,17,8,41,38,90,215,0,0,30,16
523,611,1416,7,0,3,0,4,0,5,20,0,0,21,28
524,478,1341,1,0,0,1,0,0,0,1,0,0,15,22
525,342,896,0,0,0,0,0,57,0,0,0,0,13,16
526,395,969,156,107,52,35,88,58,278,589,0,0,58,18
527,0,0,0,0,178,0,85,77,0,0,0,0,11,0
528,348,845,0,0,0,0,0,0,0,0,0,0,11,16
529,314,680,0,0,4,29,5,27,5,26,0,0,13,14
530,665,1611,5,0,3,9,13,106,8,27,0,0,27,30
531,310,678,22,0,4,1,3,8,9,24,0,0,12,14
532,0,0,546,488,85,55,140,238,185,682,0,0,77,0
533,126,295,153,289,58,31,71,58,101,265,0,0,37,6
534,3,5,97,21,311,11,309,339,1288,2816,0,0,164,0
535,316,750,474,108,65,193,137,235,166,606,0,0,73,14
536,264,549,616,226,35,40,67,113,75,265,0,0,104,12
537,655,1375,183,1,19,38,31,91,145,309,0,0,47,30
538,1056,2065,834,276,58,165,127,158,146,560,0,0,174,48
539,225,465,0,0,0,0,0,0,1,43,1,0,12,10
540,0,0,0,0,2,0,0,87,0,1,0,0,3,0
541,0,0,0,0,1374,0,279,1829,0,0,0,0,111,0
542,338,818,9,25,2,4,7,14,7,28,0,0,14,15
543,851,2307,7,0,9,5,13,118,23,95,0,0,36,39
544,530,1243,0,0,0,0,0,0,0,0,0,0,17,24
545,393,765,0,0,1,0,1,166,1,28,0,0,19,18
546,439,1152,0,0,1,0,0,2,3,6,0,0,14,20
547,426,1113,0,0,0,0,0,124,0,0,0,0,19,19
548,386,879,30,1,14,12,67,18,98,347,0,0,31,18
549,43,129,1,0,2,1,2,0,1952,10,0,0,64,2
550,108,246,15,0,35,27,50,350,100,292,0,0,31,5
551,369,825,0,0,0,0,0,16,0,0,2,0,12,17
552,370,732,2,0,3,26,7,15,14,34,1,0,121,17
553,65,205,367,48,57,48,87,48,127,338,0,0,42,3
554,291,708,337,144,77,57,120,49,198,592,0,0,59,13
555,133,269,19,35,23,12,37,13,61,173,0,0,16,6
556,313,635,1,7,2,1,4,39,10,27,0,0,14,14
557,326,560,0,0,1,0,8,2,9,6,0,0,11,15
558,159,382,0,0,0,0,0,1,0,150,0,0,11,7
559,0,0,30,22,8,5,11,6,67,62,0,0,7,0
560,459,1072,0,0,0,0,0,0,0,9,0,0,16,21
561,553,1252,6,0,11,14,24,110,31,122,0,0,29,25
562,163,374,4,0,5,7,13,8,18,100,0,0,13,7
563,496,1128,1,0,2,2,11,28,6,33,0,0,19,22
564,390,962,0,0,0,0,2,0,1,5,0,0,22,18
565,289,655,0,0,2,0,1,169,2,21,0,0,15,13
566,367,890,32,17,132,2,3,1,106,124,0,0,27,17
567,168,423,0,0,0,0,0,0,0,0,0,0,12,8
568,959,2326,16,59,12,10,22,70,59,288,0,83,51,44
569,245,593,114,84,22,16,124,45,320,405,0,0,44,11
570,1201,2577,51,23,28,11,151,37,341,403,0,0,80,55
571,419,1130,5,0,9,27,18,149,35,136,0,0,46,19
572,948,1956,189,104,12,57,26,34,372,480,0,0,71,43
573,307,721,0,0,0,0,0,0,0,0,0,0,21,14
574,99,263,0,0,0,0,0,0,0,0,2,0,3,4
575,312,833,44,28,78,21,36,32,18,131,1,0,23,14
576,9,21,8,22,91,32,25,37,26,165,0,0,13,0
577,1,3,0,0,0,0,0,0,0,0,0,0,0,0
578,4,8,0,0,0,0,0,0,0,0,0,0,0,0
579,36,68,0,0,0,0,0,0,0,0,0,0,1,2
580,2,5,0,0,0,0,1,6,1,4,0,0,0,0
581,8,18,0,0,0,0,0,0,0,0,0,0,0,0
582,269,769,0,0,0,0,0,0,0,0,42,0,25,13
583,1742,5001,0,0,0,0,0,0,0,0,32,0,231,81
584,301,893,0,0,0,0,0,0,0,0,9,0,25,14
585,1630,4988,6,4,1,1,4,2,6,31,3,0,61,76
586,188,485,0,0,0,0,0,0,0,0,12,0,37,9
587,253,759,0,0,0,0,3,0,0,2,8,0,8,12
588,294,913,0,0,0,29,30,0,3,8,4,0,59,14
589,203,589,0,0,0,0,0,0,0,0,6,0,8,10
590,354,1071,0,0,0,0,0,0,0,0,4,0,13,17
591,336,1015,0,0,0,0,0,0,0,0,2,0,35,16
592,228,548,0,0,0,0,0,0,0,0,3,0,9,11
593,463,1335,1,0,0,0,1,90,2,6,3,0,23,22
594,358,1004,15,2,3,20,50,75,92,255,0,0,37,17
595,585,1629,4,1,2,4,4,163,11,40,1,0,33,27
596,409,1050,12,2,1,2,6,3,7,36,1,0,14,19
597,365,903,0,0,0,0,0,0,0,0,5,0,13,17
598,1742,4900,23,7,6,8,14,4,20,109,9,0,129,81
599,1138,3343,2,1,0,7,7,4,14,88,6,0,92,53
600,354,918,278,135,20,42,59,27,86,373,10,0,107,17
601,399,1045,0,0,0,0,0,0,0,0,1,0,31,19
602,713,2317,0,0,0,0,0,0,0,0,9,0,67,33
603,377,1164,0,0,0,0,36,1,2,9,0,0,12,18
604,720,1441,0,0,1,1,0,0,0,0,0,0,33,34
605,723,1519,16,4,2,13,21,7,22,207,2,0,71,34
606,343,964,0,0,0,0,0,0,0,0,0,0,12,16
607,317,791,1,0,0,6,0,0,1,4,0,0,17,15
608,300,882,0,0,0,0,0,0,0,2,3,0,21,14
609,960,3652,89,78,15,31,52,103,43,401,0,0,60,45
610,240,654,405,185,8,63,120,259,132,825,0,0,74,11
611,390,1100,30,1,1,6,16,59,11,68,0,0,17,18
612,478,1281,6,1,0,6,6,7,7,56,0,0,20,22
613,165,489,0,0,0,0,0,0,0,0,0,0,17,8
614,868,2560,35,62,4,7,16,6,134,89,0,0,38,40
615,182,510,681,156,6,56,114,43,164,804,0,0,65,9
616,397,1117,3,0,0,2,3,51,7,20,0,0,16,19
617,520,1353,1,0,1,7,0,0,2,14,0,0,16,24
618,603,1829,10,3,21,31,43,41,27,312,1,0,54,28
619,673,2089,18,5,3,4,5,6,18,77,3,0,210,31
620,403,1052,0,0,0,0,0,0,0,0,1,0,21,19
621,573,1463,0,0,2,1,0,0,2,4,0,0,19,27
622,537,1351,137,6,3,34,76,69,59,253,0,0,93,25
623,0,0,0,2,971,0,1819,484,0,807,0,0,119,0
624,607,1614,35,3,2,20,16,64,35,122,0,0,54,28
625,543,1420,6,2,1,8,6,103,14,62,0,0,26,25
626,0,0,7,1,2,1,283,425,18,76,0,0,24,0
627,559,1505,36,13,24,16,28,56,48,226,0,0,39,26
628,0,0,21,5,13,8,1276,2153,360,294,0,0,121,0
629,0,0,0,0,423,0,0,1420,1,52,0,0,55,0
630,0,0,0,0,314,0,376,4502,2,72,0,0,154,0
631,0,0,0,0,253,0,1108,6775,0,187,0,0,243,0
632,393,904,0,0,0,0,0,1,0,44,0,0,13,18
633,0,0,0,0,0,0,318,135,3,57,0,0,15,0
634,46,143,254,57,22,18,730,11824,426,745,0,0,413,2
635,270,811,19,7,4,18,34,10,34,316,13,0,38,13
636,540,1627,7,3,4,19,45,118,62,315,18,0,34,25
637,594,1550,1,1,1,7,5,45,4,40,5,0,41,28
638,692,1787,37,2,1,12,31,68,24,218,2,0,56,32
639,4,9,1,41,0,0,5,1,10,39,0,108,3,0
640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,161,468,5,4,1,7,12,1,8,52,7,0,15,7
642,451,1265,0,0,0,0,9,0,1,8,0,0,18,21
643,665,1719,85,19,9,35,22,73,41,192,0,0,41,31
644,448,1090,0,0,0,0,0,0,0,0,0,0,18,21
645,735,2209,32,49,2,10,42,20,43,190,0,0,212,34
646,894,1812,105,39,8,101,151,193,239,842,0,0,85,42
647,0,0,30,0,714,0,1894,59,1,1062,0,0,110,0
648,534,1139,2,0,0,0,2,0,3,4,1,0,22,25
649,357,826,16,0,1,0,0,0,0,6,2,0,30,17
650,411,944,0,0,0,3,0,0,0,2,0,0,14,19
651,0,0,16,4,41,173,4,0,32,163,0,0,13,0
652,37,87,8,1,157,101,11,15,199,107,0,0,19,2
653,937,1835,48,3,2,22,48,2,115,253,0,0,90,44
654,720,1564,47,24,6,16,55,13,98,210,0,0,59,34
655,694,2051,1,0,0,0,0,54,5,19,0,0,23,32
656,414,1373,0,0,0,0,0,0,0,0,1,0,18,19
657,1,2,76,13,2600,391,199,64,196,721,0,0,125,0
658,789,1535,3,2,1,6,16,1,9,30,0,0,38,37
659,358,699,14,20,1,6,39,142,51,262,0,0,59,17
660,868,1636,53,9,13,34,123,412,489,806,0,0,237,40
661,1200,2483,276,93,17,58,790,56,420,1296,1,0,271,56
662,943,1928,118,4,3,70,69,35,92,972,0,0,67,44
663,332,701,53,47,3318,351,67,343,138,502,2,0,157,16
664,1255,2382,46,64,6,35,37,48,101,373,0,0,89,58
665,1243,3081,39,4,7,22,21,73,43,122,1,0,100,58
666,1256,3656,79,24,1,20,38,58,146,159,0,0,59,59
667,1502,4430,10,2,3,2,5,6,6,42,3,0,58,70
668,1422,4377,40,11,9,5,60,3,120,164,16,0,142,66
669,242,617,49,44,67,179,53,316,62,234,2,0,209,11
670,988,2869,9,2,1,3,9,2,5,72,2,0,130,46
671,418,1113,7,40,4,29,12,2,123,64,4,0,37,20
672,374,1249,7,44,0,4,15,2,29,32,1,0,15,17
673,412,1376,0,0,0,0,5,0,0,7,2,0,41,19
674,593,1723,480,174,11,76,68,173,71,412,2,0,61,28
675,817,2249,40,9,1,4,19,240,87,73,0,0,57,38
676,6,15,2,2,0,40,8,20,5,48,13,0,4,0
677,808,2398,18,5,8,9,6,62,10,78,19,0,124,37
678,587,1707,7,1,3,3,25,222,94,185,5,0,57,27
679,835,2476,26,17,1,15,33,9,122,153,1,0,59,39
680,1415,3709,135,59,8,68,132,175,167,443,0,0,88,66
681,765,2130,209,142,11,70,23,94,23,187,0,7,46,36
682,683,1823,1,0,1,10,3,0,1,8,1,0,26,32
683,4431,12998,0,0,0,0,0,0,0,0,39,0,358,207
684,1020,2944,0,0,0,1,4,4,0,4,11,0,83,47
685,755,2188,0,0,0,0,0,0,0,3,0,0,46,35
686,405,1350,0,0,0,0,3,0,7,0,0,0,24,19
687,773,2314,0,0,4,0,6,0,0,1,4,0,30,36
688,579,1652,0,0,0,0,0,0,0,0,0,0,34,27
689,0,0,0,0,0,0,0,0,0,0,42,0,0,0
690,742,1792,61,3,3,21,145,143,326,377,13,0,53,35
691,598,1423,74,7,295,94,106,29,141,355,12,0,50,28
692,621,1603,10,3,2,20,176,26,56,477,0,0,41,29
693,1374,3351,69,23,31,52,260,392,454,1002,2,0,107,64
694,600,1276,86,37,13,92,97,171,72,510,2,0,49,28
695,29,83,3,0,46,17,0,1,1,138,13,0,7,1
696,557,1551,182,130,12,53,88,54,48,337,2,0,43,26
697,686,1713,2,1,16,11,52,13,214,195,2,0,37,32
698,1007,2716,0,0,0,0,0,50,0,1,0,0,42,47
699,724,1926,0,9,0,1,9,2,6,45,2,0,70,34
700,576,1208,191,339,35,30,23,110,45,277,0,0,48,27
701,783,1745,42,19,8,53,41,150,302,232,1,0,48,36
702,1186,2336,119,24,17,94,36,63,47,391,0,0,85,55
703,1202,2799,302,85,35,82,66,21,2335,406,0,0,147,56
704,1543,2795,704,811,127,40,420,111,651,1364,0,0,432,72
705,1736,4382,227,71,22,112,246,39,438,984,2,0,114,81
706,135,335,14,3,1,16,10,10,12,89,4,0,8,6
707,1859,4564,0,0,0,0,4,0,12,0,7,0,60,87
708,1129,3107,0,0,0,0,4,0,4,0,0,0,33,53
709,296,670,10,2,48,88,57,16,24,148,2,0,20,14
710,751,1693,326,128,11,122,45,24,98,361,0,0,134,35
711,229,411,471,503,19,46,29,26,80,359,0,0,58,11
712,205,489,55,26,10,102,161,140,261,670,4,0,50,9
713,847,2133,3,0,0,0,2,0,13,23,0,0,29,39
714,1206,3647,22,0,0,0,7,54,23,12,1,0,70,56
715,606,1582,0,0,0,0,3,0,0,11,0,0,29,28
716,258,788,14,6,0,2,5,0,108,16,0,0,14,12
717,1089,2737,4,0,6,11,3,2,3,24,4,0,78,51
718,256,819,3,0,1,5,15,68,6,49,3,0,12,12
719,0,0,26,1,255,497,83,7,12,177,0,23,31,0
720,1102,2198,1423,311,52,89,87,55,162,488,0,0,325,52
721,639,1443,35,9,5,25,33,136,48,202,0,0,38,30
722,305,587,72,62,5,36,135,357,190,510,1,0,62,14
723,1342,2635,3,19,0,1,11,67,12,101,0,0,61,63
724,1754,4018,31,17,2,5,26,15,58,139,3,0,87,82
725,212,677,1,0,1,1,1,103,1,3,1,0,9,10
726,237,679,1,0,0,0,0,81,1,5,1,0,38,11
727,228,558,0,0,0,0,0,0,0,0,1,0,7,11
728,529,1411,7,11,6,19,28,138,20,128,10,0,141,25
729,365,832,85,1,480,857,111,6,83,203,2,0,66,17
730,1101,2874,42,4,0,6,5,9,9,47,2,0,117,51
731,420,1262,0,0,0,0,10,0,0,0,7,0,35,20
732,695,2089,5,0,1,2,24,61,3,44,7,0,26,32
733,190,602,0,0,0,0,0,0,0,0,3,0,218,9
734,286,904,60,7,8,56,41,39,44,298,6,0,175,13
735,431,1413,0,0,0,0,0,0,0,0,0,0,13,20
736,412,935,0,0,1,3,3,0,0,3,1,0,40,19
737,1032,2379,19,7,29,24,49,94,131,381,0,0,58,48
738,199,354,246,147,10,60,76,24,188,576,0,0,50,9
739,1526,3594,71,37,10,37,79,48,106,402,1,0,91,71
740,3,9,0,0,0,0,0,0,0,0,26,0,0,0
741,177,520,0,0,0,0,0,0,0,0,0,0,5,8
742,351,953,8,1,1,10,21,6,1019,70,0,0,49,16
743,716,2283,12,0,1,15,22,135,23,89,3,3,38,33
744,866,2128,1,0,0,0,3,52,7,3,2,0,172,40
745,282,794,2,0,0,3,2,0,0,1,0,0,10,13
746,138,452,6,1,2,11,29,21,20,136,0,0,11,6
747,1098,2449,223,44,13,53,166,210,370,660,0,0,213,51
748,568,1443,0,0,0,0,10,0,3,1,2,0,54,26
749,485,1506,0,0,0,0,0,0,0,0,2,0,71,23
750,476,1395,260,113,3,31,27,19,25,229,0,0,44,22
751,12,36,286,14,262,285,536,6,192,284,0,0,254,1
752,54,124,217,148,69,121,203,104,927,1113,1,0,144,2
753,1,3,0,0,0,0,0,0,0,0,12,0,0,0
754,487,1743,10,1,1,8,16,43,10,40,5,0,29,23
755,567,1898,0,0,0,0,0,0,0,0,3,0,28,27
756,457,1421,37,4,14,99,32,109,123,526,0,0,41,21
757,913,1758,38,83,8,17,29,17,62,167,0,0,103,43
758,1013,2092,30,11,9,21,83,290,87,410,0,0,127,47
759,304,1057,0,0,1,1,11,0,0,0,8,0,9,14
760,617,1943,2,0,1,2,13,120,6,59,19,0,37,29
761,351,1088,10,2,8,9,46,976,83,191,3,0,62,16
762,432,1451,7,1,2,7,36,218,16,105,4,0,28,20
763,417,1424,0,0,0,0,0,0,0,0,1,0,16,20
764,1362,3474,5,0,2,10,16,71,8,32,1,0,60,63
765,349,1204,9,1,3,45,12,72,12,91,1,0,36,16
766,214,451,1,0,0,39,4,2,7,12,6,0,8,10
767,458,1120,61,5,5,9,25,3,58,144,2,0,55,22
768,586,1476,0,0,10,0,1,0,4,3,0,0,36,27
769,625,1450,3,15,1,9,8,3,6,365,0,0,33,29
770,743,1914,0,0,9,0,18,83,3,5,0,0,53,35
771,544,1533,138,25,18,74,210,49,317,1062,0,0,119,25
772,387,1086,0,0,0,0,0,0,0,0,0,0,29,18
773,514,1424,9,0,1,0,0,2,6,11,0,0,24,24
774,269,794,203,48,8,44,77,21,200,531,1,0,42,13
775,3744,7916,188,228,25,37,121,106,252,687,5,0,275,175
776,914,1938,26,0,0,3,37,35,56,117,0,0,41,43
777,1162,2507,119,86,28,52,72,84,188,486,0,0,146,54
778,898,3406,0,0,10,4,1,0,0,0,2,0,27,42
779,434,1081,0,0,0,1,9,0,0,1,0,0,67,20
780,357,1047,1375,601,29,83,130,86,565,1370,0,0,134,16
781,19,45,16,2,2,3,18,38,9,2276,1,0,72,1
782,467,1171,0,0,15,1,2,6,2,26,0,0,37,22
783,77,189,7,1,1,7,4,7,5,65,19,0,35,3
784,404,1432,29,3,5,26,15,70,14,226,6,0,23,19
785,1403,3654,0,0,0,0,0,17,0,0,5,0,145,65
786,489,1314,9,1,7,31,38,692,21,110,2,0,56,23
787,419,985,52,13,83,26,130,747,270,852,0,0,97,20
788,277,690,4,1,1,23,2,110,48,35,0,0,59,13
789,495,1224,0,0,0,0,0,2,0,0,0,0,21,23
790,436,1097,0,0,0,3,2,4,2,21,0,0,29,20
791,1,3,10,3,12,50,3,0,9,91,9,0,5,0
792,86,203,3,0,2,10,0,0,1,13,0,0,13,4
793,799,2198,0,0,0,0,0,0,2,0,1,0,64,37
794,112,347,7,5,39,21,11,27,5,89,63,0,18,5
795,458,1384,1,0,0,0,0,41,1,2,2,0,26,21
796,356,998,0,0,0,0,0,0,0,0,2,0,19,17
797,446,989,0,0,0,0,0,0,0,0,0,0,13,21
798,428,973,1,0,0,0,0,51,2,3,0,0,25,20
799,544,1362,12,0,2,4,1,3,4,18,0,0,28,25
800,0,0,0,0,0,0,1,2,1,6,6,0,0,0
801,60,168,76,14,193,170,56,24,14,145,0,0,22,3
802,263,562,39,218,6,17,230,21,179,662,0,0,58,12
803,700,1578,80,45,2,2,15,1,2,56,0,0,30,33
804,273,589,0,0,0,0,0,0,0,0,0,0,9,13
805,762,2086,0,0,0,0,0,0,0,0,0,0,28,36
806,632,1627,144,52,153,69,348,24,132,819,1,0,109,30
807,96,243,876,210,63,108,254,147,217,1370,0,0,101,5
808,697,1695,509,197,21,48,71,56,105,496,0,0,82,33
809,355,889,45,28,9,23,35,95,81,125,0,0,43,16
810,324,724,142,21,10,44,46,39,33,271,0,0,28,15
811,451,979,0,0,0,0,0,0,0,0,0,0,14,21
812,303,659,1,1,1,1,0,110,1,6,0,0,16,14
813,61,178,0,0,0,1,1,2,1,16,2,0,2,3
814,238,578,0,0,3,0,0,0,9,0,2,0,7,11
815,444,1079,0,1,0,2,0,0,0,2,0,0,14,21
816,3,7,1,0,1,51,2,1,2,49,1,0,3,0
817,115,275,15,7,3,8,7,5,5,43,14,0,6,5
818,403,1130,0,0,1,3,0,0,0,20,0,0,18,19
819,505,1419,3,2,3,2,10,93,6,35,0,0,20,24
820,25,70,1,20,1,5,0,0,0,4,9,0,2,1
821,150,389,80,40,13,30,19,23,13,86,4,0,87,7
822,77,179,5,73,3,9,5,1,2,30,0,10,6,4
823,108,256,20,50,8,9,30,5,11,61,0,0,9,5
824,0,1,1035,409,61,108,178,132,120,971,0,0,88,0
825,801,1736,267,123,60,72,162,182,245,785,0,0,81,37
826,816,1877,90,49,20,29,159,260,434,937,0,0,86,38
827,643,1715,212,87,24,62,92,177,133,762,0,0,70,30
828,743,1975,0,0,0,0,0,0,0,0,1,0,23,35
829,404,1098,0,0,0,0,0,0,0,0,0,0,15,19
830,773,2028,333,206,28,67,216,114,151,630,0,0,75,36
831,636,1746,198,97,36,78,133,278,197,570,0,26,107,30
832,851,2390,189,36,40,62,112,99,559,744,0,0,132,40
833,471,1315,223,12,37,50,237,130,1686,916,0,0,133,22
834,361,951,0,0,0,0,0,55,1,3,0,0,12,17
835,591,1852,1,2,0,5,16,49,5,19,0,0,27,27
836,264,623,232,448,21,87,87,72,58,429,0,0,53,12
837,383,808,566,102,45,75,103,127,253,982,0,0,105,18
838,561,1200,23,13,6,12,46,180,58,124,0,0,31,26
839,324,616,3,0,1,0,0,105,2,10,0,0,26,15
840,474,1240,18,0,5,19,16,50,28,56,0,0,20,22
841,378,1009,38,0,0,1,2,64,0,8,0,0,17,18
842,541,1327,1,4,3,0,6,0,7,5,0,0,38,25
843,212,564,0,0,0,0,0,0,0,0,0,0,34,10
844,489,990,214,81,23,29,23,102,93,341,0,0,44,23
845,336,799,115,5,14,20,107,43,363,329,0,0,50,16
846,440,1030,104,15,5,36,7,10,8,70,1,0,41,21
847,558,1602,173,26,20,45,62,50,43,367,0,0,39,26
848,960,2523,0,0,0,0,0,0,0,0,0,0,28,45
849,274,746,1,0,1,0,0,78,0,4,0,0,10,13
850,359,1014,2,0,1,0,0,63,2,2,0,0,14,17
851,210,593,0,0,0,0,0,0,3,0,0,0,7,10
852,526,1465,3,0,2,3,13,74,6,68,0,0,22,24
853,621,1648,0,0,0,0,0,0,0,0,0,0,73,29
854,315,713,16,0,1,2,39,6,8,32,0,0,15,15
855,403,979,127,90,18,14,26,16,15,177,0,0,27,19
856,525,1319,37,9,11,20,22,40,17,179,0,0,27,24
857,698,1972,0,0,0,0,0,0,0,0,0,0,21,33
858,502,1541,0,0,0,0,0,5,0,0,0,0,22,23
859,0,0,0,0,0,0,0,0,0,0,4,0,0,0
860,96,230,63,4,17,3,31,26,15,66,3,0,9,4
861,445,1272,7,4,2,33,0,3,3,6,2,0,59,21
862,294,868,182,227,37,69,23,26,42,128,16,0,64,14
863,250,716,28,193,77,75,13,8,21,56,1,0,21,12
864,380,905,82,38,390,28,146,80,50,183,0,0,49,18
865,194,299,422,213,44,132,405,68,638,1049,0,0,93,9
866,601,1574,5,30,191,133,8,0,2,88,0,0,31,28
867,3,10,184,564,258,458,74,13,181,435,1,0,63,0
868,820,2552,36,92,38,104,54,177,30,311,0,0,49,38
869,12,33,23,111,143,83,10,8,15,64,0,0,14,1
870,324,924,55,26,27,54,32,20,21,97,0,0,19,15
871,332,861,72,63,11,23,29,71,20,133,0,0,22,15
872,155,316,669,245,42,28,99,132,99,319,0,0,52,7
873,319,753,22,10,2,3,2,1,2,42,0,0,12,15
874,1184,3101,19,8,6,5,8,3,9,69,0,0,38,55
875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1523,4043,534,99,353,453,271,773,252,1031,0,0,158,71
877,0,0,425,73,551,728,102,106,75,512,0,7,75,0
878,0,0,11,29,135,961,2,4,6,117,0,0,37,0
879,138,256,69,56,408,204,28,51,22,244,0,131,36,6
880,451,842,259,162,55,37,100,42,89,485,0,0,49,21
881,0,0,160,56,589,331,83,13,17,946,0,0,64,0
882,0,0,8,7,179,145,7,9,3,243,0,0,18,0
883,635,1733,81,24,11,17,52,19,31,145,0,0,32,30
884,625,1427,24,1,11,2,45,83,10,49,0,0,34,29
885,232,520,58,3,11,12,15,75,17,141,0,0,16,11
886,404,1028,0,0,0,0,3,0,0,2,0,0,13,19
887,337,852,0,0,0,0,0,0,0,0,0,0,11,16
888,0,0,81,17,113,112,95,113,41,210,0,0,23,0
889,0,0,1,0,6,231,2,0,1,1,0,0,7,0
890,0,0,64,4,349,149,3,1,4,146,0,0,21,0
891,683,1498,45,9,8,7,13,78,15,105,0,0,37,32
892,691,1573,4,0,1,3,31,2,3,63,0,0,24,32
893,0,0,108,40,423,114,63,49,52,203,0,0,31,0
894,1051,2647,10,0,4,1,0,0,0,30,0,95,32,49
895,293,746,5,0,3,1,1,1,0,57,0,0,12,14
896,421,1259,1,0,0,0,13,0,0,72,0,0,32,20
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0,0,0,5,0,0,0
899,0,0,0,0,0,0,0,0,0,0,20,0,0,0
900,0,0,0,0,0,0,0,5,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,7,18,0,0,0,0,0,0,0,0,0,0,0,0
904,15,38,0,0,0,0,0,0,0,0,0,0,0,1
905,1,2,0,0,0,0,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,0,0,6,20,547,100,9,322,0,93,0,0,40,0
908,0,0,0,6,158,0,0,88,0,0,0,0,9,0
909,0,0,0,3,56,0,0,30,0,0,0,0,3,0
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,0,0,0,18,556,0,0,343,0,0,0,0,34,0
