SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
2172_010.7,     0.286,       4.0,       1.1,Minor Arterial,       815,    3976.3,    8568.6,    7163.1,    5348.1,   25056.1,      30.0,      29.2,      29.0,      24.6,      30.0,      27.8,     0.573,     0.588,     0.592,     0.700,     0.574,     0.618,      9780,     19560,      9780,     39120,     78240,      0.49,      0.51,      0.79,      0.14,      0.79,    1138.7,    2453.8,    2051.4,    1531.5,    7175.4,     972.6,    2070.1,    1803.9,    1398.9,    6245.5,      14.0,      74.5,      33.0,      17.0,     138.5,     123.5,     232.7,     178.1,      91.9,     626.2,      28.6,      76.3,      36.3,      23.6,     164.8,    239.46,     38.97,     84.52,     83.53,     51.13,    258.15,     0.965,     2.626,    15.090,     0.017,    18.698
2172_011.0,     0.305,       4.0,       1.2,Minor Arterial,       815,    3748.8,    8271.6,    7033.4,    5110.3,   24164.1,      30.0,      29.4,      29.2,      24.9,      30.0,      28.0,     0.610,     0.623,     0.628,     0.736,     0.611,     0.655,      9780,     19560,      9780,     39120,     78240,      0.45,      0.49,      0.77,      0.14,      0.77,    1143.8,    2523.8,    2146.0,    1559.3,    7372.9,     980.2,    2143.7,    1900.5,    1433.4,    6457.8,      13.7,      74.5,      32.1,      15.1,     135.4,     122.6,     234.9,     179.0,      87.5,     624.0,      27.3,      70.9,      34.4,      23.4,     156.0,    245.85,     38.92,     86.54,     86.25,     52.00,    263.71,     0.773,     2.379,    14.699,     0.016,    17.867
2172_011.3,     0.295,       4.0,       1.2,Minor Arterial,       815,    3056.3,    7062.2,    6084.9,    4250.7,   20454.1,      30.0,      29.7,      29.6,      27.0,      30.0,      28.8,     0.590,     0.595,     0.599,     0.657,     0.591,     0.614,      9780,     19560,      9780,     39120,     78240,      0.35,      0.42,      0.66,      0.12,      0.66,     901.6,    2083.2,    1794.9,    1253.8,    6033.5,     785.6,    1789.1,    1603.5,    1161.4,    5339.6,       8.4,      57.7,      23.1,      10.7,      99.9,      89.6,     183.8,     142.0,      65.3,     480.7,      18.0,      52.7,      26.3,      16.5,     113.5,    201.29,     30.31,     70.48,     66.60,     41.83,    209.22,     0.231,     0.982,     6.711,     0.004,     7.928
2172_011.6,     0.307,       4.0,       1.2,Minor Arterial,       815,    4237.2,    8972.2,    6538.4,    6238.8,   25986.6,      30.0,      29.0,      28.8,      25.7,      30.0,      28.2,     0.615,     0.636,     0.640,     0.717,     0.615,     0.653,      9780,     19560,      9780,     39120,     78240,      0.47,      0.50,      0.72,      0.17,      0.72,    1301.9,    2756.8,    2009.0,    1916.9,    7984.6,    1098.9,    2290.3,    1762.0,    1727.1,    6878.3,      19.0,      95.3,      28.3,      20.1,     162.7,     146.2,     279.9,     174.6,     132.0,     732.7,      37.9,      91.2,      44.1,      37.7,     210.9,    266.32,     44.88,     95.71,     78.11,     63.97,    282.67,     1.468,     3.755,    11.095,     0.038,    16.356
2172_011.9,     0.300,       4.0,       1.2,Minor Arterial,       815,    3479.2,    7409.9,    5447.1,    5163.9,   21500.1,      30.0,      29.6,      29.5,      28.0,      30.0,      29.2,     0.600,     0.608,     0.610,     0.643,     0.600,     0.615,      9780,     19560,      9780,     39120,     78240,      0.39,      0.41,      0.60,      0.14,      0.60,    1043.2,    2221.8,    1633.2,    1548.3,    6446.5,     895.1,    1870.6,    1452.4,    1409.0,    5627.1,      11.8,      73.4,      21.7,      13.7,     120.6,     109.0,     212.3,     125.3,      97.2,     543.8,      27.3,      65.5,      33.8,      28.5,     155.1,    214.86,     35.22,     75.29,     58.40,     51.62,    220.53,     0.461,     1.229,     3.969,     0.011,     5.670
2172_012.2,     0.300,       4.0,       1.2,Minor Arterial,       815,    2384.0,    5125.4,    3929.9,    3353.4,   14792.7,      30.0,      29.9,      29.9,      29.4,      30.0,      29.8,     0.600,     0.602,     0.602,     0.612,     0.600,     0.604,      9780,     19560,      9780,     39120,     78240,      0.30,      0.28,      0.44,      0.09,      0.44,     715.4,    1538.0,    1179.2,    1006.2,    4438.8,     624.3,    1322.5,    1057.1,     929.0,    3932.9,       7.4,      46.6,      13.5,       7.8,      75.3,      70.8,     134.2,      85.7,      55.4,     346.1,      12.9,      34.7,      22.9,      14.1,      84.6,    147.86,     23.91,     51.42,     40.06,     33.52,    148.91,     0.074,     0.184,     0.780,     0.006,     1.044
2172_012.5,     0.473,       4.0,       1.9,Minor Arterial,       815,    2572.6,    5488.8,    3995.2,    3766.5,   15823.1,      30.0,      29.9,      29.9,      29.4,      30.0,      29.8,     0.946,     0.951,     0.951,     0.967,     0.946,     0.954,      9780,     19560,      9780,     39120,     78240,      0.33,      0.30,      0.46,      0.11,      0.46,    1217.7,    2598.1,    1891.1,    1782.8,    7489.7,    1084.5,    2283.0,    1719.6,    1658.6,    6745.7,      11.9,      67.6,      21.2,      13.1,     113.8,      99.7,     195.5,     119.6,      89.9,     504.7,      21.6,      52.0,      30.6,      21.3,     125.5,    249.59,     40.78,     87.00,     64.39,     59.42,    251.59,     0.201,     0.411,     1.379,         0,     1.991
2172_013.0,     0.580,       2.0,       1.2,Minor Arterial,       833,    2087.2,    4154.9,    3028.1,    3113.8,   12384.0,      30.0,      29.5,      29.7,      28.5,      30.0,      29.4,     1.160,     1.182,     1.173,     1.222,     1.160,     1.183,      4995,      9991,      4995,     19982,     39963,      0.54,      0.45,      0.69,      0.17,      0.69,    1210.9,    2410.5,    1756.7,    1806.5,    7184.6,    1096.9,    2127.6,    1621.1,    1693.7,    6539.3,       5.7,      54.8,      18.4,      10.5,      89.4,      90.9,     181.7,      95.2,      82.3,     450.1,      17.5,      46.3,      22.1,      20.0,     105.9,    239.45,     41.09,     81.26,     61.65,     60.22,    244.22,     0.745,     0.923,     3.112,     0.014,     4.794
2172_013.5,     0.501,       2.0,       1.0,Minor Arterial,       894,    1743.2,    3392.8,    2488.8,    2571.8,   10196.6,      36.0,      35.5,      35.7,      34.6,      36.0,      35.5,     0.835,     0.847,     0.842,     0.869,     0.835,     0.848,      5364,     10728,      5364,     21456,     42912,      0.41,      0.35,      0.53,      0.13,      0.53,     873.2,    1699.5,    1246.7,    1288.4,    5107.8,     793.4,    1493.8,    1138.0,    1199.9,    4625.1,       4.8,      47.7,      14.8,       7.8,      75.1,      64.1,     119.8,      76.2,      59.7,     319.8,      11.0,      38.3,      17.8,      21.0,      88.1,    141.95,     24.59,     47.63,     36.06,     35.80,    144.08,     0.330,     0.394,     1.418,     0.004,     2.146
2172_014.0,     0.501,       2.0,       1.0,Minor Arterial,       894,    1383.0,    2606.9,    1820.0,    2060.1,    7870.0,      36.0,      35.8,      35.9,      35.6,      36.0,      35.8,     0.835,     0.839,     0.838,     0.845,     0.835,     0.839,      5364,     10728,      5364,     21456,     42912,      0.31,      0.27,      0.39,      0.11,      0.39,     693.2,    1306.6,     912.2,    1032.6,    3944.6,     629.3,    1143.8,     820.0,     943.0,    3536.1,       2.8,      32.7,      10.2,       8.8,      54.5,      50.4,      93.7,      59.8,      56.9,     260.8,      10.7,      36.4,      22.2,      23.9,      93.2,    109.57,     19.34,     36.39,     25.63,     28.68,    110.04,     0.075,     0.102,     0.293,         0,     0.470
2172_014.5,     0.909,       2.0,       1.8,Minor Arterial,       894,    1052.3,    2212.4,    1756.8,    1700.3,    6721.8,      36.0,      35.9,      35.9,      35.5,      36.0,      35.8,     1.516,     1.521,     1.520,     1.539,     1.516,     1.524,      5364,     10728,      5364,     21456,     42912,      0.23,      0.26,      0.42,      0.10,      0.42,     956.9,    2012.0,    1597.7,    1546.3,    6112.9,     807.5,    1665.9,    1374.6,    1371.5,    5219.5,       7.8,      49.5,      24.9,      16.9,      99.1,     101.8,     212.5,     142.9,     111.0,     568.2,      39.8,      84.2,      55.3,      47.0,     226.3,    169.85,     26.68,     56.05,     45.06,     42.97,    170.76,     0.088,     0.136,     0.670,         0,     0.894
2172_015.4,     0.085,       2.0,       0.2,Minor Arterial,       894,    1312.3,    3008.1,    2177.3,    2400.6,    8898.3,      36.2,      36.1,      35.9,      35.4,      36.2,      35.9,     0.141,     0.142,     0.142,     0.144,     0.141,     0.142,      5364,     10728,      5364,     21456,     42912,      0.36,      0.38,      0.49,      0.14,      0.49,     111.5,     255.5,     185.0,     204.0,     756.0,      93.1,     216.2,     165.0,     185.4,     659.7,       1.3,       7.9,       2.7,       2.7,      14.6,      13.8,      24.1,      14.8,      12.2,      64.9,       3.2,       7.3,       2.4,       3.8,      16.7,     20.86,      3.09,      7.11,      5.22,      5.63,     21.05,     0.025,     0.061,     0.118,     0.003,     0.207
2173_000.0,     0.507,       2.0,       1.0,Collector,       696,    2022.1,    4277.8,    2538.5,    4774.5,   13612.9,      28.0,      25.6,      25.2,      23.6,      27.5,      25.7,     1.088,     1.189,     1.206,     1.286,     1.107,     1.183,      4176,      8352,      4176,     16704,     33408,      0.54,      0.56,      0.66,      0.31,      0.66,    1025.4,    2169.4,    1287.3,    2421.2,    6903.3,     877.1,    1853.0,    1153.7,    2200.5,    6084.3,      12.2,      76.6,      18.5,      29.9,     137.2,     115.2,     187.1,      97.1,     155.1,     554.5,      21.0,      52.7,      18.1,      35.8,     127.6,    246.86,     40.10,     86.02,     54.44,     88.08,    268.64,     3.417,     8.436,     8.384,     1.497,    21.734
2173_000.5,     0.632,       2.0,       1.3,Collector,       696,     662.5,    1376.4,    1032.1,    1422.4,    4493.4,      28.0,      27.9,      27.9,      27.7,      28.0,      27.9,     1.354,     1.359,     1.359,     1.370,     1.354,     1.360,      4176,      8352,      4176,     16704,     33408,      0.21,      0.18,      0.29,      0.09,      0.29,     418.4,     869.4,     651.9,     898.4,    2838.1,     363.3,     757.6,     584.1,     817.8,    2522.8,       6.0,      28.3,       7.5,       9.5,      51.3,      41.0,      64.8,      53.5,      54.7,     214.0,       8.3,      18.7,       6.7,      16.4,      50.1,    101.41,     15.01,     31.16,     23.56,     32.11,    101.84,     0.058,     0.104,     0.268,     0.008,     0.438
2173_001.1,     1.086,       2.0,       2.2,Collector,       696,    1003.5,    2175.1,    1552.8,    1964.8,    6696.2,      28.0,      27.3,      27.6,      26.6,      28.0,      27.4,     2.327,     2.387,     2.365,     2.455,     2.331,     2.379,      4176,      8352,      4176,     16704,     33408,      0.34,      0.30,      0.45,      0.14,      0.45,    1090.0,    2362.5,    1686.6,    2134.1,    7273.2,     939.1,    2031.6,    1498.7,    1945.6,    6415.0,      13.2,      65.0,      26.0,      19.3,     123.5,     117.6,     205.8,     139.7,     127.2,     590.3,      20.1,      60.0,      22.2,      42.0,     144.3,    259.71,     39.91,     85.73,     63.51,     76.32,    265.47,     1.006,     1.368,     3.313,     0.118,     5.805
2174_000.0,     0.162,       2.0,       0.3,Collector,       696,     707.2,    1508.6,    1349.0,    3332.2,    6897.0,      28.0,      27.9,      27.9,      26.9,      27.6,      27.5,     0.348,     0.349,     0.349,     0.362,     0.353,     0.353,      4176,      8352,      4176,     16704,     33408,      0.22,      0.22,      0.46,      0.32,      0.46,     114.7,     244.6,     218.7,     540.2,    1118.2,      98.0,     194.6,     189.6,     476.2,     958.4,       1.5,      10.7,       4.7,       7.3,      24.2,      12.3,      28.5,      20.7,      41.2,     102.7,       2.8,      10.8,       3.7,      15.5,      32.8,     39.95,      4.11,      8.78,      8.14,     19.59,     40.62,     0.023,     0.048,     0.317,     0.281,     0.669
2174_000.1,     0.078,       2.0,       0.2,Collector,       696,    1423.7,    3006.7,    2085.4,    2169.5,    8685.3,      28.0,      24.6,      24.9,      22.3,      27.8,      24.8,     0.168,     0.190,     0.189,     0.211,     0.169,     0.189,      4176,      8352,      4176,     16704,     33408,      0.64,      0.63,      0.82,      0.22,      0.82,     111.6,     235.6,     163.4,     170.0,     680.6,      96.0,     186.3,     134.3,     148.4,     565.0,       1.4,      10.4,       4.4,       2.5,      18.7,      11.0,      28.4,      19.9,      14.7,      74.0,       3.0,      10.5,       4.8,       4.4,      22.7,     24.33,      4.53,      9.45,      7.34,      6.11,     27.43,     0.531,     1.035,     1.493,     0.027,     3.086
2174_000.2,     0.313,       2.0,       0.6,Collector,       696,     764.7,    1448.2,    1097.9,    1933.7,    5244.5,      28.0,      27.7,      27.8,      27.3,      27.9,      27.7,     0.672,     0.679,     0.676,     0.687,     0.673,     0.678,      4176,      8352,      4176,     16704,     33408,      0.22,      0.21,      0.30,      0.15,      0.30,     239.7,     453.8,     344.0,     605.9,    1643.4,     212.5,     365.2,     302.0,     534.8,    1414.5,       2.6,      20.8,       8.7,       8.3,      40.4,      19.8,      50.9,      26.4,      48.4,     145.5,       4.7,      17.0,       6.8,      14.4,      42.9,     58.70,      8.66,     16.31,     12.58,     21.69,     59.24,     0.101,     0.107,     0.289,     0.056,     0.553
2174_000.6,     0.312,       2.0,       0.6,Collector,       696,     176.9,     312.3,     335.0,     382.3,    1206.5,      28.0,      28.0,      28.0,      27.9,      28.0,      28.0,     0.669,     0.669,     0.669,     0.669,     0.669,     0.669,      4176,      8352,      4176,     16704,     33408,      0.08,      0.06,      0.10,      0.04,      0.10,      55.2,      97.4,     104.5,     119.3,     376.4,      47.3,      72.9,      90.9,     108.8,     319.9,       0.6,       4.9,       1.3,       1.6,       8.4,       6.3,      14.6,      10.0,       7.4,      38.3,       0.9,       5.1,       2.2,       1.5,       9.7,     13.44,      1.97,      3.48,      3.74,      4.26,     13.45,         0,     0.001,     0.005,         0,     0.006
2175_000.0,     1.010,       2.0,       2.0,Minor Arterial,       894,     825.1,    1552.2,    1283.6,    1352.5,    5013.4,      36.0,      36.0,      36.0,      35.9,      36.0,      36.0,     1.683,     1.684,     1.684,     1.689,     1.683,     1.685,      5364,     10728,      5364,     21456,     42912,      0.16,      0.18,      0.28,      0.07,      0.28,     833.2,    1567.5,    1296.2,    1365.8,    5062.7,     737.9,    1365.9,    1166.2,    1274.9,    4544.9,      14.2,      45.2,      17.7,      12.5,      89.6,      62.7,     122.6,      96.0,      63.3,     344.6,      18.5,      33.8,      16.2,      15.1,      83.6,    140.64,     23.17,     43.57,     36.14,     37.94,    140.82,     0.013,     0.029,     0.135,     0.003,     0.180
2176_000.0,     0.888,       2.0,       1.8,Collector,       696,     700.3,    1662.9,    1134.1,    1247.5,    4744.8,      28.0,      27.8,      27.8,      27.5,      28.0,      27.8,     1.903,     1.916,     1.915,     1.936,     1.904,     1.917,      4176,      8352,      4176,     16704,     33408,      0.23,      0.22,      0.31,      0.08,      0.31,     621.8,    1476.5,    1006.9,    1107.7,    4212.9,     519.0,    1222.0,     875.5,     991.7,    3608.2,      11.3,      51.7,      14.6,      14.3,      91.9,      72.8,     148.8,      96.2,      77.6,     395.4,      18.6,      54.0,      20.8,      24.0,     117.4,    150.47,     22.36,     53.08,     36.60,     39.57,    151.61,     0.156,     0.342,     0.634,     0.022,     1.154
2176_000.9,     0.882,       2.0,       1.8,Collector,       696,     496.4,    1153.3,     874.8,     831.3,    3355.8,      28.0,      28.0,      27.9,      27.8,      28.0,      27.9,     1.890,     1.895,     1.894,     1.904,     1.890,     1.896,      4176,      8352,      4176,     16704,     33408,      0.14,      0.15,      0.23,      0.05,      0.23,     437.9,    1017.3,     771.6,     733.3,    2960.1,     354.5,     852.1,     686.7,     647.2,    2540.5,       7.8,      30.7,      11.1,      11.4,      61.0,      58.8,      99.2,      58.2,      59.4,     275.6,      16.7,      35.4,      15.6,      15.3,      83.0,    105.72,     15.66,     36.41,     27.75,     26.19,    106.01,     0.035,     0.068,     0.196,         0,     0.299
2176_001.8,     0.557,       2.0,       1.1,Collector,       696,     284.3,     765.2,     650.4,     544.8,    2244.7,      28.0,      28.0,      28.0,      27.8,      28.0,      27.9,     1.194,     1.194,     1.196,     1.202,     1.194,     1.197,      4176,      8352,      4176,     16704,     33408,      0.08,      0.10,      0.20,      0.04,      0.20,     158.4,     426.4,     362.4,     303.6,    1250.8,     125.8,     352.3,     314.3,     263.5,    1055.9,       4.1,      16.2,       8.2,       5.9,      34.4,      22.1,      42.4,      33.2,      25.5,     123.2,       6.6,      15.4,       6.7,       8.6,      37.3,     44.66,      5.66,     15.25,     13.03,     10.84,     44.78,         0,     0.024,     0.091,         0,     0.115
2176_002.3,     0.559,       2.0,       1.1,Collector,       696,     587.9,    1560.5,    1138.6,    1152.0,    4439.0,      28.0,      27.9,      27.9,      27.5,      28.0,      27.8,     1.197,     1.200,     1.203,     1.219,     1.197,     1.205,      4176,      8352,      4176,     16704,     33408,      0.17,      0.21,      0.35,      0.08,      0.35,     328.6,     872.2,     636.4,     643.9,    2481.1,     263.8,     737.3,     558.3,     569.9,    2129.3,       7.8,      33.8,      11.4,      15.1,      68.1,      47.4,      71.2,      56.1,      43.8,     218.5,       9.6,      29.8,      10.6,      15.1,      65.1,     88.56,     11.76,     31.29,     23.12,     22.99,     89.16,     0.029,     0.154,     0.414,     0.007,     0.604
2176_002.9,     0.563,       2.0,       1.1,Minor Arterial,       756,    1521.8,    3272.5,    2402.1,    2137.3,    9333.7,      29.6,      23.3,      26.1,      22.5,      29.5,      25.2,     1.142,     1.453,     1.290,     1.496,     1.146,     1.335,      4536,      9073,      4536,     18146,     36291,      0.55,      0.52,      0.70,      0.15,      0.70,     856.2,    1841.2,    1351.5,    1202.5,    5251.4,     701.9,    1455.3,    1132.0,    1060.3,    4349.5,      11.3,      53.7,      24.7,      16.6,     106.3,     113.0,     232.7,     166.7,      89.1,     601.5,      30.0,      99.5,      28.0,      36.5,     194.0,    177.68,     36.78,     70.55,     59.95,     40.81,    208.09,     7.886,     8.059,    14.166,     0.132,    30.243
2178_000.0,     0.878,       2.0,       1.8,Collector,       696,     967.0,    2089.6,    1503.6,    1691.9,    6252.1,      28.0,      27.6,      27.6,      26.7,      28.0,      27.5,     1.881,     1.910,     1.912,     1.970,     1.883,     1.918,      4176,      8352,      4176,     16704,     33408,      0.28,      0.27,      0.40,      0.11,      0.40,     848.8,    1834.1,    1319.8,    1485.0,    5487.7,     712.4,    1546.0,    1162.9,    1338.8,    4760.1,      13.7,      63.5,      24.2,      17.2,     118.6,     102.1,     179.5,     109.3,      96.2,     487.1,      20.5,      45.1,      23.4,      32.9,     121.9,    196.00,     30.77,     66.57,     49.38,     53.10,    199.82,     0.461,     1.072,     2.234,     0.058,     3.825
2178_000.9,     0.884,       2.0,       1.8,Collector,       696,     622.2,    1214.4,    1039.9,     914.2,    3790.7,      28.0,      27.9,      27.9,      27.6,      28.0,      27.8,     1.895,     1.901,     1.901,     1.922,     1.895,     1.905,      4176,      8352,      4176,     16704,     33408,      0.17,      0.16,      0.29,      0.06,      0.29,     550.0,    1073.4,     919.2,     808.1,    3350.7,     482.4,     927.2,     819.2,     741.6,    2970.4,       6.5,      32.1,      16.7,      12.3,      67.6,      54.9,      89.6,      68.4,      41.4,     254.3,       6.1,      24.7,      14.8,      12.8,      58.4,    119.70,     19.72,     38.47,     33.32,     28.87,    120.38,     0.067,     0.127,     0.477,     0.008,     0.679
2178_001.8,     0.881,       2.0,       1.8,Collector,       696,     402.6,     827.3,     865.1,     660.8,    2755.8,      28.0,      28.0,      28.0,      27.8,      28.0,      27.9,     1.888,     1.889,     1.890,     1.903,     1.889,     1.894,      4176,      8352,      4176,     16704,     33408,      0.12,      0.11,      0.25,      0.04,      0.25,     354.8,     729.0,     762.3,     582.3,    2428.4,     307.3,     633.1,     691.4,     533.6,    2165.4,       4.6,      19.6,      11.3,       6.8,      42.3,      39.5,      56.9,      52.3,      32.6,     181.3,       3.5,      19.5,       7.3,       9.3,      39.6,     86.74,     12.68,     26.06,     27.43,     20.80,     86.97,     0.006,     0.022,     0.204,     0.003,     0.235
2178_002.6,     0.882,       2.0,       1.8,Collector,       708,     479.4,    1019.4,    1023.4,     805.9,    3328.1,      28.8,      28.7,      28.7,      28.4,      28.8,      28.6,     1.836,     1.844,     1.840,     1.863,     1.840,     1.848,      4250,      8500,      4250,     17001,     34001,      0.15,      0.13,      0.32,      0.06,      0.32,     422.7,     898.8,     902.3,     710.6,    2934.4,     361.9,     779.6,     822.2,     661.9,    2625.6,       5.0,      29.8,      14.7,      10.2,      59.7,      47.7,      76.5,      58.9,      30.6,     213.7,       8.1,      13.0,       6.6,       7.9,      35.6,    101.85,     14.73,     31.27,     31.77,     24.71,    102.48,     0.059,     0.070,     0.456,     0.049,     0.634
2178_003.5,     0.557,       2.0,       1.1,Collector,       696,     378.5,     867.8,    1154.7,     626.0,    3027.0,      28.0,      27.8,      27.8,      26.8,      28.0,      27.4,     1.193,     1.200,     1.203,     1.248,     1.194,     1.218,      4176,      8352,      4176,     16704,     33408,      0.11,      0.12,      0.37,      0.04,      0.37,     210.8,     483.3,     643.0,     348.6,    1685.7,     176.9,     404.2,     558.8,     314.7,    1454.6,       4.1,      13.2,      11.8,       3.2,      32.3,      24.3,      50.5,      59.5,      23.0,     157.3,       5.4,      15.3,      12.9,       7.8,      41.4,     60.19,      7.57,     17.40,     24.01,     12.46,     61.44,     0.041,     0.141,     1.056,     0.006,     1.244
2178_004.1,     0.560,       2.0,       1.1,Collector,       696,     597.6,    1303.5,    1289.4,     997.8,    4188.3,      28.0,      27.9,      27.9,      27.2,      28.0,      27.7,     1.200,     1.203,     1.203,     1.237,     1.200,     1.213,      4176,      8352,      4176,     16704,     33408,      0.17,      0.18,      0.42,      0.07,      0.42,     334.6,     729.9,     722.1,     558.8,    2345.4,     284.9,     634.6,     640.6,     512.5,    2072.6,       7.9,      23.3,      11.3,       7.2,      49.7,      34.0,      55.1,      59.5,      33.7,     182.3,       8.0,      17.0,      10.8,       5.3,      41.1,     83.74,     11.98,     26.14,     26.59,     19.96,     84.67,     0.034,     0.071,     0.809,     0.003,     0.917
2178_004.6,     0.563,       2.0,       1.1,Collector,       696,     437.7,    1083.6,    1156.5,     810.3,    3488.1,      28.0,      28.0,      27.9,      27.0,      28.0,      27.7,     1.207,     1.209,     1.209,     1.249,     1.207,     1.222,      4176,      8352,      4176,     16704,     33408,      0.13,      0.16,      0.43,      0.06,      0.43,     246.4,     610.0,     651.1,     456.2,    1963.7,     215.6,     534.6,     577.6,     423.1,    1750.9,       4.4,      20.4,      10.1,       6.3,      41.2,      23.6,      44.3,      53.3,      23.6,     144.8,       2.8,      10.7,      10.0,       3.1,      26.6,     70.15,      8.81,     21.83,     24.08,     16.29,     71.01,     0.018,     0.039,     0.818,     0.005,     0.880
2178_005.2,     0.150,       4.0,       0.6,Collector,       668,     364.1,     903.3,    1193.7,     677.8,    3138.9,      28.0,      27.9,      28.0,      27.7,      28.0,      27.9,     0.322,     0.322,     0.322,     0.324,     0.322,     0.323,      8016,     16032,      8016,     32064,     64128,      0.06,      0.07,      0.26,      0.03,      0.26,      54.6,     135.6,     179.2,     101.8,     471.2,      48.9,     119.1,     159.4,      94.6,     422.0,       1.4,       4.9,       2.9,       1.8,      11.0,       3.9,      10.0,      14.3,       5.3,      33.5,       0.5,       1.7,       2.6,       0.1,       4.9,     16.85,      1.96,      4.85,      6.46,      3.64,     16.91,     0.002,         0,     0.046,         0,     0.048
2178_005.4,     0.300,       4.0,       1.2,Collector,       668,     772.1,    2026.5,    2639.4,    1459.5,    6897.5,      28.0,      27.9,      27.9,      25.3,      28.0,      26.9,     0.643,     0.645,     0.645,     0.711,     0.643,     0.670,      8016,     16032,      8016,     32064,     64128,      0.13,      0.18,      0.59,      0.05,      0.59,     231.6,     608.1,     792.0,     438.0,    2069.7,     185.8,     517.6,     684.0,     391.9,    1779.3,       3.7,      22.2,      13.6,       6.6,      46.1,      37.0,      51.9,      78.7,      32.3,     199.9,       5.3,      16.4,      15.8,       7.1,      44.6,     73.97,      8.29,     21.80,     31.25,     15.66,     77.00,     0.014,     0.059,     2.958,         0,     3.031
2178_005.7,     0.150,       4.0,       0.6,Collector,       668,    4216.1,    7070.0,    4408.1,    4333.2,   20027.4,      28.0,      16.0,      19.6,      17.9,      27.7,      19.5,     0.321,     0.563,     0.456,     0.501,     0.324,     0.460,      8016,     16032,      8016,     32064,     64128,      1.09,      0.92,      1.03,      0.27,      1.09,     631.4,    1058.8,     660.2,     648.9,    2999.3,     548.4,     806.2,     541.5,     551.8,    2447.9,       6.6,      38.1,      13.9,      10.1,      68.7,      57.3,     147.7,      83.5,      60.1,     348.6,      19.1,      66.7,      21.3,      26.9,     134.0,    107.12,     39.58,     54.02,     36.98,     23.42,    154.00,    17.023,    15.972,    13.242,     0.226,    46.463
2178_005.8,     0.150,       4.0,       0.6,Collector,       668,    2082.1,    5186.2,    3922.1,    3125.9,   14316.3,      28.0,      27.4,      26.7,      23.4,      28.0,      26.0,     0.321,     0.328,     0.337,     0.385,     0.321,     0.346,      8016,     16032,      8016,     32064,     64128,      0.38,      0.49,      0.76,      0.13,      0.76,     311.8,     776.6,     587.3,     468.1,    2143.8,     229.8,     614.6,     494.5,     408.7,    1747.6,       5.2,      28.4,      12.8,       7.7,      54.1,      56.3,      93.8,      65.2,      37.6,     252.9,      20.4,      39.8,      14.8,      14.0,      89.0,     76.59,     11.39,     29.12,     25.14,     16.74,     82.39,     0.230,     1.380,     4.171,     0.011,     5.792
2178_006.0,     0.151,       4.0,       0.6,Collector,       633,    1653.6,    3702.2,    2526.5,    2897.8,   10780.1,      22.0,      21.8,      21.8,      21.2,      22.0,      21.7,     0.412,     0.417,     0.417,     0.428,     0.413,     0.418,      7596,     15192,      7596,     30384,     60768,      0.29,      0.27,      0.45,      0.11,      0.45,     250.1,     559.9,     382.1,     438.2,    1630.3,     200.5,     447.5,     322.9,     383.4,    1354.3,       3.7,      21.2,       7.2,       6.8,      38.9,      35.4,      64.8,      41.4,      35.2,     176.8,      10.6,      26.5,      10.6,      12.9,      60.6,     74.08,     11.49,     25.73,     18.01,     19.93,     75.16,     0.124,     0.288,     0.650,     0.025,     1.087
2178_006.1,     0.149,       4.0,       0.6,Collector,       633,    1285.0,    2983.8,    2083.2,    2297.7,    8649.7,      22.0,      21.9,      21.8,      21.6,      22.0,      21.8,     0.406,     0.409,     0.409,     0.415,     0.407,     0.410,      7596,     15192,      7596,     30384,     60768,      0.23,      0.23,      0.36,      0.08,      0.36,     191.4,     444.4,     310.3,     342.3,    1288.4,     155.3,     355.5,     264.3,     299.1,    1074.2,       2.5,      17.2,       6.5,       6.0,      32.2,      26.1,      51.4,      31.7,      27.9,     137.1,       7.6,      20.3,       7.8,       9.4,      45.1,     58.60,      8.75,     20.34,     14.39,     15.58,     59.06,     0.049,     0.118,     0.291,     0.010,     0.468
