SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
2204_000.0,     0.886,Both,Total,       1.0,      35.0,       2.0,       1.8,Collector,       733,    2147.2,    4173.3,    2961.7,    3003.0,   12285.2,      32.0,      29.0,      29.7,      26.2,      31.9,      29.1,     1.661,     1.837,     1.791,     2.028,     1.667,     1.826,      4398,      8796,      4398,     17592,     35184,      0.62,      0.51,      0.76,      0.20,      0.76,    1901.9,    3696.6,    2623.4,    2660.0,   10881.9,    1701.8,    3201.2,    2392.1,    2447.3,    9742.4,      23.1,     111.8,      39.4,      30.7,     205.0,     148.9,     290.7,     166.6,     137.8,     744.0,      28.2,      93.0,      25.4,      44.1,     190.7,    340.10,     65.65,    124.54,    100.02,     83.43,    373.64,     6.309,     9.013,    18.130,     0.297,    33.749
2204_000.9,     0.461,Both,Total,       1.0,      35.0,       4.0,       1.8,Collector,       703,    2483.3,    4884.2,    3509.0,    4243.1,   15119.6,      32.0,      31.2,      31.5,      30.4,      32.0,      31.3,     0.863,     0.888,     0.878,     0.908,     0.864,     0.883,      8436,     16872,      8436,     33744,     67488,      0.40,      0.32,      0.48,      0.14,      0.48,    1143.6,    2249.1,    1615.9,    1953.9,    6962.5,    1022.1,    1954.5,    1471.1,    1816.1,    6263.8,       9.3,      63.6,      21.9,      19.7,     114.5,      93.5,     178.7,     106.0,      90.2,     468.4,      18.6,      52.4,      16.9,      28.0,     115.9,    217.41,     36.71,     71.47,     53.08,     61.09,    222.35,     1.031,     1.232,     2.651,     0.086,     5.000
2204_001.3,     0.599,Both,Total,       1.0,      35.0,       2.0,       1.2,Collector,       733,    1995.4,    3792.5,    2684.4,    3306.4,   11778.7,      32.0,      28.6,      30.2,      27.4,      31.8,      29.7,     1.123,     1.260,     1.191,     1.313,     1.129,     1.213,      4398,      8796,      4398,     17592,     35184,      0.64,      0.49,      0.70,      0.21,      0.70,    1195.3,    2271.8,    1608.0,    1980.7,    7055.8,    1072.6,    1966.9,    1455.9,    1832.1,    6327.5,       7.4,      62.5,      22.2,      21.4,     113.5,      95.0,     182.7,     109.7,      96.5,     483.9,      20.3,      59.9,      20.2,      30.7,     131.1,    220.54,     41.74,     75.30,     58.68,     62.19,    237.91,     4.542,     4.277,     8.496,     0.289,    17.604
2204_001.9,     0.558,Both,Total,       1.0,      35.0,       2.0,       1.1,Collector,       733,    2414.3,    4353.8,    2825.0,    5649.5,   15242.6,      32.0,      28.0,      29.2,      26.6,      31.3,      29.2,     1.046,     1.200,     1.147,     1.261,     1.071,     1.149,      4398,      8796,      4398,     17592,     35184,      0.68,      0.55,      0.73,      0.35,      0.73,    1347.4,    2429.8,    1576.6,    3153.0,    8506.8,    1210.3,    2074.2,    1434.7,    2841.3,    7560.5,      10.2,      67.9,      22.3,      36.6,     137.0,     106.6,     212.0,     100.8,     205.5,     624.9,      20.3,      75.7,      18.8,      69.6,     184.4,    265.84,     48.13,     83.27,     59.31,    100.86,    291.57,     6.179,     7.323,    10.116,     2.331,    25.949
2204_002.5,     0.556,Both,Total,       1.0,      35.0,       2.0,       1.1,Collector,       733,    2419.4,    5015.7,    3074.6,    5274.3,   15784.0,      32.0,      26.8,      27.5,      24.9,      31.4,      28.0,     1.043,     1.255,     1.213,     1.343,     1.064,     1.194,      4398,      8796,      4398,     17592,     35184,      0.76,      0.64,      0.80,      0.33,      0.80,    1345.6,    2789.6,    1710.0,    2933.4,    8778.6,    1181.0,    2334.9,    1542.5,    2664.6,    7723.0,      10.9,      79.7,      25.8,      34.6,     151.0,     119.1,     272.9,     123.8,     177.0,     692.8,      34.6,     102.2,      18.0,      57.2,     212.0,    274.35,     50.28,    101.36,     68.65,     93.53,    313.82,     8.556,    14.184,    15.358,     1.856,    39.954
2204_003.0,     0.275,Both,Total,       1.0,      35.0,       2.0,       0.6,Collector,       733,    1905.3,    3536.7,    2232.4,    3921.5,   11595.9,      32.0,      27.8,      30.5,      28.6,      31.7,      30.0,     0.516,     0.598,     0.542,     0.580,     0.520,     0.551,      4398,      8796,      4398,     17592,     35184,      0.69,      0.46,      0.65,      0.25,      0.69,     524.6,     973.7,     614.7,    1079.7,    3192.7,     464.4,     818.3,     554.4,     990.3,    2827.4,       3.3,      26.4,       8.2,      12.3,      50.2,      44.0,      92.5,      43.7,      58.9,     239.1,      12.8,      36.6,       8.4,      18.2,      76.0,     99.77,     18.88,     31.97,     21.53,     34.01,    106.39,     2.603,     1.545,     2.379,     0.277,     6.804
2205_000.0,     1.208,Both,Total,       1.0,      35.0,       2.0,       2.4,Collector,       515,     261.9,     488.4,     511.0,     410.5,    1671.8,      24.0,      23.9,      23.9,      23.6,      24.0,      23.8,     3.022,     3.033,     3.031,     3.065,     3.023,     3.039,      3090,      6180,      3090,     12360,     24720,      0.10,      0.08,      0.21,      0.03,      0.21,     316.4,     590.1,     617.3,     496.0,    2019.8,     289.0,     522.4,     560.8,     467.3,    1839.5,       3.7,      16.9,       8.2,       4.1,      32.9,      21.2,      42.4,      38.1,      20.7,     122.4,       2.6,       8.3,      10.1,       3.9,      24.9,     84.19,     13.24,     24.67,     26.11,     20.68,     84.70,     0.048,     0.073,     0.367,     0.012,     0.500
2205_001.2,     0.486,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       515,     902.4,    1982.9,    1402.4,    1692.8,    5980.5,      24.0,      22.9,      23.1,      21.5,      23.9,      22.9,     1.217,     1.277,     1.261,     1.358,     1.220,     1.274,      3090,      6180,      3090,     12360,     24720,      0.40,      0.36,      0.56,      0.16,      0.56,     438.9,     964.4,     682.1,     823.3,    2908.7,     395.7,     819.0,     612.2,     764.9,    2591.8,       5.0,      23.4,      10.8,       6.0,      45.2,      29.7,      88.1,      50.9,      40.8,     209.5,       8.5,      33.9,       8.1,      11.7,      62.2,    121.26,     19.16,     41.66,     31.70,     34.42,    126.94,     0.905,     1.458,     3.308,     0.102,     5.773
2207_000.0,     0.532,Both,Total,       1.0,      35.0,       2.0,       1.1,Collector,       733,    1595.1,    2681.3,    2400.4,    1265.5,    7942.3,      32.0,      29.7,      31.2,      28.2,      32.0,      30.1,     0.997,     1.076,     1.022,     1.131,     0.998,     1.061,      4398,      8796,      4398,     17592,     35184,      0.56,      0.38,      0.66,      0.08,      0.66,     848.9,    1427.0,    1277.5,     673.5,    4226.9,     724.5,    1187.6,    1089.3,     630.2,    3631.6,      10.0,      38.0,      20.7,       3.9,      72.6,      94.5,     152.2,     135.8,      33.6,     416.1,      20.0,      49.1,      31.6,       5.8,     106.5,    132.03,     28.59,     45.67,     45.24,     21.04,    140.54,     2.098,     1.099,     5.342,     0.005,     8.544
2207_000.5,     0.520,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       696,    1779.5,    3151.7,    2423.8,    1630.9,    8985.9,      28.0,      25.2,      26.8,      24.2,      28.0,      25.9,     1.114,     1.238,     1.164,     1.291,     1.115,     1.203,      4176,      8352,      4176,     16704,     33408,      0.63,      0.45,      0.69,      0.11,      0.69,     925.4,    1639.0,    1260.4,     848.1,    4672.9,     788.7,    1359.4,    1085.7,     785.8,    4019.6,      11.5,      43.5,      20.9,       5.6,      81.5,     103.2,     178.8,     134.5,      48.9,     465.4,      22.0,      57.4,      19.4,       7.8,     106.6,    166.85,     36.72,     61.15,     52.11,     30.31,    180.29,     3.682,     2.630,     7.149,     0.024,    13.485
2209_000.0,     0.509,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       489,      18.2,      45.9,      30.8,      41.3,     136.2,      23.0,      22.7,      22.9,      23.0,      23.0,      23.0,     1.327,     1.327,     1.327,     1.327,     1.335,     1.327,      2934,      5868,      2934,     11736,     23472,      0.01,      0.01,      0.01,      0.00,      0.01,       9.3,      23.4,      15.7,      21.0,      69.4,       7.8,      18.9,      13.3,      19.5,      59.5,         0,       1.5,       0.5,         0,       2.0,       1.0,       2.8,       2.0,       1.4,       7.2,       0.5,       0.2,         0,       0.2,       0.9,      3.01,      0.41,      1.02,      0.68,      0.91,      3.02,         0,         0,         0,     0.006,     0.006
2209_000.5,     0.444,Both,Total,       1.0,      35.0,       2.0,       0.9,Collector,       705,     868.1,    1927.8,    1562.1,    1686.0,    6044.0,      28.8,      28.6,      28.5,      27.8,      28.7,      28.4,     0.926,     0.932,     0.936,     0.960,     0.929,     0.940,      4227,      8455,      4227,     16909,     33818,      0.23,      0.24,      0.44,      0.11,      0.44,     385.7,     856.5,     694.0,     749.0,    2685.2,     339.2,     746.0,     639.1,     691.9,    2416.2,       4.2,      26.7,      10.6,       7.3,      48.8,      37.9,      64.2,      36.7,      36.2,     175.0,       4.3,      19.6,       7.5,      13.6,      45.0,     93.32,     13.48,     30.06,     25.00,     26.11,     94.65,     0.079,     0.301,     0.876,     0.077,     1.333
2211_000.0,     0.493,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       696,     721.6,    1645.4,    1211.8,    1218.3,    4797.1,      28.0,      27.6,      27.6,      27.3,      28.0,      27.6,     1.057,     1.073,     1.071,     1.082,     1.058,     1.071,      4176,      8352,      4176,     16704,     33408,      0.31,      0.31,      0.39,      0.10,      0.39,     355.8,     811.3,     597.5,     600.7,    2365.3,     312.7,     715.1,     530.3,     553.9,    2112.0,       4.9,      26.8,       8.5,       8.4,      48.6,      28.8,      52.3,      48.9,      33.1,     163.1,       9.4,      17.2,      10.1,       5.4,      42.1,     84.49,     12.90,     29.38,     21.86,     21.47,     85.61,     0.193,     0.395,     0.505,     0.016,     1.109
2213_000.0,     0.132,Both,Total,       1.0,      35.0,       2.0,       0.3,Collector,       696,    2130.9,    5469.7,    4265.0,    4799.2,   16664.8,      28.0,      21.4,      22.3,      14.2,      27.5,      20.3,     0.284,     0.373,     0.355,     0.566,     0.289,     0.394,      4176,      8352,      4176,     16704,     33408,      0.87,      0.84,      1.31,      0.33,      1.31,     281.7,     723.1,     563.9,     634.5,    2203.2,     227.3,     600.0,     500.7,     562.6,    1890.6,       4.9,      27.1,       8.6,       9.3,      49.9,      34.5,      63.9,      43.6,      43.8,     185.8,      15.0,      32.2,      11.0,      18.8,      77.0,     78.75,     13.16,     32.45,     39.70,     23.08,    108.39,     3.193,     6.562,    20.092,     0.404,    30.251
2213_000.1,     1.524,Both,Total,       1.0,      35.0,       4.0,       6.1,Minor Arterial,       815,    1990.7,    5091.4,    4265.0,    3594.9,   14942.0,      30.0,      29.9,      29.9,      28.7,      30.0,      29.6,     3.047,     3.056,     3.059,     3.192,     3.047,     3.095,      9780,     19560,      9780,     39120,     78240,      0.26,      0.29,      0.57,      0.10,      0.57,    3033.0,    7757.1,    6498.0,    5477.1,   22765.2,    2510.3,    6606.8,    5847.2,    4942.0,   19906.3,      35.2,     246.1,      85.7,      57.0,     424.0,     398.9,     650.1,     451.7,     395.0,    1895.7,      88.5,     254.2,     113.3,      83.0,     539.0,    758.86,    101.40,    259.58,    226.78,    182.58,    770.34,     0.299,     0.994,    10.301,     0.002,    11.596
2214_000.0,     0.879,Both,Total,       1.0,      35.0,       2.0,       1.8,Collector,       515,     547.7,    1100.0,     915.5,     904.3,    3467.5,      24.0,      23.9,      23.9,      23.5,      24.0,      23.8,     2.199,     2.209,     2.208,     2.244,     2.199,     2.215,      3090,      6180,      3090,     12360,     24720,      0.20,      0.20,      0.35,      0.08,      0.35,     481.7,     967.4,     805.2,     795.3,    3049.6,     421.4,     826.4,     721.8,     733.7,    2703.3,       9.6,      34.7,      14.0,       6.1,      64.4,      44.4,      82.7,      59.1,      44.6,     230.8,       6.5,      23.8,      10.3,      10.8,      51.4,    127.07,     20.17,     40.48,     34.25,     33.15,    128.05,     0.095,     0.174,     0.698,     0.001,     0.968
2215_000.0,     0.501,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       696,     445.4,     947.6,     927.2,     677.6,    2997.8,      28.0,      28.0,      28.0,      27.7,      28.0,      27.9,     1.074,     1.075,     1.075,     1.085,     1.074,     1.078,      4176,      8352,      4176,     16704,     33408,      0.12,      0.12,      0.28,      0.05,      0.28,     223.2,     474.9,     464.7,     339.6,    1502.4,     197.1,     413.5,     388.1,     308.5,    1307.2,       2.8,      12.1,      10.7,       2.0,      27.6,      14.3,      27.5,      53.3,      16.3,     111.4,       9.0,      21.9,      12.6,      12.8,      56.3,     53.64,      7.97,     16.97,     16.76,     12.12,     53.82,     0.012,     0.022,     0.171,     0.006,     0.211
2215_000.5,     0.501,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       696,     415.1,     660.4,    1201.6,     444.8,    2721.9,      28.0,      27.9,      28.0,      27.2,      28.0,      27.6,     1.073,     1.073,     1.075,     1.105,     1.074,     1.087,      4176,      8352,      4176,     16704,     33408,      0.14,      0.08,      0.41,      0.03,      0.41,     207.9,     330.8,     601.9,     222.8,    1363.4,     179.4,     306.6,     501.5,     214.3,    1201.8,       2.5,       8.1,      10.5,       1.0,      22.1,      16.7,      13.7,      73.4,       7.0,     110.8,       9.3,       2.5,      16.5,       0.5,      28.8,     48.69,      7.44,     11.82,     22.12,      7.95,     49.33,         0,     0.013,     0.633,     0.007,     0.653
2216_000.0,     1.382,Both,Total,       1.0,      35.0,       2.0,       2.8,Collector,       541,     207.9,     478.2,     540.4,     333.7,    1560.2,      30.0,      30.0,      30.0,      29.9,      30.0,      29.9,     2.765,     2.766,     2.766,     2.776,     2.766,     2.770,      3246,      6492,      3246,     12984,     25968,      0.09,      0.08,      0.18,      0.03,      0.18,     287.3,     660.9,     746.9,     461.2,    2156.3,     255.4,     572.5,     658.6,     429.5,    1916.0,       3.1,      19.2,      14.6,       4.7,      41.6,      25.6,      59.5,      67.5,      20.3,     172.9,       3.3,       9.5,       6.4,       6.6,      25.8,     71.91,      9.59,     22.05,     25.00,     15.38,     72.02,     0.003,     0.007,     0.101,     0.006,     0.117
2216_001.4,     1.713,Both,Total,       1.0,      35.0,       2.0,       3.4,Collector,       541,     344.9,     724.7,     690.7,     638.9,    2399.2,      30.0,      30.0,      30.0,      29.8,      30.0,      29.9,     3.427,     3.433,     3.430,     3.453,     3.427,     3.436,      3246,      6492,      3246,     12984,     25968,      0.15,      0.12,      0.25,      0.05,      0.25,     590.8,    1241.4,    1183.2,    1094.4,    4109.8,     513.2,    1064.3,    1057.2,    1008.3,    3643.0,       4.8,      35.6,      21.4,      14.4,      76.2,      62.8,     119.7,      88.4,      57.6,     328.5,      10.0,      21.7,      16.1,      14.2,      62.0,    137.03,     19.72,     41.43,     39.75,     36.49,    137.39,     0.033,     0.041,     0.302,         0,     0.376
2218_000.0,     0.516,Both,Total,       1.0,      35.0,       2.0,       1.0,Minor Arterial,       894,    2992.4,    5574.1,    3627.0,    5442.0,   17635.5,      36.0,      33.1,      34.0,      31.4,      35.9,      33.8,     0.860,     0.937,     0.911,     0.988,     0.863,     0.916,      5364,     10728,      5364,     21456,     42912,      0.67,      0.56,      0.72,      0.30,      0.72,    1544.4,    2876.9,    1872.0,    2808.8,    9102.1,    1349.4,    2455.0,    1724.5,    2563.3,    8092.2,      12.0,      71.8,      16.7,      23.8,     124.3,     146.0,     264.2,     110.4,     183.4,     704.0,      37.1,      86.0,      20.4,      38.3,     181.8,    252.81,     46.66,     84.59,     59.69,     78.29,    269.23,     3.837,     4.681,     7.720,     0.271,    16.509
2218_000.5,     0.860,Both,Total,       1.0,      35.0,       2.0,       1.7,Minor Arterial,       894,    2009.5,    3763.3,    2556.3,    3986.6,   12315.7,      36.0,      34.9,      35.3,      33.7,      35.9,      35.1,     1.434,     1.479,     1.460,     1.534,     1.436,     1.470,      5364,     10728,      5364,     21456,     42912,      0.45,      0.38,      0.55,      0.22,      0.55,    1728.4,    3236.9,    2198.8,    3429.0,   10593.1,    1519.8,    2809.1,    1985.1,    3170.1,    9484.1,      17.2,      76.2,      40.7,      27.0,     161.1,     156.7,     269.3,     151.0,     192.7,     769.7,      34.8,      82.4,      21.9,      39.3,     178.4,    294.36,     49.47,     91.59,     65.31,     95.41,    301.78,     1.498,     1.639,     4.241,     0.131,     7.509
2218_001.4,     0.955,Both,Total,       1.0,      35.0,       2.0,       1.9,Minor Arterial,       894,     484.2,     910.3,     715.7,     718.7,    2828.9,      36.0,      35.9,      35.9,      35.8,      36.0,      35.9,     1.592,     1.594,     1.593,     1.598,     1.592,     1.594,      5364,     10728,      5364,     21456,     42912,      0.10,      0.09,      0.14,      0.04,      0.14,     462.3,     869.1,     683.3,     686.2,    2700.9,     426.1,     780.8,     616.9,     646.8,    2470.6,       5.3,      23.6,      15.7,       2.7,      47.3,      26.4,      50.5,      43.9,      30.5,     151.3,       4.4,      14.2,       7.0,       6.2,      31.8,     75.07,     12.86,     24.18,     19.06,     19.07,     75.17,     0.018,     0.009,     0.071,     0.001,     0.099
2220_000.0,     1.422,Both,Total,       1.0,      35.0,       2.0,       2.8,Collector,       515,     229.3,     465.6,     335.5,     401.2,    1431.6,      24.0,      24.0,      24.0,      23.9,      24.0,      24.0,     3.556,     3.560,     3.559,     3.565,     3.556,     3.560,      3090,      6180,      3090,     12360,     24720,      0.10,      0.08,      0.13,      0.04,      0.13,     326.1,     662.2,     477.2,     570.6,    2036.1,     292.0,     567.5,     430.1,     529.1,    1818.7,       2.0,      16.0,       3.5,       4.0,      25.5,      28.2,      62.9,      39.6,      32.6,     163.3,       4.0,      16.0,       4.0,       5.0,      29.0,     84.85,     13.61,     27.62,     19.94,     23.78,     84.95,     0.013,     0.025,     0.052,     0.002,     0.092
2220_001.4,     0.466,Both,Total,       1.0,      35.0,       2.0,       0.9,Collector,       515,     971.4,    1958.6,    1280.2,    2575.0,    6785.2,      24.0,      23.5,      23.4,      22.9,      23.8,      23.5,     1.164,     1.191,     1.192,     1.223,     1.172,     1.190,      3090,      6180,      3090,     12360,     24720,      0.35,      0.35,      0.47,      0.24,      0.47,     452.5,     912.3,     596.4,    1199.4,    3160.6,     391.2,     782.9,     540.9,    1106.1,    2821.1,       5.6,      12.6,       9.3,      11.2,      38.7,      46.3,      87.9,      42.3,      65.8,     242.3,       9.3,      28.9,       3.7,      16.3,      58.2,    131.65,     19.28,     38.92,     26.09,     50.29,    134.58,     0.430,     0.919,     1.257,     0.323,     2.929
2226_000.0,     0.752,Both,Total,       1.0,      35.0,       2.0,       1.5,Collector,       733,     563.3,    1119.3,    1012.6,     871.7,    3566.9,      32.0,      31.8,      31.8,      31.1,      32.0,      31.7,     1.411,     1.418,     1.417,     1.451,     1.411,     1.424,      4398,      8796,      4398,     17592,     35184,      0.16,      0.13,      0.33,      0.05,      0.33,     423.8,     842.0,     761.8,     655.8,    2683.4,     392.9,     761.9,     626.0,     619.8,    2400.6,       2.8,      24.5,      21.0,       5.9,      54.2,      23.3,      41.6,     101.3,      22.9,     189.1,       4.6,      14.1,      13.5,       7.3,      39.5,     83.86,     13.31,     26.44,     24.50,     20.50,     84.75,     0.065,     0.119,     0.677,     0.001,     0.862
2226_000.7,     1.001,Both,Total,       1.0,      35.0,       2.0,       2.0,Collector,       696,     667.1,    1474.0,    1208.8,    1157.7,    4507.6,      28.0,      27.9,      27.8,      27.4,      28.0,      27.7,     2.147,     2.155,     2.159,     2.196,     2.148,     2.165,      4176,      8352,      4176,     16704,     33408,      0.19,      0.19,      0.35,      0.07,      0.35,     668.0,    1476.0,    1210.4,    1159.3,    4513.7,     578.9,    1294.8,    1079.4,    1062.8,    4015.9,       7.7,      48.0,      19.4,      12.6,      87.7,      66.4,     100.1,      92.5,      67.3,     326.3,      14.9,      33.1,      19.1,      16.4,      83.5,    161.26,     23.95,     53.03,     44.25,     41.43,    162.66,     0.090,     0.299,     1.002,     0.019,     1.410
2228_000.0,     0.228,Both,Total,       1.0,      35.0,       2.0,       0.5,Collector,       733,     529.7,     999.2,     823.6,     839.5,    3192.0,      32.0,      31.9,      32.0,      31.9,      32.0,      32.0,     0.428,     0.428,     0.428,     0.431,     0.428,     0.428,      4398,      8796,      4398,     17592,     35184,      0.17,      0.12,      0.23,      0.05,      0.23,     120.9,     228.2,     188.1,     191.7,     728.9,     107.3,     197.7,     170.8,     178.8,     654.6,       1.1,       6.7,       3.0,       1.3,      12.1,      10.6,      19.7,      11.0,       9.7,      51.0,       1.8,       4.1,       3.2,       1.8,      10.9,     22.75,      3.79,      7.13,      5.90,      5.99,     22.81,         0,     0.008,     0.038,         0,     0.046
2228_000.2,     0.273,Both,Total,       1.0,      35.0,       2.0,       0.5,Collector,       733,     695.6,    1302.6,    1069.9,    1121.0,    4189.1,      32.0,      31.9,      31.9,      31.6,      32.0,      31.8,     0.513,     0.516,     0.514,     0.519,     0.513,     0.515,      4398,      8796,      4398,     17592,     35184,      0.21,      0.16,      0.29,      0.07,      0.29,     190.2,     356.2,     292.6,     306.5,    1145.5,     170.5,     310.1,     265.6,     286.0,    1032.2,       1.6,       9.9,       4.6,       2.4,      18.5,      15.8,      28.2,      18.2,      14.0,      76.2,       2.2,       7.9,       4.1,       4.1,      18.3,     35.82,      5.97,     11.16,      9.25,      9.59,     35.97,     0.031,     0.025,     0.101,         0,     0.157
2228_000.5,     0.320,Both,Total,       1.0,      35.0,       2.0,       0.6,Collector,       733,     948.8,    1851.6,    1459.3,    1422.3,    5682.0,      32.0,      31.7,      31.8,      31.2,      32.0,      31.7,     0.600,     0.606,     0.604,     0.617,     0.600,     0.606,      4398,      8796,      4398,     17592,     35184,      0.27,      0.23,      0.39,      0.09,      0.39,     303.7,     592.7,     467.1,     455.3,    1818.8,     266.7,     520.8,     422.2,     420.2,    1629.9,       4.2,      17.2,       6.5,       4.2,      32.1,      28.8,      42.7,      34.2,      24.7,     130.4,       3.9,      12.1,       4.2,       6.3,      26.5,     56.81,      9.57,     18.64,     14.99,     14.22,     57.42,     0.090,     0.119,     0.413,         0,     0.622
2228_000.8,     0.374,Both,Total,       1.0,      35.0,       2.0,       0.7,Collector,       733,    1076.3,    2135.3,    1638.0,    1683.2,    6532.8,      32.0,      31.5,      31.6,      30.8,      32.0,      31.5,     0.701,     0.711,     0.708,     0.728,     0.702,     0.712,      4398,      8796,      4398,     17592,     35184,      0.32,      0.27,      0.44,      0.10,      0.44,     402.1,     797.7,     611.9,     628.8,    2440.5,     351.8,     697.1,     554.1,     576.9,    2179.9,       5.9,      23.2,       8.6,       6.6,      44.3,      38.0,      60.7,      43.6,      35.2,     177.5,       6.3,      16.8,       5.6,      10.1,      38.8,     76.34,     12.75,     25.21,     19.88,     19.68,     77.52,     0.169,     0.259,     0.737,     0.017,     1.182
2228_001.2,     0.219,Both,Total,       1.0,      35.0,       2.0,       0.4,Collector,       733,     748.7,    1401.1,    1134.5,    1163.5,    4447.8,      32.0,      31.8,      31.9,      31.5,      32.0,      31.8,     0.411,     0.413,     0.412,     0.416,     0.411,     0.413,      4398,      8796,      4398,     17592,     35184,      0.23,      0.17,      0.31,      0.07,      0.31,     163.8,     306.5,     248.1,     254.5,     972.9,     143.0,     265.6,     223.9,     230.6,     863.1,       2.0,      10.1,       3.9,       2.1,      18.1,      16.1,      23.8,      17.5,      16.7,      74.1,       2.6,       6.9,       2.8,       5.0,      17.3,     30.43,      5.15,      9.62,      7.87,      7.96,     30.60,     0.029,     0.027,     0.109,         0,     0.165
2230_000.0,     0.445,Both,Total,       1.0,      35.0,       2.0,       0.9,Collector,       696,    2017.4,    4358.9,    2725.2,    3178.6,   12280.1,      28.0,      25.6,      25.3,      23.4,      27.9,      25.5,     0.954,     1.046,     1.055,     1.140,     0.959,     1.048,      4176,      8352,      4176,     16704,     33408,      0.59,      0.55,      0.69,      0.21,      0.69,     898.4,    1941.0,    1213.6,    1415.5,    5468.5,     802.7,    1734.2,    1130.0,    1307.1,    4974.0,      10.8,      50.3,      15.6,      12.5,      89.2,      70.4,     124.7,      58.0,      76.1,     329.2,      14.3,      31.8,       9.9,      19.6,      75.6,    195.32,     35.15,     76.62,     51.77,     50.81,    214.35,     3.088,     7.294,     8.427,     0.253,    19.062
2230_000.4,     0.674,Both,Total,       1.0,      35.0,       2.0,       1.3,Collector,       696,    2064.0,    4082.4,    2810.8,    4818.7,   13775.9,      28.0,      25.3,      25.8,      22.5,      27.5,      25.5,     1.444,     1.604,     1.570,     1.799,     1.472,     1.590,      4176,      8352,      4176,     16704,     33408,      0.62,      0.51,      0.79,      0.34,      0.79,    1391.4,    2752.0,    1894.8,    3248.3,    9286.5,    1293.5,    2590.6,    1806.3,    2908.0,    8598.4,       8.0,      29.1,      15.8,      33.0,      85.9,      77.6,      99.2,      61.2,     244.7,     482.7,      12.3,      33.2,      11.5,      62.6,     119.6,    331.56,     55.10,    106.85,     84.22,    118.17,    364.34,     5.495,     8.594,    16.613,     2.205,    32.907
2230_001.1,     1.101,Both,Total,       1.0,      35.0,       2.0,       2.2,Collector,       733,    2660.6,    5345.4,    3315.1,    5114.7,   16435.8,      32.0,      26.7,      27.6,      24.5,      31.4,      27.8,     2.066,     2.492,     2.398,     2.695,     2.104,     2.383,      4398,      8796,      4398,     17592,     35184,      0.75,      0.65,      0.83,      0.33,      0.83,    2930.6,    5887.8,    3651.5,    5633.6,   18103.5,    2639.2,    5322.7,    3432.4,    5132.8,   16527.1,      19.7,     117.3,      29.4,      42.1,     208.5,     250.9,     364.2,     165.0,     380.5,    1160.6,      20.7,      83.6,      24.6,      78.2,     207.1,    565.88,    109.94,    213.64,    148.85,    179.35,    651.78,    18.902,    29.584,    34.776,     3.256,    86.518
2230_002.2,     1.543,Both,Total,       1.0,      35.0,       2.0,       3.1,Collector,       733,    1495.9,    3245.1,    2182.8,    2858.2,    9782.0,      32.0,      29.7,      29.9,      27.3,      31.8,      29.8,     2.895,     3.116,     3.097,     3.388,     2.912,     3.110,      4398,      8796,      4398,     17592,     35184,      0.42,      0.40,      0.55,      0.18,      0.55,    2308.3,    5007.5,    3368.3,    4410.5,   15094.6,    2031.2,    4298.9,    3024.7,    4052.0,   13406.8,      22.2,     144.2,      51.3,      41.4,     259.1,     214.1,     443.4,     250.2,     251.4,    1159.1,      40.9,     121.0,      42.2,      65.8,     269.9,    471.97,     77.63,    167.48,    123.25,    138.70,    507.06,     5.523,    10.906,    17.953,     0.797,    35.179
