Purpose,TAZID,All,Walk,Bike,NonM
All,2083.0,10.15,0.34,0.06,0.4
HBW,2083.0,0.0,0.0,0.0,0.0
HBO,2083.0,0.0,0.0,0.0,0.0
NHB,2083.0,10.15,0.34,0.06,0.4
HBC,2083.0,0.0,0.0,0.0,0.0
HBSch,2083.0,0.0,0.0,0.0,0.0
All,2084.0,1807.18,74.6,9.49,84.08
HBW,2084.0,0.0,0.0,0.0,0.0
HBO,2084.0,0.0,0.0,0.0,0.0
NHB,2084.0,1807.18,74.6,9.49,84.08
HBC,2084.0,0.0,0.0,0.0,0.0
HBSch,2084.0,0.0,0.0,0.0,0.0
All,2085.0,1426.7,79.39,13.14,193.62
HBW,2085.0,321.88,2.31,1.48,3.79
HBO,2085.0,927.97,73.4,10.97,84.37
NHB,2085.0,70.51,2.66,0.39,3.05
HBC,2085.0,0.0,0.0,0.0,0.0
HBSch,2085.0,106.34,1.02,0.3,102.41
All,2086.0,4216.78,199.39,40.75,526.52
HBW,2086.0,945.41,3.63,5.05,8.68
HBO,2086.0,2712.83,186.9,33.39,220.29
NHB,2086.0,226.12,5.97,1.15,7.12
HBC,2086.0,31.0,0.0,0.3,0.3
HBSch,2086.0,301.42,2.89,0.86,290.13
All,2087.0,3754.91,176.84,39.25,437.13
HBW,2087.0,879.25,2.75,5.52,8.28
HBO,2087.0,2377.76,166.93,31.7,198.63
NHB,2087.0,229.23,4.93,1.14,6.07
HBC,2087.0,36.0,0.0,0.21,0.21
HBSch,2087.0,232.67,2.23,0.66,223.94
All,2088.0,3484.08,155.84,36.62,384.5
HBW,2088.0,822.38,2.71,5.59,8.3
HBO,2088.0,2178.77,146.19,29.06,175.25
NHB,2088.0,222.79,5.01,1.09,6.09
HBC,2088.0,58.0,0.0,0.31,0.31
HBSch,2088.0,202.13,1.94,0.58,194.55
All,2089.0,1324.43,68.04,11.46,159.71
HBW,2089.0,307.13,1.9,1.04,2.93
HBO,2089.0,811.31,59.95,9.56,69.51
NHB,2089.0,117.6,5.38,0.62,6.01
HBC,2089.0,4.0,0.0,0.0,0.0
HBSch,2089.0,84.4,0.81,0.24,81.27
All,2090.0,5608.72,296.17,46.63,726.43
HBW,2090.0,1288.26,3.42,3.73,7.15
HBO,2090.0,3589.18,276.56,40.23,316.79
NHB,2090.0,297.42,12.32,1.53,13.84
HBC,2090.0,30.0,0.0,0.0,0.0
HBSch,2090.0,403.86,3.88,1.15,388.65
All,2091.0,5733.26,315.03,50.98,725.22
HBW,2091.0,1205.89,9.29,4.53,13.82
HBO,2091.0,3421.13,270.67,41.68,312.35
NHB,2091.0,708.12,31.45,3.69,35.14
HBC,2091.0,20.0,0.0,0.0,0.0
HBSch,2091.0,378.12,3.63,1.08,363.92
All,2092.0,179.7,5.59,0.97,6.92
HBW,2092.0,2.03,0.01,0.01,0.02
HBO,2092.0,5.99,0.29,0.07,0.36
NHB,2092.0,171.3,5.29,0.89,6.17
HBC,2092.0,0.0,0.0,0.0,0.0
HBSch,2092.0,0.38,0.0,0.0,0.36
All,2093.0,1742.87,64.72,12.86,162.13
HBW,2093.0,305.32,2.42,1.17,3.58
HBO,2093.0,832.5,45.57,8.89,54.46
NHB,2093.0,513.08,15.88,2.56,18.44
HBC,2093.0,3.0,0.0,0.0,0.0
HBSch,2093.0,88.97,0.85,0.25,85.65
All,2094.0,6185.09,322.87,47.29,645.39
HBW,2094.0,901.58,17.71,4.85,22.56
HBO,2094.0,2536.32,200.91,29.32,230.23
NHB,2094.0,2435.53,101.47,12.19,113.66
HBC,2094.0,22.0,0.0,0.1,0.1
HBSch,2094.0,289.67,2.78,0.83,278.84
All,2095.0,3703.48,166.66,32.94,446.78
HBW,2095.0,815.96,4.8,3.79,8.59
HBO,2095.0,2331.7,152.48,27.1,179.58
NHB,2095.0,277.67,6.89,1.31,8.2
HBC,2095.0,18.0,0.0,0.0,0.0
HBSch,2095.0,260.14,2.5,0.74,250.42
All,2096.0,317.47,11.83,2.91,30.14
HBW,2096.0,76.84,0.16,0.37,0.53
HBO,2096.0,195.7,11.11,2.39,13.5
NHB,2096.0,19.73,0.41,0.1,0.51
HBC,2096.0,9.0,0.0,0.0,0.0
HBSch,2096.0,16.2,0.16,0.05,15.61
All,2097.0,5651.21,238.92,56.81,609.15
HBW,2097.0,1256.15,4.85,7.99,12.84
HBO,2097.0,3387.34,218.2,44.99,263.2
NHB,2097.0,615.84,12.7,2.77,15.47
HBC,2097.0,62.0,0.0,0.11,0.11
HBSch,2097.0,329.88,3.17,0.94,317.52
All,2098.0,1911.35,64.62,18.49,185.87
HBW,2098.0,449.35,1.77,2.75,4.52
HBO,2098.0,1173.77,59.02,14.58,73.6
NHB,2098.0,179.12,2.78,0.85,3.64
HBC,2098.0,1.0,0.0,0.0,0.0
HBSch,2098.0,108.12,1.04,0.31,104.11
All,2099.0,1096.1,27.22,10.1,97.81
HBW,2099.0,267.55,0.82,1.71,2.53
HBO,2099.0,686.48,24.99,7.84,32.83
NHB,2099.0,78.47,0.81,0.37,1.17
HBC,2099.0,0.0,0.0,0.0,0.0
HBSch,2099.0,63.6,0.61,0.18,61.28
All,2100.0,5204.1,275.25,42.19,669.81
HBW,2100.0,1215.25,1.89,3.24,5.13
HBO,2100.0,3313.08,259.26,36.54,295.8
NHB,2100.0,281.83,10.53,1.35,11.89
HBC,2100.0,23.0,0.0,0.0,0.0
HBSch,2100.0,370.95,3.56,1.06,357.0
All,2101.0,2922.51,103.2,31.03,255.6
HBW,2101.0,718.2,6.57,6.71,13.28
HBO,2101.0,1548.18,87.6,21.22,108.82
NHB,2101.0,453.44,7.8,2.51,10.31
HBC,2101.0,75.0,0.0,0.22,0.22
HBSch,2101.0,127.7,1.23,0.36,122.96
All,2102.0,2234.18,88.38,22.59,199.16
HBW,2102.0,498.03,6.39,4.58,10.97
HBO,2102.0,1081.98,68.25,14.64,82.9
NHB,2102.0,521.42,12.84,2.97,15.81
HBC,2102.0,40.0,0.0,0.14,0.14
HBSch,2102.0,92.75,0.89,0.26,89.34
All,2103.0,4147.06,235.0,45.28,417.14
HBW,2103.0,785.07,25.17,9.57,34.74
HBO,2103.0,1736.3,153.53,26.59,180.13
NHB,2103.0,1473.7,54.92,8.71,63.63
HBC,2103.0,8.0,0.0,0.0,0.0
HBSch,2103.0,143.98,1.38,0.41,138.65
All,2104.0,3015.37,131.11,17.42,148.53
HBW,2104.0,0.0,0.0,0.0,0.0
HBO,2104.0,0.0,0.0,0.0,0.0
NHB,2104.0,3015.37,131.11,17.42,148.53
HBC,2104.0,0.0,0.0,0.0,0.0
HBSch,2104.0,0.0,0.0,0.0,0.0
All,2105.0,5049.59,292.5,56.09,535.0
HBW,2105.0,1060.44,40.6,12.43,53.03
HBO,2105.0,2433.74,201.29,35.45,236.74
NHB,2105.0,1310.24,48.72,7.65,56.38
HBC,2105.0,49.0,0.0,0.0,0.0
HBSch,2105.0,196.18,1.88,0.56,188.85
All,2106.0,2189.4,110.27,25.5,236.53
HBW,2106.0,594.13,7.54,5.78,13.31
HBO,2106.0,1287.64,97.26,18.62,115.89
NHB,2106.0,131.64,4.45,0.79,5.24
HBC,2106.0,70.0,0.0,0.0,0.0
HBSch,2106.0,105.99,1.02,0.3,102.09
All,2107.0,2713.18,130.2,28.75,253.67
HBW,2107.0,570.37,9.88,5.71,15.6
HBO,2107.0,1230.94,93.22,18.08,111.3
NHB,2107.0,790.22,26.13,4.59,30.72
HBC,2107.0,22.0,0.01,0.08,0.09
HBSch,2107.0,99.65,0.96,0.28,95.96
All,2108.0,8050.16,498.87,79.65,793.52
HBW,2108.0,1232.63,55.03,14.59,69.63
HBO,2108.0,3040.91,282.18,43.94,326.12
NHB,2108.0,3496.31,159.48,20.09,179.58
HBC,2108.0,54.01,0.0,0.38,0.38
HBSch,2108.0,226.31,2.17,0.65,217.82
All,2109.0,4472.61,250.49,50.18,468.35
HBW,2109.0,941.24,21.37,9.9,31.28
HBO,2109.0,2299.57,189.3,34.03,223.33
NHB,2109.0,1017.36,38.13,5.75,43.87
HBC,2109.0,38.0,0.0,0.0,0.0
HBSch,2109.0,176.44,1.69,0.5,169.87
All,2110.0,4278.68,226.24,50.28,511.8
HBW,2110.0,903.76,20.0,8.87,28.87
HBO,2110.0,2518.32,185.55,37.4,222.95
NHB,2110.0,596.95,18.31,3.24,21.55
HBC,2110.0,12.0,0.0,0.08,0.08
HBSch,2110.0,247.64,2.38,0.71,238.35
All,2111.0,837.84,28.73,4.65,33.38
HBW,2111.0,0.0,0.0,0.0,0.0
HBO,2111.0,0.0,0.0,0.0,0.0
NHB,2111.0,837.84,28.73,4.65,33.38
HBC,2111.0,0.0,0.0,0.0,0.0
HBSch,2111.0,0.0,0.0,0.0,0.0
All,2112.0,1008.4,50.96,9.24,84.67
HBW,2112.0,151.45,3.67,1.49,5.16
HBO,2112.0,352.21,28.84,5.05,33.89
NHB,2112.0,479.02,18.2,2.63,20.83
HBC,2112.0,0.0,0.0,0.0,0.0
HBSch,2112.0,25.72,0.25,0.07,24.79
All,2113.0,2987.87,149.73,17.74,191.18
HBW,2113.0,112.21,3.18,0.85,4.02
HBO,2113.0,291.3,24.92,3.65,28.56
NHB,2113.0,2557.42,121.39,13.18,134.57
HBC,2113.0,2.0,0.0,0.0,0.0
HBSch,2113.0,24.94,0.24,0.07,24.02
All,2114.0,1222.17,61.79,6.53,73.26
HBW,2114.0,27.88,0.43,0.19,0.62
HBO,2114.0,69.96,5.79,0.81,6.6
NHB,2114.0,1119.15,55.52,5.52,61.04
HBC,2114.0,0.0,0.0,0.0,0.0
HBSch,2114.0,5.19,0.05,0.01,4.99
All,2115.0,2119.68,96.97,19.18,244.21
HBW,2115.0,520.02,0.86,2.59,3.45
HBO,2115.0,1334.57,91.61,15.63,107.24
NHB,2115.0,121.34,3.21,0.57,3.78
HBC,2115.0,9.0,0.0,0.0,0.0
HBSch,2115.0,134.75,1.29,0.38,129.73
All,2116.0,2494.3,89.73,20.51,256.27
HBW,2116.0,622.45,0.48,2.6,3.07
HBO,2116.0,1569.47,85.69,16.88,102.57
NHB,2116.0,147.68,2.08,0.6,2.68
HBC,2116.0,1.0,0.0,0.0,0.0
HBSch,2116.0,153.7,1.48,0.44,147.95
All,2117.0,8085.17,439.35,48.71,512.77
HBW,2117.0,161.64,6.91,1.86,8.77
HBO,2117.0,359.39,44.98,4.76,49.74
NHB,2117.0,7533.2,387.21,42.02,429.22
HBC,2117.0,5.0,0.0,0.0,0.0
HBSch,2117.0,25.94,0.25,0.07,25.03
All,2118.0,1082.57,40.14,5.84,45.98
HBW,2118.0,0.0,0.0,0.0,0.0
HBO,2118.0,0.0,0.0,0.0,0.0
NHB,2118.0,1082.57,40.14,5.84,45.98
HBC,2118.0,0.0,0.0,0.0,0.0
HBSch,2118.0,0.0,0.0,0.0,0.0
All,2119.0,429.36,18.13,2.72,22.77
HBW,2119.0,16.66,0.66,0.2,0.86
HBO,2119.0,37.68,3.52,0.5,4.02
NHB,2119.0,373.02,13.93,2.02,15.95
HBC,2119.0,0.0,0.0,0.0,0.0
HBSch,2119.0,2.0,0.02,0.01,1.95
All,2120.0,4909.51,274.06,39.91,416.92
HBW,2120.0,410.81,19.17,5.23,24.4
HBO,2120.0,1134.1,107.43,16.52,123.95
NHB,2120.0,3245.31,146.41,17.85,164.26
HBC,2120.0,11.0,0.0,0.0,0.0
HBSch,2120.0,108.29,1.04,0.31,104.3
All,2121.0,3537.0,192.11,34.57,376.47
HBW,2121.0,687.49,18.38,6.42,24.8
HBO,2121.0,1677.72,135.59,22.36,157.96
NHB,2121.0,978.19,36.63,5.34,41.96
HBC,2121.0,36.01,0.0,0.0,0.0
HBSch,2121.0,157.59,1.51,0.45,151.75
All,2122.0,2338.2,125.89,19.56,223.94
HBW,2122.0,333.71,8.23,2.61,10.84
HBO,2122.0,860.29,74.76,11.14,85.9
NHB,2122.0,1056.57,42.11,5.58,47.69
HBC,2122.0,5.0,0.0,0.0,0.0
HBSch,2122.0,82.63,0.79,0.23,79.52
All,2123.0,1223.39,68.38,11.0,129.94
HBW,2123.0,239.15,4.81,1.7,6.51
HBO,2123.0,571.12,50.14,7.37,57.5
NHB,2123.0,359.9,12.92,1.78,14.7
HBC,2123.0,0.0,0.0,0.0,0.0
HBSch,2123.0,53.22,0.51,0.15,51.22
All,2124.0,3295.63,138.71,31.48,365.17
HBW,2124.0,763.85,3.19,4.21,7.4
HBO,2124.0,2039.14,128.8,25.65,154.45
NHB,2124.0,222.39,4.75,1.03,5.78
HBC,2124.0,65.0,0.0,0.0,0.0
HBSch,2124.0,205.25,1.97,0.58,197.53
All,2125.0,843.54,47.33,8.02,102.03
HBW,2125.0,211.77,1.13,1.2,2.34
HBO,2125.0,528.12,43.28,6.41,49.69
NHB,2125.0,49.55,2.45,0.26,2.71
HBC,2125.0,5.0,0.0,0.0,0.0
HBSch,2125.0,49.1,0.47,0.14,47.29
All,2126.0,4473.14,195.48,41.52,501.8
HBW,2126.0,1075.45,1.74,5.62,7.37
HBO,2126.0,2776.84,185.21,33.94,219.15
NHB,2126.0,266.15,5.85,1.17,7.02
HBC,2126.0,76.0,0.0,0.0,0.0
HBSch,2126.0,278.7,2.67,0.79,268.26
All,2127.0,7832.24,643.28,67.97,902.98
HBW,2127.0,1039.65,57.98,11.19,69.18
HBO,2127.0,2374.47,319.95,33.04,352.98
NHB,2127.0,4203.35,263.41,23.12,286.54
HBC,2127.0,13.0,0.0,0.04,0.04
HBSch,2127.0,201.77,1.94,0.58,194.24
All,2128.0,2457.46,139.56,13.91,161.89
HBW,2128.0,47.14,3.14,0.53,3.67
HBO,2128.0,121.1,14.11,1.4,15.51
NHB,2128.0,2280.44,122.23,11.96,134.19
HBC,2128.0,0.0,0.0,0.0,0.0
HBSch,2128.0,8.78,0.08,0.02,8.52
All,2129.0,10790.57,755.98,128.24,1476.7
HBW,2129.0,2297.43,75.83,26.6,102.44
HBO,2129.0,6405.34,623.94,93.15,717.1
NHB,2129.0,1297.11,50.21,6.55,56.76
HBC,2129.0,167.0,0.0,0.15,0.15
HBSch,2129.0,623.7,5.98,1.78,600.25
All,2130.0,3309.19,180.83,34.37,400.84
HBW,2130.0,817.12,8.21,6.41,14.62
HBO,2130.0,2014.94,164.08,26.37,190.45
NHB,2130.0,191.76,6.67,1.04,7.71
HBC,2130.0,90.01,0.0,0.0,0.0
HBSch,2130.0,195.37,1.88,0.56,188.07
All,2131.0,166.54,8.77,1.72,19.12
HBW,2131.0,45.18,0.33,0.32,0.65
HBO,2131.0,103.02,8.0,1.31,9.31
NHB,2131.0,9.25,0.35,0.06,0.41
HBC,2131.0,0.0,0.0,0.0,0.0
HBSch,2131.0,9.09,0.09,0.03,8.75
All,2132.0,2676.67,131.24,25.97,306.0
HBW,2132.0,622.65,5.83,4.11,9.94
HBO,2132.0,1578.78,116.88,20.06,136.94
NHB,2132.0,276.63,7.03,1.37,8.4
HBC,2132.0,42.0,0.0,0.0,0.0
HBSch,2132.0,156.6,1.5,0.45,150.73
All,2133.0,0.05,0.0,0.0,0.0
HBW,2133.0,0.0,0.0,0.0,0.0
HBO,2133.0,0.0,0.0,0.0,0.0
NHB,2133.0,0.05,0.0,0.0,0.0
HBC,2133.0,0.0,0.0,0.0,0.0
HBSch,2133.0,0.0,0.0,0.0,0.0
All,2134.0,5803.45,473.53,65.98,796.63
HBW,2134.0,1440.79,44.73,14.79,59.52
HBO,2134.0,3258.81,390.2,46.1,436.3
NHB,2134.0,795.22,36.0,4.2,40.21
HBC,2134.0,38.0,0.0,0.11,0.11
HBSch,2134.0,270.63,2.6,0.77,260.49
All,2135.0,6382.93,331.6,66.43,766.05
HBW,2135.0,1587.4,15.42,11.83,27.25
HBO,2135.0,3885.85,300.34,50.59,350.93
NHB,2135.0,464.34,12.12,2.32,14.44
HBC,2135.0,58.0,0.0,0.59,0.59
HBSch,2135.0,387.35,3.72,1.1,372.84
All,2136.0,5445.63,207.53,53.73,579.54
HBW,2136.0,1330.87,3.62,8.15,11.76
HBO,2136.0,3386.55,195.33,43.07,238.4
NHB,2136.0,318.19,5.37,1.5,6.87
HBC,2136.0,75.0,0.0,0.05,0.05
HBSch,2136.0,335.02,3.21,0.95,322.45
All,2137.0,2221.08,57.91,18.15,207.37
HBW,2137.0,530.37,0.19,2.14,2.32
HBO,2137.0,1355.62,54.98,15.11,70.09
NHB,2137.0,124.93,1.42,0.5,1.93
HBC,2137.0,72.0,0.0,0.0,0.0
HBSch,2137.0,138.15,1.33,0.39,133.03
All,2138.0,0.0,0.0,0.0,0.0
HBW,2138.0,0.0,0.0,0.0,0.0
HBO,2138.0,0.0,0.0,0.0,0.0
NHB,2138.0,0.0,0.0,0.0,0.0
HBC,2138.0,0.0,0.0,0.0,0.0
HBSch,2138.0,0.0,0.0,0.0,0.0
All,2139.0,575.63,19.85,2.77,22.62
HBW,2139.0,0.0,0.0,0.0,0.0
HBO,2139.0,0.0,0.0,0.0,0.0
NHB,2139.0,575.63,19.85,2.77,22.62
HBC,2139.0,0.0,0.0,0.0,0.0
HBSch,2139.0,0.0,0.0,0.0,0.0
All,2140.0,0.0,0.0,0.0,0.0
HBW,2140.0,0.0,0.0,0.0,0.0
HBO,2140.0,0.0,0.0,0.0,0.0
NHB,2140.0,0.0,0.0,0.0,0.0
HBC,2140.0,0.0,0.0,0.0,0.0
HBSch,2140.0,0.0,0.0,0.0,0.0
All,2141.0,131.74,3.6,0.62,4.22
HBW,2141.0,0.0,0.0,0.0,0.0
HBO,2141.0,0.0,0.0,0.0,0.0
NHB,2141.0,131.74,3.6,0.62,4.22
HBC,2141.0,0.0,0.0,0.0,0.0
HBSch,2141.0,0.0,0.0,0.0,0.0
All,2142.0,774.79,30.19,3.63,34.16
HBW,2142.0,2.2,0.2,0.03,0.24
HBO,2142.0,13.98,0.68,0.08,0.76
NHB,2142.0,758.26,29.31,3.52,32.83
HBC,2142.0,0.0,0.0,0.0,0.0
HBSch,2142.0,0.35,0.0,0.0,0.34
All,2143.0,1326.64,59.25,6.46,65.7
HBW,2143.0,0.0,0.0,0.0,0.0
HBO,2143.0,0.0,0.0,0.0,0.0
NHB,2143.0,1326.64,59.25,6.46,65.7
HBC,2143.0,0.0,0.0,0.0,0.0
HBSch,2143.0,0.0,0.0,0.0,0.0
All,2144.0,3586.88,183.22,35.9,390.3
HBW,2144.0,791.02,13.46,6.39,19.85
HBO,2144.0,2070.21,153.37,26.63,180.0
NHB,2144.0,477.47,14.67,2.25,16.91
HBC,2144.0,68.0,0.0,0.12,0.12
HBSch,2144.0,180.18,1.73,0.51,173.42
All,2145.0,2803.06,108.66,28.46,309.61
HBW,2145.0,641.77,2.44,4.37,6.81
HBO,2145.0,1773.95,101.49,22.79,124.28
NHB,2145.0,155.83,2.99,0.72,3.71
HBC,2145.0,50.0,0.0,0.06,0.06
HBSch,2145.0,181.51,1.74,0.52,174.75
All,2146.0,8002.97,391.19,76.88,897.71
HBW,2146.0,1992.08,8.64,12.78,21.42
HBO,2146.0,4864.23,364.56,60.32,424.88
NHB,2146.0,555.4,13.66,2.36,16.02
HBC,2146.0,139.0,0.0,0.13,0.13
HBSch,2146.0,452.26,4.34,1.29,435.26
All,2147.0,4573.23,179.2,39.55,478.16
HBW,2147.0,1134.73,0.44,5.32,5.76
HBO,2147.0,2857.52,171.15,32.34,203.49
NHB,2147.0,275.94,5.0,1.05,6.05
HBC,2147.0,32.0,0.0,0.06,0.06
HBSch,2147.0,273.03,2.62,0.78,262.81
All,2148.0,2088.49,39.97,14.57,176.54
HBW,2148.0,528.99,0.09,1.64,1.73
HBO,2148.0,1304.96,37.42,12.07,49.49
NHB,2148.0,125.16,1.23,0.43,1.66
HBC,2148.0,1.0,0.0,0.07,0.07
HBSch,2148.0,128.37,1.23,0.37,123.6
All,2149.0,440.33,11.86,1.87,13.73
HBW,2149.0,0.0,0.0,0.0,0.0
HBO,2149.0,0.0,0.0,0.0,0.0
NHB,2149.0,440.33,11.86,1.87,13.73
HBC,2149.0,0.0,0.0,0.0,0.0
HBSch,2149.0,0.0,0.0,0.0,0.0
All,2150.0,3801.29,248.84,39.07,504.1
HBW,2150.0,861.63,19.17,7.26,26.43
HBO,2150.0,2292.84,214.17,29.3,243.47
NHB,2150.0,388.26,13.32,1.79,15.11
HBC,2150.0,31.01,0.0,0.07,0.07
HBSch,2150.0,227.54,2.18,0.65,219.03
All,2151.0,3827.14,199.91,39.98,452.4
HBW,2151.0,920.67,6.62,6.68,13.3
HBO,2151.0,2394.74,184.53,31.48,216.0
NHB,2151.0,249.1,6.61,1.12,7.73
HBC,2151.0,39.0,0.0,0.07,0.07
HBSch,2151.0,223.63,2.15,0.64,215.3
All,2152.0,4094.45,169.69,38.4,404.44
HBW,2152.0,1017.41,3.25,6.47,9.73
HBO,2152.0,2494.46,157.54,29.96,187.5
NHB,2152.0,332.91,6.91,1.31,8.22
HBC,2152.0,43.0,0.0,0.07,0.07
HBSch,2152.0,206.67,1.98,0.59,198.93
All,2153.0,591.34,20.04,2.66,22.7
HBW,2153.0,0.0,0.0,0.0,0.0
HBO,2153.0,0.0,0.0,0.0,0.0
NHB,2153.0,591.34,20.04,2.66,22.7
HBC,2153.0,0.0,0.0,0.0,0.0
HBSch,2153.0,0.0,0.0,0.0,0.0
All,2154.0,2733.16,162.76,28.13,332.57
HBW,2154.0,709.69,6.09,5.08,11.17
HBO,2154.0,1689.64,149.74,21.73,171.47
NHB,2154.0,183.74,5.51,0.82,6.33
HBC,2154.0,1.0,0.0,0.08,0.08
HBSch,2154.0,149.09,1.43,0.43,143.54
All,2155.0,6454.37,336.4,64.35,756.01
HBW,2155.0,1629.17,4.77,11.61,16.38
HBO,2155.0,3972.63,318.06,49.77,367.83
NHB,2155.0,423.56,9.98,1.73,11.71
HBC,2155.0,55.01,0.0,0.17,0.17
HBSch,2155.0,374.0,3.59,1.07,359.92
All,2156.0,4737.63,176.5,36.26,489.95
HBW,2156.0,1146.19,2.16,5.0,7.15
HBO,2156.0,2869.31,164.21,29.0,193.21
NHB,2156.0,383.34,7.33,1.34,8.68
HBC,2156.0,47.0,0.0,0.08,0.08
HBSch,2156.0,291.78,2.8,0.83,280.82
All,2157.0,8.75,0.1,0.04,0.13
HBW,2157.0,0.0,0.0,0.0,0.0
HBO,2157.0,0.0,0.0,0.0,0.0
NHB,2157.0,8.75,0.1,0.04,0.13
HBC,2157.0,0.0,0.0,0.0,0.0
HBSch,2157.0,0.0,0.0,0.0,0.0
All,2158.0,5675.68,359.04,54.85,693.38
HBW,2158.0,1305.64,35.1,10.68,45.78
HBO,2158.0,3169.61,298.08,39.63,337.71
NHB,2158.0,902.25,23.04,3.62,26.66
HBC,2158.0,4.0,0.0,0.08,0.08
HBSch,2158.0,294.17,2.82,0.84,283.15
All,2159.0,29.29,0.27,0.11,0.37
HBW,2159.0,0.0,0.0,0.0,0.0
HBO,2159.0,0.0,0.0,0.0,0.0
NHB,2159.0,29.29,0.27,0.11,0.37
HBC,2159.0,0.0,0.0,0.0,0.0
HBSch,2159.0,0.0,0.0,0.0,0.0
All,2160.0,0.0,0.0,0.0,0.0
HBW,2160.0,0.0,0.0,0.0,0.0
HBO,2160.0,0.0,0.0,0.0,0.0
NHB,2160.0,0.0,0.0,0.0,0.0
HBC,2160.0,0.0,0.0,0.0,0.0
HBSch,2160.0,0.0,0.0,0.0,0.0
All,2161.0,0.84,0.0,0.01,0.01
HBW,2161.0,0.0,0.0,0.0,0.0
HBO,2161.0,0.0,0.0,0.0,0.0
NHB,2161.0,0.84,0.0,0.01,0.01
HBC,2161.0,0.0,0.0,0.0,0.0
HBSch,2161.0,0.0,0.0,0.0,0.0
All,2162.0,1985.01,65.36,15.09,213.73
HBW,2162.0,460.44,0.78,1.43,2.21
HBO,2162.0,1268.32,61.08,12.78,73.86
NHB,2162.0,102.01,2.15,0.48,2.63
HBC,2162.0,14.0,0.0,0.0,0.0
HBSch,2162.0,140.25,1.35,0.4,135.02
All,2163.0,772.58,24.82,5.87,78.9
HBW,2163.0,192.39,0.38,0.63,1.01
HBO,2163.0,486.2,22.93,4.89,27.82
NHB,2163.0,43.28,1.02,0.21,1.23
HBC,2163.0,0.0,0.0,0.0,0.0
HBSch,2163.0,50.7,0.49,0.14,48.84
All,2164.0,789.16,20.25,5.82,71.99
HBW,2164.0,181.56,0.62,0.63,1.25
HBO,2164.0,463.94,18.04,4.67,22.71
NHB,2164.0,92.38,1.13,0.38,1.51
HBC,2164.0,3.0,0.0,0.0,0.0
HBSch,2164.0,48.28,0.46,0.14,46.52
All,2165.0,1414.19,41.26,10.95,137.69
HBW,2165.0,298.67,1.63,1.23,2.86
HBO,2165.0,833.25,36.57,8.67,45.24
NHB,2165.0,192.38,2.2,0.8,2.99
HBC,2165.0,0.0,0.0,0.0,0.0
HBSch,2165.0,89.9,0.86,0.26,86.61
All,2166.0,1500.58,39.05,12.42,146.24
HBW,2166.0,314.73,0.73,1.5,2.22
HBO,2166.0,910.45,35.25,9.94,45.18
NHB,2166.0,167.66,2.12,0.7,2.82
HBC,2166.0,8.0,0.0,0.0,0.0
HBSch,2166.0,99.73,0.96,0.28,96.01
All,2167.0,6149.34,193.87,59.22,686.73
HBW,2167.0,1347.05,4.81,7.69,12.5
HBO,2167.0,3906.98,180.0,48.45,228.44
NHB,2167.0,391.8,4.68,1.65,6.33
HBC,2167.0,47.0,0.0,0.13,0.13
HBSch,2167.0,456.51,4.38,1.3,439.32
All,2168.0,113.68,3.03,1.03,9.39
HBW,2168.0,30.69,0.05,0.18,0.23
HBO,2168.0,66.96,2.8,0.78,3.58
NHB,2168.0,10.47,0.13,0.05,0.18
HBC,2168.0,0.0,0.0,0.0,0.0
HBSch,2168.0,5.57,0.05,0.01,5.4
All,2169.0,1901.99,65.16,18.31,177.04
HBW,2169.0,489.27,1.35,3.15,4.51
HBO,2169.0,1147.27,60.62,14.24,74.86
NHB,2169.0,131.99,2.24,0.55,2.79
HBC,2169.0,35.0,0.0,0.07,0.07
HBSch,2169.0,98.46,0.95,0.28,94.8
All,2170.0,123.75,2.49,0.47,2.96
HBW,2170.0,0.0,0.0,0.0,0.0
HBO,2170.0,0.0,0.0,0.0,0.0
NHB,2170.0,123.75,2.49,0.47,2.96
HBC,2170.0,0.0,0.0,0.0,0.0
HBSch,2170.0,0.0,0.0,0.0,0.0
All,2171.0,1599.17,38.92,10.98,163.1
HBW,2171.0,371.88,0.22,1.03,1.25
HBO,2171.0,1025.14,36.67,9.28,45.95
NHB,2171.0,82.99,0.89,0.33,1.21
HBC,2171.0,0.0,0.0,0.0,0.0
HBSch,2171.0,119.16,1.14,0.34,114.69
All,2172.0,1965.39,51.16,14.69,193.81
HBW,2172.0,449.63,0.23,1.45,1.67
HBO,2172.0,1278.19,48.63,12.39,61.02
NHB,2172.0,101.87,1.01,0.39,1.41
HBC,2172.0,1.0,0.0,0.07,0.07
HBSch,2172.0,134.71,1.29,0.38,129.63
All,2173.0,1931.62,48.98,14.7,193.36
HBW,2173.0,438.06,0.21,1.5,1.7
HBO,2173.0,1255.66,46.51,12.36,58.87
NHB,2173.0,99.35,0.95,0.38,1.33
HBC,2173.0,2.0,0.0,0.08,0.08
HBSch,2173.0,136.55,1.31,0.39,131.38
All,2174.0,1028.57,23.72,8.21,98.38
HBW,2174.0,238.43,0.12,0.93,1.05
HBO,2174.0,665.72,22.39,6.87,29.26
NHB,2174.0,54.49,0.53,0.22,0.75
HBC,2174.0,0.0,0.0,0.0,0.0
HBSch,2174.0,69.93,0.67,0.2,67.33
All,2175.0,1179.88,25.99,9.55,118.55
HBW,2175.0,264.95,0.15,1.1,1.24
HBO,2175.0,763.04,24.41,7.96,32.38
NHB,2175.0,60.49,0.59,0.24,0.83
