SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0067_004.1,     3.357,Both,Total,       1.0,      11.0,       4.0,      13.4,Freeway,      1730,   14431.6,   23466.6,   17901.0,   19514.9,   75314.1,      65.5,      50.3,      64.5,      43.6,      65.5,      55.4,     3.074,     4.030,     3.123,     4.648,     3.074,     20760,     41520,     20760,     83040,    166080,      0.95,      0.64,      1.01,      0.27,      1.01,   48452.5,   78786.6,   60100.7,   65519.2,  252859.0,   42787.9,   65538.7,   52994.4,   59153.5,  220474.5,     623.5,    2868.9,    1023.7,     731.9,    5248.0,    3076.7,    5401.4,    3871.1,    2937.7,   15286.9,    1964.4,    4977.6,    2211.5,    2696.0,   11849.5,   3858.20,    963.43,   1221.59,   1378.91,    999.71,   4563.64,   229.918,    19.452,   469.702,         0,   719.072
0067_007.3,     2.721,Both,Total,       1.0,      11.0,       4.0,      10.9,Freeway,      1730,   13216.0,   21143.9,   16675.8,   17708.3,   68744.0,      69.0,      59.4,      68.5,      53.0,      69.0,      62.4,     2.366,     2.757,     2.383,     3.096,     2.366,     20760,     41520,     20760,     83040,    166080,      0.88,      0.58,      0.95,      0.24,      0.95,   35960.2,   57531.7,   45374.1,   48183.6,  187049.6,   31964.4,   48301.1,   40173.3,   43694.0,  164132.8,     451.5,    2024.1,     777.7,     517.0,    3770.3,    2150.9,    3734.6,    2800.1,    2029.8,   10715.4,    1393.4,    3472.0,    1623.0,    1942.8,    8431.2,   2711.18,    605.30,    839.62,    856.52,    698.40,   2999.84,    86.021,     5.732,   202.682,         0,   294.435
0067_010.1,     1.943,Both,Total,       1.0,      11.0,       4.0,       7.8,Freeway,      1730,   11192.5,   18538.0,   13768.3,   15431.5,   58930.3,      69.0,      67.1,      68.8,      65.4,      69.0,      67.7,     1.690,     1.738,     1.694,     1.784,     1.690,     20760,     41520,     20760,     83040,    166080,      0.71,      0.51,      0.76,      0.21,      0.76,   21742.2,   36011.3,   26745.9,   29976.8,  114476.2,   19153.9,   30074.3,   23513.6,   27024.1,   99765.9,     283.3,    1268.9,     441.7,     308.9,    2302.8,    1411.3,    2401.6,    1761.3,    1363.6,    6937.8,     893.8,    2266.6,    1029.2,    1280.2,    5469.8,   1659.52,    324.12,    523.31,    409.06,    434.57,   1691.06,     9.106,     1.273,    21.635,     0.012,    32.026
0068_000.0,     9.081,Both,Total,       1.0,      49.0,       2.0,      18.2,Principal Arterial,      1060,     304.6,     688.9,     470.4,     574.1,    2038.0,      56.2,      56.2,      56.2,      56.2,      56.2,      56.2,     9.700,     9.702,     9.701,     9.702,     9.701,      6363,     12726,      6363,     25451,     50902,      0.08,      0.07,      0.11,      0.03,      0.11,    2766.2,    6256.3,    4271.9,    5213.6,   18508.0,    2574.6,    5329.1,    3743.4,    4585.3,   16232.4,      25.4,     116.2,      20.0,       9.1,     170.7,     148.0,     519.5,     372.4,     310.6,    1350.5,      18.2,     291.5,     136.3,     308.8,     754.8,    329.49,     49.26,    111.39,     76.07,     92.82,    329.54,     0.007,     0.014,     0.011,     0.003,     0.035
0068_009.1,     3.746,Both,Total,       1.0,      49.0,       2.0,       7.5,Principal Arterial,      1065,     313.0,     722.3,     476.1,     588.1,    2099.5,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     3.943,     3.943,     3.943,     3.943,     3.944,      6390,     12780,      6390,     25560,     51120,      0.08,      0.07,      0.11,      0.03,      0.11,    1172.6,    2705.9,    1783.5,    2203.2,    7865.2,    1082.7,    2299.1,    1551.7,    1963.5,    6897.0,       7.1,      63.7,       3.7,       3.7,      78.2,      71.6,     223.3,     157.0,     123.6,     575.5,      11.2,     119.8,      71.2,     112.4,     314.6,    137.99,     20.58,     47.47,     31.30,     38.65,    138.00,         0,         0,         0,     0.005,     0.005
0068_012.8,     4.402,Both,Total,       1.0,      49.0,       2.0,       8.8,Principal Arterial,      1065,     313.0,     722.3,     476.1,     588.1,    2099.5,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     4.634,     4.634,     4.634,     4.634,     4.634,      6390,     12780,      6390,     25560,     51120,      0.08,      0.07,      0.11,      0.03,      0.11,    1377.9,    3179.9,    2096.0,    2589.1,    9242.9,    1272.3,    2701.8,    1823.4,    2307.3,    8104.8,       8.4,      74.8,       4.4,       4.4,      92.0,      84.1,     262.4,     184.4,     145.3,     676.2,      13.2,     140.8,      83.6,     132.0,     369.6,    162.16,     24.17,     55.79,     36.77,     45.42,    162.15,         0,     0.001,         0,     0.001,     0.002
0068_017.2,     6.515,Both,Total,       1.0,      49.0,       2.0,      13.0,Principal Arterial,      1014,     313.2,     725.4,     478.5,     592.2,    2109.3,      47.3,      47.3,      47.3,      47.3,      47.3,      47.3,     8.267,     8.267,     8.267,     8.268,     8.267,      6085,     12169,      6085,     24338,     48676,      0.09,      0.07,      0.12,      0.03,      0.12,    2040.5,    4726.0,    3117.4,    3858.1,   13742.0,    1881.5,    4010.6,    2710.8,    3438.0,   12040.9,      13.0,     113.4,       7.2,       7.2,     140.8,     126.4,     391.6,     275.6,     216.9,    1010.5,      19.5,     210.4,     123.8,     196.1,     549.8,    290.62,     43.16,     99.95,     65.94,     81.60,    290.65,         0,         0,     0.012,     0.005,     0.017
0068_023.7,     0.943,Both,Total,       1.0,      49.0,       2.0,       1.9,Principal Arterial,       968,    1563.2,    2992.9,    2163.1,    2613.0,    9332.2,      40.0,      35.0,      37.7,      29.8,      39.9,      35.6,     1.415,     1.619,     1.500,     1.907,     1.418,      5808,     11616,      5808,     23232,     46464,      0.31,      0.28,      0.41,      0.13,      0.41,    1474.6,    2823.3,    2040.5,    2464.9,    8803.3,    1335.5,    2409.1,    1840.9,    2273.4,    7858.9,      22.5,     125.7,      38.5,      32.6,     219.3,      92.9,     197.0,     123.6,     105.0,     518.5,      23.7,      91.6,      37.4,      54.1,     206.8,    220.05,     42.12,     74.83,     68.48,     61.77,    247.20,     5.309,     4.244,    17.728,     0.157,    27.438
0068_024.7,     0.379,Both,Total,       1.0,      49.0,       2.0,       0.8,Principal Arterial,       968,    3859.6,    6964.9,    5159.0,    6209.1,   22192.6,      40.0,      32.3,      36.4,      25.9,      39.8,      33.3,     0.569,     0.707,     0.625,     0.883,     0.571,      5808,     11616,      5808,     23232,     46464,      0.87,      0.64,      1.07,      0.31,      1.07,    1464.1,    2642.0,    1957.0,    2355.3,    8418.4,    1332.0,    2280.3,    1786.5,    2195.6,    7594.4,      22.7,     119.1,      39.9,      33.3,     215.0,      85.1,     166.3,     102.6,      86.2,     440.2,      24.3,      76.3,      28.1,      40.2,     168.9,    210.52,     45.30,     72.54,     75.60,     59.13,    252.57,     8.840,     6.482,    26.987,     0.232,    42.541
0068_025.0,     0.317,Both,Total,       1.0,      49.0,       2.0,       0.6,Principal Arterial,       968,    5500.9,    9494.4,    7177.8,    8689.2,   30862.3,      40.0,      15.9,      29.8,      11.6,      39.3,      20.5,     0.477,     1.212,     0.639,     1.659,     0.484,      5808,     11616,      5808,     23232,     46464,      1.37,      0.89,      1.56,      0.44,      1.56,    1746.4,    3014.2,    2278.7,    2758.5,    9797.8,    1600.3,    2624.7,    2092.8,    2577.5,    8895.3,      24.5,     119.3,      41.9,      34.6,     220.3,      89.5,     178.6,     110.6,      97.9,     476.6,      32.0,      91.4,      33.4,      48.6,     205.4,    245.14,    109.61,    101.11,    196.19,     70.11,    477.02,    67.453,    25.711,   141.437,     1.094,   235.695
0068_025.4,     1.150,Both,Total,       1.0,      49.0,       2.0,       2.3,Principal Arterial,       968,    6068.9,    9853.1,    7667.7,    9144.0,   32733.7,      40.0,      10.5,      28.4,       8.5,      39.2,      15.9,     1.725,     6.734,     2.428,     8.239,     1.761,      5808,     11616,      5808,     23232,     46464,      1.58,      0.94,      1.73,      0.47,      1.73,    6977.6,   11328.4,    8815.8,   10513.1,   37634.9,    6407.1,    9852.7,    8122.1,    9820.7,   34202.6,      79.1,     406.0,     132.2,     118.2,     735.5,     353.5,     685.2,     419.7,     376.9,    1835.3,     137.8,     384.4,     141.8,     197.4,     861.4,    940.98,    667.53,    398.61,   1036.75,    268.36,   2371.25,   506.627,   115.558,   832.506,     5.531,  1460.222
0068_026.5,     0.452,Both,Total,       1.0,      49.0,       2.0,       0.9,Principal Arterial,       968,    6191.9,   11530.0,    7570.7,   10887.5,   36180.1,      40.0,      12.9,      22.5,      11.8,      38.4,      18.8,     0.678,     2.173,     1.204,     2.349,     0.707,      5808,     11616,      5808,     23232,     46464,      1.49,      1.11,      1.54,      0.56,      1.54,    2797.9,    5209.9,    3420.9,    4919.6,   16348.3,    2615.7,    4505.0,    3218.8,    4576.9,   14916.4,      28.9,     182.5,      51.6,      58.3,     321.3,     119.1,     333.1,     111.2,     185.9,     749.3,      34.4,     189.4,      39.4,      98.5,     361.7,    408.89,    217.38,    231.16,    290.50,    128.26,    867.30,   154.300,   101.052,   210.831,     5.254,   471.437
0068_026.9,     0.428,Both,Total,       1.0,      49.0,       2.0,       0.9,Principal Arterial,      1016,    6312.7,   11752.0,    7651.0,   11276.4,   36992.1,      48.0,      17.0,      28.3,      16.1,      46.1,      24.6,     0.535,     1.561,     0.910,     1.621,     0.558,      6096,     12192,      6096,     24384,     48768,      1.44,      1.08,      1.46,      0.56,      1.46,    2703.0,    5031.9,    3276.1,    4828.3,   15839.3,    2520.9,    4336.4,    3074.3,    4484.6,   14416.2,      29.6,     174.7,      53.5,      55.6,     313.4,     118.6,     329.7,     110.6,     188.3,     747.2,      33.8,     191.3,      37.7,      99.7,     362.5,    330.09,    159.04,    177.98,    203.18,    104.75,    644.95,   107.859,    73.292,   138.481,     4.176,   323.808
0068_027.4,     0.929,Both,Total,       1.0,      49.0,       4.0,       3.7,Principal Arterial,       968,    7803.1,   13233.3,    9517.8,   12551.5,   43105.7,      46.6,      32.4,      42.8,      31.4,      46.4,      38.4,     1.196,     1.744,     1.302,     1.789,     1.202,     11617,     23235,     11617,     46470,     92939,      0.99,      0.64,      1.03,      0.33,      1.03,    7248.2,   12292.2,    8841.0,   11658.9,   40040.3,    6696.0,   10557.0,    8172.8,   10811.7,   36237.5,      83.8,     441.9,     153.4,     138.6,     817.7,     374.9,     821.7,     410.7,     465.8,    2073.1,      93.5,     471.5,     104.1,     242.9,     912.0,    859.58,    223.86,    287.19,    281.41,    251.53,   1043.99,    71.175,    23.349,    94.049,     1.248,   189.821
0068_028.3,     0.953,Both,Total,       1.0,      49.0,       4.0,       3.8,Principal Arterial,       945,    9200.9,   15634.6,   11048.9,   15481.4,   51365.8,      42.4,      22.3,      35.6,      21.5,      41.8,      29.6,     1.350,     2.612,     1.606,     2.694,     1.367,     11338,     22675,     11338,     45350,     90700,      1.19,      0.77,      1.23,      0.42,      1.23,    8766.4,   14896.3,   10527.1,   14750.3,   48940.1,    8092.3,   12852.8,    9775.2,   13638.1,   44358.4,     101.5,     532.2,     176.9,     181.5,     992.1,     470.1,     963.1,     465.3,     624.6,    2523.1,     102.5,     548.2,     109.8,     306.2,    1066.7,   1155.58,    392.50,    418.41,    489.96,    352.76,   1653.63,   193.579,    66.836,   247.452,     4.505,   512.372
0068_029.3,     0.498,Both,Total,       1.0,      49.0,       4.0,       2.0,Principal Arterial,       929,    9547.8,   17023.9,   11602.0,   16807.5,   54981.2,      40.0,      19.6,      31.3,      18.7,      39.2,      26.5,     0.747,     1.562,     0.953,     1.615,     0.761,     11148,     22296,     11148,     44592,     89184,      1.24,      0.86,      1.29,      0.46,      1.29,    4751.8,    8472.6,    5774.2,    8364.9,   27363.5,    4365.7,    7273.9,    5338.7,    7720.6,   24698.9,      54.9,     313.5,     102.4,     107.0,     577.8,     267.5,     566.1,     266.2,     361.2,    1461.0,      63.8,     318.9,      66.7,     176.0,     625.4,    684.72,    242.76,    270.36,    308.12,    213.19,   1034.43,   129.601,    58.488,   167.768,     3.907,   359.764
0068_029.7,     0.725,Both,Total,       1.0,      49.0,       4.0,       2.9,Principal Arterial,       929,    9236.7,   17547.7,   11575.0,   17531.2,   55890.6,      40.0,      19.8,      30.5,      18.6,      39.1,      26.5,     1.087,     2.243,     1.425,     2.363,     1.111,     11148,     22296,     11148,     44592,     89184,      1.21,      0.88,      1.27,      0.48,      1.27,    6693.5,   12716.3,    8388.0,   12704.2,   40502.0,    6125.0,   10903.1,    7727.6,   11719.2,   36474.9,      88.4,     473.6,     149.2,     166.6,     877.8,     375.3,     856.9,     406.5,     540.9,    2179.6,     104.8,     482.5,     104.7,     277.6,     969.6,   1012.42,    337.42,    416.68,    450.13,    324.51,   1528.74,   177.970,    99.036,   246.209,     7.000,   530.215
0068_030.5,     0.497,Both,Total,       1.0,      49.0,       4.0,       2.0,Principal Arterial,       929,    8692.3,   16033.3,   10486.4,   19598.6,   54810.6,      40.0,      25.6,      33.0,      23.7,      38.6,      30.9,     0.746,     1.187,     0.905,     1.274,     0.772,     11148,     22296,     11148,     44592,     89184,      1.08,      0.78,      1.13,      0.54,      1.13,    4320.5,    7969.2,    5212.2,    9741.3,   27243.2,    3918.3,    6837.4,    4772.6,    8981.0,   24509.3,      65.6,     295.3,     102.8,     121.7,     585.4,     254.7,     533.2,     261.1,     426.3,    1475.3,      81.9,     303.3,      75.6,     212.2,     673.0,    681.60,    168.80,    241.69,    220.29,    252.05,    882.83,    63.874,    42.335,    92.298,     8.390,   206.897
0068_031.0,     0.510,Both,Total,       1.0,      49.0,       4.0,       2.0,Principal Arterial,       929,   11237.5,   20607.0,   13705.4,   27730.0,   73279.9,      40.0,      15.4,      25.1,      13.3,      35.1,      21.7,     0.765,     2.077,     1.219,     2.334,     0.871,     11148,     22296,     11148,     44592,     89184,      1.39,      1.03,      1.48,      0.76,      1.48,    5727.0,   10501.9,    6984.7,   14132.0,   37345.6,    5179.2,    8937.9,    6560.8,   12947.9,   33625.8,      97.4,     426.7,     150.6,     180.6,     855.3,     322.1,     707.1,     217.6,     649.5,    1896.3,     128.3,     430.3,      55.7,     353.9,     968.2,    934.23,    372.17,    418.47,    524.38,    402.35,   1717.37,   245.790,   155.793,   358.413,    49.233,   809.229
0068_031.5,     0.233,Both,Total,       1.0,      49.0,       4.0,       0.9,Principal Arterial,       929,   13341.0,   23379.4,   15951.7,   29453.9,   82126.0,      40.1,       9.4,      19.9,       8.3,      34.1,      15.2,     0.349,     1.561,     0.703,     1.728,     0.411,     11148,     22296,     11148,     44592,     89184,      1.66,      1.18,      1.75,      0.80,      1.75,    3111.5,    5452.6,    3720.3,    6869.4,   19153.8,    2825.5,    4582.1,    3466.6,    6281.0,   17155.2,      50.7,     221.0,      78.7,      91.7,     442.1,     166.5,     403.0,     138.3,     322.3,    1030.1,      68.9,     246.5,      36.8,     174.4,     526.6,    478.19,    330.18,    273.85,    450.69,    201.53,   1256.25,   269.324,   137.985,   366.397,    30.272,   803.978
0068_031.7,     0.444,Both,Total,       1.0,      49.0,       4.0,       1.8,Principal Arterial,       883,    5640.8,    9634.0,    7466.4,    5643.9,   28385.1,      34.0,      26.2,      32.6,      27.3,      34.0,      29.9,     0.783,     1.024,     0.816,     0.979,     0.783,     10596,     21192,     10596,     42384,     84768,      0.88,      0.56,      0.86,      0.14,      0.88,    2505.0,    4278.3,    3315.7,    2506.4,   12605.4,    2340.3,    3644.2,    3042.9,    2313.0,   11340.4,      30.9,     172.4,      57.2,      37.9,     298.4,     100.8,     308.4,     160.3,     104.8,     674.3,      33.1,     153.2,      55.3,      50.7,     292.3,    370.48,     95.74,    131.06,    121.32,     73.68,    421.80,    22.660,     5.311,    24.394,     0.022,    52.387
0068_032.2,     0.248,Both,Total,       1.0,      49.0,       4.0,       1.0,Principal Arterial,       883,    5242.5,    8279.4,    6836.9,    4376.3,   24735.1,      34.0,      27.5,      33.2,      29.1,      34.0,      30.8,     0.438,     0.543,     0.448,     0.513,     0.438,     10596,     21192,     10596,     42384,     84768,      0.83,      0.49,      0.80,      0.11,      0.83,    1301.1,    2054.7,    1696.8,    1086.1,    6138.7,    1218.9,    1750.1,    1562.2,    1012.1,    5543.3,      15.7,      81.6,      28.4,      15.3,     141.0,      50.5,     152.6,      78.2,      43.0,     324.3,      15.9,      70.5,      28.1,      15.6,     130.1,    180.50,     47.28,     61.83,     58.23,     31.93,    199.27,     9.201,     1.412,     8.534,     0.002,    19.149
0068_032.4,     0.320,Both,Total,       1.0,      49.0,       4.0,       1.3,Principal Arterial,       883,    5637.4,    8824.1,    7427.2,    4515.7,   26404.4,      34.0,      26.0,      33.0,      27.4,      34.0,      29.7,     0.564,     0.743,     0.581,     0.703,     0.565,     10596,     21192,     10596,     42384,     84768,      0.89,      0.52,      0.87,      0.12,      0.89,    1803.7,    2823.3,    2376.3,    1444.8,    8448.1,    1671.1,    2392.3,    2174.4,    1344.6,    7582.4,      21.9,     112.6,      40.3,      19.5,     194.3,      81.5,     212.0,     121.9,      56.4,     471.8,      29.2,     106.4,      39.9,      24.3,     199.8,    248.38,     69.45,     85.50,     86.68,     42.48,    284.11,    16.761,     2.498,    17.183,     0.009,    36.451
0068_032.7,     0.532,Both,Total,       1.0,      49.0,       4.0,       2.1,Principal Arterial,       883,    5692.7,    9724.8,    7966.2,    4742.8,   28126.5,      34.0,      25.3,      32.5,      25.3,      34.0,      28.8,     0.940,     1.260,     0.982,     1.265,     0.940,     10596,     21192,     10596,     42384,     84768,      0.92,      0.57,      0.94,      0.13,      0.94,    3029.2,    5174.8,    4239.0,    2523.7,   14966.7,    2550.0,    4351.7,    3831.7,    2325.5,   13058.9,      41.6,     225.7,      79.0,      42.8,     389.1,     315.5,     412.4,     261.3,     115.3,    1104.5,     122.0,     185.2,      67.2,      40.2,     414.6,    440.52,    119.65,    159.26,    167.25,     74.28,    520.44,    30.344,     6.916,    43.249,     0.005,    80.514
0068_033.3,     0.306,Both,Total,       1.0,      49.0,       4.0,       1.2,Principal Arterial,       883,    6013.1,   10250.0,    8498.4,    5161.7,   29923.2,      34.0,      24.1,      32.2,      23.7,      34.0,      27.8,     0.541,     0.762,     0.570,     0.780,     0.541,     10596,     21192,     10596,     42384,     84768,      0.97,      0.60,      1.01,      0.14,      1.01,    1842.4,    3140.6,    2603.9,    1581.5,    9168.4,    1551.2,    2627.7,    2355.0,    1449.1,    7983.0,      26.9,     141.5,      44.0,      29.4,     241.8,     193.4,     253.4,     161.7,      73.9,     682.4,      71.0,     117.9,      43.2,      29.2,     261.3,    269.81,     76.38,     97.45,    109.87,     46.55,    330.25,    22.132,     5.011,    33.801,     0.006,    60.950
0068_033.6,     0.453,Both,Total,       1.0,      49.0,       4.0,       1.8,Principal Arterial,       929,    6473.4,   11451.8,    9852.5,    6766.6,   34544.3,      40.0,      27.4,      37.5,      22.2,      40.0,      30.0,     0.679,     0.995,     0.724,     1.234,     0.679,     11148,     22296,     11148,     44592,     89184,      0.99,      0.62,      1.18,      0.16,      1.18,    2930.5,    5184.2,    4460.2,    3063.2,   15638.1,    2477.2,    4295.1,    4009.3,    2775.8,   13557.4,      42.7,     238.2,      84.6,      55.9,     421.4,     299.6,     438.8,     283.8,     159.7,    1181.9,     110.9,     212.1,      82.6,      71.9,     477.5,    390.73,    106.77,    138.13,    200.54,     76.57,    522.01,    34.110,     8.589,    91.241,     0.040,   133.980
0068_034.0,     0.479,Both,Total,       1.0,      49.0,       4.0,       1.9,Principal Arterial,       929,    6646.3,   11256.7,    9444.3,    6640.9,   33988.2,      40.0,      24.0,      37.2,      25.5,      40.0,      30.4,     0.718,     1.208,     0.772,     1.138,     0.718,     11148,     22296,     11148,     44592,     89184,      1.07,      0.66,      1.08,      0.17,      1.08,    3181.8,    5388.9,    4521.3,    3179.2,   16271.2,    2713.4,    4440.6,    4043.4,    2860.1,   14057.5,      35.2,     225.9,      81.9,      56.1,     399.1,     312.0,     474.9,     306.5,     176.8,    1270.2,     121.1,     247.6,      89.5,      86.3,     544.5,    406.80,    132.72,    144.92,    177.31,     79.52,    534.47,    54.259,    10.146,    66.067,     0.029,   130.501
0068_034.5,     0.026,Both,Total,       1.0,      49.0,       4.0,       0.1,Principal Arterial,       929,    6972.8,   11189.9,    9939.5,    6695.3,   34797.5,      39.8,      24.7,      37.8,      18.6,      39.8,      27.2,     0.039,     0.063,     0.041,     0.084,     0.039,     11148,     22296,     11148,     44592,     89184,      1.07,      0.57,      1.28,      0.19,      1.28,     179.3,     287.8,     255.6,     172.2,     894.9,     150.0,     235.7,     229.7,     154.8,     770.2,       2.3,      12.2,       4.5,       3.0,      22.0,      19.6,      26.7,      15.8,      10.0,      72.1,       7.4,      13.2,       5.5,       4.3,      30.4,     22.47,      7.27,      7.62,     13.71,      4.33,     32.93,     2.863,     0.394,     7.529,     0.002,    10.788
0068_034.6,     1.567,Both,Total,       1.0,      49.0,       4.0,       6.3,Principal Arterial,       929,    5793.9,    7805.2,    9423.5,    3424.2,   26446.8,      34.0,      24.1,      33.5,      18.0,      34.0,      24.1,     2.766,     3.929,     2.802,     5.337,     2.767,     11148,     22296,     11148,     44592,     89184,      0.95,      0.40,      1.20,      0.11,      1.20,    9078.5,   12230.0,   14765.7,    5365.3,   41439.5,    7724.5,   10140.1,   13213.6,    4732.5,   35810.7,     100.4,     384.3,     230.2,     104.6,     819.5,     912.9,    1210.4,     956.5,     364.3,    3444.1,     340.6,     495.1,     365.4,     163.9,    1365.0,   1219.42,    376.68,    364.57,    820.57,    157.89,   1719.71,   112.234,     4.662,   403.702,     0.010,   520.608
0068_036.0,     2.071,Both,Total,       1.0,      35.0,       4.0,       8.3,Principal Arterial,       975,    5680.8,    7270.5,    9178.7,    2811.9,   24941.9,      33.6,      26.8,      33.3,      20.6,      33.6,      26.0,     3.698,     4.663,     3.730,     6.144,     3.699,     11700,     23400,     11700,     46800,     93600,      0.85,      0.36,      1.11,      0.08,      1.11,   11764.1,   15056.1,   19007.7,    5823.0,   51650.9,    9952.9,   12386.6,   16921.7,    5061.6,   44322.8,     115.7,     425.8,     277.7,     111.2,     930.4,    1241.9,    1628.1,    1329.0,     449.6,    4648.6,     453.6,     615.7,     479.2,     200.6,    1749.1,   1537.40,    439.72,    452.00,    924.60,    173.33,   1989.65,    91.319,     3.819,   374.074,     0.013,   469.225
0068_038.1,     1.061,Both,Total,       1.0,      35.0,       4.0,       4.2,Principal Arterial,       975,    7262.1,   11276.4,   10901.1,    7217.6,   36657.2,      43.2,      28.3,      41.3,      19.4,      43.2,      29.1,     1.474,     2.281,     1.542,     3.347,     1.474,     11700,     23400,     11700,     46800,     93600,      1.03,      0.53,      1.31,      0.18,      1.31,    7705.7,   11965.1,   11566.9,    7658.5,   38896.2,    6803.6,    9817.7,   10367.1,    6901.4,   33889.8,      82.9,     443.4,     160.0,     110.4,     796.7,     608.3,    1137.9,     780.9,     451.6,    2978.7,     210.9,     566.2,     258.9,     195.1,    1231.1,    900.29,    272.73,    289.87,    597.08,    177.34,   1337.02,    97.772,    12.933,   340.450,     0.079,   451.234
0068_039.2,     0.633,Both,Total,       1.0,      35.0,       4.0,       2.5,Principal Arterial,       975,    6073.3,    9318.6,    8218.5,    6978.1,   30588.5,      43.2,      33.8,      42.3,      30.6,      43.2,      36.9,     0.879,     1.136,     0.899,     1.252,     0.880,     11700,     23400,     11700,     46800,     93600,      0.87,      0.45,      0.99,      0.17,      0.99,    3845.6,    5900.5,    5203.9,    4418.5,   19368.5,    3418.6,    4826.1,    4683.6,    3985.0,   16913.3,      40.0,     214.5,      64.6,      57.8,     376.9,     286.2,     575.9,     326.5,     260.7,    1449.3,     100.8,     284.1,     129.1,     114.9,     628.9,    448.19,    113.85,    139.54,    169.88,    102.28,    525.55,    26.044,     3.013,    51.110,     0.049,    80.216
0068_039.8,     0.259,Both,Total,       1.0,      35.0,       4.0,       1.0,Principal Arterial,       975,    8823.7,   14020.0,   12033.7,   10790.0,   45667.4,      43.2,      22.8,      38.8,      17.0,      43.1,      26.7,     0.360,     0.691,     0.400,     0.930,     0.361,     11700,     23400,     11700,     46800,     93600,      1.19,      0.66,      1.39,      0.27,      1.39,    2284.4,    3629.7,    3115.4,    2793.5,   11823.0,    1979.6,    2963.6,    2775.8,    2518.6,   10237.6,      24.4,     124.1,      42.5,      32.4,     223.4,     210.7,     370.9,     222.9,     175.2,     979.7,      69.6,     171.2,      74.3,      67.3,     382.4,    273.77,    100.09,     93.51,    183.57,     64.83,    442.00,    48.764,     9.462,   114.433,     0.155,   172.814
0068_040.1,     0.774,Both,Total,       1.0,      35.0,       4.0,       3.1,Principal Arterial,       975,    7488.5,   13240.9,   10128.8,   10097.7,   40955.9,      43.2,      31.4,      39.5,      25.2,      43.1,      33.9,     1.075,     1.496,     1.176,     1.869,     1.078,     11700,     23400,     11700,     46800,     93600,      0.96,      0.64,      1.14,      0.27,      1.14,    5797.2,   10250.4,    7841.2,    7817.1,   31705.9,    5060.5,    8393.0,    6952.4,    7037.7,   27443.6,      61.2,     346.3,     112.3,      94.1,     613.9,     516.1,    1006.0,     573.6,     482.9,    2578.6,     159.5,     505.0,     202.9,     202.4,    1069.8,    734.04,    184.42,    259.56,    311.04,    181.38,    936.40,    52.437,    22.190,   134.046,     0.405,   209.078
0068_040.8,     0.487,Both,Total,       1.0,      35.0,       6.0,       2.9,Principal Arterial,       890,    6280.4,   10415.0,    9453.3,    8276.0,   34424.7,      40.0,      37.7,      39.6,      35.2,      40.0,      38.0,     0.730,     0.775,     0.737,     0.831,     0.730,     16020,     32040,     16020,     64080,    128160,      0.61,      0.38,      0.76,      0.14,      0.76,    3055.8,    5067.5,    4599.5,    4026.7,   16749.5,    2674.0,    4229.7,    4090.0,    3646.9,   14640.6,      33.8,     168.5,      65.7,      46.0,     314.0,     259.6,     449.0,     340.3,     232.7,    1281.6,      88.4,     220.3,     103.5,     101.1,     513.3,    418.87,     81.02,    127.99,    130.72,    100.73,    440.46,     4.718,     1.274,    15.921,     0.021,    21.934
0068_041.3,     1.004,Both,Total,       1.0,      35.0,       6.0,       6.0,Principal Arterial,       890,    6593.0,   10635.6,   10472.6,    7742.9,   35444.1,      40.0,      36.5,      39.6,      32.4,      40.0,      36.7,     1.506,     1.653,     1.523,     1.868,     1.506,     16020,     32040,     16020,     64080,    128160,      0.67,      0.39,      0.87,      0.13,      0.87,    6621.4,   10681.4,   10517.7,    7776.3,   35596.8,    5834.9,    9003.1,    9372.8,    7068.3,   31279.1,      62.2,     338.5,     132.7,      85.0,     618.4,     548.3,     892.6,     785.7,     437.1,    2663.7,     176.0,     447.2,     226.5,     185.9,    1035.6,    889.72,    181.24,    269.91,    325.11,    194.40,    970.66,    16.159,     2.922,    63.136,     0.035,    82.252
