TAZID,TOTHH,HHPOP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
1980,700,2569.31912,38,123,0,10,17,16,0,213,0,0,48,48
1981,400,1185.539949,357,38,2,85,207,153,125,523,0,0,83,28
1982,614,2440.536766,0,0,0,0,0,0,6,0,0,0,27,42
1983,642,2188.120295,23,2,1,6,34,89,53,38,0,0,60,44
1984,225,790.0112983,76,40,0,29,81,130,24,221,0,0,36,15
1985,555,1361.34532,310,381,0,63,204,550,324,521,2,0,127,38
1986,359,879.968757,2,3,0,6,107,116,56,38,0,0,30,25
1987,365,1185.533214,165,380,22,211,2790,1056,215,2134,3,2,324,25
1988,856,1825.368922,17,37,1,41,424,99,57,1307,0,0,123,58
1989,0,0,895,171,0,87,208,214,7,482,0,0,211,0
1990,0,0,0,0,14,0,0,6,0,0,8,0,1,0
1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,359.25,1151.041214,0,0,0,0,0,0,0,0,8,0,17,25
1993,0,0,0,0,0,0,0,0,0,0,9,0,10,0
1994,0,0,0,0,0,0,0,0,0,0,5,0,11,0
1995,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1996,1200.249987,3540.013204,31.99999966,112.9999988,0,61.99999935,587.9999938,313.9999967,201.9999979,650.9999932,0,0,169,112
1997,550,2153.356263,1,1,4,18,43,8,3,23,0,0,30,40
1998,470,1726.165416,0,0,0,0,0,0,0,0,1,0,20,32
1999,756,1764.032629,8,457,0,51,131,37,1,126,0,0,68,52
2000,432,1550.382558,2,1,0,2,12,10,0,31,0,0,21,29
2001,51,178.8512115,5,22,0,11,48,85,0,149,0,0,16,3
2002,299,971.9327879,0,0,0,0,14,0,0,1,0,0,14,20
2003,161,546.7746821,0,9,0,2,8,0,1,1,1,0,8,11
2004,240.25,769.06424,0,0,0,0,0,0,0,0,0,0,62,19
2005,24.25,78.18389543,0,0,0,0,0,0,0,0,2,0,3,2
2006,1034.25,3312.341703,0,3,0,0,0,0,0,0,0,0,47,73
2007,440.25,1409.354931,7,1,0,5,7,4,0,24,0,0,22,31
2008,0,0,224,196,0,154,76,52,0,336,0,0,46,0
2009,0,0,12.99999991,8.999999938,0,32.99999977,107.9999993,109.9999992,14.9999999,178.9999988,2,0,42,26
2010,476.0000068,1425.713042,0,0,0,0,0,0,0,0,0,0,21,32
2011,483,2078.74096,0,0,2,0,0,81,0,20,0,0,25,33
2012,457,1757.843391,0,0,0,0,20,0,4,0,0,0,21,31
2013,125,478.2970484,117,186,0,21,85,160,20,289,1,0,44,9
2014,423,984.2200581,742,694,0,73,248,250,19,1266,0,0,165,31
2015,254,911.6290292,0,238,13,0,5,72,1,16,0,0,26,17
2016,345,1371.52442,0,0,0,0,0,0,0,0,0,0,15,24
2017,123,433.3308263,0,0,0,0,8,0,20,0,0,0,7,8
2018,181,632.6224016,16,11,0,38,173,146,55,189,0,0,35,12
2019,227,558.0288411,45,53,0,29,134,185,26,398,0,0,48,15
2020,282.25,1128.543574,0,0,0,0,0,0,0,0,1,0,12,19
2021,276,826.8113422,8,5,0,7,32,150,1,48,0,0,23,19
2022,209.25,676.5716924,0,0,0,0,0,0,0,0,36,0,9,15
2023,250,617.3064158,0,0,0,0,0,35,0,0,17,0,14,18
2024,162,401.6578544,0,0,0,0,0,340,0,0,0,0,22,12
2025,782,1936.747325,1,3,0,5,22,98,19,46,0,0,44,55
2026,414,1024.074409,42,55,0,25,14,13,0,75,0,0,29,29
2027,0,0,148,170,0,12,51,46,0,234,7,0,29,0
2028,769,2481.444625,16,0,0,0,0,0,0,2,1,0,34,53
2029,1474.5,3654.779968,0,0,3,10,0,0,0,22,3,0,68,104
2030,275,1213.10857,0,2,25,0,2,12,0,4,8,0,14,19
2031,217,958.6316487,1,3,32,3,3,15,0,6,7,0,12,15
2032,472,2083.848597,15,17,75,18,12,110,61,44,0,0,36,32
2033,586,2106.353452,0,0,3,2,6,237,0,8,0,0,87,42
2034,13,40.88053529,0,0,0,0,0,0,0,0,3,0,1,1
2035,337,1422.109458,0,0,0,0,0,0,1,0,11,0,15,24
2036,226.25,731.5048521,0,0,0,0,0,61,0,0,1,0,14,16
2037,111,395.5163359,17,0,0,6,0,70,1,0,3,0,9,8
2038,179,644.8854269,48,132,393,15,0,76,77,168,0,0,47,12
2039,1146,4114.594618,334,308,13,28,10,8,4,110,0,0,85,79
2040,663,2380.251094,22,1,15,1,0,2,0,23,1,0,32,45
2041,412.5,1742.505556,0,0,0,12,7,0,0,0,1,0,21,29
2042,256,1160.985421,2,0,30,0,3,14,0,18,0,0,14,17
2043,372,1685.268525,27,1,10,2,0,2,0,23,0,0,19,25
2044,734.75,3106.361018,0,0,1,0,3,75,36,6,0,0,38,52
2045,298,923.9009057,0,1,41,0,5,28,2,6,0,0,16,20
2046,258,1032.219999,0,0,0,0,0,0,0,0,0,0,11,18
2047,613,1732.324637,0,0,0,0,0,367,0,0,2,0,43,42
2048,794.5,2923.187724,0,0,0,0,0,0,0,0,0,0,38,60
2049,14,43.94658025,0,0,0,0,0,95,0,0,0,0,5,1
2050,325.25,1440.502366,0,0,0,0,0,0,0,0,0,0,15,23
2051,339,1662.779257,0,0,0,0,0,0,0,0,0,0,15,23
2052,613,2579.521889,0,0,0,0,0,92,0,0,0,0,31,42
2053,1744,4934.314264,102,9,1,26,65,188,3,146,0,0,122,120
2054,491,1451.264679,0,0,0,0,0,0,0,0,0,0,21,34
2055,718,2292.373904,4,35,0,0,0,0,0,0,0,0,33,49
2056,701,2070.6073,0,0,0,0,0,0,0,0,0,0,126,52
2057,457,1350.085003,0,0,0,4,10,303,56,27,0,0,37,31
2058,1521,4301.68378,25,63,0,1,16,5,6,64,3,0,263,112
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,0,9,6,0,67,34,70,0,58,0,0,11,0
2061,1,3.066044959,16.00000001,51.00000002,0,132,42.00000002,51.00000002,0,163.0000001,0,0,20,0
2062,574,2353.663247,0,0,0,0,0,74,0,0,0,0,28,39
2063,160,606.0476388,18,145,0,37,149,55,354,205,11,0,49,11
2064,390,1480.88182,274,266,7,71,105,78,24,191,0,0,61,27
2065,242,885.0559981,0,0,0,0,0,29,0,0,0,0,12,17
2066,691,2479.385714,14,73,3,16,33,209,18,85,0,0,50,47
2067,455,1343.952914,23,50,0,21,54,52,85,154,0,0,39,31
2068,163,483.4141145,0,0,0,0,0,0,0,0,0,0,7,11
2069,907,2846.307631,259,159,3,40,70,156,64,334,0,0,100,63
2070,935,2419.137565,19,2,5,7,53,9,24,82,0,0,67,65
2071,684,1989.869912,151,80,1,1,24,0,1,54,2,0,44,48
2072,567.5,1683.006712,0,0,0,0,0,0,0,0,0,0,27,42
2073,250.5,742.750978,24,5,0,18,3,3,0,16,2,0,15,19
2074,346.5,1316.850338,12,4,0,70,35,28,28,104,7,0,28,25
2075,103,390.4050424,0,0,0,2,19,68,1058,1,0,0,56,7
2076,106,401.647079,55,17,2,151,529,299,120,382,1,0,73,8
2077,351,1314.296327,17,8,2,26,53,47,36,80,0,0,27,24
2078,279,1069.01427,9,1,0,7,11,188,3,44,0,0,23,19
2079,630,1388.952424,80,143,0,143,74,328,69,303,0,0,81,49
2080,322,815.5787341,95,4,3,6,13,17,32,120,1,0,35,22
2081,127,322.9609046,3,2,0,4,61,30,90,48,1,0,16,9
2082,336.75,997.2333683,725,530,539,234,0,68,0,114,0,0,110,25
2083,0,0,13,7,1,17,30,30,8,112,13,0,90,3
2084,0,0,325,176,0.25,58,75,87,21,305,2,0,46,0
2085,121,458.8792126,0,0,0,0,16,0,0,0,1,0,6,9
2086,373,1394.012726,0,0,0,0,0,0,0,0,0,0,16,25
2087,351,1155.893946,0,0,0,0,0,0,0,0,0,0,16,25
2088,329,1085.375105,0,0,0,14,2,69,1,13,0,0,19,24
2089,116,362.8148542,0,0,29,0,2,9,44,5,0,0,9,9
2090,500,2002.097917,0,0,0,0,0,87,0,0,0,2,25,34
2091,469,1456.625794,1,95,35,0,2,4,11,21,0,0,30,36
2092,403,1140.57469,0,3,125,0,0,28,0,10,12,0,25,28
2093,155,589.6954632,37,77,0,3,11,95,28,18,4,0,19,11
2094,504.75,1918.043342,406,197,11,29,77,67,78,306,0,0,74,36
2095,315,1314.2894,0,0,0,0,0,194,0,0,0,0,22,22
2096,35,101.1798684,0,0,0,0,0,0,0,0,6,0,36,4
2097,532,1522.809127,3,27,0,16,15,8,0,34,0,0,28,37
2098,202,511.0142917,1,1,1,2,9,8,187,56,0,0,20,14
2099,119,301.4983975,3,2,0,40,33,45,27,38,9,0,13,8
2100,474,1964.280733,0,0,0,0,0,0,0,0,0,0,21,32
2101,362,1115.018029,18,6,3,21,62,97,4,117,8,0,30,25
2102,308,947.4076994,59,1,0,7,82,8,56,40,2,0,26,21
2103,339,840.1088255,250,20,1,31,175,165,0,350,0,0,59,23
2104,0,0,653,100,211,629,1194,495,24,2489,0,0,253,0
2105,491,1163.074541,210,96,14,143,387,259,344,690,0,0,119,37
2106,301,789.0039713,0,0,0,0,0,0,0,0,0,0,13,21
2107,284,746.0787647,177,13,3,9,40,45,154,213,0,0,41,19
2108,643,1398.152483,351,538,75,232,186,81,786,711,0,0,156,44
2109,595,1294.926211,70,188,0,32,137,436,34,377,2,0,90,41
2110,347.25,1152.060909,7,0,25,0,132,18,311,74,0,0,41,26
2111,0,0,154.9999997,34.99999994,1635.999997,0,73.99999988,80.99999986,0,487.9999992,1,0,106,0
2112,76,162.5048083,66,162,0,43,209,138,70,548,0,0,65,5
2113,45,152.279335,231,305,2,57,118,92,117,641,0,0,71,3
2114,13,42.92443698,182,103,0,9,32,26,69,153,0,0,26,1
2115,213,698.0334132,0,0,0,0,0,0,0,0,0,0,9,15
2116,233.25,624.7122946,0,0,0,0,9,0,6,1,1,0,11,17
2117,348.9999999,868.7253733,1810,66.99999999,0,219,1110,557.9999999,3.999999999,1606,0,0,248,25
2118,0,0,334,57,163,1397,264,18,29,234,0,0,108,0
2119,429,1066.999231,39,10,0,103,184,188,13,235,2,0,52,29
2120,189,511.0117903,407,505,151,299,422,674,326,980,0,0,173,13
2121,285,989.3032585,81,177,0,85,166,150,134,393,0,4,64,20
2122,135,449.6843489,246,20,4,93,159,110,218,282,0,0,78,9
2123,109,364.8574257,12,9,74,68,140,454,38,90,2,0,61,8
2124,297,1176.322572,0,0,0,0,0,60,0,5,0,0,17,22
2125,90.99999331,360.7661323,0,0,0,0,0,0,0,0,0,0,4,7
2126,423,1674.036879,0,0,0,0,0,0,2,0,1,0,19,31
2127,474,1178.656041,1143,0,4,0,267,0,0,758,0,0,115,34
2128,1,1,510,97,80,260,848,698,36,1652,0,0,185,0
2129,1046.25,2826.406394,158,0,14,150,93,60,33,407,2,0,86,73
2130,329,1140.56045,0,0,0,0,0,0,0,0,0,0,14,22
2131,19,66.43046096,0,0,0,0,0,147,0,0,0,0,7,1
2132,263,876.8844322,0,0,0,0,0,181,0,0,0,0,19,18
2133,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2134,980,2441.629121,99,16,0,35,154,102,3,611,1,0,90,71
2135,631,2820.705752,0,0,0,0,0,64,0,0,0,0,30,43
2136,492.25,1564.445996,0,0,1,0,0,1,1,0,1,0,24,38
2137,208,824.754356,0,0,0,0,0,0,0,0,0,0,10,15
2138,0,0,0,0,0,0,0,0,0,0,0,0,301,51
2139,0,0,186,108,17,216,1029,292.25,0,750,0,0,114,0
2140,0,0,0,0,0,0,0,0,0,0,15,0,81,0
2141,0,0,69,49,0,156,318,314,0,517,0,0,0,0
2142,1,1,88,41,0,193,1595,281,35,980,0,0,140,0
2143,0,0,220,107,2,32,155,57,17,626,0,0,53,0
2144,393.25,1018.449688,3,1,0,11,75,14,24,103,0,0,28,28
2145,259.25,671.7270782,0,0,0,0,0,0,0,0,0,0,12,18
2146,835.9999998,2283.199052,2,1,13,8.999999998,42.99999999,60.99999999,1,41.99999999,0,0,44,57
2147,453.25,1174.819711,0,0,0,0,0,0,0,0,0,0,20,32
2148,262.9999992,744.0308198,0,0,0,0,0,0,0,0,0,0,11,18
2149,0,0,0,0,0,0,0,0,0,0,0,0,81,0
2150,377,970.9258458,49,9,0,44,80,32,87,292,0,0,44,27
2151,388,1002.608439,7,1,0,0,0,0,0,14,0,0,18,28
2152,446,1150.802472,8,0,0,0,7,1,30,3,0,0,22,32
2153,0,0,89,2,0,34,8,295,0,30,0,0,20,0
2154,312,808.423154,38,44,0,130,775,362,2,694,0,0,103,22
2155,717,2183.024972,0,0,0,0,0,0,0,0,0,0,31,49
2156,456,1615.79203,0,7,0,2,14,1,3,65,0,0,24,31
2157,0,0,3,1,0,41,1,5,0,15,0,0,3,0
2158,569,1598.44061,80,25,0,101,465,291,24,1348,0,0,127,40
2159,0,0,0,0,0,11,0,2.999999999,0,5.999999998,0,0,1,0
2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,0,0,2,1,0,23,2,3,0,14,0,0,2,0
2162,191,632.6243258,0,0,0,0,0,0,0,0,1,0,8,13
2163,86,287.1847358,0,0,0,0,0,0,0,0,10,0,4,6
2164,77,254.480577,0,0,0,0,0,81,0,1,1,0,7,5
2165,113,376.0996547,3,1,2,33,6,178,2,36,2,0,16,8
2166,139,517.1338743,37,1,6,9,2,42,7,18,4,0,16,10
2167,583,1819.184686,12,85,0,21,141,64,68,387,3,0,59,40
2168,18,56.21076008,8,4,13,67,27,55,0,48,4,0,10,1
2169,222,786.9448685,0,0,0,0,0,0,0,0,2,0,10,15
2170,0,0,64,4,26,406,77,59,70,181,3,0,40,0
2171,150,499.7628267,0,0,0,0,0,0,0,0,3,0,6,10
2172,174,768.5405172,0,0,0,0,0,0,0,0,2,0,8,12
2173,176,775.694558,0,0,0,0,0,0,0,0,0,0,8,12
2174,102,380.1853415,0,0,0,0,0,0,0,0,0,0,4,7
2175,110,340.3307979,0,0,0,0,0,0,0,7,1,0,5,8
2176,5,13.2863231,0,0,0,0,0,0,0,0,6,0,0,0
2177,298,930.0326108,0,0,0,6,0,1,0,4,1,0,13,20
2178,377,1176.337966,86,45,119,563,158,105,0,577,0,7,89,26
2179,1,3.066044957,64,85,0,123,236,158,8,464,0,0,50,0
2180,187,824.7503152,0,0,0,0,0,0,0,0,1,7,8,13
2181,321,1000.551645,2,2,1,21,10,11,0,59,2,0,19,22
2182,1125,3509.595677,0,0,0,0,0,237,0,0,0,0,59,77
2183,1072,3343.007491,0,0,0,3,0,88,0,0,0,0,50,73
2184,59,181.9186033,12,2,0,192,10,27,0,101,0,0,18,4
2185,0,0,10.99999994,3.999999979,199.9999989,231.9999988,71.99999961,48.99999974,0,127.9999993,0,427,31,0
2186,351.9999999,1096.620989,38.99999999,31.99999999,2.999999999,164.9999999,219.9999999,405.9999999,1,391.9999999,7,0,70,24
2187,25.6,51.92487786,0,0,0,0,0,0,0,0,0,0,0,0
2188,382.3,1014.068333,0,0,0,0,0,0,0,0,0,0,0,0
2189,172.2,457.1024681,0,0,0,0,0,10,0,0,0,0,0,0
2190,7.000000014,12.57236219,0,53.90000011,0,0,0,1.100000002,0,0,0,0,0,0
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,60.40000012,93.52610893,0,51.0000001,0,0,0,0,0,0,0,0,0,0
2193,12.4,23.9181524,0,0,0,0,0,0,0,0,0,0,0,0
2194,20.40000007,39.55694449,29.5000001,41.30000014,0,0,0,0,0,31.4000001,0,0,0,0
2195,70.8,135.1273396,9,12.5,0,0,0,9.4,0,31.9,0,0,0,0
2196,175.3,253.2,0,103.3,0,0,0,37.2,0,47.6,0,0,0,0
2197,27.80000434,41.70000651,31.10000486,456.8000714,0,0,0,32.20000503,0,132.3000207,0,0,0,0
2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,17.4,50.90273459,0,0,0,0,9.1,0,0,80,0,0,0,0
2200,0,0,0,0,0,0,0,162,0,0,0,0,7,0
2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,0,0,0,0,0,0,0,5.000000002,0,0,0,0,0,0
2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2206,4,15.63879195,0,4.5,0,0,0,0,0,10.5,0,0,0,0
2207,26.6,58.15995178,0,0,0,0,0,0,0,0,0,0,0,0
2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,1.000000028,2.044094169,0,0,0,0,0,0,0,0,0,0,0,0
2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,1,1,0,0,0,0,0,0,0,0,726,0,0,0
2218,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,8,22.94863878,0,0,0,0,0,0,0,0,5,0,0,1
2221,1,3.824773131,0,0,0,0,0,0,0,0,36,0,0,0
2222,6,23.90483207,0,2,2,0,87,12,1,0,16,0,6,0
2223,9,37.29153803,0,2,2,0,181,33,2,0,9,0,12,1
2224,0,0,0,2,2,0,20,4,0,0,0,0,56,0
2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,16,40.16011787,0,0,0,0,0,0,0,0,21,0,1,1
2229,29,112.8308074,0,2,0,0,26,14,0,0,4,0,4,2
2230,4,18.16767237,0,0,0,0,0,0,0,0,2,0,0,0
2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,2,5.737159696,0,0,0,0,0,0,0,0,1,0,19,0
2233,0,0,0,0,2,0,5,0,0,0,4,0,103,0
2234,0,0,0,1,4,0,52,2,1,0,4,0,565,0
2235,0,0,0,0,2,1,296,1,0,0,0,0,16,0
2236,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2237,3,9.561932827,0,0,0,0,0,0,0,0,0,0,0,0
2238,9,33.46676489,0,0,1,0,29,3,1,0,3,0,2,1
2239,2,6.693352979,0,0,0,0,0,0,0,0,2,0,0,0
2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2242,1,1.912386565,0,0,0,0,0,0,0,0,3,0,0,0
2243,1,1.912386565,0,0,0,0,39,8,1,0,0,0,3,0
2244,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2247,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2248,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2249,1,5.737159696,0,0,1,0,9,1,0,0,4,0,0,0
2250,0,0,0,1,0,1,30,5,0,0,7,0,2,0
2251,22,74.58307605,0,0,0,0,4,0,0,0,4,0,18,1
2252,1,3.824773131,0,0,0,0,0,0,0,0,6,0,9,11
2253,370,976.2733416,0,0,0,0,0,0,0,0,7,0,9,11
2254,0,0,0,0,0,0,0,0,0,0,8,0,2,2
2255,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2256,1,6.693352979,0,0,0,0,0,0,0,0,3,0,0,0
2257,27,101.356488,0,0,0,0,0,0,0,0,0,0,1,2
2258,1,1.912386565,0,1,1,1,104,21,3,0,2,0,7,0
2259,0,0,0,4,4,8,113,76,3,9,2,0,12,0
2260,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2261,0,0,0,0,0,0,2,0,0,0,2,0,0,0
2262,31,107.0936477,0,0,0,0,0,0,0,0,1,0,2,2
2263,1,2.868579848,0,0,0,0,0,0,0,0,5,0,0,0
2264,6,20.08005894,0,0,0,0,0,0,0,0,4,0,0,0
2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,1,1.912386565,0,0,0,3,8,5,2,5,0,0,24,0
2267,173,498.1767003,0,0,0,0,0,0,0,0,4,0,9,11
2268,11,33.46676489,0,0,0,0,0,0,0,0,3,0,1,1
2269,71,224.7054214,2,0,0,4,0,45,1,7,2,0,19,5
2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,136,549.8111376,0,0,0,0,0,0,0,0,2,0,7,9
2272,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2273,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2274,0,0,0,1,771,0,77,1,0,0,3,0,46,0
2275,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2276,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2277,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2278,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2279,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2280,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2281,0,0,0,1,1,0,27,17,0,0,0,0,2,0
2282,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2283,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2284,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2287,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2288,1,3.824773131,0,0,0,0,0,0,0,0,0,0,0,0
2289,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2290,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2291,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2292,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2293,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2294,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2295,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2296,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2297,450,1296.598091,0,0,0,0,0,0,0,0,2,0,25,30
2298,167,476.1842548,0,0,0,0,0,0,0,0,1,0,9,11
2299,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2302,92,273.4712789,0,0,0,0,0,68,0,0,2,0,9,7
2303,262,757.3050799,0,0,0,0,0,0,0,0,0,0,15,18
2304,462,1483.055781,0,0,0,4,3,10,0,0,0,0,26,30
2305,1059,3383.011834,0,12,2,29,31,34,6,12,0,0,64,70
2306,746,2153.347273,5,10,14,6,84,45,9,17,1,0,50,49
2307,133,392.0392459,0,0,0,0,0,0,0,0,1,0,7,9
2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,27,77.4516559,0,0,0,0,0,0,0,0,3,0,1,2
2310,98,357.6162877,0,11,0,3,1,1,0,3,1,0,8,6
2311,240,835.7129291,22,0,0,0,9,26,0,0,0,0,16,15
2312,563,1789.037632,0,0,0,0,0,0,0,0,0,0,31,37
2313,282,972.4485685,0,0,0,0,0,0,0,0,0,0,15,19
2314,327,1274.605646,21,90,5,12,306,25,9,15,0,0,62,22
2315,265,1013.56488,1,4,3,8,82,144,5,4,0,0,32,17
2316,444,1696.286884,0,0,0,0,0,0,0,0,0,0,24,29
2317,352,1230.620755,0,0,0,0,0,39,0,0,0,0,21,23
2318,583,2107.449995,0,0,0,0,0,0,0,0,0,0,32,38
2319,284,1037.469712,0,0,0,0,0,0,0,0,0,0,16,19
2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,22,65.97733651,0,1,6,1,35,5,0,0,3,0,4,1
2322,2,4.780966413,0,0,0,0,0,0,0,0,5,0,0,0
2323,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2324,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2325,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2326,0,0,0,0,0,0,0,0,0,0,7,0,2,2
2327,5,14.34289924,2,1,0,4,7,1,1,4,2,0,0,0
2328,2,6.693352979,0,0,0,0,0,0,0,0,6,0,0,0
2329,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2330,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2331,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2332,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2333,1,1.912386565,0,0,0,0,0,0,0,0,4,0,0,0
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2336,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2339,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2340,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2341,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,485,1421.859411,1,15,5,25,37,36,12,13,5,0,37,30
2345,355,1108.228015,0,0,0,0,0,0,0,0,0,0,18,21
2346,209,718.1011553,1,3,0,1,5,155,0,0,0,0,20,14
2347,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2348,1,3.824773131,0,0,0,0,0,0,0,0,3,0,0,0
2349,8,30.59818505,0,0,0,0,0,0,0,0,0,0,0,1
2350,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2351,13,33.46676489,3,2,1,9,50,5,6,11,4,0,7,3
2352,0,0,1,0,0,4,0,0,0,4,1,0,8,0
2353,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2354,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2355,1,3.824773131,0,0,0,0,0,0,0,0,0,0,0,0
2356,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2357,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2358,671,2859.974109,0,3,6,5,47,117,3,14,0,0,47,44
2359,0,0,0,0,0,0,0,0,0,0,3,0,3,0
2360,32,108.0498409,2,1,0,7,0,3,3,12,1,0,2,2
2361,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2362,0,0,4,1,0,7,0,5,2,10,4,0,0,0
2363,1,1.912386565,0,0,0,0,0,0,0,0,2,0,0,0
2364,320,902.6464589,0,0,0,0,0,40,0,0,2,0,17,19
2365,27,116.6555805,0,0,0,0,0,0,0,0,2,0,1,2
2366,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2367,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2368,0,0,0,0,0,0,0,0,0,0,4,0,5,5
2369,263,869.179694,0,0,0,0,0,0,0,0,1,0,12,13
2370,475,2142.829147,0,0,2,0,9,8,6,2,0,0,28,32
2371,295,1140.738586,0,0,0,0,0,49,0,0,2,0,19,19
2372,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2373,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2374,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2375,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2376,21,86.05739544,0,1,1,0,95,17,3,1,3,0,5,1
2377,152,684.6343904,0,0,0,0,0,0,0,0,0,0,8,10
2378,364,1195.241603,25,0,0,1,1,29,0,14,0,0,24,24
2379,335,1476.362428,0,0,0,0,0,0,0,0,0,0,18,22
2380,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
