SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0089_339.1,     0.535,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    8697.8,   17969.0,   11707.0,   14282.6,   52656.4,      34.0,      30.4,      30.5,      26.3,      33.9,      30.2,     0.944,     1.059,     1.051,     1.221,     0.947,     15228,     30456,     15228,     60912,    121824,      0.72,      0.67,      0.86,      0.26,      0.86,    4653.1,    9612.9,    6262.9,    7640.8,   28169.7,    3620.7,    7364.4,    5219.0,    6513.1,   22717.2,     126.1,     589.1,     195.8,     172.7,    1083.7,     652.4,    1069.1,     648.8,     644.1,    3014.4,     254.0,     590.4,     199.2,     310.7,    1354.3,    828.69,    153.25,    314.90,    238.17,    225.35,    931.67,    16.601,    32.107,    54.080,     0.574,   103.362
0089_339.6,     0.534,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    7145.5,   14056.4,   10134.2,   10766.5,   42102.6,      34.0,      32.0,      32.6,      28.9,      34.0,      31.9,     0.943,     1.001,     0.983,     1.110,     0.944,     15228,     30456,     15228,     60912,    121824,      0.62,      0.52,      0.78,      0.20,      0.78,    3817.1,    7509.0,    5413.7,    5751.5,   22491.3,    2951.4,    5758.6,    4456.1,    4912.6,   18078.7,      97.9,     453.8,     162.4,     124.6,     838.7,     546.0,     854.7,     601.9,     484.5,    2487.1,     221.8,     442.0,     193.4,     229.8,    1087.0,    661.52,    119.11,    230.29,    187.44,    169.31,    706.15,     6.922,     9.436,    28.292,     0.152,    44.802
0089_340.2,     0.541,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    7637.1,   15130.9,   10401.4,   11298.0,   44467.4,      34.0,      31.6,      32.1,      28.5,      34.0,      31.5,     0.955,     1.026,     1.010,     1.139,     0.956,     15228,     30456,     15228,     60912,    121824,      0.64,      0.56,      0.78,      0.21,      0.78,    4130.6,    8183.9,    5625.8,    6110.7,   24051.0,    3179.2,    6263.4,    4579.6,    5179.2,   19201.4,     109.9,     495.0,     179.0,     148.2,     932.1,     593.2,     935.8,     660.0,     537.7,    2726.7,     248.6,     489.6,     207.1,     245.6,    1190.9,    707.77,    130.54,    254.57,    197.31,    179.99,    762.41,     9.048,    13.749,    31.820,     0.162,    54.779
0089_340.7,     0.534,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    7686.8,   14819.0,   11206.7,   11030.4,   44742.9,      34.0,      31.3,      32.2,      26.7,      34.0,      30.9,     0.943,     1.023,     0.996,     1.199,     0.944,     15228,     30456,     15228,     60912,    121824,      0.67,      0.57,      0.84,      0.20,      0.84,    4104.6,    7913.1,    5984.3,    5890.1,   23892.1,    3136.9,    5911.5,    4752.9,    4937.9,   18739.2,     102.1,     475.0,     193.5,     137.4,     908.0,     641.1,    1032.2,     792.7,     572.9,    3038.9,     224.5,     494.5,     245.2,     242.0,    1206.2,    702.97,    130.98,    245.87,    223.88,    173.47,    774.20,    10.314,    13.050,    47.894,     0.161,    71.419
0089_341.3,     0.528,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    7352.3,   13921.2,   10612.5,   10237.5,   42123.5,      34.0,      31.8,      32.6,      27.9,      34.0,      31.4,     0.931,     0.995,     0.972,     1.134,     0.932,     15228,     30456,     15228,     60912,    121824,      0.63,      0.54,      0.79,      0.19,      0.79,    3880.5,    7347.5,    5601.2,    5403.3,   22232.5,    2939.1,    5414.8,    4408.7,    4510.7,   17273.3,      91.3,     446.7,     182.8,     130.9,     851.7,     624.1,    1002.3,     769.4,     531.9,    2927.7,     226.0,     483.8,     240.2,     229.8,    1179.8,    653.58,    121.85,    225.59,    200.53,    158.95,    706.92,     7.801,     9.591,    35.908,     0.116,    53.416
0089_341.8,     0.580,Both,Total,       1.0,      49.0,       6.0,       3.5,Principal Arterial,       890,    6086.5,   11520.7,    9217.6,    7737.7,   34562.5,      40.0,      38.9,      39.3,      36.2,      40.0,      38.5,     0.869,     0.894,     0.884,     0.960,     0.870,     16020,     32040,     16020,     64080,    128160,      0.51,      0.43,      0.66,      0.13,      0.66,    3529.5,    6680.7,    5345.2,    4487.0,   20042.4,    2656.4,    4912.9,    4149.5,    3716.8,   15435.6,      89.0,     398.3,     179.1,     113.2,     779.6,     570.8,     914.9,     774.0,     466.7,    2726.4,     213.2,     454.7,     242.7,     190.4,    1101.0,    500.86,     90.67,    169.82,    147.47,    112.15,    520.11,     2.468,     2.865,    13.906,     0.010,    19.249
0089_342.4,     0.911,Both,Total,       1.0,      49.0,       6.0,       5.5,Principal Arterial,       853,    6722.5,   11989.7,   10478.1,    8339.4,   37529.7,      34.9,      33.1,      34.1,      29.1,      34.9,      32.5,     1.565,     1.650,     1.602,     1.882,     1.566,     15362,     30724,     15362,     61449,    122898,      0.60,      0.46,      0.80,      0.15,      0.80,    6123.7,   10921.7,    9544.8,    7596.6,   34186.8,    4757.4,    8153.0,    7530.5,    6375.0,   26815.9,     139.6,     644.8,     311.5,     187.0,    1282.9,     885.3,    1431.3,    1305.4,     742.9,    4364.9,     341.6,     692.8,     397.5,     291.7,    1723.6,    979.03,    184.79,    320.05,    328.55,    217.62,   1051.01,     9.540,     7.273,    55.345,     0.064,    72.222
0089_343.3,     0.671,Both,Total,       1.0,      49.0,       6.0,       4.0,Principal Arterial,       846,    6947.0,   12217.0,   10915.2,    8732.3,   38811.5,      34.0,      32.1,      33.1,      27.3,      34.0,      31.3,     1.185,     1.256,     1.215,     1.476,     1.185,     15228,     30456,     15228,     60912,    121824,      0.62,      0.47,      0.83,      0.16,      0.83,    4664.0,    8202.1,    7328.2,    5862.7,   26057.0,    3639.1,    6138.4,    5785.0,    4926.8,   20489.3,     105.3,     483.2,     238.3,     147.5,     974.3,     662.5,    1060.4,    1005.6,     568.9,    3297.4,     257.2,     520.2,     299.2,     219.5,    1296.1,    766.44,    145.32,    247.46,    268.42,    172.51,    833.71,     8.215,     6.209,    52.963,     0.076,    67.463
0089_344.0,     0.343,Both,Total,       1.0,      49.0,       6.0,       2.1,Principal Arterial,       846,    5761.5,    9840.6,    9037.7,    7009.9,   31649.7,      34.0,      32.9,      33.7,      30.4,      34.0,      32.6,     0.605,     0.627,     0.612,     0.677,     0.605,     15228,     30456,     15228,     60912,    121824,      0.54,      0.38,      0.71,      0.13,      0.71,    1976.7,    3376.1,    3100.7,    2404.9,   10858.4,    1562.9,    2547.5,    2455.4,    2043.3,    8609.1,      42.9,     195.7,      98.1,      57.2,     393.9,     266.2,     429.8,     419.1,     224.4,    1339.5,     104.7,     203.3,     128.0,      79.8,     515.8,    319.17,     60.17,    100.32,    101.97,     70.71,    333.17,     2.114,     1.071,    10.891,     0.020,    14.096
0089_344.3,     0.224,Both,Total,       1.0,      49.0,       6.0,       1.3,Principal Arterial,       846,    6042.3,   10661.5,    9599.4,    7616.1,   33919.3,      34.0,      32.6,      33.5,      29.5,      34.0,      32.2,     0.396,     0.413,     0.401,     0.456,     0.396,     15228,     30456,     15228,     60912,    121824,      0.57,      0.41,      0.75,      0.14,      0.75,    1354.3,    2389.6,    2151.5,    1707.0,    7602.4,    1070.6,    1819.7,    1712.1,    1458.9,    6061.3,      29.6,     139.9,      69.9,      39.5,     278.9,     182.1,     288.5,     283.6,     152.4,     906.6,      71.9,     141.4,      86.1,      56.2,     355.6,    223.73,     41.58,     71.34,     72.84,     50.25,    236.01,     1.761,     1.008,     9.586,     0.008,    12.363
0089_344.6,     0.120,Both,Total,       1.0,      49.0,       6.0,       0.7,Principal Arterial,       846,    4088.6,    7248.0,    6975.0,    4781.7,   23093.3,      33.9,      33.7,      33.8,      32.5,      33.9,      33.4,     0.213,     0.215,     0.214,     0.222,     0.213,     15228,     30456,     15228,     60912,    121824,      0.38,      0.28,      0.53,      0.09,      0.53,     492.5,     873.0,     840.0,     575.9,    2781.4,     375.2,     654.7,     644.5,     489.4,    2163.8,      11.7,      50.8,      27.3,      12.4,     102.2,      74.1,     105.4,     127.6,      54.4,     361.5,      31.3,      61.9,      40.6,      19.7,     153.5,     81.97,     14.62,     25.81,     25.82,     16.97,     83.22,     0.108,     0.084,     1.053,     0.007,     1.252
0089_344.7,     0.369,Both,Total,       1.0,      49.0,       6.0,       2.2,Principal Arterial,       846,    5181.0,    8703.8,    9112.2,    5669.9,   28666.9,      34.0,      33.0,      33.8,      30.0,      34.0,      32.4,     0.652,     0.673,     0.656,     0.739,     0.652,     15228,     30456,     15228,     60912,    121824,      0.52,      0.34,      0.74,      0.10,      0.74,    1913.8,    3215.0,    3365.8,    2094.3,   10588.9,    1506.7,    2443.3,    2657.3,    1807.7,    8415.0,      44.3,     188.4,     110.8,      45.0,     388.5,     259.1,     385.6,     449.4,     175.5,    1269.6,     103.7,     197.7,     148.2,      66.0,     515.6,    311.57,     58.07,     95.22,    112.13,     61.63,    327.05,     1.786,     0.615,    13.199,         0,    15.600
0089_345.0,     0.393,Both,Total,       1.0,      49.0,       6.0,       2.4,Principal Arterial,       846,    5213.9,    8488.1,    8739.7,    5738.6,   28180.3,      34.0,      32.8,      33.8,      30.5,      34.0,      32.6,     0.693,     0.718,     0.697,     0.774,     0.693,     15228,     30456,     15228,     60912,    121824,      0.54,      0.34,      0.72,      0.11,      0.72,    2047.4,    3333.2,    3432.0,    2253.5,   11066.1,    1612.6,    2487.3,    2701.9,    1945.6,    8747.4,      50.2,     205.3,     111.2,      48.5,     415.2,     274.3,     423.7,     465.5,     195.4,    1358.9,     110.3,     216.8,     153.4,      63.9,     544.4,    325.47,     62.35,     98.64,    112.69,     66.27,    339.95,     2.185,     0.608,    11.868,         0,    14.661
0089_345.4,     0.487,Both,Total,       1.0,      49.0,       6.0,       2.9,Principal Arterial,       846,    5819.7,   10089.9,    9605.0,    7250.9,   32765.5,      34.0,      32.5,      33.6,      29.4,      34.0,      32.1,     0.860,     0.899,     0.870,     0.995,     0.860,     15228,     30456,     15228,     60912,    121824,      0.57,      0.40,      0.77,      0.13,      0.77,    2834.9,    4915.1,    4678.9,    3532.2,   15961.1,    2270.6,    3799.7,    3747.5,    3076.8,   12894.6,      69.4,     277.9,     151.1,      80.8,     579.2,     356.3,     560.6,     590.3,     281.6,    1788.8,     138.6,     277.0,     190.1,      92.9,     698.6,    469.60,     87.16,    146.30,    159.08,    103.94,    496.48,     3.802,     1.692,    21.576,     0.018,    27.088
0089_345.9,     0.518,Both,Total,       1.0,      49.0,       6.0,       3.1,Principal Arterial,       846,    5989.4,   10898.2,    9713.8,    8028.2,   34629.6,      34.0,      32.4,      33.5,      29.4,      34.0,      32.2,     0.914,     0.959,     0.928,     1.057,     0.914,     15228,     30456,     15228,     60912,    121824,      0.59,      0.42,      0.76,      0.14,      0.76,    3101.2,    5642.9,    5029.6,    4156.8,   17930.5,    2517.8,    4476.7,    4093.1,    3652.2,   14739.8,      77.7,     304.5,     153.2,      95.2,     630.6,     368.3,     577.4,     594.0,     302.4,    1842.1,     137.3,     284.2,     189.3,     107.0,     717.8,    527.42,     95.70,    168.54,    170.94,    122.30,    557.48,     4.554,     2.557,    23.156,     0.024,    30.291
0089_346.5,     0.892,Both,Total,       1.0,      49.0,       6.0,       5.4,Principal Arterial,       846,    5392.2,    9728.7,    8584.5,    7592.9,   31298.3,      34.0,      32.9,      33.7,      31.1,      34.0,      32.9,     1.575,     1.626,     1.591,     1.723,     1.575,     15228,     30456,     15228,     60912,    121824,      0.52,      0.38,      0.67,      0.13,      0.67,    4811.0,    8680.1,    7659.2,    6774.5,   27924.8,    3946.5,    6927.1,    6412.4,    5993.8,   23279.8,     115.3,     506.8,     247.3,     149.3,    1018.7,     549.2,     831.6,     759.0,     452.9,    2592.7,     200.1,     414.6,     240.5,     178.4,    1033.6,    821.33,    146.09,    257.89,    246.32,    199.29,    849.59,     4.652,     2.605,    21.220,     0.055,    28.532
0089_347.4,     0.605,Both,Total,       1.0,      49.0,       4.0,       2.4,Principal Arterial,       883,    7048.0,   12811.2,    9644.8,   10605.3,   40109.3,      34.0,      25.4,      29.7,      21.0,      33.9,      27.1,     1.068,     1.441,     1.221,     1.737,     1.072,     10596,     21192,     10596,     42384,     84768,      0.94,      0.72,      1.04,      0.27,      1.04,    4264.0,    7750.6,    5834.9,    6416.0,   24265.5,    3473.7,    5917.5,    4915.5,    5532.5,   19839.2,      90.9,     480.6,     186.7,     135.3,     893.5,     493.3,     859.3,     569.6,     511.4,    2433.6,     205.9,     493.2,     163.2,     236.9,    1099.2,    713.76,    167.98,    260.62,    278.30,    189.39,    896.29,    43.882,    32.678,   107.597,     0.675,   184.832
0089_348.0,     0.283,Both,Total,       1.0,      49.0,       4.0,       1.1,Principal Arterial,       883,    7423.0,   14251.8,    8803.7,   13907.0,   44385.5,      34.0,      26.7,      28.3,      23.6,      33.7,      28.3,     0.500,     0.640,     0.602,     0.722,     0.505,     10596,     21192,     10596,     42384,     84768,      0.89,      0.78,      0.96,      0.35,      0.96,    2104.1,    4039.9,    2495.5,    3942.1,   12581.6,    1707.5,    3019.6,    2055.7,    3418.4,   10201.2,      48.7,     266.4,      83.6,      85.7,     484.4,     245.2,     473.8,     270.8,     302.7,    1292.5,     102.6,     280.0,      85.5,     135.3,     603.4,    370.11,     78.78,    142.91,    105.59,    117.04,    444.32,    17.261,    24.136,    32.471,     1.072,    74.940
0089_348.3,     0.274,Both,Total,       1.0,      49.0,       4.0,       1.1,Principal Arterial,       883,    8198.8,   15423.9,   10250.9,   13957.2,   47830.8,      34.0,      24.0,      26.9,      19.5,      33.7,      25.8,     0.483,     0.688,     0.611,     0.845,     0.487,     10596,     21192,     10596,     42384,     84768,      1.00,      0.84,      1.10,      0.36,      1.10,    2243.9,    4221.2,    2805.5,    3819.8,   13090.4,    1847.6,    3211.7,    2340.8,    3321.9,   10722.0,      49.3,     270.3,      90.0,      85.4,     495.0,     244.4,     472.2,     286.5,     282.6,    1285.7,     102.6,     267.1,      88.2,     130.0,     587.9,    384.66,     93.36,    157.13,    143.89,    113.30,    507.68,    28.087,    33.129,    61.886,     1.054,   124.156
0089_348.5,     0.280,Both,Total,       1.0,      49.0,       4.0,       1.1,Principal Arterial,       883,    8281.0,   15925.2,   10668.9,   14444.0,   49319.1,      34.0,      24.8,      26.0,      18.5,      33.6,      25.3,     0.494,     0.678,     0.645,     0.908,     0.499,     10596,     21192,     10596,     42384,     84768,      0.95,      0.87,      1.10,      0.38,      1.10,    2316.6,    4454.9,    2984.5,    4040.6,   13796.6,    1887.7,    3381.5,    2499.4,    3492.4,   11261.0,      57.7,     285.4,     101.3,      94.0,     538.4,     263.1,     502.0,     297.5,     307.8,    1370.4,     108.0,     285.9,      86.2,     146.3,     626.4,    406.02,     93.23,    171.09,    161.34,    120.21,    545.87,    25.361,    40.042,    73.629,     1.296,   140.328
0089_348.8,     0.458,Both,Total,       1.0,      49.0,       4.0,       1.8,Principal Arterial,       883,    1414.3,    3484.4,    1866.8,    3976.7,   10742.2,      34.0,      33.9,      33.9,      33.9,      34.0,      33.9,     0.808,     0.810,     0.811,     0.811,     0.809,     10596,     21192,     10596,     42384,     84768,      0.22,      0.21,      0.19,      0.11,      0.22,     647.8,    1595.9,     855.1,    1821.4,    4920.2,     510.7,    1229.0,     727.7,    1605.7,    4073.1,      21.6,     119.3,      29.6,      43.2,     213.7,      84.7,     171.8,      73.9,     113.2,     443.6,      30.8,      75.8,      23.8,      59.3,     189.7,    144.74,     19.09,     47.06,     25.23,     53.58,    144.96,     0.034,     0.122,     0.074,     0.005,     0.235
0089_349.3,     0.484,Both,Total,       1.0,      49.0,       5.0,       2.4,Principal Arterial,       865,    3686.4,    8511.9,    5880.1,    6548.1,   24626.5,      34.0,      33.8,      33.5,      32.4,      34.0,      33.4,     0.855,     0.860,     0.866,     0.898,     0.855,     12912,     25824,     12912,     51648,    103296,      0.37,      0.44,      0.61,      0.17,      0.61,    1784.8,    4121.1,    2846.9,    3170.3,   11923.1,    1460.1,    3456.8,    2521.8,    2837.7,   10276.4,      48.8,     214.0,      74.6,      68.2,     405.6,     208.7,     310.5,     192.8,     181.1,     893.1,      67.2,     139.9,      57.8,      83.3,     348.2,    350.77,     52.87,    122.92,     87.96,     93.29,    357.04,     0.361,     1.672,     4.213,     0.019,     6.265
0089_349.8,     0.291,Both,Total,       1.0,      49.0,       5.0,       1.5,Principal Arterial,       865,    6053.4,   13246.7,    9513.2,    9490.8,   38304.1,      34.0,      31.7,      31.2,      26.1,      33.9,      30.4,     0.513,     0.550,     0.558,     0.668,     0.514,     12912,     25824,     12912,     51648,    103296,      0.66,      0.70,      0.95,      0.24,      0.95,    1759.5,    3850.3,    2765.2,    2758.7,   11133.7,    1443.0,    3126.6,    2389.1,    2428.7,    9387.4,      47.7,     205.0,      78.3,      61.1,     392.1,     195.7,     328.0,     222.6,     178.2,     924.5,      73.1,     190.8,      75.1,      90.7,     429.7,    327.73,     55.44,    123.21,    106.02,     81.30,    365.97,     3.685,     9.861,    24.554,     0.090,    38.190
0089_350.1,     0.822,Both,Total,       1.0,      49.0,       4.0,       3.3,Minor Arterial,       815,    1744.5,    3270.9,    3061.3,    2151.9,   10228.6,      30.0,      29.7,      29.9,      29.5,      30.0,      29.7,     1.644,     1.660,     1.649,     1.673,     1.644,      9780,     19560,      9780,     39120,     78240,      0.28,      0.23,      0.34,      0.07,      0.34,    1433.4,    2687.5,    2515.3,    1768.1,    8404.3,    1183.4,    2149.6,    2126.9,    1539.9,    6999.8,      43.0,     156.7,      80.2,      42.0,     321.9,     160.1,     253.9,     239.9,     135.0,     788.9,      47.0,     127.3,      68.4,      51.2,     293.9,    280.29,     48.25,     89.92,     85.36,     58.97,    282.50,     0.467,     0.275,     1.477,         0,     2.219
0089_350.9,     0.533,Both,Total,       1.0,      49.0,       4.0,       2.1,Minor Arterial,       858,    2504.6,    4396.3,    3691.7,    2928.7,   13521.3,      36.0,      35.7,      35.9,      35.4,      36.0,      35.7,     0.890,     0.896,     0.892,     0.904,     0.890,     10296,     20592,     10296,     41184,     82368,      0.36,      0.30,      0.44,      0.09,      0.44,    1335.8,    2344.8,    1969.0,    1562.1,    7211.7,    1107.4,    1848.3,    1650.7,    1341.0,    5947.4,      35.2,     132.9,      64.5,      39.2,     271.8,     147.1,     242.4,     194.5,     129.5,     713.5,      46.1,     121.3,      59.4,      52.2,     279.0,    200.48,     37.42,     65.40,     55.61,     43.43,    201.86,     0.286,     0.205,     0.874,         0,     1.365
0089_351.4,     0.362,Both,Total,       1.0,      49.0,       4.0,       1.4,Minor Arterial,       858,    3591.3,    6350.8,    5196.8,    4467.6,   19606.5,      36.0,      35.3,      35.6,      34.0,      36.0,      35.2,     0.603,     0.615,     0.610,     0.638,     0.603,     10296,     20592,     10296,     41184,     82368,      0.47,      0.41,      0.60,      0.13,      0.60,    1299.4,    2297.9,    1880.3,    1616.5,    7094.1,    1077.8,    1814.0,    1574.0,    1412.0,    5877.8,      30.2,     126.5,      57.6,      40.5,     254.8,     144.6,     236.6,     192.7,     119.5,     693.4,      46.8,     120.8,      56.1,      44.5,     268.2,    197.02,     36.79,     64.53,     55.30,     44.90,    201.52,     0.707,     0.700,     3.044,     0.007,     4.458
0089_351.8,     0.184,Both,Total,       1.0,      49.0,       4.0,       0.7,Minor Arterial,       858,    2901.2,    5452.1,    4912.1,    3911.0,   17176.4,      36.0,      35.8,      35.8,      34.5,      36.0,      35.4,     0.308,     0.309,     0.309,     0.321,     0.308,     10296,     20592,     10296,     41184,     82368,      0.32,      0.33,      0.54,      0.11,      0.54,     535.2,    1005.7,     906.0,     721.3,    3168.2,     440.4,     798.5,     760.0,     640.0,    2638.9,      12.1,      57.0,      29.3,      16.8,     115.2,      62.1,     101.6,      88.5,      48.7,     300.9,      20.6,      48.5,      28.2,      15.9,     113.2,     88.10,     14.96,     28.10,     26.29,     20.06,     89.41,     0.079,     0.132,     1.095,     0.003,     1.309
0089_352.0,     0.260,Both,Total,       1.0,      49.0,       4.0,       1.0,Minor Arterial,       858,    4216.0,    7575.6,    6542.4,    5474.7,   23808.7,      36.0,      34.9,      35.4,      31.1,      36.0,      34.1,     0.433,     0.446,     0.440,     0.502,     0.433,     10296,     20592,     10296,     41184,     82368,      0.52,      0.43,      0.78,      0.16,      0.78,    1094.4,    1966.5,    1698.3,    1421.2,    6180.4,     910.3,    1551.9,    1443.6,    1258.7,    5164.5,      22.9,     108.9,      46.2,      29.3,     207.3,     120.5,     203.9,     159.3,      93.8,     577.5,      40.7,     101.7,      49.4,      39.4,     231.2,    171.78,     31.34,     55.59,     54.67,     39.52,    181.12,     0.948,     0.930,     7.514,     0.018,     9.410
0089_352.2,     0.649,Both,Total,       1.0,      49.0,       4.0,       2.6,Minor Arterial,       857,    4023.6,    7072.5,    5705.1,    5151.8,   21953.0,      36.0,      35.0,      35.4,      31.4,      36.0,      34.3,     1.082,     1.114,     1.098,     1.240,     1.082,     10286,     20571,     10286,     41143,     82285,      0.52,      0.41,      0.74,      0.15,      0.74,    2610.1,    4587.9,    3700.9,    3341.9,   14240.8,    2160.6,    3590.9,    3132.2,    2938.0,   11821.7,      51.3,     255.5,     104.7,      76.4,     487.9,     297.5,     486.7,     346.1,     225.5,    1355.8,     100.6,     254.9,     117.8,     102.0,     575.3,    395.72,     74.61,    129.44,    117.69,     92.89,    414.63,     2.152,     1.939,    15.079,     0.021,    19.191
0089_362.5,     0.748,Both,Total,       1.0,      35.0,       4.0,       3.0,Principal Arterial,       883,    2065.4,    4461.7,    4315.0,    3127.5,   13969.6,      34.0,      33.9,      33.9,      32.8,      34.0,      33.6,     1.320,     1.324,     1.322,     1.366,     1.320,     10596,     21192,     10596,     42384,     84768,      0.29,      0.26,      0.54,      0.09,      0.54,    1544.0,    3335.4,    3225.7,    2338.0,   10443.1,    1340.6,    2930.1,    2881.8,    2128.0,    9280.5,      21.8,      83.1,      52.1,      29.9,     186.9,     135.8,     234.4,     250.5,     139.8,     760.5,      45.9,      87.8,      41.2,      40.3,     215.2,    307.26,     45.56,     98.31,     98.24,     68.79,    310.90,     0.137,     0.183,     3.315,         0,     3.635
0089_363.3,     0.503,Both,Total,       1.0,      35.0,       4.0,       2.0,Principal Arterial,       883,    2650.3,    6231.1,    6250.9,    4254.9,   19387.2,      34.0,      33.8,      33.7,      30.3,      34.0,      32.6,     0.888,     0.894,     0.895,     0.995,     0.888,     10596,     21192,     10596,     42384,     84768,      0.35,      0.36,      0.74,      0.12,      0.74,    1334.1,    3136.7,    3146.6,    2141.9,    9759.3,    1162.6,    2796.8,    2821.8,    1976.1,    8757.3,      20.5,      75.2,      49.3,      24.1,     169.1,     115.9,     199.4,     237.1,     111.9,     664.3,      35.2,      65.3,      38.4,      29.7,     168.6,    287.02,     39.50,     92.94,    103.79,     63.00,    299.23,     0.263,     0.694,    11.130,     0.003,    12.090
0089_363.8,     0.503,Both,Total,       1.0,      35.0,       6.0,       3.0,Principal Arterial,       846,    4826.1,   10582.3,    9368.5,    7313.8,   32090.7,      34.0,      33.0,      33.5,      29.9,      34.0,      32.4,     0.888,     0.915,     0.902,     1.011,     0.888,     15228,     30456,     15228,     60912,    121824,      0.50,      0.44,      0.75,      0.15,      0.75,    2428.2,    5324.3,    4713.6,    3679.7,   16145.8,    2092.9,    4651.6,    4263.9,    3323.6,   14332.0,      29.9,     124.5,      61.5,      39.0,     254.9,     228.4,     389.0,     314.5,     232.7,    1164.6,      77.0,     159.2,      73.7,      84.5,     394.4,    474.91,     73.62,    159.06,    157.74,    108.26,    498.68,     2.216,     2.426,    19.281,     0.022,    23.945
0089_364.3,     0.501,Both,Total,       1.0,      35.0,       6.0,       3.0,Principal Arterial,       846,    4689.6,    9848.3,    9245.9,    6675.1,   30458.9,      34.0,      33.1,      33.5,      29.8,      34.0,      32.3,     0.883,     0.907,     0.895,     1.011,     0.884,     15228,     30456,     15228,     60912,    121824,      0.49,      0.42,      0.76,      0.15,      0.76,    2347.9,    4930.6,    4629.0,    3341.9,   15249.4,    2000.0,    4229.5,    4151.4,    3013.6,   13394.5,      28.6,     126.2,      64.8,      35.5,     255.1,     246.4,     407.9,     336.7,     218.2,    1209.2,      72.8,     167.0,      76.2,      74.6,     390.6,    448.49,     70.87,    147.00,    155.59,     98.30,    471.76,     1.830,     1.970,    19.702,     0.011,    23.513
0089_364.8,     0.748,Both,Total,       1.0,      35.0,       6.0,       4.5,Principal Arterial,       846,    6114.7,   12829.1,   10143.5,    9502.9,   38590.2,      34.0,      32.6,      33.1,      28.1,      34.0,      31.8,     1.319,     1.377,     1.354,     1.595,     1.319,     15228,     30456,     15228,     60912,    121824,      0.57,      0.46,      0.84,      0.17,      0.84,    4571.1,    9590.5,    7582.8,    7103.9,   28848.3,    3790.4,    8056.7,    6649.9,    6475.0,   24972.0,      68.9,     292.0,     108.9,      81.3,     551.1,     555.8,     882.7,     669.3,     406.7,    2514.5,     156.0,     359.0,     154.8,     141.0,     810.8,    848.22,    140.18,    289.43,    269.64,    208.97,    908.22,     5.923,     7.450,    46.641,     0.097,    60.111
0089_365.5,     0.750,Both,Total,       1.0,      35.0,       6.0,       4.5,Principal Arterial,       846,    6561.4,   12905.0,   10836.4,    8320.5,   38623.3,      34.0,      32.7,      33.0,      27.8,      34.0,      31.5,     1.324,     1.377,     1.365,     1.618,     1.324,     15228,     30456,     15228,     60912,    121824,      0.55,      0.50,      0.83,      0.17,      0.83,    4922.4,    9681.5,    8129.6,    6242.1,   28975.6,    3858.9,    7554.0,    6981.5,    5413.7,   23808.1,      63.9,     364.4,     125.7,      92.6,     646.6,     800.0,    1254.5,     826.9,     534.1,    3415.5,     199.7,     508.7,     195.4,     201.6,    1105.4,    852.13,    150.58,    293.64,    292.45,    183.63,    920.30,     5.809,     8.944,    53.229,     0.056,    68.038
0089_366.3,     0.519,Both,Total,       1.0,      35.0,       6.0,       3.1,Principal Arterial,       846,    6310.6,   12603.7,    9780.1,    9617.3,   38311.7,      34.0,      32.9,      33.0,      29.5,      34.0,      32.3,     0.916,     0.947,     0.943,     1.054,     0.917,     15228,     30456,     15228,     60912,    121824,      0.53,      0.49,      0.75,      0.20,      0.75,    3275.9,    6542.9,    5077.0,    4992.5,   19888.3,    2542.1,    5093.3,    4299.3,    4283.7,   16218.4,      42.4,     250.1,      82.2,      74.1,     448.8,     542.1,     836.3,     557.8,     456.5,    2392.7,     149.5,     363.2,     137.7,     178.2,     828.6,    585.06,     99.66,    198.06,    171.86,    146.96,    616.54,     3.274,     5.602,    22.455,     0.099,    31.430
