SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
2085_004.5,     1.004,       2.0,       2.0,Collector,       515,     410.4,     810.6,     724.0,     646.1,    2591.1,      24.0,      23.9,      23.9,      23.6,      24.0,      23.9,     2.510,     2.518,     2.515,     2.550,     2.511,     2.524,      3090,      6180,      3090,     12360,     24720,      0.15,      0.15,      0.26,      0.05,      0.26,     412.1,     813.9,     727.0,     648.7,    2601.7,     375.9,     729.5,     676.5,     610.8,    2392.7,       3.4,      21.0,       6.8,       4.4,      35.6,      28.9,      50.3,      39.2,      27.9,     146.3,       3.9,      13.0,       4.5,       5.7,      27.1,    108.41,     17.22,     33.99,     30.77,     27.03,    109.01,     0.049,     0.059,     0.475,     0.009,     0.592
2085_005.5,     1.005,       2.0,       2.0,Collector,       515,     365.8,     670.6,     637.6,     536.1,    2210.1,      24.0,      23.9,      24.0,      23.7,      24.0,      23.9,     2.513,     2.519,     2.518,     2.542,     2.513,     2.524,      3090,      6180,      3090,     12360,     24720,      0.14,      0.12,      0.25,      0.05,      0.25,     367.7,     674.2,     641.0,     538.9,    2221.8,     333.1,     599.9,     579.9,     492.2,    2005.1,       3.4,      17.4,       8.8,       4.2,      33.8,      24.8,      42.3,      44.3,      35.6,     147.0,       6.5,      14.4,       7.9,       6.9,      35.7,     92.58,     15.37,     28.14,     27.01,     22.46,     92.98,     0.036,     0.051,     0.308,     0.002,     0.397
2086_000.0,     0.460,       2.0,       0.9,Collector,       696,     993.3,    2313.5,    2549.4,    1745.2,    7601.4,      28.0,      27.7,      27.6,      24.2,      28.0,      26.5,     0.986,     0.998,     1.002,     1.139,     0.987,     1.045,      4176,      8352,      4176,     16704,     33408,      0.29,      0.31,      0.66,      0.12,      0.66,     457.1,    1064.6,    1173.1,     803.1,    3497.9,     395.9,     932.7,    1088.3,     736.0,    3152.9,       5.8,      25.4,      11.6,      11.2,      54.0,      44.3,      84.0,      63.7,      43.8,     235.8,      11.1,      22.4,       9.6,      12.0,      55.1,    124.90,     16.51,     38.62,     48.41,     28.70,    132.24,     0.197,     0.608,     6.520,     0.030,     7.355
2086_000.5,     0.558,       2.0,       1.1,Collector,       696,     548.2,    1420.5,    1881.9,     997.1,    4847.7,      28.0,      27.9,      27.9,      26.4,      28.0,      27.3,     1.196,     1.199,     1.200,     1.268,     1.197,     1.226,      4176,      8352,      4176,     16704,     33408,      0.15,      0.20,      0.48,      0.06,      0.48,     305.9,     792.7,    1050.2,     556.5,    2705.3,     271.0,     711.2,     994.9,     514.5,    2491.6,       2.4,      17.1,       8.8,       4.1,      32.4,      25.3,      45.9,      38.2,      30.3,     139.7,       7.3,      18.3,       8.2,       7.5,      41.3,     96.65,     10.95,     28.43,     39.78,     19.88,     99.04,     0.020,     0.099,     2.251,     0.008,     2.378
2086_001.0,     0.498,       2.0,       1.0,Collector,       696,    1613.3,    3431.2,    2529.6,    2940.0,   10514.1,      28.0,      26.6,      26.6,      24.0,      27.9,      26.3,     1.066,     1.121,     1.123,     1.242,     1.070,     1.137,      4176,      8352,      4176,     16704,     33408,      0.47,      0.45,      0.65,      0.19,      0.65,     802.7,    1707.3,    1258.6,    1462.8,    5231.4,     689.7,    1446.1,    1137.0,    1328.4,    4601.2,       8.1,      55.0,      24.9,      18.7,     106.7,      85.3,     154.8,      79.8,      90.3,     410.2,      19.6,      51.2,      16.9,      25.4,     113.1,    186.72,     30.14,     64.22,     52.38,     52.41,    199.15,     1.494,     3.285,     7.455,     0.196,    12.430
2086_001.5,     0.503,       2.0,       1.0,Collector,       696,    1005.7,    2017.7,    1737.7,    1843.7,    6604.8,      28.0,      27.6,      27.7,      26.1,      28.0,      27.3,     1.077,     1.093,     1.088,     1.153,     1.078,     1.104,      4176,      8352,      4176,     16704,     33408,      0.32,      0.27,      0.53,      0.12,      0.53,     505.5,    1014.2,     873.5,     926.7,    3319.9,     445.5,     869.4,     804.1,     843.9,    2962.9,       3.0,      28.0,      10.4,      11.1,      52.5,      48.0,      87.4,      49.1,      57.7,     242.2,       9.0,      29.4,       9.9,      14.1,      62.4,    118.57,     18.32,     36.61,     33.41,     33.13,    121.47,     0.269,     0.376,     2.197,     0.034,     2.876
2086_002.0,     1.245,       2.0,       2.5,Collector,       733,     931.4,    1741.3,    1563.0,    1435.0,    5670.7,      32.0,      31.6,      31.8,      30.6,      32.0,      31.5,     2.333,     2.367,     2.348,     2.442,     2.334,     2.373,      4398,      8796,      4398,     17592,     35184,      0.30,      0.21,      0.45,      0.09,      0.45,    1159.2,    2167.2,    1945.3,    1786.1,    7057.8,     981.6,    1912.1,    1764.6,    1662.3,    6320.6,      12.5,      59.9,      23.7,      20.5,     116.6,     140.7,     143.0,     126.3,      83.7,     493.7,      24.4,      52.3,      30.7,      19.5,     126.9,    220.51,     36.74,     68.13,     63.59,     55.83,    224.29,     0.521,     0.431,     2.831,     0.026,     3.809
2087_000.0,     0.897,       2.0,       1.8,Collector,       696,     553.4,     813.4,    1359.0,     552.8,    3278.6,      28.0,      27.2,      27.7,      26.3,      28.0,      27.1,     1.923,     1.976,     1.941,     2.045,     1.923,     1.988,      4176,      8352,      4176,     16704,     33408,      0.27,      0.18,      0.46,      0.06,      0.46,     496.5,     729.8,    1219.4,     496.0,    2941.7,     431.8,     595.6,    1062.5,     426.0,    2515.9,       6.0,      21.0,      17.9,       8.6,      53.5,      44.1,      73.9,     111.8,      38.4,     268.2,      14.6,      39.3,      27.3,      22.9,     104.1,    105.08,     18.23,     26.31,     46.28,     17.72,    108.54,     0.492,     0.240,     2.767,     0.004,     3.503
2087_000.9,     0.810,       2.0,       1.6,Collector,       696,     272.4,     927.5,    1232.5,      50.8,    2483.2,      28.0,      28.0,      28.0,      27.4,      28.0,      27.7,     1.735,     1.735,     1.736,     1.772,     1.745,     1.752,      4176,      8352,      4176,     16704,     33408,      0.07,      0.12,      0.34,      0.00,      0.34,     220.7,     751.3,     998.3,      41.2,    2011.5,     213.5,     738.9,     790.0,      38.7,    1781.1,       0.8,       3.2,      24.3,         0,      28.3,       4.9,       8.9,     147.3,       1.6,     162.7,       1.5,       0.2,      36.8,       0.8,      39.3,     71.81,      7.87,     26.85,     36.40,      1.47,     72.59,         0,     0.022,     0.755,     0.008,     0.785
2087_001.7,     0.626,       2.0,       1.3,Collector,       696,     645.8,    1622.5,    1567.2,     562.8,    4398.3,      28.0,      27.9,      27.9,      26.8,      28.0,      27.5,     1.340,     1.347,     1.347,     1.403,     1.340,     1.365,      4176,      8352,      4176,     16704,     33408,      0.23,      0.22,      0.47,      0.04,      0.47,     404.1,    1015.1,     980.5,     352.1,    2751.8,     346.8,     873.8,     772.5,     305.8,    2298.9,       5.6,      25.6,      23.8,       4.4,      59.4,      37.4,      77.6,     147.3,      30.7,     293.0,      14.4,      38.2,      37.0,      11.3,     100.9,     98.21,     14.49,     36.43,     36.65,     12.56,    100.13,     0.073,     0.195,     1.663,         0,     1.931
2088_000.0,     0.516,       2.0,       1.0,Collector,       489,      83.9,     161.7,     137.2,     109.1,     491.9,      23.0,      23.0,      23.0,      23.0,      23.0,      23.0,     1.346,     1.352,     1.346,     1.347,     1.346,     1.347,      2934,      5868,      2934,     11736,     23472,      0.03,      0.03,      0.05,      0.01,      0.05,      43.3,      83.4,      70.7,      56.3,     253.7,      41.4,      77.3,      67.1,      52.4,     238.2,         0,       1.4,       0.6,       0.5,       2.5,       1.8,       3.7,       3.1,       2.3,      10.9,         0,       1.1,         0,       1.0,       2.1,     11.04,      1.88,      3.63,      3.08,      2.44,     11.03,     0.008,         0,     0.001,         0,     0.009
2088_000.5,     0.390,       2.0,       0.8,Collector,       489,     124.7,     333.5,     250.8,     284.0,     993.0,      23.0,      22.9,      23.0,      23.0,      23.0,      23.0,     1.017,     1.017,     1.017,     1.017,     1.017,     1.017,      2934,      5868,      2934,     11736,     23472,      0.05,      0.06,      0.09,      0.03,      0.09,      48.6,     130.0,      97.8,     110.8,     387.2,      43.3,     119.7,      89.9,     105.7,     358.6,       0.4,       2.0,       1.2,       0.4,       4.0,       4.0,       8.0,       5.3,       4.6,      21.9,       0.9,       0.4,       1.5,       0.2,       3.0,     16.83,      2.12,      5.66,      4.26,      4.82,     16.86,         0,         0,     0.001,         0,     0.001
2089_000.0,     0.868,       2.0,       1.7,Collector,       509,     808.9,    1778.7,    1233.5,    1430.9,    5252.0,      23.8,      23.3,      23.3,      22.2,      23.8,      23.2,     2.185,     2.232,     2.239,     2.346,     2.189,     2.249,      3057,      6114,      3057,     12228,     24456,      0.29,      0.32,      0.46,      0.12,      0.46,     702.1,    1543.8,    1070.6,    1241.8,    4558.3,     616.0,    1343.6,     957.3,    1148.2,    4065.1,       8.6,      47.0,      14.7,      11.7,      82.0,      62.1,     118.2,      84.0,      65.9,     330.2,      15.4,      35.0,      14.5,      16.0,      80.9,    191.28,     30.09,     66.37,     48.23,     52.20,    196.89,     0.637,     1.582,     3.308,     0.082,     5.609
2089_000.9,     0.337,       2.0,       0.7,Collector,       515,     801.2,    1557.1,    1117.4,    1225.7,    4701.4,      24.0,      23.5,      23.7,      23.2,      24.0,      23.6,     0.843,     0.861,     0.853,     0.873,     0.843,     0.856,      3090,      6180,      3090,     12360,     24720,      0.37,      0.28,      0.42,      0.11,      0.42,     270.2,     525.1,     376.8,     413.3,    1585.4,     237.8,     451.9,     336.8,     381.6,    1408.1,       2.3,      15.0,       5.1,       3.4,      25.8,      25.0,      44.8,      30.8,      20.9,     121.5,       5.0,      13.3,       4.0,       7.4,      29.7,     66.03,     11.49,     22.13,     16.25,     17.23,     67.10,     0.247,     0.263,     0.559,     0.006,     1.075
2089_001.2,     0.674,       2.0,       1.3,Collector,       515,     613.0,    1178.0,     915.8,     771.7,    3478.5,      24.0,      23.6,      23.8,      23.4,      24.0,      23.7,     1.685,     1.711,     1.699,     1.727,     1.685,     1.706,      3090,      6180,      3090,     12360,     24720,      0.23,      0.21,      0.31,      0.07,      0.31,     413.0,     793.7,     617.0,     519.9,    2343.6,     373.5,     697.0,     566.1,     479.4,    2116.0,       2.4,      22.1,       6.9,       5.1,      36.5,      31.4,      57.4,      39.2,      26.5,     154.5,       5.8,      17.2,       4.8,       8.9,      36.7,     97.68,     17.47,     33.36,     26.37,     21.69,     98.89,     0.263,     0.280,     0.650,     0.008,     1.201
2090_000.0,     0.713,       2.0,       1.4,Collector,       489,     371.9,     802.7,     639.8,     582.2,    2396.6,      23.0,      22.9,      22.9,      22.8,      23.0,      22.9,     1.861,     1.865,     1.866,     1.881,     1.861,     1.869,      2934,      5868,      2934,     11736,     23472,      0.14,      0.15,      0.24,      0.05,      0.24,     265.3,     572.7,     456.5,     415.4,    1709.9,     234.3,     501.4,     418.6,     391.2,    1545.5,       7.1,      20.4,       4.8,       2.8,      35.1,      21.9,      40.4,      29.9,      19.9,     112.1,       1.9,      10.4,       3.2,       1.5,      17.0,     74.34,     11.57,     24.97,     20.05,     18.06,     74.65,     0.026,     0.068,     0.208,     0.002,     0.304
2090_000.7,     0.313,       2.0,       0.6,Collector,       489,     834.0,    1776.8,    1291.2,    1407.9,    5309.9,      23.0,      22.5,      22.5,      21.0,      23.0,      22.3,     0.816,     0.834,     0.833,     0.891,     0.817,     0.843,      2934,      5868,      2934,     11736,     23472,      0.32,      0.33,      0.49,      0.13,      0.49,     260.7,     555.4,     403.7,     440.1,    1659.9,     229.7,     488.9,     368.0,     411.0,    1497.6,       3.6,      16.3,       4.8,       5.1,      29.8,      23.0,      36.7,      25.6,      20.0,     105.3,       4.4,      13.4,       5.2,       4.1,      27.1,     72.19,     11.58,     24.66,     19.18,     19.16,     74.58,     0.250,     0.506,     1.630,     0.029,     2.415
2090_001.0,     0.976,       2.0,       2.0,Collector,       489,     561.7,    1229.9,    1125.2,     994.9,    3911.7,      23.0,      22.9,      22.8,      21.9,      23.0,      22.6,     2.547,     2.562,     2.566,     2.672,     2.548,     2.592,      2934,      5868,      2934,     11736,     23472,      0.21,      0.23,      0.48,      0.09,      0.48,     548.4,    1200.8,    1098.5,     971.3,    3819.0,     483.7,    1037.8,    1012.3,     896.9,    3430.7,       7.1,      35.8,      11.2,       7.2,      61.3,      49.7,      97.9,      60.2,      53.2,     261.0,       7.9,      29.3,      14.8,      14.0,      66.0,    166.06,     23.98,     52.60,     50.08,     42.26,    168.92,     0.135,     0.385,     2.334,     0.020,     2.874
2091_000.0,     0.404,       2.0,       0.8,Collector,       696,     869.7,    1510.1,    1548.8,     872.9,    4801.5,      28.0,      27.6,      27.8,      27.0,      28.0,      27.6,     0.865,     0.876,     0.870,     0.896,     0.865,     0.879,      4176,      8352,      4176,     16704,     33408,      0.30,      0.22,      0.41,      0.06,      0.41,     351.0,     609.5,     625.2,     352.3,    1938.0,     320.0,     545.6,     575.6,     330.0,    1771.2,       3.7,      16.2,       8.3,       3.5,      31.7,      23.0,      37.4,      33.4,      16.3,     110.1,       4.3,      10.4,       7.8,       2.4,      24.9,     69.24,     12.70,     21.89,     23.13,     12.59,     70.31,     0.160,     0.110,     0.799,         0,     1.069
2091_000.4,     0.777,       2.0,       1.6,Collector,       696,     935.0,    1682.8,    1768.1,    1086.8,    5472.7,      28.0,      27.4,      27.7,      26.5,      28.0,      27.3,     1.665,     1.703,     1.681,     1.761,     1.665,     1.708,      4176,      8352,      4176,     16704,     33408,      0.36,      0.27,      0.45,      0.07,      0.45,     726.7,    1307.9,    1374.1,     844.6,    4253.3,     644.6,    1110.0,    1245.3,     761.0,    3760.9,       7.5,      40.3,      15.4,       9.8,      73.0,      59.6,     114.8,      92.6,      54.7,     321.7,      14.9,      42.6,      20.8,      19.1,      97.4,    151.89,     26.53,     47.15,     51.91,     30.17,    155.76,     0.588,     0.435,     2.836,     0.004,     3.863
2091_001.2,     0.670,       2.0,       1.3,Collector,       696,     643.0,    1286.8,    1076.5,     934.2,    3940.5,      28.0,      27.9,      27.9,      27.6,      28.0,      27.8,     1.436,     1.442,     1.440,     1.457,     1.436,     1.444,      4176,      8352,      4176,     16704,     33408,      0.20,      0.17,      0.31,      0.07,      0.31,     430.8,     862.2,     721.3,     626.0,    2640.3,     357.3,     695.0,     633.4,     554.9,    2240.6,       3.6,      32.5,      13.8,       9.1,      59.0,      54.8,      90.9,      60.1,      45.5,     251.3,      15.1,      43.8,      13.9,      16.5,      89.3,     94.30,     15.45,     30.89,     26.14,     22.36,     94.84,     0.070,     0.099,     0.372,     0.001,     0.542
2092_000.0,     0.978,       2.0,       2.0,Collector,       696,    1920.7,    4166.4,    2734.7,    3615.3,   12437.1,      28.0,      25.7,      25.4,      22.8,      27.8,      25.4,     2.093,     2.285,     2.314,     2.578,     2.110,     2.306,      4176,      8352,      4176,     16704,     33408,      0.54,      0.54,      0.70,      0.23,      0.70,    1877.6,    4072.8,    2673.3,    3534.1,   12157.8,    1610.0,    3487.8,    2367.5,    3231.2,   10696.5,      19.8,     135.1,      43.5,      31.6,     230.0,     206.4,     346.9,     225.3,     215.8,     994.4,      41.5,     103.0,      37.0,      55.6,     237.1,    433.91,     73.09,    160.66,    117.50,    127.14,    478.39,     6.121,    15.324,    22.085,     1.018,    44.548
2092_001.0,     0.503,       2.0,       1.0,Collector,       696,    1271.1,    2663.3,    2197.2,    2242.2,    8373.8,      28.0,      27.4,      27.3,      25.3,      28.0,      26.9,     1.079,     1.104,     1.105,     1.194,     1.081,     1.121,      4176,      8352,      4176,     16704,     33408,      0.37,      0.35,      0.58,      0.14,      0.58,     639.8,    1340.7,    1106.1,    1128.7,    4215.3,     549.3,    1121.6,     963.2,    1033.9,    3668.0,       7.3,      50.7,      20.3,       9.8,      88.1,      67.4,     126.9,     103.9,      65.8,     364.0,      15.9,      41.4,      18.8,      19.2,      95.3,    150.53,     23.37,     49.07,     43.72,     40.37,    156.53,     0.530,     1.191,     4.220,     0.076,     6.017
2092_001.5,     0.505,       2.0,       1.0,Collector,       696,    1077.9,    2376.6,    1499.1,    2019.3,    6972.9,      28.0,      27.4,      27.2,      26.4,      27.9,      27.3,     1.083,     1.104,     1.112,     1.149,     1.085,     1.111,      4176,      8352,      4176,     16704,     33408,      0.28,      0.31,      0.39,      0.13,      0.39,     544.3,    1200.1,     756.9,    1019.6,    3520.9,     469.2,    1020.7,     675.4,     937.8,    3103.1,       4.4,      39.0,       9.1,      11.0,      63.5,      58.1,     107.8,      62.9,      57.0,     285.8,      12.6,      32.5,       9.7,      13.8,      68.6,    125.84,     19.83,     44.05,     28.70,     36.51,    129.09,     0.372,     1.154,     1.650,     0.068,     3.244
2092_002.0,     0.120,       2.0,       0.2,Collector,       733,    1619.6,    3779.8,    2145.8,    2199.5,    9744.7,      32.0,      30.7,      30.1,      29.4,      32.0,      30.4,     0.226,     0.235,     0.240,     0.246,     0.226,     0.237,      4398,      8796,      4398,     17592,     35184,      0.44,      0.49,      0.56,      0.13,      0.56,     194.9,     454.9,     258.3,     264.7,    1172.8,     154.9,     370.1,     225.0,     244.4,     994.4,       2.1,      16.6,       4.2,       2.2,      25.1,      33.3,      54.0,      23.9,      14.4,     125.6,       4.6,      14.3,       5.1,       3.6,      27.6,     36.66,      6.35,     15.10,      8.79,      8.28,     38.52,     0.261,     0.889,     0.718,     0.011,     1.879
2093_000.0,     1.217,       2.0,       2.4,Minor Arterial,       849,    1944.2,    4617.7,    3442.0,    3311.1,   13315.0,      30.0,      28.6,      28.9,      24.9,      30.0,      27.9,     2.435,     2.554,     2.523,     2.935,     2.436,     2.612,      5094,     10188,      5094,     20376,     40752,      0.46,      0.51,      0.77,      0.18,      0.77,    2366.3,    5620.1,    4189.2,    4029.9,   16205.5,    1985.1,    4707.8,    3634.9,    3623.6,   13951.4,      26.5,     174.3,      68.0,      45.7,     314.5,     276.7,     516.3,     344.1,     259.7,    1396.8,      77.9,     221.7,     142.3,     100.8,     542.7,    540.30,     82.78,    194.15,    168.45,    134.44,    579.82,     3.870,     6.768,    28.719,     0.085,    39.442
2093_001.2,     1.180,       4.0,       4.7,Minor Arterial,       815,    1569.7,    4264.0,    3656.9,    3046.6,   12537.2,      30.0,      30.0,      29.9,      29.4,      30.0,      29.8,     2.361,     2.363,     2.366,     2.411,     2.361,     2.377,      9780,     19560,      9780,     39120,     78240,      0.18,      0.25,      0.46,      0.09,      0.46,    1852.8,    5033.1,    4316.4,    3596.0,   14798.3,    1576.9,    4363.3,    3807.8,    3256.7,   13004.7,      23.0,     142.2,      70.0,      41.4,     276.6,     202.7,     382.5,     359.4,     226.0,    1170.6,      50.1,     144.9,      79.2,      71.8,     346.0,    493.27,     61.81,    168.16,    146.92,    119.87,    496.76,     0.053,     0.401,     3.042,         0,     3.496
2093_002.4,     0.333,       4.0,       1.3,Minor Arterial,       815,    2730.1,    5305.6,    4444.6,    3948.8,   16429.1,      25.5,      25.1,      25.4,      23.9,      25.5,      24.9,     0.782,     0.797,     0.786,     0.837,     0.782,     0.801,      9780,     19560,      9780,     39120,     78240,      0.44,      0.31,      0.64,      0.12,      0.64,     908.3,    1765.0,    1478.6,    1313.7,    5465.6,     784.8,    1470.9,    1322.6,    1175.8,    4754.1,       9.3,      57.3,      24.0,      14.8,     105.4,      87.2,     168.2,     106.1,      91.8,     453.3,      26.9,      68.7,      26.0,      31.3,     152.9,    214.18,     36.22,     69.49,     61.97,     51.48,    219.16,     0.653,     0.323,     4.060,     0.006,     5.042
2093_002.7,     0.423,       4.0,       1.7,Minor Arterial,       815,    2448.6,    5113.7,    4458.8,    3751.9,   15773.0,      25.5,      25.3,      25.4,      24.2,      25.5,      25.1,     0.996,     1.006,     1.000,     1.050,     0.996,     1.014,      9780,     19560,      9780,     39120,     78240,      0.36,      0.29,      0.60,      0.10,      0.60,    1036.5,    2164.5,    1887.4,    1588.1,    6676.5,     883.3,    1807.3,    1660.0,    1419.1,    5769.7,      11.9,      70.5,      32.9,      18.9,     134.2,     111.4,     204.1,     156.7,     110.4,     582.6,      30.0,      82.6,      37.8,      39.8,     190.2,    261.76,     41.04,     85.20,     78.02,     62.26,    266.52,     0.411,     0.338,     4.045,     0.002,     4.796
2093_003.2,     1.310,       2.0,       2.6,Minor Arterial,       837,    1658.6,    3682.6,    3101.4,    2829.2,   11271.8,      25.5,      25.2,      25.1,      22.8,      25.5,      24.5,     3.083,     3.121,     3.137,     3.455,     3.085,     3.209,      5024,     10049,      5024,     20097,     40194,      0.38,      0.43,      0.73,      0.17,      0.73,    2173.1,    4825.0,    4063.5,    3706.8,   14768.4,    1723.8,    3770.6,    3348.5,    3181.1,   12024.0,      38.0,     216.2,      85.1,      54.2,     393.5,     323.2,     564.1,     502.5,     342.1,    1731.9,      88.0,     274.1,     127.5,     129.4,     619.0,    579.27,     86.26,    192.55,    178.60,    145.46,    602.87,     1.026,     3.289,    19.196,     0.078,    23.589
2093_004.5,     0.882,       2.0,       1.8,Collector,       696,    2136.3,    4326.0,    3224.9,    3501.3,   13188.5,      28.0,      23.1,      24.2,      19.6,      27.7,      23.5,     1.891,     2.302,     2.184,     2.710,     1.910,     2.264,      4176,      8352,      4176,     16704,     33408,      0.63,      0.61,      0.86,      0.25,      0.86,    1884.7,    3816.5,    2845.0,    3088.9,   11635.1,    1675.5,    3128.8,    2586.3,    2741.5,   10132.1,      22.1,     155.2,      39.4,      39.6,     256.3,     150.9,     383.7,     194.6,     217.8,     947.0,      36.4,     148.9,      24.8,      90.1,     300.2,    415.57,     81.49,    157.54,    144.97,    111.45,    495.45,    14.646,    21.169,    44.058,     1.120,    80.993
2093_005.3,     0.495,       2.0,       1.0,Collector,       723,    1263.1,    2417.2,    2057.3,    1897.8,    7635.4,      30.9,      30.2,      30.4,      28.3,      30.8,      29.9,     0.963,     0.985,     0.979,     1.052,     0.964,     0.996,      4339,      8678,      4339,     17355,     34710,      0.37,      0.31,      0.59,      0.14,      0.59,     625.7,    1197.3,    1019.0,     940.1,    3782.1,     541.5,    1015.9,     891.4,     842.6,    3291.4,      10.3,      45.7,      16.5,      12.0,      84.5,      63.5,     103.7,      91.2,      61.0,     319.4,      10.4,      32.0,      20.1,      24.4,      86.9,    122.56,     20.74,     39.44,     36.03,     30.49,    126.70,     0.463,     0.622,     3.035,     0.037,     4.157
2093_005.8,     0.478,       2.0,       1.0,Collector,       724,    1543.4,    3116.3,    2499.8,    2550.0,    9709.5,      30.9,      29.7,      29.8,      26.8,      30.8,      29.2,     0.928,     0.965,     0.962,     1.072,     0.931,     0.983,      4346,      8693,      4346,     17385,     34771,      0.44,      0.41,      0.68,      0.18,      0.68,     737.6,    1489.2,    1194.6,    1218.6,    4640.0,     629.5,    1265.5,    1053.4,    1097.0,    4045.4,      13.2,      52.1,      18.7,      16.0,     100.0,      80.6,     129.8,     103.3,      79.0,     392.7,      14.2,      41.8,      19.3,      26.7,     102.0,    150.19,     24.81,     49.98,     44.62,     39.57,    158.98,     0.939,     1.773,     5.980,     0.126,     8.818
2093_006.3,     0.393,       4.0,       1.6,Minor Arterial,       815,    2075.1,    4051.9,    3873.4,    2927.1,   12927.5,      30.0,      29.9,      29.9,      29.2,      30.0,      29.7,     0.787,     0.790,     0.788,     0.808,     0.787,     0.794,      9780,     19560,      9780,     39120,     78240,      0.29,      0.23,      0.50,      0.08,      0.50,     815.9,    1593.2,    1523.0,    1150.9,    5083.0,     720.3,    1358.4,    1352.6,    1061.2,    4492.5,       8.6,      51.0,      23.2,      12.8,      95.6,      75.2,     143.6,     122.7,      61.4,     402.9,      11.8,      40.0,      24.5,      15.4,      91.7,    169.57,     27.31,     53.23,     52.15,     38.39,    171.08,     0.091,     0.072,     1.370,     0.007,     1.540
2093_006.7,     0.408,       4.0,       1.6,Minor Arterial,       815,    2145.0,    4455.7,    3651.9,    3363.4,   13616.0,      30.0,      29.9,      29.9,      29.4,      30.0,      29.8,     0.816,     0.819,     0.818,     0.834,     0.816,     0.822,      9780,     19560,      9780,     39120,     78240,      0.28,      0.25,      0.46,      0.09,      0.46,     875.4,    1818.3,    1490.3,    1372.5,    5556.5,     732.8,    1489.4,    1294.9,    1215.9,    4733.0,      13.6,      72.2,      26.2,      19.9,     131.9,     103.4,     184.9,     136.0,     104.0,     528.3,      25.7,      71.7,      33.3,      32.7,     163.4,    185.19,     29.27,     60.74,     50.75,     45.75,    186.51,     0.095,     0.146,     1.085,         0,     1.326
2093_007.1,     0.395,       2.0,       0.8,Minor Arterial,       849,     701.6,    1451.4,    1497.1,     906.5,    4556.6,      30.0,      29.9,      29.9,      28.7,      30.0,      29.5,     0.790,     0.793,     0.793,     0.825,     0.790,     0.803,      5094,     10188,      5094,     20376,     40752,      0.21,      0.15,      0.44,      0.05,      0.44,     277.3,     573.6,     591.6,     358.3,    1800.8,     240.6,     487.6,     490.5,     330.0,    1548.7,       2.6,      21.9,       8.3,       5.6,      38.4,      27.4,      47.2,      73.9,      16.8,     165.3,       6.8,      16.9,      19.0,       5.7,      48.4,     60.00,      9.27,     19.19,     20.61,     11.94,     61.01,     0.028,     0.071,     0.875,     0.002,     0.976
2094_000.0,     0.508,       2.0,       1.0,Collector,       515,     361.0,     589.1,     540.4,     460.0,    1950.5,      24.0,      24.0,      24.0,      23.8,      24.0,      23.9,     1.271,     1.275,     1.272,     1.280,     1.272,     1.275,      3090,      6180,      3090,     12360,     24720,      0.17,      0.10,      0.25,      0.04,      0.25,     183.5,     299.5,     274.8,     233.9,     991.7,     169.5,     264.5,     250.9,     220.1,     905.0,       0.7,       6.7,       1.3,       1.4,      10.1,      10.7,      21.9,      18.5,      12.3,      63.4,       2.7,       6.3,       4.1,       0.2,      13.3,     41.31,      7.66,     12.49,     11.53,      9.74,     41.42,     0.023,     0.010,     0.083,     0.010,     0.126
2094_000.5,     1.255,       2.0,       2.5,Collector,       731,    1110.7,    1737.9,    1892.2,    1203.2,    5944.0,      31.7,      31.3,      31.5,      29.6,      31.7,      30.9,     2.374,     2.408,     2.389,     2.544,     2.375,     2.439,      4383,      8767,      4383,     17534,     35068,      0.31,      0.22,      0.53,      0.08,      0.53,    1394.0,    2181.2,    2374.9,    1510.1,    7460.2,    1271.7,    1940.2,    2151.7,    1411.7,    6775.3,       7.9,      49.9,      18.3,      10.3,      86.4,      97.2,     155.1,     172.8,      79.9,     505.0,      17.3,      36.1,      32.0,       8.3,      93.7,    235.22,     44.58,     69.18,     80.20,     47.62,    241.58,     0.630,     0.410,     5.338,     0.013,     6.391
