Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBO,Ok,A,   1705.00,   3928.80,   3567.75,     35.39,   3574.79,    354.00,    318.62,      7.04
NHB,Ok,P,   1705.00,    955.63,    909.77,      4.87,    910.51,     45.11,     40.24,      0.74
NHB,Ok,A,   1705.00,    945.33,    901.38,      4.88,    901.92,     43.41,     38.52,      0.55
HBSch,Ok,P,   1705.00,    163.10,     87.30,      0.10,     87.30,     75.80,      0.76,         0
HBSch,Ok,A,   1705.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1706.00,   6189.11,   5739.87,     47.44,   5766.43,    422.68,    362.03,     26.56
All,Ok,A,   1706.00,   5029.80,   4700.17,     42.28,   4709.91,    319.89,    277.61,      9.74
HBW,Ok,P,   1706.00,   1015.77,    970.83,      5.51,    981.21,     34.56,     29.04,     10.38
HBW,Ok,A,   1706.00,    423.24,    397.18,      3.34,    398.19,     25.04,     21.70,      1.01
HBO,Ok,P,   1706.00,   4203.80,   3873.83,     36.94,   3889.43,    314.36,    277.42,     15.61
HBO,Ok,A,   1706.00,   3710.56,   3466.48,     33.95,   3474.80,    235.76,    201.81,      8.32
NHB,Ok,P,   1706.00,    898.40,    837.44,      4.96,    838.00,     60.40,     55.44,      0.57
NHB,Ok,A,   1706.00,    896.00,    836.51,      4.98,    836.92,     59.08,     54.10,      0.41
HBSch,Ok,P,   1706.00,     71.15,     57.78,      0.03,     57.78,     13.37,      0.13,         0
HBSch,Ok,A,   1706.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1707.00,   2861.46,   2670.11,     21.32,   2677.57,    183.89,    153.14,      7.46
All,Ok,A,   1707.00,   1208.46,   1119.70,     10.17,   1121.07,     87.39,     77.21,      1.38
HBW,Ok,P,   1707.00,    437.37,    427.32,      2.31,    430.61,      6.77,      4.46,      3.29
HBW,Ok,A,   1707.00,      2.14,      2.14,         0,      2.14,         0,         0,      0.00
HBO,Ok,P,   1707.00,   2144.11,   1984.91,     17.76,   1988.99,    155.12,    137.36,      4.08
HBO,Ok,A,   1707.00,    987.81,    911.19,      8.95,    912.51,     75.31,     66.36,      1.32
NHB,Ok,P,   1707.00,    219.26,    206.71,      1.23,    206.80,     12.46,     11.23,      0.09
NHB,Ok,A,   1707.00,    218.51,    206.37,      1.23,    206.43,     12.08,     10.85,      0.06
HBSch,Ok,P,   1707.00,     60.71,     51.17,      0.02,     51.17,      9.54,      0.10,         0
HBSch,Ok,A,   1707.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1708.00,   2669.10,   2511.59,     21.16,   2522.88,    146.22,    109.91,     11.30
All,Ok,A,   1708.00,   1101.30,   1025.33,      9.65,   1027.40,     73.90,     64.25,      2.07
HBW,Ok,P,   1708.00,    405.19,    395.48,      2.36,    399.66,      5.53,      3.17,      4.18
HBW,Ok,A,   1708.00,      1.95,      1.95,         0,      1.95,         0,         0,      0.00
HBO,Ok,P,   1708.00,   2002.72,   1878.86,     17.62,   1885.78,    116.94,     99.32,      6.92
HBO,Ok,A,   1708.00,    898.78,    831.41,      8.50,    833.33,     65.45,     56.95,      1.92
NHB,Ok,P,   1708.00,    200.65,    192.02,      1.15,    192.21,      8.43,      7.28,      0.19
NHB,Ok,A,   1708.00,    200.57,    191.97,      1.15,    192.12,      8.45,      7.30,      0.15
HBSch,Ok,P,   1708.00,     60.55,     45.23,      0.02,     45.23,     15.32,      0.15,         0
HBSch,Ok,A,   1708.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1709.00,   1995.59,   1901.26,     15.31,   1909.26,     86.32,     60.64,      8.00
All,Ok,A,   1709.00,    950.05,    895.57,      7.99,    897.44,     52.61,     44.62,      1.88
HBW,Ok,P,   1709.00,    329.43,    322.76,      1.82,    325.98,      3.44,      1.62,      3.23
HBW,Ok,A,   1709.00,     20.84,     20.08,      0.16,     20.12,      0.72,      0.56,      0.05
HBO,Ok,P,   1709.00,   1458.15,   1386.19,     12.48,   1390.80,     67.35,     54.87,      4.61
HBO,Ok,A,   1709.00,    753.55,    705.12,      6.84,    706.83,     46.73,     39.89,      1.71
NHB,Ok,P,   1709.00,    175.63,    170.43,      0.99,    170.59,      5.04,      4.05,      0.16
NHB,Ok,A,   1709.00,    175.66,    170.38,      0.99,    170.50,      5.17,      4.17,      0.12
HBSch,Ok,P,   1709.00,     32.38,     21.89,      0.01,     21.89,     10.49,      0.10,         0
HBSch,Ok,A,   1709.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1710.00,   2236.10,   2123.72,     18.56,   2132.78,    103.32,     68.82,      9.06
All,Ok,A,   1710.00,    915.86,    866.72,      7.78,    868.55,     47.30,     39.53,      1.84
HBW,Ok,P,   1710.00,    339.04,    331.56,      2.20,    335.00,      4.04,      1.85,      3.44
HBW,Ok,A,   1710.00,      1.69,      1.69,         0,      1.69,         0,         0,      0.00
HBO,Ok,P,   1710.00,   1679.92,   1595.91,     15.35,   1601.39,     78.53,     63.18,      5.48
HBO,Ok,A,   1710.00,    745.00,    700.66,      6.80,    702.38,     42.62,     35.82,      1.72
NHB,Ok,P,   1710.00,    168.81,    164.04,      0.99,    164.19,      4.62,      3.63,      0.15
NHB,Ok,A,   1710.00,    169.17,    164.37,      0.98,    164.48,      4.68,      3.70,      0.11
HBSch,Ok,P,   1710.00,     48.32,     32.20,      0.02,     32.20,     16.12,      0.16,         0
HBSch,Ok,A,   1710.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1711.00,   2577.29,   2456.81,     17.73,   2464.12,    113.17,     87.54,      7.31
All,Ok,A,   1711.00,   3989.77,   3791.20,     31.81,   3800.76,    189.02,    157.21,      9.55
HBW,Ok,P,   1711.00,    214.61,    205.96,      1.44,    208.50,      6.11,      4.67,      2.54
HBW,Ok,A,   1711.00,    425.28,    412.44,      3.15,    413.99,     11.29,      8.14,      1.56
HBO,Ok,P,   1711.00,    962.59,    909.98,      8.27,    913.13,     49.46,     41.19,      3.15
HBO,Ok,A,   1711.00,   2173.96,   2039.57,     20.65,   2046.28,    127.68,    107.03,      6.71
NHB,Ok,P,   1711.00,   1376.94,   1325.71,      8.01,   1327.33,     49.61,     41.61,      1.62
NHB,Ok,A,   1711.00,   1390.53,   1339.20,      8.01,   1340.48,     50.05,     42.04,      1.29
HBSch,Ok,P,   1711.00,     23.15,     15.17,      0.01,     15.17,      7.98,      0.08,         0
HBSch,Ok,A,   1711.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1712.00,   4444.08,   4153.48,     41.65,   4183.25,    260.83,    202.94,     29.77
All,Ok,A,   1712.00,   3142.71,   2946.89,     27.37,   2956.54,    186.17,    158.80,      9.65
HBW,Ok,P,   1712.00,    692.98,    662.05,      5.82,    673.92,     19.06,     13.23,     11.87
HBW,Ok,A,   1712.00,    187.66,    177.45,      1.61,    178.24,      9.42,      7.81,      0.79
HBO,Ok,P,   1712.00,   2984.61,   2769.83,     31.43,   2786.77,    197.84,    166.42,     16.94
HBO,Ok,A,   1712.00,   2233.65,   2076.56,     21.40,   2084.67,    148.98,    127.58,      8.12
NHB,Ok,P,   1712.00,    714.41,    685.95,      4.38,    686.90,     27.51,     23.13,      0.96
NHB,Ok,A,   1712.00,    721.40,    692.88,      4.37,    693.62,     27.77,     23.41,      0.74
HBSch,Ok,P,   1712.00,     52.08,     35.66,      0.02,     35.66,     16.42,      0.16,         0
HBSch,Ok,A,   1712.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1713.00,   1689.91,   1580.37,     15.56,   1589.38,    100.52,     80.12,      9.01
All,Ok,A,   1713.00,   1012.49,    952.84,      8.95,    955.15,     57.35,     48.40,      2.31
HBW,Ok,P,   1713.00,    271.40,    260.26,      2.30,    264.51,      6.89,      4.59,      4.25
HBW,Ok,A,   1713.00,     33.86,     32.51,      0.27,     32.59,      1.27,      1.00,      0.08
HBO,Ok,P,   1713.00,   1190.16,   1105.62,     11.94,   1110.18,     79.98,     68.04,      4.55
HBO,Ok,A,   1713.00,    768.86,    719.32,      7.36,    721.42,     47.44,     40.07,      2.10
NHB,Ok,P,   1713.00,    207.47,    198.51,      1.31,    198.72,      8.75,      7.44,      0.21
NHB,Ok,A,   1713.00,    209.77,    201.01,      1.31,    201.14,      8.64,      7.33,      0.13
HBSch,Ok,P,   1713.00,     20.88,     15.98,      0.01,     15.98,      4.90,      0.05,         0
HBSch,Ok,A,   1713.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1714.00,   3946.60,   3796.27,     18.97,   3799.36,    147.24,    114.54,      3.09
All,Ok,A,   1714.00,   2272.65,   2132.35,     16.78,   2132.35,    140.30,    123.52,         0
HBW,Ok,P,   1714.00,    681.36,    674.32,      1.50,    676.04,      5.32,      3.82,      1.72
HBW,Ok,A,   1714.00,    113.93,    108.98,      0.77,    108.98,      4.95,      4.17,         0
HBO,Ok,P,   1714.00,   2797.18,   2677.53,     16.02,   2678.84,    118.34,    102.32,      1.31
HBO,Ok,A,   1714.00,   1753.46,   1628.14,     14.54,   1628.14,    125.31,    110.78,         0
NHB,Ok,P,   1714.00,    410.72,    400.97,      1.42,    401.03,      9.69,      8.27,      0.05
NHB,Ok,A,   1714.00,    405.26,    395.23,      1.47,    395.23,     10.04,      8.57,         0
HBSch,Ok,P,   1714.00,     57.35,     43.45,      0.03,     43.45,     13.90,      0.14,         0
HBSch,Ok,A,   1714.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1715.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,A,   1715.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,P,   1715.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   1715.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,P,   1715.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   1715.00,         0,         0,         0,         0,         0,         0,         0
NHB,Ok,P,   1715.00,         0,         0,         0,         0,         0,         0,         0
NHB,Ok,A,   1715.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,P,   1715.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   1715.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1716.00,   1249.33,   1188.72,      7.28,   1191.03,     58.31,     41.14,      2.31
All,Ok,A,   1716.00,    789.67,    680.18,      5.53,    680.47,    109.20,     39.19,      0.30
HBW,Ok,P,   1716.00,    190.92,    188.23,      0.55,    189.38,      1.54,      1.00,      1.15
HBW,Ok,A,   1716.00,     38.21,     36.82,      0.28,     36.84,      1.37,      1.09,      0.02
HBO,Ok,P,   1716.00,    892.73,    850.32,      6.06,    851.44,     41.29,     35.23,      1.12
HBO,Ok,A,   1716.00,    503.88,    466.63,      4.50,    466.88,     37.00,     32.50,      0.26
NHB,Ok,P,   1716.00,    142.30,    136.78,      0.66,    136.82,      5.48,      4.82,      0.04
NHB,Ok,A,   1716.00,    140.98,    135.34,      0.66,    135.36,      5.62,      4.95,      0.02
HBSch,Ok,P,   1716.00,     23.38,     13.39,      0.01,     13.39,      9.99,      0.10,         0
HBSch,Ok,A,   1716.00,    106.60,     41.39,      0.08,     41.39,     65.21,      0.65,         0
All,Ok,P,   1717.00,    792.56,    755.09,      4.03,    755.77,     36.79,     31.95,      0.68
All,Ok,A,   1717.00,   1101.89,   1042.06,      7.17,   1043.02,     58.87,     51.71,      0.96
HBW,Ok,P,   1717.00,     13.12,     12.83,      0.05,     12.92,      0.20,      0.15,      0.10
HBW,Ok,A,   1717.00,    118.86,    115.31,      0.96,    115.57,      3.29,      2.33,      0.26
HBO,Ok,P,   1717.00,     70.57,     67.20,      0.47,     67.31,      3.26,      2.78,      0.11
HBO,Ok,A,   1717.00,    282.98,    260.55,      2.73,    260.91,     22.06,     19.33,      0.37
NHB,Ok,P,   1717.00,    707.14,    674.16,      3.51,    674.63,     32.51,     29.01,      0.47
NHB,Ok,A,   1717.00,    700.05,    666.20,      3.48,    666.53,     33.52,     30.04,      0.33
HBSch,Ok,P,   1717.00,      1.73,      0.91,      0.00,      0.91,      0.82,      0.01,         0
HBSch,Ok,A,   1717.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1718.00,   3203.68,   3028.04,     21.09,   3037.90,    165.78,    113.51,      9.86
All,Ok,A,   1718.00,   1517.63,   1350.64,     11.82,   1352.03,    165.60,     88.56,      1.39
HBW,Ok,P,   1718.00,    489.72,    481.16,      1.76,    485.42,      4.30,      2.54,      4.27
HBW,Ok,A,   1718.00,     40.54,     38.47,      0.32,     38.53,      2.01,      1.69,      0.05
HBO,Ok,P,   1718.00,   2366.85,   2242.34,     17.89,   2247.78,    119.07,    101.19,      5.45
HBO,Ok,A,   1718.00,   1113.74,   1025.95,     10.02,   1027.18,     86.56,     76.54,      1.23
NHB,Ok,P,   1718.00,    273.79,    262.75,      1.41,    262.91,     10.89,      9.48,      0.15
NHB,Ok,A,   1718.00,    270.78,    259.60,      1.40,    259.71,     11.07,      9.67,      0.11
HBSch,Ok,P,   1718.00,     73.32,     41.79,      0.04,     41.79,     31.53,      0.31,         0
HBSch,Ok,A,   1718.00,     92.58,     26.62,      0.08,     26.62,     65.96,      0.66,         0
All,Ok,P,   1719.00,   4631.07,   4389.96,     31.27,   4407.28,    223.79,    155.44,     17.32
All,Ok,A,   1719.00,   1901.99,   1768.45,     16.01,   1771.52,    130.47,    114.45,      3.07
HBW,Ok,P,   1719.00,    725.19,    712.85,      2.66,    720.11,      5.08,      2.42,      7.26
HBW,Ok,A,   1719.00,      3.24,      3.24,         0,      3.24,         0,         0,      0.00
HBO,Ok,P,   1719.00,   3459.83,   3280.50,     26.74,   3290.29,    169.54,    142.80,      9.79
HBO,Ok,A,   1719.00,   1562.81,   1441.33,     14.21,   1444.21,    118.60,    104.39,      2.88
NHB,Ok,P,   1719.00,    339.06,    327.13,      1.82,    327.40,     11.65,      9.84,      0.27
NHB,Ok,A,   1719.00,    335.94,    323.88,      1.80,    324.07,     11.87,     10.07,      0.19
HBSch,Ok,P,   1719.00,    106.99,     69.48,      0.05,     69.48,     37.51,      0.37,         0
HBSch,Ok,A,   1719.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1720.00,   2992.02,   2852.09,     21.09,   2864.40,    127.63,     93.36,     12.30
All,Ok,A,   1720.00,   1787.28,   1685.63,     15.04,   1688.89,     98.39,     83.35,      3.26
HBW,Ok,P,   1720.00,    484.67,    474.15,      2.01,    479.33,      5.34,      3.33,      5.18
HBW,Ok,A,   1720.00,     44.47,     42.30,      0.36,     42.41,      2.06,      1.70,      0.12
HBO,Ok,P,   1720.00,   2098.97,   1994.87,     17.08,   2001.69,     97.29,     80.21,      6.82
HBO,Ok,A,   1720.00,   1381.36,   1294.04,     12.73,   1296.97,     84.39,     71.66,      2.93
NHB,Ok,P,   1720.00,    364.10,    352.13,      1.97,    352.44,     11.67,      9.69,      0.31
NHB,Ok,A,   1720.00,    361.44,    349.29,      1.95,    349.51,     11.93,      9.98,      0.22
HBSch,Ok,P,   1720.00,     44.27,     30.94,      0.02,     30.94,     13.33,      0.13,         0
HBSch,Ok,A,   1720.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1721.00,  11482.43,  10413.86,     69.00,  10424.57,   1057.86,    988.87,     10.71
All,Ok,A,   1721.00,  23774.81,  22082.12,    197.94,  22134.36,   1640.45,   1442.51,     52.24
HBW,Ok,P,   1721.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   1721.00,   2252.76,   2191.23,     19.92,   2203.05,     49.70,     29.78,     11.82
HBO,Ok,P,   1721.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   1721.00,  10060.94,   9491.59,    109.05,   9524.21,    536.73,    427.68,     32.62
NHB,Ok,P,   1721.00,  11482.43,  10413.86,     69.00,  10424.57,   1057.86,    988.87,     10.71
NHB,Ok,A,   1721.00,  11461.11,  10399.30,     68.98,  10407.09,   1054.02,    985.04,      7.79
HBSch,Ok,P,   1721.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   1721.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1722.00,   4937.19,   4604.10,     37.69,   4621.11,    316.08,    234.22,     17.02
All,Ok,A,   1722.00,   2741.99,   2518.62,     23.32,   2522.99,    219.01,    150.52,      4.37
HBW,Ok,P,   1722.00,    745.85,    719.03,      4.39,    725.77,     20.08,     15.69,      6.73
HBW,Ok,A,   1722.00,    243.59,    230.59,      2.20,    231.06,     12.53,     10.32,      0.48
HBO,Ok,P,   1722.00,   3539.00,   3306.67,     30.19,   3316.52,    222.48,    192.29,      9.85
HBO,Ok,A,   1722.00,   1870.17,   1735.61,     18.00,   1739.21,    130.96,    112.95,      3.60
NHB,Ok,P,   1722.00,    549.04,    519.76,      3.05,    520.19,     28.85,     25.80,      0.43
NHB,Ok,A,   1722.00,    550.22,    520.09,      3.05,    520.38,     29.83,     26.78,      0.30
HBSch,Ok,P,   1722.00,    103.30,     58.63,      0.06,     58.63,     44.68,      0.45,         0
HBSch,Ok,A,   1722.00,     78.02,     32.33,      0.06,     32.33,     45.69,      0.46,         0
All,Ok,P,   1723.00,   4922.18,   4649.55,     37.07,   4666.78,    255.40,    174.14,     17.23
All,Ok,A,   1723.00,   2948.96,   2732.70,     23.39,   2737.57,    211.39,    131.63,      4.86
HBW,Ok,P,   1723.00,    713.22,    693.64,      4.12,    701.04,     12.18,      8.05,      7.40
HBW,Ok,A,   1723.00,    155.02,    148.23,      1.24,    148.57,      6.46,      5.22,      0.33
HBO,Ok,P,   1723.00,   3391.80,   3210.78,     28.85,   3220.04,    171.75,    142.91,      9.26
HBO,Ok,A,   1723.00,   1978.54,   1854.28,     18.05,   1858.41,    120.13,    102.08,      4.13
NHB,Ok,P,   1723.00,    722.71,    695.36,      4.05,    695.93,     26.77,     22.73,      0.57
NHB,Ok,A,   1723.00,    724.78,    696.57,      4.04,    696.97,     27.80,     23.77,      0.40
HBSch,Ok,P,   1723.00,     94.47,     49.77,      0.06,     49.77,     44.70,      0.45,         0
HBSch,Ok,A,   1723.00,     90.62,     33.62,      0.07,     33.62,     57.00,      0.57,         0
All,Ok,P,   1724.00,   3898.35,   3704.56,     31.41,   3720.12,    178.23,    131.60,     15.56
All,Ok,A,   1724.00,   2545.88,   2414.05,     20.99,   2418.23,    127.65,    106.66,      4.18
HBW,Ok,P,   1724.00,    628.85,    611.09,      4.13,    618.12,     10.73,      6.60,      7.04
HBW,Ok,A,   1724.00,    120.77,    115.83,      0.94,    116.05,      4.72,      3.78,      0.23
HBO,Ok,P,   1724.00,   2663.69,   2521.36,     24.04,   2529.46,    134.23,    110.19,      8.09
HBO,Ok,A,   1724.00,   1859.83,   1751.31,     16.84,   1754.99,    104.84,     88.01,      3.68
NHB,Ok,P,   1724.00,    563.31,    545.02,      3.21,    545.45,     17.86,     14.65,      0.43
NHB,Ok,A,   1724.00,    565.28,    546.92,      3.21,    547.20,     18.08,     14.87,      0.28
HBSch,Ok,P,   1724.00,     42.49,     27.09,      0.02,     27.09,     15.40,      0.15,         0
HBSch,Ok,A,   1724.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1725.00,   6728.90,   6319.23,     54.00,   6352.63,    376.27,    288.23,     33.40
All,Ok,A,   1725.00,   7040.06,   6593.34,     53.91,   6608.28,    431.78,    300.73,     14.94
HBW,Ok,P,   1725.00,    839.55,    796.95,      6.25,    810.67,     28.88,     22.63,     13.72
HBW,Ok,A,   1725.00,    681.12,    649.91,      5.29,    652.02,     29.10,     23.81,      2.11
HBO,Ok,P,   1725.00,   3747.27,   3504.04,     35.94,   3521.48,    225.79,    189.85,     17.44
HBO,Ok,A,   1725.00,   3997.64,   3749.05,     36.68,   3760.32,    237.32,    200.64,     11.27
NHB,Ok,P,   1725.00,   2070.62,   1981.21,     11.77,   1983.44,     87.18,     75.41,      2.23
NHB,Ok,A,   1725.00,   2087.20,   1998.31,     11.83,   1999.86,     87.34,     75.50,      1.56
HBSch,Ok,P,   1725.00,     71.46,     37.03,      0.05,     37.03,     34.43,      0.34,         0
HBSch,Ok,A,   1725.00,    274.10,    196.08,      0.11,    196.08,     78.02,      0.78,         0
All,Ok,P,   1726.00,   7731.76,   7200.50,     66.08,   7248.69,    483.06,    385.28,     48.19
All,Ok,A,   1726.00,   7387.41,   6901.37,     61.52,   6921.27,    466.14,    369.24,     19.91
HBW,Ok,P,   1726.00,   1033.22,    970.92,      8.62,    992.17,     41.05,     32.43,     21.25
HBW,Ok,A,   1726.00,    639.44,    602.61,      5.53,    605.21,     34.23,     28.70,      2.59
HBO,Ok,P,   1726.00,   4440.33,   4102.76,     44.25,   4126.72,    313.61,    269.36,     23.96
HBO,Ok,A,   1726.00,   4495.73,   4181.60,     42.76,   4196.91,    298.83,    256.06,     15.31
NHB,Ok,P,   1726.00,   2174.52,   2075.21,     13.17,   2078.19,     96.33,     83.16,      2.98
NHB,Ok,A,   1726.00,   2193.39,   2094.09,     13.18,   2096.09,     97.30,     84.12,      2.01
HBSch,Ok,P,   1726.00,     83.68,     51.61,      0.04,     51.61,     32.07,      0.32,         0
HBSch,Ok,A,   1726.00,     58.85,     23.07,      0.04,     23.07,     35.78,      0.36,         0
All,Ok,P,   1727.00,   5100.52,   4705.49,     43.35,   4740.81,    359.71,    304.01,     35.33
All,Ok,A,   1727.00,   4991.35,   4665.81,     41.26,   4679.58,    311.77,    270.50,     13.77
HBW,Ok,P,   1727.00,    637.48,    591.78,      5.47,    608.60,     28.88,     23.41,     16.82
HBW,Ok,A,   1727.00,    466.25,    441.00,      3.94,    443.21,     23.03,     19.09,      2.21
HBO,Ok,P,   1727.00,   2773.91,   2526.78,     27.88,   2542.65,    231.25,    203.38,     15.87
HBO,Ok,A,   1727.00,   2871.02,   2656.86,     27.28,   2666.91,    204.11,    176.83,     10.05
NHB,Ok,P,   1727.00,   1638.24,   1548.52,      9.98,   1551.16,     87.08,     77.09,      2.64
NHB,Ok,A,   1727.00,   1654.09,   1567.95,     10.04,   1569.46,     84.63,     74.58,      1.51
HBSch,Ok,P,   1727.00,     50.89,     38.40,      0.02,     38.40,     12.49,      0.12,         0
HBSch,Ok,A,   1727.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1728.00,   5369.04,   5193.09,     24.69,   5198.11,    170.93,    104.36,      5.02
All,Ok,A,   1728.00,   2444.26,   2325.12,     17.80,   2325.12,    119.14,    101.33,         0
HBW,Ok,P,   1728.00,    864.79,    859.59,      1.78,    862.21,      2.59,      0.81,      2.62
HBW,Ok,A,   1728.00,     17.99,     17.36,      0.12,     17.36,      0.63,      0.51,         0
HBO,Ok,P,   1728.00,   3936.39,   3814.97,     21.39,   3817.30,    119.08,     97.70,      2.33
HBO,Ok,A,   1728.00,   1976.21,   1864.96,     16.17,   1864.96,    111.24,     95.08,         0
NHB,Ok,P,   1728.00,    455.86,    448.90,      1.46,    448.98,      6.88,      5.42,      0.07
NHB,Ok,A,   1728.00,    450.06,    442.79,      1.52,    442.79,      7.27,      5.75,         0
HBSch,Ok,P,   1728.00,    111.99,     69.62,      0.06,     69.62,     42.37,      0.42,         0
HBSch,Ok,A,   1728.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1729.00,   4824.72,   4556.58,     27.72,   4561.14,    263.57,    199.82,      4.57
All,Ok,A,   1729.00,   2204.79,   2010.14,     17.26,   2010.14,    194.65,    177.39,         0
HBW,Ok,P,   1729.00,    773.47,    767.57,      2.08,    770.18,      3.29,      1.21,      2.61
HBW,Ok,A,   1729.00,      3.68,      3.68,         0,      3.68,         0,         0,         0
HBO,Ok,P,   1729.00,   3569.57,   3360.97,     23.94,   3362.87,    206.70,    182.76,      1.90
HBO,Ok,A,   1729.00,   1816.08,   1638.58,     15.60,   1638.58,    177.50,    161.91,         0
NHB,Ok,P,   1729.00,    390.43,    373.24,      1.64,    373.30,     17.13,     15.49,      0.05
NHB,Ok,A,   1729.00,    385.03,    367.89,      1.66,    367.89,     17.14,     15.48,         0
HBSch,Ok,P,   1729.00,     91.25,     54.80,      0.05,     54.80,     36.45,      0.36,         0
HBSch,Ok,A,   1729.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1730.00,   3781.33,   3552.36,     21.22,   3558.28,    223.05,    182.67,      5.92
All,Ok,A,   1730.00,   4453.47,   4143.92,     32.32,   4146.90,    306.57,    274.25,      2.98
HBW,Ok,P,   1730.00,    308.77,    299.95,      1.10,    302.26,      6.51,      5.41,      2.31
HBW,Ok,A,   1730.00,    293.32,    281.94,      2.17,    282.39,     10.93,      8.76,      0.45
HBO,Ok,P,   1730.00,   1431.52,   1348.86,     10.32,   1351.52,     80.00,     69.68,      2.66
HBO,Ok,A,   1730.00,   2179.57,   2001.31,     20.44,   2003.21,    176.35,    155.91,      1.90
NHB,Ok,P,   1730.00,   2005.41,   1887.31,      9.77,   1888.25,    117.16,    107.39,      0.95
NHB,Ok,A,   1730.00,   1980.59,   1860.67,      9.71,   1861.29,    119.29,    109.58,      0.62
HBSch,Ok,P,   1730.00,     35.63,     16.24,      0.02,     16.24,     19.38,      0.19,         0
HBSch,Ok,A,   1730.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1731.00,   4813.08,   4517.66,     28.20,   4522.25,    290.83,    219.80,      4.59
All,Ok,A,   1731.00,   2350.83,   2128.61,     18.21,   2128.61,    222.21,    204.01,         0
HBW,Ok,P,   1731.00,    789.32,    782.90,      2.13,    785.69,      3.63,      1.50,      2.80
HBW,Ok,A,   1731.00,      4.00,      4.00,         0,      4.00,         0,         0,         0
HBO,Ok,P,   1731.00,   3528.85,   3304.17,     24.23,   3305.91,    222.94,    198.71,      1.74
HBO,Ok,A,   1731.00,   1937.78,   1735.36,     16.38,   1735.36,    202.42,    186.04,         0
NHB,Ok,P,   1731.00,    415.58,    394.59,      1.78,    394.64,     20.94,     19.16,      0.05
NHB,Ok,A,   1731.00,    409.04,    389.25,      1.83,    389.25,     19.79,     17.96,         0
HBSch,Ok,P,   1731.00,     79.33,     36.00,      0.05,     36.00,     43.32,      0.43,         0
HBSch,Ok,A,   1731.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1732.00,   3671.84,   3444.55,     22.62,   3447.95,    223.89,    166.14,      3.40
All,Ok,A,   1732.00,   2065.16,   1821.20,     15.27,   1821.20,    243.96,    143.97,         0
HBW,Ok,P,   1732.00,    590.82,    582.73,      1.88,    584.84,      5.99,      4.11,      2.11
HBW,Ok,A,   1732.00,     54.15,     50.90,      0.39,     50.90,      3.25,      2.86,         0
HBO,Ok,P,   1732.00,   2652.52,   2487.57,     19.00,   2488.82,    163.70,    144.70,      1.25
HBO,Ok,A,   1732.00,   1516.76,   1379.69,     13.06,   1379.69,    137.07,    124.00,         0
NHB,Ok,P,   1732.00,    368.81,    350.10,      1.69,    350.14,     18.68,     16.99,      0.04
NHB,Ok,A,   1732.00,    363.79,    345.83,      1.71,    345.83,     17.96,     16.25,         0
HBSch,Ok,P,   1732.00,     59.68,     24.15,      0.04,     24.15,     35.52,      0.35,         0
HBSch,Ok,A,   1732.00,    130.46,     44.78,      0.11,     44.78,     85.69,      0.86,         0
All,Ok,P,   1733.00,   3100.70,   2893.00,     19.56,   2910.83,    189.88,    145.92,     17.83
All,Ok,A,   1733.00,   2861.01,   2599.27,     21.23,   2605.01,    255.99,    176.37,      5.75
HBW,Ok,P,   1733.00,    441.62,    424.68,      1.64,    432.40,      9.22,      7.58,      7.72
HBW,Ok,A,   1733.00,    231.26,    219.10,      1.69,    220.01,     11.24,      9.55,      0.91
HBO,Ok,P,   1733.00,   1990.33,   1860.51,     14.86,   1869.95,    120.38,    105.52,      9.45
