Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
All,Pk,A,593,629.09,504.93,4.18,504.93,124.16,27.45,0.0,Shorten01
HBW,Pk,P,593,211.24,208.13,1.37,208.49,2.75,1.38,0.35,Shorten01
HBW,Pk,A,593,79.71,77.06,0.92,77.06,2.65,1.72,0.0,Shorten01
HBO,Pk,P,593,496.49,468.55,3.71,468.92,27.57,23.86,0.37,Shorten01
HBO,Pk,A,593,308.56,282.91,2.77,282.91,25.66,22.89,0.0,Shorten01
NHB,Pk,P,593,85.97,83.71,0.36,83.73,2.24,1.88,0.02,Shorten01
NHB,Pk,A,593,83.63,81.36,0.37,81.36,2.27,1.91,0.0,Shorten01
HBC,Pk,P,593,10.0,9.86,0.0,10.0,0.0,0.0,0.14,Shorten01
HBC,Pk,A,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,593,50.41,25.19,0.03,25.19,25.22,0.25,0.0,Shorten01
HBSch,Pk,A,593,157.19,63.6,0.13,63.6,93.59,0.93,0.0,Shorten01
All,Pk,P,594,1291.7,1195.21,9.02,1197.57,94.12,48.97,2.36,Shorten01
All,Pk,A,594,1164.22,1015.44,9.75,1015.44,148.78,61.67,0.0,Shorten01
HBW,Pk,P,594,319.83,311.95,2.49,312.68,7.15,4.66,0.73,Shorten01
HBW,Pk,A,594,225.09,216.14,2.86,216.14,8.95,6.09,0.0,Shorten01
HBO,Pk,P,594,743.15,696.59,5.79,697.16,45.99,40.2,0.57,Shorten01
HBO,Pk,A,594,682.36,625.18,6.14,625.18,57.18,51.04,0.0,Shorten01
NHB,Pk,P,594,143.95,139.51,0.65,139.55,4.4,3.75,0.04,Shorten01
NHB,Pk,A,594,140.59,136.18,0.65,136.18,4.41,3.76,0.0,Shorten01
HBC,Pk,P,594,13.0,11.93,0.05,12.95,0.05,0.0,1.02,Shorten01
HBC,Pk,A,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,594,71.77,35.23,0.04,35.23,36.54,0.36,0.0,Shorten01
HBSch,Pk,A,594,116.19,37.95,0.1,37.95,78.25,0.78,0.0,Shorten01
All,Pk,P,595,2162.64,1998.78,16.53,2010.33,152.32,67.45,11.55,Shorten01
All,Pk,A,595,2077.24,1716.27,10.06,1716.45,360.79,57.48,0.18,Shorten01
HBW,Pk,P,595,534.46,523.29,5.14,524.84,9.61,4.47,1.55,Shorten01
HBW,Pk,A,595,131.69,126.12,1.76,126.19,5.5,3.73,0.07,Shorten01
HBO,Pk,P,595,1238.46,1169.54,10.22,1170.59,67.87,57.65,1.04,Shorten01
HBO,Pk,A,595,756.17,703.05,6.91,703.15,53.02,46.11,0.09,Shorten01
NHB,Pk,P,595,191.88,186.27,0.93,186.32,5.56,4.63,0.05,Shorten01
NHB,Pk,A,595,187.4,181.79,0.92,181.8,5.6,4.68,0.01,Shorten01
HBC,Pk,P,595,83.0,73.94,0.16,82.84,0.16,0.0,8.9,Shorten01
HBC,Pk,A,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,595,114.85,45.74,0.08,45.74,69.11,0.69,0.0,Shorten01
HBSch,Pk,A,595,1001.98,705.31,0.46,705.31,296.68,2.96,0.0,Shorten01
All,Pk,P,596,1485.49,1377.89,13.17,1386.33,99.16,51.08,8.44,Shorten01
All,Pk,A,596,665.94,623.36,5.64,623.67,42.27,36.63,0.3,Shorten01
HBW,Pk,P,596,384.18,375.81,4.59,378.12,6.06,1.47,2.31,Shorten01
HBW,Pk,A,596,16.68,16.22,0.14,16.24,0.45,0.31,0.01,Shorten01
HBO,Pk,P,596,883.34,828.32,7.79,829.2,54.14,46.34,0.88,Shorten01
HBO,Pk,A,596,540.32,501.76,4.93,502.03,38.29,33.36,0.27,Shorten01
NHB,Pk,P,596,111.31,107.77,0.59,107.8,3.51,2.92,0.03,Shorten01
NHB,Pk,A,596,108.93,105.37,0.57,105.4,3.53,2.96,0.03,Shorten01
HBC,Pk,P,596,33.0,27.64,0.15,32.85,0.15,0.0,5.21,Shorten01
HBC,Pk,A,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,596,73.66,38.36,0.05,38.36,35.31,0.35,0.0,Shorten01
HBSch,Pk,A,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,597,821.16,794.62,4.18,795.45,25.7,15.98,0.84,Shorten01
All,Pk,A,597,358.57,337.6,2.67,337.6,20.97,18.29,0.0,Shorten01
HBW,Pk,P,597,228.81,227.47,0.94,227.81,1.0,0.06,0.33,Shorten01
HBW,Pk,A,597,2.1,2.1,0.0,2.1,0.0,0.0,0.0,Shorten01
HBO,Pk,P,597,489.94,471.59,3.03,471.89,18.05,15.02,0.29,Shorten01
HBO,Pk,A,597,300.49,280.58,2.48,280.58,19.91,17.44,0.0,Shorten01
NHB,Pk,P,597,57.3,56.25,0.19,56.26,1.04,0.85,0.01,Shorten01
NHB,Pk,A,597,55.98,54.92,0.2,54.92,1.06,0.86,0.0,Shorten01
HBC,Pk,P,597,9.0,8.8,0.0,9.0,0.0,0.0,0.2,Shorten01
HBC,Pk,A,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,597,36.11,30.5,0.01,30.5,5.61,0.06,0.0,Shorten01
HBSch,Pk,A,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,598,2599.03,2433.73,15.52,2436.53,162.5,87.73,2.8,Shorten01
All,Pk,A,598,1269.89,1037.65,8.53,1037.65,232.24,86.72,0.0,Shorten01
HBW,Pk,P,598,683.08,676.67,3.85,677.61,5.47,1.62,0.94,Shorten01
HBW,Pk,A,598,41.34,39.36,0.42,39.36,1.98,1.56,0.0,Shorten01
HBO,Pk,P,598,1575.05,1481.75,10.96,1482.83,92.22,81.26,1.08,Shorten01
HBO,Pk,A,598,851.83,765.04,7.28,765.04,86.79,79.51,0.0,Shorten01
NHB,Pk,P,598,163.39,158.47,0.64,158.5,4.89,4.25,0.03,Shorten01
NHB,Pk,A,598,158.68,153.76,0.65,153.76,4.92,4.27,0.0,Shorten01
HBC,Pk,P,598,27.0,26.24,0.0,27.0,0.0,0.0,0.76,Shorten01
HBC,Pk,A,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,598,150.51,90.59,0.07,90.59,59.92,0.6,0.0,Shorten01
HBSch,Pk,A,598,218.03,79.49,0.18,79.49,138.55,1.38,0.0,Shorten01
All,Pk,P,599,2249.11,2089.29,14.27,2093.85,155.26,80.71,4.57,Shorten01
All,Pk,A,599,959.48,880.27,8.0,880.27,79.21,71.22,0.0,Shorten01
HBW,Pk,P,599,603.07,595.85,3.71,597.18,5.89,2.18,1.33,Shorten01
HBW,Pk,A,599,46.15,44.29,0.48,44.29,1.87,1.39,0.0,Shorten01
HBO,Pk,P,599,1344.05,1258.71,9.88,1259.88,84.17,74.29,1.17,Shorten01
HBO,Pk,A,599,775.25,702.17,6.9,702.17,73.08,66.17,0.0,Shorten01
NHB,Pk,P,599,141.74,137.45,0.61,137.49,4.25,3.64,0.04,Shorten01
NHB,Pk,A,599,138.08,133.81,0.62,133.81,4.27,3.66,0.0,Shorten01
HBC,Pk,P,599,24.0,21.97,0.0,24.0,0.0,0.0,2.03,Shorten01
HBC,Pk,A,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,599,136.25,75.29,0.08,75.29,60.96,0.61,0.0,Shorten01
HBSch,Pk,A,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,600,1989.44,1870.38,13.59,1874.97,114.47,69.57,4.6,Shorten01
All,Pk,A,600,2306.94,2179.02,19.8,2179.46,127.49,107.68,0.44,Shorten01
HBW,Pk,P,600,365.74,356.7,3.44,357.57,8.17,4.72,0.87,Shorten01
HBW,Pk,A,600,285.77,275.29,3.88,275.55,10.22,6.34,0.26,Shorten01
HBO,Pk,P,600,775.46,731.2,6.25,731.76,43.7,37.45,0.56,Shorten01
HBO,Pk,A,600,1276.49,1190.24,12.17,1190.38,86.11,73.93,0.14,Shorten01
NHB,Pk,P,600,760.7,729.64,3.8,729.82,30.88,27.08,0.18,Shorten01
NHB,Pk,A,600,744.69,713.49,3.76,713.53,31.16,27.41,0.04,Shorten01
HBC,Pk,P,600,24.0,20.97,0.05,23.95,0.05,0.0,2.98,Shorten01
HBC,Pk,A,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,600,63.55,31.87,0.04,31.87,31.67,0.32,0.0,Shorten01
HBSch,Pk,A,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,601,1505.03,1397.84,12.76,1404.71,100.32,44.46,6.88,Shorten01
All,Pk,A,601,598.28,562.97,5.04,563.23,35.05,30.01,0.26,Shorten01
HBW,Pk,P,601,397.35,388.72,4.33,391.21,6.14,1.81,2.49,Shorten01
HBW,Pk,A,601,4.0,4.0,0.0,4.0,0.0,0.0,0.0,Shorten01
HBO,Pk,P,601,906.46,857.89,7.74,858.73,47.73,40.0,0.84,Shorten01
HBO,Pk,A,601,499.87,467.24,4.56,467.48,32.39,27.83,0.24,Shorten01
NHB,Pk,P,601,96.46,93.72,0.5,93.75,2.71,2.22,0.03,Shorten01
NHB,Pk,A,601,94.41,91.73,0.49,91.75,2.66,2.18,0.02,Shorten01
HBC,Pk,P,601,23.0,19.34,0.15,22.85,0.15,0.0,3.51,Shorten01
HBC,Pk,A,601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,601,81.76,38.17,0.05,38.17,43.59,0.44,0.0,Shorten01
HBSch,Pk,A,601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,602,2371.6,2210.67,12.76,2213.14,158.46,82.52,2.47,Shorten01
All,Pk,A,602,749.36,673.02,5.79,673.02,76.35,70.56,0.0,Shorten01
HBW,Pk,P,602,564.08,560.65,2.49,561.4,2.67,0.19,0.75,Shorten01
HBW,Pk,A,602,4.29,4.29,0.0,4.29,0.0,0.0,0.0,Shorten01
HBO,Pk,P,602,1462.48,1373.53,9.74,1374.5,87.98,78.25,0.97,Shorten01
HBO,Pk,A,602,628.16,555.69,5.32,555.69,72.47,67.14,0.0,Shorten01
NHB,Pk,P,602,120.49,116.58,0.45,116.59,3.9,3.45,0.02,Shorten01
NHB,Pk,A,602,116.91,113.03,0.47,113.03,3.88,3.41,0.0,Shorten01
HBC,Pk,P,602,26.0,25.28,0.0,26.0,0.0,0.0,0.72,Shorten01
HBC,Pk,A,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,602,198.55,134.64,0.09,134.64,63.91,0.64,0.0,Shorten01
HBSch,Pk,A,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,603,1662.49,1572.48,10.56,1576.29,86.2,41.35,3.81,Shorten01
All,Pk,A,603,607.91,567.92,5.1,567.92,39.98,34.88,0.0,Shorten01
HBW,Pk,P,603,408.35,403.36,2.6,404.73,3.62,1.02,1.37,Shorten01
HBW,Pk,A,603,36.04,34.74,0.37,34.74,1.3,0.93,0.0,Shorten01
HBO,Pk,P,603,983.51,936.61,7.51,937.67,45.84,38.33,1.07,Shorten01
HBO,Pk,A,603,481.81,445.26,4.33,445.26,36.55,32.22,0.0,Shorten01
NHB,Pk,P,603,91.99,89.91,0.4,89.94,2.05,1.65,0.03,Shorten01
NHB,Pk,A,603,90.06,87.92,0.4,87.92,2.14,1.73,0.0,Shorten01
HBC,Pk,P,603,64.0,62.66,0.0,64.0,0.0,0.0,1.34,Shorten01
HBC,Pk,A,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,603,114.64,79.95,0.05,79.95,34.69,0.35,0.0,Shorten01
HBSch,Pk,A,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,604,1485.49,1393.73,11.28,1399.1,86.39,56.58,5.37,Shorten01
All,Pk,A,604,688.28,638.32,5.73,638.44,49.84,44.11,0.12,Shorten01
HBW,Pk,P,604,419.87,411.95,3.79,413.74,6.12,2.33,1.79,Shorten01
HBW,Pk,A,604,20.41,19.74,0.18,19.74,0.67,0.49,0.0,Shorten01
HBO,Pk,P,604,854.58,796.76,6.94,797.33,57.25,50.31,0.58,Shorten01
HBO,Pk,A,604,561.74,516.72,5.03,516.82,44.92,39.89,0.1,Shorten01
NHB,Pk,P,604,108.18,103.89,0.52,103.91,4.28,3.76,0.02,Shorten01
NHB,Pk,A,604,106.13,101.86,0.52,101.87,4.26,3.73,0.01,Shorten01
HBC,Pk,P,604,44.0,41.02,0.0,44.0,0.0,0.0,2.98,Shorten01
HBC,Pk,A,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,604,58.86,40.11,0.02,40.11,18.74,0.19,0.0,Shorten01
HBSch,Pk,A,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,605,245.81,228.66,1.99,229.1,16.7,10.8,0.44,Shorten01
All,Pk,A,605,326.72,306.08,3.05,306.31,20.41,17.36,0.23,Shorten01
HBW,Pk,P,605,63.19,61.76,0.64,62.0,1.19,0.55,0.24,Shorten01
HBW,Pk,A,605,64.58,62.73,0.77,62.86,1.72,0.95,0.13,Shorten01
HBO,Pk,P,605,138.14,127.9,1.18,128.01,10.14,8.96,0.1,Shorten01
HBO,Pk,A,605,230.63,213.28,2.11,213.38,17.26,15.14,0.1,Shorten01
NHB,Pk,P,605,31.68,30.27,0.17,30.27,1.41,1.24,0.01,Shorten01
NHB,Pk,A,605,31.5,30.07,0.16,30.08,1.43,1.26,0.01,Shorten01
HBC,Pk,P,605,1.0,0.91,0.0,1.0,0.0,0.0,0.09,Shorten01
HBC,Pk,A,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,605,11.79,7.82,0.0,7.82,3.96,0.04,0.0,Shorten01
HBSch,Pk,A,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,606,1362.4,1262.77,11.76,1266.81,95.59,55.6,4.05,Shorten01
All,Pk,A,606,486.2,450.75,4.14,450.75,35.44,31.3,0.0,Shorten01
HBW,Pk,P,606,325.69,318.52,4.15,319.84,5.85,1.69,1.32,Shorten01
HBW,Pk,A,606,3.35,3.35,0.0,3.35,0.0,0.0,0.0,Shorten01
HBO,Pk,P,606,789.11,730.93,7.03,731.34,57.78,50.75,0.41,Shorten01
HBO,Pk,A,606,405.88,373.65,3.73,373.65,32.23,28.5,0.0,Shorten01
NHB,Pk,P,606,78.39,75.09,0.42,75.1,3.29,2.87,0.01,Shorten01
NHB,Pk,A,606,76.97,73.76,0.42,73.76,3.21,2.79,0.0,Shorten01
HBC,Pk,P,606,84.0,81.58,0.12,83.88,0.12,0.0,2.31,Shorten01
HBC,Pk,A,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,606,85.2,56.64,0.04,56.64,28.56,0.29,0.0,Shorten01
HBSch,Pk,A,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,607,1090.02,1012.57,10.84,1013.77,76.25,45.18,1.2,Shorten01
All,Pk,A,607,474.43,440.47,3.97,440.47,33.97,30.0,0.0,Shorten01
HBW,Pk,P,607,283.85,277.05,4.06,278.0,5.85,1.8,0.94,Shorten01
HBW,Pk,A,607,11.45,11.18,0.08,11.18,0.27,0.19,0.0,Shorten01
HBO,Pk,P,607,664.57,617.53,5.96,617.78,46.79,40.83,0.25,Shorten01
HBO,Pk,A,607,388.05,357.02,3.49,357.02,31.03,27.54,0.0,Shorten01
NHB,Pk,P,607,76.31,73.55,0.4,73.56,2.75,2.35,0.01,Shorten01
NHB,Pk,A,607,74.93,72.27,0.4,72.27,2.67,2.27,0.0,Shorten01
HBC,Pk,P,607,12.0,11.61,0.39,11.61,0.39,0.0,0.0,Shorten01
HBC,Pk,A,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,607,53.29,32.84,0.03,32.84,20.46,0.2,0.0,Shorten01
HBSch,Pk,A,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,608,1093.76,1045.0,7.23,1046.67,47.09,27.77,1.67,Shorten01
All,Pk,A,608,385.48,359.78,3.17,359.78,25.7,22.53,0.0,Shorten01
HBW,Pk,P,608,275.0,271.95,1.8,272.82,2.18,0.38,0.86,Shorten01
HBW,Pk,A,608,2.21,2.21,0.0,2.21,0.0,0.0,0.0,Shorten01
HBO,Pk,P,608,666.73,634.92,5.12,635.4,31.32,26.21,0.48,Shorten01
HBO,Pk,A,608,323.06,298.77,2.89,298.77,24.29,21.4,0.0,Shorten01
NHB,Pk,P,608,61.77,60.42,0.28,60.43,1.34,1.06,0.01,Shorten01
NHB,Pk,A,608,60.21,58.8,0.28,58.8,1.41,1.13,0.0,Shorten01
HBC,Pk,P,608,12.0,11.68,0.0,12.0,0.0,0.0,0.32,Shorten01
HBC,Pk,A,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,608,78.27,66.02,0.03,66.02,12.25,0.12,0.0,Shorten01
HBSch,Pk,A,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,609,5239.25,4801.47,37.37,4813.01,426.24,243.72,11.54,Shorten01
All,Pk,A,609,2984.69,2639.22,24.57,2639.67,345.02,193.38,0.45,Shorten01
HBW,Pk,P,609,1088.11,1059.0,9.76,1061.99,26.11,16.35,3.0,Shorten01
HBW,Pk,A,609,356.16,335.93,4.92,336.15,20.01,15.09,0.22,Shorten01
HBO,Pk,P,609,3003.34,2779.99,24.16,2781.81,221.53,197.37,1.82,Shorten01
HBO,Pk,A,609,1839.95,1674.12,16.45,1674.32,165.63,149.18,0.2,Shorten01
NHB,Pk,P,609,631.76,600.08,3.04,600.19,31.58,28.53,0.11,Shorten01
NHB,Pk,A,609,620.93,590.03,3.05,590.05,30.88,27.83,0.03,Shorten01
HBC,Pk,P,609,85.0,78.17,0.22,84.78,0.22,0.0,6.61,Shorten01
HBC,Pk,A,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,609,431.03,284.23,0.19,284.23,146.8,1.47,0.0,Shorten01
HBSch,Pk,A,609,167.65,39.15,0.15,39.15,128.51,1.28,0.0,Shorten01
All,Pk,P,610,1859.9,1721.9,11.93,1723.95,135.95,105.02,2.05,Shorten01
All,Pk,A,610,4048.53,3692.71,34.19,3695.56,352.97,211.47,2.84,Shorten01
HBW,Pk,P,610,186.6,177.57,2.17,178.12,8.48,6.32,0.55,Shorten01
HBW,Pk,A,610,755.34,729.9,9.69,731.82,23.52,13.84,1.91,Shorten01
HBO,Pk,P,610,447.77,411.36,3.75,411.66,36.11,32.36,0.29,Shorten01
HBO,Pk,A,610,1993.43,1843.85,18.45,1844.62,148.81,130.36,0.77,Shorten01
NHB,Pk,P,610,1169.58,1097.23,5.96,1097.46,72.12,66.16,0.23,Shorten01
NHB,Pk,A,610,1153.22,1080.95,5.92,1081.12,72.11,66.19,0.16,Shorten01
HBC,Pk,P,610,9.0,8.0,0.03,8.97,0.03,0.0,0.98,Shorten01
HBC,Pk,A,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,610,46.95,27.75,0.02,27.75,19.2,0.19,0.0,Shorten01
HBSch,Pk,A,610,146.53,38.01,0.13,38.01,108.53,1.08,0.0,Shorten01
All,Pk,P,611,1615.2,1477.49,13.71,1487.46,127.75,73.92,9.97,Shorten01
All,Pk,A,611,965.84,827.59,7.53,827.89,137.94,51.85,0.31,Shorten01
HBW,Pk,P,611,381.86,371.91,4.68,373.74,8.12,3.43,1.83,Shorten01
HBW,Pk,A,611,86.29,82.98,1.08,83.1,3.19,2.11,0.12,Shorten01
HBO,Pk,P,611,921.59,849.71,7.93,850.47,71.12,63.2,0.76,Shorten01
HBO,Pk,A,611,613.14,565.14,5.54,565.32,47.83,42.29,0.18,Shorten01
NHB,Pk,P,611,156.61,148.88,0.82,148.91,7.7,6.88,0.03,Shorten01
NHB,Pk,A,611,154.1,146.62,0.81,146.63,7.47,6.66,0.01,Shorten01
HBC,Pk,P,611,60.08,52.5,0.23,59.85,0.23,0.0,7.35,Shorten01
HBC,Pk,A,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,611,95.07,54.49,0.05,54.49,40.58,0.41,0.0,Shorten01
HBSch,Pk,A,611,112.31,32.85,0.09,32.85,79.45,0.79,0.0,Shorten01
All,Pk,P,612,1800.32,1656.02,17.03,1664.49,135.83,76.81,8.47,Shorten01
All,Pk,A,612,796.48,736.66,6.62,737.09,59.4,52.77,0.43,Shorten01
HBW,Pk,P,612,467.53,454.76,6.23,457.87,9.67,3.43,3.1,Shorten01
HBW,Pk,A,612,35.86,34.62,0.34,34.66,1.21,0.87,0.04,Shorten01
HBO,Pk,P,612,1082.36,1002.7,9.46,1003.84,78.52,69.06,1.15,Shorten01
HBO,Pk,A,612,637.64,583.49,5.64,583.86,53.79,48.15,0.37,Shorten01
NHB,Pk,P,612,125.01,120.43,0.65,120.46,4.55,3.9,0.03,Shorten01
NHB,Pk,A,612,122.98,118.55,0.64,118.57,4.4,3.76,0.02,Shorten01
HBC,Pk,P,612,29.0,24.18,0.63,28.37,0.63,0.0,4.19,Shorten01
HBC,Pk,A,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,612,96.42,53.95,0.05,53.95,42.46,0.42,0.0,Shorten01
HBSch,Pk,A,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,613,717.59,674.27,5.06,675.32,42.27,21.91,1.05,Shorten01
All,Pk,A,613,261.85,243.08,2.17,243.08,18.77,16.6,0.0,Shorten01
HBW,Pk,P,613,180.34,178.11,1.32,178.63,1.71,0.39,0.52,Shorten01
HBW,Pk,A,613,1.52,1.52,0.0,1.52,0.0,0.0,0.0,Shorten01
HBO,Pk,P,613,440.81,416.52,3.51,416.78,24.03,20.52,0.27,Shorten01
HBO,Pk,A,613,219.57,201.92,1.97,201.92,17.66,15.69,0.0,Shorten01
NHB,Pk,P,613,41.46,40.4,0.2,40.41,1.05,0.85,0.01,Shorten01
NHB,Pk,A,613,40.75,39.64,0.19,39.64,1.11,0.92,0.0,Shorten01
HBC,Pk,P,613,8.0,7.75,0.0,8.0,0.0,0.0,0.25,Shorten01
HBC,Pk,A,613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,613,46.98,31.5,0.02,31.5,15.48,0.15,0.0,Shorten01
HBSch,Pk,A,613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,614,3842.22,3564.61,29.29,3577.82,264.4,168.47,13.21,Shorten01
All,Pk,A,614,2065.14,1915.6,18.1,1915.98,149.16,131.06,0.38,Shorten01
HBW,Pk,P,614,883.77,859.88,8.83,862.69,21.08,12.25,2.82,Shorten01
HBW,Pk,A,614,255.75,241.71,3.64,241.9,13.85,10.22,0.19,Shorten01
HBO,Pk,P,614,2177.62,2020.91,17.93,2022.67,154.95,137.02,1.76,Shorten01
HBO,Pk,A,614,1360.36,1245.35,12.25,1245.52,114.85,102.59,0.17,Shorten01
NHB,Pk,P,614,457.51,436.68,2.21,436.77,20.74,18.53,0.09,Shorten01
NHB,Pk,A,614,449.02,428.55,2.21,428.57,20.46,18.25,0.02,Shorten01
HBC,Pk,P,614,91.0,82.25,0.21,90.79,0.21,0.0,8.54,Shorten01
HBC,Pk,A,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,614,232.32,164.9,0.11,164.9,67.42,0.67,0.0,Shorten01
HBSch,Pk,A,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,615,2082.21,1927.79,13.18,1930.54,151.68,119.89,2.75,Shorten01
All,Pk,A,615,4483.96,4193.67,38.25,4196.94,287.01,248.76,3.27,Shorten01
HBW,Pk,P,615,181.29,173.18,2.13,173.83,7.46,5.33,0.65,Shorten01
HBW,Pk,A,615,602.59,582.02,7.81,583.95,18.64,10.83,1.93,Shorten01
HBO,Pk,P,615,432.65,397.77,3.63,398.19,34.46,30.83,0.42,Shorten01
HBO,Pk,A,615,2485.7,2307.76,23.19,2308.87,176.83,153.64,1.1,Shorten01
NHB,Pk,P,615,1416.69,1325.46,7.34,1325.81,90.88,83.54,0.35,Shorten01
NHB,Pk,A,615,1395.67,1303.89,7.25,1304.13,91.54,84.3,0.24,Shorten01
HBC,Pk,P,615,10.0,8.61,0.06,9.94,0.06,0.0,1.33,Shorten01
HBC,Pk,A,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,615,41.58,22.77,0.02,22.77,18.81,0.19,0.0,Shorten01
HBSch,Pk,A,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,616,1608.56,1467.94,14.08,1480.74,127.83,74.22,12.8,Shorten01
All,Pk,A,616,840.06,699.71,6.19,700.19,139.88,45.0,0.47,Shorten01
HBW,Pk,P,616,398.19,387.64,4.97,390.11,8.08,3.11,2.47,Shorten01
HBW,Pk,A,616,55.72,53.65,0.62,53.76,1.96,1.34,0.11,Shorten01
HBO,Pk,P,616,951.96,876.85,8.25,878.01,73.95,65.71,1.16,Shorten01
HBO,Pk,A,616,539.33,496.32,4.84,496.65,42.68,37.84,0.34,Shorten01
NHB,Pk,P,616,119.36,113.68,0.63,113.72,5.64,5.01,0.04,Shorten01
NHB,Pk,A,616,116.95,111.37,0.62,111.39,5.55,4.93,0.02,Shorten01
HBC,Pk,P,616,45.0,35.69,0.18,44.82,0.18,0.0,9.13,Shorten01
HBC,Pk,A,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,616,94.05,54.08,0.05,54.08,39.97,0.4,0.0,Shorten01
HBSch,Pk,A,616,128.06,38.38,0.11,38.38,89.69,0.9,0.0,Shorten01
All,Pk,P,617,1884.78,1730.14,17.36,1742.02,142.76,79.76,11.88,Shorten01
All,Pk,A,617,783.83,722.29,6.46,722.89,60.93,54.47,0.61,Shorten01
HBW,Pk,P,617,496.61,482.04,6.68,486.01,10.61,3.93,3.97,Shorten01
HBW,Pk,A,617,18.9,18.36,0.14,18.39,0.51,0.37,0.02,Shorten01
HBO,Pk,P,617,1127.32,1044.21,9.81,1045.91,81.4,71.59,1.7,Shorten01
HBO,Pk,A,617,642.31,585.69,5.68,586.24,56.08,50.4,0.55,Shorten01
NHB,Pk,P,617,124.6,120.12,0.65,120.16,4.43,3.78,0.05,Shorten01
NHB,Pk,A,617,122.62,118.23,0.64,118.27,4.34,3.7,0.04,Shorten01
HBC,Pk,P,617,36.0,29.68,0.16,35.84,0.16,0.0,6.16,Shorten01
HBC,Pk,A,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
HBSch,Pk,P,617,100.26,54.1,0.06,54.1,46.16,0.46,0.0,Shorten01
HBSch,Pk,A,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten01
All,Pk,P,618,1698.71,1579.77,13.16,1585.46,113.26,63.29,5.69,Shorten01
All,Pk,A,618,1119.26,1048.87,10.4,1049.08,70.17,59.77,0.22,Shorten01
