TAZID,CO_FIPS,CO_NAME,TOTHH
1943,35,Salt Lake,258.0
1944,35,Salt Lake,251.0
1945,35,Salt Lake,700.0
1946,35,Salt Lake,214.0
1947,35,Salt Lake,284.0
1948,35,Salt Lake,345.0
1949,35,Salt Lake,295.0
1950,35,Salt Lake,435.0
1951,35,Salt Lake,379.0
1952,35,Salt Lake,360.0
1953,35,Salt Lake,0.0
1954,35,Salt Lake,746.0
1955,35,Salt Lake,278.0
1956,35,Salt Lake,426.0
1957,35,Salt Lake,369.0
1958,35,Salt Lake,367.0
1959,35,Salt Lake,274.0
1960,35,Salt Lake,494.0
1961,35,Salt Lake,267.0
1962,35,Salt Lake,287.0
1963,35,Salt Lake,335.0
1964,35,Salt Lake,1.0
1965,35,Salt Lake,0.0
1966,35,Salt Lake,0.0
1967,35,Salt Lake,1220.0
1968,35,Salt Lake,680.0
1969,35,Salt Lake,150.0
1970,35,Salt Lake,120.0
1971,35,Salt Lake,193.0
1972,35,Salt Lake,550.0
1973,35,Salt Lake,2.0
1974,35,Salt Lake,560.0
1975,35,Salt Lake,834.0
1976,35,Salt Lake,496.0
1977,35,Salt Lake,923.0
1978,35,Salt Lake,712.0
1979,35,Salt Lake,248.0
1980,35,Salt Lake,700.0
1981,35,Salt Lake,402.0
1982,35,Salt Lake,614.0
1983,35,Salt Lake,639.0
1984,35,Salt Lake,225.0
1985,35,Salt Lake,554.0
1986,35,Salt Lake,357.0
1987,35,Salt Lake,362.0
1988,35,Salt Lake,857.0
1989,35,Salt Lake,11.0
1990,35,Salt Lake,0.0
1991,35,Salt Lake,63.0
1992,35,Salt Lake,563.0
1993,35,Salt Lake,175.0
1994,35,Salt Lake,0.0
1995,35,Salt Lake,0.0
1996,35,Salt Lake,1526.0
1997,35,Salt Lake,574.0
1998,35,Salt Lake,470.0
1999,35,Salt Lake,759.0
2000,35,Salt Lake,431.0
2001,35,Salt Lake,51.0
2002,35,Salt Lake,299.0
2003,35,Salt Lake,161.0
2004,35,Salt Lake,331.0
2005,35,Salt Lake,114.0
2006,35,Salt Lake,1115.0
2007,35,Salt Lake,454.0
2008,35,Salt Lake,0.0
2009,35,Salt Lake,298.0
2010,35,Salt Lake,476.0
2011,35,Salt Lake,483.0
2012,35,Salt Lake,457.0
2013,35,Salt Lake,125.0
2014,35,Salt Lake,456.0
2015,35,Salt Lake,256.0
2016,35,Salt Lake,346.0
2017,35,Salt Lake,123.0
2018,35,Salt Lake,186.0
2019,35,Salt Lake,227.0
2020,35,Salt Lake,283.0
2021,35,Salt Lake,292.0
2022,35,Salt Lake,437.0
2023,35,Salt Lake,406.0
2024,35,Salt Lake,172.0
2025,35,Salt Lake,805.0
2026,35,Salt Lake,426.0
2027,35,Salt Lake,0.0
2028,35,Salt Lake,769.0
2029,35,Salt Lake,1518.0
2030,35,Salt Lake,275.0
2031,35,Salt Lake,217.0
2032,35,Salt Lake,477.0
2033,35,Salt Lake,632.0
2034,35,Salt Lake,36.0
2035,35,Salt Lake,355.0
2036,35,Salt Lake,413.0
2037,35,Salt Lake,120.0
2038,35,Salt Lake,181.0
2039,35,Salt Lake,1161.0
2040,35,Salt Lake,762.0
2041,35,Salt Lake,436.0
2042,35,Salt Lake,256.0
2043,35,Salt Lake,372.0
2044,35,Salt Lake,773.0
2045,35,Salt Lake,298.0
2046,35,Salt Lake,258.0
2047,35,Salt Lake,624.0
2048,35,Salt Lake,897.0
2049,35,Salt Lake,14.0
2050,35,Salt Lake,349.0
2051,35,Salt Lake,339.0
2052,35,Salt Lake,613.0
2053,35,Salt Lake,1846.0
2054,35,Salt Lake,508.0
2055,35,Salt Lake,718.0
2056,35,Salt Lake,1044.0
2057,35,Salt Lake,457.0
2058,35,Salt Lake,1751.0
2059,35,Salt Lake,74.0
2060,35,Salt Lake,0.0
2061,35,Salt Lake,1.0
2062,35,Salt Lake,580.0
2063,35,Salt Lake,176.0
2064,35,Salt Lake,391.0
2065,35,Salt Lake,248.0
2066,35,Salt Lake,691.0
2067,35,Salt Lake,459.0
2068,35,Salt Lake,164.0
2069,35,Salt Lake,914.0
2070,35,Salt Lake,944.0
2071,35,Salt Lake,700.0
2072,35,Salt Lake,611.0
2073,35,Salt Lake,271.0
2074,35,Salt Lake,411.0
2075,35,Salt Lake,111.0
2076,35,Salt Lake,109.0
2077,35,Salt Lake,351.0
2078,35,Salt Lake,279.0
2079,35,Salt Lake,666.0
2080,35,Salt Lake,341.0
2081,35,Salt Lake,136.0
2082,35,Salt Lake,409.0
2083,35,Salt Lake,832.0
2084,35,Salt Lake,0.0
2085,35,Salt Lake,124.0
2086,35,Salt Lake,374.0
2087,35,Salt Lake,363.0
2088,35,Salt Lake,353.0
2089,35,Salt Lake,129.0
2090,35,Salt Lake,500.0
2091,35,Salt Lake,515.0
2092,35,Salt Lake,527.0
2093,35,Salt Lake,160.0
2094,35,Salt Lake,514.0
2095,35,Salt Lake,315.0
2096,35,Salt Lake,64.0
2097,35,Salt Lake,540.0
2098,35,Salt Lake,203.0
2099,35,Salt Lake,121.0
2100,35,Salt Lake,474.0
2101,35,Salt Lake,364.0
2102,35,Salt Lake,307.0
2103,35,Salt Lake,341.0
2104,35,Salt Lake,0.0
2105,35,Salt Lake,507.0
2106,35,Salt Lake,301.0
2107,35,Salt Lake,284.0
2108,35,Salt Lake,643.0
2109,35,Salt Lake,623.0
2110,35,Salt Lake,372.0
2111,35,Salt Lake,0.0
2112,35,Salt Lake,100.0
2113,35,Salt Lake,96.0
2114,35,Salt Lake,48.0
2115,35,Salt Lake,214.0
2116,35,Salt Lake,249.0
2117,35,Salt Lake,391.0
2118,35,Salt Lake,0.0
2119,35,Salt Lake,429.0
2120,35,Salt Lake,190.0
2121,35,Salt Lake,284.0
2122,35,Salt Lake,196.0
2123,35,Salt Lake,126.0
2124,35,Salt Lake,327.0
2125,35,Salt Lake,110.0
2126,35,Salt Lake,446.0
2127,35,Salt Lake,498.0
2128,35,Salt Lake,1.0
2129,35,Salt Lake,1062.0
2130,35,Salt Lake,329.0
2131,35,Salt Lake,19.0
2132,35,Salt Lake,268.0
2133,35,Salt Lake,0.0
2134,35,Salt Lake,1025.0
2135,35,Salt Lake,631.0
2136,35,Salt Lake,539.0
2137,35,Salt Lake,219.0
2138,35,Salt Lake,623.0
2139,35,Salt Lake,0.0
2140,35,Salt Lake,0.0
2141,35,Salt Lake,0.0
2142,35,Salt Lake,2.0
2143,35,Salt Lake,0.0
2144,35,Salt Lake,405.0
2145,35,Salt Lake,268.0
2146,35,Salt Lake,836.0
2147,35,Salt Lake,468.0
2148,35,Salt Lake,263.0
2149,35,Salt Lake,0.0
2150,35,Salt Lake,380.0
2151,35,Salt Lake,398.0
2152,35,Salt Lake,457.0
2153,35,Salt Lake,0.0
2154,35,Salt Lake,332.0
2155,35,Salt Lake,718.0
2156,35,Salt Lake,467.0
2157,35,Salt Lake,0.0
2158,35,Salt Lake,662.0
2159,35,Salt Lake,0.0
2160,35,Salt Lake,0.0
2161,35,Salt Lake,0.0
2162,35,Salt Lake,191.0
2163,35,Salt Lake,88.0
2164,35,Salt Lake,78.0
2165,35,Salt Lake,113.0
2166,35,Salt Lake,143.0
2167,35,Salt Lake,603.0
2168,35,Salt Lake,18.0
2169,35,Salt Lake,222.0
2170,35,Salt Lake,0.0
2171,35,Salt Lake,150.0
2172,35,Salt Lake,174.0
2173,35,Salt Lake,176.0
2174,35,Salt Lake,102.0
2175,35,Salt Lake,110.0
2176,35,Salt Lake,5.0
2177,35,Salt Lake,329.0
2178,35,Salt Lake,452.0
2179,35,Salt Lake,16.0
2180,35,Salt Lake,188.0
2181,35,Salt Lake,322.0
2182,35,Salt Lake,1222.0
2183,35,Salt Lake,1072.0
2184,35,Salt Lake,62.0
2185,35,Salt Lake,0.0
2186,35,Salt Lake,352.0
2187,35,Salt Lake,26.0
2188,35,Salt Lake,392.0
2189,35,Salt Lake,177.0
2190,35,Salt Lake,7.0
2191,35,Salt Lake,0.0
2192,35,Salt Lake,62.0
2193,35,Salt Lake,13.0
2194,35,Salt Lake,21.0
2195,35,Salt Lake,72.0
2196,35,Salt Lake,180.0
2197,35,Salt Lake,29.0
2198,35,Salt Lake,0.0
2199,35,Salt Lake,18.0
2200,35,Salt Lake,1.0
2201,35,Salt Lake,0.0
2202,35,Salt Lake,0.0
2203,35,Salt Lake,0.0
2204,35,Salt Lake,0.0
2205,35,Salt Lake,0.0
2206,35,Salt Lake,4.0
2207,35,Salt Lake,27.0
2208,35,Salt Lake,0.0
2209,35,Salt Lake,0.0
2210,35,Salt Lake,0.0
2211,35,Salt Lake,1.0
2212,35,Salt Lake,2.0
2213,35,Salt Lake,0.0
2214,35,Salt Lake,0.0
2215,35,Salt Lake,0.0
2216,35,Salt Lake,0.0
2217,49,Utah,1.0
2218,49,Utah,0.0
2219,49,Utah,0.0
2220,49,Utah,8.0
2221,49,Utah,1.0
2222,49,Utah,6.0
2223,49,Utah,9.0
2224,49,Utah,0.0
2225,49,Utah,0.0
2226,49,Utah,0.0
2227,49,Utah,0.0
2228,49,Utah,4.0
2229,49,Utah,29.0
2230,49,Utah,4.0
2231,49,Utah,0.0
2232,49,Utah,1.0
2233,49,Utah,1.0
2234,49,Utah,0.0
2235,49,Utah,0.0
2236,49,Utah,0.0
2237,49,Utah,3.0
2238,49,Utah,9.0
2239,49,Utah,2.0
2240,49,Utah,0.0
2241,49,Utah,1.0
2242,49,Utah,1.0
2243,49,Utah,1.0
2244,49,Utah,0.0
2245,49,Utah,0.0
2246,49,Utah,0.0
2247,49,Utah,0.0
2248,49,Utah,0.0
2249,49,Utah,0.0
2250,49,Utah,465.0
2251,49,Utah,16.0
2252,49,Utah,1.0
2253,49,Utah,0.0
2254,49,Utah,0.0
2255,49,Utah,0.0
2256,49,Utah,0.0
2257,49,Utah,27.0
2258,49,Utah,1.0
2259,49,Utah,0.0
2260,49,Utah,0.0
2261,49,Utah,0.0
2262,49,Utah,0.0
2263,49,Utah,1.0
2264,49,Utah,6.0
2265,49,Utah,0.0
2266,49,Utah,0.0
2267,49,Utah,0.0
2268,49,Utah,0.0
2269,49,Utah,7.0
2270,49,Utah,0.0
2271,49,Utah,136.0
2272,49,Utah,0.0
2273,49,Utah,0.0
2274,49,Utah,0.0
2275,49,Utah,0.0
2276,49,Utah,0.0
2277,49,Utah,0.0
2278,49,Utah,0.0
2279,49,Utah,0.0
2280,49,Utah,0.0
2281,49,Utah,0.0
2282,49,Utah,0.0
2283,49,Utah,0.0
2284,49,Utah,0.0
2285,49,Utah,0.0
2286,49,Utah,0.0
2287,49,Utah,0.0
2288,49,Utah,1.0
2289,49,Utah,0.0
2290,49,Utah,0.0
2291,49,Utah,0.0
2292,49,Utah,0.0
2293,49,Utah,0.0
2294,49,Utah,0.0
2295,49,Utah,0.0
2296,49,Utah,0.0
2297,49,Utah,2.0
2298,49,Utah,52.0
2299,49,Utah,0.0
2300,49,Utah,0.0
2301,49,Utah,0.0
2302,49,Utah,0.0
2303,49,Utah,5.0
2304,49,Utah,162.0
2305,49,Utah,766.0
2306,49,Utah,360.0
2307,49,Utah,226.0
2308,49,Utah,0.0
2309,49,Utah,174.0
2310,49,Utah,174.0
2311,49,Utah,174.0
2312,49,Utah,563.0
2313,49,Utah,167.0
2314,49,Utah,327.0
2315,49,Utah,264.0
2316,49,Utah,444.0
2317,49,Utah,314.0
2318,49,Utah,559.0
2319,49,Utah,250.0
2320,49,Utah,0.0
2321,49,Utah,14.0
2322,49,Utah,2.0
2323,49,Utah,0.0
2324,49,Utah,0.0
2325,49,Utah,0.0
2326,49,Utah,8.0
2327,49,Utah,5.0
2328,49,Utah,1.0
2329,49,Utah,0.0
2330,49,Utah,0.0
2331,49,Utah,0.0
2332,49,Utah,0.0
2333,49,Utah,0.0
2334,49,Utah,0.0
2335,49,Utah,0.0
2336,49,Utah,0.0
2337,49,Utah,0.0
2338,49,Utah,0.0
2339,49,Utah,0.0
2340,49,Utah,0.0
2341,49,Utah,0.0
2342,49,Utah,0.0
2343,49,Utah,0.0
2344,49,Utah,134.0
2345,49,Utah,206.0
2346,49,Utah,105.0
2347,49,Utah,446.0
2348,49,Utah,456.0
2349,49,Utah,28.0
2350,49,Utah,2.0
2351,49,Utah,76.0
2352,49,Utah,0.0
2353,49,Utah,393.0
2354,49,Utah,55.0
2355,49,Utah,1.0
2356,49,Utah,0.0
2357,49,Utah,0.0
2358,49,Utah,562.0
2359,49,Utah,274.0
2360,49,Utah,20.0
2361,49,Utah,0.0
2362,49,Utah,0.0
2363,49,Utah,0.0
2364,49,Utah,16.0
2365,49,Utah,20.0
2366,49,Utah,0.0
2367,49,Utah,50.0
2368,49,Utah,71.0
2369,49,Utah,111.0
2370,49,Utah,429.0
2371,49,Utah,469.0
2372,49,Utah,372.0
2373,49,Utah,212.0
2374,49,Utah,0.0
2375,49,Utah,0.0
2376,49,Utah,32.0
2377,49,Utah,150.0
2378,49,Utah,363.0
2379,49,Utah,331.0
2380,49,Utah,0.0
2381,49,Utah,0.0
2382,49,Utah,113.0
2383,49,Utah,245.0
2384,49,Utah,457.0
2385,49,Utah,265.0
2386,49,Utah,87.0
2387,49,Utah,40.0
2388,49,Utah,8.0
2389,49,Utah,0.0
2390,49,Utah,7.0
2391,49,Utah,0.0
2392,49,Utah,0.0
2393,49,Utah,0.0
2394,49,Utah,0.0
2395,49,Utah,0.0
2396,49,Utah,0.0
2397,49,Utah,0.0
2398,49,Utah,0.0
2399,49,Utah,0.0
2400,49,Utah,0.0
2401,49,Utah,0.0
2402,49,Utah,0.0
2403,49,Utah,0.0
2404,49,Utah,0.0
2405,49,Utah,0.0
2406,49,Utah,0.0
2407,49,Utah,0.0
2408,49,Utah,0.0
2409,49,Utah,0.0
2410,49,Utah,0.0
2411,49,Utah,6.0
2412,49,Utah,0.0
2413,49,Utah,0.0
2414,49,Utah,0.0
2415,49,Utah,0.0
2416,49,Utah,1.0
2417,49,Utah,439.0
2418,49,Utah,379.0
2419,49,Utah,354.0
2420,49,Utah,0.0
2421,49,Utah,0.0
2422,49,Utah,0.0
2423,49,Utah,0.0
2424,49,Utah,1.0
2425,49,Utah,0.0
2426,49,Utah,0.0
2427,49,Utah,0.0
2428,49,Utah,0.0
2429,49,Utah,2.0
2430,49,Utah,0.0
2431,49,Utah,4.0
2432,49,Utah,0.0
2433,49,Utah,203.0
2434,49,Utah,2239.0
2435,49,Utah,170.0
2436,49,Utah,365.0
2437,49,Utah,1226.0
2438,49,Utah,465.0
2439,49,Utah,374.0
2440,49,Utah,652.0
2441,49,Utah,1114.0
2442,49,Utah,358.0
2443,49,Utah,223.0
2444,49,Utah,536.0
2445,49,Utah,474.0
2446,49,Utah,515.0
2447,49,Utah,80.0
2448,49,Utah,504.0
2449,49,Utah,437.0
2450,49,Utah,338.0
2451,49,Utah,170.0
2452,49,Utah,195.0
2453,49,Utah,165.0
2454,49,Utah,412.0
2455,49,Utah,3.0
2456,49,Utah,9.0
2457,49,Utah,475.0
2458,49,Utah,386.0
2459,49,Utah,420.0
2460,49,Utah,745.0
2461,49,Utah,283.0
2462,49,Utah,46.0
2463,49,Utah,228.0
2464,49,Utah,84.0
2465,49,Utah,991.0
2466,49,Utah,426.0
2467,49,Utah,1240.0
2468,49,Utah,359.0
2469,49,Utah,153.0
2470,49,Utah,583.0
2471,49,Utah,593.0
2472,49,Utah,461.0
2473,49,Utah,736.0
2474,49,Utah,390.0
2475,49,Utah,149.0
2476,49,Utah,65.0
2477,49,Utah,489.0
2478,49,Utah,101.0
2479,49,Utah,506.0
2480,49,Utah,697.0
2481,49,Utah,787.0
2482,49,Utah,179.0
2483,49,Utah,139.0
2484,49,Utah,5.0
2485,49,Utah,80.0
2486,49,Utah,473.0
2487,49,Utah,913.0
2488,49,Utah,193.0
2489,49,Utah,30.0
2490,49,Utah,264.0
2491,49,Utah,325.0
2492,49,Utah,171.0
2493,49,Utah,103.0
2494,49,Utah,93.0
2495,49,Utah,53.0
2496,49,Utah,96.0
2497,49,Utah,327.0
2498,49,Utah,379.0
2499,49,Utah,164.0
2500,49,Utah,0.0
2501,49,Utah,0.0
2502,49,Utah,710.0
2503,49,Utah,342.0
2504,49,Utah,237.0
2505,49,Utah,351.0
2506,49,Utah,113.0
2507,49,Utah,0.0
2508,49,Utah,4.0
2509,49,Utah,1.0
2510,49,Utah,258.0
2511,49,Utah,497.0
2512,49,Utah,2.0
2513,49,Utah,476.0
2514,49,Utah,900.0
2515,49,Utah,127.0
2516,49,Utah,678.0
2517,49,Utah,412.0
2518,49,Utah,251.0
2519,49,Utah,1139.0
2520,49,Utah,497.0
2521,49,Utah,82.0
2522,49,Utah,344.0
2523,49,Utah,1151.0
2524,49,Utah,384.0
2525,49,Utah,211.0
2526,49,Utah,0.0
2527,49,Utah,1.0
2528,49,Utah,95.0
2529,49,Utah,3.0
2530,49,Utah,745.0
2531,49,Utah,0.0
2532,49,Utah,0.0
2533,49,Utah,0.0
2534,49,Utah,347.0
2535,49,Utah,429.0
2536,49,Utah,0.0
2537,49,Utah,182.0
2538,49,Utah,230.0
2539,49,Utah,44.0
2540,49,Utah,323.0
2541,49,Utah,265.0
2542,49,Utah,200.0
2543,49,Utah,274.0
2544,49,Utah,421.0
2545,49,Utah,0.0
2546,49,Utah,230.0
2547,49,Utah,0.0
2548,49,Utah,0.0
2549,49,Utah,747.0
2550,49,Utah,0.0
2551,49,Utah,0.0
2552,49,Utah,0.0
2553,49,Utah,0.0
2554,49,Utah,146.0
2555,49,Utah,352.0
2556,49,Utah,0.0
2557,49,Utah,664.0
2558,49,Utah,2.0
2559,49,Utah,252.0
2560,49,Utah,214.0
2561,49,Utah,332.0
2562,49,Utah,256.0
2563,49,Utah,145.0
2564,49,Utah,175.0
2565,49,Utah,277.0
2566,49,Utah,4.0
2567,49,Utah,99.0
2568,49,Utah,401.0
2569,49,Utah,3.0
2570,49,Utah,218.0
2571,49,Utah,0.0
2572,49,Utah,389.0
2573,49,Utah,1181.0
2574,49,Utah,332.0
2575,49,Utah,66.0
2576,49,Utah,429.0
2577,49,Utah,259.0
2578,49,Utah,410.0
2579,49,Utah,439.0
2580,49,Utah,220.0
2581,49,Utah,364.0
2582,49,Utah,523.0
2583,49,Utah,494.0
2584,49,Utah,287.0
2585,49,Utah,151.0
2586,49,Utah,196.0
2587,49,Utah,102.0
2588,49,Utah,19.0
2589,49,Utah,663.0
2590,49,Utah,110.0
2591,49,Utah,56.0
2592,49,Utah,138.0
2593,49,Utah,277.0
2594,49,Utah,159.0
2595,49,Utah,127.0
2596,49,Utah,601.0
2597,49,Utah,447.0
2598,49,Utah,371.0
2599,49,Utah,203.0
2600,49,Utah,148.0
2601,49,Utah,298.0
2602,49,Utah,26.0
2603,49,Utah,61.0
2604,49,Utah,247.0
2605,49,Utah,346.0
2606,49,Utah,146.0
2607,49,Utah,108.0
2608,49,Utah,57.0
2609,49,Utah,218.0
2610,49,Utah,236.0
2611,49,Utah,101.0
2612,49,Utah,150.0
2613,49,Utah,212.0
2614,49,Utah,132.0
2615,49,Utah,255.0
2616,49,Utah,231.0
2617,49,Utah,461.0
2618,49,Utah,268.0
2619,49,Utah,18.0
2620,49,Utah,322.0
2621,49,Utah,291.0
2622,49,Utah,216.0
2623,49,Utah,25.0
2624,49,Utah,648.0
2625,49,Utah,304.0
2626,49,Utah,456.0
2627,49,Utah,131.0
2628,49,Utah,237.0
2629,49,Utah,0.0
2630,49,Utah,0.0
2631,49,Utah,1.0
2632,49,Utah,153.0
2633,49,Utah,363.0
2634,49,Utah,320.0
2635,49,Utah,161.0
2636,49,Utah,71.0
2637,49,Utah,0.0
2638,49,Utah,0.0
2639,49,Utah,0.0
2640,49,Utah,14.0
2641,49,Utah,701.0
2642,49,Utah,536.0
2643,49,Utah,84.0
2644,49,Utah,141.0
2645,49,Utah,0.0
2646,49,Utah,0.0
2647,49,Utah,634.0
2648,49,Utah,300.0
2649,49,Utah,107.0
2650,49,Utah,576.0
2651,49,Utah,231.0
2652,49,Utah,363.0
2653,49,Utah,62.0
2654,49,Utah,1209.0
2655,49,Utah,247.0
2656,49,Utah,2498.0
2657,49,Utah,116.0
2658,49,Utah,375.0
2659,49,Utah,83.0
2660,49,Utah,602.0
2661,49,Utah,415.0
2662,49,Utah,0.0
2663,49,Utah,142.0
2664,49,Utah,376.0
2665,49,Utah,22.0
2666,49,Utah,183.0
2667,49,Utah,250.0
2668,49,Utah,221.0
2669,49,Utah,534.0
2670,49,Utah,433.0
2671,49,Utah,460.0
2672,49,Utah,342.0
2673,49,Utah,387.0
2674,49,Utah,552.0
2675,49,Utah,287.0
2676,49,Utah,268.0
2677,49,Utah,337.0
2678,49,Utah,258.0
2679,49,Utah,231.0
2680,49,Utah,208.0
2681,49,Utah,469.0
2682,49,Utah,363.0
2683,49,Utah,183.0
2684,49,Utah,272.0
2685,49,Utah,260.0
2686,49,Utah,352.0
2687,49,Utah,276.0
2688,49,Utah,295.0
2689,49,Utah,150.0
2690,49,Utah,347.0
2691,49,Utah,221.0
2692,49,Utah,401.0
2693,49,Utah,617.0
2694,49,Utah,355.0
2695,49,Utah,433.0
2696,49,Utah,228.0
2697,49,Utah,433.0
2698,49,Utah,381.0
2699,49,Utah,350.0
2700,49,Utah,207.0
2701,49,Utah,262.0
2702,49,Utah,438.0
2703,49,Utah,241.0
2704,49,Utah,224.0
2705,49,Utah,343.0
2706,49,Utah,34.0
2707,49,Utah,345.0
2708,49,Utah,105.0
2709,49,Utah,76.0
2710,49,Utah,122.0
2711,49,Utah,469.0
2712,49,Utah,79.0
2713,49,Utah,275.0
2714,49,Utah,201.0
2715,49,Utah,237.0
2716,49,Utah,367.0
2717,49,Utah,147.0
2718,49,Utah,263.0
2719,49,Utah,1164.0
2720,49,Utah,1005.0
2721,49,Utah,440.0
2722,49,Utah,330.0
2723,49,Utah,344.0
2724,49,Utah,223.0
2725,49,Utah,261.0
2726,49,Utah,0.0
2727,49,Utah,0.0
2728,49,Utah,0.0
2729,49,Utah,0.0
2730,49,Utah,0.0
2731,49,Utah,428.0
2732,49,Utah,2.0
2733,49,Utah,43.0
2734,49,Utah,188.0
2735,49,Utah,173.0
2736,49,Utah,320.0
2737,49,Utah,40.0
2738,49,Utah,214.0
2739,49,Utah,290.0
2740,49,Utah,425.0
2741,49,Utah,308.0
2742,49,Utah,125.0
2743,49,Utah,146.0
2744,49,Utah,46.0
2745,49,Utah,178.0
2746,49,Utah,445.0
2747,49,Utah,400.0
2748,49,Utah,36.0
2749,49,Utah,57.0
2750,49,Utah,148.0
2751,49,Utah,76.0
2752,49,Utah,672.0
2753,49,Utah,575.0
2754,49,Utah,590.0
2755,49,Utah,72.0
2756,49,Utah,93.0
2757,49,Utah,534.0
2758,49,Utah,192.0
2759,49,Utah,676.0
2760,49,Utah,457.0
2761,49,Utah,0.0
2762,49,Utah,176.0
2763,49,Utah,1839.0
2764,49,Utah,445.0
2765,49,Utah,946.0
2766,49,Utah,661.0
2767,49,Utah,141.0
2768,49,Utah,24.0
2769,49,Utah,332.0
2770,49,Utah,481.0
2771,49,Utah,595.0
2772,49,Utah,428.0
2773,49,Utah,907.0
2774,49,Utah,391.0
2775,49,Utah,519.0
2776,49,Utah,551.0
2777,49,Utah,400.0
2778,49,Utah,545.0
2779,49,Utah,770.0
2780,49,Utah,141.0
2781,49,Utah,304.0
2782,49,Utah,310.0
2783,49,Utah,579.0
2784,49,Utah,379.0
2785,49,Utah,285.0
2786,49,Utah,240.0
2787,49,Utah,417.0
2788,49,Utah,592.0
2789,49,Utah,356.0
2790,49,Utah,0.0
2791,49,Utah,205.0
2792,49,Utah,0.0
2793,49,Utah,269.0
2794,49,Utah,89.0
2795,49,Utah,0.0
2796,49,Utah,14.0
2797,49,Utah,12.0
2798,49,Utah,0.0
2799,49,Utah,0.0
2800,49,Utah,0.0
2801,49,Utah,7.0
2802,49,Utah,8.0
2803,49,Utah,1361.0
2804,49,Utah,629.0
2805,49,Utah,0.0
2806,49,Utah,4.0
2807,49,Utah,1.0
2808,49,Utah,251.0
2809,49,Utah,749.0
2810,49,Utah,1169.0
2811,49,Utah,498.0
2812,49,Utah,1.0
2813,49,Utah,299.0
2814,49,Utah,137.0
2815,49,Utah,156.0
2816,49,Utah,323.0
2817,49,Utah,0.0
2818,49,Utah,865.0
2819,49,Utah,2.0
2820,49,Utah,221.0
2821,49,Utah,158.0
2822,49,Utah,0.0
2823,49,Utah,2.0
2824,49,Utah,24.0
2825,49,Utah,323.0
2826,49,Utah,231.0
2827,49,Utah,149.0
2828,49,Utah,606.0
2829,49,Utah,661.0
2830,49,Utah,138.0
2831,49,Utah,335.0
2832,49,Utah,534.0
2833,49,Utah,435.0
2834,49,Utah,473.0
2835,49,Utah,284.0
2836,49,Utah,126.0
2837,49,Utah,954.0
2838,49,Utah,533.0
2839,49,Utah,700.0
2840,49,Utah,578.0
2841,49,Utah,332.0
2842,49,Utah,609.0
2843,49,Utah,706.0
2844,49,Utah,577.0
2845,49,Utah,363.0
2846,49,Utah,367.0
2847,49,Utah,822.0
2848,49,Utah,466.0
2849,49,Utah,426.0
2850,49,Utah,85.0
2851,49,Utah,0.0
2852,49,Utah,2.0
2853,49,Utah,829.0
2854,49,Utah,383.0
2855,49,Utah,758.0
2856,49,Utah,251.0
2857,49,Utah,379.0
2858,49,Utah,516.0
2859,49,Utah,419.0
2860,49,Utah,0.0
2861,49,Utah,108.0
2862,49,Utah,396.0
2863,49,Utah,641.0
2864,49,Utah,223.0
2865,49,Utah,515.0
2866,49,Utah,483.0
2867,49,Utah,285.0
2868,49,Utah,392.0
2869,49,Utah,348.0
2870,49,Utah,105.0
2871,49,Utah,576.0
2872,49,Utah,431.0
2873,49,Utah,451.0
2874,49,Utah,606.0
2875,49,Utah,84.0
2876,49,Utah,459.0
2877,49,Utah,242.0
2878,49,Utah,553.0
2879,49,Utah,101.0
2880,49,Utah,354.0
2881,49,Utah,362.0
2882,49,Utah,256.0
2883,49,Utah,405.0
2884,49,Utah,665.0
2885,49,Utah,18.0
2886,49,Utah,187.0
2887,49,Utah,621.0
2888,49,Utah,287.0
2889,49,Utah,395.0
2890,49,Utah,70.0
2891,49,Utah,493.0
2892,49,Utah,580.0
2893,49,Utah,320.0
2894,49,Utah,522.0
2895,49,Utah,331.0
2896,49,Utah,0.0
2897,49,Utah,21.0
2898,49,Utah,77.0
2899,49,Utah,534.0
2900,49,Utah,203.0
2901,49,Utah,7.0
2902,49,Utah,0.0
2903,49,Utah,195.0
2904,49,Utah,454.0
2905,49,Utah,406.0
2906,49,Utah,834.0
2907,49,Utah,452.0
2908,49,Utah,573.0
2909,49,Utah,410.0
2910,49,Utah,334.0
2911,49,Utah,344.0
2912,49,Utah,135.0
2913,49,Utah,326.0
2914,49,Utah,376.0
2915,49,Utah,465.0
2916,49,Utah,456.0
2917,49,Utah,349.0
2918,49,Utah,65.0
2919,49,Utah,344.0
2920,49,Utah,337.0
2921,49,Utah,526.0
2922,49,Utah,287.0
2923,49,Utah,0.0
2924,49,Utah,124.0
2925,49,Utah,378.0
2926,49,Utah,0.0
2927,49,Utah,498.0
2928,49,Utah,156.0
2929,49,Utah,342.0
2930,49,Utah,890.0
2931,49,Utah,189.0
2932,49,Utah,589.0
2933,49,Utah,213.0
2934,49,Utah,604.0
2935,49,Utah,68.0
2936,49,Utah,32.0
2937,49,Utah,188.0
2938,49,Utah,300.0
2939,49,Utah,120.0
2940,49,Utah,398.0
2941,49,Utah,343.0
2942,49,Utah,6.0
2943,49,Utah,517.0
2944,49,Utah,126.0
2945,49,Utah,13.0
2946,49,Utah,456.0
2947,49,Utah,241.0
2948,49,Utah,1.0
2949,49,Utah,2.0
2950,49,Utah,37.0
2951,49,Utah,261.0
