Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
HBW,Ok,P,739,1349.49,1275.01,11.19,1282.42,67.08,55.89,7.41,Shorten02
HBW,Ok,A,739,384.0,345.08,4.0,346.17,37.83,33.83,1.08,Shorten02
HBO,Ok,P,739,6317.39,5755.74,60.69,5776.25,541.14,480.44,20.52,Shorten02
HBO,Ok,A,739,4686.93,4271.85,45.54,4280.37,406.56,361.02,8.52,Shorten02
NHB,Ok,P,739,1322.39,1250.29,7.55,1251.33,71.06,63.51,1.04,Shorten02
NHB,Ok,A,739,1303.21,1232.31,7.66,1233.36,69.85,62.19,1.05,Shorten02
HBSch,Ok,P,739,136.58,85.92,0.07,85.92,50.67,0.51,0.0,Shorten02
HBSch,Ok,A,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,740,11.62,11.31,0.08,11.32,0.3,0.13,0.0,Shorten02
All,Ok,A,740,5.12,4.98,0.04,4.98,0.14,0.1,0.0,Shorten02
HBW,Ok,P,740,1.26,1.25,0.01,1.25,0.01,0.0,0.0,Shorten02
HBW,Ok,A,740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBO,Ok,P,740,9.38,9.2,0.06,9.2,0.18,0.12,0.0,Shorten02
HBO,Ok,A,740,4.4,4.27,0.03,4.27,0.13,0.09,0.0,Shorten02
NHB,Ok,P,740,0.71,0.7,0.0,0.7,0.01,0.01,0.0,Shorten02
NHB,Ok,A,740,0.72,0.71,0.0,0.71,0.01,0.01,0.0,Shorten02
HBSch,Ok,P,740,0.26,0.16,0.0,0.16,0.1,0.0,0.0,Shorten02
HBSch,Ok,A,740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,741,1143.77,1062.36,8.94,1068.75,75.01,59.07,6.4,Shorten02
All,Ok,A,741,495.12,458.08,4.19,458.62,36.49,32.3,0.55,Shorten02
HBW,Ok,P,741,178.02,171.7,1.32,173.42,4.6,3.28,1.71,Shorten02
HBW,Ok,A,741,1.13,1.13,0.0,1.13,0.0,0.0,0.0,Shorten02
HBO,Ok,P,741,855.55,791.63,7.13,796.25,59.3,52.18,4.62,Shorten02
HBO,Ok,A,741,411.41,378.46,3.71,378.95,32.45,28.74,0.5,Shorten02
NHB,Ok,P,741,83.88,79.79,0.48,79.86,4.02,3.54,0.07,Shorten02
NHB,Ok,A,741,82.58,78.49,0.48,78.54,4.04,3.56,0.05,Shorten02
HBSch,Ok,P,741,26.32,19.23,0.01,19.23,7.09,0.07,0.0,Shorten02
HBSch,Ok,A,741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,742,2686.46,2463.33,20.12,2490.76,195.71,161.47,27.42,Shorten02
All,Ok,A,742,3378.26,3162.38,27.28,3175.01,203.25,175.97,12.63,Shorten02
HBW,Ok,P,742,362.98,324.35,2.85,334.28,28.69,25.84,9.94,Shorten02
HBW,Ok,A,742,958.86,906.5,7.68,913.77,45.09,37.42,7.26,Shorten02
HBO,Ok,P,742,1640.49,1504.12,13.78,1520.44,120.05,106.27,16.32,Shorten02
HBO,Ok,A,742,1788.38,1658.59,16.11,1663.13,125.25,109.13,4.54,Shorten02
NHB,Ok,P,742,638.72,604.87,3.47,606.04,32.68,29.21,1.17,Shorten02
NHB,Ok,A,742,631.03,597.29,3.49,598.11,32.91,29.42,0.82,Shorten02
HBSch,Ok,P,742,44.27,29.99,0.02,29.99,14.28,0.14,0.0,Shorten02
HBSch,Ok,A,742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,743,4848.66,4552.43,37.32,4557.81,290.85,188.63,5.38,Shorten02
All,Ok,A,743,2872.8,2557.5,20.36,2557.5,315.3,159.37,0.0,Shorten02
HBW,Ok,P,743,697.8,682.53,5.29,683.4,14.4,9.12,0.87,Shorten02
HBW,Ok,A,743,149.27,140.04,1.27,140.04,9.23,7.96,0.0,Shorten02
HBO,Ok,P,743,3564.16,3364.18,29.59,3368.46,195.71,166.11,4.28,Shorten02
HBO,Ok,A,743,1888.67,1734.93,16.51,1734.93,153.74,137.22,0.0,Shorten02
NHB,Ok,P,743,471.83,456.48,2.37,456.71,15.11,12.75,0.23,Shorten02
NHB,Ok,A,743,464.59,449.39,2.39,449.39,15.2,12.81,0.0,Shorten02
HBSch,Ok,P,743,114.87,49.24,0.08,49.24,65.63,0.66,0.0,Shorten02
HBSch,Ok,A,743,370.26,233.13,0.19,233.13,137.13,1.37,0.0,Shorten02
All,Ok,P,744,5444.95,5122.6,42.55,5127.42,317.53,234.11,4.82,Shorten02
All,Ok,A,744,2885.99,2635.79,23.87,2636.52,249.47,181.32,0.73,Shorten02
HBW,Ok,P,744,863.88,848.85,5.57,850.6,13.28,7.71,1.75,Shorten02
HBW,Ok,A,744,77.88,72.93,0.7,72.95,4.93,4.23,0.02,Shorten02
HBO,Ok,P,744,3985.26,3736.08,34.4,3739.06,246.21,211.81,2.97,Shorten02
HBO,Ok,A,744,2226.35,2043.31,20.56,2043.98,182.37,161.8,0.67,Shorten02
NHB,Ok,P,744,506.32,489.51,2.54,489.61,16.72,14.18,0.1,Shorten02
NHB,Ok,A,744,498.02,480.6,2.54,480.64,17.38,14.84,0.04,Shorten02
HBSch,Ok,P,744,89.48,48.15,0.05,48.15,41.33,0.41,0.0,Shorten02
HBSch,Ok,A,744,83.74,38.94,0.06,38.94,44.79,0.45,0.0,Shorten02
All,Ok,P,745,956.12,931.14,5.98,931.69,24.43,15.83,0.55,Shorten02
All,Ok,A,745,466.65,447.84,3.65,447.84,18.81,15.16,0.0,Shorten02
HBW,Ok,P,745,151.35,150.3,0.62,150.59,0.76,0.14,0.29,Shorten02
HBW,Ok,A,745,5.22,5.08,0.03,5.08,0.14,0.11,0.0,Shorten02
HBO,Ok,P,745,704.23,684.15,5.02,684.4,19.83,14.82,0.25,Shorten02
HBO,Ok,A,745,380.05,362.61,3.28,362.61,17.44,14.17,0.0,Shorten02
NHB,Ok,P,745,83.34,82.16,0.33,82.16,1.18,0.85,0.01,Shorten02
NHB,Ok,A,745,81.38,80.15,0.34,80.15,1.22,0.89,0.0,Shorten02
HBSch,Ok,P,745,17.19,14.53,0.01,14.53,2.66,0.03,0.0,Shorten02
HBSch,Ok,A,745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,746,1025.11,957.52,7.98,958.3,66.81,47.43,0.78,Shorten02
All,Ok,A,746,759.53,703.49,6.32,703.51,56.02,49.7,0.01,Shorten02
HBW,Ok,P,746,139.32,135.82,1.03,136.01,3.31,2.27,0.19,Shorten02
HBW,Ok,A,746,82.52,79.17,0.64,79.17,3.35,2.71,0.0,Shorten02
HBO,Ok,P,746,751.18,702.98,6.33,703.53,47.65,41.32,0.55,Shorten02
HBO,Ok,A,746,569.46,521.1,5.08,521.11,48.35,43.28,0.01,Shorten02
NHB,Ok,P,746,108.93,104.58,0.6,104.61,4.32,3.72,0.04,Shorten02
NHB,Ok,A,746,107.55,103.23,0.61,103.23,4.32,3.71,0.0,Shorten02
HBSch,Ok,P,746,25.68,14.14,0.02,14.14,11.54,0.12,0.0,Shorten02
HBSch,Ok,A,746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,747,6214.5,5605.44,44.69,5619.51,594.98,516.23,14.08,Shorten02
All,Ok,A,747,8393.53,7697.34,66.47,7710.99,682.54,525.05,13.65,Shorten02
HBW,Ok,P,747,695.17,633.73,5.02,637.69,57.48,52.46,3.97,Shorten02
HBW,Ok,A,747,911.21,849.25,7.87,852.55,58.66,50.79,3.3,Shorten02
HBO,Ok,P,747,3235.01,2902.1,28.11,2910.8,324.21,296.11,8.7,Shorten02
HBO,Ok,A,747,5003.42,4636.78,46.77,4645.79,357.62,310.85,9.01,Shorten02
NHB,Ok,P,747,2224.94,2044.67,11.53,2046.08,178.85,167.32,1.41,Shorten02
NHB,Ok,A,747,2195.19,2019.68,11.69,2021.02,174.18,162.49,1.33,Shorten02
HBSch,Ok,P,747,59.38,24.94,0.04,24.94,34.44,0.34,0.0,Shorten02
HBSch,Ok,A,747,283.71,191.63,0.14,191.63,92.08,0.92,0.0,Shorten02
All,Ok,P,748,2797.64,2645.32,19.91,2648.38,149.26,101.12,3.06,Shorten02
All,Ok,A,748,1224.53,1143.05,9.9,1143.56,80.97,71.06,0.51,Shorten02
HBW,Ok,P,748,417.83,412.07,2.13,413.23,4.6,2.47,1.16,Shorten02
HBW,Ok,A,748,15.52,14.84,0.11,14.85,0.67,0.57,0.01,Shorten02
HBO,Ok,P,748,2107.09,1995.23,16.77,1997.09,110.0,93.23,1.85,Shorten02
HBO,Ok,A,748,999.73,925.2,8.81,925.67,74.06,65.25,0.47,Shorten02
NHB,Ok,P,748,213.75,207.58,0.98,207.63,6.12,5.14,0.05,Shorten02
NHB,Ok,A,748,209.28,203.01,0.99,203.04,6.24,5.25,0.03,Shorten02
HBSch,Ok,P,748,58.98,30.43,0.04,30.43,28.55,0.29,0.0,Shorten02
HBSch,Ok,A,748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,749,1444.27,1375.32,10.81,1376.69,67.58,47.2,1.37,Shorten02
All,Ok,A,749,604.19,564.4,4.82,564.4,39.79,34.97,0.0,Shorten02
HBW,Ok,P,749,208.48,205.72,1.53,206.25,2.24,0.71,0.53,Shorten02
HBW,Ok,A,749,1.32,1.32,0.0,1.32,0.0,0.0,0.0,Shorten02
HBO,Ok,P,749,1098.16,1044.71,8.76,1045.53,52.63,43.87,0.82,Shorten02
HBO,Ok,A,749,502.05,465.35,4.31,465.35,36.7,32.38,0.0,Shorten02
NHB,Ok,P,749,102.87,99.82,0.5,99.84,3.03,2.53,0.02,Shorten02
NHB,Ok,A,749,100.82,97.72,0.51,97.72,3.1,2.59,0.0,Shorten02
HBSch,Ok,P,749,34.75,25.07,0.02,25.07,9.68,0.1,0.0,Shorten02
HBSch,Ok,A,749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,750,4406.78,4132.37,31.24,4139.17,267.61,213.26,6.8,Shorten02
All,Ok,A,750,4278.4,3991.19,33.52,3991.85,286.55,253.03,0.66,Shorten02
HBW,Ok,P,750,487.23,469.35,3.49,471.84,15.39,11.9,2.5,Shorten02
HBW,Ok,A,750,217.23,205.92,1.83,205.97,11.26,9.43,0.05,Shorten02
HBO,Ok,P,750,2311.1,2159.78,19.42,2163.45,147.64,128.22,3.67,Shorten02
HBO,Ok,A,750,2541.25,2346.96,23.34,2347.44,193.81,170.47,0.48,Shorten02
NHB,Ok,P,750,1540.16,1458.32,8.29,1458.96,81.2,72.91,0.63,Shorten02
NHB,Ok,A,750,1519.92,1438.31,8.34,1438.44,81.48,73.14,0.13,Shorten02
HBSch,Ok,P,750,68.29,44.92,0.03,44.92,23.37,0.23,0.0,Shorten02
HBSch,Ok,A,750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,751,1192.92,1125.5,6.34,1126.09,66.83,60.1,0.59,Shorten02
All,Ok,A,751,4245.64,4047.77,34.47,4049.29,196.35,161.88,1.51,Shorten02
HBW,Ok,P,751,13.93,12.29,0.12,12.34,1.59,1.47,0.04,Shorten02
HBW,Ok,A,751,1242.24,1212.07,10.15,1212.84,29.39,19.25,0.77,Shorten02
HBO,Ok,P,751,85.31,79.88,0.57,80.14,5.17,4.6,0.26,Shorten02
HBO,Ok,A,751,1925.5,1819.0,18.63,1819.61,105.89,87.26,0.61,Shorten02
NHB,Ok,P,751,1091.25,1031.29,5.66,1031.58,59.68,54.02,0.29,Shorten02
NHB,Ok,A,751,1077.9,1016.7,5.69,1016.83,61.06,55.37,0.14,Shorten02
HBSch,Ok,P,751,2.43,2.04,0.0,2.04,0.39,0.0,0.0,Shorten02
HBSch,Ok,A,751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,752,2208.37,2026.54,11.94,2029.44,178.93,164.71,2.9,Shorten02
All,Ok,A,752,7070.74,6588.45,54.79,6610.96,459.78,404.99,22.52,Shorten02
HBW,Ok,P,752,46.35,39.97,0.36,40.23,6.12,5.76,0.27,Shorten02
HBW,Ok,A,752,1624.75,1567.47,12.47,1578.8,45.94,33.48,11.33,Shorten02
HBO,Ok,P,752,241.68,218.16,1.9,219.04,22.64,20.74,0.88,Shorten02
HBO,Ok,A,752,3554.98,3281.12,32.6,3290.58,264.4,231.8,9.45,Shorten02
NHB,Ok,P,752,1916.26,1766.64,9.68,1768.39,147.87,138.19,1.76,Shorten02
NHB,Ok,A,752,1891.02,1739.85,9.72,1741.59,149.43,139.72,1.74,Shorten02
HBSch,Ok,P,752,4.08,1.77,0.0,1.77,2.3,0.02,0.0,Shorten02
HBSch,Ok,A,752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,753,4.7,4.56,0.03,4.56,0.14,0.1,0.0,Shorten02
All,Ok,A,753,2.25,2.14,0.02,2.14,0.11,0.1,0.0,Shorten02
HBW,Ok,P,753,0.5,0.5,0.0,0.5,0.0,0.0,0.0,Shorten02
HBW,Ok,A,753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
HBO,Ok,P,753,3.96,3.84,0.03,3.84,0.12,0.09,0.0,Shorten02
HBO,Ok,A,753,2.05,1.94,0.02,1.94,0.11,0.09,0.0,Shorten02
NHB,Ok,P,753,0.19,0.18,0.0,0.18,0.01,0.0,0.0,Shorten02
NHB,Ok,A,753,0.2,0.19,0.0,0.19,0.01,0.0,0.0,Shorten02
HBSch,Ok,P,753,0.05,0.04,0.0,0.04,0.01,0.0,0.0,Shorten02
HBSch,Ok,A,753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,754,3796.02,3593.87,27.31,3596.49,199.53,139.34,2.62,Shorten02
All,Ok,A,754,1702.68,1534.65,12.5,1534.65,168.03,110.41,0.0,Shorten02
HBW,Ok,P,754,538.17,530.05,3.65,530.55,7.63,3.98,0.5,Shorten02
HBW,Ok,A,754,63.04,59.36,0.53,59.36,3.69,3.16,0.0,Shorten02
HBO,Ok,P,754,2867.62,2715.81,22.25,2717.86,149.77,127.52,2.05,Shorten02
HBO,Ok,A,754,1208.49,1098.85,10.54,1098.85,109.64,99.1,0.0,Shorten02
NHB,Ok,P,754,284.84,275.91,1.35,275.99,8.86,7.51,0.07,Shorten02
NHB,Ok,A,754,280.36,271.31,1.37,271.31,9.06,7.69,0.0,Shorten02
HBSch,Ok,P,754,105.38,72.1,0.06,72.1,33.28,0.33,0.0,Shorten02
HBSch,Ok,A,754,150.79,105.14,0.07,105.14,45.65,0.46,0.0,Shorten02
All,Ok,P,755,3974.2,3750.04,29.16,3753.96,220.24,160.15,3.92,Shorten02
All,Ok,A,755,1446.37,1338.12,11.95,1338.12,108.26,96.31,0.0,Shorten02
HBW,Ok,P,755,587.05,575.4,3.78,577.24,9.81,6.04,1.84,Shorten02
HBW,Ok,A,755,3.24,3.24,0.0,3.24,0.0,0.0,0.0,Shorten02
HBO,Ok,P,755,3022.18,2849.65,24.08,2851.66,170.52,146.44,2.02,Shorten02
HBO,Ok,A,755,1196.22,1096.91,10.69,1096.91,99.31,88.62,0.0,Shorten02
NHB,Ok,P,755,251.27,242.59,1.25,242.66,8.61,7.36,0.06,Shorten02
NHB,Ok,A,755,246.91,237.97,1.26,237.97,8.95,7.69,0.0,Shorten02
HBSch,Ok,P,755,113.7,82.4,0.06,82.4,31.3,0.31,0.0,Shorten02
HBSch,Ok,A,755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,756,3423.67,3192.11,23.92,3195.05,228.62,176.74,2.94,Shorten02
All,Ok,A,756,2999.23,2810.14,24.65,2810.14,189.09,164.44,0.0,Shorten02
HBW,Ok,P,756,486.51,464.15,3.05,465.65,20.86,17.81,1.49,Shorten02
HBW,Ok,A,756,363.41,346.12,2.92,346.12,17.29,14.37,0.0,Shorten02
HBO,Ok,P,756,2367.78,2207.74,18.5,2209.09,158.69,140.19,1.35,Shorten02
HBO,Ok,A,756,2151.21,2000.68,19.39,2000.68,150.53,131.13,0.0,Shorten02
NHB,Ok,P,756,491.33,470.45,2.33,470.55,20.78,18.45,0.09,Shorten02
NHB,Ok,A,756,484.61,463.33,2.34,463.33,21.28,18.93,0.0,Shorten02
HBSch,Ok,P,756,78.05,49.77,0.04,49.77,28.28,0.28,0.0,Shorten02
HBSch,Ok,A,756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,757,4398.46,4075.11,30.7,4087.23,311.23,262.64,12.12,Shorten02
All,Ok,A,757,4216.48,3933.5,32.39,3939.5,276.97,244.58,6.01,Shorten02
HBW,Ok,P,757,560.83,530.61,3.31,534.46,26.37,23.06,3.85,Shorten02
HBW,Ok,A,757,331.73,311.79,2.7,312.81,18.92,16.22,1.01,Shorten02
HBO,Ok,P,757,2431.87,2237.79,20.77,2245.13,186.75,165.97,7.34,Shorten02
HBO,Ok,A,757,2533.7,2351.51,23.04,2355.66,178.04,155.0,4.15,Shorten02
NHB,Ok,P,757,1373.43,1292.46,6.59,1293.4,80.03,73.43,0.94,Shorten02
NHB,Ok,A,757,1351.04,1270.19,6.65,1271.03,80.01,73.36,0.84,Shorten02
HBSch,Ok,P,757,32.33,14.25,0.02,14.25,18.08,0.18,0.0,Shorten02
HBSch,Ok,A,757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,758,4429.83,4108.02,31.22,4118.09,311.74,251.91,10.07,Shorten02
All,Ok,A,758,4739.03,4334.19,36.63,4340.12,398.91,274.61,5.93,Shorten02
HBW,Ok,P,758,619.38,585.9,3.61,589.2,30.18,26.56,3.3,Shorten02
HBW,Ok,A,758,539.63,507.2,4.38,508.54,31.08,26.7,1.34,Shorten02
HBO,Ok,P,758,2762.94,2554.36,22.91,2560.57,202.38,179.47,6.2,Shorten02
HBO,Ok,A,758,3059.0,2825.67,27.4,2829.76,229.24,201.84,4.09,Shorten02
NHB,Ok,P,758,999.09,948.27,4.67,948.83,50.25,45.59,0.56,Shorten02
NHB,Ok,A,758,983.98,933.58,4.72,934.07,49.91,45.18,0.5,Shorten02
HBSch,Ok,P,758,48.42,19.49,0.03,19.49,28.93,0.29,0.0,Shorten02
HBSch,Ok,A,758,156.43,67.74,0.12,67.74,88.68,0.89,0.0,Shorten02
All,Ok,P,759,2233.95,2131.93,14.84,2134.64,99.32,66.2,2.71,Shorten02
All,Ok,A,759,786.65,728.92,6.29,728.92,57.73,51.43,0.0,Shorten02
HBW,Ok,P,759,321.79,317.78,1.67,319.09,2.7,1.03,1.31,Shorten02
HBW,Ok,A,759,11.19,10.69,0.08,10.69,0.49,0.41,0.0,Shorten02
HBO,Ok,P,759,1713.39,1637.09,12.55,1638.46,74.93,62.38,1.37,Shorten02
HBO,Ok,A,759,643.09,589.18,5.62,589.18,53.91,48.29,0.0,Shorten02
NHB,Ok,P,759,134.82,131.59,0.59,131.63,3.19,2.6,0.04,Shorten02
NHB,Ok,A,759,132.37,129.05,0.59,129.05,3.32,2.73,0.0,Shorten02
HBSch,Ok,P,759,63.95,45.46,0.03,45.46,18.49,0.18,0.0,Shorten02
HBSch,Ok,A,759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,760,4359.41,4066.75,31.19,4076.85,282.56,193.19,10.1,Shorten02
All,Ok,A,760,2347.27,2097.01,17.08,2098.64,248.63,137.02,1.63,Shorten02
HBW,Ok,P,760,621.99,605.54,2.89,609.34,12.66,9.77,3.8,Shorten02
HBW,Ok,A,760,111.08,104.24,0.9,104.4,6.68,5.78,0.16,Shorten02
HBO,Ok,P,760,3237.47,3035.19,26.36,3041.28,196.19,169.82,6.09,Shorten02
HBO,Ok,A,760,1586.17,1453.7,14.17,1455.02,131.15,116.98,1.32,Shorten02
NHB,Ok,P,760,400.69,385.61,1.86,385.82,14.87,13.01,0.21,Shorten02
NHB,Ok,A,760,393.71,378.38,1.87,378.52,15.18,13.31,0.15,Shorten02
HBSch,Ok,P,760,99.25,40.41,0.07,40.41,58.84,0.59,0.0,Shorten02
HBSch,Ok,A,760,256.32,160.7,0.13,160.7,95.62,0.95,0.0,Shorten02
All,Ok,P,761,3120.14,2912.83,20.07,2918.14,202.0,162.59,5.3,Shorten02
All,Ok,A,761,4270.81,3921.07,27.57,3924.96,345.84,203.07,3.89,Shorten02
HBW,Ok,P,761,332.45,308.2,1.94,309.71,22.74,20.81,1.51,Shorten02
HBW,Ok,A,761,796.04,757.61,5.98,759.1,36.94,30.96,1.49,Shorten02
HBO,Ok,P,761,1754.34,1638.52,13.8,1641.83,112.51,98.71,3.3,Shorten02
HBO,Ok,A,761,1926.76,1779.45,17.05,1781.49,145.27,128.22,2.04,Shorten02
NHB,Ok,P,761,981.94,934.27,4.3,934.76,47.18,42.88,0.49,Shorten02
NHB,Ok,A,761,969.07,921.64,4.35,922.0,47.08,42.73,0.36,Shorten02
HBSch,Ok,P,761,51.41,31.84,0.03,31.84,19.57,0.2,0.0,Shorten02
HBSch,Ok,A,761,578.93,462.38,0.19,462.38,116.56,1.16,0.0,Shorten02
All,Ok,P,762,3269.97,3086.82,20.89,3091.03,178.94,109.7,4.21,Shorten02
All,Ok,A,762,2202.03,1954.76,14.7,1954.76,247.27,112.15,0.0,Shorten02
HBW,Ok,P,762,462.46,450.12,2.14,452.15,10.3,8.17,2.03,Shorten02
HBW,Ok,A,762,205.64,194.89,1.62,194.89,10.75,9.13,0.0,Shorten02
HBO,Ok,P,762,2334.2,2223.57,17.1,2225.61,108.6,91.5,2.04,Shorten02
HBO,Ok,A,762,1277.26,1173.82,11.26,1173.82,103.45,92.18,0.0,Shorten02
NHB,Ok,P,762,391.13,379.84,1.61,379.98,11.15,9.55,0.14,Shorten02
NHB,Ok,A,762,384.99,373.74,1.63,373.74,11.25,9.62,0.0,Shorten02
HBSch,Ok,P,762,82.18,33.29,0.06,33.29,48.89,0.49,0.0,Shorten02
HBSch,Ok,A,762,334.13,212.31,0.18,212.31,121.81,1.22,0.0,Shorten02
All,Ok,P,763,3106.72,2954.97,20.8,2959.16,147.56,95.58,4.19,Shorten02
All,Ok,A,763,1118.16,1039.76,9.14,1039.76,78.4,69.26,0.0,Shorten02
HBW,Ok,P,763,466.94,460.83,1.95,463.1,3.84,1.89,2.28,Shorten02
HBW,Ok,A,763,2.59,2.59,0.0,2.59,0.0,0.0,0.0,Shorten02
HBO,Ok,P,763,2353.83,2245.05,17.92,2246.9,106.94,89.01,1.85,Shorten02
HBO,Ok,A,763,922.82,849.75,8.25,849.75,73.07,64.81,0.0,Shorten02
NHB,Ok,P,763,196.56,191.25,0.88,191.31,5.24,4.37,0.06,Shorten02
NHB,Ok,A,763,192.75,187.42,0.88,187.42,5.33,4.45,0.0,Shorten02
HBSch,Ok,P,763,89.39,57.85,0.05,57.85,31.54,0.31,0.0,Shorten02
HBSch,Ok,A,763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,764,7352.66,6886.45,52.06,6900.5,452.17,333.86,14.04,Shorten02
All,Ok,A,764,3689.68,3330.97,29.28,3331.81,357.87,277.56,0.83,Shorten02
HBW,Ok,P,764,1158.37,1132.93,5.14,1139.74,18.64,13.49,6.81,Shorten02
HBW,Ok,A,764,95.57,87.81,0.8,87.84,7.73,6.94,0.03,Shorten02
HBO,Ok,P,764,5395.46,5046.46,43.76,5053.46,342.0,298.24,7.0,Shorten02
HBO,Ok,A,764,2869.03,2594.37,25.36,2595.1,273.93,248.57,0.74,Shorten02
NHB,Ok,P,764,666.76,642.0,3.08,642.23,24.53,21.46,0.23,Shorten02
NHB,Ok,A,764,653.81,629.13,3.07,629.2,24.62,21.55,0.07,Shorten02
HBSch,Ok,P,764,132.07,65.06,0.08,65.06,67.0,0.67,0.0,Shorten02
HBSch,Ok,A,764,71.27,19.67,0.06,19.67,51.6,0.52,0.0,Shorten02
All,Ok,P,765,2719.08,2576.29,17.79,2580.67,138.41,87.3,4.37,Shorten02
All,Ok,A,765,1436.64,1290.13,10.87,1290.13,146.5,76.22,0.0,Shorten02
HBW,Ok,P,765,393.28,384.74,1.49,387.16,6.13,4.64,2.41,Shorten02
HBW,Ok,A,765,109.25,103.47,0.85,103.47,5.77,4.93,0.0,Shorten02
HBO,Ok,P,765,2001.93,1907.64,15.17,1909.51,92.41,77.24,1.87,Shorten02
HBO,Ok,A,765,993.31,919.12,8.86,919.12,74.18,65.33,0.0,Shorten02
NHB,Ok,P,765,246.1,239.84,1.09,239.93,6.17,5.08,0.09,Shorten02
NHB,Ok,A,765,241.93,235.48,1.09,235.48,6.45,5.37,0.0,Shorten02
HBSch,Ok,P,765,77.77,44.07,0.04,44.07,33.7,0.34,0.0,Shorten02
HBSch,Ok,A,765,92.16,32.06,0.08,32.06,60.1,0.6,0.0,Shorten02
All,Ok,P,766,996.26,951.87,6.93,954.14,42.12,31.52,2.27,Shorten02
All,Ok,A,766,632.38,593.66,4.91,593.66,38.73,33.82,0.0,Shorten02
HBW,Ok,P,766,158.5,155.47,0.57,156.67,1.82,1.25,1.2,Shorten02
HBW,Ok,A,766,45.9,44.22,0.31,44.22,1.68,1.37,0.0,Shorten02
HBO,Ok,P,766,722.17,687.0,5.92,688.02,34.14,28.23,1.03,Shorten02
HBO,Ok,A,766,486.6,452.18,4.16,452.18,34.42,30.26,0.0,Shorten02
NHB,Ok,P,766,101.92,99.44,0.44,99.48,2.44,2.0,0.04,Shorten02
NHB,Ok,A,766,99.88,97.26,0.43,97.26,2.62,2.19,0.0,Shorten02
HBSch,Ok,P,766,13.68,9.96,0.01,9.96,3.72,0.04,0.0,Shorten02
HBSch,Ok,A,766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,767,1567.99,1504.46,9.83,1508.4,59.59,45.95,3.94,Shorten02
All,Ok,A,767,1068.93,1005.6,8.21,1006.58,62.34,54.13,0.99,Shorten02
HBW,Ok,P,767,233.95,230.28,0.86,231.82,2.13,1.27,1.55,Shorten02
HBW,Ok,A,767,39.51,38.04,0.26,38.11,1.4,1.14,0.07,Shorten02
HBO,Ok,P,767,1068.21,1018.63,7.96,1020.89,47.33,39.37,2.26,Shorten02
HBO,Ok,A,767,793.13,737.83,6.95,738.65,54.49,47.54,0.82,Shorten02
NHB,Ok,P,767,240.74,234.33,1.0,234.46,6.28,5.28,0.13,Shorten02
NHB,Ok,A,767,236.28,229.72,1.0,229.82,6.45,5.45,0.1,Shorten02
HBSch,Ok,P,767,25.09,21.23,0.01,21.23,3.86,0.04,0.0,Shorten02
HBSch,Ok,A,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shorten02
All,Ok,P,768,3212.98,3034.19,21.76,3038.19,174.79,126.88,4.0,Shorten02
All,Ok,A,768,1540.01,1428.7,12.19,1428.98,111.03,98.84,0.28,Shorten02
HBW,Ok,P,768,506.22,498.33,2.12,500.13,6.09,3.96,1.8,Shorten02
HBW,Ok,A,768,24.64,23.29,0.17,23.29,1.34,1.17,0.0,Shorten02
HBO,Ok,P,768,2385.05,2249.36,18.42,2251.51,133.55,115.13,2.14,Shorten02
HBO,Ok,A,768,1251.03,1150.04,10.83,1150.3,100.73,89.9,0.26,Shorten02
NHB,Ok,P,768,269.43,260.66,1.18,260.72,8.71,7.53,0.06,Shorten02
NHB,Ok,A,768,264.34,255.37,1.19,255.39,8.95,7.77,0.02,Shorten02
HBSch,Ok,P,768,52.28,25.84,0.03,25.84,26.44,0.26,0.0,Shorten02
