Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
HBSch,Pk,A,2949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2950,184.93,174.98,1.65,175.26,9.67,5.63,0.28,Closer08
All,Pk,A,2950,391.69,305.07,2.61,305.34,86.35,11.61,0.27,Closer08
HBW,Pk,P,2950,35.06,34.09,0.46,34.21,0.85,0.39,0.12,Closer08
HBW,Pk,A,2950,82.6,80.31,1.04,80.45,2.14,1.1,0.15,Closer08
HBO,Pk,P,2950,80.07,75.17,0.79,75.3,4.77,3.99,0.13,Closer08
HBO,Pk,A,2950,131.91,122.15,1.14,122.26,9.66,8.52,0.1,Closer08
NHB,Pk,P,2950,62.0,60.39,0.35,60.42,1.59,1.23,0.03,Closer08
NHB,Pk,A,2950,62.57,60.95,0.34,60.96,1.61,1.27,0.02,Closer08
HBC,Pk,P,2950,1.0,0.95,0.05,0.95,0.05,0.0,0.0,Closer08
HBC,Pk,A,2950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2950,6.8,4.38,0.0,4.38,2.41,0.02,0.0,Closer08
HBSch,Pk,A,2950,114.61,41.66,0.09,41.66,72.94,0.73,0.0,Closer08
All,Pk,P,2951,1060.84,985.49,11.92,987.81,73.03,36.35,2.32,Closer08
All,Pk,A,2951,577.54,535.94,5.14,536.28,41.25,36.12,0.34,Closer08
HBW,Pk,P,2951,268.06,260.23,4.01,261.7,6.36,2.36,1.47,Closer08
HBW,Pk,A,2951,67.08,63.79,0.96,63.88,3.2,2.24,0.08,Closer08
HBO,Pk,P,2951,613.57,575.16,6.42,575.84,37.72,31.3,0.68,Closer08
HBO,Pk,A,2951,403.04,367.91,3.54,368.14,34.9,31.36,0.24,Closer08
NHB,Pk,P,2951,107.52,104.37,0.67,104.41,3.11,2.44,0.04,Closer08
NHB,Pk,A,2951,107.42,104.24,0.64,104.26,3.16,2.51,0.02,Closer08
HBC,Pk,P,2951,17.0,16.08,0.79,16.21,0.79,0.0,0.13,Closer08
HBC,Pk,A,2951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2951,54.69,29.65,0.03,29.65,25.04,0.25,0.0,Closer08
HBSch,Pk,A,2951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2952,1746.51,1621.11,21.23,1626.35,120.16,62.18,5.23,Closer08
All,Pk,A,2952,845.99,782.35,7.39,782.87,63.12,55.73,0.52,Closer08
HBW,Pk,P,2952,456.12,441.09,7.48,444.77,11.35,3.87,3.68,Closer08
HBW,Pk,A,2952,50.26,47.12,0.77,47.2,3.06,2.29,0.08,Closer08
HBO,Pk,P,2952,1000.18,934.17,10.9,935.5,64.68,53.78,1.33,Closer08
HBO,Pk,A,2952,619.89,565.0,5.51,565.4,54.49,48.98,0.4,Closer08
NHB,Pk,P,2952,175.67,170.25,1.17,170.34,5.33,4.16,0.08,Closer08
NHB,Pk,A,2952,175.84,170.23,1.11,170.27,5.57,4.46,0.05,Closer08
HBC,Pk,P,2952,38.01,36.25,1.63,36.38,1.63,0.0,0.13,Closer08
HBC,Pk,A,2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2952,76.53,39.36,0.05,39.36,37.18,0.37,0.0,Closer08
HBSch,Pk,A,2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2953,1092.52,1002.99,12.97,1005.2,87.32,47.11,2.2,Closer08
All,Pk,A,2953,669.55,500.01,4.42,500.17,169.37,33.6,0.16,Closer08
HBW,Pk,P,2953,287.46,278.12,4.77,279.56,7.89,3.12,1.45,Closer08
HBW,Pk,A,2953,41.99,39.71,0.59,39.74,2.24,1.65,0.03,Closer08
HBO,Pk,P,2953,645.31,596.35,7.03,596.95,48.36,41.33,0.6,Closer08
HBO,Pk,A,2953,343.14,312.03,3.06,312.14,31.0,27.93,0.12,Closer08
NHB,Pk,P,2953,90.76,87.72,0.63,87.74,3.01,2.38,0.02,Closer08
NHB,Pk,A,2953,91.13,87.82,0.6,87.84,3.29,2.69,0.01,Closer08
HBC,Pk,P,2953,13.0,12.36,0.51,12.49,0.51,0.0,0.13,Closer08
HBC,Pk,A,2953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2953,56.0,28.45,0.03,28.45,27.55,0.28,0.0,Closer08
HBSch,Pk,A,2953,193.29,60.45,0.16,60.45,132.84,1.33,0.0,Closer08
All,Pk,P,2954,22.1,20.82,0.18,20.91,1.19,0.39,0.08,Closer08
All,Pk,A,2954,6.06,5.82,0.05,5.82,0.24,0.19,0.0,Closer08
HBW,Pk,P,2954,5.52,5.44,0.05,5.45,0.07,0.02,0.01,Closer08
HBW,Pk,A,2954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBO,Pk,P,2954,14.47,13.92,0.12,13.99,0.47,0.35,0.07,Closer08
HBO,Pk,A,2954,5.26,5.04,0.05,5.04,0.22,0.17,0.0,Closer08
NHB,Pk,P,2954,0.81,0.79,0.01,0.79,0.02,0.01,0.0,Closer08
NHB,Pk,A,2954,0.8,0.78,0.01,0.78,0.02,0.01,0.0,Closer08
HBC,Pk,P,2954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBC,Pk,A,2954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2954,1.3,0.67,0.0,0.67,0.63,0.01,0.0,Closer08
HBSch,Pk,A,2954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2955,75.31,73.35,0.41,73.53,1.78,1.11,0.18,Closer08
All,Pk,A,2955,924.1,910.74,6.13,913.12,10.98,4.85,2.38,Closer08
HBW,Pk,P,2955,4.5,4.36,0.05,4.38,0.12,0.07,0.02,Closer08
HBW,Pk,A,2955,217.91,214.54,2.07,215.49,2.41,0.34,0.96,Closer08
HBO,Pk,P,2955,13.03,12.19,0.11,12.31,0.72,0.61,0.12,Closer08
HBO,Pk,A,2955,648.64,639.37,3.81,640.77,7.87,4.06,1.4,Closer08
NHB,Pk,P,2955,57.13,56.4,0.26,56.45,0.68,0.43,0.05,Closer08
NHB,Pk,A,2955,57.56,56.83,0.25,56.86,0.7,0.45,0.03,Closer08
HBC,Pk,P,2955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBC,Pk,A,2955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2955,0.65,0.39,0.0,0.39,0.26,0.0,0.0,Closer08
HBSch,Pk,A,2955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2956,194.12,183.24,1.99,183.48,10.64,4.5,0.25,Closer08
All,Pk,A,2956,63.65,60.23,0.53,60.23,3.42,2.89,0.0,Closer08
HBW,Pk,P,2956,49.79,48.86,0.6,49.08,0.72,0.12,0.22,Closer08
HBW,Pk,A,2956,0.19,0.19,0.0,0.19,0.0,0.0,0.0,Closer08
HBO,Pk,P,2956,119.8,114.33,1.23,114.36,5.44,4.21,0.03,Closer08
HBO,Pk,A,2956,52.72,49.52,0.46,49.52,3.2,2.74,0.0,Closer08
NHB,Pk,P,2956,10.74,10.54,0.07,10.54,0.21,0.14,0.0,Closer08
NHB,Pk,A,2956,10.74,10.52,0.07,10.52,0.22,0.15,0.0,Closer08
HBC,Pk,P,2956,2.0,1.91,0.09,1.91,0.09,0.0,0.0,Closer08
HBC,Pk,A,2956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2956,11.79,7.59,0.01,7.59,4.2,0.04,0.0,Closer08
HBSch,Pk,A,2956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2957,184.4,171.91,2.45,173.57,10.82,4.22,1.67,Closer08
All,Pk,A,2957,136.95,130.23,1.28,130.23,6.72,5.44,0.0,Closer08
HBW,Pk,P,2957,37.86,36.89,0.49,37.14,0.72,0.23,0.25,Closer08
HBW,Pk,A,2957,41.05,39.99,0.49,39.99,1.06,0.58,0.0,Closer08
HBO,Pk,P,2957,94.43,89.03,0.94,89.85,4.58,3.64,0.83,Closer08
HBO,Pk,A,2957,72.77,67.62,0.65,67.62,5.15,4.5,0.0,Closer08
NHB,Pk,P,2957,23.1,22.63,0.15,22.64,0.46,0.31,0.0,Closer08
NHB,Pk,A,2957,23.13,22.63,0.14,22.63,0.51,0.36,0.0,Closer08
HBC,Pk,P,2957,21.0,19.55,0.86,20.14,0.86,0.0,0.58,Closer08
HBC,Pk,A,2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2957,8.0,3.81,0.01,3.81,4.2,0.04,0.0,Closer08
HBSch,Pk,A,2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2958,611.51,561.48,6.83,562.52,48.99,24.2,1.04,Closer08
All,Pk,A,2958,708.42,555.82,2.69,555.83,152.58,17.73,0.01,Closer08
HBW,Pk,P,2958,151.96,147.61,2.29,148.42,3.54,1.25,0.81,Closer08
HBW,Pk,A,2958,35.73,34.35,0.45,34.35,1.38,0.93,0.0,Closer08
HBO,Pk,P,2958,361.87,336.27,3.86,336.44,25.43,21.56,0.17,Closer08
HBO,Pk,A,2958,185.1,169.38,1.67,169.39,15.71,14.04,0.01,Closer08
NHB,Pk,P,2958,55.25,53.66,0.38,53.67,1.58,1.2,0.01,Closer08
NHB,Pk,A,2958,55.66,53.87,0.36,53.87,1.8,1.44,0.0,Closer08
HBC,Pk,P,2958,7.0,6.67,0.28,6.72,0.28,0.0,0.05,Closer08
HBC,Pk,A,2958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2958,35.44,17.26,0.02,17.26,18.17,0.18,0.0,Closer08
HBSch,Pk,A,2958,431.93,298.23,0.2,298.23,133.7,1.33,0.0,Closer08
All,Pk,P,2959,142.45,133.07,1.46,133.58,8.87,4.45,0.51,Closer08
All,Pk,A,2959,51.61,48.47,0.42,48.47,3.14,2.72,0.0,Closer08
HBW,Pk,P,2959,37.8,36.89,0.47,37.21,0.59,0.13,0.31,Closer08
HBW,Pk,A,2959,0.17,0.17,0.0,0.17,0.0,0.0,0.0,Closer08
HBO,Pk,P,2959,87.85,82.69,0.9,82.8,5.05,4.15,0.11,Closer08
HBO,Pk,A,2959,42.87,39.96,0.36,39.96,2.9,2.54,0.0,Closer08
NHB,Pk,P,2959,8.6,8.39,0.06,8.4,0.21,0.15,0.0,Closer08
NHB,Pk,A,2959,8.57,8.34,0.06,8.34,0.24,0.18,0.0,Closer08
HBC,Pk,P,2959,1.0,0.88,0.03,0.97,0.03,0.0,0.08,Closer08
HBC,Pk,A,2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2959,7.2,4.21,0.0,4.21,2.98,0.03,0.0,Closer08
HBSch,Pk,A,2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2960,2982.31,2335.44,45.24,2492.15,490.16,394.69,156.72,Closer08
All,Pk,A,2960,1791.61,1608.21,22.2,1625.33,166.27,144.07,17.13,Closer08
HBW,Pk,P,2960,644.6,547.67,16.42,581.31,63.29,46.87,33.64,Closer08
HBW,Pk,A,2960,526.35,470.79,10.06,481.03,45.32,35.26,10.24,Closer08
HBO,Pk,P,2960,1423.45,1217.97,18.26,1240.82,182.64,164.38,22.85,Closer08
HBO,Pk,A,2960,848.21,752.29,8.82,757.83,90.38,81.57,5.54,Closer08
NHB,Pk,P,2960,414.67,384.09,3.43,385.74,28.93,25.5,1.65,Closer08
NHB,Pk,A,2960,417.04,385.13,3.32,386.47,30.57,27.25,1.35,Closer08
HBC,Pk,P,2960,393.0,129.93,7.06,228.5,164.5,157.44,98.57,Closer08
HBC,Pk,A,2960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2960,106.59,55.79,0.07,55.79,50.8,0.51,0.0,Closer08
HBSch,Pk,A,2960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2961,1806.98,1427.78,26.09,1511.52,295.47,207.92,83.74,Closer08
All,Pk,A,2961,473.1,422.42,4.85,425.76,47.35,42.5,3.33,Closer08
HBW,Pk,P,2961,375.81,328.18,8.79,348.17,27.64,18.84,19.99,Closer08
HBW,Pk,A,2961,18.1,16.36,0.34,16.7,1.4,1.06,0.33,Closer08
HBO,Pk,P,2961,1044.63,891.65,12.82,907.05,137.58,124.75,15.4,Closer08
HBO,Pk,A,2961,368.28,326.96,3.79,329.66,38.62,34.83,2.7,Closer08
NHB,Pk,P,2961,86.34,79.1,0.75,79.48,6.86,6.11,0.38,Closer08
NHB,Pk,A,2961,86.73,79.09,0.72,79.4,7.33,6.61,0.31,Closer08
HBC,Pk,P,2961,176.0,66.81,3.64,114.77,61.23,57.59,47.97,Closer08
HBC,Pk,A,2961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2961,124.21,62.04,0.08,62.04,62.16,0.62,0.0,Closer08
HBSch,Pk,A,2961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2962,1616.06,1347.73,23.12,1397.85,218.21,151.25,50.11,Closer08
All,Pk,A,2962,1250.67,1128.62,14.8,1142.67,108.0,93.2,14.05,Closer08
HBW,Pk,P,2962,363.82,311.88,8.81,331.26,32.57,23.75,19.38,Closer08
HBW,Pk,A,2962,343.61,314.6,6.07,321.91,21.69,15.63,7.31,Closer08
HBO,Pk,P,2962,859.81,728.79,10.73,742.28,117.52,106.79,13.49,Closer08
HBO,Pk,A,2962,633.07,566.52,6.47,572.19,60.88,54.42,5.67,Closer08
NHB,Pk,P,2962,272.61,248.59,2.38,249.97,22.63,20.26,1.39,Closer08
NHB,Pk,A,2962,273.99,247.51,2.26,248.57,25.42,23.16,1.06,Closer08
HBC,Pk,P,2962,40.0,23.0,1.14,38.86,1.14,0.0,15.86,Closer08
HBC,Pk,A,2962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2962,79.82,35.47,0.06,35.47,44.35,0.44,0.0,Closer08
HBSch,Pk,A,2962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2963,2938.1,2477.33,48.71,2538.11,399.98,288.99,60.79,Closer08
All,Pk,A,2963,1162.91,1044.78,11.51,1049.55,113.36,101.85,4.77,Closer08
HBW,Pk,P,2963,788.07,704.98,22.06,733.38,54.69,32.63,28.4,Closer08
HBW,Pk,A,2963,18.94,17.24,0.31,17.41,1.53,1.22,0.17,Closer08
HBO,Pk,P,2963,1700.3,1460.48,21.95,1476.52,223.78,201.84,16.04,Closer08
HBO,Pk,A,2963,936.59,839.59,9.48,843.8,92.78,83.31,4.21,Closer08
NHB,Pk,P,2963,207.26,190.64,1.86,191.21,16.05,14.19,0.57,Closer08
NHB,Pk,A,2963,207.38,187.95,1.72,188.33,19.05,17.32,0.38,Closer08
HBC,Pk,P,2963,119.0,60.76,2.76,76.55,42.45,39.7,15.78,Closer08
HBC,Pk,A,2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2963,123.47,60.46,0.08,60.46,63.01,0.63,0.0,Closer08
HBSch,Pk,A,2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2964,4550.61,3333.47,61.37,3512.22,1038.39,923.26,178.75,Closer08
All,Pk,A,2964,3196.53,2812.22,34.83,2843.17,353.37,318.54,30.95,Closer08
HBW,Pk,P,2964,692.31,555.85,18.48,586.74,105.57,87.09,30.9,Closer08
HBW,Pk,A,2964,553.65,485.47,10.4,500.67,52.98,42.58,15.2,Closer08
HBO,Pk,P,2964,1629.48,1344.61,19.68,1365.12,264.36,244.68,20.52,Closer08
HBO,Pk,A,2964,1395.25,1219.22,14.49,1230.25,165.0,150.51,11.04,Closer08
NHB,Pk,P,2964,1238.96,1102.09,10.13,1106.37,132.59,122.46,4.29,Closer08
NHB,Pk,A,2964,1247.63,1107.53,9.94,1112.24,135.39,125.45,4.71,Closer08
HBC,Pk,P,2964,840.0,235.46,13.01,358.51,481.49,468.49,123.05,Closer08
HBC,Pk,A,2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2964,149.85,95.47,0.08,95.47,54.38,0.54,0.0,Closer08
HBSch,Pk,A,2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2965,1458.48,1210.43,17.56,1241.87,216.61,172.08,31.44,Closer08
All,Pk,A,2965,1394.78,1230.09,15.11,1246.52,148.26,133.16,16.43,Closer08
HBW,Pk,P,2965,193.59,155.12,5.09,165.01,28.58,23.5,9.88,Closer08
HBW,Pk,A,2965,260.82,234.06,4.76,242.56,18.26,13.5,8.5,Closer08
HBO,Pk,P,2965,558.69,458.85,6.77,467.23,91.45,84.68,8.39,Closer08
HBO,Pk,A,2965,516.03,451.68,5.41,456.49,59.55,54.14,4.81,Closer08
NHB,Pk,P,2965,613.8,542.42,5.05,545.11,68.69,63.63,2.7,Closer08
NHB,Pk,A,2965,617.93,544.35,4.94,547.47,70.45,65.52,3.12,Closer08
HBC,Pk,P,2965,23.0,11.92,0.61,22.39,0.61,0.0,10.47,Closer08
HBC,Pk,A,2965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2965,69.4,42.12,0.04,42.12,27.28,0.27,0.0,Closer08
HBSch,Pk,A,2965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2966,17164.34,11944.82,184.22,12030.47,5133.87,4949.48,85.64,Closer08
All,Pk,A,2966,70326.2,49066.08,1394.0,53281.09,17045.1,15651.1,4215.01,Closer08
HBW,Pk,P,2966,2.53,1.4,0.12,1.45,1.08,0.96,0.05,Closer08
HBW,Pk,A,2966,8896.31,7663.73,237.69,8203.36,692.95,455.27,539.63,Closer08
HBO,Pk,P,2966,15.63,11.8,0.11,13.95,1.68,1.57,2.16,Closer08
HBO,Pk,A,2966,16262.53,14534.25,191.24,14771.66,1490.87,1299.64,237.41,Closer08
NHB,Pk,P,2966,13358.6,11201.35,136.09,11284.79,2073.81,1937.71,83.44,Closer08
NHB,Pk,A,2966,13417.35,11264.91,134.67,11330.0,2087.35,1952.68,65.09,Closer08
HBC,Pk,P,2966,3787.0,729.87,47.9,729.87,3057.13,3009.23,0.0,Closer08
HBC,Pk,A,2966,31750.01,15603.2,830.41,18976.08,12773.93,11943.52,3372.88,Closer08
HBSch,Pk,P,2966,0.58,0.4,0.0,0.4,0.18,0.0,0.0,Closer08
HBSch,Pk,A,2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2967,5230.78,1956.07,77.69,2551.15,2679.64,2588.58,595.07,Closer08
All,Pk,A,2967,1824.27,1366.42,9.84,1374.5,449.77,85.98,8.08,Closer08
HBW,Pk,P,2967,298.08,230.38,8.4,248.42,49.66,41.27,18.05,Closer08
HBW,Pk,A,2967,154.69,138.1,2.75,141.71,12.98,10.23,3.61,Closer08
HBO,Pk,P,2967,575.15,467.74,6.97,475.38,99.77,92.8,7.64,Closer08
HBO,Pk,A,2967,516.55,452.08,5.24,455.9,60.65,55.41,3.82,Closer08
NHB,Pk,P,2967,165.18,145.8,1.31,146.35,18.83,17.52,0.56,Closer08
NHB,Pk,A,2967,166.63,147.88,1.32,148.54,18.09,16.76,0.66,Closer08
HBC,Pk,P,2967,4161.0,1094.31,61.0,1663.14,2497.86,2436.86,568.83,Closer08
HBC,Pk,A,2967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2967,31.37,17.85,0.02,17.85,13.52,0.14,0.0,Closer08
HBSch,Pk,A,2967,986.42,628.36,0.53,628.36,358.06,3.58,0.0,Closer08
All,Pk,P,2968,1527.45,1247.48,18.73,1276.82,250.63,201.25,29.34,Closer08
All,Pk,A,2968,1153.32,1006.69,12.2,1017.74,135.58,123.38,11.05,Closer08
HBW,Pk,P,2968,215.29,169.56,5.74,179.47,35.82,30.08,9.91,Closer08
HBW,Pk,A,2968,184.85,162.63,3.56,168.56,16.29,12.73,5.93,Closer08
HBO,Pk,P,2968,625.56,507.84,7.37,515.44,110.12,102.76,7.6,Closer08
HBO,Pk,A,2968,385.29,332.24,4.01,335.17,50.11,46.1,2.93,Closer08
NHB,Pk,P,2968,579.85,505.3,4.57,507.17,72.68,68.1,1.88,Closer08
NHB,Pk,A,2968,583.19,511.82,4.63,514.01,69.18,64.55,2.19,Closer08
HBC,Pk,P,2968,31.0,20.04,1.01,29.99,1.01,0.0,9.96,Closer08
HBC,Pk,A,2968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2968,75.74,44.74,0.05,44.74,31.0,0.31,0.0,Closer08
HBSch,Pk,A,2968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2969,1592.04,1255.17,23.86,1333.83,258.21,215.95,78.66,Closer08
All,Pk,A,2969,1359.54,1172.26,14.9,1189.39,170.15,155.26,17.12,Closer08
HBW,Pk,P,2969,417.62,314.97,11.16,355.24,62.37,51.22,40.27,Closer08
HBW,Pk,A,2969,255.63,221.65,4.54,229.7,25.93,21.38,8.05,Closer08
HBO,Pk,P,2969,823.6,660.4,9.66,677.38,146.22,136.56,16.98,Closer08
HBO,Pk,A,2969,841.39,717.37,8.35,725.01,116.38,108.04,7.64,Closer08
NHB,Pk,P,2969,260.7,229.2,1.97,230.75,29.95,27.99,1.55,Closer08
NHB,Pk,A,2969,262.52,233.24,2.01,234.67,27.84,25.83,1.43,Closer08
HBC,Pk,P,2969,45.01,24.1,1.05,43.96,1.05,0.0,19.86,Closer08
HBC,Pk,A,2969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2969,45.1,26.5,0.03,26.5,18.61,0.19,0.0,Closer08
HBSch,Pk,A,2969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2970,2237.85,1616.22,33.08,1762.4,475.45,400.5,146.18,Closer08
All,Pk,A,2970,695.42,593.31,6.61,599.47,95.96,89.34,6.15,Closer08
HBW,Pk,P,2970,505.76,388.75,13.16,439.44,66.32,53.16,50.69,Closer08
HBW,Pk,A,2970,12.04,10.4,0.19,10.79,1.25,1.06,0.39,Closer08
HBO,Pk,P,2970,1198.68,956.27,13.99,980.67,218.02,204.03,24.39,Closer08
HBO,Pk,A,2970,558.77,472.97,5.45,478.0,80.78,75.32,5.03,Closer08
NHB,Pk,P,2970,124.08,108.23,0.95,109.0,15.08,14.13,0.76,Closer08
NHB,Pk,A,2970,124.61,109.95,0.97,110.68,13.93,12.96,0.73,Closer08
HBC,Pk,P,2970,294.0,90.0,4.91,160.33,133.67,128.76,70.33,Closer08
HBC,Pk,A,2970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2970,115.33,72.97,0.06,72.97,42.35,0.42,0.0,Closer08
HBSch,Pk,A,2970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2971,2115.31,1587.92,33.82,1743.02,372.29,302.98,155.11,Closer08
All,Pk,A,2971,775.99,657.48,7.23,665.65,110.34,103.11,8.17,Closer08
HBW,Pk,P,2971,551.34,407.67,15.56,477.22,74.12,58.56,69.56,Closer08
HBW,Pk,A,2971,2.26,2.1,0.0,2.26,0.0,0.0,0.16,Closer08
HBO,Pk,P,2971,1198.05,943.06,14.24,975.39,222.66,208.42,32.32,Closer08
HBO,Pk,A,2971,635.62,534.17,6.14,541.21,94.41,88.27,7.03,Closer08
NHB,Pk,P,2971,137.61,119.5,1.07,120.48,17.13,16.06,0.98,Closer08
NHB,Pk,A,2971,138.11,121.21,1.08,122.19,15.93,14.84,0.97,Closer08
HBC,Pk,P,2971,135.0,60.27,2.9,112.52,22.48,19.59,52.25,Closer08
HBC,Pk,A,2971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2971,93.31,57.41,0.05,57.41,35.9,0.36,0.0,Closer08
HBSch,Pk,A,2971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2972,7367.35,3641.82,98.44,4398.93,2968.43,2825.76,757.11,Closer08
All,Pk,A,2972,3846.03,3249.8,41.82,3304.24,541.79,499.97,54.44,Closer08
HBW,Pk,P,2972,803.1,592.14,22.79,674.88,128.22,105.43,82.74,Closer08
HBW,Pk,A,2972,754.05,644.56,13.4,670.78,83.28,69.88,26.22,Closer08
HBO,Pk,P,2972,1678.1,1318.98,19.83,1358.63,319.47,299.64,39.65,Closer08
HBO,Pk,A,2972,2144.36,1782.94,20.9,1805.16,339.2,318.29,22.23,Closer08
NHB,Pk,P,2972,942.48,810.26,7.46,816.85,125.63,118.17,6.58,Closer08
NHB,Pk,A,2972,947.62,822.3,7.52,828.3,119.32,111.8,6.0,Closer08
HBC,Pk,P,2972,3825.0,846.51,48.29,1474.64,2350.36,2302.07,628.13,Closer08
HBC,Pk,A,2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2972,118.67,73.93,0.06,73.93,44.74,0.45,0.0,Closer08
HBSch,Pk,A,2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2973,2580.49,1961.15,39.13,2077.26,503.23,412.81,116.11,Closer08
All,Pk,A,2973,958.62,810.96,9.25,822.58,136.04,126.79,11.62,Closer08
HBW,Pk,P,2973,612.15,484.63,17.11,532.42,79.73,62.62,47.79,Closer08
HBW,Pk,A,2973,38.59,32.58,0.68,34.39,4.2,3.52,1.81,Closer08
HBO,Pk,P,2973,1452.53,1153.8,17.56,1181.57,270.96,253.4,27.77,Closer08
HBO,Pk,A,2973,713.75,599.34,6.9,608.16,105.59,98.69,8.81,Closer08
NHB,Pk,P,2973,205.87,177.85,1.69,178.8,27.07,25.38,0.95,Closer08
NHB,Pk,A,2973,206.28,179.04,1.67,180.03,26.25,24.58,1.0,Closer08
HBC,Pk,P,2973,168.0,54.8,2.7,94.42,73.58,70.88,39.61,Closer08
HBC,Pk,A,2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2973,141.94,90.06,0.07,90.06,51.88,0.52,0.0,Closer08
HBSch,Pk,A,2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
All,Pk,P,2974,2148.09,1774.63,33.12,1827.6,320.49,233.81,52.97,Closer08
All,Pk,A,2974,822.27,711.02,8.22,716.37,105.9,97.68,5.35,Closer08
HBW,Pk,P,2974,516.64,440.84,14.83,463.5,53.14,38.32,22.66,Closer08
HBW,Pk,A,2974,46.8,41.4,0.84,42.4,4.4,3.56,1.0,Closer08
HBO,Pk,P,2974,1289.5,1078.37,15.68,1092.39,197.12,181.43,14.02,Closer08
HBO,Pk,A,2974,623.49,532.87,6.13,536.89,86.6,80.47,4.02,Closer08
NHB,Pk,P,2974,151.64,136.38,1.29,136.82,14.81,13.52,0.44,Closer08
NHB,Pk,A,2974,151.98,136.75,1.25,137.08,14.9,13.65,0.33,Closer08
HBC,Pk,P,2974,48.0,30.89,1.25,46.75,1.25,0.0,15.85,Closer08
HBC,Pk,A,2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer08
HBSch,Pk,P,2974,142.31,88.14,0.07,88.14,54.17,0.54,0.0,Closer08
