Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
HBO,Pk,P,1264,738.55,662.95,10.7,673.4,65.15,54.45,10.44,Closer06
HBO,Pk,A,1264,684.83,620.4,7.71,624.68,60.15,52.44,4.28,Closer06
NHB,Pk,P,1264,551.69,518.9,5.08,520.64,31.05,25.96,1.74,Closer06
NHB,Pk,A,1264,567.3,536.64,4.58,537.38,29.92,25.34,0.74,Closer06
HBC,Pk,P,1264,60.0,24.77,1.78,37.65,22.35,20.57,12.88,Closer06
HBC,Pk,A,1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1264,32.67,20.0,0.02,20.0,12.67,0.13,0.0,Closer06
HBSch,Pk,A,1264,16.65,12.5,0.0,12.5,4.15,0.04,0.0,Closer06
All,Pk,P,1265,1765.12,1555.85,30.56,1613.16,151.96,95.79,57.31,Closer06
All,Pk,A,1265,683.2,630.08,6.89,632.91,50.29,43.4,2.83,Closer06
HBW,Pk,P,1265,480.02,439.71,12.76,463.96,16.06,3.31,24.25,Closer06
HBW,Pk,A,1265,22.37,21.42,0.31,21.58,0.78,0.47,0.16,Closer06
HBO,Pk,P,1265,976.42,894.05,13.1,903.59,72.83,59.73,9.54,Closer06
HBO,Pk,A,1265,514.89,469.06,5.46,471.59,43.31,37.84,2.52,Closer06
NHB,Pk,P,1265,142.19,135.64,1.24,135.99,6.2,4.96,0.35,Closer06
NHB,Pk,A,1265,145.94,139.59,1.12,139.74,6.2,5.08,0.15,Closer06
HBC,Pk,P,1265,107.0,52.86,3.42,76.03,30.97,27.54,23.17,Closer06
HBC,Pk,A,1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1265,59.49,33.59,0.04,33.59,25.9,0.26,0.0,Closer06
HBSch,Pk,A,1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1266,1591.49,1399.84,29.49,1471.15,120.34,70.26,71.31,Closer06
All,Pk,A,1266,622.52,573.29,6.12,575.36,47.16,41.04,2.07,Closer06
HBW,Pk,P,1266,430.69,395.24,11.6,417.08,13.61,2.01,21.84,Closer06
HBW,Pk,A,1266,13.02,12.67,0.13,12.7,0.32,0.19,0.03,Closer06
HBO,Pk,P,1266,848.11,779.23,11.43,786.97,61.14,49.71,7.74,Closer06
HBO,Pk,A,1266,473.61,430.2,4.96,432.12,41.49,36.54,1.91,Closer06
NHB,Pk,P,1266,132.56,126.96,1.15,127.26,5.3,4.15,0.3,Closer06
NHB,Pk,A,1266,135.89,130.42,1.03,130.54,5.35,4.31,0.13,Closer06
HBC,Pk,P,1266,134.0,73.11,5.29,114.53,19.47,14.18,41.43,Closer06
HBC,Pk,A,1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1266,46.13,25.31,0.03,25.31,20.82,0.21,0.0,Closer06
HBSch,Pk,A,1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1267,1614.76,1406.1,26.58,1465.3,149.46,95.99,59.2,Closer06
All,Pk,A,1267,704.92,647.45,7.08,650.88,54.03,46.96,3.44,Closer06
HBW,Pk,P,1267,420.11,379.24,10.69,407.29,12.82,2.13,28.05,Closer06
HBW,Pk,A,1267,42.7,40.09,0.76,40.9,1.8,1.04,0.81,Closer06
HBO,Pk,P,1267,865.8,789.18,11.69,800.22,65.59,53.9,11.04,Closer06
HBO,Pk,A,1267,495.41,447.62,5.07,450.04,45.37,40.3,2.42,Closer06
NHB,Pk,P,1267,162.64,155.16,1.37,155.64,6.99,5.62,0.48,Closer06
NHB,Pk,A,1267,166.81,159.73,1.24,159.94,6.86,5.62,0.21,Closer06
HBC,Pk,P,1267,112.0,55.51,2.8,75.14,36.86,34.06,19.63,Closer06
HBC,Pk,A,1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1267,54.21,27.0,0.03,27.0,27.2,0.27,0.0,Closer06
HBSch,Pk,A,1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1268,2290.66,2050.73,33.16,2121.03,169.63,99.51,70.3,Closer06
All,Pk,A,1268,1422.37,1223.71,12.87,1230.09,192.27,87.93,6.38,Closer06
HBW,Pk,P,1268,600.92,544.98,13.41,583.39,17.53,4.12,38.42,Closer06
HBW,Pk,A,1268,106.28,99.24,1.83,101.39,4.89,3.06,2.15,Closer06
HBO,Pk,P,1268,1210.13,1102.57,15.26,1117.31,92.82,77.56,14.74,Closer06
HBO,Pk,A,1268,826.63,743.88,8.31,747.64,78.98,70.67,3.76,Closer06
NHB,Pk,P,1268,356.7,339.13,2.88,340.24,16.45,13.57,1.11,Closer06
NHB,Pk,A,1268,364.87,348.49,2.63,348.97,15.91,13.27,0.47,Closer06
HBC,Pk,P,1268,50.01,28.53,1.56,44.56,5.45,3.89,16.03,Closer06
HBC,Pk,A,1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1268,72.9,35.52,0.05,35.52,37.38,0.37,0.0,Closer06
HBSch,Pk,A,1268,124.59,32.1,0.1,32.1,92.49,0.92,0.0,Closer06
All,Pk,P,1269,1734.11,1546.84,25.98,1600.3,133.81,80.05,53.47,Closer06
All,Pk,A,1269,1202.22,985.85,8.97,989.21,213.01,59.64,3.36,Closer06
HBW,Pk,P,1269,451.96,419.52,9.43,439.4,12.56,3.13,19.88,Closer06
HBW,Pk,A,1269,114.61,108.47,1.85,110.02,4.59,2.74,1.55,Closer06
HBO,Pk,P,1269,911.72,833.09,10.99,839.2,72.52,61.53,6.1,Closer06
HBO,Pk,A,1269,541.11,487.53,5.26,489.15,51.96,46.7,1.62,Closer06
NHB,Pk,P,1269,235.4,224.18,1.81,224.71,10.68,8.88,0.53,Closer06
NHB,Pk,A,1269,240.84,230.23,1.67,230.42,10.41,8.74,0.19,Closer06
HBC,Pk,P,1269,83.0,46.1,3.72,73.05,9.95,6.23,26.95,Closer06
HBC,Pk,A,1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1269,52.03,23.94,0.03,23.94,28.09,0.28,0.0,Closer06
HBSch,Pk,A,1269,305.66,159.62,0.18,159.62,146.04,1.46,0.0,Closer06
All,Pk,P,1270,1566.57,1404.79,26.34,1457.62,108.95,61.15,52.83,Closer06
All,Pk,A,1270,551.87,511.79,4.9,512.37,39.49,34.59,0.58,Closer06
HBW,Pk,P,1270,425.77,407.1,7.95,416.59,9.19,1.24,9.48,Closer06
HBW,Pk,A,1270,14.32,13.88,0.17,13.91,0.41,0.25,0.03,Closer06
HBO,Pk,P,1270,803.15,747.46,8.9,749.94,53.22,44.32,2.48,Closer06
HBO,Pk,A,1270,409.41,374.2,3.88,374.71,34.69,30.81,0.51,Closer06
NHB,Pk,P,1270,125.38,120.9,0.92,121.06,4.32,3.39,0.16,Closer06
NHB,Pk,A,1270,128.14,123.71,0.85,123.75,4.39,3.53,0.04,Closer06
HBC,Pk,P,1270,168.0,106.76,8.54,147.47,20.53,11.99,40.71,Closer06
HBC,Pk,A,1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1270,44.27,22.57,0.03,22.57,21.71,0.22,0.0,Closer06
HBSch,Pk,A,1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1271,1149.04,1010.16,18.7,1058.44,90.6,66.48,48.28,Closer06
All,Pk,A,1271,1227.32,1123.6,14.05,1137.36,89.96,75.9,13.76,Closer06
HBW,Pk,P,1271,237.91,200.62,7.59,224.12,13.79,6.2,23.51,Closer06
HBW,Pk,A,1271,204.97,188.64,4.0,195.08,9.89,5.89,6.44,Closer06
HBO,Pk,P,1271,444.85,389.03,6.24,400.05,44.8,38.55,11.02,Closer06
HBO,Pk,A,1271,590.97,528.91,6.64,535.39,55.58,48.94,6.48,Closer06
NHB,Pk,P,1271,417.56,391.5,3.6,393.26,24.3,20.7,1.77,Closer06
NHB,Pk,A,1271,431.39,406.05,3.41,406.89,24.5,21.08,0.84,Closer06
HBC,Pk,P,1271,29.0,14.78,1.26,26.76,2.24,0.97,11.99,Closer06
HBC,Pk,A,1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1271,19.72,14.24,0.01,14.24,5.48,0.05,0.0,Closer06
HBSch,Pk,A,1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1272,1171.91,1043.81,17.51,1078.1,93.81,70.68,34.29,Closer06
All,Pk,A,1272,1208.94,1106.07,13.65,1118.68,90.25,76.6,12.61,Closer06
HBW,Pk,P,1272,233.52,203.46,6.9,221.32,12.2,5.3,17.86,Closer06
HBW,Pk,A,1272,199.39,183.43,3.9,189.69,9.7,5.8,6.26,Closer06
HBO,Pk,P,1272,444.68,393.36,5.88,400.95,43.73,37.85,7.58,Closer06
HBO,Pk,A,1272,548.55,490.34,6.15,495.87,52.68,46.53,5.54,Closer06
NHB,Pk,P,1272,446.62,417.15,3.82,418.7,27.93,24.11,1.55,Closer06
NHB,Pk,A,1272,460.99,432.31,3.61,433.12,27.87,24.27,0.82,Closer06
HBC,Pk,P,1272,29.0,17.44,0.9,24.74,4.26,3.36,7.3,Closer06
HBC,Pk,A,1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1272,18.09,12.4,0.01,12.4,5.7,0.06,0.0,Closer06
HBSch,Pk,A,1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1273,4015.89,3436.57,67.01,3624.92,390.97,301.74,188.35,Closer06
All,Pk,A,1273,3240.38,2911.59,34.72,2950.9,289.49,254.76,39.31,Closer06
HBW,Pk,P,1273,940.44,791.11,28.17,883.65,56.79,28.62,92.54,Closer06
HBW,Pk,A,1273,376.12,335.38,7.13,349.71,26.42,19.28,14.32,Closer06
HBO,Pk,P,1273,1744.87,1501.64,23.78,1541.19,203.68,179.9,39.55,Closer06
HBO,Pk,A,1273,1715.3,1515.47,18.66,1537.46,177.84,159.18,21.99,Closer06
NHB,Pk,P,1273,1114.57,1023.82,9.43,1028.08,86.49,77.06,4.26,Closer06
NHB,Pk,A,1273,1148.96,1060.74,8.93,1063.73,85.23,76.3,2.99,Closer06
HBC,Pk,P,1273,146.0,72.46,5.6,124.47,21.53,15.93,52.0,Closer06
HBC,Pk,A,1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1273,70.01,47.54,0.03,47.54,22.47,0.22,0.0,Closer06
HBSch,Pk,A,1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1274,1266.85,1107.04,19.58,1148.89,117.96,92.0,41.85,Closer06
All,Pk,A,1274,1330.55,1207.3,14.82,1222.31,108.24,93.42,15.01,Closer06
HBW,Pk,P,1274,232.94,196.51,7.48,219.1,13.84,6.36,22.59,Closer06
HBW,Pk,A,1274,199.18,181.34,3.92,188.84,10.35,6.43,7.5,Closer06
HBO,Pk,P,1274,465.1,401.71,6.72,411.75,53.35,46.63,10.04,Closer06
HBO,Pk,A,1274,586.05,520.65,6.59,526.95,59.1,52.51,6.31,Closer06
NHB,Pk,P,1274,528.41,486.48,4.57,488.37,40.04,35.47,1.9,Closer06
NHB,Pk,A,1274,545.31,505.32,4.31,506.52,38.79,34.48,1.2,Closer06
HBC,Pk,P,1274,21.0,9.4,0.8,16.72,4.28,3.48,7.32,Closer06
HBC,Pk,A,1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1274,19.4,12.94,0.01,12.94,6.46,0.06,0.0,Closer06
HBSch,Pk,A,1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1275,1749.85,1501.41,18.82,1530.29,219.55,198.25,28.88,Closer06
All,Pk,A,1275,3556.85,3238.68,41.86,3278.62,278.24,236.37,39.94,Closer06
HBW,Pk,P,1275,110.51,92.3,3.42,101.52,8.99,5.57,9.21,Closer06
HBW,Pk,A,1275,882.18,818.44,16.15,844.4,37.78,21.63,25.97,Closer06
HBO,Pk,P,1275,224.21,196.11,2.8,200.23,23.97,21.18,4.12,Closer06
HBO,Pk,A,1275,1352.69,1207.74,15.49,1219.33,133.37,117.88,11.59,Closer06
NHB,Pk,P,1275,1281.52,1168.85,10.85,1172.93,108.6,97.74,4.07,Closer06
NHB,Pk,A,1275,1321.98,1212.51,10.23,1214.89,107.09,96.87,2.38,Closer06
HBC,Pk,P,1275,126.0,39.05,1.74,50.52,75.48,73.73,11.48,Closer06
HBC,Pk,A,1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1275,7.6,5.09,0.0,5.09,2.51,0.03,0.0,Closer06
HBSch,Pk,A,1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1276,1930.28,1648.18,35.98,1739.48,190.8,143.25,91.3,Closer06
All,Pk,A,1276,1711.7,1553.28,19.9,1571.38,140.32,120.42,18.09,Closer06
HBW,Pk,P,1276,484.59,409.88,16.15,453.92,30.67,14.52,44.04,Closer06
HBW,Pk,A,1276,285.42,261.05,5.52,269.09,16.33,10.81,8.04,Closer06
HBO,Pk,P,1276,893.45,775.96,13.0,792.63,100.81,87.81,16.67,Closer06
HBO,Pk,A,1276,988.06,884.63,10.92,893.83,94.22,83.3,9.21,Closer06
NHB,Pk,P,1276,425.01,392.77,3.73,394.14,30.87,27.14,1.36,Closer06
NHB,Pk,A,1276,438.22,407.6,3.46,408.45,29.77,26.3,0.85,Closer06
HBC,Pk,P,1276,91.0,45.04,3.08,74.26,16.74,13.66,29.22,Closer06
HBC,Pk,A,1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1276,36.23,24.52,0.02,24.52,11.71,0.12,0.0,Closer06
HBSch,Pk,A,1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1277,47.95,45.66,0.41,45.81,2.14,1.74,0.15,Closer06
All,Pk,A,1277,990.57,762.93,2.79,764.85,225.72,8.38,1.92,Closer06
HBW,Pk,P,1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBW,Pk,A,1277,79.92,75.32,1.6,76.99,2.94,1.33,1.67,Closer06
HBO,Pk,P,1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBO,Pk,A,1277,45.56,41.75,0.48,41.95,3.61,3.13,0.19,Closer06
NHB,Pk,P,1277,47.95,45.66,0.41,45.81,2.14,1.74,0.15,Closer06
NHB,Pk,A,1277,49.44,47.25,0.38,47.32,2.12,1.75,0.06,Closer06
HBC,Pk,P,1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBC,Pk,A,1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,A,1277,815.65,598.6,0.33,598.6,217.05,2.17,0.0,Closer06
All,Pk,P,1278,1680.63,1486.49,26.61,1567.25,113.38,62.93,80.76,Closer06
All,Pk,A,1278,734.49,679.75,7.45,683.3,51.19,43.74,3.55,Closer06
HBW,Pk,P,1278,468.23,427.25,9.84,456.05,12.18,2.34,28.8,Closer06
HBW,Pk,A,1278,62.63,59.3,1.07,60.24,2.39,1.33,0.94,Closer06
HBO,Pk,P,1278,897.55,827.41,10.93,837.08,60.47,49.54,9.67,Closer06
HBO,Pk,A,1278,519.12,473.18,5.3,475.6,43.52,38.21,2.42,Closer06
NHB,Pk,P,1278,148.74,143.19,1.16,143.61,5.14,3.98,0.42,Closer06
NHB,Pk,A,1278,152.74,147.27,1.08,147.46,5.28,4.2,0.19,Closer06
HBC,Pk,P,1278,115.0,61.65,4.65,103.52,11.48,6.82,41.87,Closer06
HBC,Pk,A,1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1278,51.1,26.99,0.03,26.99,24.11,0.24,0.0,Closer06
HBSch,Pk,A,1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1279,1080.83,994.68,13.29,1008.45,72.38,38.05,13.77,Closer06
All,Pk,A,1279,487.75,451.91,5.15,452.97,34.78,29.63,1.06,Closer06
HBW,Pk,P,1279,310.93,295.9,5.27,304.22,6.71,1.45,8.32,Closer06
HBW,Pk,A,1279,55.01,52.22,1.14,52.71,2.29,1.15,0.49,Closer06
HBO,Pk,P,1279,603.53,561.71,6.55,563.73,39.8,33.25,2.02,Closer06
HBO,Pk,A,1279,318.04,289.02,3.22,289.54,28.5,25.27,0.52,Closer06
NHB,Pk,P,1279,112.13,108.02,0.82,108.17,3.96,3.14,0.15,Closer06
NHB,Pk,A,1279,114.7,110.67,0.78,110.72,3.99,3.2,0.05,Closer06
HBC,Pk,P,1279,11.0,7.1,0.62,10.38,0.62,0.0,3.28,Closer06
HBC,Pk,A,1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1279,43.24,21.95,0.03,21.95,21.29,0.21,0.0,Closer06
HBSch,Pk,A,1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1280,2608.92,2328.9,37.53,2414.96,193.97,116.81,86.06,Closer06
All,Pk,A,1280,1595.07,1472.18,15.35,1476.97,118.1,102.75,4.79,Closer06
HBW,Pk,P,1280,654.3,606.94,12.07,633.76,20.55,8.48,26.82,Closer06
HBW,Pk,A,1280,256.38,242.04,3.81,244.43,11.96,8.15,2.38,Closer06
HBO,Pk,P,1280,1362.47,1245.53,15.51,1253.6,108.87,93.36,8.08,Closer06
HBO,Pk,A,1280,968.3,876.35,9.18,878.53,89.76,80.58,2.19,Closer06
NHB,Pk,P,1280,362.24,345.03,2.48,345.71,16.53,14.05,0.68,Closer06
NHB,Pk,A,1280,370.39,353.8,2.37,354.01,16.38,14.01,0.22,Closer06
HBC,Pk,P,1280,148.0,89.57,7.42,140.06,7.94,0.52,50.49,Closer06
HBC,Pk,A,1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1280,81.91,41.83,0.05,41.83,40.08,0.4,0.0,Closer06
HBSch,Pk,A,1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1281,1813.0,1683.96,21.06,1722.81,90.2,54.49,38.84,Closer06
All,Pk,A,1281,959.33,907.28,8.78,909.06,50.27,41.49,1.78,Closer06
HBW,Pk,P,1281,519.31,496.16,6.58,508.26,11.05,4.46,12.1,Closer06
HBW,Pk,A,1281,216.22,208.39,2.87,209.41,6.82,3.95,1.02,Closer06
HBO,Pk,P,1281,981.29,922.33,9.17,925.79,55.5,46.33,3.47,Closer06
HBO,Pk,A,1281,569.02,529.36,4.96,530.07,38.95,33.99,0.71,Closer06
NHB,Pk,P,1281,170.7,166.0,0.97,166.24,4.46,3.49,0.24,Closer06
NHB,Pk,A,1281,174.09,169.53,0.95,169.59,4.5,3.55,0.05,Closer06
HBC,Pk,P,1281,84.0,56.59,4.32,79.63,4.37,0.05,23.04,Closer06
HBC,Pk,A,1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1281,57.71,42.88,0.02,42.88,14.82,0.15,0.0,Closer06
HBSch,Pk,A,1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1282,1048.63,939.67,16.69,972.04,76.6,46.69,32.36,Closer06
All,Pk,A,1282,585.03,540.87,6.0,544.11,40.92,34.92,3.25,Closer06
HBW,Pk,P,1282,288.19,258.67,7.54,277.57,10.62,3.07,18.9,Closer06
HBW,Pk,A,1282,38.07,35.36,0.76,36.35,1.72,0.96,1.0,Closer06
HBO,Pk,P,1282,564.9,513.52,7.18,520.09,44.81,37.62,6.58,Closer06
HBO,Pk,A,1282,398.2,362.81,4.18,364.92,33.28,29.1,2.11,Closer06
NHB,Pk,P,1282,144.57,138.66,1.11,139.01,5.56,4.45,0.35,Closer06
NHB,Pk,A,1282,148.76,142.7,1.06,142.84,5.92,4.86,0.14,Closer06
HBC,Pk,P,1282,20.0,11.22,0.83,17.76,2.24,1.41,6.54,Closer06
HBC,Pk,A,1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1282,30.97,17.6,0.02,17.6,13.37,0.13,0.0,Closer06
HBSch,Pk,A,1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1283,741.41,646.86,13.36,681.83,59.58,40.96,34.97,Closer06
All,Pk,A,1283,414.09,379.62,4.4,383.46,30.63,26.23,3.84,Closer06
HBW,Pk,P,1283,215.09,184.79,6.52,205.19,9.9,3.38,20.39,Closer06
HBW,Pk,A,1283,24.25,22.58,0.45,23.16,1.09,0.64,0.58,Closer06
HBO,Pk,P,1283,401.74,355.9,5.57,365.78,35.96,30.39,9.88,Closer06
HBO,Pk,A,1283,298.66,270.37,3.23,273.47,25.19,21.96,3.1,Closer06
NHB,Pk,P,1283,88.49,83.9,0.75,84.27,4.22,3.47,0.36,Closer06
NHB,Pk,A,1283,91.18,86.67,0.71,86.83,4.35,3.64,0.16,Closer06
HBC,Pk,P,1283,18.0,9.48,0.51,13.82,4.18,3.67,4.34,Closer06
HBC,Pk,A,1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1283,18.09,12.77,0.01,12.77,5.32,0.05,0.0,Closer06
HBSch,Pk,A,1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1284,1577.93,1431.43,23.08,1468.48,109.45,65.64,37.05,Closer06
All,Pk,A,1284,723.22,669.53,7.06,672.59,50.63,43.57,3.06,Closer06
HBW,Pk,P,1284,449.33,413.56,10.35,435.31,14.03,3.68,21.74,Closer06
HBW,Pk,A,1284,24.82,23.68,0.35,23.9,0.91,0.56,0.23,Closer06
HBO,Pk,P,1284,903.17,827.58,10.95,835.24,67.94,56.99,7.65,Closer06
HBO,Pk,A,1284,542.93,496.86,5.62,499.55,43.38,37.76,2.69,Closer06
NHB,Pk,P,1284,151.3,145.07,1.15,145.39,5.91,4.76,0.32,Closer06
NHB,Pk,A,1284,155.47,148.99,1.1,149.13,6.34,5.24,0.14,Closer06
HBC,Pk,P,1284,26.0,18.06,0.6,25.4,0.6,0.0,7.34,Closer06
HBC,Pk,A,1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1284,48.12,27.16,0.03,27.16,20.97,0.21,0.0,Closer06
HBSch,Pk,A,1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1285,498.0,442.23,8.72,459.82,38.18,26.0,17.59,Closer06
All,Pk,A,1285,254.21,232.4,2.56,234.21,20.0,17.44,1.81,Closer06
HBW,Pk,P,1285,150.65,133.35,4.34,144.12,6.52,2.18,10.77,Closer06
HBW,Pk,A,1285,5.16,5.01,0.05,5.03,0.13,0.09,0.02,Closer06
HBO,Pk,P,1285,279.42,250.17,3.63,254.26,25.17,21.53,4.09,Closer06
HBO,Pk,A,1285,197.16,178.3,2.11,180.02,17.14,15.03,1.72,Closer06
NHB,Pk,P,1285,50.65,47.81,0.43,47.96,2.69,2.26,0.15,Closer06
NHB,Pk,A,1285,51.89,49.09,0.41,49.16,2.72,2.32,0.07,Closer06
HBC,Pk,P,1285,6.0,3.11,0.31,5.69,0.31,0.0,2.58,Closer06
HBC,Pk,A,1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1285,11.28,7.78,0.0,7.78,3.49,0.03,0.0,Closer06
HBSch,Pk,A,1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1286,1445.5,1282.56,23.46,1345.34,100.17,65.58,62.77,Closer06
All,Pk,A,1286,784.27,724.67,8.14,728.23,56.04,47.9,3.55,Closer06
HBW,Pk,P,1286,399.58,363.66,10.11,385.15,14.43,4.32,21.49,Closer06
HBW,Pk,A,1286,38.84,36.5,0.71,37.13,1.71,1.0,0.63,Closer06
HBO,Pk,P,1286,770.04,699.25,9.88,706.17,63.87,53.99,6.93,Closer06
HBO,Pk,A,1286,573.78,524.42,6.16,527.17,46.61,40.45,2.75,Closer06
NHB,Pk,P,1286,167.39,159.45,1.36,159.83,7.55,6.2,0.38,Closer06
NHB,Pk,A,1286,171.65,163.75,1.28,163.93,7.72,6.44,0.17,Closer06
HBC,Pk,P,1286,80.0,42.96,2.1,76.94,3.06,0.97,33.98,Closer06
HBC,Pk,A,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1286,28.5,17.24,0.01,17.24,11.25,0.11,0.0,Closer06
HBSch,Pk,A,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1287,600.68,535.96,8.85,551.76,48.92,35.93,15.8,Closer06
All,Pk,A,1287,669.76,612.0,7.75,619.87,49.9,42.15,7.87,Closer06
HBW,Pk,P,1287,132.99,116.83,3.67,126.71,6.28,2.61,9.89,Closer06
HBW,Pk,A,1287,115.25,106.25,2.26,110.0,5.24,2.99,3.75,Closer06
HBO,Pk,P,1287,257.85,228.35,3.36,232.31,25.54,22.18,3.96,Closer06
HBO,Pk,A,1287,355.12,319.12,3.95,322.86,32.27,28.31,3.74,Closer06
NHB,Pk,P,1287,193.57,180.42,1.63,181.07,12.5,10.87,0.65,Closer06
NHB,Pk,A,1287,199.4,186.62,1.54,187.01,12.39,10.85,0.39,Closer06
HBC,Pk,P,1287,4.0,2.28,0.19,3.58,0.42,0.23,1.3,Closer06
HBC,Pk,A,1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1287,12.28,8.09,0.01,8.09,4.19,0.04,0.0,Closer06
HBSch,Pk,A,1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1288,1820.14,1633.57,21.82,1667.68,152.47,124.25,34.11,Closer06
All,Pk,A,1288,2747.61,2522.17,31.79,2549.76,197.85,166.06,27.59,Closer06
HBW,Pk,P,1288,239.64,210.11,6.2,224.49,15.15,8.94,14.38,Closer06
HBW,Pk,A,1288,691.82,642.2,12.77,660.85,30.97,18.2,18.65,Closer06
HBO,Pk,P,1288,473.2,419.66,5.93,425.63,47.57,41.64,5.97,Closer06
HBO,Pk,A,1288,968.52,871.4,10.85,878.65,89.87,79.03,7.25,Closer06
NHB,Pk,P,1288,1055.54,974.65,8.66,977.71,77.83,69.17,3.06,Closer06
NHB,Pk,A,1288,1087.27,1008.56,8.17,1010.26,77.01,68.84,1.7,Closer06
HBC,Pk,P,1288,32.0,15.86,1.01,26.55,5.45,4.44,10.69,Closer06
HBC,Pk,A,1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
HBSch,Pk,P,1288,19.76,13.29,0.01,13.29,6.47,0.06,0.0,Closer06
HBSch,Pk,A,1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer06
All,Pk,P,1289,473.09,423.21,7.7,439.4,33.69,22.58,16.19,Closer06
All,Pk,A,1289,266.75,246.55,2.76,247.51,19.25,16.48,0.95,Closer06
HBW,Pk,P,1289,135.54,123.08,3.27,130.8,4.74,1.47,7.72,Closer06
HBW,Pk,A,1289,14.29,13.69,0.22,13.78,0.51,0.29,0.08,Closer06
HBO,Pk,P,1289,261.18,237.41,3.26,239.46,21.72,18.46,2.04,Closer06
