Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
NHB,Pk,P,317,126.15,121.17,0.69,121.25,4.9,4.22,0.07,Closer07
NHB,Pk,A,317,124.25,119.39,0.68,119.39,4.86,4.18,0.0,Closer07
HBC,Pk,P,317,53.0,34.55,0.51,52.49,0.51,0.0,17.94,Closer07
HBC,Pk,A,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,317,71.01,41.69,0.04,41.69,29.32,0.29,0.0,Closer07
HBSch,Pk,A,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,318,450.36,425.14,6.33,426.33,24.03,13.13,1.2,Closer07
All,Pk,A,318,170.22,156.47,1.46,156.47,13.75,12.28,0.0,Closer07
HBW,Pk,P,318,97.96,95.56,1.33,96.44,1.53,0.19,0.88,Closer07
HBW,Pk,A,318,1.56,1.56,0.0,1.56,0.0,0.0,0.0,Closer07
HBO,Pk,P,318,218.38,203.86,2.02,204.16,14.22,12.2,0.31,Closer07
HBO,Pk,A,318,141.02,128.13,1.32,128.13,12.89,11.58,0.0,Closer07
NHB,Pk,P,318,27.79,26.93,0.15,26.94,0.85,0.7,0.01,Closer07
NHB,Pk,A,318,27.63,26.78,0.15,26.78,0.86,0.71,0.0,Closer07
HBC,Pk,P,318,93.0,90.17,2.83,90.17,2.83,0.0,0.0,Closer07
HBC,Pk,A,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,318,13.23,8.62,0.01,8.62,4.62,0.05,0.0,Closer07
HBSch,Pk,A,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,319,744.74,711.22,4.04,711.66,33.08,29.04,0.44,Closer07
All,Pk,A,319,4080.58,3950.72,48.71,3959.74,120.84,72.13,9.02,Closer07
HBW,Pk,P,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBW,Pk,A,319,2187.7,2133.58,33.46,2141.95,45.75,12.29,8.36,Closer07
HBO,Pk,P,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBO,Pk,A,319,1158.67,1115.94,11.13,1116.42,42.25,31.12,0.47,Closer07
NHB,Pk,P,319,744.74,711.22,4.04,711.66,33.08,29.04,0.44,Closer07
NHB,Pk,A,319,734.22,701.19,4.12,701.38,32.84,28.72,0.19,Closer07
HBC,Pk,P,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBC,Pk,A,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,A,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,320,2095.51,1921.97,22.96,1935.22,160.29,94.7,13.25,Closer07
All,Pk,A,320,988.21,901.96,8.61,902.31,85.9,77.29,0.35,Closer07
HBW,Pk,P,320,536.07,517.67,8.47,524.22,11.85,3.38,6.55,Closer07
HBW,Pk,A,320,32.34,30.47,0.41,30.5,1.85,1.44,0.02,Closer07
HBO,Pk,P,320,1261.27,1161.03,12.22,1163.25,98.02,85.8,2.23,Closer07
HBO,Pk,A,320,794.55,716.26,7.3,716.57,77.99,70.68,0.31,Closer07
NHB,Pk,P,320,163.25,157.14,0.92,157.24,6.01,5.09,0.1,Closer07
NHB,Pk,A,320,161.31,155.22,0.9,155.24,6.07,5.17,0.02,Closer07
HBC,Pk,P,320,48.0,42.33,1.29,46.71,1.29,0.0,4.38,Closer07
HBC,Pk,A,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,320,86.92,43.8,0.05,43.8,43.11,0.43,0.0,Closer07
HBSch,Pk,A,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,321,1672.34,1534.32,18.43,1548.18,124.15,82.44,13.86,Closer07
All,Pk,A,321,933.7,875.86,8.53,876.8,56.9,48.36,0.94,Closer07
HBW,Pk,P,321,440.65,417.75,7.42,422.94,17.71,10.29,5.19,Closer07
HBW,Pk,A,321,82.84,78.13,1.24,78.41,4.43,3.19,0.29,Closer07
HBO,Pk,P,321,973.62,895.45,9.4,897.51,76.11,66.71,2.06,Closer07
HBO,Pk,A,321,685.94,639.03,6.34,639.63,46.31,39.97,0.6,Closer07
NHB,Pk,P,321,167.13,160.85,0.96,160.97,6.16,5.21,0.12,Closer07
NHB,Pk,A,321,164.92,158.71,0.95,158.76,6.16,5.2,0.05,Closer07
HBC,Pk,P,321,25.0,17.89,0.62,24.38,0.62,0.0,6.49,Closer07
HBC,Pk,A,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,321,65.94,42.38,0.03,42.38,23.55,0.24,0.0,Closer07
HBSch,Pk,A,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,322,1023.35,925.39,11.6,939.7,83.65,58.27,14.31,Closer07
All,Pk,A,322,1005.28,928.32,9.64,932.08,73.2,63.56,3.76,Closer07
HBW,Pk,P,322,246.82,227.6,4.62,235.5,11.32,6.7,7.9,Closer07
HBW,Pk,A,322,165.54,154.42,2.52,156.25,9.29,6.77,1.83,Closer07
HBO,Pk,P,322,561.97,508.33,5.74,511.62,50.35,44.6,3.29,Closer07
HBO,Pk,A,322,666.64,608.89,6.12,610.63,56.01,49.89,1.74,Closer07
NHB,Pk,P,322,174.88,166.77,1.01,167.04,7.84,6.83,0.27,Closer07
NHB,Pk,A,322,173.1,165.02,1.0,165.2,7.9,6.9,0.18,Closer07
HBC,Pk,P,322,11.0,7.95,0.2,10.8,0.2,0.0,2.85,Closer07
HBC,Pk,A,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,322,28.68,14.75,0.02,14.75,13.94,0.14,0.0,Closer07
HBSch,Pk,A,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,323,1171.39,1050.5,12.87,1072.66,98.73,68.91,22.16,Closer07
All,Pk,A,323,858.81,784.86,7.8,788.23,70.58,62.78,3.37,Closer07
HBW,Pk,P,323,287.83,265.91,4.92,277.2,10.63,5.71,11.29,Closer07
HBW,Pk,A,323,86.0,79.23,1.3,80.43,5.57,4.27,1.21,Closer07
HBO,Pk,P,323,655.16,588.41,6.5,592.88,62.28,55.78,4.47,Closer07
HBO,Pk,A,323,611.56,552.79,5.58,554.73,56.82,51.25,1.95,Closer07
NHB,Pk,P,323,162.5,154.0,0.94,154.31,8.18,7.25,0.32,Closer07
NHB,Pk,A,323,161.26,152.85,0.93,153.06,8.19,7.27,0.22,Closer07
HBC,Pk,P,323,30.0,23.42,0.49,29.51,0.49,0.0,6.09,Closer07
HBC,Pk,A,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,323,35.9,18.76,0.02,18.76,17.14,0.17,0.0,Closer07
HBSch,Pk,A,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,324,1415.3,1290.09,14.91,1306.97,108.33,75.08,16.88,Closer07
All,Pk,A,324,1388.76,1274.27,13.09,1278.05,110.71,97.62,3.78,Closer07
HBW,Pk,P,324,312.54,291.69,5.4,300.22,12.32,6.92,8.53,Closer07
HBW,Pk,A,324,195.52,181.25,3.21,183.03,12.49,9.27,1.78,Closer07
HBO,Pk,P,324,717.25,651.33,7.14,654.74,62.5,55.37,3.42,Closer07
HBO,Pk,A,324,872.18,786.6,8.04,788.33,83.85,75.8,1.73,Closer07
NHB,Pk,P,324,323.6,308.72,1.87,309.12,14.48,12.61,0.4,Closer07
NHB,Pk,A,324,321.07,306.42,1.84,306.69,14.38,12.55,0.27,Closer07
HBC,Pk,P,324,19.0,13.98,0.49,18.51,0.49,0.0,4.53,Closer07
HBC,Pk,A,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,324,42.92,24.37,0.03,24.37,18.55,0.19,0.0,Closer07
HBSch,Pk,A,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,325,1541.01,1404.1,16.55,1419.6,121.41,69.84,15.49,Closer07
All,Pk,A,325,700.74,638.61,5.89,639.33,61.41,55.51,0.73,Closer07
HBW,Pk,P,325,406.81,392.56,5.98,398.47,8.34,2.37,5.91,Closer07
HBW,Pk,A,325,7.66,7.66,0.0,7.66,0.0,0.0,0.0,Closer07
HBO,Pk,P,325,921.87,847.82,8.79,849.97,71.91,63.12,2.15,Closer07
HBO,Pk,A,325,577.97,520.52,5.25,521.2,56.77,51.52,0.68,Closer07
NHB,Pk,P,325,115.9,111.15,0.66,111.23,4.67,4.01,0.08,Closer07
NHB,Pk,A,325,115.1,110.43,0.65,110.47,4.64,3.99,0.04,Closer07
HBC,Pk,P,325,38.01,29.57,1.08,36.93,1.08,0.0,7.36,Closer07
HBC,Pk,A,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,325,58.42,23.01,0.04,23.01,35.41,0.35,0.0,Closer07
HBSch,Pk,A,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,326,691.02,666.06,3.86,666.47,24.55,20.68,0.41,Closer07
All,Pk,A,326,5048.97,4918.74,53.29,4931.52,117.45,62.71,12.78,Closer07
HBW,Pk,P,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBW,Pk,A,326,2451.18,2400.66,32.54,2411.28,39.9,7.37,10.62,Closer07
HBO,Pk,P,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBO,Pk,A,326,1904.03,1850.71,16.89,1852.64,51.4,34.51,1.92,Closer07
NHB,Pk,P,326,691.02,666.06,3.86,666.47,24.55,20.68,0.41,Closer07
NHB,Pk,A,326,683.82,658.9,3.87,659.14,24.69,20.82,0.23,Closer07
HBC,Pk,P,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBC,Pk,A,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,A,326,9.93,8.46,0.0,8.46,1.46,0.01,0.0,Closer07
All,Pk,P,327,1664.36,1510.11,19.74,1528.57,135.8,86.34,18.45,Closer07
All,Pk,A,327,1095.37,946.94,8.86,947.98,147.39,52.78,1.05,Closer07
HBW,Pk,P,327,434.81,410.4,8.02,415.56,19.26,11.24,5.15,Closer07
HBW,Pk,A,327,86.95,81.99,1.32,82.3,4.65,3.33,0.32,Closer07
HBO,Pk,P,327,963.66,882.38,9.62,884.41,79.25,69.63,2.03,Closer07
HBO,Pk,A,327,704.42,653.84,6.49,654.52,49.9,43.41,0.68,Closer07
NHB,Pk,P,327,155.39,149.18,0.93,149.29,6.1,5.17,0.11,Closer07
NHB,Pk,A,327,153.77,147.61,0.92,147.66,6.1,5.18,0.05,Closer07
HBC,Pk,P,327,43.0,30.71,1.13,41.87,1.13,0.0,11.16,Closer07
HBC,Pk,A,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,327,67.5,37.44,0.04,37.44,30.06,0.3,0.0,Closer07
HBSch,Pk,A,327,150.23,63.5,0.12,63.5,86.74,0.87,0.0,Closer07
All,Pk,P,328,1137.64,1030.28,12.89,1047.24,90.39,63.43,16.96,Closer07
All,Pk,A,328,1240.9,1148.35,11.27,1152.3,88.6,77.33,3.95,Closer07
HBW,Pk,P,328,241.61,222.17,4.89,230.24,11.37,6.48,8.07,Closer07
HBW,Pk,A,328,135.37,126.69,2.1,128.25,7.13,5.03,1.55,Closer07
HBO,Pk,P,328,549.37,496.24,5.75,499.54,49.83,44.08,3.3,Closer07
HBO,Pk,A,328,804.88,736.02,7.39,738.11,66.77,59.39,2.09,Closer07
NHB,Pk,P,328,302.54,287.5,1.82,287.99,14.55,12.73,0.49,Closer07
NHB,Pk,A,328,300.66,285.64,1.79,285.95,14.7,12.91,0.31,Closer07
HBC,Pk,P,328,17.0,11.49,0.41,16.59,0.41,0.0,5.1,Closer07
HBC,Pk,A,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,328,27.12,12.89,0.02,12.89,14.23,0.14,0.0,Closer07
HBSch,Pk,A,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,329,2890.53,2603.84,33.58,2644.16,246.37,157.93,40.32,Closer07
All,Pk,A,329,2259.88,1943.8,17.63,1948.31,311.57,139.48,4.51,Closer07
HBW,Pk,P,329,729.58,684.27,13.06,701.41,28.17,15.11,17.14,Closer07
HBW,Pk,A,329,180.29,165.56,2.99,166.93,13.36,10.37,1.36,Closer07
HBO,Pk,P,329,1630.58,1480.41,16.5,1487.65,142.93,126.42,7.24,Closer07
HBO,Pk,A,329,1331.37,1204.68,12.25,1207.55,123.82,111.56,2.87,Closer07
NHB,Pk,P,329,368.37,349.89,2.22,350.31,18.06,15.84,0.42,Closer07
NHB,Pk,A,329,366.04,347.61,2.17,347.88,18.16,15.99,0.27,Closer07
HBC,Pk,P,329,64.0,46.75,1.73,62.27,1.73,0.0,15.52,Closer07
HBC,Pk,A,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,329,98.01,42.52,0.07,42.52,55.49,0.55,0.0,Closer07
HBSch,Pk,A,329,382.18,225.95,0.22,225.95,156.24,1.56,0.0,Closer07
All,Pk,P,330,1714.64,1536.23,18.82,1556.96,157.68,89.52,20.73,Closer07
All,Pk,A,330,1011.19,857.49,8.43,859.08,152.11,72.68,1.6,Closer07
HBW,Pk,P,330,403.71,385.63,6.42,391.55,12.16,5.74,5.92,Closer07
HBW,Pk,A,330,87.82,81.63,1.36,82.13,5.69,4.32,0.51,Closer07
HBO,Pk,P,330,999.57,910.87,9.86,913.56,86.01,76.16,2.69,Closer07
HBO,Pk,A,330,647.23,579.78,5.94,580.79,66.45,60.5,1.01,Closer07
NHB,Pk,P,330,179.23,170.91,1.07,171.04,8.19,7.13,0.13,Closer07
NHB,Pk,A,330,178.37,170.12,1.04,170.2,8.17,7.13,0.08,Closer07
HBC,Pk,P,330,50.0,36.6,1.42,48.58,1.42,0.0,11.99,Closer07
HBC,Pk,A,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,330,82.13,32.23,0.06,32.23,49.9,0.5,0.0,Closer07
HBSch,Pk,A,330,97.76,25.96,0.08,25.96,71.8,0.72,0.0,Closer07
All,Pk,P,331,1089.27,973.15,12.83,1001.78,87.48,57.77,28.63,Closer07
All,Pk,A,331,1234.4,1006.26,10.72,1008.71,225.7,76.01,2.45,Closer07
HBW,Pk,P,331,235.37,221.03,4.2,224.61,10.76,6.56,3.59,Closer07
HBW,Pk,A,331,262.0,245.8,4.12,247.29,14.72,10.6,1.49,Closer07
HBO,Pk,P,331,531.43,482.37,5.4,483.92,47.51,42.11,1.56,Closer07
HBO,Pk,A,331,565.9,504.82,5.15,505.69,60.22,55.07,0.86,Closer07
NHB,Pk,P,331,225.18,214.75,1.33,214.92,10.26,8.93,0.16,Closer07
NHB,Pk,A,331,224.26,213.93,1.29,214.03,10.23,8.94,0.1,Closer07
HBC,Pk,P,331,69.0,43.8,1.87,67.13,1.87,0.0,23.32,Closer07
HBC,Pk,A,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,331,28.29,11.21,0.02,11.21,17.08,0.17,0.0,Closer07
HBSch,Pk,A,331,182.24,41.71,0.16,41.71,140.53,1.4,0.0,Closer07
All,Pk,P,332,1265.9,1149.76,13.76,1167.53,98.37,57.82,17.77,Closer07
All,Pk,A,332,726.05,664.83,6.64,665.06,61.0,54.35,0.22,Closer07
HBW,Pk,P,332,318.56,306.11,5.32,309.56,9.01,3.69,3.44,Closer07
HBW,Pk,A,332,66.54,62.4,1.05,62.46,4.08,3.03,0.06,Closer07
HBO,Pk,P,332,741.2,682.87,7.34,684.1,57.1,49.76,1.23,Closer07
HBO,Pk,A,332,539.01,486.72,4.92,486.87,52.14,47.22,0.15,Closer07
NHB,Pk,P,332,121.45,116.56,0.7,116.65,4.8,4.1,0.08,Closer07
NHB,Pk,A,332,120.5,115.71,0.67,115.72,4.78,4.11,0.01,Closer07
HBC,Pk,P,332,39.0,25.62,0.37,38.63,0.37,0.0,13.01,Closer07
HBC,Pk,A,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,332,45.69,18.6,0.03,18.6,27.09,0.27,0.0,Closer07
HBSch,Pk,A,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,333,2632.28,2341.2,31.65,2366.92,265.35,173.96,25.72,Closer07
All,Pk,A,333,2220.64,2056.59,23.56,2062.14,158.49,134.93,5.55,Closer07
HBW,Pk,P,333,587.73,537.54,12.12,545.03,42.7,30.58,7.5,Closer07
HBW,Pk,A,333,458.2,425.36,8.19,428.38,29.82,21.63,3.01,Closer07
HBO,Pk,P,333,1433.16,1289.22,15.28,1293.75,139.4,124.12,4.54,Closer07
HBO,Pk,A,333,1324.85,1215.67,12.58,1217.9,106.96,94.38,2.23,Closer07
NHB,Pk,P,333,440.28,418.35,2.83,418.8,21.49,18.65,0.45,Closer07
NHB,Pk,A,333,437.58,415.56,2.79,415.87,21.71,18.92,0.31,Closer07
HBC,Pk,P,333,46.0,31.41,1.34,44.66,1.34,0.0,13.25,Closer07
HBC,Pk,A,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,333,125.1,64.68,0.08,64.68,60.42,0.6,0.0,Closer07
HBSch,Pk,A,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,334,1971.33,1786.64,19.36,1803.44,167.9,133.89,16.79,Closer07
All,Pk,A,334,2942.71,2714.71,29.24,2726.59,216.12,181.32,11.88,Closer07
HBW,Pk,P,334,235.3,209.12,5.39,216.46,18.84,13.45,7.34,Closer07
HBW,Pk,A,334,469.18,435.03,8.89,441.92,27.26,18.37,6.89,Closer07
HBO,Pk,P,334,533.13,474.4,5.96,478.47,54.66,48.7,4.07,Closer07
HBO,Pk,A,334,1305.19,1198.12,12.85,1201.81,103.38,90.53,3.69,Closer07
NHB,Pk,P,334,1162.96,1081.58,7.62,1083.76,79.21,71.59,2.18,Closer07
NHB,Pk,A,334,1159.79,1078.64,7.49,1079.93,79.85,72.36,1.3,Closer07
HBC,Pk,P,334,12.0,8.43,0.37,11.63,0.37,0.0,3.21,Closer07
HBC,Pk,A,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,334,27.93,13.12,0.02,13.12,14.82,0.15,0.0,Closer07
HBSch,Pk,A,334,8.54,2.92,0.01,2.92,5.63,0.06,0.0,Closer07
All,Pk,P,335,2642.94,2391.96,26.12,2420.1,222.84,158.19,28.14,Closer07
All,Pk,A,335,2644.44,2443.63,24.74,2452.13,192.31,167.57,8.5,Closer07
HBW,Pk,P,335,405.11,370.29,7.74,380.7,24.41,16.67,10.41,Closer07
HBW,Pk,A,335,431.87,398.45,7.92,403.63,28.24,20.31,5.18,Closer07
HBO,Pk,P,335,945.27,853.16,9.84,858.67,86.59,76.76,5.52,Closer07
HBO,Pk,A,335,1038.2,944.24,9.7,946.55,91.65,81.95,2.31,Closer07
NHB,Pk,P,335,1178.1,1104.59,7.31,1106.41,71.69,64.38,1.83,Closer07
NHB,Pk,A,335,1174.38,1100.94,7.12,1101.95,72.43,65.31,1.01,Closer07
HBC,Pk,P,335,47.0,35.42,1.19,45.81,1.19,0.0,10.39,Closer07
HBC,Pk,A,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,335,67.47,28.51,0.05,28.51,38.96,0.39,0.0,Closer07
HBSch,Pk,A,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,336,831.27,744.88,9.76,755.1,76.17,46.95,10.23,Closer07
All,Pk,A,336,506.01,462.07,4.92,463.25,42.76,35.18,1.18,Closer07
HBW,Pk,P,336,195.29,184.62,3.6,187.97,7.32,3.72,3.34,Closer07
HBW,Pk,A,336,84.39,79.48,1.32,80.03,4.36,3.04,0.55,Closer07
HBO,Pk,P,336,486.39,441.19,5.02,442.79,43.6,38.58,1.6,Closer07
HBO,Pk,A,336,326.48,295.32,3.03,295.9,30.58,27.54,0.58,Closer07
NHB,Pk,P,336,91.62,86.51,0.58,86.58,5.03,4.45,0.08,Closer07
NHB,Pk,A,336,91.59,86.4,0.56,86.45,5.14,4.58,0.04,Closer07
HBC,Pk,P,336,19.0,13.27,0.53,18.47,0.53,0.0,5.21,Closer07
HBC,Pk,A,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,336,38.98,19.29,0.03,19.29,19.69,0.2,0.0,Closer07
HBSch,Pk,A,336,3.56,0.87,0.0,0.87,2.68,0.03,0.0,Closer07
All,Pk,P,337,1353.86,1212.44,14.69,1228.05,125.81,74.85,15.61,Closer07
All,Pk,A,337,1602.69,1367.15,11.45,1369.87,232.82,75.28,2.72,Closer07
HBW,Pk,P,337,304.02,286.9,5.09,290.56,13.46,8.37,3.66,Closer07
HBW,Pk,A,337,284.19,265.82,4.56,267.49,16.7,12.13,1.68,Closer07
HBO,Pk,P,337,752.38,685.39,7.51,687.2,65.17,57.66,1.81,Closer07
HBO,Pk,A,337,593.31,533.76,5.45,534.71,58.59,53.15,0.95,Closer07
NHB,Pk,P,337,207.0,197.14,1.26,197.28,9.72,8.46,0.15,Closer07
NHB,Pk,A,337,206.19,196.36,1.21,196.45,9.74,8.53,0.09,Closer07
HBC,Pk,P,337,29.0,18.23,0.78,28.22,0.78,0.0,9.99,Closer07
HBC,Pk,A,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,337,61.46,24.78,0.04,24.78,36.67,0.37,0.0,Closer07
HBSch,Pk,A,337,519.0,371.21,0.22,371.21,147.79,1.48,0.0,Closer07
All,Pk,P,338,2342.38,2130.0,28.04,2159.89,182.49,97.86,29.89,Closer07
All,Pk,A,338,972.71,891.79,8.26,891.9,80.81,72.55,0.11,Closer07
HBW,Pk,P,338,596.42,577.4,9.92,583.58,12.84,2.92,6.18,Closer07
HBW,Pk,A,338,18.87,18.33,0.12,18.33,0.54,0.42,0.0,Closer07
HBO,Pk,P,338,1386.78,1280.91,13.96,1283.23,103.55,89.59,2.32,Closer07
HBO,Pk,A,338,793.89,719.35,7.22,719.46,74.43,67.2,0.11,Closer07
NHB,Pk,P,338,160.98,155.1,0.97,155.23,5.75,4.78,0.13,Closer07
NHB,Pk,A,338,159.95,154.11,0.92,154.11,5.84,4.92,0.0,Closer07
HBC,Pk,P,338,95.0,70.62,3.12,91.88,3.12,0.0,21.27,Closer07
HBC,Pk,A,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,338,103.2,45.97,0.07,45.97,57.23,0.57,0.0,Closer07
HBSch,Pk,A,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,339,242.98,233.33,1.54,233.51,9.47,7.88,0.18,Closer07
All,Pk,A,339,1030.29,994.53,10.72,996.0,34.29,23.58,1.47,Closer07
HBW,Pk,P,339,0.8,0.74,0.01,0.74,0.06,0.04,0.0,Closer07
HBW,Pk,A,339,374.01,364.87,5.52,365.97,8.04,2.52,1.1,Closer07
HBO,Pk,P,339,2.51,2.32,0.02,2.35,0.16,0.14,0.02,Closer07
HBO,Pk,A,339,418.22,401.52,3.73,401.83,16.39,12.66,0.31,Closer07
NHB,Pk,P,339,239.58,230.22,1.51,230.38,9.2,7.69,0.16,Closer07
NHB,Pk,A,339,238.06,228.14,1.47,228.2,9.86,8.4,0.06,Closer07
HBC,Pk,P,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBC,Pk,A,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,339,0.09,0.04,0.0,0.04,0.05,0.0,0.0,Closer07
HBSch,Pk,A,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,340,1849.02,1663.01,20.83,1678.94,170.08,131.76,15.93,Closer07
All,Pk,A,340,4058.74,3821.03,53.22,3843.01,215.73,162.51,21.98,Closer07
HBW,Pk,P,340,309.93,266.56,7.39,269.95,39.98,32.59,3.39,Closer07
HBW,Pk,A,340,2055.88,1944.46,36.39,1963.53,92.36,55.97,19.06,Closer07
HBO,Pk,P,340,690.24,617.82,7.65,620.91,69.33,61.68,3.09,Closer07
HBO,Pk,A,340,1225.39,1144.18,11.74,1146.51,78.88,67.14,2.33,Closer07
NHB,Pk,P,340,782.44,738.89,5.22,739.91,42.53,37.31,1.02,Closer07
NHB,Pk,A,340,777.47,732.39,5.09,732.98,44.49,39.39,0.59,Closer07
HBC,Pk,P,340,26.0,17.02,0.54,25.46,0.54,0.0,8.44,Closer07
HBC,Pk,A,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,340,40.41,22.71,0.02,22.71,17.69,0.18,0.0,Closer07
HBSch,Pk,A,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,341,568.17,516.22,5.45,520.44,47.73,37.77,4.23,Closer07
All,Pk,A,341,1297.68,1101.02,10.52,1105.29,192.39,57.29,4.27,Closer07
HBW,Pk,P,341,62.64,55.98,1.45,57.7,4.95,3.49,1.71,Closer07
HBW,Pk,A,341,219.4,206.66,3.83,209.47,9.93,6.11,2.81,Closer07
HBO,Pk,P,341,140.23,124.51,1.55,125.38,14.85,13.3,0.87,Closer07
HBO,Pk,A,341,435.17,401.3,4.22,402.39,32.79,28.57,1.09,Closer07
NHB,Pk,P,341,354.53,330.63,2.34,331.26,23.27,20.93,0.63,Closer07
NHB,Pk,A,341,353.63,329.59,2.3,329.97,23.66,21.36,0.38,Closer07
HBC,Pk,P,341,3.0,1.88,0.1,2.9,0.1,0.0,1.02,Closer07
HBC,Pk,A,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,341,7.78,3.21,0.01,3.21,4.57,0.05,0.0,Closer07
HBSch,Pk,A,341,289.48,163.47,0.17,163.47,126.01,1.26,0.0,Closer07
All,Pk,P,342,1020.22,893.89,12.86,916.4,103.82,70.7,22.51,Closer07
All,Pk,A,342,583.71,536.03,5.48,538.06,45.65,40.17,2.03,Closer07
HBW,Pk,P,342,212.26,191.93,4.62,199.43,12.84,8.21,7.5,Closer07
HBW,Pk,A,342,51.16,46.95,1.03,47.82,3.34,2.31,0.87,Closer07
HBO,Pk,P,342,519.19,460.1,5.75,463.81,55.38,49.62,3.71,Closer07
HBO,Pk,A,342,322.61,293.67,3.08,294.59,28.02,24.93,0.92,Closer07
NHB,Pk,P,342,210.72,196.18,1.4,196.65,14.06,12.66,0.47,Closer07
NHB,Pk,A,342,209.94,195.41,1.37,195.64,14.29,12.92,0.24,Closer07
HBC,Pk,P,342,34.0,22.11,1.06,32.94,1.06,0.0,10.83,Closer07
HBC,Pk,A,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
HBSch,Pk,P,342,44.05,23.57,0.03,23.57,20.49,0.2,0.0,Closer07
HBSch,Pk,A,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer07
All,Pk,P,343,849.46,755.34,9.2,767.33,82.13,59.36,11.99,Closer07
