SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
2228_000.8,     0.374,Both,Total,       1.0,      35.0,       2.0,       0.7,Collector,       733,    1096.6,    2117.7,    1645.4,    1685.4,    6545.1,      32.0,      31.5,      31.6,      30.7,      31.9,      31.5,     0.701,     0.713,     0.708,     0.730,     0.702,     0.713,      4398,      8796,      4398,     17592,     35184,      0.34,      0.27,      0.45,      0.10,      0.45,     409.7,     791.2,     614.7,     629.7,    2445.3,     359.5,     690.7,     556.5,     577.7,    2184.4,       5.9,      23.2,       8.6,       6.6,      44.3,      37.8,      60.5,      43.8,      35.3,     177.4,       6.3,      16.8,       5.9,      10.1,      39.1,     76.49,     13.02,     25.00,     20.01,     19.71,     77.74,     0.209,     0.257,     0.789,     0.011,     1.266
2228_001.2,     0.219,Both,Total,       1.0,      35.0,       2.0,       0.4,Collector,       733,     766.9,    1400.0,    1144.3,    1170.6,    4481.8,      32.0,      31.7,      31.9,      31.5,      32.0,      31.8,     0.411,     0.413,     0.412,     0.417,     0.411,     0.413,      4398,      8796,      4398,     17592,     35184,      0.25,      0.18,      0.33,      0.07,      0.33,     167.7,     306.2,     250.3,     256.1,     980.3,     147.1,     265.4,     225.9,     232.2,     870.6,       2.0,      10.1,       3.9,       2.1,      18.1,      16.0,      23.8,      17.5,      16.7,      74.0,       2.6,       6.9,       3.0,       5.0,      17.5,     30.67,      5.29,      9.61,      7.95,      8.01,     30.86,     0.029,     0.022,     0.117,         0,     0.168
2230_000.0,     0.445,Both,Total,       1.0,      35.0,       2.0,       0.9,Collector,       696,    2010.1,    4330.1,    2708.4,    3096.0,   12144.6,      28.0,      25.4,      25.4,      23.5,      27.9,      25.5,     0.954,     1.053,     1.054,     1.137,     0.959,     1.048,      4176,      8352,      4176,     16704,     33408,      0.60,      0.55,      0.69,      0.20,      0.69,     895.1,    1928.2,    1206.1,    1378.6,    5408.0,     796.8,    1717.0,    1124.7,    1270.3,    4908.8,      10.8,      51.2,      15.3,      12.5,      89.8,      72.8,     128.3,      55.7,      76.1,     332.9,      14.6,      31.7,      10.4,      19.6,      76.3,    193.16,     35.23,     76.05,     51.34,     49.48,    212.10,     3.313,     7.179,     8.266,     0.236,    18.994
2230_000.4,     0.674,Both,Total,       1.0,      35.0,       2.0,       1.3,Collector,       696,    2119.5,    4091.1,    2865.6,    4831.9,   13908.1,      28.0,      24.9,      25.7,      22.2,      27.5,      25.3,     1.444,     1.625,     1.571,     1.824,     1.472,     1.600,      4176,      8352,      4176,     16704,     33408,      0.65,      0.51,      0.81,      0.34,      0.81,    1428.8,    2757.8,    1931.8,    3257.2,    9375.6,    1323.5,    2584.0,    1843.9,    2916.9,    8668.3,       8.7,      31.2,      15.8,      33.0,      88.7,      84.3,     109.5,      60.5,     244.9,     499.2,      12.3,      33.2,      11.4,      62.6,     119.5,    334.74,     57.29,    107.12,     87.05,    118.52,    369.98,     6.396,     8.659,    18.128,     2.234,    35.417
2230_001.1,     1.101,Both,Total,       1.0,      35.0,       2.0,       2.2,Collector,       733,    2626.1,    5307.4,    3304.5,    5029.8,   16267.8,      32.0,      26.7,      27.6,      24.6,      31.4,      27.8,     2.066,     2.493,     2.392,     2.689,     2.102,     2.381,      4398,      8796,      4398,     17592,     35184,      0.76,      0.64,      0.82,      0.33,      0.82,    2892.6,    5846.0,    3639.8,    5540.2,   17918.6,    2585.5,    5261.3,    3424.7,    5039.2,   16310.7,      19.7,     117.0,      29.4,      42.1,     208.2,     267.1,     383.3,     161.0,     380.6,    1192.0,      20.3,      84.3,      24.6,      78.2,     207.4,    560.10,    108.52,    211.63,    148.06,    176.25,    644.46,    18.698,    28.892,    34.340,     3.071,    85.001
2230_002.2,     1.543,Both,Total,       1.0,      35.0,       2.0,       3.1,Collector,       733,    1416.4,    3167.1,    2123.4,    2770.8,    9477.7,      32.0,      29.7,      30.0,      27.4,      31.8,      29.8,     2.895,     3.116,     3.091,     3.380,     2.911,     3.106,      4398,      8796,      4398,     17592,     35184,      0.41,      0.39,      0.55,      0.17,      0.55,    2185.7,    4887.2,    3276.6,    4275.7,   14625.2,    1906.0,    4176.1,    2934.0,    3917.5,   12933.6,      22.2,     143.5,      51.3,      41.4,     258.4,     217.9,     443.4,     250.7,     251.0,    1163.0,      39.5,     124.0,      40.6,      65.8,     269.9,    457.29,     73.47,    163.17,    119.58,    134.41,    490.63,     5.221,    10.362,    17.153,     0.732,    33.468
2230_003.8,     0.648,Both,Total,       1.0,      35.0,       2.0,       1.3,Collector,       733,     898.4,    2015.8,    1147.6,    2194.6,    6256.4,      32.0,      31.8,      31.7,      31.5,      31.9,      31.8,     1.214,     1.224,     1.227,     1.232,     1.217,     1.224,      4398,      8796,      4398,     17592,     35184,      0.23,      0.26,      0.29,      0.14,      0.29,     582.0,    1305.8,     743.4,    1421.7,    4052.9,     501.4,    1136.2,     678.4,    1311.4,    3627.4,       5.6,      30.2,      12.8,      15.0,      63.6,      65.4,     109.2,      43.5,      79.8,     297.9,       9.6,      30.2,       8.6,      15.4,      63.8,    126.61,     18.33,     41.22,     23.57,     44.51,    127.63,     0.147,     0.431,     0.349,     0.101,     1.028
2232_000.0,     0.975,Both,Total,       1.0,      35.0,       2.0,       2.0,Collector,       515,     714.0,    1327.6,     936.2,    1282.8,    4260.6,      24.0,      22.3,      22.6,      20.8,      23.8,      22.5,     2.437,     2.629,     2.587,     2.809,     2.455,     2.603,      3090,      6180,      3090,     12360,     24720,      0.26,      0.23,      0.32,      0.11,      0.32,     696.3,    1294.7,     912.9,    1251.0,    4154.9,     645.8,    1197.2,     868.5,    1177.8,    3889.3,       3.6,      18.7,       6.2,       5.4,      33.9,      38.9,      58.7,      30.3,      54.2,     182.1,       8.0,      20.2,       8.0,      13.7,      49.9,    173.06,     31.28,     57.23,     43.83,     52.48,    184.82,     2.278,     3.305,     5.797,     0.373,    11.753
2232_001.0,     0.500,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       515,     277.2,     584.2,     455.3,     412.9,    1729.6,      24.0,      24.0,      23.9,      23.9,      24.0,      23.9,     1.249,     1.252,     1.253,     1.256,     1.250,     1.253,      3090,      6180,      3090,     12360,     24720,      0.12,      0.12,      0.18,      0.03,      0.18,     138.5,     292.1,     227.6,     206.4,     864.6,     129.9,     272.0,     202.0,     205.9,     809.8,       1.2,       3.7,       2.8,         0,       7.7,       6.5,      13.5,      18.0,       0.5,      38.5,       0.9,       2.7,       4.6,         0,       8.2,     36.00,      5.78,     12.20,      9.53,      8.60,     36.11,     0.013,     0.039,     0.055,     0.006,     0.113
2232_001.5,     1.007,Both,Total,       1.0,      35.0,       2.0,       2.0,Collector,       515,     542.1,    1127.9,     836.9,     978.6,    3485.5,      24.0,      23.4,      23.7,      22.9,      24.0,      23.5,     2.517,     2.580,     2.550,     2.639,     2.519,     2.567,      3090,      6180,      3090,     12360,     24720,      0.25,      0.20,      0.34,      0.09,      0.34,     545.8,    1135.5,     842.6,     985.2,    3509.1,     484.9,     986.7,     759.6,     912.0,    3143.2,       5.4,      32.2,      13.0,       5.0,      55.6,      44.5,      89.9,      57.0,      46.9,     238.3,      10.8,      26.7,      13.0,      21.3,      71.8,    146.19,     23.29,     47.94,     36.80,     41.09,    149.12,     0.570,     0.636,     1.714,     0.049,     2.969
2232_002.5,     1.006,Both,Total,       1.0,      35.0,       2.0,       2.0,Collector,       515,     600.1,    1216.7,     915.1,     833.5,    3565.4,      24.0,      23.7,      23.8,      23.5,      24.0,      23.7,     2.515,     2.546,     2.531,     2.572,     2.515,     2.540,      3090,      6180,      3090,     12360,     24720,      0.22,      0.21,      0.31,      0.08,      0.31,     603.4,    1223.5,     920.1,     838.1,    3585.1,     549.2,    1075.5,     841.2,     787.8,    3253.7,       4.3,      36.6,      14.1,       7.5,      62.5,      43.3,      84.3,      56.7,      36.0,     220.3,       6.6,      27.0,       8.0,       6.8,      48.4,    149.43,     25.47,     51.33,     39.22,     34.94,    150.96,     0.317,     0.332,     0.872,     0.007,     1.528
2232_003.5,     1.020,Both,Total,       1.0,      35.0,       2.0,       2.0,Collector,       512,     855.1,    1836.0,    1260.4,    1598.8,    5550.3,      23.8,      21.5,      22.4,      19.9,      23.6,      22.0,     2.575,     2.857,     2.734,     3.074,     2.591,     2.789,      3070,      6139,      3070,     12278,     24556,      0.41,      0.32,      0.52,      0.15,      0.52,     872.0,    1872.3,    1285.4,    1630.5,    5660.2,     783.4,    1668.9,    1197.9,    1538.6,    5188.8,       8.1,      42.3,      16.7,      12.1,      79.2,      66.5,     125.9,      60.0,      68.7,     321.1,      13.8,      35.3,      10.8,      11.0,      70.9,    238.23,     40.62,     83.66,     64.51,     69.03,    257.82,     4.021,     4.866,    10.476,     0.411,    19.774
2233_000.0,     1.010,Both,Total,       1.0,      35.0,       2.0,       2.0,Collector,       733,     916.6,    1969.6,    1497.8,    1445.1,    5829.1,      32.0,      31.7,      31.7,      31.0,      32.0,      31.6,     1.894,     1.909,     1.909,     1.953,     1.895,     1.917,      4398,      8796,      4398,     17592,     35184,      0.24,      0.25,      0.40,      0.10,      0.40,     925.7,    1989.2,    1512.6,    1459.4,    5886.9,     852.8,    1817.7,    1408.3,    1366.0,    5444.8,       7.4,      38.9,       9.2,       6.2,      61.7,      56.0,     102.1,      80.7,      65.7,     304.5,       9.3,      30.3,      14.4,      21.7,      75.7,    183.98,     29.16,     62.67,     48.76,     45.64,    186.23,     0.234,     0.505,     1.490,     0.031,     2.260
2233_001.0,     0.715,Both,Total,       1.0,      35.0,       2.0,       1.4,Collector,       733,    1365.3,    2528.9,    2354.3,    1699.2,    7947.7,      32.0,      30.2,      31.5,      27.0,      31.9,      29.9,     1.341,     1.420,     1.362,     1.590,     1.342,     1.436,      4398,      8796,      4398,     17592,     35184,      0.50,      0.31,      0.76,      0.13,      0.76,     975.7,    1807.3,    1682.5,    1214.4,    5679.9,     920.6,    1680.1,    1601.0,    1158.0,    5359.7,       3.9,      29.7,       5.3,       5.0,      43.9,      42.0,      74.3,      70.4,      40.6,     227.3,       9.2,      23.0,       5.9,      10.7,      48.8,    177.58,     32.29,     57.41,     62.39,     38.01,    190.10,     1.809,     0.892,     9.787,     0.036,    12.524
2233_001.7,     0.294,Both,Total,       1.0,      35.0,       4.0,       1.2,Collector,       668,    1290.0,    2224.6,    2354.1,    1542.7,    7411.4,      28.0,      27.8,      28.0,      27.0,      28.0,      27.6,     0.629,     0.635,     0.630,     0.652,     0.629,     0.637,      8016,     16032,      8016,     32064,     64128,      0.27,      0.15,      0.44,      0.06,      0.44,     378.8,     653.2,     691.2,     453.0,    2176.2,     353.6,     608.7,     632.2,     435.6,    2030.1,       1.7,      11.7,       3.0,       2.3,      18.7,      16.2,      25.3,      49.5,      11.7,     102.7,       7.3,       7.5,       6.6,       3.4,      24.8,     77.67,     13.65,     23.36,     25.60,     16.17,     78.78,     0.131,     0.047,     0.916,     0.001,     1.095
2233_002.0,     0.883,Both,Total,       1.0,      35.0,       4.0,       3.5,Minor Arterial,       815,    1785.4,    3629.3,    2812.9,    3033.6,   11261.2,      30.0,      30.0,      30.0,      29.8,      30.0,      29.9,     1.765,     1.768,     1.767,     1.777,     1.765,     1.769,      9780,     19560,      9780,     39120,     78240,      0.24,      0.20,      0.35,      0.09,      0.35,    1575.8,    3203.3,    2482.7,    2677.5,    9939.3,    1404.9,    2828.3,    2277.2,    2494.2,    9004.6,      15.7,      74.4,      20.0,      17.7,     127.8,     123.0,     224.5,     151.2,     130.6,     629.3,      32.3,      76.1,      34.2,      35.0,     177.6,    331.24,     52.60,    106.85,     83.30,     89.23,    331.98,     0.080,     0.108,     0.554,         0,     0.742
2233_002.9,     1.127,Both,Total,       1.0,      35.0,       4.0,       4.5,Minor Arterial,       815,    1816.4,    3821.5,    2776.5,    3025.8,   11440.2,      30.0,      29.9,      30.0,      29.7,      30.0,      29.9,     2.253,     2.258,     2.257,     2.272,     2.253,     2.260,      9780,     19560,      9780,     39120,     78240,      0.24,      0.22,      0.37,      0.08,      0.37,    2046.2,    4305.1,    3127.8,    3408.7,   12887.8,    1701.5,    3469.9,    2689.9,    2989.8,   10851.1,      26.4,     154.6,      49.6,      41.8,     272.4,     249.0,     499.2,     305.3,     277.8,    1331.3,      69.3,     181.5,      83.0,      99.2,     433.0,    429.64,     68.35,    143.73,    105.14,    113.64,    430.86,     0.140,     0.217,     0.866,         0,     1.223
2234_000.0,     1.330,Both,Total,       1.0,      35.0,       2.0,       2.7,Collector,       733,     176.6,     387.7,     406.8,     343.5,    1314.6,      32.0,      31.8,      31.8,      31.4,      32.0,      31.7,     2.496,     2.508,     2.510,     2.535,     2.498,     2.512,      4398,      8796,      4398,     17592,     35184,      0.05,      0.05,      0.16,      0.02,      0.16,     234.9,     515.8,     541.2,     457.0,    1748.9,     203.4,     456.0,     326.4,     425.0,    1410.8,       5.8,      17.9,       4.8,       5.7,      34.2,      21.3,      33.9,     142.6,      22.5,     220.3,       4.5,       7.9,      67.3,       3.8,      83.5,     54.69,      7.38,     16.21,     17.21,     14.30,     55.10,     0.033,     0.088,     0.266,     0.008,     0.395
2234_001.3,     0.518,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       733,     111.3,     210.0,     308.2,     184.2,     813.7,      32.0,      32.0,      32.0,      31.9,      32.0,      31.9,     0.970,     0.972,     0.973,     0.972,     0.973,     0.973,      4398,      8796,      4398,     17592,     35184,      0.03,      0.03,      0.15,      0.01,      0.15,      57.6,     108.7,     159.5,      95.3,     421.1,      52.7,     100.6,      82.7,      89.4,     325.4,       0.8,       1.5,       1.3,       0.8,       4.4,       3.7,       4.5,      50.0,       4.2,      62.4,       0.5,       2.1,      25.5,       1.0,      29.1,     13.16,      1.80,      3.40,      5.00,      2.98,     13.18,     0.004,     0.010,     0.010,     0.007,     0.031
2234_001.8,     0.253,Both,Total,       1.0,      35.0,       2.0,       0.5,Collector,       733,     149.0,     278.9,     343.0,     228.9,     999.8,      32.0,      31.9,      32.0,      32.0,      32.0,      32.0,     0.474,     0.474,     0.474,     0.474,     0.474,     0.474,      4398,      8796,      4398,     17592,     35184,      0.05,      0.04,      0.15,      0.01,      0.15,      37.7,      70.5,      86.8,      57.9,     252.9,      33.7,      61.7,      46.2,      52.4,     194.0,         0,       0.8,         0,         0,       0.8,       3.3,       5.0,      26.8,       3.1,      38.2,       0.8,       3.0,      13.7,       2.6,      20.1,      7.89,      1.18,      2.20,      2.71,      1.81,      7.90,         0,         0,         0,         0,         0
2234_002.0,     0.240,Both,Total,       1.0,      35.0,       2.0,       0.5,Collector,       733,     149.0,     278.9,     343.0,     228.9,     999.8,      32.0,      32.0,      32.0,      31.9,      32.0,      32.0,     0.450,     0.451,     0.450,     0.450,     0.450,     0.450,      4398,      8796,      4398,     17592,     35184,      0.05,      0.04,      0.15,      0.01,      0.15,      35.8,      66.9,      82.3,      55.0,     240.0,      31.9,      58.5,      43.9,      49.6,     183.9,         0,       0.7,         0,         0,       0.7,       3.1,       4.8,      25.4,       2.9,      36.2,       0.7,       2.9,      13.1,       2.4,      19.1,      7.49,      1.12,      2.09,      2.58,      1.72,      7.51,     0.004,     0.003,     0.003,         0,     0.010
2236_000.0,     0.959,Both,Total,       1.0,      35.0,       2.0,       1.9,Collector,       515,     491.3,    1053.6,     810.4,     868.7,    3224.0,      24.0,      23.9,      23.8,      23.3,      24.0,      23.7,     2.398,     2.413,     2.416,     2.473,     2.400,     2.425,      3090,      6180,      3090,     12360,     24720,      0.18,      0.18,      0.33,      0.08,      0.33,     471.2,    1010.5,     777.3,     833.2,    3092.2,     386.6,     848.9,     636.4,     753.6,    2625.5,       5.1,      28.3,      12.3,       9.7,      55.4,      61.1,      97.3,     109.2,      52.1,     319.7,      18.4,      35.9,      19.5,      17.9,      91.7,    128.88,     19.75,     42.43,     33.43,     34.74,    130.35,     0.117,     0.307,     1.010,     0.017,     1.451
2236_000.9,     0.540,Both,Total,       1.0,      35.0,       2.0,       1.1,Collector,       733,     552.3,     903.6,     815.2,     715.4,    2986.5,      32.0,      31.9,      32.0,      31.8,      32.0,      31.9,     1.014,     1.016,     1.015,     1.020,     1.014,     1.016,      4398,      8796,      4398,     17592,     35184,      0.17,      0.11,      0.22,      0.04,      0.22,     298.5,     488.3,     440.6,     386.6,    1614.0,     272.5,     430.5,     403.5,     359.2,    1465.7,       3.2,      14.2,       3.6,       2.4,      23.4,      18.4,      33.8,      29.7,      19.2,     101.1,       4.4,       9.9,       3.8,       5.8,      23.9,     50.47,      9.35,     15.28,     13.86,     12.09,     50.58,     0.023,     0.019,     0.080,         0,     0.122
2236_001.5,     1.007,Both,Total,       1.0,      35.0,       2.0,       2.0,Collector,       733,     926.1,    1839.4,    1419.1,    1578.0,    5762.6,      32.0,      31.6,      31.7,      30.8,      32.0,      31.5,     1.887,     1.912,     1.905,     1.961,     1.889,     1.915,      4398,      8796,      4398,     17592,     35184,      0.25,      0.22,      0.37,      0.10,      0.37,     932.6,    1852.4,    1429.1,    1589.1,    5803.2,     842.1,    1666.0,    1327.8,    1499.6,    5335.5,      11.3,      41.0,      14.1,      10.2,      76.6,      68.9,     118.4,      73.7,      66.1,     327.1,      10.1,      26.9,      13.4,      13.2,      63.6,    181.23,     29.51,     58.42,     46.37,     49.67,    183.97,     0.387,     0.557,     1.745,     0.052,     2.741
2238_000.0,     1.000,Both,Total,       1.0,      35.0,       2.0,       2.0,Minor Arterial,       894,    1320.4,    2012.7,    2242.4,    1534.9,    7110.4,      36.0,      35.7,      36.0,      34.4,      36.0,      35.4,     1.666,     1.681,     1.668,     1.742,     1.666,     1.693,      5364,     10728,      5364,     21456,     42912,      0.35,      0.22,      0.55,      0.08,      0.55,    1320.2,    2012.4,    2242.1,    1534.7,    7109.4,    1166.4,    1743.9,    2000.3,    1406.3,    6316.9,       9.1,      57.0,      28.8,      13.1,     108.0,     114.6,     161.4,     183.5,      92.8,     552.3,      30.1,      50.1,      29.5,      22.5,     132.2,    197.42,     36.99,     55.97,     65.09,     42.62,    200.67,     0.327,     0.083,     2.850,         0,     3.260
2238_001.0,     0.501,Both,Total,       1.0,      35.0,       4.0,       2.0,Minor Arterial,       858,    2720.6,    4260.6,    4018.6,    3036.4,   14036.2,      36.0,      35.4,      35.9,      35.0,      36.0,      35.6,     0.835,     0.849,     0.836,     0.859,     0.835,     0.845,     10296,     20592,     10296,     41184,     82368,      0.43,      0.26,      0.52,      0.08,      0.52,    1362.1,    2133.1,    2011.9,    1520.2,    7027.3,    1209.4,    1861.7,    1795.8,    1399.0,    6265.9,       8.1,      47.6,      25.0,      15.5,      96.2,     122.4,     163.2,     156.3,      84.7,     526.6,      22.3,      60.6,      34.9,      21.0,     138.8,    195.27,     38.47,     59.38,     57.53,     42.24,    197.62,     0.636,     0.101,     1.646,     0.005,     2.388
2238_001.5,     0.345,Both,Total,       1.0,      35.0,       4.0,       1.4,Minor Arterial,       858,    3471.4,    5657.6,    5097.7,    3961.4,   18188.1,      36.0,      34.1,      35.8,      33.2,      36.0,      34.8,     0.576,     0.608,     0.579,     0.625,     0.576,     0.597,     10296,     20592,     10296,     41184,     82368,      0.58,      0.34,      0.67,      0.11,      0.67,    1199.3,    1954.7,    1761.2,    1368.6,    6283.8,    1061.8,    1674.8,    1565.1,    1254.9,    5556.6,       7.6,      45.8,      21.4,      11.8,      86.6,     107.0,     170.2,     139.3,      74.9,     491.4,      22.9,      64.0,      35.5,      26.9,     149.3,    174.61,     35.15,     54.61,     53.00,     38.03,    180.79,     1.869,     0.306,     4.141,         0,     6.316
2238_001.8,     0.344,Both,Total,       1.0,      35.0,       4.0,       1.4,Minor Arterial,       858,    3854.9,    6115.6,    5454.9,    4635.6,   20061.0,      36.0,      33.0,      35.7,      32.2,      36.0,      34.2,     0.573,     0.628,     0.578,     0.643,     0.573,     0.604,     10296,     20592,     10296,     41184,     82368,      0.66,      0.38,      0.73,      0.13,      0.73,    1326.5,    2104.6,    1877.2,    1595.2,    6903.5,    1163.5,    1759.2,    1650.2,    1449.3,    6022.2,       9.1,      54.2,      22.7,      12.4,      98.4,     123.5,     211.5,     160.0,      96.4,     591.4,      30.5,      79.6,      44.4,      37.1,     191.6,    191.60,     40.23,     58.90,     58.29,     44.27,    201.69,     3.522,     0.496,     6.348,         0,    10.366
2238_002.2,     0.313,Both,Total,       1.0,      35.0,       4.0,       1.3,Minor Arterial,       858,    4454.0,    7692.4,    6289.4,    6023.0,   24458.8,      36.0,      31.7,      35.3,      30.8,      36.0,      33.5,     0.521,     0.595,     0.532,     0.610,     0.521,     0.561,     10296,     20592,     10296,     41184,     82368,      0.73,      0.47,      0.80,      0.17,      0.80,    1392.9,    2405.8,    1967.0,    1883.7,    7649.4,    1204.8,    1989.4,    1711.3,    1703.6,    6609.1,      10.9,      66.6,      25.2,      15.3,     118.0,     140.1,     255.0,     182.3,     116.9,     694.3,      37.2,      94.8,      48.2,      47.9,     228.1,    212.37,     43.97,     68.18,     63.77,     52.31,    228.23,     5.507,     1.389,     9.359,     0.014,    16.269
2240_000.0,     0.250,Both,Total,       1.0,      35.0,       4.0,       1.0,Principal Arterial,       929,    4009.5,    7084.3,    5517.0,    6436.4,   23047.2,      39.9,      39.4,      39.6,      38.1,      39.9,      39.3,     0.375,     0.381,     0.378,     0.393,     0.375,     0.381,     11148,     22296,     11148,     44592,     89184,      0.43,      0.35,      0.57,      0.16,      0.57,    1000.9,    1768.4,    1377.2,    1606.6,    5753.1,     874.4,    1514.6,    1238.1,    1467.6,    5094.7,      12.7,      47.3,      15.9,      15.4,      91.3,      94.3,     151.7,     108.4,      96.3,     450.7,      19.4,      54.7,      14.8,      27.3,     116.2,    144.03,     25.43,     44.63,     36.16,     40.24,    146.46,     0.375,     0.361,     1.695,     0.019,     2.450
2240_000.2,     0.752,Both,Total,       1.0,      35.0,       4.0,       3.0,Principal Arterial,       929,    4226.9,    7637.8,    5843.4,    6822.0,   24530.1,      40.0,      39.2,      39.5,      37.7,      40.0,      39.1,     1.128,     1.150,     1.141,     1.199,     1.129,     1.153,     11148,     22296,     11148,     44592,     89184,      0.46,      0.38,      0.61,      0.17,      0.61,    3178.9,    5744.1,    4394.6,    5130.5,   18448.1,    2750.3,    4862.7,    3917.3,    4667.3,   16197.6,      44.3,     159.7,      54.9,      48.1,     307.0,     317.9,     530.8,     365.6,     322.3,    1536.6,      66.3,     190.8,      56.8,      92.9,     406.8,    461.32,     81.03,    145.27,    116.71,    128.35,    471.36,     1.555,     1.633,     6.847,     0.053,    10.088
2240_001.0,     0.362,Both,Total,       1.0,      35.0,       4.0,       1.4,Principal Arterial,       913,    3992.0,    7611.7,    5648.7,    6855.9,   24108.3,      37.8,      37.2,      37.3,      35.8,      37.8,      37.1,     0.575,     0.584,     0.582,     0.607,     0.575,     0.586,     10959,     21919,     10959,     43837,     87674,      0.41,      0.39,      0.58,      0.18,      0.58,    1446.0,    2757.1,    2046.0,    2483.2,    8732.3,    1233.7,    2324.8,    1831.2,    2255.5,    7645.2,      21.1,      77.5,      24.6,      25.4,     148.6,     156.6,     261.9,     163.3,     155.7,     737.5,      34.5,      92.8,      26.9,      46.7,     200.9,    231.03,     38.83,     73.83,     57.11,     65.73,    235.50,     0.574,     0.881,     2.986,     0.017,     4.458
2240_001.4,     0.416,Both,Total,       1.0,      35.0,       4.0,       1.7,Minor Arterial,       823,    4698.8,    9400.0,    6164.5,    8617.6,   28880.9,      30.8,      29.1,      29.5,      27.5,      30.7,      29.3,     0.810,     0.860,     0.847,     0.910,     0.812,     0.852,      9871,     19742,      9871,     39484,     78968,      0.60,      0.52,      0.72,      0.26,      0.72,    1955.4,    3911.8,    2565.4,    3586.2,   12018.8,    1652.5,    3255.9,    2242.8,    3242.7,   10393.9,      29.7,     115.6,      36.0,      34.3,     215.6,     219.1,     396.4,     242.9,     234.2,    1092.6,      54.0,     143.9,      43.8,      75.0,     316.7,    389.71,     67.22,    132.70,     93.42,    116.63,    409.97,     3.911,     5.850,    10.281,     0.349,    20.391
2240_001.8,     0.227,Both,Total,       1.0,      35.0,       4.0,       0.9,Minor Arterial,       837,    5111.1,   10185.7,    7045.6,    9271.1,   31613.5,      32.7,      30.1,      30.9,      26.6,      32.6,      30.1,     0.417,     0.454,     0.441,     0.513,     0.418,     0.453,     10038,     20076,     10038,     40152,     80304,      0.67,      0.56,      0.84,      0.27,      0.84,    1160.2,    2312.0,    1599.3,    2104.5,    7176.0,     985.4,    1923.7,    1411.0,    1899.0,    6219.1,      17.2,      69.4,      21.5,      19.8,     127.9,     125.9,     231.1,     139.2,     139.4,     635.6,      31.6,      88.0,      27.7,      46.2,     193.5,    219.72,     38.59,     74.93,     60.15,     64.60,    238.27,     3.163,     4.149,    11.275,     0.172,    18.759
2240_002.0,     0.267,Both,Total,       1.0,      35.0,       4.0,       1.1,Principal Arterial,       883,    5683.5,   11698.2,    7979.4,   10343.7,   35704.8,      34.0,      30.8,      31.3,      26.0,      33.9,      30.5,     0.470,     0.522,     0.511,     0.616,     0.472,     0.525,     10596,     21192,     10596,     42384,     84768,      0.70,      0.61,      0.90,      0.28,      0.90,    1516.6,    3121.6,    2129.2,    2760.1,    9527.5,    1277.2,    2583.4,    1865.7,    2475.5,    8201.8,      22.9,      98.5,      31.9,      29.4,     182.7,     170.8,     322.5,     191.7,     191.6,     876.6,      45.7,     117.1,      40.0,      63.6,     266.4,    279.82,     49.28,     99.58,     81.83,     81.32,    312.01,     4.882,     7.913,    19.433,     0.263,    32.491
2240_002.3,     0.236,Both,Total,       1.0,      35.0,       4.0,       0.9,Principal Arterial,       883,    7473.0,   14999.3,    9200.2,   15226.2,   46898.7,      34.0,      27.6,      27.9,      22.9,      33.6,      28.2,     0.416,     0.515,     0.507,     0.617,     0.422,     0.502,     10596,     21192,     10596,     42384,     84768,      0.85,      0.79,      1.02,      0.40,      1.02,    1762.3,    3537.1,    2169.6,    3590.6,   11059.6,    1487.6,    2876.1,    1911.9,    3180.7,    9456.3,      25.5,     125.2,      39.3,      41.1,     231.1,     196.8,     384.4,     183.8,     270.7,    1035.7,      52.3,     151.5,      34.6,      98.1,     336.5,    325.12,     63.85,    126.74,     94.54,    106.96,    392.09,    12.329,    22.741,    30.851,     1.419,    67.340
