SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
2264_005.5,     0.150,Both,Total,       1.0,      35.0,       4.0,       0.6,Collector,       633,    1033.9,    1932.7,    2260.4,     727.5,    5954.5,      22.0,      21.9,      21.9,      21.5,      22.0,      21.8,     0.409,     0.411,     0.410,     0.418,     0.410,     0.413,      7596,     15192,      7596,     30384,     60768,      0.21,      0.17,      0.35,      0.03,      0.35,     154.8,     289.5,     338.5,     108.9,     891.7,     129.3,     233.5,     283.2,      97.2,     743.2,       2.1,      11.4,       6.2,       1.9,      21.6,      18.3,      33.0,      40.5,       8.0,      99.8,       5.1,      11.7,       8.7,       1.8,      27.3,     40.58,      7.08,     13.20,     15.74,      4.96,     40.98,     0.032,     0.034,     0.341,     0.009,     0.416
2266_000.0,     0.637,Both,Total,       1.0,      35.0,       4.0,       2.5,Minor Arterial,       858,    2670.1,    5677.3,    4213.2,    4223.4,   16784.0,      36.0,      35.8,      35.8,      35.2,      36.0,      35.7,     1.061,     1.067,     1.067,     1.087,     1.062,     1.071,     10296,     20592,     10296,     41184,     82368,      0.34,      0.32,      0.46,      0.11,      0.46,    1700.2,    3615.1,    2682.8,    2689.3,   10687.4,    1419.9,    3000.6,    2329.8,    2414.3,    9164.6,      17.4,     108.5,      44.7,      32.2,     202.8,     214.4,     388.9,     256.4,     187.4,    1047.1,      48.5,     117.0,      51.9,      55.4,     272.8,    296.92,     47.51,    100.99,     76.30,     74.72,    299.52,     0.266,     0.550,     1.776,     0.007,     2.599
2266_000.6,     1.203,Both,Total,       1.0,      35.0,       4.0,       4.8,Minor Arterial,       858,    2125.5,    4373.9,    3377.3,    3295.4,   13172.1,      36.0,      35.9,      35.9,      35.6,      36.0,      35.9,     2.005,     2.010,     2.009,     2.027,     2.005,     2.013,     10296,     20592,     10296,     41184,     82368,      0.28,      0.25,      0.37,      0.08,      0.37,    2557.9,    5263.8,    4064.4,    3965.9,   15852.0,    2120.9,    4394.4,    3505.1,    3565.4,   13585.8,      29.1,     159.0,      67.8,      45.3,     301.2,     337.1,     543.9,     406.0,     278.3,    1565.3,      70.8,     166.4,      85.5,      76.9,     399.6,    440.22,     71.23,    146.49,    114.07,    110.14,    441.93,     0.180,     0.305,     1.209,         0,     1.694
2266_001.8,     0.593,Both,Total,       1.0,      35.0,       4.0,       2.4,Minor Arterial,       815,    1971.9,    4079.7,    3153.7,    3159.7,   12365.0,      30.0,      29.9,      30.0,      29.7,      30.0,      29.9,     1.186,     1.189,     1.188,     1.199,     1.186,     1.191,      9780,     19560,      9780,     39120,     78240,      0.27,      0.23,      0.40,      0.09,      0.40,    1169.7,    2420.0,    1870.7,    1874.3,    7334.7,     978.6,    2046.7,    1615.7,    1701.1,    6342.1,      16.5,      73.9,      29.0,      22.1,     141.5,     139.1,     231.7,     188.4,     121.6,     680.8,      35.5,      67.7,      37.6,      29.6,     170.4,    244.45,     39.07,     80.78,     63.03,     62.47,    245.35,     0.101,     0.129,     0.685,         0,     0.915
2266_002.4,     0.905,Both,Total,       1.0,      35.0,       4.0,       3.6,Minor Arterial,       815,    2915.7,    5990.2,    4693.4,    4262.4,   17861.7,      30.0,      29.6,      29.8,      28.6,      30.0,      29.5,     1.810,     1.833,     1.824,     1.901,     1.811,     1.842,      9780,     19560,      9780,     39120,     78240,      0.41,      0.34,      0.58,      0.12,      0.58,    2638.9,    5421.3,    4247.7,    3857.7,   16165.6,    2233.3,    4589.8,    3720.6,    3485.6,   14029.3,      34.1,     166.7,      59.5,      47.4,     307.7,     303.5,     503.3,     391.1,     253.1,    1451.0,      68.0,     161.6,      76.4,      71.5,     377.5,    538.93,     89.04,    182.11,    148.67,    128.62,    548.44,     1.082,     1.361,     7.090,     0.018,     9.551
2266_003.3,     0.936,Both,Total,       1.0,      35.0,       4.0,       3.7,Minor Arterial,       815,    2973.3,    5786.3,    4545.2,    4417.8,   17722.6,      30.0,      29.6,      29.8,      28.8,      30.0,      29.6,     1.871,     1.898,     1.885,     1.953,     1.871,     1.901,      9780,     19560,      9780,     39120,     78240,      0.42,      0.33,      0.55,      0.13,      0.55,    2783.5,    5416.8,    4255.0,    4135.7,   16591.0,    2350.3,    4524.9,    3720.5,    3723.2,   14318.9,      32.8,     161.3,      63.3,      47.2,     304.6,     328.5,     538.9,     396.5,     279.1,    1543.0,      71.9,     191.6,      74.7,      86.3,     424.5,    552.72,     94.01,    181.74,    147.90,    137.80,    561.45,     1.316,     1.285,     6.178,     0.017,     8.796
2266_004.3,     0.772,Both,Total,       1.0,      35.0,       2.0,       1.5,Minor Arterial,       840,    2810.8,    5593.3,    4160.0,    4393.9,   16958.0,      30.0,      27.4,      28.4,      23.7,      30.0,      27.3,     1.543,     1.693,     1.631,     1.962,     1.546,     1.701,      5039,     10077,      5039,     20155,     40310,      0.74,      0.60,      0.94,      0.27,      0.94,    2169.2,    4316.5,    3210.3,    3390.8,   13086.8,    1827.0,    3600.1,    2845.2,    3067.5,   11339.8,      27.0,     131.1,      42.7,      34.5,     235.3,     255.7,     435.8,     288.9,     220.4,    1200.8,      59.4,     149.5,      33.6,      68.5,     311.0,    436.18,     79.12,    152.07,    135.70,    113.19,    480.08,     7.011,     8.199,    29.008,     0.165,    44.383
2266_005.0,     0.143,Both,Total,       1.0,      35.0,       4.0,       0.6,Minor Arterial,       815,    2410.0,    4946.9,    3774.8,    3418.1,   14549.8,      30.0,      29.8,      29.9,      29.4,      30.0,      29.8,     0.285,     0.287,     0.286,     0.291,     0.285,     0.287,      9780,     19560,      9780,     39120,     78240,      0.35,      0.30,      0.47,      0.09,      0.47,     343.6,     705.3,     538.3,     487.4,    2074.6,     294.2,     614.7,     483.2,     447.4,    1839.5,       4.0,      17.8,       6.2,       3.9,      31.9,      37.2,      57.3,      43.6,      29.8,     167.9,       8.3,      15.5,       5.4,       6.4,      35.6,     69.12,     11.52,     23.58,     18.30,     16.23,     69.63,     0.081,     0.084,     0.361,         0,     0.526
2266_005.2,     0.599,Both,Total,       1.0,      35.0,       4.0,       2.4,Minor Arterial,       815,    2377.8,    4503.3,    3800.5,    3355.4,   14037.0,      30.0,      29.8,      29.9,      29.4,      30.0,      29.8,     1.199,     1.208,     1.202,     1.225,     1.199,     1.208,      9780,     19560,      9780,     39120,     78240,      0.36,      0.26,      0.48,      0.10,      0.48,    1425.3,    2699.4,    2278.1,    2011.3,    8414.1,    1214.7,    2309.5,    2043.9,    1838.4,    7406.5,      17.5,      79.1,      27.5,      18.3,     142.4,     159.2,     241.9,     182.1,     125.7,     708.9,      34.0,      68.9,      24.6,      28.8,     156.3,    280.50,     47.86,     90.19,     77.59,     67.05,    282.69,     0.348,     0.198,     1.651,         0,     2.197
2266_005.8,     0.058,Both,Total,       1.0,      35.0,       4.0,       0.2,Minor Arterial,       815,    3051.5,    5869.0,    4806.2,    4386.9,   18113.6,      29.9,      29.3,      29.7,      28.2,      29.9,      29.3,     0.116,     0.118,     0.117,     0.123,     0.116,     0.119,      9780,     19560,      9780,     39120,     78240,      0.45,      0.33,      0.61,      0.12,      0.61,     176.6,     339.7,     278.1,     253.9,    1048.3,     150.0,     291.5,     248.3,     231.0,     920.8,       2.2,       9.7,       3.4,       2.2,      17.5,      20.1,      29.4,      22.1,      16.1,      87.7,       4.3,       9.1,       4.3,       4.7,      22.4,     35.06,      6.02,     11.44,      9.85,      8.49,     35.80,     0.110,     0.079,     0.555,         0,     0.744
2266_005.9,     0.253,Both,Total,       1.0,      35.0,       4.0,       1.0,Minor Arterial,       815,    2851.0,    5361.3,    4588.2,    3992.9,   16793.4,      30.0,      29.6,      29.8,      28.7,      30.0,      29.5,     0.506,     0.514,     0.508,     0.530,     0.506,     0.515,      9780,     19560,      9780,     39120,     78240,      0.43,      0.31,      0.57,      0.11,      0.57,     720.9,    1355.5,    1160.0,    1009.5,    4245.9,     612.2,    1163.2,    1040.0,     917.6,    3733.0,       8.8,      38.3,      14.0,       8.8,      69.9,      82.1,     117.4,      93.8,      65.0,     358.3,      17.7,      36.5,      12.3,      18.2,      84.7,    141.59,     24.39,     45.42,     40.48,     33.66,    143.95,     0.370,     0.222,     1.819,     0.003,     2.414
2266_006.1,     0.558,Both,Total,       1.0,      35.0,       2.0,       1.1,Collector,       696,    1205.3,    2193.1,    2067.4,    1375.2,    6841.0,      28.0,      27.0,      27.6,      25.1,      28.0,      26.7,     1.196,     1.243,     1.214,     1.337,     1.197,     1.253,      4176,      8352,      4176,     16704,     33408,      0.43,      0.31,      0.64,      0.09,      0.64,     672.7,    1223.9,    1153.8,     767.5,    3817.9,     574.7,    1045.9,    1010.3,     692.4,    3323.3,       6.6,      44.1,      16.2,       5.8,      72.7,      73.9,     102.0,     106.6,      49.3,     331.8,      17.4,      31.9,      20.7,      20.1,      90.1,    136.37,     24.96,     44.37,     46.05,     27.42,    142.80,     0.947,     0.656,     4.856,     0.010,     6.469
2266_006.7,     0.561,Both,Total,       1.0,      35.0,       2.0,       1.1,Collector,       696,    1144.4,    1861.0,    1897.2,    1143.9,    6046.5,      28.0,      27.0,      27.7,      25.7,      28.0,      27.0,     1.202,     1.246,     1.213,     1.312,     1.203,     1.248,      4176,      8352,      4176,     16704,     33408,      0.43,      0.26,      0.60,      0.08,      0.60,     641.9,    1043.8,    1064.1,     641.6,    3391.4,     567.9,     889.7,     934.1,     586.0,    2977.7,       4.8,      34.0,      11.5,       6.4,      56.7,      62.8,      93.6,      99.5,      34.6,     290.5,       6.4,      26.6,      18.9,      14.6,      66.5,    121.14,     23.76,     37.62,     41.47,     22.92,    125.77,     0.839,     0.329,     3.476,     0.008,     4.652
2266_007.2,     0.563,Both,Total,       1.0,      35.0,       2.0,       1.1,Collector,       723,     790.7,    1176.5,    1649.3,     921.2,    4537.7,      30.7,      30.2,      30.6,      29.1,      30.7,      30.0,     1.098,     1.117,     1.103,     1.159,     1.100,     1.126,      4340,      8680,      4340,     17360,     34720,      0.33,      0.16,      0.50,      0.06,      0.50,     444.9,     662.0,     928.1,     518.4,    2553.4,     407.4,     580.6,     846.4,     471.3,    2305.7,       2.8,      17.8,       9.9,       9.2,      39.7,      31.1,      49.8,      60.2,      25.6,     166.7,       3.6,      14.0,      11.5,      12.1,      41.2,     83.06,     14.72,     21.63,     31.84,     16.88,     85.07,     0.250,     0.097,     1.673,     0.029,     2.049
2269_000.0,     1.163,Both,Total,       1.0,      35.0,       2.0,       2.3,Minor Arterial,       849,     815.6,    1670.0,    1718.8,     982.7,    5187.1,      30.0,      30.0,      30.0,      29.6,      30.0,      29.8,     2.326,     2.330,     2.329,     2.360,     2.326,     2.339,      5094,     10188,      5094,     20376,     40752,      0.21,      0.19,      0.38,      0.05,      0.38,     948.7,    1942.4,    1999.1,    1143.0,    6033.2,     808.3,    1705.3,    1809.1,    1037.5,    5360.2,      17.9,      81.9,      38.1,      11.1,     149.0,      91.3,     111.1,     124.6,      64.5,     391.5,      31.2,      44.2,      27.3,      30.0,     132.7,    201.10,     31.66,     64.83,     67.61,     38.10,    202.20,     0.046,     0.080,     0.960,         0,     1.086
2270_000.0,     0.297,Both,Total,       1.0,      35.0,       4.0,       1.2,Minor Arterial,       815,    4838.9,    9843.0,    6910.7,    6372.8,   27965.4,      30.0,      28.2,      28.5,      24.9,      30.0,      27.8,     0.594,     0.633,     0.626,     0.719,     0.594,     0.643,      9780,     19560,      9780,     39120,     78240,      0.62,      0.56,      0.80,      0.17,      0.80,    1438.6,    2926.3,    2054.6,    1894.7,    8314.2,    1230.7,    2534.7,    1792.5,    1724.7,    7282.6,      20.4,      80.5,      26.3,      22.9,     150.1,     151.0,     218.1,     197.9,     120.2,     687.2,      36.6,      93.1,      37.8,      26.8,     194.3,    276.86,     50.96,    102.77,     82.64,     63.12,    299.49,     3.107,     5.331,    14.375,     0.029,    22.842
2270_000.3,     0.302,Both,Total,       1.0,      35.0,       4.0,       1.2,Minor Arterial,       815,    4913.6,    9927.1,    7174.7,    6073.5,   28088.9,      30.0,      28.0,      28.5,      24.2,      30.0,      27.4,     0.604,     0.649,     0.636,     0.751,     0.604,     0.661,      9780,     19560,      9780,     39120,     78240,      0.65,      0.57,      0.85,      0.16,      0.85,    1483.6,    2997.4,    2166.3,    1833.8,    8481.1,    1278.9,    2604.0,    1903.2,    1677.5,    7463.6,      22.5,      87.4,      29.1,      19.5,     158.5,     144.4,     215.6,     197.4,     110.6,     668.0,      37.9,      90.4,      36.5,      26.2,     191.0,    282.87,     53.08,    105.24,     89.57,     61.18,    309.07,     3.683,     5.269,    17.544,     0.023,    26.519
2270_000.6,     0.299,Both,Total,       1.0,      35.0,       4.0,       1.2,Minor Arterial,       815,    4893.3,    9739.3,    6974.1,    6065.5,   27672.2,      30.0,      28.2,      28.6,      24.5,      30.0,      27.6,     0.599,     0.638,     0.628,     0.734,     0.599,     0.650,      9780,     19560,      9780,     39120,     78240,      0.62,      0.55,      0.84,      0.16,      0.84,    1463.8,    2913.5,    2086.3,    1814.4,    8278.0,    1267.1,    2530.8,    1843.3,    1662.6,    7303.8,      19.0,      78.8,      26.0,      17.1,     140.9,     140.4,     214.7,     184.2,     106.4,     645.7,      37.3,      89.1,      32.7,      28.3,     187.4,    276.14,     51.93,    101.93,     85.13,     60.55,    299.54,     3.167,     4.751,    15.734,     0.021,    23.673
2270_000.9,     0.303,Both,Total,       1.0,      35.0,       4.0,       1.2,Minor Arterial,       815,    4916.6,   11103.1,    7415.0,    8762.8,   32197.5,      30.0,      28.1,      27.7,      23.5,      29.9,      27.2,     0.605,     0.646,     0.656,     0.772,     0.606,     0.668,      9780,     19560,      9780,     39120,     78240,      0.63,      0.62,      0.88,      0.24,      0.88,    1487.6,    3359.4,    2243.5,    2651.3,    9741.8,    1262.6,    2859.1,    1997.1,    2417.2,    8536.0,      20.4,      94.6,      28.4,      27.0,     170.4,     165.3,     302.3,     185.9,     162.7,     816.2,      39.2,     103.5,      32.3,      44.4,     219.4,    324.74,     52.89,    121.43,     95.27,     88.54,    358.13,     3.345,     9.461,    20.579,     0.165,    33.550
2270_001.2,     0.300,Both,Total,       1.0,      35.0,       4.0,       1.2,Minor Arterial,       815,    4803.0,   10372.7,    6984.2,    8286.8,   30446.7,      30.0,      28.2,      28.1,      24.7,      29.9,      27.7,     0.601,     0.639,     0.641,     0.730,     0.602,     0.650,      9780,     19560,      9780,     39120,     78240,      0.61,      0.58,      0.80,      0.22,      0.80,    1443.1,    3116.5,    2098.4,    2489.8,    9147.8,    1238.7,    2696.7,    1886.5,    2288.0,    8109.9,      17.9,      84.3,      28.1,      23.9,     154.2,     153.0,     252.3,     160.1,     143.2,     708.6,      33.6,      83.1,      23.7,      34.9,     175.3,    305.13,     51.11,    110.82,     84.92,     83.17,    330.02,     3.008,     6.861,    14.965,     0.124,    24.958
2270_001.5,     0.303,Both,Total,       1.0,      35.0,       4.0,       1.2,Minor Arterial,       815,    1994.0,    5032.3,    3002.1,    4257.7,   14286.1,      30.0,      29.9,      29.8,      29.7,      30.0,      29.9,     0.607,     0.608,     0.609,     0.612,     0.607,     0.609,      9780,     19560,      9780,     39120,     78240,      0.24,      0.29,      0.35,      0.11,      0.35,     604.4,    1525.3,     909.9,    1290.5,    4330.1,     526.1,    1334.0,     825.2,    1194.2,    3879.5,       6.7,      45.7,      17.6,      13.8,      83.8,      61.1,     110.6,      58.0,      65.4,     295.1,      10.3,      34.8,       9.1,      17.1,      71.3,    144.52,     20.21,     51.10,     30.61,     43.08,    145.00,     0.034,     0.197,     0.241,         0,     0.472
2270_001.8,     0.311,Both,Total,       1.0,      35.0,       4.0,       1.2,Minor Arterial,       815,    6333.2,   12586.5,    7657.6,   13138.3,   39715.6,      30.0,      26.3,      26.3,      23.4,      29.7,      26.7,     0.623,     0.710,     0.710,     0.798,     0.629,     0.700,      9780,     19560,      9780,     39120,     78240,      0.71,      0.70,      0.83,      0.36,      0.83,    1971.7,    3918.7,    2384.1,    4090.4,   12364.9,    1723.3,    3321.0,    2132.9,    3682.5,   10859.7,      16.7,     111.0,      33.3,      43.8,     204.8,     188.1,     360.2,     187.4,     265.9,    1001.6,      43.5,     126.5,      30.5,      98.2,     298.7,    412.08,     74.94,    149.03,    101.82,    137.63,    463.42,     9.197,    18.437,    22.373,     1.316,    51.323
2270_002.1,     0.305,Both,Total,       1.0,      35.0,       4.0,       1.2,Minor Arterial,       858,    4468.1,    8968.5,    5847.1,    7996.6,   27280.3,      36.0,      34.7,      34.9,      33.2,      35.9,      34.8,     0.508,     0.526,     0.524,     0.550,     0.508,     0.525,     10296,     20592,     10296,     41184,     82368,      0.54,      0.48,      0.65,      0.22,      0.65,    1361.1,    2732.1,    1781.2,    2436.1,    8310.5,    1172.7,    2267.0,    1571.1,    2201.1,    7211.9,      13.4,      82.7,      28.6,      24.3,     149.0,     141.2,     278.2,     154.6,     157.5,     731.5,      33.8,     104.1,      27.0,      53.2,     218.1,    230.92,     39.18,     78.24,     53.61,     67.77,    238.80,     1.372,     2.336,     4.120,     0.077,     7.905
2270_002.4,     0.301,Both,Total,       1.0,      35.0,       4.0,       1.2,Minor Arterial,       858,    4006.4,    7693.7,    5301.0,    6611.5,   23612.6,      36.0,      35.3,      35.4,      34.1,      36.0,      35.2,     0.501,     0.511,     0.510,     0.530,     0.502,     0.513,     10296,     20592,     10296,     41184,     82368,      0.44,      0.41,      0.57,      0.18,      0.57,    1206.2,    2316.3,    1595.9,    1990.5,    7108.9,    1043.6,    1912.8,    1401.4,    1785.0,    6142.8,      12.1,      70.2,      26.2,      19.8,     128.3,     121.4,     241.9,     141.3,     137.4,     642.0,      29.0,      91.4,      27.0,      48.3,     195.7,    197.35,     34.15,     65.43,     46.85,     55.29,    201.72,     0.668,     1.127,     2.547,     0.021,     4.363
2270_002.7,     0.300,Both,Total,       1.0,      35.0,       4.0,       1.2,Minor Arterial,       858,    2140.8,    4800.1,    2885.5,    5271.7,   15098.1,      36.0,      35.9,      35.9,      35.8,      36.0,      35.9,     0.500,     0.501,     0.501,     0.502,     0.500,     0.501,     10296,     20592,     10296,     41184,     82368,      0.28,      0.26,      0.31,      0.14,      0.31,     642.0,    1439.6,     865.4,    1581.0,    4528.0,     553.6,    1224.9,     777.9,    1416.1,    3972.5,       6.9,      39.9,      16.5,      13.8,      77.1,      70.9,     126.0,      60.1,     109.2,     366.2,      10.7,      48.7,      10.7,      41.8,     111.9,    125.82,     17.89,     40.09,     24.16,     43.94,    126.08,     0.046,     0.098,     0.115,     0.010,     0.269
2270_003.0,     0.329,Both,Total,       1.0,      35.0,       4.0,       1.3,Minor Arterial,       858,    1742.3,    3934.6,    2728.6,    2929.3,   11334.8,      36.0,      36.0,      35.9,      35.8,      36.0,      35.9,     0.548,     0.549,     0.549,     0.551,     0.548,     0.549,     10296,     20592,     10296,     41184,     82368,      0.21,      0.21,      0.30,      0.08,      0.30,     572.8,    1293.6,     897.1,     963.1,    3726.6,     478.5,    1100.6,     797.3,     867.7,    3244.1,       7.0,      38.2,      16.3,      10.1,      71.6,      76.4,     110.7,      75.0,      61.0,     323.1,      11.0,      44.3,       8.6,      24.3,      88.2,    103.55,     15.93,     35.99,     25.03,     26.76,    103.71,     0.019,     0.046,     0.109,         0,     0.174
2270_003.3,     1.472,Both,Total,       1.0,      35.0,       4.0,       5.9,Minor Arterial,       858,    1469.7,    2331.5,    2539.9,    1804.9,    8146.0,      36.0,      35.9,      36.0,      35.6,      36.0,      35.8,     2.453,     2.459,     2.454,     2.479,     2.454,     2.462,     10296,     20592,     10296,     41184,     82368,      0.25,      0.13,      0.39,      0.05,      0.39,    2163.2,    3431.6,    3738.3,    2656.5,   11989.6,    1511.7,    2830.9,    2775.4,    2347.5,    9465.5,      33.4,     112.4,     101.4,      39.3,     286.5,     475.4,     339.1,     658.5,     187.8,    1660.8,     142.6,     149.1,     203.0,      81.9,     576.6,    333.09,     60.23,     95.38,    105.04,     73.81,    334.46,     0.132,     0.040,     1.097,     0.006,     1.275
2272_000.0,     0.746,Both,Total,       1.0,      35.0,       2.0,       1.5,Collector,       733,     942.8,    1452.9,    1671.0,     929.7,    4996.4,      32.0,      31.3,      31.9,      30.4,      32.0,      31.3,     1.399,     1.433,     1.404,     1.472,     1.399,     1.431,      4398,      8796,      4398,     17592,     35184,      0.36,      0.19,      0.49,      0.06,      0.49,     703.2,    1083.7,    1246.4,     693.5,    3726.8,     624.2,     966.7,    1133.4,     657.3,    3381.6,      11.4,      31.8,      22.0,       6.2,      71.4,      56.6,      67.6,      74.2,      25.8,     224.2,      11.1,      17.5,      16.7,       4.1,      49.4,    116.47,     22.50,     33.98,     40.98,     21.67,    119.13,     0.533,     0.119,     2.041,     0.006,     2.699
2272_000.7,     0.138,Both,Total,       1.0,      35.0,       4.0,       0.6,Collector,       703,    1549.1,    2558.4,    2607.4,    1918.6,    8633.5,      32.0,      31.7,      32.0,      31.2,      32.0,      31.7,     0.258,     0.261,     0.258,     0.265,     0.258,     0.261,      8436,     16872,      8436,     33744,     67488,      0.29,      0.17,      0.40,      0.06,      0.40,     213.2,     352.2,     359.0,     264.1,    1188.5,     189.1,     311.2,     327.3,     251.4,    1079.0,       3.0,      10.4,       5.7,       1.8,      20.9,      17.9,      24.2,      21.9,       9.3,      73.3,       3.2,       6.5,       4.0,       1.6,      15.3,     37.08,      6.73,     11.02,     11.50,      8.24,     37.49,     0.087,     0.025,     0.315,         0,     0.427
2274_000.0,     0.580,Both,Total,       1.0,      35.0,       2.0,       1.2,Collector,       733,    1165.8,    1790.5,    1803.4,     821.3,    5581.0,      32.0,      30.3,      31.8,      28.4,      32.0,      30.3,     1.089,     1.145,     1.096,     1.212,     1.089,     1.138,      4398,      8796,      4398,     17592,     35184,      0.49,      0.22,      0.66,      0.05,      0.66,     676.5,    1039.0,    1046.5,     476.6,    3238.6,     449.3,     885.4,     758.9,     435.8,    2529.4,       9.2,      31.9,      29.3,       3.6,      74.0,     168.6,      85.3,     188.9,      26.7,     469.5,      49.4,      36.4,      69.5,      10.5,     165.8,    101.28,     22.32,     32.69,     36.87,     14.91,    106.79,     1.082,     0.201,     3.692,     0.002,     4.977
2274_000.6,     0.376,Both,Total,       1.0,      35.0,       2.0,       0.8,Collector,       733,    1343.3,    2230.1,    2078.4,    1436.0,    7087.8,      32.0,      29.5,      31.6,      27.2,      32.0,      29.9,     0.704,     0.763,     0.713,     0.819,     0.704,     0.748,      4398,      8796,      4398,     17592,     35184,      0.57,      0.28,      0.74,      0.09,      0.74,     504.5,     837.6,     780.7,     539.3,    2662.1,     359.4,     721.9,     593.5,     500.3,    2175.1,       5.7,      25.2,      17.5,       5.5,      53.9,     106.2,      66.6,     123.6,      23.7,     320.1,      33.3,      24.1,      46.0,       9.8,     113.2,     83.13,     17.13,     26.51,     28.69,     16.84,     89.17,     1.330,     0.349,     3.982,     0.011,     5.672
2276_000.0,     0.524,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       733,     632.0,    1139.2,     950.8,     989.4,    3711.4,      32.0,      31.9,      31.9,      31.7,      32.0,      31.9,     0.983,     0.986,     0.984,     0.993,     0.983,     0.986,      4398,      8796,      4398,     17592,     35184,      0.20,      0.14,      0.28,      0.06,      0.28,     331.0,     596.6,     497.9,     518.2,    1943.7,     294.6,     523.0,     457.1,     494.2,    1768.9,       3.5,      17.1,       6.4,       2.7,      29.7,      28.5,      44.7,      30.3,      17.8,     121.3,       4.4,      11.8,       4.2,       3.4,      23.8,     60.79,     10.39,     18.69,     15.73,     16.21,     61.02,     0.039,     0.026,     0.154,     0.004,     0.223
2280_000.0,     0.524,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       733,     316.4,     678.9,     484.5,     631.3,    2111.1,      32.0,      32.0,      32.0,      31.9,      32.0,      32.0,     0.983,     0.983,     0.983,     0.985,     0.983,     0.983,      4398,      8796,      4398,     17592,     35184,      0.08,      0.08,      0.12,      0.04,      0.12,     165.9,     356.0,     254.0,     331.1,    1107.0,     149.0,     318.8,     229.9,     307.3,    1005.0,       1.1,      11.0,       4.7,       5.0,      21.8,      14.6,      22.9,      17.5,      17.1,      72.1,       1.2,       3.3,       1.9,       1.8,       8.2,     34.57,      5.19,     11.13,      7.96,     10.34,     34.62,         0,     0.005,     0.023,     0.003,     0.031
2282_000.0,     0.527,Both,Total,       1.0,      35.0,       2.0,       1.1,Collector,       733,    2816.5,    5321.2,    3435.3,    6532.5,   18105.5,      32.0,      25.8,      27.7,      24.1,      30.9,      27.6,     0.987,     1.233,     1.139,     1.311,     1.023,     1.146,      4398,      8796,      4398,     17592,     35184,      0.82,      0.65,      0.88,      0.40,      0.88,    1483.0,    2801.9,    1808.9,    3439.7,    9533.5,    1353.8,    2542.3,    1717.3,    3138.5,    8751.9,      11.8,      62.3,      16.9,      38.1,     129.1,     100.5,     161.8,      67.5,     190.9,     520.7,      16.9,      35.6,       7.2,      72.3,     132.0,    297.96,     57.52,    101.02,     75.00,    111.38,    344.92,    11.545,    13.450,    18.524,     3.869,    47.388
2282_000.5,     0.563,Both,Total,       1.0,      35.0,       2.0,       1.1,Collector,       733,    2771.1,    5235.4,    3314.0,    6771.7,   18092.2,      32.0,      25.5,      27.9,      24.6,      30.7,      27.8,     1.057,     1.336,     1.210,     1.372,     1.099,     1.219,      4398,      8796,      4398,     17592,     35184,      0.84,      0.65,      0.86,      0.43,      0.86,    1560.8,    2948.9,    1866.6,    3814.2,   10190.5,    1431.0,    2681.9,    1779.2,    3494.8,    9386.9,      11.5,      64.7,      18.3,      43.1,     137.6,     101.1,     164.3,      63.5,     201.2,     530.1,      17.2,      38.0,       5.7,      75.2,     136.1,    318.71,     61.24,    105.61,     75.73,    124.07,    366.65,    12.866,    13.386,    17.390,     4.791,    48.433
2282_001.1,     0.578,Both,Total,       1.0,      35.0,       2.0,       1.2,Collector,       726,    2621.3,    4669.9,    3048.1,    6405.2,   16744.5,      31.2,      24.8,      28.2,      24.7,      30.1,      27.6,     1.113,     1.409,     1.230,     1.403,     1.152,     1.261,      4356,      8712,      4356,     17424,     34848,      0.83,      0.57,      0.83,      0.40,      0.83,    1515.2,    2699.4,    1761.9,    3702.4,    9678.9,    1408.1,    2480.2,    1698.9,    3403.7,    8990.9,       8.8,      55.8,      11.0,      37.7,     113.3,      79.4,     133.0,      48.1,     189.1,     449.6,      18.9,      30.3,       3.9,      71.8,     124.9,    310.66,     61.02,     95.72,     71.20,    122.95,    350.89,    12.937,     9.080,    14.728,     4.126,    40.871
