SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0080_124.1,     0.929,Both,Total,       1.0,      35.0,       8.0,       7.4,Freeway,      1696,   22891.9,   39416.2,   28868.8,   33994.2,  125171.1,      66.2,      64.8,      65.7,      55.3,      66.2,      62.9,     0.842,     0.861,     0.848,     1.010,     0.842,     40704,     81408,     40704,    162816,    325632,      0.71,      0.61,      0.93,      0.28,      0.93,   21270.8,   36625.0,   26824.6,   31587.0,  116307.4,   17494.5,   27601.9,   21817.5,   25483.2,   92397.1,     142.6,     916.4,     278.9,     267.0,    1604.9,    2458.3,    4595.1,    3111.6,    3008.4,   13173.4,    1175.5,    3511.6,    1616.5,    2828.6,    9132.2,   1756.32,    328.50,    557.19,    485.22,    477.37,   1848.28,     7.488,     4.096,    81.141,     0.381,    93.106
0080_125.1,     1.723,Both,Total,       1.0,      35.0,       7.0,      12.1,Freeway,      1713,   15760.0,   26483.8,   20610.4,   22883.7,   85737.9,      66.7,      63.7,      65.8,      62.6,      66.5,      64.8,     1.551,     1.627,     1.571,     1.654,     1.555,     35922,     71844,     35922,    143688,    287376,      0.74,      0.47,      0.73,      0.19,      0.74,   27162.0,   45644.2,   35521.6,   39439.5,  147767.3,   21638.3,   33381.2,   27984.3,   30434.4,  113438.2,     165.1,     888.6,     299.6,     245.1,    1598.4,    3455.0,    5801.8,    4458.9,    4050.8,   17766.5,    1903.6,    5572.7,    2778.8,    4709.2,   14964.3,   2216.02,    426.13,    693.43,    567.69,    593.25,   2280.50,    19.919,     8.858,    35.600,     1.764,    66.141
0080_126.8,     0.169,Both,Total,       1.0,      35.0,       7.0,       1.2,Freeway,      1713,   12259.6,   20009.2,   16208.9,   17261.7,   65739.4,      69.0,      68.5,      69.0,      68.5,      69.0,      68.8,     0.147,     0.148,     0.147,     0.148,     0.147,     35922,     71844,     35922,    143688,    287376,      0.58,      0.35,      0.60,      0.15,      0.60,    2070.1,    3378.7,    2737.0,    2914.8,   11100.6,    1624.9,    2387.1,    2101.4,    2147.4,    8260.8,       9.9,      52.9,      19.3,      12.7,      94.8,     267.0,     448.3,     364.3,     321.0,    1400.6,     168.4,     490.6,     252.0,     433.8,    1344.8,    160.76,     30.21,     48.93,     39.93,     42.20,    161.27,     0.236,     0.011,     0.292,         0,     0.539
0080_127.0,     0.710,Both,Total,       1.0,      35.0,       4.0,       2.8,Freeway,      1730,    7820.5,   12783.8,   10219.4,   11850.8,   42674.5,      69.1,      68.9,      69.0,      63.9,      69.1,      67.7,     0.617,     0.619,     0.617,     0.668,     0.617,     20760,     41520,     20760,     83040,    166080,      0.53,      0.46,      0.80,      0.22,      0.80,    5555.5,    9081.4,    7259.7,    8418.7,   30315.3,    4265.7,    6147.2,    5264.1,    5749.0,   21426.0,       0.7,      12.5,       9.1,       2.1,      24.4,     714.6,    1162.7,    1054.2,     981.8,    3913.3,     574.6,    1758.9,     932.2,    1685.7,    4951.4,    438.74,     80.62,    131.55,    113.53,    121.84,    447.54,     0.229,     0.110,     8.791,         0,     9.130
0080_127.8,     0.991,Both,Total,       1.0,      35.0,       4.0,       4.0,Freeway,      1730,    8418.3,   13794.5,   10785.7,   12802.7,   45801.2,      68.9,      68.5,      68.8,      62.8,      68.9,      67.3,     0.862,     0.868,     0.864,     0.950,     0.863,     20760,     41520,     20760,     83040,    166080,      0.58,      0.48,      0.82,      0.23,      0.82,    8342.0,   13669.6,   10688.1,   12686.7,   45386.4,    6423.5,    9254.9,    7738.0,    8613.9,   32030.3,         0,         0,         0,         0,         0,    1072.2,    1781.7,    1575.3,    1524.1,    5953.3,     846.5,    2632.9,    1374.7,    2548.7,    7402.8,    658.38,    121.70,    198.56,    170.23,    184.04,    674.53,     0.757,     0.267,    15.808,     0.012,    16.844
0080_128.7,     1.727,Both,Total,       1.0,      35.0,       6.0,      10.4,Freeway,      1730,   13657.9,   22412.5,   17392.9,   19381.3,   72844.6,      72.0,      71.2,      71.9,      64.2,      72.0,      69.8,     1.438,     1.457,     1.441,     1.622,     1.438,     31140,     62280,     31140,    124560,    249120,      0.63,      0.51,      0.85,      0.21,      0.85,   23590.1,   38711.2,   30041.4,   33475.8,  125818.5,   18412.0,   26912.6,   22113.4,   23152.2,   90590.2,         0,         0,         0,         0,         0,    2934.5,    4813.8,    4318.0,    4107.3,   16173.6,    2243.6,    6984.8,    3609.9,    6216.3,   19054.6,   1746.30,    331.29,    538.34,    467.75,    464.63,   1802.01,     4.165,     1.044,    53.345,         0,    58.554
0080_130.4,     1.472,Both,Total,       1.0,      35.0,       6.0,       8.8,Freeway,      1730,   13657.9,   22412.5,   17392.9,   19381.3,   72844.6,      70.6,      69.2,      70.5,      63.3,      70.6,      68.4,     1.251,     1.279,     1.252,     1.400,     1.251,     31140,     62280,     31140,    124560,    249120,      0.63,      0.51,      0.85,      0.21,      0.85,   20098.1,   32980.7,   25594.3,   28520.3,  107193.4,   15686.4,   22928.7,   18839.9,   19724.9,   77179.9,         0,         0,         0,         0,         0,    2500.2,    4101.2,    3678.9,    3499.3,   13779.6,    1911.5,    5950.9,    3075.5,    5296.1,   16234.0,   1518.40,    290.37,    467.56,    404.22,    403.97,   1566.12,     6.419,     0.230,    43.237,     0.068,    49.954
0080_131.9,     1.812,Both,Total,       1.0,      35.0,       6.0,      10.9,Freeway,      1730,   13628.9,   22349.3,   17350.9,   19316.4,   72645.5,      72.0,      71.2,      71.9,      64.3,      72.0,      69.8,     1.510,     1.528,     1.513,     1.700,     1.510,     31140,     62280,     31140,    124560,    249120,      0.63,      0.51,      0.85,      0.21,      0.85,   24698.2,   40501.3,   31443.2,   35005.1,  131647.8,   19276.1,   28133.0,   23132.4,   24180.8,   94722.3,         0,         0,         0,         0,         0,    3068.0,    5041.5,    4523.2,    4302.2,   16934.9,    2354.1,    7326.7,    3787.5,    6522.1,   19990.4,   1827.97,    346.90,    563.47,    489.03,    486.05,   1885.45,     4.249,     1.102,    55.104,     0.004,    60.459
0080_133.7,     2.431,Both,Total,       1.0,      35.0,       6.0,      14.6,Freeway,      1730,   13660.5,   22369.8,   17327.2,   19290.2,   72647.7,      72.0,      71.1,      71.8,      64.2,      72.0,      69.8,     2.027,     2.052,     2.030,     2.284,     2.027,     31140,     62280,     31140,    124560,    249120,      0.63,      0.51,      0.85,      0.21,      0.85,   33211.8,   54386.1,   42126.4,   46898.9,  176623.2,   25949.7,   37812.4,   30986.5,   32389.4,  127138.0,         0,         0,         0,         0,         0,    4103.9,    6749.1,    6058.6,    5764.4,   22676.0,    3158.1,    9824.6,    5081.3,    8745.1,   26809.1,   2453.79,    466.87,    757.02,    655.95,    651.56,   2531.40,     5.882,     1.453,    74.299,     0.003,    81.637
0080_136.1,     2.812,Both,Total,       1.0,      35.0,       6.0,      16.9,Freeway,      1730,   13576.3,   22205.8,   17265.7,   19208.2,   72256.0,      72.0,      71.2,      71.9,      64.4,      72.0,      69.8,     2.344,     2.373,     2.348,     2.636,     2.344,     31140,     62280,     31140,    124560,    249120,      0.63,      0.51,      0.84,      0.21,      0.84,   38180.8,   62449.7,   48556.5,   54019.4,  203206.4,   29780.4,   43278.1,   35679.0,   37249.7,  145987.2,         0,         0,         0,         0,         0,    4747.2,    7806.9,    7005.5,    6653.9,   26213.5,    3653.2,   11364.5,    5872.1,   10115.8,   31005.6,   2822.79,    536.46,    869.12,    754.38,    750.40,   2910.36,     6.555,     1.620,    83.962,         0,    92.137
0084_081.0,     0.797,Both,Total,       1.0,      57.0,       4.0,       3.2,Freeway,      1730,    2481.7,    5066.2,    4042.8,    3652.4,   15243.1,      57.5,      57.0,      56.7,      57.5,      57.1,      57.1,     0.832,     0.840,     0.843,     0.832,     0.838,     20760,     41520,     20760,     83040,    166080,      0.16,      0.17,      0.26,      0.06,      0.26,    1978.3,    4038.5,    3222.8,    2911.5,   12151.1,    1251.6,    2384.8,    2183.0,    1898.9,    7718.3,      41.8,     180.9,      79.4,      40.0,     342.1,     281.6,     459.5,     379.9,     253.1,    1374.1,     403.3,    1013.4,     580.4,     719.4,    2716.5,    211.40,     34.70,     71.23,     55.91,     50.96,    212.80,     0.315,     0.929,         0,     0.360,     1.604
0084_081.7,     2.869,Both,Total,       1.0,      57.0,       4.0,      11.5,Freeway,      1730,    3947.6,    7266.4,    6312.8,    5302.9,   22829.7,      56.8,      55.4,      56.2,      53.7,      56.8,      55.6,     3.031,     3.086,     3.071,     3.217,     3.031,     20760,     41520,     20760,     83040,    166080,      0.27,      0.26,      0.45,      0.09,      0.45,   11325.1,   20846.2,   18110.6,   15213.3,   65495.2,    7672.8,   12895.5,   12781.7,   10615.7,   43965.7,     204.0,     848.6,     406.3,     193.7,    1652.6,    1693.5,    2686.4,    2427.6,    1547.2,    8354.7,    1754.8,    4415.7,    2495.0,    2856.8,   11522.3,   1152.79,    204.34,    371.04,    337.34,    266.24,   1178.96,     3.634,     4.795,    19.527,         0,    27.956
0084_084.6,     3.214,Both,Total,       1.0,      11.0,       4.0,      12.9,Freeway,      1730,    2986.0,    4912.9,    6141.8,    3565.6,   17606.3,      69.0,      69.0,      69.0,      68.9,      69.0,      69.0,     2.795,     2.795,     2.795,     2.800,     2.795,     20760,     41520,     20760,     83040,    166080,      0.20,      0.18,      0.50,      0.06,      0.50,    9596.6,   15789.4,   19739.0,   11459.3,   56584.3,    6249.6,    9273.9,   13312.5,    7236.4,   36072.4,     116.1,     474.1,     412.4,     102.8,    1105.4,    1498.3,    1908.7,    2863.9,    1230.9,    7501.8,    1732.6,    4132.7,    3150.3,    2889.3,   11904.9,    820.11,    139.09,    228.84,    286.61,    166.08,    820.62,         0,     0.011,     0.539,         0,     0.550
0084_087.8,     3.094,Both,Total,       1.0,      57.0,       4.0,      12.4,Freeway,      1730,    4612.8,    8393.4,    6001.4,    7007.1,   26014.7,      69.1,      69.1,      69.1,      69.1,      69.1,      69.1,     2.688,     2.688,     2.688,     2.688,     2.688,     20760,     41520,     20760,     83040,    166080,      0.32,      0.28,      0.41,      0.11,      0.41,   14272.9,   25970.8,   18569.5,   21681.3,   80494.5,   10368.0,   17455.6,   12857.6,   14456.3,   55137.5,         0,         0,         0,         0,         0,    1847.2,    2920.9,    2552.8,    2527.9,    9848.8,    2057.6,    5594.3,    3159.1,    4697.0,   15508.0,   1165.23,    206.68,    375.92,    268.86,    313.87,   1165.33,     0.071,         0,     0.032,     0.013,     0.116
0085_003.0,     0.564,Both,Total,       1.0,      35.0,       4.0,       2.3,Principal Arterial,       975,    6136.4,   12313.9,    8054.2,   16230.4,   42734.9,      48.0,      43.7,      45.1,      37.8,      47.4,      44.1,     0.705,     0.778,     0.750,     0.900,     0.714,     11700,     23400,     11700,     46800,     93600,      0.70,      0.59,      0.90,      0.40,      0.90,    3460.5,    6944.2,    4542.0,    9152.9,   24099.6,    3140.4,    5897.7,    4102.1,    8557.3,   21697.5,      45.9,     250.8,      68.6,      74.2,     439.5,     213.1,     508.4,     308.7,     376.5,    1406.7,      61.1,     287.3,      62.6,     144.9,     555.9,    502.30,     79.22,    153.87,    120.18,    192.99,    546.26,     7.488,     9.182,    26.091,     2.241,    45.002
0085_003.5,     1.546,Both,Total,       1.0,      35.0,       4.0,       6.2,Expressway,      1021,   11149.8,   20481.6,   13381.4,   20873.3,   65886.1,      55.0,      33.4,      39.4,      20.6,      54.7,      35.0,     1.686,     2.782,     2.353,     4.504,     1.696,     12252,     24504,     12252,     49008,     98016,      1.04,      0.96,      1.20,      0.46,      1.20,   17242.8,   31674.1,   20693.9,   32279.8,  101890.6,   14546.6,   25122.3,   17511.0,   28438.1,   85618.0,     294.0,    1390.9,     399.0,     502.8,    2586.7,    1768.4,    3428.6,    2045.8,    2245.6,    9488.4,     633.7,    1732.3,     738.1,    1093.4,    4197.5,   1851.95,    516.62,    803.44,   1004.72,    589.88,   2914.66,   203.561,   227.624,   628.398,     3.171,  1062.754
0085_004.5,     0.695,Both,Total,       1.0,      35.0,       4.0,       2.8,Expressway,      1021,    9536.6,   17626.4,   11154.0,   18685.6,   57002.6,      55.0,      44.8,      47.5,      35.0,      54.8,      45.8,     0.758,     0.930,     0.878,     1.192,     0.760,     12252,     24504,     12252,     49008,     98016,      0.85,      0.81,      1.00,      0.43,      1.00,    6625.1,   12245.1,    7748.7,   12980.9,   39599.8,    5547.6,    9613.6,    6499.9,   11405.6,   33066.7,     115.5,     564.5,     158.9,     208.4,    1047.3,     702.1,    1357.2,     788.7,     913.6,    3761.6,     259.9,     709.6,     301.2,     453.2,    1723.9,    720.09,    147.78,    257.96,    221.58,    236.73,    864.05,    27.313,    35.300,    80.629,     0.681,   143.923
0085_005.8,     0.805,Both,Total,       1.0,      35.0,       4.0,       3.2,Expressway,      1021,    9488.1,   17875.8,   11138.2,   18968.6,   57470.7,      55.0,      45.1,      47.0,      35.1,      54.8,      45.8,     0.879,     1.071,     1.028,     1.376,     0.881,     12252,     24504,     12252,     49008,     98016,      0.85,      0.81,      1.00,      0.43,      1.00,    7640.1,   14394.3,    8968.9,   15274.1,   46277.4,    6409.8,   11376.3,    7532.1,   13438.6,   38756.8,     131.7,     652.8,     181.7,     244.0,    1210.2,     803.9,    1557.1,     909.2,    1059.0,    4329.2,     294.7,     808.0,     345.9,     532.7,    1981.3,    841.61,    169.29,    306.14,    255.47,    278.64,   1009.54,    30.347,    44.361,    92.287,     0.870,   167.865
0085_006.0,     0.346,Both,Total,       1.0,      35.0,       4.0,       1.4,Expressway,      1021,   10828.2,   19319.0,   10894.3,   20282.1,   61323.6,      54.9,      33.7,      42.4,      36.8,      54.7,      42.5,     0.377,     0.620,     0.489,     0.564,     0.379,     12252,     24504,     12252,     49008,     98016,      1.08,      0.94,      1.00,      0.45,      1.08,    3742.6,    6677.2,    3765.4,    7010.2,   21195.4,    3215.8,    5434.3,    3200.0,    6254.7,   18104.8,      50.7,     263.9,      71.6,     100.2,     486.4,     349.8,     654.5,     356.1,     441.7,    1802.1,     126.3,     324.7,     137.8,     213.4,     802.2,    385.80,    110.98,    157.43,    102.32,    128.17,    498.90,    43.767,    35.921,    33.822,     0.560,   114.070
0085_006.6,     0.492,Both,Total,       1.0,      35.0,       4.0,       2.0,Expressway,      1021,   10317.6,   20027.8,   11857.7,   21893.7,   64096.8,      55.0,      37.1,      41.8,      29.3,      54.6,      41.0,     0.537,     0.800,     0.705,     1.008,     0.541,     12252,     24504,     12252,     49008,     98016,      1.03,      0.91,      1.13,      0.51,      1.13,    5071.3,    9844.1,    5828.3,   10761.2,   31504.9,    4340.8,    8025.5,    5035.0,    9643.9,   27045.2,      74.5,     375.7,     105.8,     144.5,     700.5,     493.4,     964.4,     496.9,     659.0,    2613.7,     162.6,     478.4,     190.6,     313.8,    1145.4,    573.21,    136.61,    235.44,    198.81,    197.26,    768.12,    45.365,    56.329,    93.230,     1.480,   196.404
0085_007.0,     0.509,Both,Total,       1.0,      35.0,       4.0,       2.0,Expressway,      1021,   10233.6,   20406.6,   11976.4,   22260.6,   64877.2,      55.0,      37.7,      40.8,      29.3,      54.5,      40.8,     0.556,     0.815,     0.749,     1.045,     0.560,     12252,     24504,     12252,     49008,     98016,      1.02,      0.93,      1.12,      0.52,      1.12,    5208.9,   10386.9,    6096.0,   11330.6,   33022.4,    4459.4,    8513.8,    5276.5,   10170.9,   28420.6,      77.7,     387.8,     109.7,     148.1,     723.3,     506.0,     990.4,     515.0,     683.5,    2694.9,     165.8,     494.9,     194.9,     328.1,    1183.7,    600.87,    137.99,    254.67,    208.23,    207.88,    808.77,    44.207,    65.677,    97.612,     1.717,   209.213
0085_007.9,     0.251,Both,Total,       1.0,      35.0,       4.0,       1.0,Expressway,      1021,    9143.3,   18172.5,   10649.9,   21849.2,   59814.9,      55.0,      45.7,      47.3,      37.6,      54.6,      47.2,     0.274,     0.330,     0.319,     0.401,     0.276,     12252,     24504,     12252,     49008,     98016,      0.89,      0.81,      1.02,      0.51,      1.02,    2295.2,    4561.8,    2673.4,    5484.8,   15015.2,    1991.3,    3812.6,    2318.9,    4954.3,   13077.1,      31.9,     160.8,      48.8,      68.8,     310.3,     201.8,     400.5,     220.1,     318.5,    1140.9,      70.2,     188.0,      85.6,     143.2,     487.0,    273.06,     50.19,     96.48,     71.06,    100.49,    318.22,     8.585,    13.528,    22.493,     0.756,    45.362
0085_008.1,     0.768,Both,Total,       1.0,      35.0,       4.0,       3.1,Expressway,      1021,    9387.9,   18738.1,   10990.9,   22371.7,   61488.6,      54.9,      43.7,      46.0,      37.0,      54.5,      46.2,     0.839,     1.059,     1.003,     1.247,     0.846,     12252,     24504,     12252,     49008,     98016,      0.93,      0.85,      1.00,      0.52,      1.00,    7210.3,   14391.6,    8441.5,   17182.4,   47225.8,    6260.3,   12073.1,    7357.1,   15540.9,   41231.4,     102.1,     501.1,     151.1,     213.5,     967.8,     631.5,    1240.5,     671.4,     990.5,    3533.9,     216.4,     576.9,     261.8,     437.4,    1492.5,    859.82,    165.01,    313.20,    228.41,    315.46,   1022.08,    34.360,    51.174,    74.777,     2.646,   162.957
0085_008.9,     1.046,Both,Total,       1.0,      35.0,       4.0,       4.2,Expressway,      1021,    9540.7,   18697.3,   11543.9,   18007.1,   57789.0,      55.0,      43.2,      45.8,      33.0,      54.9,      44.2,     1.140,     1.457,     1.372,     1.905,     1.143,     12252,     24504,     12252,     49008,     98016,      0.94,      0.86,      1.06,      0.40,      1.06,    9979.2,   19556.7,   12074.5,   18834.8,   60445.2,    8616.7,   16186.6,   10540.4,   16938.2,   52281.9,     131.4,     675.5,     211.2,     233.6,    1251.7,     917.7,    1865.6,     977.9,    1189.4,    4950.6,     313.3,     828.9,     345.1,     473.5,    1960.8,   1098.41,    230.87,    427.46,    365.97,    342.95,   1367.25,    50.377,    72.136,   147.112,     0.688,   270.313
0085_010.0,     0.295,Both,Total,       1.0,      35.0,       4.0,       1.2,Expressway,      1021,    9878.8,   19244.0,   12222.6,   18073.0,   59418.4,      55.0,      40.4,      44.5,      28.5,      54.9,      41.4,     0.322,     0.442,     0.399,     0.624,     0.323,     12252,     24504,     12252,     49008,     98016,      0.99,      0.88,      1.13,      0.39,      1.13,    2919.0,    5686.1,    3611.5,    5340.1,   17556.7,    2524.9,    4734.5,    3170.7,    4820.7,   15250.8,      36.3,     189.4,      59.2,      63.8,     348.7,     269.5,     531.0,     285.1,     323.3,    1408.9,      88.4,     231.2,      96.5,     132.2,     548.3,    319.11,     72.34,    127.84,    126.76,     97.25,    424.19,    19.639,    24.508,    61.381,     0.198,   105.726
0085_010.3,     0.518,Both,Total,       1.0,      35.0,       4.0,       2.1,Expressway,      1021,    9632.8,   18132.7,   11536.5,   17682.4,   56984.4,      55.0,      41.6,      47.0,      33.7,      54.9,      44.5,     0.565,     0.752,     0.661,     0.925,     0.566,     12252,     24504,     12252,     49008,     98016,      0.97,      0.83,      1.05,      0.39,      1.05,    4990.5,    9394.2,    5976.9,    9160.9,   29522.5,    4350.4,    7758.3,    5294.6,    8275.1,   25678.4,      56.4,     310.3,      90.5,     100.5,     557.7,     440.4,     935.0,     483.3,     560.7,    2419.4,     143.3,     390.7,     108.4,     224.6,     867.0,    536.73,    119.98,    199.74,    177.33,    166.81,    663.86,    29.950,    28.968,    69.155,     0.262,   128.335
0085_010.8,     0.549,Both,Total,       1.0,      35.0,       4.0,       2.2,Expressway,      1021,    9521.3,   18218.2,   11382.9,   17529.8,   56652.2,      54.9,      41.2,      46.8,      33.4,      54.8,      44.2,     0.600,     0.806,     0.704,     0.990,     0.601,     12252,     24504,     12252,     49008,     98016,      0.98,      0.83,      1.07,      0.38,      1.07,    5228.7,   10004.7,    6251.0,    9626.6,   31111.0,    4541.4,    8295.8,    5493.9,    8687.7,   27018.8,      57.1,     320.2,     101.7,     104.3,     583.3,     475.7,     977.1,     533.9,     597.6,    2584.3,     154.4,     411.5,     121.5,     237.0,     924.4,    566.35,    127.06,    213.68,    187.08,    175.55,    703.37,    32.694,    31.584,    73.943,     0.305,   138.526
0085_011.3,     0.646,Both,Total,       1.0,      35.0,       4.0,       2.6,Expressway,      1021,   10940.8,   20923.8,   13415.9,   19914.4,   65194.9,      54.9,      26.7,      39.2,      19.8,      54.7,      32.8,     0.706,     1.483,     0.990,     1.978,     0.708,     12252,     24504,     12252,     49008,     98016,      1.18,      0.97,      1.28,      0.44,      1.28,    7070.4,   13521.9,    8669.9,   12869.6,   42131.8,    6197.7,   11239.3,    7748.3,   11647.8,   36833.1,      76.9,     407.4,     121.4,     129.2,     734.9,     606.0,    1325.3,     665.1,     792.9,    3389.3,     189.8,     549.7,     135.1,     299.5,    1174.1,    766.91,    265.10,    345.04,    438.60,    235.15,   1283.89,   141.739,    99.067,   284.524,     0.893,   526.223
0085_011.9,     0.485,Both,Total,       1.0,      35.0,       4.0,       1.9,Expressway,      1021,   10940.8,   20923.8,   13415.9,   19914.4,   65194.9,      55.0,      26.7,      39.2,      19.8,      54.8,      32.8,     0.530,     1.113,     0.743,     1.486,     0.532,     12252,     24504,     12252,     49008,     98016,      1.18,      0.97,      1.28,      0.44,      1.28,    5310.7,   10156.4,    6512.0,    9666.4,   31645.5,    4655.2,    8442.0,    5819.8,    8748.8,   27665.8,      57.8,     306.0,      91.2,      97.1,     552.1,     455.1,     995.5,     499.5,     595.6,    2545.7,     142.5,     412.9,     101.5,     225.0,     881.9,    575.64,    198.88,    258.97,    329.36,    176.50,    963.71,   106.280,    74.351,   213.703,     0.662,   394.996
0085_012.5,     1.466,Both,Total,       1.0,      35.0,       4.0,       5.9,Expressway,      1021,    9424.0,   17842.6,   11182.4,   16996.5,   55445.5,      55.0,      40.9,      47.5,      36.9,      54.9,      45.5,     1.599,     2.170,     1.851,     2.391,     1.602,     12252,     24504,     12252,     49008,     98016,      0.98,      0.82,      1.01,      0.37,      1.01,   13814.2,   26154.5,   16391.7,   24914.3,   81274.7,   12081.1,   21620.3,   14799.5,   22524.2,   71025.1,     149.5,     793.5,     205.7,     247.8,    1396.5,    1207.4,    2600.7,    1145.2,    1525.9,    6479.2,     376.1,    1139.9,     241.3,     616.4,    2373.7,   1477.86,    338.03,    550.24,    444.21,    453.69,   1786.17,    89.628,    74.792,   147.546,     0.665,   312.631
0085_013.9,     1.539,Both,Total,       1.0,      35.0,       4.0,       6.2,Expressway,      1021,    8270.9,   15675.2,   10227.6,   14798.2,   48971.9,      55.0,      47.6,      51.1,      42.1,      55.0,      49.4,     1.679,     1.947,     1.805,     2.194,     1.680,     12252,     24504,     12252,     49008,     98016,      0.86,      0.74,      0.93,      0.33,      0.93,   12725.3,   24117.3,   15735.8,   22768.0,   75346.4,   11097.1,   19968.9,   13903.7,   20506.3,   65476.0,     130.4,     715.6,     206.0,     217.0,    1269.0,    1123.9,    2331.1,    1298.3,    1454.7,    6208.0,     373.9,    1101.8,     327.9,     590.0,    2393.6,   1370.11,    267.24,    471.55,    373.55,    414.26,   1526.60,    36.993,    33.071,    87.783,     0.244,   158.091
0085_015.5,     2.199,Both,Total,       1.0,      35.0,       4.0,       8.8,Expressway,      1021,    8797.7,   16734.7,   11097.3,   15564.5,   52194.2,      55.0,      40.7,      49.5,      34.5,      55.0,      45.0,     2.399,     3.282,     2.667,     3.844,     2.401,     12252,     24504,     12252,     49008,     98016,      0.98,      0.79,      1.06,      0.35,      1.06,   19348.8,   36804.7,   24406.3,   34231.0,  114790.8,   16908.8,   30799.0,   21526.1,   31067.6,  100301.5,     186.2,     948.1,     304.6,     283.7,    1722.6,    1667.2,    3493.2,    2040.5,    2046.3,    9247.2,     586.3,    1564.4,     535.1,     833.6,    3519.4,   2086.78,    475.57,    743.39,    707.09,    622.86,   2548.91,   129.436,    74.742,   267.257,     0.577,   472.012
0085_017.7,     1.005,Both,Total,       1.0,      35.0,       4.0,       4.0,Expressway,      1021,    7958.2,   15634.2,   10061.7,   14689.0,   48343.1,      55.0,      40.8,      51.3,      40.3,      55.0,      47.5,     1.096,     1.502,     1.175,     1.509,     1.097,     12252,     24504,     12252,     49008,     98016,      0.97,      0.74,      0.99,      0.35,      0.99,    7995.1,   15706.8,   10108.4,   14757.2,   48567.5,    7024.6,   13168.2,    8949.4,   13457.7,   42599.9,      81.0,     437.3,     127.2,     113.5,     759.0,     660.3,    1463.5,     800.8,     835.4,    3760.0,     229.3,     637.8,     231.1,     350.6,    1448.8,    883.11,    196.14,    306.19,    251.12,    268.51,   1021.96,    53.823,    20.671,    69.332,     0.172,   143.998
0085_018.7,     2.187,Both,Total,       1.0,      35.0,       4.0,       8.7,Expressway,      1021,    7971.2,   15310.6,   10319.0,   14284.0,   47884.8,      55.0,      41.7,      51.7,      37.6,      54.9,      46.9,     2.387,     3.189,     2.540,     3.518,     2.388,     12252,     24504,     12252,     49008,     98016,      0.95,      0.72,      1.03,      0.34,      1.03,   17431.6,   33481.6,   22565.9,   31236.7,  104715.8,   15431.1,   28005.5,   20035.9,   28458.3,   91930.8,     162.0,     942.0,     298.0,     240.6,    1642.6,    1359.1,    3149.2,    1750.3,    1776.8,    8035.4,     479.4,    1384.7,     481.6,     761.0,    3106.7,   1904.79,    417.83,    648.06,    600.02,    568.48,   2234.39,   106.634,    39.195,   194.557,     0.275,   340.661
0089_297.1,    15.725,Both,Total,       1.0,      49.0,       2.0,      31.5,Expressway,      1064,     615.1,    1266.3,     884.0,     987.2,    3752.6,      56.0,      56.0,      56.0,      56.0,      56.0,      56.0,    16.848,    16.849,    16.848,    16.848,    16.849,      6384,     12768,      6384,     25536,     51072,      0.14,      0.11,      0.17,      0.04,      0.17,    9672.5,   19912.7,   13901.1,   15523.9,   59010.2,    8752.7,   17277.3,   12034.4,   13732.7,   51797.1,      22.0,      83.3,      11.0,      17.3,     133.6,     597.5,    1621.3,    1377.6,    1055.1,    4651.5,     300.3,     930.9,     478.1,     718.7,    2428.0,   1053.76,    172.72,    355.59,    248.24,    277.21,   1053.76,     0.002,         0,         0,         0,     0.002
0089_322.3,     1.920,Both,Total,       1.0,      49.0,       2.0,       3.8,Principal Arterial,      1016,     448.8,     883.9,     681.3,     688.0,    2702.0,      48.0,      48.0,      48.0,      48.0,      48.0,      48.0,     2.398,     2.399,     2.398,     2.399,     2.398,      6096,     12192,      6096,     24384,     48768,      0.10,      0.08,      0.14,      0.03,      0.14,     861.5,    1696.8,    1307.9,    1320.7,    5186.9,     697.2,    1328.0,    1028.3,    1146.0,    4199.5,      14.0,      73.9,      25.5,      22.5,     135.9,     103.7,     189.6,     181.2,     113.3,     587.8,      46.6,     105.2,      72.8,      38.9,     263.5,    107.97,     17.94,     35.32,     27.25,     27.49,    108.00,     0.008,     0.007,     0.017,     0.004,     0.036
