HomeCityIdx,WorkCityIdx,Job_Auto,Job_TranWalk,Job_TranDrive,Job_Bike,Job_Walk,HH_Auto,HH_TranWalk,HH_TranDrive,HH_Bike,HH_Walk,JobTimeWt_Auto,JobTimeWt_TranWalk,JobTimeWt_TranDrive,JobTimeWt_Bike,JobTimeWt_Walk,HHTimeWt_Auto,HHTimeWt_TranWalk,HHTimeWt_TranDrive,HHTimeWt_Bike,HHTimeWt_Walk,JobAutoFF,JobAutoSL,HHAutoFF,HHAutoSL,Retail_Auto,Retail_TranWalk,Retail_TranDrive,Retail_Bike,Retail_Walk,Industrial_Auto,Industrial_TranWalk,Industrial_TranDrive,Industrial_Bike,Industrial_Walk,Other_Auto,Other_TranWalk,Other_TranDrive,Other_Bike,Other_Walk,RetailTimeWt_Auto,RetailTimeWt_TranWalk,RetailTimeWt_TranDrive,RetailTimeWt_Bike,RetailTimeWt_Walk,IndustrialTimeWt_Auto,IndustrialTimeWt_TranWalk,IndustrialTimeWt_TranDrive,IndustrialTimeWt_Bike,IndustrialTimeWt_Walk,OtherTimeWt_Auto,OtherTimeWt_TranWalk,OtherTimeWt_TranDrive,OtherTimeWt_Bike,OtherTimeWt_Walk,RetailAutoFF,RetailAutoSL,IndustrialAutoFF,IndustrialAutoSL,OtherAutoFF,OtherAutoSL
     46.00,     58.00, 130103620,         0,         0,         0,         0, 360237427,         0,         0,         0,         0,3546016576,         0,         0,         0,         0,1.0134e+10,         0,         0,         0,         0, 158408675, 207178522, 454913846, 730726944,45085914.0,         0,         0,         0,         0,2128290.00,         0,         0,         0,         0,82889415.0,         0,         0,         0,         0,1217573513,         0,         0,         0,         0,57836182.0,         0,         0,         0,         0,2270606880,         0,         0,         0,         0,54523396.0,68504584.0,2585227.00,3384715.00, 101300052, 135289224
     46.00,     59.00, 451928527, 483325.00,1471891.00,         0,         0, 514517309,1482752.00,3278469.00,         0,         0,1.0239e+10,25339357.0,77035554.0,         0,         0,1.2090e+10,79169400.0, 171270466,         0,         0, 464358405, 584099971, 528297354, 659466752, 117574879, 195659.00, 595550.00,         0,         0,63775807.0,  62567.00, 184548.00,         0,         0, 270570898, 225099.00, 691793.00,         0,         0,2649534754,10287541.0,31332656.0,         0,         0,1445561140,3250044.00,9482793.00,         0,         0,6144239533,11801772.0,36220096.0,         0,         0, 120657184, 150689854,65591779.0,83726789.0, 278102292, 349674322
     46.00,     60.00,3330106.00, 130596.00,1007000.00,         0,         0,2204601.00,         0,  52580.00,         0,         0, 127122495,7406093.00,57345034.0,         0,         0,84428437.0,         0,3093066.00,         0,         0, 264471380, 581535710, 236022704, 722590907, 875128.00,  24344.00, 185610.00,         0,         0, 285152.00,   7904.00,  68611.00,         0,         0,2169826.00,  98348.00, 752778.00,         0,         0,33117738.0,1380522.00,10564003.0,         0,         0,10983401.0, 448264.00,3928471.00,         0,         0,83021356.0,5577308.00,42852560.0,         0,         0,44131222.0, 105887653,37092358.0,73677719.0, 183247801, 401970337
     46.00,     61.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 674763.00, 429070272, 520402.00, 438894212,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 213526.00,80937640.0, 110642.00,67582016.0, 350595.00, 280550617
     46.00,     62.00,43013999.0,         0,         0,         0,         0,85777867.0,         0,         0,         0,         0,1186448224,         0,         0,         0,         0,2490145277,         0,         0,         0,         0,45065945.0,63018093.0,90491006.0, 129224637,8425829.00,         0,         0,         0,         0,3584092.00,         0,         0,         0,         0,31002786.0,         0,         0,         0,         0, 230130998,         0,         0,         0,         0,93220619.0,         0,         0,         0,         0, 863061336,         0,         0,         0,         0,8817440.00,12146806.0,3708741.00,5242152.00,32538411.0,45627321.0
     46.00,     63.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     64.00, 448119570,1800983.00,6029771.00,         0,         0, 473473611,3098299.00,10560616.0,         0,         0,8892774097,95748115.0, 323595014,         0,         0,1.0224e+10, 165814351, 561067953,         0,         0, 461199973, 571526800, 488009672, 622933225,94006445.0, 365558.00,1256147.00,         0,         0, 127618061, 473102.00,1488348.00,         0,         0, 226472190, 962241.00,3284992.00,         0,         0,1832035654,19208120.0,66498661.0,         0,         0,2483261395,25443998.0,80483839.0,         0,         0,4577027489,51091581.0, 176597112,         0,         0,96498541.0, 117976340, 131729182, 162797820, 232948765, 290723654
     46.00,     65.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,11612780.0, 229464780,7081044.00, 130547699,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,1813093.00,34445564.0,3070139.00,52311629.0,6729549.00, 142707587
     46.00,     66.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     67.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     68.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     69.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,16855810.0, 147737015,33225912.0, 296649399,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,4675702.00,33649490.0,1498373.00,9984579.00,10681735.0, 104102946
     46.00,     70.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     71.00, 115467178,11858250.0,4140717.00,70467210.0, 244175.00, 383776647,99935877.0,35537369.0, 272616001,6880822.00,1340786799, 471930004, 179856990,1042393318,3587640.00,4401846003,3971004304,1588370002,3732016737,88314655.0, 116893398, 123075750, 387118211, 408460406,23443453.0,2376278.00, 805158.00,14718670.0,  18603.00,23925160.0, 677200.00, 214698.00,12040918.0,  73932.00,68098565.0,8804772.00,3120861.00,43707622.0, 151640.00, 271608531,94842380.0,35591921.0, 214021805, 315346.00, 283497284,25793536.0,7935213.00, 196335889, 966119.00, 785680983, 351294089, 136329856, 632035625,2306175.00,23728704.0,24969065.0,24285729.0,25647674.0,68878964.0,72459012.0
     46.00,     72.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     73.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     74.00,         0,         0,         0,         0,         0,5827841.00,         0,         0,         0,         0,         0,         0,         0,         0,         0, 202477258,         0,         0,         0,         0,         0,         0,6538749.00,13214037.0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     75.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     76.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     77.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,65472633.0, 377922537,86086126.0, 630422689,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,12488854.0,75960943.0,7621841.00,74411793.0,45361937.0, 227549801
     46.00,     78.00,   7936.00,         0,         0,         0,         0,  81289.00,         0,         0,         0,         0, 311458.00,         0,         0,         0,         0,3186994.00,         0,         0,         0,         0,4114535.00,11132336.0,23984317.0,60150210.0,   2450.00,         0,         0,         0,         0,    170.00,         0,         0,         0,         0,   5316.00,         0,         0,         0,         0,  96220.00,         0,         0,         0,         0,   6693.00,         0,         0,         0,         0, 208545.00,         0,         0,         0,         0,1052208.00,2391739.00, 103387.00, 288030.00,2958940.00,8452566.00
     46.00,     79.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     80.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     81.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 305705.00, 210577881, 939384.00, 270001406,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  65442.00,37500134.0,   9529.00,48294474.0, 230733.00, 124783273
     46.00,     82.00,13639647.0,         0,         0,         0,         0,29405595.0,         0,         0, 174149.00,         0, 358060455,         0,         0,         0,         0, 779080561,         0,         0,3872379.00,         0,14180266.0,47668770.0,31478658.0,73648532.0,4620566.00,         0,         0,         0,         0, 204135.00,         0,         0,         0,         0,8814946.00,         0,         0,         0,         0, 121102356,         0,         0,         0,         0,5742280.00,         0,         0,         0,         0, 231215820,         0,         0,         0,         0,4745338.00,15440851.0, 311111.00,8828474.00,9123817.00,23399444.0
     47.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,      2.00,25785110.0,         0,     14.00,         0,         0,13694105.0,         0, 454760.00,         0,         0, 917264012,         0,    822.00,         0,         0, 496473853,         0,25083449.0,         0,         0,54940572.0, 118173320,32013866.0,72936729.0,4462714.00,         0,      2.00,         0,         0,4765509.00,         0,      8.00,         0,         0,16556518.0,         0,      5.00,         0,         0, 160019926,         0,     97.00,         0,         0, 168835996,         0,    459.00,         0,         0, 588395027,         0,    266.00,         0,         0,10730489.0,24664972.0,9396799.00,19552887.0,34812477.0,73953723.0
     47.00,      3.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,      4.00,     21.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,    846.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,  14444.00,2439712.00,  62038.00,5482847.00,      1.00,         0,         0,         0,         0,      3.00,         0,         0,         0,         0,     18.00,         0,         0,         0,         0,     34.00,         0,         0,         0,         0,    112.00,         0,         0,         0,         0,    699.00,         0,         0,         0,         0,    661.00,  95860.00,   2261.00, 389590.00,  11522.00,1954262.00
     47.00,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   5618.00,15654628.0,      4.00,13173227.0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1228.00,1617332.00,    927.00,3517557.00,   3462.00,10519548.0
     47.00,      6.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,      7.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,      8.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,      9.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 286257.00,         0, 467930.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   4028.00,         0,  19615.00,         0, 262614.00
     47.00,     10.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     11.00,  68042.00,         0,         0,         0,         0, 269058.00,         0,         0,         0,         0,2649816.00,         0,         0,         0,         0,10383907.0,         0,         0,         0,         0,1062900.00,4528886.00,2071039.00,8731112.00,  17197.00,         0,         0,         0,         0,   5827.00,         0,         0,         0,         0,  45009.00,         0,         0,         0,         0, 670459.00,         0,         0,         0,         0, 226681.00,         0,         0,         0,         0,1752349.00,         0,         0,         0,         0, 290749.00,1180267.00,  81667.00, 338943.00, 690364.00,3009210.00
     47.00,     12.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     13.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     14.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1895.00,         0,  17547.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    339.00,         0,    182.00,         0,   1374.00
     47.00,     16.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  37620.00,50919735.0,  27772.00,29473840.0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1992.00,7740726.00,   2026.00,6064616.00,  33602.00,37114393.0
     47.00,     17.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     11.00,14204895.0,         0,61954554.0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      2.00,2027780.00,      5.00,2606946.00,      4.00,9569904.00
     47.00,     18.00, 552623.00,         0,         0, 282351.00,         0,12977038.0,         0,         0,6286506.00,  32272.00,6773614.00,         0,         0,5227737.00,         0, 147408755,         0,         0, 113166864, 465466.00, 554522.00, 601351.00,13010685.0,13795756.0,  66315.00,         0,         0,  33882.00,         0,  73683.00,         0,         0,  37647.00,         0, 412625.00,         0,         0, 210822.00,         0, 812834.00,         0,         0, 627328.00,         0, 903149.00,         0,         0, 697032.00,         0,5057632.00,         0,         0,3903377.00,         0,  66543.00,  72162.00,  73936.00,  80180.00, 414043.00, 449009.00
     47.00,     19.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     20.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,1266611.00,         0, 260652.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  15647.00,         0,  15556.00,         0,1235408.00
     47.00,     21.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     22.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     23.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     24.00,1806253.00,         0,         0,  61818.00,         0,4107297.00,         0,         0, 194680.00,         0,27213982.0,         0,         0,1515529.00,         0,68207076.0,         0,         0,4820996.00,         0,1812695.00,2108276.00,4117961.00,5066972.00,   6783.00,         0,         0,    132.00,         0, 249294.00,         0,         0,   4466.00,         0,1550176.00,         0,         0,  57220.00,         0,  99159.00,         0,         0,   3397.00,         0,4129758.00,         0,         0, 110375.00,         0,22985064.0,         0,         0,1401758.00,         0,   6811.00,   7877.00, 249960.00, 296692.00,1555923.00,1803707.00
     47.00,     25.00,1606549.00,         0,         0,         0,         0,2774497.00,         0,         0,         0,         0,35991878.0,         0,         0,         0,         0,59031263.0,         0,         0,         0,         0,1615970.00,2098290.00,2793187.00,3553406.00,  63075.00,         0,         0,         0,         0,  67383.00,         0,         0,         0,         0,1476091.00,         0,         0,         0,         0,1372153.00,         0,         0,         0,         0,1474736.00,         0,         0,         0,         0,33144990.0,         0,         0,         0,         0,  63432.00,  83689.00,  67767.00,  88667.00,1484771.00,1925933.00
     47.00,     26.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     27.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,2202316.00,         0,8190422.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 480703.00,         0, 413811.00,         0,1307802.00
     47.00,     28.00,   8948.00,         0,         0,         0,         0,  67302.00,         0,         0,         0,         0, 348872.00,         0,         0,         0,         0,2625662.00,         0,         0,         0,         0, 469824.00,5703856.00,2070575.00,15489685.0,   2289.00,         0,         0,         0,         0,    196.00,         0,         0,         0,         0,   6463.00,         0,         0,         0,         0,  89235.00,         0,         0,         0,         0,   7603.00,         0,         0,         0,         0, 252032.00,         0,         0,         0,         0, 119382.00,1432501.00,  40840.00, 542103.00, 309588.00,3729064.00
     47.00,     29.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     11.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      1.00,         0,         0,         0,     10.00
     47.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     31.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     32.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     33.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     34.00,4122484.00,         0,    150.00,         0,         0,3493718.00,         0,         0,         0,         0, 155538086,         0,   8844.00,         0,         0, 132228658,         0,         0,         0,         0,29837080.0, 150659549,23639866.0, 112267702,1018631.00,         0,     13.00,         0,         0, 365502.00,         0,      2.00,         0,         0,2738187.00,         0,    136.00,         0,         0,38415489.0,         0,    759.00,         0,         0,13840305.0,         0,    105.00,         0,         0, 103276173,         0,   7979.00,         0,         0,5832598.00,27443479.0,2256885.00,10489059.0,21746986.0, 112724781
     47.00,     35.00,34724813.0,         0,         0,         0,         0,8135436.00,         0,         0,         0,         0,1120754046,         0,         0,         0,         0, 270436863,         0,         0,         0,         0,46609480.0,74916265.0,11075050.0,19336662.0,5518893.00,         0,         0,         0,         0,10632163.0,         0,         0,         0,         0,18573229.0,         0,         0,         0,         0, 177741441,         0,         0,         0,         0, 341534172,         0,         0,         0,         0, 601461163,         0,         0,         0,         0,7321126.00,11684930.0,14212317.0,22620294.0,25075328.0,40609873.0
     47.00,     36.00,11326190.0,   2129.00,    743.00,         0,         0,33342203.0, 554768.00, 269784.00,         0,         0, 231098670, 116570.00,  41572.00,         0,         0, 679443422,29144767.0,14626541.0,         0,         0,11674216.0,14284450.0,34216447.0,41994091.0,1588099.00,    852.00,    297.00,         0,         0, 970854.00,         0,         0,         0,         0,8767237.00,   1278.00,    446.00,         0,         0,31327221.0,  46628.00,  16629.00,         0,         0,19764012.0,         0,         0,         0,         0, 180007437,  69942.00,  24943.00,         0,         0,1634821.00,1973791.00,1002820.00,1233545.00,9036574.00,11077114.0
