SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
1482_000.0,     0.161,Both,Total,       1.0,      11.0,       2.0,       0.3,Collector,       733,    3153.8,    6049.5,    3655.4,    6218.4,   19077.1,      32.0,      24.5,      25.6,      23.0,      30.8,      26.3,     0.301,     0.397,     0.377,     0.419,     0.313,     0.368,      4398,      8796,      4398,     17592,     35184,      0.87,      0.76,      0.92,      0.44,      0.92,     506.6,     971.7,     587.2,     998.8,    3064.3,     444.2,     787.8,     550.7,     848.1,    2630.8,       8.0,      54.9,       8.8,      16.0,      87.7,      36.1,      90.5,      23.4,      73.5,     223.5,      18.3,      38.5,       4.3,      61.2,     122.3,     95.71,     20.69,     37.99,     25.49,     32.43,    116.60,     5.057,     7.651,     7.173,     1.237,    21.118
1482_000.2,     0.319,Both,Total,       1.0,      11.0,       2.0,       0.6,Collector,       733,    2970.6,    5723.6,    3393.0,    5869.4,   17956.6,      32.0,      25.5,      26.3,      24.4,      30.9,      27.1,     0.598,     0.755,     0.727,     0.783,     0.618,     0.708,      4398,      8796,      4398,     17592,     35184,      0.81,      0.72,      0.85,      0.42,      0.85,     946.7,    1824.0,    1081.2,    1870.4,    5722.3,     823.2,    1457.0,    1009.1,    1578.2,    4867.5,      17.0,     108.4,      17.3,      30.9,     173.6,      71.7,     179.7,      46.9,     141.5,     439.8,      34.7,      78.9,       8.0,     119.8,     241.4,    178.97,     37.07,     69.36,     44.26,     60.46,    211.15,     7.753,    12.321,    10.479,     1.982,    32.535
1483_000.0,     0.999,Both,Total,       1.0,      11.0,       2.0,       2.0,Collector,       515,    1683.9,    3181.5,    2073.1,    3020.4,    9958.9,      24.0,      20.4,      21.3,      18.9,      23.6,      21.2,     2.499,     2.951,     2.816,     3.174,     2.538,     2.828,      3090,      6180,      3090,     12360,     24720,      0.73,      0.56,      0.82,      0.29,      0.82,    1682.9,    3179.7,    2071.9,    3018.6,    9953.1,    1490.7,    2707.9,    1865.5,    2759.8,    8823.9,      27.0,     110.8,      32.6,      41.8,     212.2,     119.4,     216.7,     126.9,     130.8,     593.8,      45.9,     144.3,      47.1,      86.4,     323.7,    414.80,     82.57,    149.34,    109.44,    127.78,    469.13,    12.681,    16.821,    23.333,     1.983,    54.818
1483_001.0,     0.427,Both,Total,       1.0,      11.0,       2.0,       0.9,Collector,       515,     157.5,     354.3,     271.0,     302.2,    1085.0,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     1.069,     1.069,     1.070,     1.069,     1.069,     1.069,      3090,      6180,      3090,     12360,     24720,      0.07,      0.07,      0.10,      0.03,      0.10,      67.3,     151.5,     115.8,     129.2,     463.8,      61.7,     142.5,     111.5,     126.2,     441.9,       2.2,       3.5,       0.9,       0.4,       7.0,       3.6,       5.1,       3.5,       2.2,      14.4,         0,       0.4,         0,       0.4,       0.8,     19.33,      2.81,      6.31,      4.83,      5.38,     19.33,         0,     0.003,     0.001,         0,     0.004
1483_001.4,     0.570,Both,Total,       1.0,      11.0,       2.0,       1.1,Collector,       515,     232.4,     511.3,     431.8,     442.6,    1618.1,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     1.426,     1.427,     1.427,     1.429,     1.426,     1.427,      3090,      6180,      3090,     12360,     24720,      0.09,      0.09,      0.16,      0.04,      0.16,     132.5,     291.7,     246.3,     252.5,     923.0,     120.6,     271.4,     231.9,     245.6,     869.5,       2.9,       6.3,       3.2,       2.0,      14.4,       6.4,       9.2,      10.2,       4.0,      29.8,       2.6,       4.7,       1.2,       0.9,       9.4,     38.46,      5.53,     12.15,     10.28,     10.52,     38.48,     0.004,     0.010,     0.020,         0,     0.034
1483_002.0,     0.489,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       515,     526.1,     942.2,     830.8,     840.4,    3139.5,      24.0,      23.8,      23.9,      23.6,      24.0,      23.8,     1.224,     1.234,     1.226,     1.245,     1.224,     1.232,      3090,      6180,      3090,     12360,     24720,      0.25,      0.17,      0.34,      0.08,      0.34,     257.5,     461.2,     406.7,     411.4,    1536.8,     230.0,     393.5,     363.0,     380.9,    1367.4,       6.4,      21.6,       9.3,       4.8,      42.1,      21.2,      41.7,      28.9,      21.7,     113.5,         0,       4.4,       5.5,       3.9,      13.8,     64.04,     10.81,     19.27,     17.24,     17.14,     64.46,     0.087,     0.038,     0.297,         0,     0.422
1483_002.5,     0.505,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       515,     899.1,    1498.4,    1683.2,    1078.5,    5159.2,      24.0,      23.1,      23.5,      20.6,      24.0,      22.5,     1.263,     1.313,     1.288,     1.472,     1.264,     1.348,      3090,      6180,      3090,     12360,     24720,      0.39,      0.26,      0.63,      0.09,      0.63,     454.2,     757.0,     850.3,     544.9,    2606.4,     417.2,     643.5,     772.1,     503.7,    2336.5,       6.5,      33.9,      19.0,       6.1,      65.5,      22.2,      52.0,      42.6,      24.8,     141.6,       8.3,      27.7,      16.5,      10.1,      62.6,    108.60,     19.67,     32.18,     41.25,     22.73,    115.83,     0.746,     0.634,     5.853,     0.021,     7.254
1483_003.0,     0.500,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       515,     451.8,     974.0,     980.0,     748.1,    3153.9,      24.0,      23.9,      23.9,      23.3,      24.0,      23.7,     1.248,     1.253,     1.253,     1.285,     1.248,     1.262,      3090,      6180,      3090,     12360,     24720,      0.18,      0.18,      0.37,      0.06,      0.37,     225.7,     486.6,     489.5,     373.7,    1575.5,     197.6,     410.1,     427.4,     345.4,    1380.5,       5.1,      19.9,      12.1,       4.6,      41.7,      17.8,      36.9,      33.9,      18.5,     107.1,       5.0,      19.5,      16.0,       5.1,      45.6,     65.62,      9.43,     20.35,     20.99,     15.57,     66.34,     0.033,     0.081,     0.602,         0,     0.716
1483_003.5,     0.501,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       515,     564.9,    1162.1,    1048.6,     887.0,    3662.6,      24.0,      23.9,      23.9,      23.3,      24.0,      23.7,     1.253,     1.260,     1.259,     1.290,     1.253,     1.267,      3090,      6180,      3090,     12360,     24720,      0.22,      0.20,      0.39,      0.08,      0.39,     283.2,     582.7,     525.7,     444.7,    1836.3,     254.8,     511.5,     473.6,     416.4,    1656.3,       5.2,      17.8,      11.8,       6.1,      40.9,      17.2,      35.4,      30.4,      16.1,      99.1,       6.2,      18.0,      10.0,       6.1,      40.3,     76.48,     11.86,     24.39,     22.54,     18.53,     77.32,     0.066,     0.123,     0.640,     0.005,     0.834
1483_004.0,     0.501,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       515,     529.4,    1081.9,    1010.8,     831.9,    3454.0,      24.0,      23.9,      23.9,      23.4,      24.0,      23.8,     1.253,     1.259,     1.258,     1.288,     1.253,     1.266,      3090,      6180,      3090,     12360,     24720,      0.20,      0.19,      0.38,      0.07,      0.38,     265.2,     542.0,     506.3,     416.7,    1730.2,     229.7,     453.4,     447.1,     384.7,    1514.9,       5.5,      21.4,      12.3,       5.0,      44.2,      19.6,      42.1,      34.5,      16.8,     113.0,      10.5,      25.0,      12.6,      10.3,      58.4,     72.11,     11.10,     22.68,     21.68,     17.37,     72.83,     0.055,     0.099,     0.587,     0.008,     0.749
1483_004.5,     0.501,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       515,     672.2,    1471.3,    1202.5,    1155.3,    4501.3,      24.0,      23.8,      23.7,      22.9,      24.0,      23.6,     1.251,     1.263,     1.266,     1.314,     1.252,     1.275,      3090,      6180,      3090,     12360,     24720,      0.27,      0.26,      0.47,      0.10,      0.47,     336.4,     736.4,     601.9,     578.3,    2253.0,     294.3,     615.1,     536.3,     537.3,    1983.0,       8.0,      31.3,      13.6,       9.7,      62.6,      22.0,      55.7,      35.0,      19.6,     132.3,      12.3,      34.3,      17.1,      11.7,      75.4,     93.88,     14.15,     31.04,     26.34,     24.11,     95.64,     0.133,     0.356,     1.259,     0.019,     1.767
1483_005.0,     0.502,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       733,     648.0,    1525.8,    1183.2,    1133.5,    4490.5,      32.0,      31.9,      31.9,      31.6,      32.0,      31.8,     0.942,     0.944,     0.945,     0.955,     0.942,     0.947,      4398,      8796,      4398,     17592,     35184,      0.17,      0.19,      0.29,      0.07,      0.29,     325.6,     766.6,     594.5,     569.6,    2256.3,     281.4,     630.9,     521.4,     519.8,    1953.5,       5.0,      35.7,      14.4,      10.5,      65.6,      25.1,      64.0,      41.0,      24.7,     154.8,      14.0,      36.0,      17.6,      14.5,      82.1,     70.47,     10.20,     24.04,     18.83,     17.80,     70.87,     0.024,     0.092,     0.267,         0,     0.383
1483_005.5,     0.648,Both,Total,       1.0,      57.0,       2.0,       1.3,Collector,       733,     969.8,    2117.7,    1537.7,    1628.6,    6253.8,      32.0,      31.7,      31.6,      31.0,      32.0,      31.6,     1.215,     1.227,     1.229,     1.256,     1.216,     1.232,      4398,      8796,      4398,     17592,     35184,      0.25,      0.27,      0.38,      0.10,      0.38,     628.6,    1372.6,     996.7,    1055.6,    4053.5,     528.0,    1099.4,     861.5,     938.5,    3427.4,      15.6,      84.7,      29.7,      26.8,     156.8,      63.3,     117.1,      79.0,      57.6,     317.0,      21.7,      71.5,      26.6,      32.6,     152.4,    126.64,     19.83,     43.39,     32.18,     33.00,    128.40,     0.196,     0.504,     1.048,     0.022,     1.770
1484_000.4,     0.270,Both,Total,       1.0,      11.0,       4.0,       1.1,Minor Arterial,       832,    2693.1,    5701.1,    3348.3,    4619.5,   16362.0,      32.2,      32.0,      32.0,      31.8,      32.2,      32.0,     0.503,     0.506,     0.506,     0.509,     0.504,     0.506,      9978,     19956,      9978,     39913,     79825,      0.32,      0.32,      0.39,      0.13,      0.39,     727.5,    1540.2,     904.5,    1247.9,    4420.1,     589.3,    1193.2,     740.3,    1070.6,    3593.4,      16.6,      84.3,      25.6,      26.8,     153.3,      77.5,     138.9,      83.5,      92.3,     392.2,      44.2,     123.7,      55.2,      58.3,     281.4,    137.20,     22.71,     48.10,     28.40,     38.78,    137.99,     0.133,     0.291,     0.322,     0.046,     0.792
1484_000.7,     1.009,Both,Total,       1.0,      11.0,       2.0,       2.0,Collector,       726,    1329.8,    3001.4,    1746.8,    2478.7,    8556.7,      31.4,      30.1,      29.6,      28.7,      31.2,      30.0,     1.930,     2.011,     2.043,     2.112,     1.938,     2.020,      4354,      8708,      4354,     17416,     34833,      0.35,      0.39,      0.46,      0.16,      0.46,    1342.3,    3029.7,    1763.3,    2502.0,    8637.3,    1061.4,    2370.3,    1433.0,    2126.9,    6991.6,      38.1,     151.4,      54.8,      58.5,     302.8,     163.1,     279.4,     174.4,     186.6,     803.5,      79.6,     228.6,     101.1,     130.1,     539.4,    275.31,     44.57,    102.19,     61.47,     80.09,    288.32,     1.794,     5.622,     5.273,     0.328,    13.017
1484_001.7,     1.012,Both,Total,       1.0,      11.0,       2.0,       2.0,Collector,       490,     272.2,     655.5,     570.9,     466.3,    1964.9,      23.0,      23.0,      23.0,      22.7,      23.0,      22.9,     2.637,     2.641,     2.643,     2.669,     2.638,     2.649,      2942,      5885,      2942,     11770,     23539,      0.10,      0.12,      0.22,      0.04,      0.22,     275.4,     663.2,     577.6,     471.8,    1988.0,     247.9,     589.7,     521.8,     440.5,    1799.9,       2.5,      26.6,      13.9,       8.3,      51.3,      17.1,      27.8,      32.6,      16.9,      94.4,       7.7,      19.2,       9.3,       6.0,      42.2,     86.35,     11.99,     28.87,     25.39,     20.50,     86.75,     0.020,     0.064,     0.306,     0.005,     0.395
1484_002.7,     0.996,Both,Total,       1.0,      11.0,       2.0,       2.0,Collector,       491,     253.7,     324.9,     354.1,     153.1,    1085.8,      23.1,      23.0,      23.1,      23.0,      23.1,      23.0,     2.591,     2.592,     2.591,     2.600,     2.595,     2.595,      2947,      5895,      2947,     11789,     23578,      0.12,      0.07,      0.18,      0.01,      0.18,     252.8,     323.7,     352.8,     152.5,    1081.8,     231.5,     273.6,     322.5,     129.1,     956.7,       2.4,       9.9,       5.0,       5.9,      23.2,      13.1,      24.1,      18.8,      10.2,      66.2,       5.8,      16.3,       6.7,       7.5,      36.3,     46.90,     10.97,     14.04,     15.34,      6.61,     46.96,     0.003,         0,     0.047,     0.008,     0.058
1485_000.0,     0.741,Both,Total,       1.0,      11.0,       2.0,       1.5,Collector,       541,     121.8,     302.7,     201.5,     244.7,     870.7,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,     1.481,     1.481,     1.482,     1.482,     1.481,     1.481,      3246,      6492,      3246,     12984,     25968,      0.04,      0.05,      0.07,      0.02,      0.07,      90.3,     224.3,     149.3,     181.3,     645.2,      80.5,     193.8,     132.9,     171.1,     578.3,       1.5,      11.1,       2.9,       0.7,      16.2,       7.6,      15.7,       8.2,       7.2,      38.7,       0.7,       3.7,       5.2,       2.2,      11.8,     21.50,      3.01,      7.47,      4.98,      6.04,     21.50,         0,     0.001,         0,         0,     0.001
1485_000.7,     0.767,Both,Total,       1.0,      11.0,       2.0,       1.5,Collector,       515,     653.3,    1157.9,     990.6,    1046.5,    3848.3,      24.0,      23.7,      23.9,      23.3,      24.0,      23.7,     1.919,     1.943,     1.928,     1.981,     1.920,     1.942,      3090,      6180,      3090,     12360,     24720,      0.30,      0.20,      0.42,      0.10,      0.42,     501.3,     888.6,     760.2,     803.1,    2953.2,     450.8,     775.7,     681.2,     745.6,    2653.3,      12.3,      39.5,      20.0,      14.4,      86.2,      36.7,      64.3,      51.2,      37.4,     189.6,       1.5,       9.3,       7.9,       5.6,      24.3,    123.10,     21.15,     37.20,     32.69,     33.49,    124.53,     0.264,     0.161,     1.013,     0.012,     1.450
1485_001.5,     1.001,Both,Total,       1.0,      11.0,       2.0,       2.0,Collector,       515,     158.8,     276.0,     238.2,     239.1,     912.1,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     2.504,     2.504,     2.504,     2.504,     2.505,     2.504,      3090,      6180,      3090,     12360,     24720,      0.07,      0.05,      0.10,      0.02,      0.10,     159.1,     276.4,     238.5,     239.5,     913.5,     154.6,     261.9,     227.5,     232.5,     876.5,       1.5,       7.0,       3.5,       2.5,      14.5,       2.0,       6.5,       6.5,       3.0,      18.0,       1.0,       1.0,       1.0,       1.5,       4.5,     38.07,      6.63,     11.52,      9.95,      9.98,     38.08,         0,         0,         0,     0.003,     0.003
1485_002.5,     1.006,Both,Total,       1.0,      11.0,       2.0,       2.0,Collector,       515,     530.5,     887.0,     678.2,     718.7,    2814.4,      24.0,      23.8,      23.9,      23.7,      24.0,      23.9,     2.514,     2.533,     2.520,     2.542,     2.515,     2.527,      3090,      6180,      3090,     12360,     24720,      0.24,      0.16,      0.28,      0.07,      0.28,     533.5,     892.1,     682.1,     722.8,    2830.5,     493.2,     781.7,     628.6,     669.8,    2573.3,       5.6,      37.1,      13.4,      10.0,      66.1,      24.9,      41.9,      31.6,      30.1,     128.5,       9.8,      31.3,       8.3,      12.8,      62.2,    117.94,     22.39,     37.26,     28.73,     30.12,    118.50,     0.161,     0.086,     0.308,     0.010,     0.565
1488_000.0,     0.659,Both,Total,       1.0,      11.0,       2.0,       1.3,Collector,       733,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      4398,      8796,      4398,     17592,     35184,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
1489_000.0,     1.005,Both,Total,       1.0,      11.0,       2.0,       2.0,Collector,       733,    1592.2,    3214.7,    1978.2,    2698.9,    9484.0,      32.0,      30.4,      30.5,      29.3,      31.9,      30.6,     1.885,     1.987,     1.978,     2.058,     1.891,     1.971,      4398,      8796,      4398,     17592,     35184,      0.46,      0.40,      0.54,      0.18,      0.54,    1599.4,    3229.3,    1987.2,    2711.2,    9527.1,    1386.6,    2682.3,    1749.3,    2438.0,    8256.2,      28.7,     142.2,      50.5,      36.6,     258.0,     119.2,     234.2,     131.4,     142.2,     627.0,      65.0,     170.6,      55.9,      94.4,     385.9,    297.89,     52.65,    105.95,     67.83,     85.06,    311.49,     2.717,     4.988,     5.706,     0.291,    13.702
1489_001.0,     0.502,Both,Total,       1.0,      11.0,       2.0,       1.0,Minor Arterial,       894,    1537.3,    3065.0,    2258.1,    2705.3,    9565.7,      36.0,      35.6,      35.7,      34.9,      36.0,      35.6,     0.837,     0.847,     0.843,     0.863,     0.837,     0.847,      5364,     10728,      5364,     21456,     42912,      0.41,      0.33,      0.51,      0.15,      0.51,     771.6,    1538.5,    1133.5,    1358.0,    4801.6,     687.0,    1160.3,    1006.4,    1215.9,    4069.6,      15.2,      78.1,      40.8,      18.9,     153.0,      51.5,     115.0,      65.9,      67.9,     300.3,      18.0,     185.1,      20.4,      55.3,     278.8,    133.38,     21.70,     43.06,     32.46,     37.73,    134.95,     0.268,     0.317,     0.999,     0.008,     1.592
1489_001.5,     0.502,Both,Total,       1.0,      11.0,       2.0,       1.0,Minor Arterial,       894,    1704.6,    3306.5,    2530.7,    2690.8,   10232.6,      36.0,      35.2,      35.6,      34.3,      36.0,      35.3,     0.838,     0.857,     0.846,     0.881,     0.838,     0.855,      5364,     10728,      5364,     21456,     42912,      0.48,      0.36,      0.59,      0.15,      0.59,     856.6,    1661.5,    1271.7,    1352.1,    5141.9,     753.8,    1257.8,    1131.1,    1211.4,    4354.1,      14.4,      76.2,      41.8,      15.5,     147.9,      63.6,     131.6,      74.8,      65.3,     335.3,      24.7,     196.0,      24.0,      59.8,     304.5,    142.85,     24.33,     46.61,     37.11,     37.58,    145.63,     0.554,     0.445,     1.827,     0.016,     2.842
1489_002.0,     1.003,Both,Total,       1.0,      11.0,       2.0,       2.0,Minor Arterial,       879,    2303.2,    4397.7,    3241.0,    3879.9,   13821.8,      33.6,      30.6,      32.5,      28.9,      33.6,      31.5,     1.789,     1.974,     1.852,     2.091,     1.791,     1.913,      5274,     10547,      5274,     21094,     42189,      0.67,      0.50,      0.78,      0.22,      0.78,    2311.1,    4412.8,    3252.1,    3893.2,   13869.2,    1987.4,    3328.6,    2842.8,    3465.2,   11624.0,      42.9,     195.3,     104.4,      47.9,     390.5,     192.3,     329.8,     227.6,     217.7,     967.4,      88.6,     559.0,      77.4,     162.4,     887.4,    412.19,     75.45,    135.74,    112.72,    115.80,    439.71,     7.087,     4.602,    16.280,     0.092,    28.061
1490_000.0,     1.000,Both,Total,       1.0,      11.0,       2.0,       2.0,Collector,       714,    2425.7,    4406.2,    3054.6,    3901.9,   13788.4,      29.3,      22.4,      25.0,      20.2,      28.9,      24.2,     2.049,     2.695,     2.403,     2.976,     2.077,     2.493,      4284,      8568,      4284,     17136,     34272,      0.74,      0.58,      0.83,      0.26,      0.83,    2425.4,    4405.6,    3054.2,    3901.3,   13786.5,    2100.5,    3536.0,    2728.3,    3413.8,   11778.6,      38.5,     210.8,      64.2,      68.0,     381.5,     202.2,     380.5,     202.2,     243.0,    1027.9,      84.2,     278.4,      59.5,     176.6,     598.7,    470.94,    108.18,    176.43,    151.12,    135.09,    570.82,    26.115,    25.954,    47.197,     1.823,   101.089
1490_001.0,     0.483,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       733,    3239.7,    5592.5,    4057.8,    4978.7,   17868.7,      32.0,      24.2,      26.2,      20.1,      31.4,      25.3,     0.906,     1.195,     1.106,     1.441,     0.922,     1.149,      4398,      8796,      4398,     17592,     35184,      0.87,      0.72,      1.05,      0.31,      1.05,    1564.9,    2701.3,    1960.0,    2404.8,    8631.0,    1342.3,    2095.1,    1714.1,    2080.9,    7232.4,      27.2,     136.2,      37.9,      40.1,     241.4,     132.5,     257.0,     147.4,     155.8,     692.7,      62.9,     212.9,      60.6,     128.0,     464.4,    269.75,     64.54,    103.10,     97.43,     76.48,    341.55,    15.619,    18.668,    36.200,     1.322,    71.809
1490_001.5,     0.512,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       733,    1466.3,    2516.7,    2393.4,    1845.9,    8222.3,      32.0,      30.9,      31.3,      28.1,      32.0,      30.4,     0.961,     0.997,     0.981,     1.095,     0.962,     1.012,      4398,      8796,      4398,     17592,     35184,      0.42,      0.34,      0.65,      0.12,      0.65,     750.8,    1288.5,    1225.4,     945.1,    4209.8,     613.1,     989.3,     997.6,     856.9,    3456.9,      15.4,      54.2,      34.1,      16.1,     119.8,      80.2,     106.4,     129.6,      45.4,     361.6,      42.1,     138.8,      64.1,      26.7,     271.7,    131.68,     24.33,     41.17,     43.62,     29.58,    138.70,     0.876,     0.856,     5.336,     0.020,     7.088
1490_002.0,     0.501,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       733,     885.5,    1692.2,    1472.7,    1467.8,    5518.2,      32.0,      31.8,      31.8,      31.0,      32.0,      31.6,     0.939,     0.946,     0.944,     0.968,     0.939,     0.949,      4398,      8796,      4398,     17592,     35184,      0.25,      0.23,      0.40,      0.09,      0.40,     443.3,     847.2,     737.3,     734.8,    2762.6,     381.1,     682.0,     626.7,     678.2,    2368.0,       9.3,      35.0,      17.1,       7.5,      68.9,      36.1,      75.9,      61.9,      29.2,     203.1,      16.9,      54.1,      31.6,      20.0,     122.6,     86.34,     13.96,     26.64,     23.75,     22.97,     87.32,     0.105,     0.155,     0.710,     0.017,     0.987
1490_002.5,     0.502,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       733,    1304.1,    2450.6,    1921.5,    2050.7,    7726.9,      32.0,      31.2,      31.4,      29.8,      32.0,      31.1,     0.942,     0.965,     0.960,     1.009,     0.943,     0.968,      4398,      8796,      4398,     17592,     35184,      0.36,      0.33,      0.52,      0.13,      0.52,     654.7,    1230.2,     964.6,    1029.5,    3879.0,     562.1,     974.3,     835.9,     951.3,    3323.6,      11.2,      60.7,      21.7,      11.7,     105.3,      54.0,     116.3,      78.6,      41.2,     290.1,      27.3,      78.8,      28.3,      25.2,     159.6,    121.27,     20.96,     39.21,     32.33,     32.22,    124.72,     0.509,     0.756,     2.151,     0.039,     3.455
1490_003.0,     0.503,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       733,    1175.7,    2302.6,    1754.7,    1891.6,    7124.6,      32.0,      31.5,      31.5,      30.5,      32.0,      31.4,     0.943,     0.958,     0.957,     0.989,     0.943,     0.961,      4398,      8796,      4398,     17592,     35184,      0.30,      0.32,      0.46,      0.12,      0.46,     590.9,    1157.4,     882.0,     950.8,    3581.1,     491.6,     900.9,     750.2,     872.2,    3014.9,      11.5,      59.7,      21.3,      12.9,     105.4,      59.6,     115.5,      82.5,      43.0,     300.6,      28.3,      81.2,      27.9,      22.6,     160.0,    111.95,     18.76,     36.76,     28.93,     29.75,    114.20,     0.291,     0.559,     1.349,     0.015,     2.214
1492_000.0,     0.241,Both,Total,       1.0,      11.0,       2.0,       0.5,Collector,       541,     152.9,     254.4,     205.2,     213.9,     826.4,      30.0,      29.9,      30.0,      30.0,      29.9,      30.0,     0.481,     0.484,     0.483,     0.484,     0.483,     0.483,      3246,      6492,      3246,     12984,     25968,      0.05,      0.05,      0.07,      0.02,      0.07,      36.8,      61.2,      49.4,      51.5,     198.9,      33.4,      54.4,      46.0,      47.9,     181.7,       0.2,       3.6,       0.2,       0.2,       4.2,       2.5,       2.2,       2.0,       2.9,       9.6,       0.7,       0.9,       1.2,       0.5,       3.3,      6.63,      1.23,      2.04,      1.64,      1.72,      6.63,     0.008,     0.006,     0.008,     0.005,     0.027
1492_000.2,     1.265,Both,Total,       1.0,      11.0,       2.0,       2.5,Collector,       528,     143.6,     247.7,     189.1,     192.0,     772.4,      25.2,      25.1,      25.1,      25.2,      25.2,      25.2,     3.016,     3.029,     3.021,     3.016,     3.017,     3.019,      3167,      6335,      3167,     12669,     25339,      0.05,      0.04,      0.07,      0.02,      0.07,     181.7,     313.4,     239.3,     243.0,     977.4,     167.9,     273.2,     217.3,     227.0,     885.4,       3.4,      11.5,       3.5,       1.8,      20.2,       7.1,      20.4,      14.3,      10.1,      51.9,       3.3,       8.3,       4.2,       4.0,      19.8,     38.82,      7.24,     12.47,      9.50,      9.65,     38.86,     0.033,     0.022,         0,     0.004,     0.059
1492_001.5,     1.003,Both,Total,       1.0,      11.0,       2.0,       2.0,Collector,       515,     367.5,     675.1,     619.1,     475.2,    2136.9,      24.0,      23.9,      24.0,      23.8,      24.0,      23.9,     2.508,     2.515,     2.512,     2.524,     2.509,     2.515,      3090,      6180,      3090,     12360,     24720,      0.17,      0.12,      0.23,      0.04,      0.23,     368.7,     677.4,     621.2,     476.8,    2144.1,     310.7,     527.3,     532.4,     436.0,    1806.4,       8.0,      32.2,       7.6,       6.0,      53.8,      34.5,      75.3,      50.4,      26.3,     186.5,      15.5,      42.6,      30.9,       8.5,      97.5,     89.33,     15.40,     28.26,     26.05,     19.87,     89.58,     0.040,     0.042,     0.163,     0.007,     0.252
1492_002.5,     0.508,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       515,     333.2,     603.8,     406.8,     562.6,    1906.4,      24.0,      24.0,      24.0,      23.9,      24.0,      24.0,     1.270,     1.271,     1.271,     1.272,     1.270,     1.271,      3090,      6180,      3090,     12360,     24720,      0.16,      0.11,      0.18,      0.05,      0.18,     169.1,     306.4,     206.5,     285.5,     967.5,     154.8,     269.1,     201.0,     270.4,     895.3,       2.0,      12.6,       3.1,       1.0,      18.7,      11.7,      14.8,       1.8,       9.2,      37.5,       0.6,      10.0,       0.6,       5.1,      16.3,     40.34,      7.06,     12.78,      8.63,     11.90,     40.37,     0.009,     0.012,     0.019,         0,     0.040
1492_003.0,     0.496,Both,Total,       1.0,      11.0,       2.0,       1.0,Collector,       515,     527.9,     978.6,     790.2,     807.1,    3103.8,      24.0,      23.8,      23.9,      23.4,      24.0,      23.8,     1.240,     1.251,     1.245,     1.273,     1.240,     1.252,      3090,      6180,      3090,     12360,     24720,      0.25,      0.18,      0.35,      0.07,      0.35,     261.8,     485.3,     391.9,     400.3,    1539.3,     238.1,     417.9,     369.4,     377.9,    1403.3,       2.2,      20.6,       6.9,       4.0,      33.7,      17.7,      26.1,      10.6,      11.3,      65.7,       3.8,      20.7,       4.9,       7.0,      36.4,     64.12,     11.01,     20.30,     16.77,     16.68,     64.76,     0.101,     0.096,     0.447,         0,     0.644
