STOPID,SegID,Direction
423020_4508680,0201_016.7,WB
573540_4095660,2404_000.0,WB
409620_4458960,MAG_6731,WB
422220_4471160,2895_000.6,WB
431860_4495180,2220_001.4,WB
429620_4428520,MAG_6119,WB
612040_4320720,1710_000.0,WB
388880_4494180,UDOT_7088,WB
418100_4560860,0026_003.2,WB
422240_4607560,0091_016.3,WB
258480_4162000,3214_013.9,WB
420560_4564820,3416_001.0,WB
349700_4514020,2662_000.0,WB
422900_4512980,0080_117.7,WB
437540_4433840,0115_000.3,WB
430640_4623200,1208_001.0,WB
396060_4508440,0080_100.7,WB
424020_4508660,0201_017.3,WB
436340_4462600,UTA_9568,WB
415760_4563620,3382_000.0,WB
421680_4547480,1474_001.3,WB
411260_4459040,MAG_6544,WB
650240_4125320,0162_014.5,WB
390920_4487440,2680_000.8,WB
436560_4468100,0089_345.0,WB
413440_4507980,WFRC_8265,WB
426940_4509540,2254_004.6,WB
426480_4513280,2326_000.9,WB
423520_4543780,0089_399.7,WB
416120_4463760,MAG_6611,WB
405480_4289560,0118_014.5,WB
525600_4158600,0276_034.9,WB
432160_4502940,0266_007.4,WB
429240_4332840,0089_238.6,WB
429440_4624060,Cache_4006,WB
425260_4512320,2308_000.0,WB
432460_4471540,0074_000.4,WB
309140_4164000,1754_000.0,WB
415420_4512020,WFRC_8160,WB
425820_4632980,1254_003.5,WB
422800_4477860,0015_285.5,WB
421040_4526300,0067_001.0,WB
444200_4440160,3061_001.4,WB
437120_4467860,0114_010.6,WB
425020_4511600,2292_003.6,WB
431100_4509500,WFRC_8410,WB
424000_4484340,2213_000.0,WB
422380_4539200,1438_000.8,WB
366500_4353020,1928_000.0,WB
424740_4486600,0089_362.5,WB
416040_4501080,2244_000.0,WB
461900_4352580,2493_006.6,WB
421080_4566760,3426_000.3,WB
465800_4484900,3123_001.9,WB
442580_4434300,0198_007.6,WB
420200_4549060,1456_003.4,WB
413500_4514980,2358_000.0,WB
443800_4436780,0198_009.9,WB
439160_4401580,1820_003.3,WB
572560_4316620,0019_001.2,WB
433740_4621640,0089_460.6,WB
373980_4496220,0138_007.0,WB
433140_4625400,Cache_4019,WB
514200_4383940,1322_002.2,WB
421020_4635560,1260_000.5,WB
424900_4145340,1858_000.0,WB
518840_4384900,1344_001.9,WB
413960_4465180,MAG_6821,WB
431740_4572260,3464_000.0,WB
511760_4393780,0006_231.7,WB
423000_4504420,2172_008.5,WB
275180_4172500,3217_008.3,WB
416160_4462040,MAG_6605,WB
423880_4523800,1386_000.9,WB
294720_4224900,1798_000.0,WB
416660_4488620,0154_006.8,WB
420680_4507100,0068_054.8,WB
425960_4508640,2270_000.3,WB
265320_4112300,3184_001.0,WB
270840_4107040,3204_000.0,WB
429260_4619720,1200_001.5,WB
413680_4562000,3362_002.5,WB
445100_4439700,0198_012.6,WB
414560_4595080,1086_000.7,WB
458500_4497700,2581_000.3,WB
270460_4110180,0034_000.0,WB
423820_4481860,0015_286.8,WB
410160_4502380,WFRC_8140,WB
416980_4482560,WFRC_8217,WB
579340_4454040,0040_107.6,WB
421040_4567380,3424_000.9,WB
431960_4624800,1255_000.3,WB
430160_4621160,1203_000.3,WB
421020_4635560,0023_019.2,WB
427800_4495880,2068_007.5,WB
413160_4560440,3318_000.0,WB
414340_4495900,2036_001.6,WB
427920_4511340,2076_005.7,WB
427920_4470240,2882_001.5,WB
409380_4499180,WFRC_8299,WB
290920_4118000,Dixie_5095,WB
441520_4453940,3002_000.9,WB
427920_4256180,0024_039.1,WB
435480_4468020,2978_000.0,WB
421780_4470600,MAG_6690,WB
418480_4560360,3354_003.7,WB
354720_4156400,1872_000.0,WB
392680_4249080,0089_174.5,WB
418080_4568000,3432_000.0,WB
478080_4295660,0070_094.2,WB
268800_4111880,0008_000.4,WB
423040_4498280,2118_000.3,WB
411600_4485820,WFRC_8390,WB
419540_4545880,1484_000.7,WB
443240_4450940,3034_000.0,WB
271200_4109780,3162_000.8,WB
293960_4114660,Dixie_5144,WB
425000_4508660,0201_018.0,WB
412180_4568100,WFRC_8439,WB
625540_4480220,2804_000.5,WB
478360_4509040,2594_000.0,WB
289760_4113220,Dixie_5067,WB
289900_4115980,Dixie_5067,WB
420680_4573200,3452_000.7,WB
424240_4626440,1187_000.0,WB
625280_4115940,2421_000.0,WB
424020_4508660,2128_005.0,WB
441680_4440800,0147_010.3,WB
431940_4624000,1239_000.5,WB
290000_4123340,0228_001.6,WB
585740_4458560,1545_002.9,WB
489860_4624540,0030_119.7,WB
624060_4475300,2789_000.8,WB
436280_4434260,2841_000.5,WB
389780_4326620,1908_000.0,WB
405760_4291600,2551_000.0,WB
429140_4617200,0091_024.1,WB
319480_4185840,0130_009.1,WB
278980_4104340,3167_000.0,WB
427720_4486400,2068_001.5,WB
430220_4496140,2218_000.0,WB
420580_4469440,2883_008.0,WB
470920_4425000,0006_187.5,WB
391420_4497800,UDOT_7059,WB
440060_4460180,2958_001.1,WB
307500_4120840,UDOT_7001,WB
390920_4488320,2690_001.0,WB
382260_4270060,1990_021.0,WB
415420_4512020,2250_000.0,WB
414960_4497520,2156_006.4,WB
293220_4117960,3181_001.2,WB
392460_4488520,2690_002.1,WB
317780_4170620,0130_000.8,WB
411460_4553200,1492_002.5,WB
464980_4484920,3123_001.2,WB
433600_4430920,MAG_6290,WB
430600_4621760,0091_027.3,WB
389120_4489620,UDOT_7023,WB
422880_4461360,MAG_6763,WB
458140_4502320,2613_000.0,WB
586480_4461500,1598_000.0,WB
635780_4167980,2460_004.2,WB
423880_4610740,0091_016.9,WB
438920_4432020,2870_000.5,WB
423600_4501460,2118_002.9,WB
415440_4549140,1472_001.7,WB
431640_4425740,MAG_6429,WB
452620_4444640,2950_001.3,WB
273800_4111000,3196_006.1,WB
413960_4292220,2544_000.2,WB
431160_4505760,2194_000.9,WB
442560_4456480,3010_000.8,WB
408620_4462220,MAG_6331,WB
362200_4273860,0161_001.2,WB
444520_4451140,2999_000.0,WB
413620_4466360,MAG_6052,WB
374600_4313860,1904_035.7,WB
426980_4513520,2180_007.0,WB
423340_4512580,2250_005.9,WB
313900_4175340,1784_000.0,WB
419420_4422880,0006_149.9,WB
406520_4624940,1132_002.8,WB
242400_4187940,0056_000.0,WB
413360_4588640,WFRC_8064,WB
404540_4164640,0012_013.6,WB
420760_4473780,MAG_6067,WB
281560_4113480,3154_002.4,WB
417420_4499100,2120_002.0,WB
409980_4494380,WFRC_8296,WB
274780_4097920,Dixie_5162,WB
442740_4434400,3060_000.0,WB
418220_4502300,2240_002.5,WB
410840_4465700,MAG_6843,WB
414680_4598060,0013_003.3,WB
419500_4554280,WFRC_8219,WB
425420_4529480,1422_001.5,WB
426640_4614300,0091_021.8,WB
415000_4471040,MAG_6648,WB
423180_4526300,1384_002.5,WB
414320_4591860,WFRC_8436,WB
585940_4461480,0040_114.4,WB
298380_4120680,0017_000.0,WB
425060_4493560,UTA_7166,WB
426540_4476600,2945_001.3,WB
542100_4447340,0040_070.7,WB
423060_4474820,MAG_6074,WB
443300_4439960,0115_007.1,WB
518600_4385300,1327_001.3,WB
393740_4229660,0062_000.0,WB
421080_4559640,3354_001.7,WB
349620_4513940,0080_056.2,WB
438520_4461000,3015_001.4,WB
413420_4506380,0172_004.0,WB
419180_4469940,MAG_6657,WB
603580_4473300,0121_024.5,WB
294860_4113040,Dixie_5008,WB
420780_4566040,0203_005.4,WB
454500_4508280,2602_005.4,WB
426220_4487740,UTA_2002,WB
430580_4469900,0145_006.2,WB
431980_4469880,0089_348.3,WB
406380_4593960,1082_000.0,WB
355500_4126900,0089_085.2,WB
507660_4449960,3100_000.0,WB
411600_4485820,WFRC_8399,WB
418220_4564880,3416_000.0,WB
441940_4440280,MAG_6401,WB
576120_4314480,0019_004.5,WB
491620_4510160,2600_000.0,WB
440940_4514380,2292_013.8,WB
424880_4474780,2941_000.0,WB
414540_4487840,2067_000.5,WB
417280_4488620,0175_000.1,WB
438540_4436740,MAG_6378,WB
389700_4491340,2675_002.6,WB
437380_4461120,MAG_6033,WB
415700_4550740,0015_334.1,WB
429620_4395900,1819_000.0,WB
428300_4393680,0028_038.7,WB
464960_4483740,0040_017.2,WB
443960_4452760,0189_001.2,WB
460000_4480780,0113_001.5,WB
467940_4524820,2608_004.5,WB
411080_4598740,0013_005.6,WB
446160_4440120,0006_174.4,WB
429640_4426300,0006_157.3,WB
585680_4461480,1546_007.3,WB
388880_4497800,UDOT_7090,WB
493240_4235540,0024_091.5,WB
316320_4171340,1755_000.0,WB
414920_4491060,WFRC_8365,WB
413000_4549180,0108_002.5,WB
422380_4518740,2367_000.0,WB
273000_4110100,3196_005.9,WB
413460_4580200,0089_423.8,WB
373640_4186260,0143_050.7,WB
436900_4431120,2843_000.0,WB
400940_4620000,1127_001.7,WB
419560_4505520,0215_015.5,WB
433140_4627320,1268_003.0,WB
432680_4494980,2230_003.8,WB
407760_4285540,2536_003.1,WB
438640_4443180,MAG_6386,WB
294860_4114240,Dixie_5145,WB
426400_4469760,2931_000.0,WB
431140_4504340,2172_014.0,WB
423020_4497080,2105_001.4,WB
445960_4453460,2999_003.4,WB
441520_4453040,3002_000.4,WB
416420_4468400,2881_008.6,WB
431240_4425300,MAG_6427,WB
415140_4514980,2355_000.0,WB
415920_4549140,0108_000.7,WB
461380_4500340,0040_004.0,WB
410100_4495140,WFRC_8301,WB
319220_4177560,0130_006.1,WB
421500_4550920,WFRC_8097,WB
419620_4564840,3404_002.1,WB
427920_4475600,2957_000.0,WB
431180_4508640,0186_007.4,WB
415040_4506360,2246_000.0,WB
278080_4103920,Dixie_5060,WB
442720_4432940,2870_002.4,WB
429460_4498360,2082_012.1,WB
418520_4558760,WFRC_8044,WB
437400_4432860,0198_005.0,WB
429540_4476040,0092_002.4,WB
426520_4496380,2095_001.1,WB
431480_4428480,MAG_6120,WB
595860_4159940,0275_000.0,WB
438760_4442340,MAG_6089,WB
431880_4472400,2918_001.5,WB
402920_4637800,0015_392.4,WB
423380_4502220,2142_000.3,WB
427800_4507000,2076_003.0,WB
297440_4117740,3193_005.2,WB
453740_4533800,0065_019.4,WB
441680_4463420,2966_002.5,WB
414800_4558440,0026_000.4,WB
449060_4442360,3037_001.8,WB
441860_4443560,MAG_6279,WB
430340_4510120,2274_000.6,WB
430580_4620720,0091_026.6,WB
603180_4473280,0121_023.7,WB
419800_4499060,2085_005.5,WB
444060_4543680,0084_103.3,WB
404900_4621580,0013_022.1,WB
423820_4493420,0209_011.5,WB
516700_4383500,0055_001.2,WB
514140_4525880,0150_046.5,WB
434060_4254420,0024_040.8,WB
425580_4472360,2937_003.6,WB
516220_4382680,0010_067.9,WB
412900_4461100,MAG_6204,WB
427940_4513020,2076_007.2,WB
458820_4488320,0222_002.1,WB
413460_4580200,WFRC_8071,WB
414980_4573320,WFRC_8084,WB
425000_4509560,0089_376.2,WB
418140_4562320,3361_000.2,WB
597080_4454280,1552_005.8,WB
427020_4490140,2032_001.6,WB
622220_4483320,2746_003.2,WB
440040_4465040,2966_004.7,WB
451300_4372600,0132_055.9,WB
360480_4511940,2652_000.0,WB
419780_4572100,3404_006.6,WB
373520_4191760,0089_133.1,WB
429820_4468320,MAG_6077,WB
429060_4615220,1174_000.7,WB
414740_4458120,MAG_6576,WB
444200_4456360,3022_000.0,WB
276580_4106060,3221_000.0,WB
388880_4490380,2675_001.5,WB
277660_4110780,3205_002.2,WB
427340_4504380,2079_000.0,WB
518320_4368900,1628_007.0,WB
431160_4508700,WFRC_8411,WB
424520_4510460,2176_002.3,WB
408320_4495140,WFRC_8129,WB
269640_4106560,3164_000.0,WB
412080_4455680,MAG_6551,WB
424780_4476040,2046_000.0,WB
424040_4499500,2102_000.4,WB
418920_4573300,3458_002.1,WB
651440_4127820,0262_020.9,WB
359360_4362020,1936_001.8,WB
418560_4619280,0023_007.2,WB
434060_4425340,0006_160.3,WB
432460_4467040,MAG_6018,WB
461120_4503780,2638_000.0,WB
445520_4369700,0117_000.0,WB
339180_4189520,1786_001.3,WB
439000_4436100,0015_251.6,WB
419100_4510380,2135_001.0,WB
438940_4432940,0198_005.9,WB
423060_4521100,0089_384.6,WB
421840_4473200,0068_034.0,WB
456880_4431080,0006_181.6,WB
435860_4433440,2841_000.2,WB
484940_4347460,0029_002.5,WB
418120_4491840,2080_000.0,WB
419280_4427340,MAG_6134,WB
439340_4453460,MAG_6147,WB
411460_4488900,WFRC_8119,WB
424060_4512340,0269_001.5,WB
423140_4477420,MAG_6071,WB
553220_4445980,0040_086.9,WB
408500_4460740,MAG_6234,WB
389540_4488360,2682_000.8,WB
423820_4512100,WFRC_8230,WB
626060_4271100,1703_000.0,WB
428320_4395900,0132_032.8,WB
412800_4500760,2129_000.0,WB
387680_4487960,2683_001.3,WB
424740_4501880,2140_003.1,WB
419560_4562520,0079_003.9,WB
371020_4610240,1060_017.2,WB
629500_4480460,2804_002.0,WB
448000_4447060,3086_000.0,WB
413320_4468440,MAG_6845,WB
388660_4486640,2676_000.6,WB
339860_4194340,1750_000.0,WB
413880_4553980,0126_006.2,WB
424100_4515480,0089_381.0,WB
435860_4433260,2841_000.0,WB
424780_4512560,2148_006.1,WB
443880_4390180,0132_043.5,WB
421080_4475360,MAG_6068,WB
435640_4432880,2869_001.0,WB
410760_4487240,WFRC_8383,WB
444320_4462120,0189_007.0,WB
274780_4098380,0007_003.4,WB
409640_4460580,MAG_6333,WB
411140_4494360,WFRC_8332,WB
521480_4335780,1636_058.3,WB
415020_4503940,2156_009.6,WB
434480_4428560,2854_003.5,WB
517840_4383120,0055_001.7,WB
423640_4508680,0201_017.0,WB
403300_4624920,1135_000.0,WB
317920_4170740,0130_001.4,WB
405800_4557560,0037_006.2,WB
629280_4509220,0191_376.7,WB
436960_4471540,2899_002.4,WB
410840_4565320,3358_002.9,WB
428500_4513240,2326_002.2,WB
430560_4617940,0165_009.7,WB
427720_4498220,2068_008.8,WB
413300_4467820,MAG_6156,WB
466500_4482540,3118_002.8,WB
418180_4497480,2094_005.0,WB
443240_4455080,0089_335.3,WB
429360_4508620,2270_002.4,WB
411760_4500780,0085_017.7,WB
459600_4396140,0089_290.0,WB
408580_4506420,2151_001.0,WB
421760_4647480,0061_000.0,WB
420780_4466760,MAG_6706,WB
413760_4462300,2893_001.6,WB
408580_4507580,2151_001.8,WB
414080_4551580,0126_005.2,WB
424920_4522400,1389_000.0,WB
292460_4116880,3195_000.0,WB
387320_4498980,0138_016.4,WB
430760_4396240,1821_001.0,WB
417900_4562560,0079_002.9,WB
424320_4513780,2330_003.1,WB
423720_4504380,2172_009.8,WB
428620_4400380,0028_043.1,WB
425020_4512320,0269_000.9,WB
478360_4509040,2596_000.0,WB
429420_4500180,2122_002.1,WB
318180_4172420,0130_002.3,WB
419560_4513680,2354_000.0,WB
410640_4552420,1489_000.0,WB
397220_4266060,1994_005.8,WB
419860_4503900,2172_007.0,WB
428980_4395900,0132_033.2,WB
422500_4537200,1459_002.0,WB
449520_4372180,2488_001.5,WB
307260_4119380,0009_018.7,WB
433600_4436700,MAG_6373,WB
421100_4595500,0091_005.7,WB
342320_4156660,0014_018.2,WB
668940_4275220,1707_000.0,WB
445040_4345620,0089_253.0,WB
414220_4505560,0171_003.5,WB
461420_4480920,3133_000.0,WB
410860_4461400,MAG_6216,WB
634280_4162840,2460_000.0,WB
451000_4262560,3268_001.5,WB
414040_4569080,3440_003.8,WB
318920_4179300,1778_004.1,WB
476260_4505320,0032_016.5,WB
433660_4428560,2854_003.0,WB
406540_4549260,1468_000.0,WB
431860_4495180,2230_002.2,WB
625760_4472920,2795_000.5,WB
428740_4505800,0171_012.7,WB
442080_4440800,0147_010.5,WB
295720_4115440,3188_013.3,WB
295720_4115780,3188_013.3,WB
295720_4115780,3188_013.3,WB
295720_4115780,3188_013.3,WB
295740_4116120,3188_013.3,WB
295740_4116120,3188_013.3,WB
295740_4116240,3188_013.3,WB
295740_4116240,3188_013.3,WB
295740_4116240,3188_013.3,WB
295740_4116240,3188_013.3,WB
295740_4116240,3188_013.3,WB
447140_4442680,MAG_6489,WB
438320_4459100,UTA_7568,WB
442500_4461780,2954_002.5,WB
521460_4374880,1306_001.6,WB
440060_4460980,2958_001.6,WB
416780_4596680,1096_000.4,WB
306200_4176560,1746_008.7,WB
416760_4507960,2233_004.0,WB
451900_4363740,0132_059.3,WB
319000_4177740,0130_006.3,WB
429040_4106280,0089_015.0,WB
413120_4633740,1118_002.0,WB
424400_4522420,1380_000.5,WB
437240_4464980,UTA_7556,WB
437100_4468120,2990_000.0,WB
429240_4481580,2927_000.0,WB
437380_4461120,MAG_6247,WB
399620_4282220,2528_007.5,WB
272340_4110120,0034_001.4,WB
424300_4512580,0089_379.1,WB
587320_4458400,1550_004.7,WB
418640_4563020,3384_000.3,WB
451580_4369760,0117_003.6,WB
415840_4505560,2155_000.0,WB
298920_4167940,0056_043.8,WB
429060_4471180,2895_004.8,WB
433140_4626500,1242_002.3,WB
392740_4232800,0153_026.8,WB
410760_4487240,WFRC_8380,WB
464960_4483360,3122_001.1,WB
368580_4128580,1870_000.0,WB
262460_4114980,3200_000.0,WB
457340_4501300,2609_000.0,WB
445100_4440140,3067_000.0,WB
317720_4172020,0289_000.27,WB
413460_4509560,WFRC_8254,WB
497720_4412440,0006_211.2,WB
425980_4528760,1424_000.0,WB
428240_4614060,1176_000.0,WB
666980_4401420,2784_000.0,WB
415080_4510420,2290_000.0,WB
413420_4505580,0171_003.3,WB
268820_4102040,Dixie_5141,WB
381760_4374600,0006_099.7,WB
413360_4470540,MAG_6628,WB
266640_4114660,3238_001.3,WB
445280_4453880,3004_003.2,WB
421380_4494220,2066_007.1,WB
439840_4179940,1664_000.0,WB
328380_4185740,1788_004.7,WB
435520_4476580,2949_000.8,WB
624020_4476920,2797_000.0,WB
446260_4457340,3026_001.2,WB
401760_4600480,1104_000.0,WB
430240_4623220,1208_000.5,WB
414740_4457260,MAG_6575,WB
439360_4440740,MAG_6305,WB
430860_4632200,0091_033.9,WB
416460_4298100,0024_010.3,WB
270540_4098200,0007_001.5,WB
420700_4507760,2162_002.4,WB
444500_4447320,MAG_6086,WB
530560_4261360,0024_116.5,WB
424300_4511360,2305_000.9,WB
384340_4478320,0036_042.6,WB
550660_4445440,0191_272.5,WB
383620_4379100,0006_105.3,WB
412260_4569600,WFRC_8443,WB
412540_4483020,2193_000.0,WB
656880_4424780,0045_000.0,WB
446740_4626000,0089_461.5,WB
499000_4189680,1668_000.0,WB
416060_4464460,MAG_6620,WB
444140_4433840,2870_003.6,WB
438600_4442340,MAG_6385,WB
412900_4489500,WFRC_8005,WB
646800_4524480,2726_011.7,WB
427920_4471160,2895_004.0,WB
411720_4494340,WFRC_8336,WB
424060_4512580,2250_006.6,WB
410020_4466880,MAG_6211,WB
501000_4344020,0010_039.5,WB
272100_4108200,3168_000.4,WB
483680_4445900,2865_019.4,WB
443600_4274920,2554_006.3,WB
426640_4614920,1180_000.4,WB
270840_4110180,3178_000.9,WB
417940_4512400,2293_000.6,WB
514200_4383940,1322_001.7,WB
520780_4368880,1316_004.3,WB
410440_4459760,MAG_6849,WB
413220_4576560,3446_000.5,WB
434460_4429600,2821_000.0,WB
443780_4452980,UTA_9576,WB
420480_4562500,0203_003.1,WB
435480_4467460,2902_000.0,WB
409700_4495160,WFRC_8292,WB
423520_4543780,1442_000.1,WB
409120_4558880,3308_000.0,WB
430360_4473180,2924_000.0,WB
444220_4441820,0156_001.2,WB
444260_4250060,0024_052.4,WB
590400_4468280,2758_002.1,WB
418420_4563940,0053_001.7,WB
426480_4512320,2316_000.9,WB
410680_4571920,3442_000.0,WB
418120_4561180,3356_000.0,WB
495940_4336340,0057_000.0,WB
596760_4473180,0121_017.5,WB
415560_4464460,MAG_6617,WB
423780_4516280,0089_381.6,WB
463060_4289900,0070_064.1,WB
430360_4620720,0030_109.7,WB
446460_4450920,0089_331.6,WB
527280_4187960,1672_000.0,WB
490500_4515600,2596_002.7,WB
427920_4511340,2306_001.8,WB
417000_4574720,3466_000.0,WB
329860_4194520,1792_005.6,WB
440480_4442340,MAG_6371,WB
409200_4493560,WFRC_8290,WB
416460_4298100,2547_000.0,WB
421780_4464300,MAG_6171,WB
438560_4438280,MAG_6392,WB
414080_4552980,0015_335.8,WB
537720_4275880,1636_000.0,WB
433300_4468100,0015_276.4,WB
429320_4576120,3462_009.0,WB
274980_4104080,3155_000.4,WB
429520_4504360,2228_000.2,WB
482980_4420640,0006_194.8,WB
450680_4440780,0147_015.2,WB
375160_4296200,0133_000.0,WB
410440_4459280,MAG_6736,WB
415280_4559540,3316_000.6,WB
425380_4317800,2562_004.5,WB
424140_4495400,2090_000.0,WB
424260_4508600,UTA_2013,WB
355580_4235200,1006_000.0,WB
497900_4242880,0024_091.8,WB
424680_4503000,0266_003.0,WB
364260_4100740,0089_063.8,WB
366280_4150160,0014_031.5,WB
445240_4453040,3044_000.2,WB
413380_4500740,0173_002.2,WB
411580_4513900,WFRC_8194,WB
418200_4488600,2094_000.0,WB
277820_4107660,3227_000.5,WB
413040_4546780,1465_000.8,WB
313860_4172960,0056_057.0,WB
339200_4190640,0274_000.0,WB
316840_4178100,1770_003.2,WB
440080_4458560,2980_000.0,WB
430540_4507220,0080_125.1,WB
417140_4505540,0171_005.5,WB
415460_4551560,1480_000.4,WB
462300_4386040,0089_283.3,WB
425380_4493420,2088_000.5,WB
425280_4513280,2308_000.6,WB
425460_4508660,2264_001.8,WB
457600_4501060,2619_000.0,WB
420560_4566760,3426_000.0,WB
409080_4557500,0097_001.5,WB
420420_4482160,WFRC_8239,WB
516380_4301720,0070_116.5,WB
626220_4271080,1703_000.5,WB
432440_4640180,0091_037.6,WB
424440_4483160,WFRC_8428,WB
457340_4501300,0248_000.0,WB
430000_4395960,0015_222.8,WB
291800_4115240,Dixie_5103,WB
514820_4383500,0006_239.5,WB
411080_4468440,0073_028.5,WB
404980_4618460,0102_016.5,WB
423020_4497520,2118_000.0,WB
412460_4500760,0173_001.7,WB
406700_4504040,WFRC_8148,WB
457100_4500920,0224_005.8,WB
424260_4508600,UTA_7132,WB
432740_4627320,1266_000.0,WB
626080_4270480,1701_000.6,WB
459420_4473480,0189_020.7,WB
441960_4441620,MAG_6276,WB
420660_4503900,0068_053.1,WB
413400_4502360,0172_001.0,WB
427220_4469600,0145_003.8,WB
412120_4492320,WFRC_8321,WB
433320_4469860,2886_000.0,WB
293980_4111440,3188_010.0,WB
412260_4553200,1492_003.0,WB
586320_4461500,1596_001.3,WB
565420_4315780,1646_000.0,WB
552260_4374520,0124_005.5,WB
627420_4472160,2786_000.0,WB
418260_4505540,2094_010.8,WB
474520_4508140,0032_018.8,WB
445560_4387460,0132_045.0,WB
388880_4492160,UDOT_7075,WB
451580_4510900,2607_000.0,WB
409000_4550840,1485_000.7,WB
441300_4443560,MAG_6270,WB
423140_4522320,1384_000.2,WB
317120_4172440,0056_060.5,WB
415600_4503940,2172_004.5,WB
425340_4525600,0068_070.0,WB
418940_4492560,2040_007.2,WB
444520_4451140,3033_000.0,WB
412200_4549180,1500_000.8,WB
516700_4383500,0055_000.9,WB
405760_4292380,2549_000.6,WB
460520_4393620,0089_288.3,WB
335000_4192380,1794_002.5,WB
530720_4232420,0095_000.0,WB
337340_4173920,0143_015.0,WB
449460_4437480,2866_004.0,WB
428540_4488000,2062_000.9,WB
424000_4484340,2149_002.3,WB
426480_4614100,0091_020.7,WB
414100_4596620,UTA_9500,WB
418980_4641080,1262_000.0,WB
388680_4487060,2686_000.0,WB
422540_4508540,2258_000.0,WB
318780_4253780,0021_042.2,WB
318960_4181700,1784_007.5,WB
392100_4492160,2692_003.0,WB
436380_4429360,0198_002.4,WB
408980_4549920,1483_001.0,WB
406560_4490980,0209_000.4,WB
443700_4455780,2983_000.8,WB
419600_4563920,3404_001.5,WB
446220_4455020,3004_004.2,WB
441720_4453980,0015_265.6,WB
440680_4444820,MAG_6260,WB
440880_4462620,2967_000.5,WB
296860_4116920,0009_009.6,WB
390000_4487020,0036_053.8,WB
424440_4482140,UTA_7590,WB
418860_4484560,2040_002.1,WB
420980_4641060,0023_024.3,WB
424180_4504380,2128_003.2,WB
417260_4486180,2039_002.8,WB
374340_4187120,0089_130.7,WB
455120_4370300,0089_267.3,WB
303820_4150580,3223_000.0,WB
460880_4377560,0089_277.7,WB
421600_4573100,3452_001.1,WB
431120_4505380,2208_000.5,WB
427260_4508320,WFRC_8233,WB
458460_4501640,2615_000.0,WB
425500_4512320,2264_004.8,WB
444200_4455780,2983_000.5,WB
449420_4357080,2503_000.0,WB
473080_4473280,0040_021.9,WB
427740_4507220,2266_005.2,WB
424840_4527380,0089_388.4,WB
413420_4506380,2232_003.5,WB
431060_4497340,2224_000.0,WB
406600_4555880,1506_000.0,WB
426440_4513780,2330_004.3,WB
443960_4452760,MAG_6865,WB
453760_4503740,2634_000.0,WB
401780_4616760,1078_003.1,WB
410460_4461400,MAG_6360,WB
428480_4511320,2306_002.1,WB
473420_4498840,0248_012.0,WB
426000_4530420,0106_002.5,WB
435660_4431520,0178_000.0,WB
414340_4495900,2195_000.7,WB
444020_4459360,2974_002.8,WB
432540_4643820,1274_003.5,WB
413900_4555600,0126_007.2,WB
417760_4547300,1467_002.7,WB
264380_4116880,3200_001.9,WB
407280_4465940,MAG_6516,WB
564060_4407140,1300_032.7,WB
413980_4560440,0126_010.2,WB
431100_4614360,Cache_4037,WB
431380_4630560,1266_003.0,WB
428860_4616940,0091_023.8,WB
311140_4285320,1905_026.6,WB
375100_4478140,2650_007.6,WB
414060_4565160,0126_013.3,WB
427940_4476140,MAG_6029,WB
427300_4476480,MAG_6029,WB
427640_4476740,MAG_6029,WB
427060_4476560,MAG_6029,WB
265620_4112200,3187_000.0,WB
592300_4308540,0070_164.5,WB
422640_4515960,2258_005.7,WB
412240_4552400,1489_001.5,WB
443680_4455080,3006_001.6,WB
421800_4505800,2246_004.5,WB
293200_4117240,3181_001.0,WB
445500_4481600,0144_000.0,WB
580860_4461920,1584_002.7,WB
434920_4428560,2854_004.0,WB
457540_4473220,0314_000.0,WB
325000_4258300,1029_000.0,WB
407240_4461440,MAG_6524,WB
441720_4459320,2974_001.9,WB
403160_4616820,1124_000.8,WB
420220_4471580,MAG_6667,WB
419020_4543460,1512_000.0,WB
364420_4642680,0084_007.1,WB
450000_4572000,3480_000.0,WB
503860_4354440,0010_047.6,WB
427960_4616040,1182_000.0,WB
395340_4507900,0080_099.5,WB
413020_4549180,1465_001.3,WB
399420_4282200,0070_025.8,WB
421460_4503140,2101_000.0,WB
407860_4494440,WFRC_8305,WB
425280_4476360,2945_000.0,WB
295680_4114220,Dixie_5147,WB
499100_4340280,0010_037.8,WB
435320_4428540,2854_004.3,WB
423440_4491380,2080_003.0,WB
420020_4574420,3462_001.3,WB
430780_4477620,2920_001.1,WB
408580_4506960,2151_001.5,WB
419680_4508680,0215_017.5,WB
425560_4469860,2929_000.0,WB
445900_4440080,3062_000.7,WB
278260_4102340,Dixie_5128,WB
447460_4437180,3059_000.1,WB
415700_4457240,MAG_6591,WB
268160_4107600,3166_002.4,WB
430820_4630560,0091_032.2,WB
602540_4311020,0070_175.6,WB
429160_4330300,0089_238.1,WB
443680_4454940,3042_001.3,WB
318720_4176700,0130_004.8,WB
409640_4462200,MAG_6339,WB
438480_4459520,UTA_7570,WB
420580_4469440,2883_008.2,WB
423760_4492600,WFRC_8222,WB
405760_4620080,1129_001.0,WB
277500_4112660,3213_000.0,WB
424540_4511840,0270_000.2,WB
397220_4266060,1994_008.1,WB
426540_4529480,1436_000.3,WB
410380_4499240,WFRC_8287,WB
409980_4465280,MAG_6318,WB
398420_4172320,0012_000.0,WB
421840_4467500,MAG_6704,WB
425860_4508300,UTA_7250,WB
425860_4508300,UTA_7250,WB
