Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
HBW,Ok,A,1089,137.71,106.16,2.02,120.4,17.3,15.28,14.25,ShiftM10
HBO,Ok,P,1089,922.19,575.02,16.58,619.71,302.48,285.9,44.69,ShiftM10
HBO,Ok,A,1089,1116.32,885.55,14.33,940.83,175.49,161.16,55.29,ShiftM10
NHB,Ok,P,1089,425.81,318.72,4.52,322.64,103.18,98.66,3.91,ShiftM10
NHB,Ok,A,1089,439.58,340.88,4.51,347.23,92.36,87.85,6.35,ShiftM10
HBSch,Ok,P,1089,11.24,7.1,0.01,7.1,4.14,0.04,0.0,ShiftM10
HBSch,Ok,A,1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1090,2685.12,1742.98,44.59,1856.14,828.98,777.57,113.15,ShiftM10
All,Ok,A,1090,2356.23,1847.57,28.51,1942.5,413.73,385.22,94.93,ShiftM10
HBW,Ok,P,1090,395.6,220.79,9.71,259.13,136.47,126.76,38.34,ShiftM10
HBW,Ok,A,1090,189.98,144.53,2.76,163.72,26.25,23.5,19.2,ShiftM10
HBO,Ok,P,1090,1508.17,941.33,26.84,1009.96,498.21,471.37,68.63,ShiftM10
HBO,Ok,A,1090,1379.47,1089.94,17.68,1154.95,224.52,206.84,65.02,ShiftM10
NHB,Ok,P,1090,762.13,568.54,8.03,574.73,187.4,179.38,6.19,ShiftM10
NHB,Ok,A,1090,786.79,613.11,8.08,623.83,162.96,154.88,10.72,ShiftM10
HBSch,Ok,P,1090,19.21,12.31,0.01,12.31,6.9,0.07,0.0,ShiftM10
HBSch,Ok,A,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1091,2500.39,1647.64,48.94,1825.67,674.71,617.88,178.04,ShiftM10
All,Ok,A,1091,2070.41,1692.86,25.27,1743.76,326.64,301.37,50.9,ShiftM10
HBW,Ok,P,1091,399.68,229.13,11.72,294.92,104.77,93.05,65.79,ShiftM10
HBW,Ok,A,1091,83.67,67.94,1.34,71.87,11.8,10.46,3.93,ShiftM10
HBO,Ok,P,1091,1493.6,946.79,30.5,1050.99,442.61,412.1,104.2,ShiftM10
HBO,Ok,A,1091,1379.93,1132.59,17.93,1174.6,205.33,187.4,42.01,ShiftM10
NHB,Ok,P,1091,587.82,460.41,6.71,468.46,119.36,112.65,8.05,ShiftM10
NHB,Ok,A,1091,606.81,492.33,6.0,497.3,109.51,103.51,4.97,ShiftM10
HBSch,Ok,P,1091,19.29,11.3,0.01,11.3,7.98,0.08,0.0,ShiftM10
HBSch,Ok,A,1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1092,2034.21,1415.18,33.22,1508.26,525.95,488.62,93.09,ShiftM10
All,Ok,A,1092,2507.31,2023.26,31.07,2079.46,427.85,396.78,56.2,ShiftM10
HBW,Ok,P,1092,223.67,128.45,6.06,159.99,63.68,57.62,31.54,ShiftM10
HBW,Ok,A,1092,233.89,192.91,3.62,203.97,29.92,26.3,11.07,ShiftM10
HBO,Ok,P,1092,875.11,565.15,16.71,615.56,259.54,242.84,50.42,ShiftM10
HBO,Ok,A,1092,1316.72,1058.42,17.99,1096.57,220.15,202.16,38.15,ShiftM10
NHB,Ok,P,1092,924.99,715.29,10.44,726.43,198.57,188.12,11.14,ShiftM10
NHB,Ok,A,1092,956.7,771.94,9.47,778.92,177.78,168.31,6.98,ShiftM10
HBSch,Ok,P,1092,10.44,6.29,0.01,6.29,4.16,0.04,0.0,ShiftM10
HBSch,Ok,A,1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1093,1393.51,961.16,23.23,1022.52,370.99,345.17,61.37,ShiftM10
All,Ok,A,1093,2030.81,1649.85,24.68,1715.49,315.32,290.63,65.64,ShiftM10
HBW,Ok,P,1093,157.82,90.83,4.18,110.47,47.35,43.18,19.64,ShiftM10
HBW,Ok,A,1093,401.0,330.95,5.58,355.48,45.52,39.94,24.53,ShiftM10
HBO,Ok,P,1093,689.8,447.54,12.95,483.21,206.59,193.64,35.68,ShiftM10
HBO,Ok,A,1093,1072.86,867.5,13.6,903.31,169.55,155.95,35.82,ShiftM10
NHB,Ok,P,1093,538.94,418.45,6.1,424.5,114.44,108.33,6.05,ShiftM10
NHB,Ok,A,1093,556.95,451.41,5.51,456.7,100.24,94.74,5.29,ShiftM10
HBSch,Ok,P,1093,6.95,4.34,0.0,4.34,2.61,0.03,0.0,ShiftM10
HBSch,Ok,A,1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1094,2941.65,2076.69,54.48,2302.99,638.67,576.05,226.29,ShiftM10
All,Ok,A,1094,2663.31,2184.55,31.35,2244.19,419.13,387.78,59.63,ShiftM10
HBW,Ok,P,1094,391.69,235.11,12.03,317.08,74.61,62.58,81.97,ShiftM10
HBW,Ok,A,1094,140.28,114.92,2.21,121.69,18.59,16.38,6.78,ShiftM10
HBO,Ok,P,1094,1483.57,977.21,30.41,1103.69,379.88,349.47,126.48,ShiftM10
HBO,Ok,A,1094,1441.45,1171.09,18.66,1214.43,227.02,208.36,43.34,ShiftM10
NHB,Ok,P,1094,1047.61,853.83,12.02,871.67,175.94,163.92,17.84,ShiftM10
NHB,Ok,A,1094,1081.59,898.55,10.48,908.07,173.52,163.04,9.52,ShiftM10
HBSch,Ok,P,1094,18.78,10.55,0.01,10.55,8.23,0.08,0.0,ShiftM10
HBSch,Ok,A,1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1095,1475.31,1100.86,25.36,1170.46,304.85,277.01,69.6,ShiftM10
All,Ok,A,1095,2722.61,2240.37,34.33,2312.26,410.35,376.02,71.88,ShiftM10
HBW,Ok,P,1095,129.59,78.33,4.19,100.07,29.51,25.32,21.74,ShiftM10
HBW,Ok,A,1095,342.69,287.57,5.1,305.23,37.46,32.36,17.66,ShiftM10
HBO,Ok,P,1095,522.03,352.55,11.02,388.82,133.21,122.19,36.27,ShiftM10
HBO,Ok,A,1095,1534.77,1249.59,20.52,1296.26,238.52,217.99,46.67,ShiftM10
NHB,Ok,P,1095,817.61,666.4,10.14,677.99,139.62,129.48,11.59,ShiftM10
NHB,Ok,A,1095,845.14,703.21,8.7,710.77,134.37,125.67,7.55,ShiftM10
HBSch,Ok,P,1095,6.07,3.57,0.0,3.57,2.5,0.03,0.0,ShiftM10
HBSch,Ok,A,1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1096,2196.51,1612.66,39.11,1712.51,484.0,439.64,99.85,ShiftM10
All,Ok,A,1096,2999.34,2463.35,36.64,2527.77,471.57,427.32,64.42,ShiftM10
HBW,Ok,P,1096,252.79,163.08,7.84,196.71,56.08,48.24,33.64,ShiftM10
HBW,Ok,A,1096,508.59,433.44,6.99,453.3,55.29,48.31,19.86,ShiftM10
HBO,Ok,P,1096,1067.0,734.96,21.0,791.6,275.41,254.4,56.64,ShiftM10
HBO,Ok,A,1096,1574.19,1269.03,20.86,1308.01,266.19,245.33,38.98,ShiftM10
NHB,Ok,P,1096,865.5,708.72,10.26,718.3,147.2,136.94,9.58,ShiftM10
NHB,Ok,A,1096,894.59,746.61,8.79,752.19,142.4,133.61,5.58,ShiftM10
HBSch,Ok,P,1096,11.21,5.9,0.01,5.9,5.31,0.05,0.0,ShiftM10
HBSch,Ok,A,1096,21.97,14.28,0.01,14.28,7.69,0.08,0.0,ShiftM10
All,Ok,P,1097,2397.81,1790.55,47.43,1978.95,418.87,363.39,188.4,ShiftM10
All,Ok,A,1097,3086.45,2610.85,39.18,2676.69,409.76,370.59,65.84,ShiftM10
HBW,Ok,P,1097,335.99,217.12,11.2,286.19,49.79,38.59,69.07,ShiftM10
HBW,Ok,A,1097,609.54,531.41,8.65,551.16,58.38,49.73,19.76,ShiftM10
HBO,Ok,P,1097,1240.62,878.44,26.16,983.59,257.03,230.87,105.14,ShiftM10
HBO,Ok,A,1097,1644.41,1360.89,22.1,1401.34,243.07,220.97,40.45,ShiftM10
NHB,Ok,P,1097,805.82,687.72,10.07,701.9,103.91,93.85,14.18,ShiftM10
NHB,Ok,A,1097,832.5,718.55,8.43,724.19,108.31,99.88,5.64,ShiftM10
HBSch,Ok,P,1097,15.39,7.26,0.01,7.26,8.13,0.08,0.0,ShiftM10
HBSch,Ok,A,1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1098,2635.74,1880.47,59.72,2126.36,509.38,437.74,245.89,ShiftM10
All,Ok,A,1098,1865.8,1560.99,23.69,1597.6,268.2,244.51,36.61,ShiftM10
HBW,Ok,P,1098,430.7,279.6,15.62,369.6,61.1,45.48,90.0,ShiftM10
HBW,Ok,A,1098,128.31,110.81,1.88,114.52,13.79,11.91,3.71,ShiftM10
HBO,Ok,P,1098,1734.6,1208.76,38.4,1357.09,377.51,339.11,148.33,ShiftM10
HBO,Ok,A,1098,1276.52,1052.43,17.08,1082.48,194.04,176.95,30.05,ShiftM10
NHB,Ok,P,1098,447.49,381.2,5.69,388.77,58.72,53.03,7.57,ShiftM10
NHB,Ok,A,1098,460.97,397.75,4.73,400.6,60.37,55.64,2.85,ShiftM10
HBSch,Ok,P,1098,22.95,10.9,0.01,10.9,12.04,0.12,0.0,ShiftM10
HBSch,Ok,A,1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1099,2370.76,1742.92,52.73,1930.96,439.8,377.16,188.05,ShiftM10
All,Ok,A,1099,2056.83,1721.5,26.37,1760.46,296.37,270.0,38.96,ShiftM10
HBW,Ok,P,1099,387.87,258.86,14.53,332.57,55.3,40.77,73.71,ShiftM10
HBW,Ok,A,1099,170.48,147.91,2.48,153.05,17.43,14.95,5.15,ShiftM10
HBO,Ok,P,1099,1463.63,1047.29,31.76,1154.35,309.28,277.52,107.05,ShiftM10
HBO,Ok,A,1099,1370.97,1125.81,18.54,1156.62,214.35,195.81,30.81,ShiftM10
NHB,Ok,P,1099,500.53,428.04,6.43,435.33,65.2,58.76,7.28,ShiftM10
NHB,Ok,A,1099,515.38,447.79,5.35,450.79,64.6,59.24,3.0,ShiftM10
HBSch,Ok,P,1099,18.75,8.72,0.01,8.72,10.02,0.1,0.0,ShiftM10
HBSch,Ok,A,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1100,2182.26,1642.64,54.36,1806.81,375.44,310.18,164.18,ShiftM10
All,Ok,A,1100,1320.17,1138.03,17.68,1157.96,162.21,144.53,19.94,ShiftM10
HBW,Ok,P,1100,354.69,249.21,14.43,303.07,51.62,37.18,53.86,ShiftM10
HBW,Ok,A,1100,50.56,45.42,0.75,46.27,4.29,3.54,0.85,ShiftM10
HBO,Ok,P,1100,1500.47,1116.12,35.83,1222.88,277.59,241.76,106.76,ShiftM10
HBO,Ok,A,1100,955.7,813.17,13.57,831.16,124.54,110.97,17.99,ShiftM10
NHB,Ok,P,1100,305.76,266.99,4.09,270.54,35.21,31.13,3.56,ShiftM10
NHB,Ok,A,1100,313.91,279.44,3.36,280.53,33.38,30.02,1.09,ShiftM10
HBSch,Ok,P,1100,21.34,10.32,0.01,10.32,11.02,0.11,0.0,ShiftM10
HBSch,Ok,A,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1101,2900.1,2314.26,55.0,2433.59,466.51,402.27,119.33,ShiftM10
All,Ok,A,1101,2843.88,2457.81,35.86,2501.01,342.88,307.02,43.2,ShiftM10
HBW,Ok,P,1101,238.17,163.61,9.28,194.33,43.84,34.56,30.71,ShiftM10
HBW,Ok,A,1101,179.83,155.71,3.5,164.03,15.8,12.3,8.33,ShiftM10
HBO,Ok,P,1101,1046.22,773.47,24.45,844.83,201.39,176.94,71.36,ShiftM10
HBO,Ok,A,1101,1021.77,856.51,14.73,882.39,139.38,124.65,25.88,ShiftM10
NHB,Ok,P,1101,1598.52,1369.32,21.25,1386.59,211.93,190.68,17.26,ShiftM10
NHB,Ok,A,1101,1642.29,1445.59,17.63,1454.59,187.7,170.07,9.0,ShiftM10
HBSch,Ok,P,1101,17.19,7.85,0.01,7.85,9.34,0.09,0.0,ShiftM10
HBSch,Ok,A,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1102,4852.18,4288.94,71.34,4309.06,543.12,464.58,20.11,ShiftM10
All,Ok,A,1102,13999.35,13274.93,172.16,13353.13,646.22,471.66,78.19,ShiftM10
HBW,Ok,P,1102,305.08,227.87,8.84,231.0,74.08,65.24,3.13,ShiftM10
HBW,Ok,A,1102,5923.54,5735.48,72.06,5771.36,152.18,80.11,35.89,ShiftM10
HBO,Ok,P,1102,1419.26,1216.24,23.95,1226.96,192.29,168.34,10.72,ShiftM10
HBO,Ok,A,1102,4890.68,4596.83,68.89,4636.3,254.38,185.49,39.47,ShiftM10
NHB,Ok,P,1102,3101.28,2825.56,38.54,2831.82,269.46,230.92,6.27,ShiftM10
NHB,Ok,A,1102,3175.85,2935.77,31.21,2938.61,237.24,206.03,2.84,ShiftM10
HBSch,Ok,P,1102,26.56,19.27,0.01,19.27,7.29,0.07,0.0,ShiftM10
HBSch,Ok,A,1102,9.28,6.85,0.0,6.85,2.42,0.02,0.0,ShiftM10
All,Ok,P,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,A,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBW,Ok,P,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBW,Ok,A,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBO,Ok,P,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBO,Ok,A,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
NHB,Ok,P,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
NHB,Ok,A,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Ok,P,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Ok,A,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1104,110.47,108.62,0.46,108.64,1.83,1.37,0.02,ShiftM10
All,Ok,A,1104,576.76,572.61,2.56,572.69,4.06,1.5,0.08,ShiftM10
HBW,Ok,P,1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBW,Ok,A,1104,136.21,135.81,0.38,135.82,0.38,0.0,0.01,ShiftM10
HBO,Ok,P,1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBO,Ok,A,1104,330.01,328.18,1.69,328.25,1.77,0.08,0.07,ShiftM10
NHB,Ok,P,1104,110.47,108.62,0.46,108.64,1.83,1.37,0.02,ShiftM10
NHB,Ok,A,1104,110.54,108.62,0.49,108.63,1.91,1.42,0.0,ShiftM10
HBSch,Ok,P,1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Ok,A,1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1105,282.1,277.03,1.23,277.06,5.03,3.8,0.03,ShiftM10
All,Ok,A,1105,3412.05,3393.42,14.64,3393.42,18.63,3.98,0.0,ShiftM10
HBW,Ok,P,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBW,Ok,A,1105,2056.11,2049.3,6.79,2049.3,6.81,0.02,0.0,ShiftM10
HBO,Ok,P,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBO,Ok,A,1105,1069.73,1063.13,6.51,1063.13,6.6,0.09,0.0,ShiftM10
NHB,Ok,P,1105,282.1,277.03,1.23,277.06,5.03,3.8,0.03,ShiftM10
NHB,Ok,A,1105,286.21,281.0,1.34,281.0,5.21,3.88,0.0,ShiftM10
HBSch,Ok,P,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Ok,A,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1106,499.4,485.86,2.57,485.92,13.48,10.91,0.07,ShiftM10
All,Ok,A,1106,2567.99,2540.25,16.16,2540.25,27.74,11.58,0.0,ShiftM10
HBW,Ok,P,1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBW,Ok,A,1106,1072.61,1067.3,5.28,1067.3,5.31,0.04,0.0,ShiftM10
HBO,Ok,P,1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBO,Ok,A,1106,988.75,980.03,8.15,980.03,8.72,0.56,0.0,ShiftM10
NHB,Ok,P,1106,499.4,485.86,2.57,485.92,13.48,10.91,0.07,ShiftM10
NHB,Ok,A,1106,506.63,492.92,2.73,492.92,13.71,10.98,0.0,ShiftM10
HBSch,Ok,P,1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Ok,A,1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1107,145.48,142.37,0.9,142.42,3.06,2.16,0.05,ShiftM10
All,Ok,A,1107,1109.52,1096.67,8.63,1096.67,12.85,4.22,0.0,ShiftM10
HBW,Ok,P,1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBW,Ok,A,1107,539.23,535.42,3.54,535.42,3.81,0.27,0.0,ShiftM10
HBO,Ok,P,1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBO,Ok,A,1107,421.92,416.0,4.23,416.0,5.92,1.69,0.0,ShiftM10
NHB,Ok,P,1107,145.48,142.37,0.9,142.42,3.06,2.16,0.05,ShiftM10
NHB,Ok,A,1107,148.36,145.24,0.86,145.24,3.12,2.26,0.0,ShiftM10
HBSch,Ok,P,1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
HBSch,Ok,A,1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1108,3062.03,2839.27,49.83,2878.88,183.15,119.68,39.6,ShiftM10
All,Ok,A,1108,1777.67,1652.46,20.86,1662.79,114.88,94.02,10.33,ShiftM10
HBW,Ok,P,1108,511.63,476.88,12.53,493.38,18.25,5.72,16.5,ShiftM10
HBW,Ok,A,1108,15.32,14.62,0.13,14.67,0.65,0.52,0.05,ShiftM10
HBO,Ok,P,1108,2136.14,1976.35,33.85,1998.52,137.62,103.78,22.17,ShiftM10
HBO,Ok,A,1108,1369.02,1257.92,17.6,1267.81,101.21,83.61,9.89,ShiftM10
NHB,Ok,P,1108,385.53,371.11,3.44,372.05,13.48,10.04,0.94,ShiftM10
NHB,Ok,A,1108,393.32,379.91,3.13,380.3,13.02,9.89,0.39,ShiftM10
HBSch,Ok,P,1108,28.73,14.93,0.02,14.93,13.8,0.14,0.0,ShiftM10
HBSch,Ok,A,1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1109,2138.55,1992.55,33.44,2002.76,135.78,84.15,10.21,ShiftM10
All,Ok,A,1109,825.32,763.41,10.62,764.88,60.44,49.82,1.47,ShiftM10
HBW,Ok,P,1109,326.47,309.99,8.25,314.61,11.86,3.62,4.61,ShiftM10
HBW,Ok,A,1109,4.08,3.9,0.04,3.9,0.18,0.14,0.0,ShiftM10
HBO,Ok,P,1109,1600.21,1495.48,23.51,1500.88,99.33,75.83,5.4,ShiftM10
HBO,Ok,A,1109,649.68,594.29,9.12,595.71,53.97,44.85,1.42,ShiftM10
NHB,Ok,P,1109,167.88,161.5,1.67,161.7,6.18,4.52,0.2,ShiftM10
NHB,Ok,A,1109,171.56,165.22,1.47,165.27,6.29,4.83,0.05,ShiftM10
HBSch,Ok,P,1109,43.98,25.58,0.02,25.58,18.4,0.18,0.0,ShiftM10
HBSch,Ok,A,1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1110,1238.36,1111.22,22.89,1141.25,97.1,70.62,30.03,ShiftM10
All,Ok,A,1110,1098.42,1003.49,13.64,1009.49,88.93,75.29,6.0,ShiftM10
HBW,Ok,P,1110,181.63,159.94,5.42,171.03,10.6,5.18,11.09,ShiftM10
HBW,Ok,A,1110,143.55,135.86,1.75,136.6,6.95,5.2,0.74,ShiftM10
HBO,Ok,P,1110,762.99,676.26,14.44,693.64,69.35,54.91,17.38,ShiftM10
HBO,Ok,A,1110,664.05,593.12,9.34,598.03,66.02,56.68,4.91,ShiftM10
NHB,Ok,P,1110,282.74,267.66,3.03,269.22,13.52,10.49,1.56,ShiftM10
NHB,Ok,A,1110,290.82,274.51,2.55,274.86,15.96,13.41,0.35,ShiftM10
HBSch,Ok,P,1110,10.99,7.35,0.0,7.35,3.63,0.04,0.0,ShiftM10
HBSch,Ok,A,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1111,1326.06,1216.93,22.51,1235.23,90.82,64.3,18.31,ShiftM10
All,Ok,A,1111,1074.93,990.59,13.05,995.47,79.46,66.4,4.88,ShiftM10
HBW,Ok,P,1111,190.99,174.47,5.39,181.44,9.55,4.16,6.97,ShiftM10
HBW,Ok,A,1111,121.74,116.17,1.39,116.69,5.05,3.65,0.52,ShiftM10
HBO,Ok,P,1111,821.79,747.24,13.96,757.55,64.24,50.28,10.31,ShiftM10
HBO,Ok,A,1111,642.97,579.21,8.96,583.28,59.69,50.73,4.07,ShiftM10
NHB,Ok,P,1111,302.25,288.25,3.15,289.28,12.96,9.82,1.03,ShiftM10
NHB,Ok,A,1111,310.22,295.22,2.7,295.51,14.72,12.02,0.29,ShiftM10
HBSch,Ok,P,1111,11.03,6.96,0.0,6.96,4.06,0.04,0.0,ShiftM10
HBSch,Ok,A,1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1112,681.64,618.21,11.76,626.79,54.85,41.68,8.58,ShiftM10
All,Ok,A,1112,719.6,659.81,9.21,663.49,56.1,46.89,3.68,ShiftM10
HBW,Ok,P,1112,90.96,81.39,2.81,84.72,6.24,3.44,3.33,ShiftM10
HBW,Ok,A,1112,112.86,106.73,1.48,107.32,5.54,4.06,0.59,ShiftM10
HBO,Ok,P,1112,394.97,353.58,6.81,358.15,36.81,30.0,4.58,ShiftM10
HBO,Ok,A,1112,411.37,370.17,5.93,373.06,38.31,32.38,2.88,ShiftM10
NHB,Ok,P,1112,190.48,179.44,2.14,180.11,10.37,8.22,0.67,ShiftM10
NHB,Ok,A,1112,195.37,182.91,1.8,183.12,12.26,10.45,0.21,ShiftM10
HBSch,Ok,P,1112,5.23,3.81,0.0,3.81,1.42,0.01,0.0,ShiftM10
HBSch,Ok,A,1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1113,404.67,355.08,8.26,365.11,39.57,30.26,10.03,ShiftM10
All,Ok,A,1113,221.66,200.19,2.83,201.38,20.28,17.45,1.19,ShiftM10
HBW,Ok,P,1113,65.92,57.16,2.17,61.09,4.82,2.66,3.93,ShiftM10
HBW,Ok,A,1113,1.91,1.74,0.03,1.74,0.16,0.13,0.01,ShiftM10
HBO,Ok,P,1113,288.03,251.37,5.54,257.22,30.81,25.27,5.85,ShiftM10
HBO,Ok,A,1113,171.75,153.91,2.34,155.04,16.71,14.36,1.13,ShiftM10
NHB,Ok,P,1113,46.82,43.7,0.55,43.95,2.88,2.33,0.25,ShiftM10
NHB,Ok,A,1113,48.0,44.54,0.46,44.59,3.41,2.96,0.05,ShiftM10
HBSch,Ok,P,1113,3.91,2.85,0.0,2.85,1.06,0.01,0.0,ShiftM10
HBSch,Ok,A,1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1114,2365.0,1891.5,45.53,2024.18,340.82,287.64,132.68,ShiftM10
All,Ok,A,1114,2080.22,1822.38,26.18,1853.94,226.29,200.1,31.56,ShiftM10
HBW,Ok,P,1114,365.44,272.38,10.22,321.61,43.84,33.61,49.23,ShiftM10
HBW,Ok,A,1114,392.2,351.77,5.32,360.47,31.73,26.41,8.7,ShiftM10
HBO,Ok,P,1114,1548.44,1223.5,30.54,1301.1,247.35,216.81,77.6,ShiftM10
HBO,Ok,A,1114,1246.75,1078.81,16.86,1099.99,146.75,129.89,21.18,ShiftM10
NHB,Ok,P,1114,428.43,380.69,4.76,386.53,41.9,37.14,5.85,ShiftM10
NHB,Ok,A,1114,441.28,391.8,4.0,393.48,47.81,43.8,1.67,ShiftM10
HBSch,Ok,P,1114,22.68,14.94,0.01,14.94,7.74,0.08,0.0,ShiftM10
HBSch,Ok,A,1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1115,1285.08,1123.89,20.88,1146.74,138.34,114.49,22.85,ShiftM10
All,Ok,A,1115,1853.98,1666.0,24.29,1677.72,176.26,151.97,11.71,ShiftM10
HBW,Ok,P,1115,136.43,114.11,4.05,121.99,14.44,10.39,7.88,ShiftM10
HBW,Ok,A,1115,425.83,396.53,5.92,399.51,26.32,20.4,2.98,ShiftM10
HBO,Ok,P,1115,636.5,542.94,11.21,555.17,81.33,70.12,12.22,ShiftM10
HBO,Ok,A,1115,912.81,801.28,13.61,809.29,103.52,89.92,8.01,ShiftM10
NHB,Ok,P,1115,499.79,457.47,5.62,460.22,39.57,33.95,2.75,ShiftM10
NHB,Ok,A,1115,515.34,468.19,4.77,468.91,46.42,41.65,0.72,ShiftM10
HBSch,Ok,P,1115,12.37,9.36,0.0,9.36,3.0,0.03,0.0,ShiftM10
HBSch,Ok,A,1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1116,1170.59,940.33,21.75,1008.5,162.09,137.61,68.17,ShiftM10
All,Ok,A,1116,1250.51,1096.17,15.85,1116.99,133.52,117.67,20.82,ShiftM10
HBW,Ok,P,1116,169.8,126.67,4.97,151.06,18.75,13.78,24.39,ShiftM10
HBW,Ok,A,1116,238.07,216.65,3.33,221.56,16.52,13.19,4.91,ShiftM10
HBO,Ok,P,1116,692.21,540.57,13.46,580.65,111.56,98.1,40.08,ShiftM10
HBO,Ok,A,1116,702.98,604.22,9.65,618.98,84.0,74.34,14.76,ShiftM10
NHB,Ok,P,1116,299.67,266.94,3.32,270.64,29.02,25.7,3.7,ShiftM10
NHB,Ok,A,1116,309.46,275.3,2.87,276.46,33.01,30.14,1.15,ShiftM10
HBSch,Ok,P,1116,8.91,6.15,0.0,6.15,2.76,0.03,0.0,ShiftM10
HBSch,Ok,A,1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
All,Ok,P,1117,158.18,125.02,2.87,132.76,25.42,22.32,7.74,ShiftM10
All,Ok,A,1117,241.92,209.74,3.14,213.08,28.84,25.7,3.35,ShiftM10
HBW,Ok,P,1117,21.28,15.4,0.64,18.16,3.13,2.49,2.76,ShiftM10
HBW,Ok,A,1117,39.99,36.33,0.57,36.94,3.05,2.48,0.61,ShiftM10
HBO,Ok,P,1117,94.56,72.94,1.76,77.49,17.07,15.32,4.55,ShiftM10
HBO,Ok,A,1117,159.18,136.36,2.17,138.97,20.21,18.04,2.61,ShiftM10
NHB,Ok,P,1117,41.42,36.01,0.48,36.43,4.98,4.51,0.43,ShiftM10
NHB,Ok,A,1117,42.75,37.04,0.41,37.17,5.58,5.18,0.13,ShiftM10
HBSch,Ok,P,1117,0.92,0.68,0.0,0.68,0.24,0.0,0.0,ShiftM10
HBSch,Ok,A,1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftM10
