Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBC,1921.0,4.0,0.0,0.13,0.13,2
HBSch,1921.0,98.93,0.57,0.16,57.36,2
All,1922.0,5294.57,294.38,72.45,599.55,2
HBW,1922.0,1117.35,16.88,16.66,33.54,2
HBO,1922.0,2997.47,251.44,49.87,301.31,2
NHB,1922.0,882.22,23.68,5.14,28.81,2
HBC,1922.0,19.01,0.03,0.09,0.12,2
HBSch,1922.0,278.52,2.35,0.7,235.76,2
All,1923.0,4046.87,206.56,51.92,443.23,2
HBW,1923.0,955.47,9.22,11.89,21.11,2
HBO,1923.0,2377.33,183.49,36.66,220.15,2
NHB,1923.0,484.64,11.96,2.72,14.69,2
HBC,1923.0,5.0,0.02,0.08,0.1,2
HBSch,1923.0,224.43,1.87,0.56,187.18,2
All,1924.0,2853.48,126.89,32.4,275.86,2
HBW,1924.0,635.76,4.04,6.62,10.65,2
HBO,1924.0,1616.34,110.06,23.06,133.12,2
NHB,1924.0,437.87,11.62,2.38,13.99,2
HBC,1924.0,19.0,0.0,0.0,0.0,2
HBSch,1924.0,144.51,1.18,0.35,118.09,2
All,1925.0,1450.39,42.96,7.93,53.95,2
HBW,1925.0,25.77,0.42,0.24,0.66,2
HBO,1925.0,65.58,3.95,0.83,4.78,2
NHB,1925.0,1353.32,38.56,6.85,45.41,2
HBC,1925.0,0.0,0.0,0.0,0.0,2
HBSch,1925.0,5.72,0.03,0.01,3.1,2
All,1926.0,1310.42,55.08,12.93,72.72,2
HBW,1926.0,316.86,0.71,2.54,3.25,2
HBO,1926.0,768.75,51.64,9.79,61.43,2
NHB,1926.0,113.15,2.68,0.58,3.26,2
HBC,1926.0,24.0,0.0,0.0,0.0,2
HBSch,1926.0,87.66,0.05,0.02,4.78,2
All,1927.0,7352.27,302.39,66.8,369.19,2
HBW,1927.0,1843.7,1.67,11.51,13.18,2
HBO,1927.0,4344.69,288.92,52.44,341.36,2
NHB,1927.0,663.79,11.8,2.86,14.65,2
HBC,1927.0,20.0,0.0,0.0,0.0,2
HBSch,1927.0,480.08,0.0,0.0,0.0,2
All,1928.0,4653.17,278.36,29.01,307.38,2
HBW,1928.0,0.0,0.0,0.0,0.0,2
HBO,1928.0,0.0,0.0,0.0,0.0,2
NHB,1928.0,4653.17,278.36,29.01,307.38,2
HBC,1928.0,0.0,0.0,0.0,0.0,2
HBSch,1928.0,0.0,0.0,0.0,0.0,2
All,1929.0,8291.04,556.85,104.24,842.49,2
HBW,1929.0,1416.98,59.53,24.96,84.49,2
HBO,1929.0,3516.44,353.16,60.11,413.27,2
NHB,1929.0,3011.85,142.28,18.57,160.85,2
HBC,1929.0,26.0,0.05,0.09,0.14,2
HBSch,1929.0,319.77,1.83,0.52,183.75,2
All,1930.0,3558.98,216.08,52.21,355.57,2
HBW,1930.0,773.25,18.81,13.18,31.99,2
HBO,1930.0,1945.41,174.53,34.63,209.16,2
NHB,1930.0,661.23,21.86,4.01,25.87,2
HBC,1930.0,8.0,0.0,0.13,0.13,2
HBSch,1930.0,171.09,0.88,0.26,88.42,2
All,1931.0,5022.69,280.65,63.4,576.31,2
HBW,1931.0,1148.95,17.0,14.76,31.76,2
HBO,1931.0,2835.6,240.45,43.6,284.04,2
NHB,1931.0,742.31,20.83,4.27,25.1,2
HBC,1931.0,20.0,0.02,0.08,0.1,2
HBSch,1931.0,275.83,2.35,0.7,235.31,2
All,1932.0,4079.2,211.24,49.38,454.56,2
HBW,1932.0,942.45,12.22,11.17,23.4,2
HBO,1932.0,2275.17,181.63,34.13,215.75,2
NHB,1932.0,634.03,15.43,3.49,18.92,2
HBC,1932.0,8.0,0.0,0.0,0.0,2
HBSch,1932.0,219.55,1.96,0.58,196.48,2
All,1933.0,4776.93,222.66,55.15,493.68,2
HBW,1933.0,1077.64,8.34,11.13,19.48,2
HBO,1933.0,2782.04,200.13,40.56,240.69,2
NHB,1933.0,534.39,12.01,2.81,14.82,2
HBC,1933.0,114.0,0.0,0.0,0.0,2
HBSch,1933.0,268.86,2.18,0.65,218.69,2
All,1934.0,4006.48,175.79,44.3,365.63,2
HBW,1934.0,964.55,3.54,8.64,12.18,2
HBO,1934.0,2403.27,162.56,32.93,195.48,2
NHB,1934.0,380.68,8.23,1.86,10.08,2
HBC,1934.0,29.0,0.0,0.44,0.44,2
HBSch,1934.0,228.97,1.47,0.44,147.44,2
All,1935.0,809.66,20.34,6.3,26.64,2
HBW,1935.0,197.78,0.09,0.94,1.03,2
HBO,1935.0,485.82,19.46,4.75,24.21,2
NHB,1935.0,68.25,0.79,0.27,1.05,2
HBC,1935.0,6.0,0.0,0.35,0.35,2
HBSch,1935.0,51.82,0.0,0.0,0.0,2
All,1936.0,867.14,21.71,6.03,48.91,2
HBW,1936.0,222.39,0.08,0.86,0.94,2
HBO,1936.0,510.84,20.54,4.84,25.38,2
NHB,1936.0,77.46,0.87,0.28,1.14,2
HBC,1936.0,9.0,0.0,0.0,0.0,2
HBSch,1936.0,47.45,0.21,0.06,21.45,2
All,1937.0,2875.5,156.16,35.13,319.72,2
HBW,1937.0,573.92,7.12,7.2,14.33,2
HBO,1937.0,1580.23,132.04,24.56,156.6,2
NHB,1937.0,523.33,15.7,2.98,18.68,2
HBC,1937.0,35.0,0.0,0.0,0.0,2
HBSch,1937.0,163.02,1.3,0.39,130.12,2
All,1938.0,9988.86,592.92,117.52,1219.64,2
HBW,1938.0,2290.38,26.33,24.11,50.44,2
HBO,1938.0,5979.02,530.63,86.2,616.83,2
NHB,1938.0,969.96,30.81,5.21,36.02,2
HBC,1938.0,126.0,0.0,0.46,0.46,2
HBSch,1938.0,623.5,5.14,1.55,515.89,2
All,1939.0,7467.57,401.22,86.11,801.13,2
HBW,1939.0,1735.87,9.17,16.76,25.93,2
HBO,1939.0,4531.02,370.79,64.76,435.55,2
NHB,1939.0,671.49,18.09,3.48,21.57,2
HBC,1939.0,76.0,0.0,0.15,0.15,2
HBSch,1939.0,453.2,3.17,0.96,317.93,2
All,1940.0,1946.67,89.3,20.51,191.32,2
HBW,1940.0,479.7,0.88,3.69,4.56,2
HBO,1940.0,1187.39,83.88,15.72,99.6,2
NHB,1940.0,171.1,3.71,0.86,4.57,2
HBC,1940.0,0.0,0.0,0.0,0.0,2
HBSch,1940.0,108.47,0.82,0.24,82.58,2
All,1941.0,5538.78,294.61,51.1,484.01,2
HBW,1941.0,1226.81,11.54,9.09,20.63,2
HBO,1941.0,3090.13,264.4,38.63,303.03,2
NHB,1941.0,725.96,17.27,3.0,20.27,2
HBC,1941.0,188.0,0.0,0.0,0.0,2
HBSch,1941.0,307.88,1.4,0.38,140.08,2
All,1942.0,2821.99,109.96,28.85,221.65,2
HBW,1942.0,672.04,1.2,5.21,6.41,2
HBO,1942.0,1704.64,103.35,22.25,125.59,2
NHB,1942.0,244.37,4.58,1.17,5.74,2
HBC,1942.0,18.0,0.0,0.0,0.0,2
HBSch,1942.0,182.94,0.84,0.23,83.9,2
All,1943.0,2653.55,128.62,22.51,223.75,2
HBW,1943.0,638.51,0.7,3.42,4.12,2
HBO,1943.0,1575.07,122.23,17.98,140.21,2
NHB,1943.0,221.3,4.97,0.92,5.88,2
HBC,1943.0,56.0,0.0,0.0,0.0,2
HBSch,1943.0,162.67,0.73,0.2,73.55,2
All,1944.0,2790.8,100.33,25.94,227.28,2
HBW,1944.0,651.35,2.17,3.56,5.74,2
HBO,1944.0,1708.3,92.78,20.95,113.72,2
NHB,1944.0,227.72,4.37,1.13,5.5,2
HBC,1944.0,15.0,0.0,0.0,0.0,2
HBSch,1944.0,188.43,1.02,0.3,102.33,2
All,1945.0,7826.76,361.95,83.32,741.03,2
HBW,1945.0,1710.04,7.13,12.57,19.7,2
HBO,1945.0,4808.72,334.2,65.4,399.6,2
NHB,1945.0,704.46,15.8,3.59,19.39,2
HBC,1945.0,38.0,1.83,0.91,2.74,2
HBSch,1945.0,565.53,2.99,0.85,299.6,2
All,1946.0,2650.88,104.2,26.21,237.66,2
HBW,1946.0,552.45,3.01,4.28,7.3,2
HBO,1946.0,1483.64,88.91,19.19,108.09,2
NHB,1946.0,447.47,10.84,2.36,13.19,2
HBC,1946.0,2.0,0.36,0.07,0.43,2
HBSch,1946.0,165.31,1.08,0.32,108.65,2
All,1947.0,2560.39,103.44,26.54,242.22,2
HBW,1947.0,565.0,2.7,4.57,7.27,2
HBO,1947.0,1527.53,93.54,20.21,113.75,2
NHB,1947.0,255.79,5.68,1.38,7.06,2
HBC,1947.0,45.0,0.39,0.06,0.45,2
HBSch,1947.0,167.07,1.13,0.33,113.7,2
All,1948.0,3834.63,157.78,42.88,394.73,2
HBW,1948.0,880.16,2.72,7.9,10.62,2
HBO,1948.0,2373.5,144.81,32.21,177.02,2
NHB,1948.0,300.89,5.92,1.65,7.57,2
HBC,1948.0,15.0,2.37,0.53,2.9,2
HBSch,1948.0,265.09,1.96,0.58,196.61,2
All,1949.0,2684.83,105.07,32.51,240.61,2
HBW,1949.0,659.82,4.16,7.83,11.98,2
HBO,1949.0,1522.08,93.89,22.3,116.18,2
NHB,1949.0,327.35,5.93,1.81,7.74,2
HBC,1949.0,40.0,0.06,0.27,0.32,2
HBSch,1949.0,135.59,1.04,0.31,104.38,2
All,1950.0,3855.35,168.52,51.92,355.36,2
HBW,1950.0,938.93,12.14,13.5,25.63,2
HBO,1950.0,2256.25,145.1,35.24,180.35,2
NHB,1950.0,452.23,9.75,2.59,12.34,2
HBC,1950.0,10.0,0.17,0.18,0.35,2
HBSch,1950.0,197.94,1.36,0.41,136.69,2
All,1951.0,3739.24,170.08,54.58,316.15,2
HBW,1951.0,884.12,11.37,14.69,26.06,2
HBO,1951.0,2259.74,150.35,37.73,188.08,2
NHB,1951.0,300.38,7.33,1.78,9.11,2
HBC,1951.0,87.0,0.11,0.09,0.2,2
HBSch,1951.0,208.0,0.92,0.29,92.7,2
All,1952.0,3933.45,161.98,52.88,258.35,2
HBW,1952.0,898.64,11.35,13.69,25.03,2
HBO,1952.0,2444.32,144.02,37.35,181.38,2
NHB,1952.0,277.64,6.18,1.7,7.87,2
HBC,1952.0,16.0,0.0,0.0,0.0,2
HBSch,1952.0,296.85,0.44,0.15,44.07,2
All,1953.0,0.0,0.0,0.0,0.0,2
HBW,1953.0,0.0,0.0,0.0,0.0,2
HBO,1953.0,0.0,0.0,0.0,0.0,2
NHB,1953.0,0.0,0.0,0.0,0.0,2
HBC,1953.0,0.0,0.0,0.0,0.0,2
HBSch,1953.0,0.0,0.0,0.0,0.0,2
All,1954.0,8309.66,382.25,86.14,757.46,2
HBW,1954.0,1836.55,3.05,13.65,16.7,2
HBO,1954.0,5034.56,357.85,67.29,425.14,2
NHB,1954.0,679.44,17.17,3.44,20.61,2
HBC,1954.0,171.01,1.26,0.91,2.18,2
HBSch,1954.0,588.1,2.92,0.84,292.83,2
All,1955.0,3144.0,130.28,33.59,335.27,2
HBW,1955.0,719.93,2.09,5.31,7.41,2
HBO,1955.0,1932.68,117.86,25.51,143.37,2
NHB,1955.0,246.49,6.5,1.32,7.83,2
HBC,1955.0,39.03,2.09,0.93,3.01,2
HBSch,1955.0,205.86,1.73,0.52,173.65,2
All,1956.0,7402.28,290.07,67.41,505.59,2
HBW,1956.0,1066.57,13.87,9.99,23.85,2
HBO,1956.0,2921.66,179.02,39.72,218.74,2
NHB,1956.0,3012.82,92.4,16.21,108.61,2
HBC,1956.0,64.0,3.29,1.06,4.34,2
HBSch,1956.0,337.23,1.5,0.44,150.04,2
All,1957.0,4303.51,146.71,47.45,414.23,2
HBW,1957.0,953.38,2.69,8.53,11.22,2
HBO,1957.0,2614.63,132.44,35.2,167.64,2
NHB,1957.0,334.29,6.26,1.81,8.07,2
HBC,1957.0,120.0,3.09,1.25,4.35,2
HBSch,1957.0,281.22,2.22,0.65,222.94,2
All,1958.0,3495.31,136.12,42.31,315.75,2
HBW,1958.0,848.62,4.66,9.4,14.06,2
HBO,1958.0,2037.55,122.02,29.51,151.53,2
NHB,1958.0,385.6,6.88,2.12,9.0,2
HBC,1958.0,51.0,1.18,0.86,2.04,2
HBSch,1958.0,172.54,1.39,0.42,139.12,2
All,1959.0,2615.55,121.93,31.95,256.79,2
HBW,1959.0,617.4,6.32,7.74,14.06,2
HBO,1959.0,1479.6,105.81,21.62,127.42,2
NHB,1959.0,357.9,8.55,2.01,10.56,2
HBC,1959.0,36.0,0.22,0.27,0.48,2
HBSch,1959.0,124.64,1.04,0.31,104.26,2
All,1960.0,8481.79,461.69,86.69,690.98,2
HBW,1960.0,1099.24,59.48,17.38,76.86,2
HBO,1960.0,2924.38,261.14,45.0,306.14,2
NHB,1960.0,4206.19,139.5,23.69,163.19,2
HBC,1960.0,11.0,0.13,0.18,0.31,2
HBSch,1960.0,240.98,1.44,0.44,144.48,2
All,1961.0,3827.99,188.76,43.25,322.54,2
HBW,1961.0,634.18,24.98,10.04,35.02,2
HBO,1961.0,1688.4,127.16,24.9,152.05,2
NHB,1961.0,1309.11,35.5,7.87,43.37,2
HBC,1961.0,5.0,0.21,0.17,0.39,2
HBSch,1961.0,191.29,0.91,0.27,91.71,2
All,1962.0,3587.11,181.8,43.85,234.79,2
HBW,1962.0,707.95,22.71,10.88,33.59,2
HBO,1962.0,1909.39,139.21,28.52,167.73,2
NHB,1962.0,719.2,19.79,4.42,24.21,2
HBC,1962.0,8.0,0.0,0.0,0.0,2
HBSch,1962.0,242.57,0.09,0.03,9.26,2
All,1963.0,3257.45,230.27,43.73,295.42,2
HBW,1963.0,645.79,35.72,12.17,47.89,2
HBO,1963.0,1509.55,158.12,25.56,183.68,2
NHB,1963.0,955.03,36.21,5.93,42.14,2
HBC,1963.0,3.0,0.0,0.0,0.0,2
HBSch,1963.0,144.09,0.22,0.07,21.71,2
All,1964.0,49.98,0.18,0.17,0.35,2
HBW,1964.0,0.0,0.0,0.0,0.0,2
HBO,1964.0,0.0,0.0,0.0,0.0,2
NHB,1964.0,49.98,0.18,0.17,0.35,2
HBC,1964.0,0.0,0.0,0.0,0.0,2
HBSch,1964.0,0.0,0.0,0.0,0.0,2
All,1965.0,0.5,0.01,0.0,0.01,2
HBW,1965.0,0.0,0.0,0.0,0.0,2
HBO,1965.0,0.0,0.0,0.0,0.0,2
NHB,1965.0,0.5,0.01,0.0,0.01,2
HBC,1965.0,0.0,0.0,0.0,0.0,2
HBSch,1965.0,0.0,0.0,0.0,0.0,2
All,1966.0,1.54,0.04,0.01,0.05,2
HBW,1966.0,0.0,0.0,0.0,0.0,2
HBO,1966.0,0.0,0.0,0.0,0.0,2
NHB,1966.0,1.54,0.04,0.01,0.05,2
HBC,1966.0,0.0,0.0,0.0,0.0,2
HBSch,1966.0,0.0,0.0,0.0,0.0,2
All,1967.0,8441.3,396.32,78.46,898.97,2
HBW,1967.0,1945.66,13.84,11.1,24.94,2
HBO,1967.0,5094.57,352.31,62.14,414.45,2
NHB,1967.0,828.73,25.88,3.93,29.82,2
HBC,1967.0,28.0,0.0,0.0,0.0,2
HBSch,1967.0,544.33,4.28,1.29,429.76,2
All,1968.0,6912.37,330.03,72.74,644.23,2
HBW,1968.0,1571.27,3.51,11.67,15.18,2
HBO,1968.0,4267.57,306.57,57.1,363.68,2
NHB,1968.0,558.87,17.36,2.85,20.21,2
HBC,1968.0,6.0,0.14,0.39,0.53,2
HBSch,1968.0,508.66,2.44,0.74,244.64,2
All,1969.0,1692.62,82.07,17.46,165.48,2
HBW,1969.0,366.18,1.07,2.79,3.86,2
HBO,1969.0,1000.43,75.32,13.21,88.53,2
NHB,1969.0,127.2,4.35,0.69,5.04,2
HBC,1969.0,78.0,0.68,0.57,1.25,2
HBSch,1969.0,120.81,0.67,0.2,66.81,2
All,1970.0,1357.91,64.02,13.49,124.61,2
HBW,1970.0,269.75,2.61,2.32,4.93,2
HBO,1970.0,725.09,52.51,9.54,62.05,2
NHB,1970.0,261.36,8.28,1.4,9.68,2
HBC,1970.0,23.0,0.14,0.09,0.23,2
HBSch,1970.0,78.71,0.48,0.14,47.72,2
All,1971.0,2547.44,124.73,27.7,225.28,2
HBW,1971.0,436.15,9.34,5.5,14.84,2
HBO,1971.0,1059.21,87.55,15.24,102.79,2
NHB,1971.0,937.79,26.18,5.19,31.37,2
HBC,1971.0,24.0,0.93,1.54,2.47,2
HBSch,1971.0,90.29,0.74,0.22,73.81,2
All,1972.0,4978.44,417.14,69.89,526.91,2
HBW,1972.0,1065.23,64.61,19.27,83.87,2
HBO,1972.0,2563.48,305.13,43.6,348.74,2
NHB,1972.0,1106.23,46.68,6.82,53.5,2
HBC,1972.0,5.0,0.32,0.06,0.38,2
HBSch,1972.0,238.51,0.4,0.13,40.41,2
All,1973.0,1976.64,98.34,12.4,110.74,2
HBW,1973.0,0.0,0.0,0.0,0.0,2
HBO,1973.0,0.0,0.0,0.0,0.0,2
NHB,1973.0,1976.64,98.34,12.4,110.74,2
HBC,1973.0,0.0,0.0,0.0,0.0,2
HBSch,1973.0,0.0,0.0,0.0,0.0,2
All,1974.0,1088.14,22.37,8.3,44.07,2
HBW,1974.0,263.28,0.25,1.17,1.42,2
HBO,1974.0,648.02,20.83,6.65,27.49,2
NHB,1974.0,96.24,1.15,0.43,1.58,2
HBC,1974.0,7.0,0.0,0.0,0.0,2
HBSch,1974.0,73.61,0.14,0.05,13.59,2
All,1975.0,7588.08,441.57,71.77,877.97,2
HBW,1975.0,1759.33,14.47,10.03,24.49,2
HBO,1975.0,4619.12,392.48,57.33,449.81,2
NHB,1975.0,675.57,30.94,3.31,34.25,2
HBC,1975.0,45.0,0.0,0.0,0.0,2
HBSch,1975.0,489.06,3.68,1.1,369.41,2
All,1976.0,5280.74,299.5,53.95,635.79,2
HBW,1976.0,1234.98,6.98,8.01,14.99,2
HBO,1976.0,3265.18,270.39,42.76,313.15,2
NHB,1976.0,437.33,19.26,2.23,21.49,2
HBC,1976.0,2.0,0.02,0.09,0.11,2
HBSch,1976.0,341.25,2.85,0.85,286.05,2
All,1977.0,6104.66,314.54,67.96,604.77,2
HBW,1977.0,1372.37,18.1,11.67,29.77,2
HBO,1977.0,3777.16,273.19,53.0,326.2,2
NHB,1977.0,501.63,21.0,2.65,23.65,2
HBC,1977.0,19.0,0.0,0.0,0.0,2
HBSch,1977.0,434.5,2.25,0.64,225.15,2
All,1978.0,8231.21,435.81,88.33,855.45,2
HBW,1978.0,1774.22,12.53,14.21,26.74,2
HBO,1978.0,5020.39,391.29,68.5,459.79,2
NHB,1978.0,768.61,28.44,3.97,32.41,2
HBC,1978.0,57.0,0.21,0.66,0.87,2
HBSch,1978.0,610.99,3.35,0.99,335.65,2
All,1979.0,2849.0,150.89,30.15,296.1,2
HBW,1979.0,601.34,2.91,4.8,7.71,2
HBO,1979.0,1694.0,136.1,23.37,159.47,2
NHB,1979.0,286.59,10.64,1.54,12.18,2
HBC,1979.0,55.0,0.08,0.1,0.17,2
HBSch,1979.0,212.07,1.16,0.34,116.56,2
All,1980.0,8135.79,412.43,92.15,703.14,2
HBW,1980.0,1688.84,22.2,16.97,39.17,2
HBO,1980.0,4609.67,341.91,66.42,408.33,2
NHB,1980.0,1203.8,44.99,6.54,51.53,2
HBC,1980.0,61.0,1.32,1.64,2.96,2
HBSch,1980.0,572.48,2.01,0.58,201.15,2
All,1981.0,5597.75,251.63,51.28,348.85,2
HBW,1981.0,756.04,13.57,7.78,21.34,2
HBO,1981.0,2014.25,142.92,28.73,171.65,2
NHB,1981.0,2594.23,94.46,14.27,108.72,2
HBC,1981.0,9.0,0.22,0.35,0.57,2
HBSch,1981.0,224.23,0.46,0.15,46.56,2
All,1982.0,5729.46,218.85,66.61,382.42,2
HBW,1982.0,1333.0,6.76,13.72,20.48,2
HBO,1982.0,3438.06,198.78,49.61,248.39,2
NHB,1982.0,541.33,12.33,2.95,15.28,2
HBC,1982.0,20.0,0.0,0.0,0.0,2
HBSch,1982.0,397.06,0.98,0.33,98.27,2
All,1983.0,6667.51,263.14,79.13,620.9,2
HBW,1983.0,1488.05,10.98,16.83,27.81,2
HBO,1983.0,3871.96,234.42,56.83,291.25,2
NHB,1983.0,835.08,14.93,4.55,19.48,2
HBC,1983.0,110.0,0.0,0.09,0.09,2
HBSch,1983.0,362.42,2.81,0.83,282.27,2
All,1984.0,3084.29,134.11,30.55,262.01,2
HBW,1984.0,549.8,7.79,6.22,14.01,2
HBO,1984.0,1351.38,96.56,18.31,114.88,2
NHB,1984.0,1006.1,28.71,5.54,34.25,2
HBC,1984.0,49.0,0.07,0.18,0.25,2
HBSch,1984.0,128.01,0.98,0.3,98.63,2
All,1985.0,9780.5,579.6,93.96,845.79,2
HBW,1985.0,1201.97,42.89,17.05,59.95,2
HBO,1985.0,3244.06,331.67,48.09,379.76,2
NHB,1985.0,5020.85,203.25,28.19,231.44,2
HBC,1985.0,11.0,0.03,0.09,0.13,2
HBSch,1985.0,302.62,1.74,0.54,174.51,2
All,1986.0,3363.85,155.98,45.06,336.3,2
HBW,1986.0,719.82,14.79,10.7,25.49,2
HBO,1986.0,2002.9,130.69,31.51,162.19,2
NHB,1986.0,416.9,9.14,2.37,11.51,2
HBC,1986.0,18.0,0.0,0.09,0.09,2
HBSch,1986.0,206.23,1.37,0.39,137.02,2
All,1987.0,10126.57,497.08,89.49,638.92,2
HBW,1987.0,853.96,63.29,15.3,78.59,2
HBO,1987.0,2323.56,199.9,33.48,233.38,2
NHB,1987.0,6655.36,233.37,40.54,273.9,2
HBC,1987.0,10.0,0.0,0.0,0.0,2
HBSch,1987.0,283.7,0.53,0.18,53.05,2
All,1988.0,7669.99,585.02,108.89,770.28,2
HBW,1988.0,1713.3,81.15,30.6,111.75,2
HBO,1988.0,4078.11,438.45,68.89,507.35,2
NHB,1988.0,1462.11,64.52,9.06,73.58,2
HBC,1988.0,23.01,0.12,0.08,0.2,2
HBSch,1988.0,393.45,0.77,0.25,77.4,2
All,1989.0,5292.36,280.01,32.84,312.85,2
HBW,1989.0,0.0,0.0,0.0,0.0,2
HBO,1989.0,0.0,0.0,0.0,0.0,2
NHB,1989.0,5292.36,280.01,32.84,312.85,2
HBC,1989.0,0.0,0.0,0.0,0.0,2
HBSch,1989.0,0.0,0.0,0.0,0.0,2
All,1990.0,13.57,0.05,0.05,0.09,2
HBW,1990.0,0.0,0.0,0.0,0.0,2
HBO,1990.0,0.0,0.0,0.0,0.0,2
NHB,1990.0,13.57,0.05,0.05,0.09,2
HBC,1990.0,0.0,0.0,0.0,0.0,2
HBSch,1990.0,0.0,0.0,0.0,0.0,2
All,1991.0,0.1,0.0,0.0,0.0,2
HBW,1991.0,0.0,0.0,0.0,0.0,2
HBO,1991.0,0.0,0.0,0.0,0.0,2
NHB,1991.0,0.1,0.0,0.0,0.0,2
HBC,1991.0,0.0,0.0,0.0,0.0,2
HBSch,1991.0,0.0,0.0,0.0,0.0,2
All,1992.0,3.0,0.02,0.01,0.03,2
HBW,1992.0,0.0,0.0,0.0,0.0,2
HBO,1992.0,0.0,0.0,0.0,0.0,2
NHB,1992.0,3.0,0.02,0.01,0.03,2
HBC,1992.0,0.0,0.0,0.0,0.0,2
HBSch,1992.0,0.0,0.0,0.0,0.0,2
All,1993.0,2.0,0.38,0.01,0.4,2
HBW,1993.0,0.0,0.0,0.0,0.0,2
HBO,1993.0,0.0,0.0,0.0,0.0,2
NHB,1993.0,2.0,0.38,0.01,0.4,2
HBC,1993.0,0.0,0.0,0.0,0.0,2
HBSch,1993.0,0.0,0.0,0.0,0.0,2
All,1994.0,0.93,0.03,0.01,0.04,2
HBW,1994.0,0.0,0.0,0.0,0.0,2
HBO,1994.0,0.0,0.0,0.0,0.0,2
NHB,1994.0,0.93,0.03,0.01,0.04,2
HBC,1994.0,0.0,0.0,0.0,0.0,2
HBSch,1994.0,0.0,0.0,0.0,0.0,2
All,1995.0,0.9,0.04,0.01,0.05,2
HBW,1995.0,0.0,0.0,0.0,0.0,2
HBO,1995.0,0.0,0.0,0.0,0.0,2
NHB,1995.0,0.9,0.04,0.01,0.05,2
HBC,1995.0,0.0,0.0,0.0,0.0,2
HBSch,1995.0,0.0,0.0,0.0,0.0,2
All,1996.0,11454.61,906.73,118.32,1376.69,2
HBW,1996.0,2172.56,143.92,23.53,167.46,2
HBO,1996.0,5956.7,601.19,79.78,680.97,2
NHB,1996.0,2684.27,158.06,13.98,172.04,2
HBC,1996.0,31.0,0.0,0.0,0.0,2
HBSch,1996.0,610.08,3.55,1.03,356.22,2
All,1997.0,5990.92,290.88,66.9,547.73,2
HBW,1997.0,1344.48,13.42,12.28,25.7,2
HBO,1997.0,3659.69,257.09,51.41,308.5,2
NHB,1997.0,464.98,18.44,2.56,21.0,2
HBC,1997.0,73.0,0.02,0.1,0.12,2
HBSch,1997.0,448.77,1.92,0.54,192.41,2
All,1998.0,4310.37,208.12,49.83,327.95,2
HBW,1998.0,981.34,6.73,9.56,16.29,2
HBO,1998.0,2675.66,189.04,38.07,227.11,2
NHB,1998.0,297.86,11.5,1.67,13.18,2
HBC,1998.0,4.0,0.13,0.31,0.44,2
HBSch,1998.0,351.52,0.71,0.21,70.92,2
All,1999.0,12528.24,859.16,136.92,1203.18,2
HBW,1999.0,2563.55,60.17,26.59,86.75,2
HBO,1999.0,6624.17,646.13,94.74,740.87,2
NHB,1999.0,2549.57,150.64,14.38,165.02,2
HBC,1999.0,35.0,0.13,0.56,0.7,2
HBSch,1999.0,755.94,2.09,0.65,209.84,2
All,2000.0,4152.56,215.16,47.13,339.39,2
HBW,2000.0,956.47,7.32,9.35,16.67,2
HBO,2000.0,2456.39,190.35,35.28,225.64,2
NHB,2000.0,403.17,16.7,2.26,18.96,2
HBC,2000.0,45.0,0.0,0.0,0.0,2
HBSch,2000.0,291.52,0.78,0.24,78.12,2
All,2001.0,568.18,20.2,5.64,40.37,2
HBW,2001.0,112.05,1.08,1.22,2.3,2
HBO,2001.0,249.28,15.13,3.39,18.51,2
NHB,2001.0,183.53,3.85,1.0,4.85,2
HBC,2001.0,2.0,0.0,0.0,0.0,2
HBSch,2001.0,21.31,0.15,0.04,14.71,2
All,2002.0,2885.71,114.18,35.97,239.48,2
HBW,2002.0,659.57,7.81,8.07,15.88,2
HBO,2002.0,1747.71,100.98,25.62,126.59,2
NHB,2002.0,231.61,4.49,1.33,5.82,2
HBC,2002.0,48.0,0.0,0.7,0.7,2
HBSch,2002.0,198.81,0.9,0.25,90.48,2
All,2003.0,1449.74,61.82,20.39,88.82,2
HBW,2003.0,347.08,5.66,5.7,11.36,2
HBO,2003.0,813.31,52.65,13.19,65.84,2
NHB,2003.0,132.68,3.44,0.83,4.27,2
HBC,2003.0,65.0,0.0,0.65,0.65,2
HBSch,2003.0,91.68,0.07,0.02,6.7,2
All,2004.0,1.01,0.02,0.01,0.03,2
HBW,2004.0,0.0,0.0,0.0,0.0,2
HBO,2004.0,0.0,0.0,0.0,0.0,2
NHB,2004.0,1.01,0.02,0.01,0.03,2
HBC,2004.0,0.0,0.0,0.0,0.0,2
HBSch,2004.0,0.0,0.0,0.0,0.0,2
All,2005.0,0.75,0.01,0.0,0.02,2
HBW,2005.0,0.0,0.0,0.0,0.0,2
HBO,2005.0,0.0,0.0,0.0,0.0,2
NHB,2005.0,0.75,0.01,0.0,0.02,2
HBC,2005.0,0.0,0.0,0.0,0.0,2
HBSch,2005.0,0.0,0.0,0.0,0.0,2
All,2006.0,7382.1,345.17,63.37,783.29,2
HBW,2006.0,1713.76,3.73,7.45,11.18,2
HBO,2006.0,4524.15,317.97,51.75,369.71,2
NHB,2006.0,658.35,19.69,3.05,22.73,2
HBC,2006.0,6.0,0.0,0.0,0.0,2
HBSch,2006.0,479.85,3.79,1.13,379.67,2
All,2007.0,5051.85,288.82,47.17,502.19,2
