Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBSch,1859.0,356.97,1.44,0.39,144.57,6
All,1860.0,6217.37,211.25,44.25,255.5,6
HBW,1860.0,1465.2,2.97,6.04,9.0,6
HBO,1860.0,3939.9,202.93,37.03,239.96,6
NHB,1860.0,255.85,5.35,1.19,6.54,6
HBC,1860.0,70.0,0.0,0.0,0.0,6
HBSch,1860.0,486.41,0.0,0.0,0.0,6
All,1861.0,816.01,20.19,4.65,24.83,6
HBW,1861.0,0.0,0.0,0.0,0.0,6
HBO,1861.0,0.0,0.0,0.0,0.0,6
NHB,1861.0,816.01,20.19,4.65,24.83,6
HBC,1861.0,0.0,0.0,0.0,0.0,6
HBSch,1861.0,0.0,0.0,0.0,0.0,6
All,1862.0,4049.87,206.64,52.72,380.36,6
HBW,1862.0,838.28,15.75,9.61,25.35,6
HBO,1862.0,2437.08,174.24,39.84,214.08,6
NHB,1862.0,490.05,15.43,2.85,18.28,6
HBC,1862.0,35.01,0.0,0.06,0.06,6
HBSch,1862.0,249.45,1.22,0.36,122.59,6
All,1863.0,4334.56,229.23,59.3,433.11,6
HBW,1863.0,916.75,11.94,9.21,21.16,6
HBO,1863.0,2665.0,200.02,46.59,246.6,6
NHB,1863.0,458.18,15.81,2.7,18.51,6
HBC,1863.0,34.0,0.0,0.37,0.37,6
HBSch,1863.0,260.64,1.46,0.43,146.47,6
All,1864.0,4559.6,190.93,53.23,374.02,6
HBW,1864.0,1225.66,8.74,10.77,19.51,6
HBO,1864.0,2761.26,173.26,39.16,212.42,6
NHB,1864.0,263.87,7.61,1.56,9.17,6
HBC,1864.0,86.0,0.0,1.35,1.35,6
HBSch,1864.0,222.81,1.31,0.39,131.57,6
All,1865.0,3402.86,133.28,37.16,259.55,6
HBW,1865.0,843.0,5.18,7.37,12.55,6
HBO,1865.0,2124.47,122.01,28.44,150.45,6
NHB,1865.0,180.34,5.19,1.09,6.28,6
HBC,1865.0,57.0,0.0,0.0,0.0,6
HBSch,1865.0,198.06,0.9,0.25,90.27,6
All,1866.0,7863.64,377.69,94.17,647.97,6
HBW,1866.0,1929.51,25.69,19.1,44.8,6
HBO,1866.0,4883.06,331.28,71.17,402.45,6
NHB,1866.0,558.11,18.94,3.34,22.28,6
HBC,1866.0,48.0,0.0,0.05,0.05,6
HBSch,1866.0,444.96,1.78,0.5,178.39,6
All,1867.0,2057.37,71.11,20.7,139.64,6
HBW,1867.0,520.19,3.75,4.31,8.06,6
HBO,1867.0,1207.86,63.86,15.66,79.51,6
NHB,1867.0,98.74,3.02,0.6,3.62,6
HBC,1867.0,121.0,0.0,0.0,0.0,6
HBSch,1867.0,109.58,0.48,0.13,48.44,6
All,1868.0,4665.37,175.09,45.2,366.6,6
HBW,1868.0,1115.09,7.44,7.89,15.33,6
HBO,1868.0,2972.91,159.54,35.29,194.83,6
NHB,1868.0,232.42,6.63,1.35,7.98,6
HBC,1868.0,30.0,0.0,0.28,0.28,6
HBSch,1868.0,314.95,1.48,0.4,148.19,6
All,1869.0,3453.82,138.27,31.45,273.44,6
HBW,1869.0,858.78,2.03,4.41,6.44,6
HBO,1869.0,2184.53,131.41,25.75,157.16,6
NHB,1869.0,130.6,3.78,0.74,4.52,6
HBC,1869.0,44.0,0.0,0.26,0.26,6
HBSch,1869.0,235.92,1.05,0.28,105.05,6
All,1870.0,4144.79,189.68,41.55,258.24,6
HBW,1870.0,948.81,20.05,8.76,28.81,6
HBO,1870.0,2041.16,137.21,26.82,164.03,6
NHB,1870.0,982.06,31.47,5.77,37.24,6
HBC,1870.0,9.0,0.68,0.13,0.8,6
HBSch,1870.0,163.75,0.27,0.07,27.35,6
All,1871.0,574.87,20.7,3.4,24.1,6
HBW,1871.0,0.0,0.0,0.0,0.0,6
HBO,1871.0,0.0,0.0,0.0,0.0,6
NHB,1871.0,574.87,20.7,3.4,24.1,6
HBC,1871.0,0.0,0.0,0.0,0.0,6
HBSch,1871.0,0.0,0.0,0.0,0.0,6
All,1872.0,1171.18,49.79,8.93,64.4,6
HBW,1872.0,81.02,2.29,0.8,3.1,6
HBO,1872.0,190.1,14.23,2.86,17.09,6
NHB,1872.0,886.98,33.21,5.24,38.45,6
HBC,1872.0,1.0,0.0,0.0,0.0,6
HBSch,1872.0,12.07,0.06,0.02,5.76,6
All,1873.0,1218.01,53.22,9.73,78.57,6
HBW,1873.0,123.85,3.02,0.99,4.0,6
HBO,1873.0,332.47,23.23,4.4,27.63,6
NHB,1873.0,720.43,26.82,4.24,31.06,6
HBC,1873.0,15.0,0.0,0.06,0.06,6
HBSch,1873.0,26.27,0.16,0.05,15.83,6
All,1874.0,1644.71,86.57,24.86,166.1,6
HBW,1874.0,351.15,3.74,3.58,7.31,6
HBO,1874.0,995.13,75.96,19.98,95.95,6
NHB,1874.0,190.49,6.32,1.14,7.46,6
HBC,1874.0,13.0,0.0,0.0,0.0,6
HBSch,1874.0,94.94,0.55,0.16,55.38,6
All,1875.0,1170.81,55.55,13.55,109.58,6
HBW,1875.0,289.33,3.04,2.15,5.19,6
HBO,1875.0,749.15,49.4,10.62,60.02,6
NHB,1875.0,62.23,2.25,0.39,2.64,6
HBC,1875.0,6.0,0.46,0.27,0.73,6
HBSch,1875.0,64.09,0.41,0.12,41.01,6
All,1876.0,1165.82,65.31,19.5,126.3,6
HBW,1876.0,267.02,2.34,2.64,4.98,6
HBO,1876.0,755.88,60.09,16.12,76.21,6
NHB,1876.0,67.85,2.32,0.42,2.74,6
HBC,1876.0,3.0,0.15,0.19,0.34,6
HBSch,1876.0,72.07,0.42,0.12,42.03,6
All,1877.0,3903.29,182.5,46.28,353.21,6
HBW,1877.0,877.18,10.44,7.86,18.3,6
HBO,1877.0,2386.07,157.04,35.42,192.46,6
NHB,1877.0,426.22,13.75,2.53,16.28,6
HBC,1877.0,11.0,0.0,0.11,0.11,6
HBSch,1877.0,202.81,1.26,0.36,126.05,6
All,1878.0,5581.45,291.79,62.6,511.87,6
HBW,1878.0,1230.35,21.31,10.93,32.24,6
HBO,1878.0,3204.55,237.91,45.67,283.59,6
NHB,1878.0,843.61,30.68,5.02,35.71,6
HBC,1878.0,18.0,0.3,0.5,0.8,6
HBSch,1878.0,284.93,1.59,0.47,159.54,6
All,1879.0,4702.13,241.08,52.93,440.21,6
HBW,1879.0,1072.55,22.12,10.24,32.35,6
HBO,1879.0,2656.47,189.66,37.9,227.56,6
NHB,1879.0,729.1,27.84,4.31,32.14,6
HBC,1879.0,13.0,0.0,0.05,0.05,6
HBSch,1879.0,231.02,1.48,0.43,148.1,6
All,1880.0,5631.4,285.02,51.07,424.42,6
HBW,1880.0,909.88,21.11,8.15,29.26,6
HBO,1880.0,2135.36,149.68,28.19,177.87,6
NHB,1880.0,2367.37,113.22,14.06,127.28,6
HBC,1880.0,26.0,0.13,0.41,0.54,6
HBSch,1880.0,192.78,0.89,0.25,89.47,6
All,1881.0,4148.49,187.88,44.62,350.42,6
HBW,1881.0,884.9,13.54,7.37,20.9,6
HBO,1881.0,2576.67,160.28,34.7,194.98,6
NHB,1881.0,392.03,12.87,2.21,15.08,6
HBC,1881.0,15.0,0.0,0.0,0.0,6
HBSch,1881.0,279.88,1.19,0.33,119.44,6
All,1882.0,4507.08,184.02,40.7,384.46,6
HBW,1882.0,1080.4,3.67,5.33,9.0,6
HBO,1882.0,2841.54,173.33,33.97,207.3,6
NHB,1882.0,168.57,5.4,0.94,6.34,6
HBC,1882.0,107.0,0.0,0.0,0.0,6
HBSch,1882.0,309.58,1.61,0.46,161.81,6
All,1883.0,14946.8,731.15,127.52,1201.54,6
HBW,1883.0,3587.62,28.77,18.05,46.82,6
HBO,1883.0,8823.37,639.8,100.28,740.08,6
NHB,1883.0,1603.94,59.12,8.26,67.38,6
HBC,1883.0,69.01,0.0,0.0,0.0,6
HBSch,1883.0,862.86,3.46,0.93,347.26,6
All,1884.0,3479.15,127.5,23.68,224.55,6
HBW,1884.0,917.96,2.39,3.27,5.66,6
HBO,1884.0,2173.0,120.96,19.4,140.37,6
NHB,1884.0,178.04,3.42,0.76,4.18,6
HBC,1884.0,8.0,0.0,0.0,0.0,6
HBSch,1884.0,202.16,0.74,0.25,74.36,6
All,1885.0,4618.0,233.49,48.1,281.58,6
HBW,1885.0,1150.75,27.17,10.69,37.86,6
HBO,1885.0,2527.81,183.77,33.08,216.86,6
NHB,1885.0,722.85,22.16,4.27,26.42,6
HBC,1885.0,14.0,0.39,0.06,0.44,6
HBSch,1885.0,202.59,0.0,0.0,0.0,6
All,1886.0,987.55,42.72,5.96,48.68,6
HBW,1886.0,0.0,0.0,0.0,0.0,6
HBO,1886.0,0.0,0.0,0.0,0.0,6
NHB,1886.0,987.55,42.72,5.96,48.68,6
HBC,1886.0,0.0,0.0,0.0,0.0,6
HBSch,1886.0,0.0,0.0,0.0,0.0,6
All,1887.0,2062.59,122.0,22.5,165.81,6
HBW,1887.0,393.44,14.64,3.8,18.44,6
HBO,1887.0,950.46,82.5,14.93,97.44,6
NHB,1887.0,625.57,24.64,3.7,28.34,6
HBC,1887.0,19.0,0.0,0.0,0.0,6
HBSch,1887.0,74.12,0.22,0.07,21.59,6
All,1888.0,278.39,10.33,1.67,12.0,6
HBW,1888.0,0.0,0.0,0.0,0.0,6
HBO,1888.0,0.0,0.0,0.0,0.0,6
NHB,1888.0,278.39,10.33,1.67,12.0,6
HBC,1888.0,0.0,0.0,0.0,0.0,6
HBSch,1888.0,0.0,0.0,0.0,0.0,6
All,1889.0,1809.12,99.6,23.88,163.59,6
HBW,1889.0,490.23,6.13,4.05,10.18,6
HBO,1889.0,1149.37,90.06,19.17,109.23,6
NHB,1889.0,82.94,3.0,0.53,3.53,6
HBC,1889.0,2.0,0.0,0.0,0.0,6
HBSch,1889.0,84.57,0.41,0.13,40.65,6
All,1890.0,3729.29,182.26,41.46,288.7,6
HBW,1890.0,931.46,15.31,7.97,23.28,6
HBO,1890.0,2035.48,145.97,29.67,175.64,6
NHB,1890.0,599.71,20.33,3.62,23.96,6
HBC,1890.0,22.0,0.0,0.0,0.0,6
HBSch,1890.0,140.65,0.66,0.2,65.83,6
All,1891.0,3848.73,184.71,41.6,373.08,6
HBW,1891.0,738.98,17.11,7.03,24.15,6
HBO,1891.0,2044.2,137.7,29.07,166.78,6
NHB,1891.0,847.87,28.41,5.05,33.46,6
HBC,1891.0,20.0,0.0,0.0,0.0,6
HBSch,1891.0,197.68,1.48,0.44,148.69,6
All,1892.0,3420.79,162.09,36.39,298.08,6
HBW,1892.0,764.41,14.78,6.5,21.28,6
HBO,1892.0,2003.61,130.47,26.86,157.33,6
NHB,1892.0,454.67,15.81,2.65,18.46,6
HBC,1892.0,8.0,0.03,0.09,0.13,6
HBSch,1892.0,190.1,1.01,0.28,100.88,6
All,1893.0,2924.66,134.06,28.64,250.89,6
HBW,1893.0,643.35,11.21,4.52,15.73,6
HBO,1893.0,1738.16,111.0,21.99,132.99,6
NHB,1893.0,339.59,10.97,1.88,12.85,6
HBC,1893.0,30.0,0.0,0.0,0.0,6
HBSch,1893.0,173.56,0.89,0.25,89.33,6
All,1894.0,5599.16,259.57,46.42,404.73,6
HBW,1894.0,1153.89,12.94,6.02,18.96,6
HBO,1894.0,2944.04,204.83,34.42,239.25,6
NHB,1894.0,1059.37,40.8,5.69,46.49,6
HBC,1894.0,129.0,0.0,0.0,0.0,6
HBSch,1894.0,312.86,1.0,0.3,100.04,6
All,1895.0,4960.55,245.01,43.32,465.39,6
HBW,1895.0,1204.09,8.9,5.66,14.56,6
HBO,1895.0,3031.88,221.29,35.21,256.5,6
NHB,1895.0,376.69,13.03,1.94,14.97,6
HBC,1895.0,60.0,0.0,0.0,0.0,6
HBSch,1895.0,287.89,1.79,0.52,179.37,6
All,1896.0,2922.35,96.46,20.1,185.91,6
HBW,1896.0,727.25,0.58,1.93,2.51,6
HBO,1896.0,1876.24,92.89,17.47,110.36,6
NHB,1896.0,111.23,2.29,0.52,2.8,6
HBC,1896.0,2.0,0.0,0.0,0.0,6
HBSch,1896.0,205.62,0.7,0.19,70.24,6
All,1897.0,4839.23,415.06,55.89,502.01,6
HBW,1897.0,910.95,59.31,10.68,69.99,6
HBO,1897.0,2179.53,274.8,35.34,310.14,6
NHB,1897.0,1592.74,80.23,9.71,89.94,6
HBC,1897.0,6.0,0.41,0.06,0.46,6
HBSch,1897.0,150.01,0.31,0.1,31.47,6
All,1898.0,5176.78,389.37,68.56,520.82,6
HBW,1898.0,1351.12,25.56,11.81,37.37,6
HBO,1898.0,3166.82,347.98,54.31,402.29,6
NHB,1898.0,311.93,14.93,1.96,16.89,6
HBC,1898.0,113.0,0.27,0.26,0.53,6
HBSch,1898.0,233.92,0.64,0.21,63.74,6
All,1899.0,2291.33,112.16,27.62,191.86,6
HBW,1899.0,570.68,7.03,5.07,12.1,6
HBO,1899.0,1236.96,91.41,19.91,111.32,6
NHB,1899.0,388.56,13.0,2.4,15.4,6
HBC,1899.0,7.0,0.19,0.08,0.27,6
HBSch,1899.0,88.13,0.53,0.16,52.76,6
All,1900.0,1785.48,73.8,20.39,169.54,6
HBW,1900.0,428.53,3.09,3.71,6.8,6
HBO,1900.0,1161.85,68.06,15.99,84.04,6
NHB,1900.0,64.24,1.89,0.41,2.3,6
HBC,1900.0,17.0,0.0,0.06,0.06,6
HBSch,1900.0,113.86,0.76,0.22,76.33,6
All,1901.0,4663.17,199.81,51.73,435.92,6
HBW,1901.0,1124.22,11.02,8.93,19.95,6
HBO,1901.0,2988.43,180.03,40.74,220.77,6
NHB,1901.0,255.0,6.9,1.49,8.39,6
HBC,1901.0,5.0,0.0,0.0,0.0,6
HBSch,1901.0,290.52,1.86,0.56,186.8,6
All,1902.0,1004.95,40.57,8.86,79.49,6
HBW,1902.0,182.9,1.76,1.16,2.93,6
HBO,1902.0,528.66,31.19,6.27,37.46,6
NHB,1902.0,233.27,7.31,1.34,8.65,6
HBC,1902.0,1.0,0.0,0.0,0.0,6
HBSch,1902.0,59.13,0.3,0.09,30.45,6
All,1903.0,7299.47,332.43,66.84,530.2,6
HBW,1903.0,1812.55,6.59,9.6,16.19,6
HBO,1903.0,4673.72,315.38,55.29,370.67,6
NHB,1903.0,291.43,9.14,1.57,10.7,6
HBC,1903.0,6.0,0.0,0.0,0.0,6
HBSch,1903.0,515.76,1.32,0.38,132.63,6
All,1904.0,9550.33,455.65,80.17,833.23,6
HBW,1904.0,2381.03,4.27,10.47,14.73,6
HBO,1904.0,6083.23,436.87,66.92,503.79,6
NHB,1904.0,380.1,11.51,1.93,13.44,6
HBC,1904.0,94.0,0.0,0.0,0.0,6
HBSch,1904.0,611.97,3.0,0.85,301.26,6
All,1905.0,4629.03,194.74,35.43,399.39,6
HBW,1905.0,1176.33,5.87,4.03,9.9,6
HBO,1905.0,2836.02,179.25,29.46,208.71,6
NHB,1905.0,306.01,7.92,1.45,9.37,6
HBC,1905.0,53.0,0.0,0.0,0.0,6
HBSch,1905.0,257.66,1.71,0.49,171.41,6
All,1906.0,1244.73,32.8,7.58,40.38,6
HBW,1906.0,376.2,0.14,0.79,0.93,6
HBO,1906.0,741.26,31.63,6.52,38.15,6
NHB,1906.0,62.41,1.03,0.27,1.3,6
HBC,1906.0,7.0,0.0,0.0,0.0,6
HBSch,1906.0,57.86,0.0,0.0,0.0,6
All,1907.0,1505.5,34.4,7.55,41.95,6
HBW,1907.0,379.66,0.56,0.62,1.18,6
HBO,1907.0,815.37,30.14,6.11,36.25,6
NHB,1907.0,238.74,3.7,0.82,4.52,6
HBC,1907.0,1.0,0.0,0.0,0.0,6
HBSch,1907.0,70.72,0.0,0.0,0.0,6
All,1908.0,1676.73,94.86,10.33,105.19,6
HBW,1908.0,0.0,0.0,0.0,0.0,6
HBO,1908.0,0.0,0.0,0.0,0.0,6
NHB,1908.0,1676.73,94.86,10.33,105.19,6
HBC,1908.0,0.0,0.0,0.0,0.0,6
HBSch,1908.0,0.0,0.0,0.0,0.0,6
All,1909.0,4464.97,248.85,41.64,339.37,6
HBW,1909.0,797.97,15.23,6.12,21.34,6
HBO,1909.0,1979.4,156.54,26.05,182.59,6
NHB,1909.0,1465.16,76.01,9.03,85.04,6
HBC,1909.0,19.0,0.58,0.29,0.86,6
HBSch,1909.0,203.45,0.49,0.16,49.54,6
All,1910.0,5787.63,276.4,61.44,463.45,6
HBW,1910.0,1502.84,10.97,10.67,21.64,6
HBO,1910.0,3594.61,254.23,48.49,302.72,6
NHB,1910.0,310.05,9.8,1.85,11.65,6
HBC,1910.0,20.0,0.13,0.08,0.21,6
HBSch,1910.0,360.13,1.27,0.35,127.23,6
All,1911.0,6244.97,292.28,76.25,612.91,6
HBW,1911.0,1418.39,8.39,11.98,20.37,6
HBO,1911.0,4008.3,271.61,61.23,332.84,6
NHB,1911.0,405.33,9.82,2.31,12.13,6
HBC,1911.0,50.0,0.0,0.0,0.0,6
HBSch,1911.0,362.94,2.47,0.72,247.57,6
All,1912.0,2032.89,85.22,21.35,169.47,6
HBW,1912.0,481.23,1.78,3.23,5.01,6
HBO,1912.0,1271.23,80.46,17.45,97.92,6
NHB,1912.0,80.8,2.35,0.48,2.82,6
HBC,1912.0,81.0,0.0,0.0,0.0,6
HBSch,1912.0,118.64,0.64,0.2,63.73,6
All,1913.0,2126.11,95.61,24.85,197.47,6
HBW,1913.0,512.08,2.23,3.96,6.18,6
HBO,1913.0,1286.88,87.23,19.51,106.74,6
NHB,1913.0,204.05,5.38,1.15,6.53,6
HBC,1913.0,15.0,0.0,0.0,0.0,6
HBSch,1913.0,108.11,0.78,0.23,78.01,6
All,1914.0,2382.32,89.11,19.08,142.38,6
HBW,1914.0,464.53,3.77,2.38,6.16,6
HBO,1914.0,1139.95,65.13,13.16,78.29,6
NHB,1914.0,654.34,19.86,3.43,23.3,6
HBC,1914.0,2.0,0.0,0.0,0.0,6
HBSch,1914.0,121.5,0.35,0.11,34.64,6
All,1915.0,3043.6,98.7,21.01,190.92,6
HBW,1915.0,804.06,0.76,2.33,3.09,6
HBO,1915.0,1914.9,94.82,17.92,112.75,6
NHB,1915.0,122.81,2.39,0.56,2.96,6
HBC,1915.0,4.0,0.0,0.0,0.0,6
HBSch,1915.0,197.83,0.72,0.19,72.12,6
All,1916.0,2460.07,64.38,14.05,78.43,6
HBW,1916.0,646.16,1.23,1.29,2.52,6
HBO,1916.0,1465.06,60.92,12.09,73.02,6
NHB,1916.0,161.21,2.22,0.61,2.84,6
HBC,1916.0,37.0,0.0,0.06,0.06,6
HBSch,1916.0,150.65,0.0,0.0,0.0,6
All,1917.0,1065.15,18.31,5.02,23.33,6
HBW,1917.0,295.73,0.08,0.45,0.53,6
HBO,1917.0,659.72,17.81,4.41,22.22,6
NHB,1917.0,43.69,0.42,0.16,0.58,6
HBC,1917.0,0.0,0.0,0.0,0.0,6
HBSch,1917.0,66.0,0.0,0.0,0.0,6
All,1918.0,3014.32,190.58,19.37,209.95,6
HBW,1918.0,0.0,0.0,0.0,0.0,6
HBO,1918.0,0.0,0.0,0.0,0.0,6
NHB,1918.0,3014.32,190.58,19.37,209.95,6
HBC,1918.0,0.0,0.0,0.0,0.0,6
HBSch,1918.0,0.0,0.0,0.0,0.0,6
All,1919.0,2922.59,191.1,18.21,209.31,6
HBW,1919.0,0.0,0.0,0.0,0.0,6
HBO,1919.0,0.0,0.0,0.0,0.0,6
NHB,1919.0,2922.59,191.1,18.21,209.31,6
HBC,1919.0,0.0,0.0,0.0,0.0,6
HBSch,1919.0,0.0,0.0,0.0,0.0,6
All,1920.0,3039.93,158.1,30.43,240.38,6
HBW,1920.0,582.91,9.9,4.68,14.58,6
HBO,1920.0,1514.0,110.58,20.63,131.2,6
NHB,1920.0,793.61,37.0,4.81,41.81,6
HBC,1920.0,9.0,0.1,0.15,0.25,6
HBSch,1920.0,140.41,0.52,0.16,52.53,6
All,1921.0,2158.73,101.9,22.21,180.25,6
HBW,1921.0,449.75,6.91,3.49,10.39,6
HBO,1921.0,1138.6,79.18,15.65,94.83,6
NHB,1921.0,467.2,15.25,2.79,18.04,6
HBC,1921.0,4.0,0.0,0.12,0.12,6
HBSch,1921.0,99.18,0.57,0.16,56.86,6
All,1922.0,4791.14,231.02,53.52,514.85,6
HBW,1922.0,1112.83,7.96,7.64,15.6,6
HBO,1922.0,3006.35,210.87,42.96,253.83,6
NHB,1922.0,373.88,9.83,2.15,11.98,6
HBC,1922.0,20.0,0.03,0.08,0.12,6
HBSch,1922.0,278.08,2.33,0.69,233.33,6
All,1923.0,3769.04,164.8,38.43,386.5,6
HBW,1923.0,952.04,4.39,5.46,9.86,6
HBO,1923.0,2384.35,153.55,31.2,184.74,6
NHB,1923.0,204.66,4.99,1.14,6.13,6
HBC,1923.0,4.0,0.02,0.08,0.1,6
HBSch,1923.0,223.98,1.85,0.55,185.67,6
All,1924.0,2596.1,98.9,23.74,241.81,6
HBW,1924.0,629.14,1.9,3.05,4.95,6
HBO,1924.0,1615.89,90.94,19.34,110.27,6
NHB,1924.0,184.31,4.86,0.99,5.85,6
HBC,1924.0,18.0,0.0,0.0,0.0,6
HBSch,1924.0,148.75,1.2,0.36,120.74,6
All,1925.0,672.47,19.41,3.63,26.05,6
HBW,1925.0,24.54,0.2,0.1,0.3,6
HBO,1925.0,64.72,3.14,0.67,3.8,6
NHB,1925.0,577.45,16.04,2.86,18.9,6
HBC,1925.0,0.0,0.0,0.0,0.0,6
HBSch,1925.0,5.76,0.03,0.01,3.05,6
All,1926.0,1240.42,41.97,9.01,55.48,6
HBW,1926.0,317.27,0.3,1.07,1.38,6
HBO,1926.0,767.44,40.51,7.68,48.19,6
NHB,1926.0,46.29,1.11,0.24,1.35,6
HBC,1926.0,24.0,0.0,0.0,0.0,6
HBSch,1926.0,85.42,0.05,0.02,4.57,6
All,1927.0,6967.21,237.65,47.05,284.7,6
HBW,1927.0,1835.47,0.71,4.78,5.5,6
HBO,1927.0,4352.01,232.06,41.08,273.13,6
NHB,1927.0,282.06,4.88,1.19,6.07,6
HBC,1927.0,21.0,0.0,0.0,0.0,6
HBSch,1927.0,476.67,0.0,0.0,0.0,6
All,1928.0,1982.57,115.33,12.08,127.41,6
HBW,1928.0,0.0,0.0,0.0,0.0,6
HBO,1928.0,0.0,0.0,0.0,0.0,6
NHB,1928.0,1982.57,115.33,12.08,127.41,6
HBC,1928.0,0.0,0.0,0.0,0.0,6
HBSch,1928.0,0.0,0.0,0.0,0.0,6
All,1929.0,6572.04,377.6,69.54,625.28,6
HBW,1929.0,1413.08,27.37,11.05,38.43,6
HBO,1929.0,3527.88,289.39,50.16,339.55,6
NHB,1929.0,1284.29,58.99,7.73,66.72,6
HBC,1929.0,28.0,0.05,0.09,0.13,6
HBSch,1929.0,318.79,1.8,0.51,180.45,6
All,1930.0,3169.62,158.21,35.67,282.31,6
HBW,1930.0,759.64,7.65,5.13,12.79,6
HBO,1930.0,1947.09,140.63,28.55,169.18,6
NHB,1930.0,278.9,9.02,1.66,10.69,6
HBC,1930.0,7.0,0.0,0.06,0.06,6
HBSch,1930.0,176.99,0.89,0.26,89.59,6
All,1931.0,4588.82,220.59,46.66,498.52,6
HBW,1931.0,1143.74,7.85,6.59,14.44,6
HBO,1931.0,2833.58,201.74,37.51,239.25,6
NHB,1931.0,314.3,8.65,1.78,10.43,6
HBC,1931.0,21.0,0.02,0.08,0.1,6
HBSch,1931.0,276.21,2.34,0.69,234.29,6
All,1932.0,3709.86,167.67,36.71,396.54,6
HBW,1932.0,937.57,5.89,5.23,11.12,6
HBO,1932.0,2279.21,153.43,29.44,182.87,6
NHB,1932.0,267.74,6.41,1.46,7.87,6
HBC,1932.0,7.0,0.0,0.0,0.0,6
HBSch,1932.0,218.34,1.94,0.58,194.68,6
All,1933.0,4471.24,177.32,41.21,430.28,6
HBW,1933.0,1074.87,3.96,5.28,9.24,6
HBO,1933.0,2789.9,166.23,34.12,200.35,6
NHB,1933.0,225.6,5.0,1.17,6.17,6
HBC,1933.0,113.0,0.0,0.0,0.0,6
HBSch,1933.0,267.87,2.14,0.64,214.52,6
All,1934.0,3785.35,136.57,32.01,309.71,6
HBW,1934.0,960.24,1.64,3.94,5.58,6
HBO,1934.0,2404.26,130.1,26.44,156.54,6
NHB,1934.0,160.48,3.41,0.77,4.18,6
HBC,1934.0,30.0,0.0,0.43,0.43,6
HBSch,1934.0,230.37,1.43,0.42,142.97,6
All,1935.0,767.81,14.78,4.21,18.99,6
HBW,1935.0,196.25,0.04,0.39,0.43,6
HBO,1935.0,486.77,14.43,3.37,17.79,6
NHB,1935.0,27.27,0.32,0.11,0.43,6
HBC,1935.0,6.0,0.0,0.34,0.34,6
HBSch,1935.0,51.52,0.0,0.0,0.0,6
All,1936.0,819.16,15.88,3.94,40.96,6
HBW,1936.0,220.81,0.03,0.33,0.36,6
HBO,1936.0,510.77,15.28,3.44,18.72,6
NHB,1936.0,31.08,0.35,0.11,0.46,6
HBC,1936.0,9.0,0.0,0.0,0.0,6
HBSch,1936.0,47.5,0.21,0.06,21.41,6
All,1937.0,2571.28,121.5,25.79,274.94,6
HBW,1937.0,570.98,3.09,3.02,6.1,6
HBO,1937.0,1579.86,110.62,21.14,131.76,6
NHB,1937.0,221.09,6.51,1.25,7.75,6
HBC,1937.0,36.0,0.0,0.0,0.0,6
HBSch,1937.0,163.35,1.29,0.38,129.32,6
All,1938.0,9425.16,473.54,88.73,1067.51,6
HBW,1938.0,2280.65,12.32,10.96,23.28,6
HBO,1938.0,5980.99,443.26,73.6,516.86,6
NHB,1938.0,412.86,12.86,2.18,15.04,6
HBC,1938.0,126.0,0.0,0.45,0.45,6
HBSch,1938.0,624.65,5.1,1.53,511.87,6
All,1939.0,7076.83,323.96,64.94,698.53,6
HBW,1939.0,1729.07,4.33,7.71,12.04,6
HBO,1939.0,4531.17,308.96,54.68,363.63,6
NHB,1939.0,285.14,7.55,1.45,9.01,6
HBC,1939.0,77.0,0.0,0.15,0.15,6
HBSch,1939.0,454.45,3.13,0.95,313.7,6
All,1940.0,1839.78,72.25,15.02,169.23,6
HBW,1940.0,476.63,0.37,1.55,1.92,6
HBO,1940.0,1181.77,69.51,12.87,82.38,6
NHB,1940.0,70.9,1.54,0.36,1.9,6
HBC,1940.0,1.0,0.0,0.0,0.0,6
HBSch,1940.0,109.48,0.83,0.24,83.02,6
All,1941.0,5114.14,224.4,35.37,397.54,6
HBW,1941.0,1221.11,5.07,3.82,8.89,6
HBO,1941.0,3088.46,210.99,29.93,240.92,6
NHB,1941.0,309.53,6.94,1.24,8.19,6
HBC,1941.0,187.0,0.0,0.0,0.0,6
HBSch,1941.0,308.04,1.39,0.37,139.54,6
All,1942.0,2675.73,85.33,20.79,188.16,6
HBW,1942.0,668.61,0.52,2.29,2.81,6
HBO,1942.0,1704.87,82.09,17.79,99.88,6
NHB,1942.0,102.11,1.89,0.48,2.38,6
HBC,1942.0,17.0,0.0,0.0,0.0,6
HBSch,1942.0,183.14,0.83,0.23,83.1,6
All,1943.0,2521.82,101.1,16.05,190.95,6
HBW,1943.0,632.08,0.28,1.39,1.68,6
HBO,1943.0,1574.37,98.07,14.08,112.15,6
NHB,1943.0,92.31,2.0,0.38,2.38,6
HBC,1943.0,57.0,0.0,0.0,0.0,6
HBSch,1943.0,166.06,0.75,0.2,74.74,6
All,1944.0,2658.79,79.6,18.96,196.37,6
HBW,1944.0,649.9,1.0,1.59,2.59,6
HBO,1944.0,1710.13,75.78,16.61,92.39,6
NHB,1944.0,95.49,1.83,0.47,2.3,6
HBC,1944.0,16.0,0.0,0.0,0.0,6
HBSch,1944.0,187.27,0.99,0.29,99.09,6
All,1945.0,7421.1,286.08,61.28,633.34,6
HBW,1945.0,1703.48,3.18,5.47,8.66,6
