TAZID,DISTMED,DMED_NAME
2570,56,Utah Valley - The Meadows
2571,56,Utah Valley - The Meadows
2572,56,Utah Valley - The Meadows
2573,54,Utah Valley - Thanksgiving Poin
2574,54,Utah Valley - Thanksgiving Poin
2575,56,Utah Valley - The Meadows
2576,56,Utah Valley - The Meadows
2577,56,Utah Valley - The Meadows
2578,56,Utah Valley - The Meadows
2579,56,Utah Valley - The Meadows
2580,56,Utah Valley - The Meadows
2581,54,Utah Valley - Thanksgiving Poin
2582,56,Utah Valley - The Meadows
2583,56,Utah Valley - The Meadows
2584,56,Utah Valley - The Meadows
2585,56,Utah Valley - The Meadows
2586,53,Utah Valley - Jordan River West
2587,53,Utah Valley - Jordan River West
2588,53,Utah Valley - Jordan River West
2589,53,Utah Valley - Jordan River West
2590,53,Utah Valley - Jordan River West
2591,53,Utah Valley - Jordan River West
2592,53,Utah Valley - Jordan River West
2593,53,Utah Valley - Jordan River West
2594,54,Utah Valley - Thanksgiving Poin
2595,53,Utah Valley - Jordan River West
2596,53,Utah Valley - Jordan River West
2597,54,Utah Valley - Thanksgiving Poin
2598,53,Utah Valley - Jordan River West
2599,54,Utah Valley - Thanksgiving Poin
2600,54,Utah Valley - Thanksgiving Poin
2601,54,Utah Valley - Thanksgiving Poin
2602,54,Utah Valley - Thanksgiving Poin
2603,54,Utah Valley - Thanksgiving Poin
2604,54,Utah Valley - Thanksgiving Poin
2605,54,Utah Valley - Thanksgiving Poin
2606,54,Utah Valley - Thanksgiving Poin
2607,54,Utah Valley - Thanksgiving Poin
2608,54,Utah Valley - Thanksgiving Poin
2609,54,Utah Valley - Thanksgiving Poin
2610,54,Utah Valley - Thanksgiving Poin
2611,54,Utah Valley - Thanksgiving Poin
2612,54,Utah Valley - Thanksgiving Poin
2613,54,Utah Valley - Thanksgiving Poin
2614,54,Utah Valley - Thanksgiving Poin
2615,54,Utah Valley - Thanksgiving Poin
2616,54,Utah Valley - Thanksgiving Poin
2617,54,Utah Valley - Thanksgiving Poin
2618,54,Utah Valley - Thanksgiving Poin
2619,54,Utah Valley - Thanksgiving Poin
2620,54,Utah Valley - Thanksgiving Poin
2621,54,Utah Valley - Thanksgiving Poin
2622,54,Utah Valley - Thanksgiving Poin
2623,54,Utah Valley - Thanksgiving Poin
2624,54,Utah Valley - Thanksgiving Poin
2625,54,Utah Valley - Thanksgiving Poin
2626,54,Utah Valley - Thanksgiving Poin
2627,54,Utah Valley - Thanksgiving Poin
2628,54,Utah Valley - Thanksgiving Poin
2629,54,Utah Valley - Thanksgiving Poin
2630,54,Utah Valley - Thanksgiving Poin
2631,54,Utah Valley - Thanksgiving Poin
2632,54,Utah Valley - Thanksgiving Poin
2633,54,Utah Valley - Thanksgiving Poin
2634,54,Utah Valley - Thanksgiving Poin
2635,54,Utah Valley - Thanksgiving Poin
2636,54,Utah Valley - Thanksgiving Poin
2637,54,Utah Valley - Thanksgiving Poin
2638,54,Utah Valley - Thanksgiving Poin
2639,54,Utah Valley - Thanksgiving Poin
2640,54,Utah Valley - Thanksgiving Poin
2641,54,Utah Valley - Thanksgiving Poin
2642,54,Utah Valley - Thanksgiving Poin
2643,54,Utah Valley - Thanksgiving Poin
2644,54,Utah Valley - Thanksgiving Poin
2645,54,Utah Valley - Thanksgiving Poin
2646,54,Utah Valley - Thanksgiving Poin
2647,54,Utah Valley - Thanksgiving Poin
2648,54,Utah Valley - Thanksgiving Poin
2649,54,Utah Valley - Thanksgiving Poin
2650,54,Utah Valley - Thanksgiving Poin
2651,55,Utah Valley - Northeast
2652,55,Utah Valley - Northeast
2653,55,Utah Valley - Northeast
2654,55,Utah Valley - Northeast
2655,55,Utah Valley - Northeast
2656,55,Utah Valley - Northeast
2657,55,Utah Valley - Northeast
2658,55,Utah Valley - Northeast
2659,55,Utah Valley - Northeast
2660,55,Utah Valley - Northeast
2661,55,Utah Valley - Northeast
2662,55,Utah Valley - Northeast
2663,55,Utah Valley - Northeast
2664,55,Utah Valley - Northeast
2665,55,Utah Valley - Northeast
2666,55,Utah Valley - Northeast
2667,55,Utah Valley - Northeast
2668,55,Utah Valley - Northeast
2669,55,Utah Valley - Northeast
2670,55,Utah Valley - Northeast
2671,56,Utah Valley - The Meadows
2672,56,Utah Valley - The Meadows
2673,56,Utah Valley - The Meadows
2674,56,Utah Valley - The Meadows
2675,55,Utah Valley - Northeast
2676,55,Utah Valley - Northeast
2677,55,Utah Valley - Northeast
2678,55,Utah Valley - Northeast
2679,55,Utah Valley - Northeast
2680,55,Utah Valley - Northeast
2681,55,Utah Valley - Northeast
2682,55,Utah Valley - Northeast
2683,55,Utah Valley - Northeast
2684,55,Utah Valley - Northeast
2685,55,Utah Valley - Northeast
2686,55,Utah Valley - Northeast
2687,55,Utah Valley - Northeast
2688,55,Utah Valley - Northeast
2689,55,Utah Valley - Northeast
2690,56,Utah Valley - The Meadows
2691,56,Utah Valley - The Meadows
2692,56,Utah Valley - The Meadows
2693,56,Utah Valley - The Meadows
2694,56,Utah Valley - The Meadows
2695,56,Utah Valley - The Meadows
2696,57,Utah Valley - The Grove
2697,57,Utah Valley - The Grove
2698,57,Utah Valley - The Grove
2699,57,Utah Valley - The Grove
2700,56,Utah Valley - The Meadows
2701,56,Utah Valley - The Meadows
2702,56,Utah Valley - The Meadows
2703,56,Utah Valley - The Meadows
2704,56,Utah Valley - The Meadows
2705,56,Utah Valley - The Meadows
2706,56,Utah Valley - The Meadows
2707,56,Utah Valley - The Meadows
2708,56,Utah Valley - The Meadows
2709,56,Utah Valley - The Meadows
2710,56,Utah Valley - The Meadows
2711,56,Utah Valley - The Meadows
2712,56,Utah Valley - The Meadows
2713,56,Utah Valley - The Meadows
2714,57,Utah Valley - The Grove
2715,57,Utah Valley - The Grove
2716,57,Utah Valley - The Grove
2717,57,Utah Valley - The Grove
2718,57,Utah Valley - The Grove
2719,57,Utah Valley - The Grove
2720,56,Utah Valley - The Meadows
2721,56,Utah Valley - The Meadows
2722,56,Utah Valley - The Meadows
2723,56,Utah Valley - The Meadows
2724,56,Utah Valley - The Meadows
2725,56,Utah Valley - The Meadows
2726,56,Utah Valley - The Meadows
2727,56,Utah Valley - The Meadows
2728,56,Utah Valley - The Meadows
2729,56,Utah Valley - The Meadows
2730,56,Utah Valley - The Meadows
2731,57,Utah Valley - The Grove
2732,56,Utah Valley - The Meadows
2733,57,Utah Valley - The Grove
2734,56,Utah Valley - The Meadows
2735,56,Utah Valley - The Meadows
2736,57,Utah Valley - The Grove
2737,57,Utah Valley - The Grove
2738,57,Utah Valley - The Grove
2739,57,Utah Valley - The Grove
2740,57,Utah Valley - The Grove
2741,57,Utah Valley - The Grove
2742,57,Utah Valley - The Grove
2743,57,Utah Valley - The Grove
2744,57,Utah Valley - The Grove
2745,57,Utah Valley - The Grove
2746,57,Utah Valley - The Grove
2747,57,Utah Valley - The Grove
2748,57,Utah Valley - The Grove
2749,57,Utah Valley - The Grove
2750,57,Utah Valley - The Grove
2751,57,Utah Valley - The Grove
2752,57,Utah Valley - The Grove
2753,57,Utah Valley - The Grove
2754,57,Utah Valley - The Grove
2755,57,Utah Valley - The Grove
2756,57,Utah Valley - The Grove
2757,57,Utah Valley - The Grove
2758,57,Utah Valley - The Grove
2759,57,Utah Valley - The Grove
2760,57,Utah Valley - The Grove
2761,57,Utah Valley - The Grove
2762,57,Utah Valley - The Grove
2763,57,Utah Valley - The Grove
2764,57,Utah Valley - The Grove
2765,57,Utah Valley - The Grove
2766,57,Utah Valley - The Grove
2767,57,Utah Valley - The Grove
2768,57,Utah Valley - The Grove
2769,57,Utah Valley - The Grove
2770,57,Utah Valley - The Grove
2771,57,Utah Valley - The Grove
2772,57,Utah Valley - The Grove
2773,57,Utah Valley - The Grove
2774,57,Utah Valley - The Grove
2775,57,Utah Valley - The Grove
2776,58,Utah Valley - North Central
2777,57,Utah Valley - The Grove
2778,57,Utah Valley - The Grove
2779,57,Utah Valley - The Grove
2780,57,Utah Valley - The Grove
2781,57,Utah Valley - The Grove
2782,57,Utah Valley - The Grove
2783,57,Utah Valley - The Grove
2784,57,Utah Valley - The Grove
2785,57,Utah Valley - The Grove
2786,57,Utah Valley - The Grove
2787,57,Utah Valley - The Grove
2788,57,Utah Valley - The Grove
2789,58,Utah Valley - North Central
2790,58,Utah Valley - North Central
2791,58,Utah Valley - North Central
2792,58,Utah Valley - North Central
2793,58,Utah Valley - North Central
2794,58,Utah Valley - North Central
2795,58,Utah Valley - North Central
2796,58,Utah Valley - North Central
2797,58,Utah Valley - North Central
2798,58,Utah Valley - North Central
2799,58,Utah Valley - North Central
2800,58,Utah Valley - North Central
2801,58,Utah Valley - North Central
2802,58,Utah Valley - North Central
2803,58,Utah Valley - North Central
2804,58,Utah Valley - North Central
2805,58,Utah Valley - North Central
2806,58,Utah Valley - North Central
2807,58,Utah Valley - North Central
2808,58,Utah Valley - North Central
2809,58,Utah Valley - North Central
2810,58,Utah Valley - North Central
2811,58,Utah Valley - North Central
2812,58,Utah Valley - North Central
2813,58,Utah Valley - North Central
2814,58,Utah Valley - North Central
2815,58,Utah Valley - North Central
2816,58,Utah Valley - North Central
2817,58,Utah Valley - North Central
2818,58,Utah Valley - North Central
2819,58,Utah Valley - North Central
2820,58,Utah Valley - North Central
2821,58,Utah Valley - North Central
2822,58,Utah Valley - North Central
2823,58,Utah Valley - North Central
2824,58,Utah Valley - North Central
2825,58,Utah Valley - North Central
2826,58,Utah Valley - North Central
2827,58,Utah Valley - North Central
2828,58,Utah Valley - North Central
2829,58,Utah Valley - North Central
2830,58,Utah Valley - North Central
2831,58,Utah Valley - North Central
2832,58,Utah Valley - North Central
2833,58,Utah Valley - North Central
2834,58,Utah Valley - North Central
2835,58,Utah Valley - North Central
2836,58,Utah Valley - North Central
2837,58,Utah Valley - North Central
2838,58,Utah Valley - North Central
2839,58,Utah Valley - North Central
2840,58,Utah Valley - North Central
2841,58,Utah Valley - North Central
2842,58,Utah Valley - North Central
2843,58,Utah Valley - North Central
2844,58,Utah Valley - North Central
2845,58,Utah Valley - North Central
2846,58,Utah Valley - North Central
2847,58,Utah Valley - North Central
2848,58,Utah Valley - North Central
2849,58,Utah Valley - North Central
2850,58,Utah Valley - North Central
2851,58,Utah Valley - North Central
2852,58,Utah Valley - North Central
2853,58,Utah Valley - North Central
2854,58,Utah Valley - North Central
2855,58,Utah Valley - North Central
2856,58,Utah Valley - North Central
2857,58,Utah Valley - North Central
2858,58,Utah Valley - North Central
2859,58,Utah Valley - North Central
2860,58,Utah Valley - North Central
2861,58,Utah Valley - North Central
2862,58,Utah Valley - North Central
2863,58,Utah Valley - North Central
2864,58,Utah Valley - North Central
2865,58,Utah Valley - North Central
2866,58,Utah Valley - North Central
2867,58,Utah Valley - North Central
2868,58,Utah Valley - North Central
2869,58,Utah Valley - North Central
2870,58,Utah Valley - North Central
2871,58,Utah Valley - North Central
2872,58,Utah Valley - North Central
2873,58,Utah Valley - North Central
2874,58,Utah Valley - North Central
2875,58,Utah Valley - North Central
2876,58,Utah Valley - North Central
2877,58,Utah Valley - North Central
2878,58,Utah Valley - North Central
2879,58,Utah Valley - North Central
2880,58,Utah Valley - North Central
2881,58,Utah Valley - North Central
2882,58,Utah Valley - North Central
2883,58,Utah Valley - North Central
2884,58,Utah Valley - North Central
2885,58,Utah Valley - North Central
2886,58,Utah Valley - North Central
2887,58,Utah Valley - North Central
2888,58,Utah Valley - North Central
2889,58,Utah Valley - North Central
2890,58,Utah Valley - North Central
2891,58,Utah Valley - North Central
2892,58,Utah Valley - North Central
2893,58,Utah Valley - North Central
2894,58,Utah Valley - North Central
2895,58,Utah Valley - North Central
2896,58,Utah Valley - North Central
2897,58,Utah Valley - North Central
2898,58,Utah Valley - North Central
2899,58,Utah Valley - North Central
2900,58,Utah Valley - North Central
2901,58,Utah Valley - North Central
2902,58,Utah Valley - North Central
2903,58,Utah Valley - North Central
2904,58,Utah Valley - North Central
2905,58,Utah Valley - North Central
2906,58,Utah Valley - North Central
2907,58,Utah Valley - North Central
2908,58,Utah Valley - North Central
2909,58,Utah Valley - North Central
2910,58,Utah Valley - North Central
2911,58,Utah Valley - North Central
2912,58,Utah Valley - North Central
2913,58,Utah Valley - North Central
2914,58,Utah Valley - North Central
2915,58,Utah Valley - North Central
2916,58,Utah Valley - North Central
2917,58,Utah Valley - North Central
2918,58,Utah Valley - North Central
2919,58,Utah Valley - North Central
2920,58,Utah Valley - North Central
2921,58,Utah Valley - North Central
2922,58,Utah Valley - North Central
2923,58,Utah Valley - North Central
2924,58,Utah Valley - North Central
2925,58,Utah Valley - North Central
2926,58,Utah Valley - North Central
2927,58,Utah Valley - North Central
2928,58,Utah Valley - North Central
2929,58,Utah Valley - North Central
2930,59,Utah Valley - Downtown Provo
2931,59,Utah Valley - Downtown Provo
2932,58,Utah Valley - North Central
2933,58,Utah Valley - North Central
2934,58,Utah Valley - North Central
2935,58,Utah Valley - North Central
2936,58,Utah Valley - North Central
2937,59,Utah Valley - Downtown Provo
2938,59,Utah Valley - Downtown Provo
2939,59,Utah Valley - Downtown Provo
2940,58,Utah Valley - North Central
2941,58,Utah Valley - North Central
2942,59,Utah Valley - Downtown Provo
2943,59,Utah Valley - Downtown Provo
2944,58,Utah Valley - North Central
2945,58,Utah Valley - North Central
2946,58,Utah Valley - North Central
2947,58,Utah Valley - North Central
2948,58,Utah Valley - North Central
2949,58,Utah Valley - North Central
2950,58,Utah Valley - North Central
2951,58,Utah Valley - North Central
2952,58,Utah Valley - North Central
2953,58,Utah Valley - North Central
2954,58,Utah Valley - North Central
2955,58,Utah Valley - North Central
2956,58,Utah Valley - North Central
2957,59,Utah Valley - Downtown Provo
2958,59,Utah Valley - Downtown Provo
2959,58,Utah Valley - North Central
2960,59,Utah Valley - Downtown Provo
2961,58,Utah Valley - North Central
2962,58,Utah Valley - North Central
2963,58,Utah Valley - North Central
2964,58,Utah Valley - North Central
2965,58,Utah Valley - North Central
2966,59,Utah Valley - Downtown Provo
2967,59,Utah Valley - Downtown Provo
2968,59,Utah Valley - Downtown Provo
2969,58,Utah Valley - North Central
2970,59,Utah Valley - Downtown Provo
2971,59,Utah Valley - Downtown Provo
2972,59,Utah Valley - Downtown Provo
2973,58,Utah Valley - North Central
2974,59,Utah Valley - Downtown Provo
2975,59,Utah Valley - Downtown Provo
2976,59,Utah Valley - Downtown Provo
2977,59,Utah Valley - Downtown Provo
2978,59,Utah Valley - Downtown Provo
2979,59,Utah Valley - Downtown Provo
2980,59,Utah Valley - Downtown Provo
2981,59,Utah Valley - Downtown Provo
2982,59,Utah Valley - Downtown Provo
2983,59,Utah Valley - Downtown Provo
2984,59,Utah Valley - Downtown Provo
2985,59,Utah Valley - Downtown Provo
2986,59,Utah Valley - Downtown Provo
2987,59,Utah Valley - Downtown Provo
2988,59,Utah Valley - Downtown Provo
2989,59,Utah Valley - Downtown Provo
2990,59,Utah Valley - Downtown Provo
2991,59,Utah Valley - Downtown Provo
2992,59,Utah Valley - Downtown Provo
2993,59,Utah Valley - Downtown Provo
2994,59,Utah Valley - Downtown Provo
2995,59,Utah Valley - Downtown Provo
2996,59,Utah Valley - Downtown Provo
2997,59,Utah Valley - Downtown Provo
2998,59,Utah Valley - Downtown Provo
2999,59,Utah Valley - Downtown Provo
3000,59,Utah Valley - Downtown Provo
3001,59,Utah Valley - Downtown Provo
3002,58,Utah Valley - North Central
3003,59,Utah Valley - Downtown Provo
3004,59,Utah Valley - Downtown Provo
3005,59,Utah Valley - Downtown Provo
3006,59,Utah Valley - Downtown Provo
3007,59,Utah Valley - Downtown Provo
3008,59,Utah Valley - Downtown Provo
3009,59,Utah Valley - Downtown Provo
3010,59,Utah Valley - Downtown Provo
3011,59,Utah Valley - Downtown Provo
3012,59,Utah Valley - Downtown Provo
3013,59,Utah Valley - Downtown Provo
3014,59,Utah Valley - Downtown Provo
3015,59,Utah Valley - Downtown Provo
3016,59,Utah Valley - Downtown Provo
3017,59,Utah Valley - Downtown Provo
3018,59,Utah Valley - Downtown Provo
3019,59,Utah Valley - Downtown Provo
3020,59,Utah Valley - Downtown Provo
3021,59,Utah Valley - Downtown Provo
3022,59,Utah Valley - Downtown Provo
3023,59,Utah Valley - Downtown Provo
3024,59,Utah Valley - Downtown Provo
3025,59,Utah Valley - Downtown Provo
3026,59,Utah Valley - Downtown Provo
3027,59,Utah Valley - Downtown Provo
3028,59,Utah Valley - Downtown Provo
3029,59,Utah Valley - Downtown Provo
3030,59,Utah Valley - Downtown Provo
3031,60,Utah Valley - Spanish Fork Rive
3032,59,Utah Valley - Downtown Provo
3033,59,Utah Valley - Downtown Provo
3034,59,Utah Valley - Downtown Provo
3035,60,Utah Valley - Spanish Fork Rive
3036,60,Utah Valley - Spanish Fork Rive
3037,60,Utah Valley - Spanish Fork Rive
3038,60,Utah Valley - Spanish Fork Rive
3039,60,Utah Valley - Spanish Fork Rive
3040,60,Utah Valley - Spanish Fork Rive
3041,60,Utah Valley - Spanish Fork Rive
3042,60,Utah Valley - Spanish Fork Rive
3043,60,Utah Valley - Spanish Fork Rive
3044,60,Utah Valley - Spanish Fork Rive
3045,60,Utah Valley - Spanish Fork Rive
3046,60,Utah Valley - Spanish Fork Rive
3047,60,Utah Valley - Spanish Fork Rive
3048,60,Utah Valley - Spanish Fork Rive
3049,60,Utah Valley - Spanish Fork Rive
3050,60,Utah Valley - Spanish Fork Rive
3051,60,Utah Valley - Spanish Fork Rive
3052,60,Utah Valley - Spanish Fork Rive
3053,60,Utah Valley - Spanish Fork Rive
3054,60,Utah Valley - Spanish Fork Rive
3055,60,Utah Valley - Spanish Fork Rive
3056,60,Utah Valley - Spanish Fork Rive
3057,60,Utah Valley - Spanish Fork Rive
3058,60,Utah Valley - Spanish Fork Rive
3059,60,Utah Valley - Spanish Fork Rive
3060,60,Utah Valley - Spanish Fork Rive
3061,60,Utah Valley - Spanish Fork Rive
3062,60,Utah Valley - Spanish Fork Rive
3063,60,Utah Valley - Spanish Fork Rive
3064,60,Utah Valley - Spanish Fork Rive
3065,60,Utah Valley - Spanish Fork Rive
3066,60,Utah Valley - Spanish Fork Rive
3067,60,Utah Valley - Spanish Fork Rive
3068,60,Utah Valley - Spanish Fork Rive
3069,60,Utah Valley - Spanish Fork Rive
3070,60,Utah Valley - Spanish Fork Rive
3071,60,Utah Valley - Spanish Fork Rive
3072,60,Utah Valley - Spanish Fork Rive
3073,60,Utah Valley - Spanish Fork Rive
3074,60,Utah Valley - Spanish Fork Rive
3075,60,Utah Valley - Spanish Fork Rive
3076,60,Utah Valley - Spanish Fork Rive
3077,60,Utah Valley - Spanish Fork Rive
3078,60,Utah Valley - Spanish Fork Rive
3079,60,Utah Valley - Spanish Fork Rive
3080,60,Utah Valley - Spanish Fork Rive
3081,60,Utah Valley - Spanish Fork Rive
3082,60,Utah Valley - Spanish Fork Rive
3083,60,Utah Valley - Spanish Fork Rive
3084,60,Utah Valley - Spanish Fork Rive
3085,60,Utah Valley - Spanish Fork Rive
3086,60,Utah Valley - Spanish Fork Rive
3087,60,Utah Valley - Spanish Fork Rive
3088,60,Utah Valley - Spanish Fork Rive
3089,60,Utah Valley - Spanish Fork Rive
3090,60,Utah Valley - Spanish Fork Rive
3091,60,Utah Valley - Spanish Fork Rive
3092,60,Utah Valley - Spanish Fork Rive
3093,60,Utah Valley - Spanish Fork Rive
3094,60,Utah Valley - Spanish Fork Rive
3095,60,Utah Valley - Spanish Fork Rive
3096,60,Utah Valley - Spanish Fork Rive
3097,60,Utah Valley - Spanish Fork Rive
3098,60,Utah Valley - Spanish Fork Rive
3099,60,Utah Valley - Spanish Fork Rive
3100,60,Utah Valley - Spanish Fork Rive
3101,60,Utah Valley - Spanish Fork Rive
3102,60,Utah Valley - Spanish Fork Rive
3103,60,Utah Valley - Spanish Fork Rive
3104,60,Utah Valley - Spanish Fork Rive
3105,60,Utah Valley - Spanish Fork Rive
3106,60,Utah Valley - Spanish Fork Rive
3107,60,Utah Valley - Spanish Fork Rive
3108,60,Utah Valley - Spanish Fork Rive
3109,60,Utah Valley - Spanish Fork Rive
3110,60,Utah Valley - Spanish Fork Rive
3111,60,Utah Valley - Spanish Fork Rive
3112,60,Utah Valley - Spanish Fork Rive
3113,60,Utah Valley - Spanish Fork Rive
3114,60,Utah Valley - Spanish Fork Rive
3115,60,Utah Valley - Spanish Fork Rive
3116,60,Utah Valley - Spanish Fork Rive
3117,60,Utah Valley - Spanish Fork Rive
3118,60,Utah Valley - Spanish Fork Rive
3119,60,Utah Valley - Spanish Fork Rive
3120,60,Utah Valley - Spanish Fork Rive
3121,60,Utah Valley - Spanish Fork Rive
3122,60,Utah Valley - Spanish Fork Rive
3123,60,Utah Valley - Spanish Fork Rive
3124,60,Utah Valley - Spanish Fork Rive
3125,60,Utah Valley - Spanish Fork Rive
3126,60,Utah Valley - Spanish Fork Rive
3127,60,Utah Valley - Spanish Fork Rive
3128,60,Utah Valley - Spanish Fork Rive
3129,60,Utah Valley - Spanish Fork Rive
3130,60,Utah Valley - Spanish Fork Rive
3131,60,Utah Valley - Spanish Fork Rive
3132,60,Utah Valley - Spanish Fork Rive
3133,60,Utah Valley - Spanish Fork Rive
3134,60,Utah Valley - Spanish Fork Rive
3135,60,Utah Valley - Spanish Fork Rive
3136,60,Utah Valley - Spanish Fork Rive
3137,60,Utah Valley - Spanish Fork Rive
3138,60,Utah Valley - Spanish Fork Rive
3139,60,Utah Valley - Spanish Fork Rive
3140,60,Utah Valley - Spanish Fork Rive
3141,60,Utah Valley - Spanish Fork Rive
3142,60,Utah Valley - Spanish Fork Rive
3143,60,Utah Valley - Spanish Fork Rive
3144,60,Utah Valley - Spanish Fork Rive
3145,60,Utah Valley - Spanish Fork Rive
3146,60,Utah Valley - Spanish Fork Rive
3147,60,Utah Valley - Spanish Fork Rive
3148,60,Utah Valley - Spanish Fork Rive
3149,60,Utah Valley - Spanish Fork Rive
3150,60,Utah Valley - Spanish Fork Rive
3151,60,Utah Valley - Spanish Fork Rive
3152,60,Utah Valley - Spanish Fork Rive
3153,60,Utah Valley - Spanish Fork Rive
3154,60,Utah Valley - Spanish Fork Rive
3155,60,Utah Valley - Spanish Fork Rive
3156,60,Utah Valley - Spanish Fork Rive
3157,60,Utah Valley - Spanish Fork Rive
3158,60,Utah Valley - Spanish Fork Rive
3159,60,Utah Valley - Spanish Fork Rive
3160,60,Utah Valley - Spanish Fork Rive
3161,60,Utah Valley - Spanish Fork Rive
3162,60,Utah Valley - Spanish Fork Rive
3163,60,Utah Valley - Spanish Fork Rive
3164,60,Utah Valley - Spanish Fork Rive
3165,60,Utah Valley - Spanish Fork Rive
3166,60,Utah Valley - Spanish Fork Rive
3167,60,Utah Valley - Spanish Fork Rive
3168,60,Utah Valley - Spanish Fork Rive
3169,60,Utah Valley - Spanish Fork Rive
3170,60,Utah Valley - Spanish Fork Rive
3171,60,Utah Valley - Spanish Fork Rive
3172,60,Utah Valley - Spanish Fork Rive
3173,60,Utah Valley - Spanish Fork Rive
3174,60,Utah Valley - Spanish Fork Rive
3175,60,Utah Valley - Spanish Fork Rive
3176,60,Utah Valley - Spanish Fork Rive
3177,60,Utah Valley - Spanish Fork Rive
3178,60,Utah Valley - Spanish Fork Rive
3179,60,Utah Valley - Spanish Fork Rive
3180,60,Utah Valley - Spanish Fork Rive
3181,60,Utah Valley - Spanish Fork Rive
3182,60,Utah Valley - Spanish Fork Rive
3183,60,Utah Valley - Spanish Fork Rive
3184,60,Utah Valley - Spanish Fork Rive
3185,60,Utah Valley - Spanish Fork Rive
3186,60,Utah Valley - Spanish Fork Rive
3187,60,Utah Valley - Spanish Fork Rive
3188,60,Utah Valley - Spanish Fork Rive
3189,60,Utah Valley - Spanish Fork Rive
3190,60,Utah Valley - Spanish Fork Rive
3191,60,Utah Valley - Spanish Fork Rive
3192,60,Utah Valley - Spanish Fork Rive
3193,60,Utah Valley - Spanish Fork Rive
3194,60,Utah Valley - Spanish Fork Rive
3195,60,Utah Valley - Spanish Fork Rive
3196,60,Utah Valley - Spanish Fork Rive
3197,60,Utah Valley - Spanish Fork Rive
3198,60,Utah Valley - Spanish Fork Rive
3199,61,Utah Valley - Spanish Fork Rive
3200,61,Utah Valley - Spanish Fork Rive
3201,61,Utah Valley - Spanish Fork Rive
3202,61,Utah Valley - Spanish Fork Rive
3203,61,Utah Valley - Spanish Fork Rive
3204,61,Utah Valley - Spanish Fork Rive
3205,61,Utah Valley - Spanish Fork Rive
3206,61,Utah Valley - Spanish Fork Rive
3207,61,Utah Valley - Spanish Fork Rive
3208,61,Utah Valley - Spanish Fork Rive
3209,61,Utah Valley - Spanish Fork Rive
3210,61,Utah Valley - Spanish Fork Rive
3211,60,Utah Valley - Spanish Fork Rive
3212,61,Utah Valley - Spanish Fork Rive
3213,60,Utah Valley - Spanish Fork Rive
3214,60,Utah Valley - Spanish Fork Rive
3215,61,Utah Valley - Spanish Fork Rive
3216,61,Utah Valley - Spanish Fork Rive
3217,61,Utah Valley - Spanish Fork Rive
3218,61,Utah Valley - Spanish Fork Rive
3219,60,Utah Valley - Spanish Fork Rive
3220,60,Utah Valley - Spanish Fork Rive
3221,60,Utah Valley - Spanish Fork Rive
3222,60,Utah Valley - Spanish Fork Rive
3223,60,Utah Valley - Spanish Fork Rive
3224,61,Utah Valley - Spanish Fork Rive
3225,60,Utah Valley - Spanish Fork Rive
3226,60,Utah Valley - Spanish Fork Rive
3227,60,Utah Valley - Spanish Fork Rive
3228,60,Utah Valley - Spanish Fork Rive
3229,60,Utah Valley - Spanish Fork Rive
3230,60,Utah Valley - Spanish Fork Rive
3231,60,Utah Valley - Spanish Fork Rive
3232,60,Utah Valley - Spanish Fork Rive
3233,60,Utah Valley - Spanish Fork Rive
3234,60,Utah Valley - Spanish Fork Rive
3235,60,Utah Valley - Spanish Fork Rive
3236,60,Utah Valley - Spanish Fork Rive
3237,60,Utah Valley - Spanish Fork Rive
3238,60,Utah Valley - Spanish Fork Rive
3239,61,Utah Valley - Spanish Fork Rive
3240,61,Utah Valley - Spanish Fork Rive
3241,61,Utah Valley - Spanish Fork Rive
3242,61,Utah Valley - Spanish Fork Rive
3243,61,Utah Valley - Spanish Fork Rive
3244,61,Utah Valley - Spanish Fork Rive
3245,61,Utah Valley - Spanish Fork Rive
3246,61,Utah Valley - Spanish Fork Rive
3247,61,Utah Valley - Spanish Fork Rive
3248,61,Utah Valley - Spanish Fork Rive
3249,61,Utah Valley - Spanish Fork Rive
3250,61,Utah Valley - Spanish Fork Rive
3251,61,Utah Valley - Spanish Fork Rive
3252,61,Utah Valley - Spanish Fork Rive
3253,61,Utah Valley - Spanish Fork Rive
3254,61,Utah Valley - Spanish Fork Rive
3255,61,Utah Valley - Spanish Fork Rive
3256,61,Utah Valley - Spanish Fork Rive
3257,61,Utah Valley - Spanish Fork Rive
3258,61,Utah Valley - Spanish Fork Rive
3259,61,Utah Valley - Spanish Fork Rive
3260,61,Utah Valley - Spanish Fork Rive
3261,61,Utah Valley - Spanish Fork Rive
3262,61,Utah Valley - Spanish Fork Rive
3263,61,Utah Valley - Spanish Fork Rive
3264,61,Utah Valley - Spanish Fork Rive
3265,61,Utah Valley - Spanish Fork Rive
3266,61,Utah Valley - Spanish Fork Rive
3267,61,Utah Valley - Spanish Fork Rive
3268,61,Utah Valley - Spanish Fork Rive
3269,61,Utah Valley - Spanish Fork Rive
3270,61,Utah Valley - Spanish Fork Rive
3271,61,Utah Valley - Spanish Fork Rive
3272,61,Utah Valley - Spanish Fork Rive
3273,61,Utah Valley - Spanish Fork Rive
3274,61,Utah Valley - Spanish Fork Rive
3275,61,Utah Valley - Spanish Fork Rive
3276,61,Utah Valley - Spanish Fork Rive
3277,61,Utah Valley - Spanish Fork Rive
