Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBC,2093.0,3.0,0.0,0.0,0.0,4
HBSch,2093.0,102.08,0.37,0.12,36.72,4
All,2094.0,6631.79,348.85,50.76,605.39,4
HBW,2094.0,902.52,20.33,5.55,25.87,4
HBO,2094.0,2536.02,206.97,30.11,237.08,4
NHB,2094.0,2861.62,119.47,14.37,133.85,4
HBC,2094.0,22.0,0.0,0.1,0.1,4
HBSch,2094.0,309.63,2.08,0.63,208.49,4
All,2095.0,3766.06,173.57,34.52,416.12,4
HBW,2095.0,816.42,5.63,4.38,10.01,4
HBO,2095.0,2332.17,157.72,27.97,185.69,4
NHB,2095.0,327.06,8.12,1.54,9.66,4
HBC,2095.0,18.0,0.0,0.0,0.0,4
HBSch,2095.0,272.42,2.1,0.62,210.76,4
All,2096.0,320.79,12.27,3.06,27.43,4
HBW,2096.0,76.65,0.19,0.43,0.62,4
HBO,2096.0,195.66,11.48,2.47,13.95,4
NHB,2096.0,23.32,0.48,0.12,0.6,4
HBC,2096.0,8.0,0.0,0.0,0.0,4
HBSch,2096.0,17.17,0.12,0.04,12.27,4
All,2097.0,5815.65,248.45,59.75,449.56,4
HBW,2097.0,1257.66,5.66,9.29,14.95,4
HBO,2097.0,3386.75,226.3,46.7,273.0,4
NHB,2097.0,723.13,15.06,3.27,18.33,4
HBC,2097.0,63.0,0.0,0.11,0.11,4
HBSch,2097.0,385.11,1.43,0.38,143.17,4
All,2098.0,1962.19,66.95,19.44,132.16,4
HBW,2098.0,449.62,2.07,3.2,5.27,4
HBO,2098.0,1173.79,61.11,15.12,76.23,4
NHB,2098.0,211.5,3.3,1.01,4.31,4
HBC,2098.0,1.0,0.0,0.0,0.0,4
HBSch,2098.0,126.28,0.46,0.12,46.35,4
All,2099.0,1128.31,28.48,10.73,39.21,4
HBW,2099.0,267.4,0.96,2.0,2.95,4
HBO,2099.0,686.44,26.57,8.3,34.86,4
NHB,2099.0,92.68,0.96,0.44,1.39,4
HBC,2099.0,0.0,0.0,0.0,0.0,4
HBSch,2099.0,81.79,0.0,0.0,0.0,4
All,2100.0,5280.82,287.15,44.85,603.59,4
HBW,2100.0,1216.75,2.26,3.87,6.13,4
HBO,2100.0,3312.52,269.72,38.59,308.32,4
NHB,2100.0,331.3,12.42,1.59,14.02,4
HBC,2100.0,23.0,0.0,0.0,0.0,4
HBSch,2100.0,397.25,2.74,0.79,275.12,4
All,2101.0,3016.81,108.6,33.21,219.63,4
HBW,2101.0,719.0,7.68,7.9,15.58,4
HBO,2101.0,1548.55,90.89,21.89,112.78,4
NHB,2101.0,533.82,9.25,2.97,12.22,4
HBC,2101.0,74.0,0.0,0.22,0.22,4
HBSch,2101.0,141.44,0.79,0.23,78.83,4
All,2102.0,2336.03,93.92,24.3,175.35,4
HBW,2102.0,498.15,7.46,5.39,12.85,4
HBO,2102.0,1082.07,70.69,15.09,85.79,4
NHB,2102.0,613.37,15.19,3.5,18.7,4
HBC,2102.0,40.0,0.0,0.14,0.14,4
HBSch,2102.0,102.45,0.58,0.17,57.88,4
All,2103.0,4420.39,254.64,49.32,399.96,4
HBW,2103.0,785.58,29.15,11.23,40.38,4
HBO,2103.0,1736.35,159.48,27.52,187.0,4
NHB,2103.0,1733.33,65.03,10.29,75.32,4
HBC,2103.0,8.0,0.0,0.0,0.0,4
HBSch,2103.0,157.12,0.97,0.28,97.26,4
All,2104.0,3547.7,155.69,20.62,176.31,4
HBW,2104.0,0.0,0.0,0.0,0.0,4
HBO,2104.0,0.0,0.0,0.0,0.0,4
NHB,2104.0,3547.7,155.69,20.62,176.31,4
HBC,2104.0,0.0,0.0,0.0,0.0,4
HBSch,2104.0,0.0,0.0,0.0,0.0,4
All,2105.0,5313.93,314.45,60.59,455.45,4
HBW,2105.0,1061.13,47.25,14.64,61.89,4
HBO,2105.0,2433.73,208.69,36.66,245.36,4
NHB,2105.0,1541.76,57.7,9.05,66.75,4
HBC,2105.0,49.0,0.0,0.0,0.0,4
HBSch,2105.0,228.31,0.81,0.24,81.46,4
All,2106.0,2226.25,116.06,27.44,203.63,4
HBW,2106.0,594.27,9.12,7.01,16.13,4
HBO,2106.0,1288.06,101.08,19.31,120.39,4
NHB,2106.0,155.33,5.25,0.94,6.19,4
HBC,2106.0,70.0,0.0,0.0,0.0,4
HBSch,2106.0,118.59,0.61,0.18,60.92,4
All,2107.0,2861.91,140.08,31.25,236.53,4
HBW,2107.0,570.47,11.76,6.87,18.63,4
HBO,2107.0,1230.66,96.74,18.68,115.42,4
NHB,2107.0,930.33,30.91,5.43,36.34,4
HBC,2107.0,22.0,0.01,0.08,0.09,4
HBSch,2107.0,108.44,0.66,0.2,66.06,4
All,2108.0,8689.36,546.06,86.91,776.86,4
HBW,2108.0,1233.51,63.47,16.98,80.45,4
HBO,2108.0,3042.07,292.31,45.38,337.69,4
NHB,2108.0,4111.45,188.82,23.75,212.57,4
HBC,2108.0,54.01,0.0,0.38,0.38,4
HBSch,2108.0,248.32,1.45,0.42,145.77,4
All,2109.0,4686.58,267.29,53.88,369.28,4
HBW,2109.0,942.14,25.14,11.73,36.87,4
HBO,2109.0,2299.98,196.51,35.2,231.71,4
NHB,2109.0,1196.29,45.15,6.79,51.94,4
HBC,2109.0,38.0,0.0,0.0,0.0,4
HBSch,2109.0,210.18,0.49,0.16,48.75,4
All,2110.0,4409.3,239.94,53.72,451.5,4
HBW,2110.0,904.2,23.75,10.65,34.4,4
HBO,2110.0,2518.58,192.89,38.69,231.58,4
NHB,2110.0,702.92,21.7,3.83,25.53,4
HBC,2110.0,13.0,0.0,0.08,0.08,4
HBSch,2110.0,270.59,1.59,0.48,159.92,4
All,2111.0,988.29,34.21,5.53,39.74,4
HBW,2111.0,0.0,0.0,0.0,0.0,4
HBO,2111.0,0.0,0.0,0.0,0.0,4
NHB,2111.0,988.29,34.21,5.53,39.74,4
HBC,2111.0,0.0,0.0,0.0,0.0,4
HBSch,2111.0,0.0,0.0,0.0,0.0,4
All,2112.0,1095.38,55.96,10.15,84.11,4
HBW,2112.0,151.52,4.32,1.77,6.09,4
HBO,2112.0,352.21,29.9,5.21,35.11,4
NHB,2112.0,564.06,21.56,3.11,24.67,4
HBC,2112.0,0.0,0.0,0.0,0.0,4
HBSch,2112.0,27.59,0.18,0.05,18.23,4
All,2113.0,3439.75,172.96,20.35,213.99,4
HBW,2113.0,112.39,3.73,1.0,4.73,4
HBO,2113.0,292.41,25.63,3.73,29.36,4
NHB,2113.0,3007.2,143.39,15.56,158.95,4
HBC,2113.0,2.0,0.0,0.0,0.0,4
HBSch,2113.0,25.76,0.21,0.06,20.95,4
All,2114.0,1417.92,72.15,7.59,83.88,4
HBW,2114.0,27.82,0.52,0.23,0.74,4
HBO,2114.0,69.87,6.02,0.83,6.85,4
NHB,2114.0,1314.83,65.57,6.53,72.1,4
HBC,2114.0,0.0,0.0,0.0,0.0,4
HBSch,2114.0,5.39,0.04,0.01,4.18,4
All,2115.0,2154.63,100.86,20.18,201.45,4
HBW,2115.0,520.19,1.0,3.06,4.06,4
HBO,2115.0,1333.96,95.24,16.21,111.45,4
NHB,2115.0,143.17,3.8,0.68,4.47,4
HBC,2115.0,8.0,0.0,0.0,0.0,4
HBSch,2115.0,149.31,0.81,0.24,81.46,4
All,2116.0,2565.32,92.41,21.39,113.8,4
HBW,2116.0,623.22,0.55,3.07,3.62,4
HBO,2116.0,1569.69,89.38,17.62,107.0,4
NHB,2116.0,174.19,2.47,0.71,3.18,4
HBC,2116.0,1.0,0.0,0.0,0.0,4
HBSch,2116.0,197.22,0.0,0.0,0.0,4
All,2117.0,9409.27,512.56,56.69,585.66,4
HBW,2117.0,161.76,7.97,2.16,10.13,4
HBO,2117.0,359.56,46.12,4.86,50.98,4
NHB,2117.0,8854.31,458.31,49.62,507.93,4
HBC,2117.0,5.0,0.0,0.0,0.0,4
HBSch,2117.0,28.63,0.17,0.05,16.62,4
All,2118.0,1276.0,47.68,6.93,54.61,4
HBW,2118.0,0.0,0.0,0.0,0.0,4
HBO,2118.0,0.0,0.0,0.0,0.0,4
NHB,2118.0,1276.0,47.68,6.93,54.61,4
HBC,2118.0,0.0,0.0,0.0,0.0,4
HBSch,2118.0,0.0,0.0,0.0,0.0,4
All,2119.0,496.07,20.93,3.14,25.53,4
HBW,2119.0,16.54,0.78,0.23,1.02,4
HBO,2119.0,37.48,3.62,0.51,4.14,4
NHB,2119.0,439.93,16.51,2.39,18.89,4
HBC,2119.0,0.0,0.0,0.0,0.0,4
HBSch,2119.0,2.13,0.01,0.0,1.48,4
All,2120.0,5491.9,307.4,44.39,421.76,4
HBW,2120.0,411.09,21.88,5.99,27.87,4
HBO,2120.0,1134.73,111.34,17.08,128.43,4
NHB,2120.0,3815.8,173.47,21.1,194.57,4
HBC,2120.0,12.0,0.0,0.0,0.0,4
HBSch,2120.0,118.27,0.71,0.21,70.89,4
All,2121.0,3724.22,206.51,37.26,340.14,4
HBW,2121.0,688.3,21.42,7.54,28.96,4
HBO,2121.0,1677.91,140.71,23.11,163.82,4
NHB,2121.0,1150.37,43.41,6.31,49.72,4
HBC,2121.0,35.01,0.0,0.0,0.0,4
HBSch,2121.0,172.63,0.97,0.3,97.64,4
All,2122.0,2526.5,137.06,21.28,229.94,4
HBW,2122.0,333.94,9.55,3.05,12.61,4
HBO,2122.0,860.22,77.01,11.42,88.42,4
NHB,2122.0,1242.74,49.78,6.59,56.37,4
HBC,2122.0,5.0,0.0,0.0,0.0,4
HBSch,2122.0,84.59,0.72,0.22,72.54,4
All,2123.0,1289.43,73.17,11.84,129.53,4
HBW,2123.0,239.26,5.65,2.03,7.67,4
HBO,2123.0,570.61,51.77,7.57,59.34,4
NHB,2123.0,424.64,15.29,2.11,17.4,4
HBC,2123.0,0.0,0.0,0.0,0.0,4
HBSch,2123.0,54.92,0.45,0.14,45.12,4
All,2124.0,3342.89,144.49,33.18,345.68,4
HBW,2124.0,764.73,3.72,4.96,8.68,4
HBO,2124.0,2038.9,133.46,26.49,159.95,4
NHB,2124.0,261.81,5.61,1.22,6.83,4
HBC,2124.0,65.0,0.0,0.0,0.0,4
HBSch,2124.0,212.45,1.7,0.51,170.22,4
All,2125.0,855.51,49.57,8.48,96.63,4
HBW,2125.0,211.92,1.33,1.42,2.76,4
HBO,2125.0,528.44,44.95,6.63,51.58,4
NHB,2125.0,58.66,2.89,0.31,3.2,4
HBC,2125.0,5.0,0.0,0.0,0.0,4
HBSch,2125.0,51.5,0.39,0.12,39.1,4
All,2126.0,4575.97,202.46,43.49,317.07,4
HBW,2126.0,1076.53,2.06,6.65,8.7,4
HBO,2126.0,2776.71,192.76,35.23,227.98,4
NHB,2126.0,312.88,6.92,1.38,8.3,4
HBC,2126.0,76.0,0.0,0.0,0.0,4
HBSch,2126.0,333.85,0.72,0.24,72.08,4
All,2127.0,8617.69,707.85,74.48,806.52,4
HBW,2127.0,1040.5,67.23,13.08,80.31,4
HBO,2127.0,2374.03,328.9,33.98,362.87,4
NHB,2127.0,4939.4,311.49,27.3,338.79,4
HBC,2127.0,13.0,0.0,0.04,0.04,4
HBSch,2127.0,250.76,0.24,0.08,24.51,4
All,2128.0,2859.23,163.01,16.2,180.33,4
HBW,2128.0,47.17,3.6,0.62,4.21,4
HBO,2128.0,121.08,14.55,1.45,16.0,4
NHB,2128.0,2680.04,144.85,14.13,158.98,4
HBC,2128.0,0.0,0.0,0.0,0.0,4
HBSch,2128.0,10.95,0.01,0.0,1.13,4
All,2129.0,11057.7,797.94,136.27,1404.31,4
HBW,2129.0,2298.94,86.66,30.44,117.1,4
HBO,2129.0,6404.92,647.16,96.57,743.72,4
NHB,2129.0,1523.87,59.38,7.73,67.11,4
HBC,2129.0,167.0,0.0,0.15,0.15,4
HBSch,2129.0,662.97,4.75,1.39,476.23,4
All,2130.0,3348.34,188.41,36.32,395.87,4
HBW,2130.0,817.84,9.53,7.48,17.01,4
HBO,2130.0,2015.04,169.27,27.1,196.38,4
NHB,2130.0,226.01,7.88,1.23,9.1,4
HBC,2130.0,90.01,0.0,0.0,0.0,4
HBSch,2130.0,199.44,1.73,0.52,173.38,4
All,2131.0,168.39,9.12,1.82,19.09,4
HBW,2131.0,45.04,0.38,0.38,0.76,4
HBO,2131.0,103.07,8.24,1.35,9.59,4
NHB,2131.0,11.05,0.41,0.07,0.48,4
HBC,2131.0,0.0,0.0,0.0,0.0,4
HBSch,2131.0,9.22,0.08,0.02,8.25,4
All,2132.0,2730.78,137.12,27.46,301.42,4
HBW,2132.0,623.4,6.78,4.81,11.59,4
HBO,2132.0,1579.61,120.64,20.63,141.27,4
NHB,2132.0,325.81,8.32,1.61,9.93,4
HBC,2132.0,42.0,0.0,0.0,0.0,4
HBSch,2132.0,159.97,1.38,0.41,138.63,4
All,2133.0,0.06,0.0,0.0,0.0,4
HBW,2133.0,0.0,0.0,0.0,0.0,4
HBO,2133.0,0.0,0.0,0.0,0.0,4
NHB,2133.0,0.06,0.0,0.0,0.0,4
HBC,2133.0,0.0,0.0,0.0,0.0,4
HBSch,2133.0,0.0,0.0,0.0,0.0,4
All,2134.0,6019.94,494.87,69.28,564.15,4
HBW,2134.0,1441.65,51.34,16.95,68.29,4
HBO,2134.0,3258.7,400.93,47.26,448.19,4
NHB,2134.0,934.46,42.6,4.96,47.56,4
HBC,2134.0,38.0,0.0,0.11,0.11,4
HBSch,2134.0,347.14,0.0,0.0,0.0,4
All,2135.0,6475.19,345.91,70.23,752.95,4
HBW,2135.0,1588.85,17.88,13.78,31.66,4
HBO,2135.0,3885.88,310.3,52.11,362.41,4
NHB,2135.0,545.96,14.33,2.73,17.07,4
HBC,2135.0,58.0,0.0,0.59,0.59,4
HBSch,2135.0,396.51,3.4,1.01,341.22,4
All,2136.0,5512.03,215.65,56.69,563.6,4
HBW,2136.0,1332.22,4.22,9.52,13.73,4
HBO,2136.0,3386.78,202.15,44.46,246.61,4
NHB,2136.0,374.38,6.34,1.78,8.12,4
HBC,2136.0,76.0,0.0,0.05,0.05,4
HBSch,2136.0,342.65,2.94,0.88,295.08,4
All,2137.0,2269.86,59.39,19.02,119.06,4
HBW,2137.0,530.8,0.22,2.52,2.74,4
HBO,2137.0,1355.66,57.08,15.76,72.84,4
NHB,2137.0,147.49,1.68,0.6,2.28,4
HBC,2137.0,72.0,0.0,0.0,0.0,4
HBSch,2137.0,163.91,0.41,0.14,41.2,4
All,2138.0,0.0,0.0,0.0,0.0,4
HBW,2138.0,0.0,0.0,0.0,0.0,4
HBO,2138.0,0.0,0.0,0.0,0.0,4
NHB,2138.0,0.0,0.0,0.0,0.0,4
HBC,2138.0,0.0,0.0,0.0,0.0,4
HBSch,2138.0,0.0,0.0,0.0,0.0,4
All,2139.0,676.54,23.59,3.28,26.86,4
HBW,2139.0,0.0,0.0,0.0,0.0,4
HBO,2139.0,0.0,0.0,0.0,0.0,4
NHB,2139.0,676.54,23.59,3.28,26.86,4
HBC,2139.0,0.0,0.0,0.0,0.0,4
HBSch,2139.0,0.0,0.0,0.0,0.0,4
All,2140.0,0.0,0.0,0.0,0.0,4
HBW,2140.0,0.0,0.0,0.0,0.0,4
HBO,2140.0,0.0,0.0,0.0,0.0,4
NHB,2140.0,0.0,0.0,0.0,0.0,4
HBC,2140.0,0.0,0.0,0.0,0.0,4
HBSch,2140.0,0.0,0.0,0.0,0.0,4
All,2141.0,155.51,4.27,0.73,5.0,4
HBW,2141.0,0.0,0.0,0.0,0.0,4
HBO,2141.0,0.0,0.0,0.0,0.0,4
NHB,2141.0,155.51,4.27,0.73,5.0,4
HBC,2141.0,0.0,0.0,0.0,0.0,4
HBSch,2141.0,0.0,0.0,0.0,0.0,4
All,2142.0,908.01,35.79,4.28,40.15,4
HBW,2142.0,2.06,0.23,0.04,0.27,4
HBO,2142.0,14.05,0.7,0.08,0.78,4
NHB,2142.0,891.51,34.86,4.16,39.02,4
HBC,2142.0,0.0,0.0,0.0,0.0,4
HBSch,2142.0,0.39,0.0,0.0,0.08,4
All,2143.0,1558.65,70.18,7.62,77.8,4
HBW,2143.0,0.0,0.0,0.0,0.0,4
HBO,2143.0,0.0,0.0,0.0,0.0,4
NHB,2143.0,1558.65,70.18,7.62,77.8,4
HBC,2143.0,0.0,0.0,0.0,0.0,4
HBSch,2143.0,0.0,0.0,0.0,0.0,4
All,2144.0,3703.32,193.04,37.93,301.85,4
HBW,2144.0,791.59,15.41,7.35,22.76,4
HBO,2144.0,2070.55,159.54,27.62,187.16,4
NHB,2144.0,561.13,17.37,2.65,20.02,4
HBC,2144.0,68.0,0.0,0.12,0.12,4
HBSch,2144.0,212.05,0.72,0.19,71.79,4
All,2145.0,2842.78,112.64,29.88,272.08,4
HBW,2145.0,642.0,2.84,5.06,7.9,4
HBO,2145.0,1773.31,104.95,23.52,128.48,4
NHB,2145.0,183.98,3.54,0.84,4.39,4
HBC,2145.0,49.0,0.0,0.06,0.06,4
HBSch,2145.0,194.5,1.31,0.39,131.26,4
All,2146.0,8136.33,406.09,81.41,809.26,4
HBW,2146.0,1992.74,10.08,14.86,24.94,4
HBO,2146.0,4864.37,376.57,62.69,439.26,4
NHB,2146.0,652.09,16.2,2.79,18.99,4
HBC,2146.0,140.0,0.0,0.13,0.13,4
HBSch,2146.0,487.13,3.25,0.94,325.95,4
All,2147.0,4643.73,185.78,41.77,418.56,4
HBW,2147.0,1136.16,0.51,6.2,6.72,4
HBO,2147.0,2857.84,177.4,33.7,211.11,4
NHB,2147.0,323.76,5.93,1.24,7.18,4
HBC,2147.0,31.0,0.0,0.06,0.06,4
HBSch,2147.0,294.97,1.93,0.56,193.5,4
All,2148.0,2134.58,41.14,15.33,106.57,4
HBW,2148.0,529.49,0.11,1.94,2.05,4
HBO,2148.0,1305.41,39.06,12.68,51.74,4
NHB,2148.0,147.49,1.46,0.5,1.97,4
HBC,2148.0,1.0,0.0,0.07,0.07,4
HBSch,2148.0,151.19,0.51,0.14,50.74,4
All,2149.0,517.38,14.03,2.2,16.24,4
HBW,2149.0,0.0,0.0,0.0,0.0,4
HBO,2149.0,0.0,0.0,0.0,0.0,4
NHB,2149.0,517.38,14.03,2.2,16.24,4
HBC,2149.0,0.0,0.0,0.0,0.0,4
HBSch,2149.0,0.0,0.0,0.0,0.0,4
All,2150.0,3933.58,261.0,40.95,304.04,4
HBW,2150.0,862.03,22.07,8.33,30.39,4
HBO,2150.0,2292.98,223.11,30.43,253.55,4
NHB,2150.0,456.31,15.79,2.11,17.91,4
HBC,2150.0,31.01,0.0,0.07,0.07,4
HBSch,2150.0,291.25,0.02,0.01,2.13,4
All,2151.0,3910.12,207.07,41.78,339.64,4
HBW,2151.0,921.15,7.69,7.69,15.39,4
HBO,2151.0,2394.59,190.64,32.45,223.09,4
NHB,2151.0,293.0,7.82,1.32,9.14,4
HBC,2151.0,39.0,0.0,0.07,0.07,4
HBSch,2151.0,262.38,0.92,0.25,91.96,4
All,2152.0,4211.31,175.83,40.41,216.24,4
HBW,2152.0,1018.28,3.78,7.45,11.23,4
HBO,2152.0,2493.89,163.84,31.35,195.19,4
NHB,2152.0,390.89,8.21,1.55,9.76,4
HBC,2152.0,43.0,0.0,0.07,0.07,4
HBSch,2152.0,265.25,0.0,0.0,0.0,4
All,2153.0,693.86,23.73,3.13,26.87,4
HBW,2153.0,0.0,0.0,0.0,0.0,4
HBO,2153.0,0.0,0.0,0.0,0.0,4
NHB,2153.0,693.86,23.73,3.13,26.87,4
HBC,2153.0,0.0,0.0,0.0,0.0,4
HBSch,2153.0,0.0,0.0,0.0,0.0,4
All,2154.0,2809.0,168.29,29.26,198.67,4
HBW,2154.0,710.06,7.1,5.81,12.91,4
HBO,2154.0,1690.46,154.67,22.4,177.07,4
NHB,2154.0,216.33,6.52,0.96,7.48,4
HBC,2154.0,1.0,0.0,0.08,0.08,4
HBSch,2154.0,191.15,0.01,0.0,1.13,4
All,2155.0,6634.07,348.02,67.31,415.33,4
HBW,2155.0,1630.8,5.66,13.4,19.06,4
HBO,2155.0,3971.83,330.54,51.7,382.24,4
NHB,2155.0,496.69,11.82,2.04,13.86,4
HBC,2155.0,55.01,0.0,0.17,0.17,4
HBSch,2155.0,479.73,0.0,0.0,0.0,4
All,2156.0,4886.94,182.63,37.86,220.49,4
HBW,2156.0,1147.21,2.55,5.81,8.35,4
HBO,2156.0,2869.4,171.37,30.38,201.75,4
NHB,2156.0,448.98,8.72,1.59,10.31,4
HBC,2156.0,47.0,0.0,0.08,0.08,4
HBSch,2156.0,374.35,0.0,0.0,0.0,4
All,2157.0,10.61,0.12,0.05,0.16,4
HBW,2157.0,0.0,0.0,0.0,0.0,4
HBO,2157.0,0.0,0.0,0.0,0.0,4
NHB,2157.0,10.61,0.12,0.05,0.16,4
HBC,2157.0,0.0,0.0,0.0,0.0,4
HBSch,2157.0,0.0,0.0,0.0,0.0,4
All,2158.0,5906.92,374.43,57.01,459.41,4
HBW,2158.0,1306.23,39.98,11.94,51.93,4
HBO,2158.0,3169.51,306.91,40.63,347.54,4
NHB,2158.0,1058.89,27.26,4.26,31.53,4
HBC,2158.0,4.0,0.0,0.08,0.08,4
HBSch,2158.0,368.29,0.28,0.09,28.34,4
All,2159.0,35.38,0.32,0.13,0.45,4
HBW,2159.0,0.0,0.0,0.0,0.0,4
HBO,2159.0,0.0,0.0,0.0,0.0,4
NHB,2159.0,35.38,0.32,0.13,0.45,4
HBC,2159.0,0.0,0.0,0.0,0.0,4
HBSch,2159.0,0.0,0.0,0.0,0.0,4
All,2160.0,0.0,0.0,0.0,0.0,4
HBW,2160.0,0.0,0.0,0.0,0.0,4
HBO,2160.0,0.0,0.0,0.0,0.0,4
NHB,2160.0,0.0,0.0,0.0,0.0,4
HBC,2160.0,0.0,0.0,0.0,0.0,4
HBSch,2160.0,0.0,0.0,0.0,0.0,4
All,2161.0,1.12,0.0,0.01,0.01,4
HBW,2161.0,0.0,0.0,0.0,0.0,4
HBO,2161.0,0.0,0.0,0.0,0.0,4
NHB,2161.0,1.12,0.0,0.01,0.01,4
HBC,2161.0,0.0,0.0,0.0,0.0,4
HBSch,2161.0,0.0,0.0,0.0,0.0,4
All,2162.0,2027.42,67.96,15.67,131.08,4
HBW,2162.0,460.84,0.93,1.65,2.58,4
HBO,2162.0,1268.2,64.01,13.3,77.31,4
NHB,2162.0,120.28,2.54,0.56,3.1,4
HBC,2162.0,14.0,0.0,0.0,0.0,4
HBSch,2162.0,164.1,0.48,0.16,48.08,4
All,2163.0,785.87,26.17,6.18,63.09,4
HBW,2163.0,192.64,0.46,0.75,1.21,4
HBO,2163.0,486.13,24.19,5.09,29.28,4
NHB,2163.0,51.44,1.2,0.25,1.45,4
HBC,2163.0,0.0,0.0,0.0,0.0,4
HBSch,2163.0,55.66,0.31,0.1,31.15,4
All,2164.0,809.1,21.24,6.15,65.09,4
HBW,2164.0,182.06,0.72,0.73,1.45,4
HBO,2164.0,463.83,18.8,4.86,23.65,4
NHB,2164.0,109.46,1.34,0.45,1.79,4
HBC,2164.0,3.0,0.0,0.0,0.0,4
HBSch,2164.0,50.74,0.38,0.11,38.19,4
All,2165.0,1457.44,43.02,11.5,113.19,4
HBW,2165.0,298.67,1.89,1.4,3.29,4
HBO,2165.0,833.41,37.92,9.0,46.92,4
NHB,2165.0,226.73,2.62,0.94,3.55,4
HBC,2165.0,0.0,0.0,0.0,0.0,4
HBSch,2165.0,98.64,0.59,0.17,59.43,4
All,2166.0,1547.86,40.47,13.05,97.17,4
HBW,2166.0,315.7,0.86,1.75,2.61,4
HBO,2166.0,911.08,36.65,10.35,47.01,4
NHB,2166.0,197.21,2.52,0.83,3.35,4
HBC,2166.0,8.0,0.0,0.0,0.0,4
HBSch,2166.0,115.87,0.44,0.12,44.2,4
All,2167.0,6323.41,198.43,61.38,349.84,4
HBW,2167.0,1347.98,5.61,8.78,14.39,4
HBO,2167.0,3907.59,186.34,50.27,236.61,4
NHB,2167.0,460.44,5.58,1.94,7.52,4
HBC,2167.0,47.0,0.0,0.13,0.13,4
HBSch,2167.0,560.4,0.91,0.25,91.19,4
All,2168.0,116.72,3.15,1.09,4.24,4
HBW,2168.0,30.64,0.06,0.21,0.27,4
HBO,2168.0,66.77,2.93,0.82,3.76,4
NHB,2168.0,12.19,0.15,0.06,0.21,4
HBC,2168.0,0.0,0.0,0.0,0.0,4
HBSch,2168.0,7.12,0.0,0.0,0.0,4
All,2169.0,1949.16,67.96,19.34,100.21,4
HBW,2169.0,490.07,1.6,3.65,5.25,4
HBO,2169.0,1146.52,63.56,14.92,78.48,4
NHB,2169.0,155.6,2.67,0.65,3.32,4
HBC,2169.0,35.0,0.0,0.07,0.07,4
HBSch,2169.0,121.97,0.13,0.04,13.08,4
All,2170.0,146.07,2.98,0.56,3.54,4
HBW,2170.0,0.0,0.0,0.0,0.0,4
HBO,2170.0,0.0,0.0,0.0,0.0,4
NHB,2170.0,146.07,2.98,0.56,3.54,4
HBC,2170.0,0.0,0.0,0.0,0.0,4
HBSch,2170.0,0.0,0.0,0.0,0.0,4
All,2171.0,1630.1,40.35,11.46,109.36,4
HBW,2171.0,372.08,0.27,1.2,1.47,4
HBO,2171.0,1024.41,38.44,9.7,48.14,4
NHB,2171.0,97.99,1.06,0.38,1.45,4
HBC,2171.0,0.0,0.0,0.0,0.0,4
HBSch,2171.0,135.61,0.58,0.17,58.3,4
All,2172.0,2003.26,52.81,15.26,136.57,4
HBW,2172.0,450.37,0.28,1.67,1.96,4
HBO,2172.0,1277.94,50.62,12.85,63.47,4
NHB,2172.0,120.19,1.22,0.46,1.68,4
HBC,2172.0,1.0,0.0,0.07,0.07,4
HBSch,2172.0,153.76,0.69,0.19,69.38,4
All,2173.0,1967.2,50.52,15.24,144.55,4
HBW,2173.0,438.76,0.25,1.69,1.94,4
HBO,2173.0,1255.73,48.33,12.8,61.13,4
NHB,2173.0,117.5,1.15,0.45,1.6,4
HBC,2173.0,2.0,0.0,0.07,0.07,4
HBSch,2173.0,153.21,0.8,0.22,79.81,4
All,2174.0,1049.87,24.45,8.53,66.67,4
HBW,2174.0,238.9,0.14,1.06,1.2,4
HBO,2174.0,666.04,23.33,7.13,30.46,4
NHB,2174.0,64.35,0.64,0.26,0.89,4
HBC,2174.0,0.0,0.0,0.0,0.0,4
HBSch,2174.0,80.57,0.34,0.09,34.12,4
All,2175.0,1208.65,26.56,9.79,61.37,4
HBW,2175.0,265.29,0.17,1.22,1.4,4
HBO,2175.0,763.2,25.42,8.21,33.63,4
NHB,2175.0,71.13,0.72,0.28,1.0,4
HBC,2175.0,4.0,0.0,0.0,0.0,4
HBSch,2175.0,105.02,0.25,0.07,25.34,4
All,2176.0,36.47,1.09,0.33,1.77,4
HBW,2176.0,8.81,0.02,0.05,0.06,4
HBO,2176.0,22.52,1.01,0.27,1.28,4
NHB,2176.0,2.79,0.06,0.02,0.08,4
HBC,2176.0,0.0,0.0,0.0,0.0,4
HBSch,2176.0,2.36,0.0,0.0,0.35,4
All,2177.0,3384.25,203.15,33.11,429.79,4
HBW,2177.0,748.36,4.93,5.05,9.98,4
HBO,2177.0,2161.29,189.08,26.51,215.59,4
NHB,2177.0,215.15,7.2,0.9,8.09,4
HBC,2177.0,1.0,0.0,0.08,0.08,4
HBSch,2177.0,258.45,1.95,0.57,196.05,4
All,2178.0,5486.92,353.45,48.71,670.37,4
HBW,2178.0,947.99,32.74,8.45,41.18,4
HBO,2178.0,2727.75,263.1,33.31,296.41,4
NHB,2178.0,1486.13,54.91,6.06,60.97,4
HBC,2178.0,9.0,0.0,0.08,0.08,4
HBSch,2178.0,316.04,2.71,0.81,271.73,4
All,2179.0,349.11,10.5,1.52,12.29,4
HBW,2179.0,1.68,0.04,0.01,0.05,4
HBO,2179.0,11.47,0.83,0.11,0.94,4
