Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBSch,1575.0,168.74,1.22,0.36,121.96,11
All,1576.0,5215.44,314.61,89.36,528.59,11
HBW,1576.0,1034.23,22.13,25.66,47.79,11
HBO,1576.0,2494.88,238.25,52.87,291.13,11
NHB,1576.0,1469.54,50.89,9.8,60.69,11
HBC,1576.0,47.0,2.08,0.65,2.73,11
HBSch,1576.0,169.79,1.26,0.37,126.25,11
All,1577.0,14368.99,983.33,228.49,1267.96,11
HBW,1577.0,2024.94,149.69,65.46,215.14,11
HBO,1577.0,4266.79,496.83,111.42,608.25,11
NHB,1577.0,7780.36,335.06,50.9,385.96,11
HBC,1577.0,30.0,1.18,0.54,1.72,11
HBSch,1577.0,266.89,0.57,0.17,56.88,11
All,1578.0,3866.88,238.64,86.7,359.65,11
HBW,1578.0,948.38,26.22,31.0,57.22,11
HBO,1578.0,1985.47,188.8,50.09,238.88,11
NHB,1578.0,810.79,23.28,5.51,28.78,11
HBC,1578.0,1.0,0.0,0.0,0.0,11
HBSch,1578.0,121.25,0.35,0.1,34.76,11
All,1579.0,2703.53,148.22,45.55,264.46,11
HBW,1579.0,672.5,7.65,12.52,20.17,11
HBO,1579.0,1606.77,124.55,30.1,154.66,11
NHB,1579.0,225.74,5.89,1.43,7.32,11
HBC,1579.0,63.0,9.41,1.29,10.7,11
HBSch,1579.0,135.52,0.71,0.21,71.61,11
All,1580.0,5901.42,355.58,68.94,465.53,11
HBW,1580.0,357.59,15.0,8.05,23.05,11
HBO,1580.0,914.28,113.86,18.34,132.2,11
NHB,1580.0,4484.93,222.96,41.55,264.51,11
HBC,1580.0,63.0,3.34,0.88,4.22,11
HBSch,1580.0,81.63,0.41,0.12,41.54,11
All,1581.0,7031.88,437.52,127.26,797.0,11
HBW,1581.0,1661.94,25.41,35.46,60.87,11
HBO,1581.0,3875.21,341.52,76.94,418.46,11
NHB,1581.0,1060.47,32.7,6.92,39.62,11
HBC,1581.0,148.0,35.55,7.24,42.79,11
HBSch,1581.0,286.26,2.35,0.7,235.26,11
All,1582.0,10024.76,730.13,243.62,1049.47,11
HBW,1582.0,2479.99,62.69,78.91,141.59,11
HBO,1582.0,5886.38,627.24,155.93,783.17,11
NHB,1582.0,1207.17,38.11,7.81,45.92,11
HBC,1582.0,43.0,1.33,0.72,2.05,11
HBSch,1582.0,408.21,0.76,0.25,76.73,11
All,1583.0,2915.84,122.88,35.42,216.42,11
HBW,1583.0,614.32,6.65,8.24,14.89,11
HBO,1583.0,1457.98,93.79,22.81,116.6,11
NHB,1583.0,706.77,21.81,4.0,25.82,11
HBC,1583.0,6.0,0.05,0.2,0.25,11
HBSch,1583.0,130.77,0.59,0.17,58.87,11
All,1584.0,1912.72,71.52,25.76,126.91,11
HBW,1584.0,486.46,2.52,6.44,8.96,11
HBO,1584.0,1160.74,64.86,18.35,83.21,11
NHB,1584.0,152.36,3.84,0.89,4.73,11
HBC,1584.0,1.0,0.0,0.0,0.0,11
HBSch,1584.0,112.16,0.3,0.09,30.02,11
All,1585.0,7486.62,317.57,100.28,600.45,11
HBW,1585.0,1881.57,9.55,24.61,34.15,11
HBO,1585.0,4451.27,287.64,69.7,357.34,11
NHB,1585.0,732.98,17.0,4.12,21.12,11
HBC,1585.0,18.0,1.54,1.32,2.86,11
HBSch,1585.0,402.8,1.84,0.52,184.97,11
All,1586.0,2739.33,96.88,36.69,170.28,11
HBW,1586.0,655.97,5.24,9.47,14.72,11
HBO,1586.0,1478.94,81.29,24.03,105.32,11
NHB,1586.0,466.01,8.51,2.64,11.14,11
HBC,1586.0,15.0,1.47,0.45,1.92,11
HBSch,1586.0,123.4,0.37,0.11,37.19,11
All,1587.0,4522.74,183.83,63.2,276.05,11
HBW,1587.0,1093.18,8.99,16.18,25.16,11
HBO,1587.0,2605.99,162.81,43.48,206.3,11
NHB,1587.0,577.46,11.17,3.3,14.47,11
HBC,1587.0,12.0,0.57,0.14,0.71,11
HBSch,1587.0,234.11,0.29,0.1,29.41,11
All,1588.0,3931.89,185.21,57.24,286.52,11
HBW,1588.0,974.97,8.13,14.96,23.09,11
HBO,1588.0,2215.64,159.29,37.86,197.14,11
NHB,1588.0,499.99,11.84,2.91,14.75,11
HBC,1588.0,61.0,5.52,1.37,6.89,11
HBSch,1588.0,180.28,0.45,0.14,44.65,11
All,1589.0,12713.01,761.64,172.48,1181.52,11
HBW,1589.0,1676.44,61.28,39.06,100.34,11
HBO,1589.0,4204.55,423.2,89.5,512.69,11
NHB,1589.0,6478.3,261.2,40.41,301.61,11
HBC,1589.0,64.0,13.47,2.77,16.24,11
HBSch,1589.0,289.71,2.5,0.74,250.63,11
All,1590.0,6294.07,396.77,133.22,698.49,11
HBW,1590.0,1583.0,23.96,41.23,65.19,11
HBO,1590.0,3582.45,344.89,85.5,430.39,11
NHB,1590.0,825.2,23.67,5.35,29.02,11
HBC,1590.0,48.0,2.55,0.63,3.18,11
HBSch,1590.0,255.43,1.7,0.5,170.7,11
All,1591.0,7145.66,332.91,114.74,563.63,11
HBW,1591.0,1895.79,12.77,34.33,47.1,11
HBO,1591.0,4103.52,298.77,74.01,372.78,11
NHB,1591.0,798.02,17.54,4.93,22.47,11
HBC,1591.0,52.01,2.66,1.11,3.77,11
HBSch,1591.0,296.32,1.17,0.36,117.5,11
All,1592.0,3938.4,301.81,92.94,450.53,11
HBW,1592.0,948.25,19.53,28.67,48.2,11
HBO,1592.0,2361.73,263.88,61.1,324.98,11
NHB,1592.0,451.7,17.83,2.99,20.82,11
HBC,1592.0,2.0,0.0,0.0,0.0,11
HBSch,1592.0,174.72,0.56,0.18,56.53,11
All,1593.0,1860.61,88.18,38.93,138.34,11
HBW,1593.0,494.06,6.99,12.73,19.72,11
HBO,1593.0,1097.23,76.93,24.94,101.87,11
NHB,1593.0,184.75,4.15,1.22,5.37,11
HBC,1593.0,1.0,0.0,0.0,0.0,11
HBSch,1593.0,83.56,0.11,0.04,11.38,11
All,1594.0,1942.76,86.32,20.35,140.37,11
HBW,1594.0,290.44,5.7,3.89,9.59,11
HBO,1594.0,720.67,51.49,11.37,62.86,11
NHB,1594.0,862.43,28.75,4.82,33.57,11
HBC,1594.0,2.0,0.04,0.16,0.2,11
HBSch,1594.0,67.22,0.34,0.1,34.14,11
All,1595.0,3718.94,162.28,48.93,271.13,11
HBW,1595.0,830.79,8.44,11.21,19.65,11
HBO,1595.0,2092.81,136.7,33.68,170.38,11
NHB,1595.0,572.49,16.25,3.23,19.48,11
HBC,1595.0,9.0,0.28,0.65,0.94,11
HBSch,1595.0,213.84,0.61,0.17,60.69,11
All,1596.0,3020.27,131.78,40.03,243.62,11
HBW,1596.0,716.31,3.88,9.07,12.95,11
HBO,1596.0,1777.47,118.19,28.49,146.67,11
NHB,1596.0,331.58,8.67,1.86,10.52,11
HBC,1596.0,27.0,0.32,0.41,0.73,11
HBSch,1596.0,167.92,0.73,0.2,72.74,11
All,1597.0,2830.08,114.83,37.52,220.29,11
HBW,1597.0,724.67,2.88,9.33,12.2,11
HBO,1597.0,1663.88,104.69,26.24,130.93,11
NHB,1597.0,307.49,6.58,1.76,8.34,11
HBC,1597.0,0.0,0.0,0.0,0.0,11
HBSch,1597.0,134.04,0.69,0.2,68.83,11
All,1598.0,4668.51,310.73,82.45,526.5,11
HBW,1598.0,1013.48,17.03,22.3,39.33,11
HBO,1598.0,2510.71,248.42,51.69,300.11,11
NHB,1598.0,953.38,36.11,6.06,42.17,11
HBC,1598.0,43.01,7.82,2.0,9.82,11
HBSch,1598.0,147.92,1.35,0.4,135.07,11
All,1599.0,4739.47,233.02,53.92,360.93,11
HBW,1599.0,829.55,20.17,11.26,31.43,11
HBO,1599.0,1956.46,147.02,32.18,179.2,11
NHB,1599.0,1788.26,65.01,9.94,74.95,11
HBC,1599.0,4.0,0.07,0.32,0.4,11
HBSch,1599.0,161.2,0.75,0.22,74.96,11
All,1600.0,11802.54,629.4,160.05,966.15,11
HBW,1600.0,2498.95,38.36,36.87,75.23,11
HBO,1600.0,6121.91,510.15,107.46,617.61,11
NHB,1600.0,2650.5,78.85,14.6,93.44,11
HBC,1600.0,23.0,0.25,0.62,0.87,11
HBSch,1600.0,508.17,1.78,0.51,178.99,11
All,1601.0,8994.68,386.74,123.03,744.75,11
HBW,1601.0,2264.86,12.25,29.84,42.09,11
HBO,1601.0,5187.77,346.87,83.0,429.87,11
NHB,1601.0,1096.3,23.17,6.06,29.23,11
HBC,1601.0,44.0,2.08,3.44,5.52,11
HBSch,1601.0,401.75,2.37,0.68,238.04,11
All,1602.0,6261.22,267.6,85.9,542.67,11
HBW,1602.0,1595.51,9.42,22.75,32.17,11
HBO,1602.0,3675.1,242.74,58.69,301.43,11
NHB,1602.0,695.42,13.53,3.88,17.41,11
HBC,1602.0,20.0,0.0,0.0,0.0,11
HBSch,1602.0,275.18,1.91,0.58,191.65,11
All,1603.0,2325.41,121.23,39.68,199.84,11
HBW,1603.0,582.9,6.12,10.41,16.53,11
HBO,1603.0,1336.11,104.84,25.79,130.63,11
NHB,1603.0,239.82,7.05,1.46,8.51,11
HBC,1603.0,65.0,2.82,1.9,4.72,11
HBSch,1603.0,101.58,0.39,0.12,39.45,11
All,1604.0,12522.79,818.14,180.2,1219.33,11
HBW,1604.0,2296.98,89.73,45.78,135.51,11
HBO,1604.0,5275.5,535.61,104.77,640.38,11
NHB,1604.0,4529.98,188.62,27.15,215.77,11
HBC,1604.0,31.0,1.94,1.84,3.78,11
HBSch,1604.0,389.34,2.23,0.66,223.89,11
All,1605.0,10450.02,664.62,135.54,920.42,11
HBW,1605.0,1527.32,69.42,33.24,102.66,11
HBO,1605.0,3431.68,361.62,68.26,429.88,11
NHB,1605.0,5219.14,231.35,32.18,263.53,11
HBC,1605.0,34.0,1.01,1.51,2.52,11
HBSch,1605.0,237.89,1.21,0.36,121.83,11
All,1606.0,3595.88,154.74,53.02,292.24,11
HBW,1606.0,902.74,7.75,12.01,19.76,11
HBO,1606.0,2085.62,135.88,35.3,171.19,11
NHB,1606.0,386.4,9.79,2.2,11.99,11
HBC,1606.0,40.0,0.47,3.27,3.73,11
HBSch,1606.0,181.12,0.85,0.23,85.56,11
All,1607.0,1626.33,67.2,22.8,129.68,11
HBW,1607.0,394.06,4.92,6.15,11.06,11
HBO,1607.0,923.05,56.95,14.97,71.92,11
NHB,1607.0,236.7,4.83,1.37,6.2,11
HBC,1607.0,4.0,0.11,0.2,0.31,11
HBSch,1607.0,68.52,0.4,0.11,40.18,11
All,1608.0,4454.91,232.61,66.06,426.61,11
HBW,1608.0,1079.35,5.77,14.03,19.8,11
HBO,1608.0,2692.77,213.29,49.13,262.42,11
NHB,1608.0,451.72,12.26,2.53,14.79,11
HBC,1608.0,7.0,0.0,0.0,0.0,11
HBSch,1608.0,224.07,1.29,0.37,129.6,11
All,1609.0,6190.56,288.29,76.58,537.58,11
HBW,1609.0,1456.0,11.2,16.68,27.88,11
HBO,1609.0,3645.03,257.69,55.42,313.11,11
NHB,1609.0,714.9,17.66,3.98,21.65,11
HBC,1609.0,35.0,0.0,0.0,0.0,11
HBSch,1609.0,339.63,1.74,0.49,174.94,11
All,1610.0,4192.04,156.56,50.62,318.3,11
HBW,1610.0,1058.68,3.24,11.98,15.22,11
HBO,1610.0,2403.78,144.69,35.55,180.24,11
NHB,1610.0,374.73,7.39,2.13,9.52,11
HBC,1610.0,152.0,0.12,0.63,0.75,11
HBSch,1610.0,202.85,1.12,0.33,112.58,11
All,1611.0,5388.17,223.4,73.07,472.47,11
HBW,1611.0,1331.36,6.69,17.35,24.05,11
HBO,1611.0,3238.74,204.46,50.44,254.9,11
NHB,1611.0,509.15,10.03,2.93,12.95,11
HBC,1611.0,26.0,0.44,1.83,2.27,11
HBSch,1611.0,282.91,1.78,0.52,178.3,11
All,1612.0,2708.71,119.05,34.0,228.85,11
HBW,1612.0,624.77,10.13,8.3,18.42,11
HBO,1612.0,1447.29,97.4,22.6,120.0,11
NHB,1612.0,513.97,10.76,2.88,13.64,11
HBC,1612.0,1.0,0.0,0.0,0.0,11
HBSch,1612.0,121.68,0.77,0.22,76.78,11
All,1613.0,5192.32,242.87,73.25,424.08,11
HBW,1613.0,1304.11,18.32,20.63,38.95,11
HBO,1613.0,2804.91,204.62,46.9,251.52,11
NHB,1613.0,879.18,18.82,5.16,23.98,11
HBC,1613.0,14.0,0.02,0.24,0.26,11
HBSch,1613.0,190.12,1.09,0.31,109.36,11
All,1614.0,2900.23,130.87,41.25,241.66,11
HBW,1614.0,700.71,11.99,11.73,23.71,11
HBO,1614.0,1521.97,105.25,25.36,130.62,11
NHB,1614.0,542.73,12.56,3.22,15.77,11
HBC,1614.0,10.0,0.37,0.74,1.11,11
HBSch,1614.0,124.82,0.7,0.2,70.44,11
All,1615.0,2234.5,76.11,16.77,92.88,11
HBW,1615.0,35.1,1.68,1.01,2.69,11
HBO,1615.0,106.89,8.14,2.0,10.14,11
NHB,1615.0,2085.25,66.29,13.76,80.05,11
HBC,1615.0,0.0,0.0,0.0,0.0,11
HBSch,1615.0,7.26,0.0,0.0,0.0,11
All,1616.0,448.51,15.54,3.07,18.6,11
HBW,1616.0,1.66,0.1,0.05,0.15,11
HBO,1616.0,8.83,0.75,0.11,0.86,11
NHB,1616.0,437.71,14.68,2.91,17.59,11
HBC,1616.0,0.0,0.0,0.0,0.0,11
HBSch,1616.0,0.31,0.0,0.0,0.0,11
All,1617.0,9361.43,651.46,159.75,811.21,11
HBW,1617.0,1821.67,75.27,47.42,122.68,11
HBO,1617.0,4233.81,455.64,93.14,548.78,11
NHB,1617.0,2930.79,120.55,19.2,139.75,11
HBC,1617.0,2.0,0.0,0.0,0.0,11
HBSch,1617.0,373.16,0.0,0.0,0.0,11
All,1618.0,9306.49,777.85,202.24,1033.95,11
HBW,1618.0,2008.53,94.19,59.48,153.66,11
HBO,1618.0,4920.9,603.58,128.41,731.98,11
NHB,1618.0,1921.8,79.36,12.63,91.99,11
HBC,1618.0,53.0,0.18,1.55,1.73,11
HBSch,1618.0,402.26,0.54,0.18,54.59,11
All,1619.0,9449.8,1043.82,300.04,1387.5,11
HBW,1619.0,2370.11,95.97,82.08,178.05,11
HBO,1619.0,5462.89,900.05,209.2,1109.25,11
NHB,1619.0,1177.56,47.21,7.91,55.12,11
HBC,1619.0,38.01,0.15,0.72,0.86,11
HBSch,1619.0,401.24,0.44,0.13,44.22,11
All,1620.0,9341.99,869.99,209.95,1155.98,11
HBW,1620.0,1846.02,106.7,58.4,165.11,11
HBO,1620.0,4585.43,647.41,133.7,781.11,11
NHB,1620.0,2511.86,115.01,16.76,131.77,11
HBC,1620.0,22.0,0.09,0.86,0.95,11
HBSch,1620.0,376.67,0.77,0.24,77.05,11
All,1621.0,1593.64,117.27,30.38,160.07,11
HBW,1621.0,220.51,9.59,7.01,16.6,11
HBO,1621.0,563.7,76.86,18.19,95.05,11
NHB,1621.0,762.2,30.68,5.14,35.83,11
HBC,1621.0,0.0,0.0,0.0,0.0,11
HBSch,1621.0,47.23,0.13,0.04,12.59,11
All,1622.0,5264.02,398.85,99.87,558.82,11
HBW,1622.0,1132.7,44.23,29.15,73.39,11
HBO,1622.0,2497.21,290.91,60.55,351.46,11
NHB,1622.0,1462.54,63.1,9.78,72.88,11
HBC,1622.0,5.0,0.0,0.21,0.21,11
HBSch,1622.0,166.57,0.61,0.18,60.89,11
All,1623.0,8035.89,749.27,215.8,1035.87,11
HBW,1623.0,1756.7,79.9,62.05,141.95,11
HBO,1623.0,4467.92,609.56,142.15,751.71,11
NHB,1623.0,1476.03,59.09,10.0,69.09,11
HBC,1623.0,31.0,0.0,1.41,1.41,11
HBSch,1623.0,304.24,0.72,0.2,71.71,11
All,1624.0,2408.16,151.11,44.84,199.07,11
HBW,1624.0,512.41,19.59,14.14,33.73,11
HBO,1624.0,1066.87,106.3,25.64,131.93,11
NHB,1624.0,753.11,25.2,4.97,30.16,11
HBC,1624.0,10.0,0.0,0.09,0.09,11
HBSch,1624.0,65.77,0.03,0.01,3.16,11
All,1625.0,5214.47,369.63,123.46,548.42,11
HBW,1625.0,1239.48,44.1,37.3,81.4,11
HBO,1625.0,2887.22,296.03,79.98,376.02,11
NHB,1625.0,882.94,28.94,5.87,34.81,11
HBC,1625.0,25.0,0.0,0.16,0.16,11
HBSch,1625.0,179.83,0.56,0.15,56.04,11
All,1626.0,4338.63,332.63,85.48,486.99,11
HBW,1626.0,1083.26,39.4,27.73,67.13,11
HBO,1626.0,2419.94,267.79,53.19,320.98,11
NHB,1626.0,651.33,24.71,4.26,28.97,11
HBC,1626.0,11.0,0.04,0.09,0.13,11
HBSch,1626.0,173.1,0.7,0.21,69.79,11
All,1627.0,8950.18,974.91,204.96,1311.72,11
HBW,1627.0,2090.35,123.66,57.1,180.76,11
HBO,1627.0,5209.95,793.37,139.38,932.75,11
NHB,1627.0,1247.58,56.56,8.08,64.64,11
HBC,1627.0,13.0,0.0,0.0,0.0,11
HBSch,1627.0,389.3,1.33,0.4,133.57,11
All,1628.0,2940.95,323.64,68.59,435.89,11
HBW,1628.0,610.23,39.87,18.2,58.08,11
HBO,1628.0,1456.39,244.8,45.01,289.81,11
NHB,1628.0,767.49,38.49,5.07,43.57,11
HBC,1628.0,3.0,0.03,0.17,0.19,11
HBSch,1628.0,103.85,0.44,0.13,44.24,11
All,1629.0,4942.05,477.22,110.92,665.95,11
HBW,1629.0,900.38,65.41,28.74,94.15,11
HBO,1629.0,2208.51,336.58,70.72,407.3,11
NHB,1629.0,1690.97,74.44,11.13,85.57,11
HBC,1629.0,8.0,0.0,0.11,0.11,11
HBSch,1629.0,134.18,0.79,0.23,78.82,11
All,1630.0,6942.86,373.41,139.64,545.12,11
HBW,1630.0,1822.34,43.35,45.86,89.21,11
HBO,1630.0,3799.48,303.69,86.11,389.8,11
NHB,1630.0,998.15,26.04,6.69,32.73,11
HBC,1630.0,110.0,0.0,0.88,0.88,11
HBSch,1630.0,212.89,0.32,0.09,32.49,11
All,1631.0,5131.19,248.22,94.39,462.03,11
HBW,1631.0,1428.8,24.08,31.88,55.96,11
HBO,1631.0,2880.82,208.69,57.24,265.93,11
NHB,1631.0,616.3,14.16,3.97,18.13,11
HBC,1631.0,31.0,0.08,0.95,1.03,11
HBSch,1631.0,174.28,1.21,0.35,120.98,11
All,1632.0,7152.7,543.33,115.78,808.46,11
HBW,1632.0,1455.82,95.64,34.49,130.13,11
HBO,1632.0,3189.74,364.68,66.0,430.68,11
NHB,1632.0,2278.12,81.4,14.36,95.76,11
HBC,1632.0,16.0,0.1,0.49,0.59,11
HBSch,1632.0,213.02,1.51,0.44,151.3,11
All,1633.0,3778.68,435.03,91.89,596.52,11
HBW,1633.0,782.67,59.06,21.42,80.48,11
HBO,1633.0,1994.48,339.36,64.89,404.25,11
NHB,1633.0,846.53,35.9,5.37,41.27,11
HBC,1633.0,2.0,0.0,0.0,0.0,11
HBSch,1633.0,153.0,0.7,0.22,70.53,11
All,1634.0,9818.0,693.44,80.33,791.79,11
HBW,1634.0,230.96,39.91,6.34,46.24,11
HBO,1634.0,612.24,116.67,15.05,131.72,11
NHB,1634.0,8929.63,536.68,58.89,595.57,11
HBC,1634.0,0.0,0.0,0.0,0.0,11
HBSch,1634.0,45.16,0.18,0.06,18.26,11
All,1635.0,3196.7,252.15,55.99,350.01,11
HBW,1635.0,519.78,25.96,13.69,39.65,11
HBO,1635.0,1367.05,173.44,34.14,207.58,11
NHB,1635.0,1202.6,52.33,7.99,60.31,11
HBC,1635.0,2.0,0.0,0.05,0.05,11
HBSch,1635.0,105.28,0.42,0.13,42.42,11
All,1636.0,2286.85,113.56,35.54,182.23,11
HBW,1636.0,533.13,12.22,11.2,23.41,11
HBO,1636.0,1098.87,85.58,20.69,106.27,11
NHB,1636.0,536.64,15.43,3.55,18.98,11
HBC,1636.0,55.0,0.0,0.0,0.0,11
HBSch,1636.0,63.21,0.33,0.09,33.56,11
All,1637.0,6497.91,347.96,132.79,561.93,11
HBW,1637.0,1600.15,35.42,39.16,74.58,11
HBO,1637.0,3702.57,289.02,86.27,375.29,11
NHB,1637.0,974.7,22.7,6.41,29.11,11
HBC,1637.0,37.0,0.0,0.71,0.71,11
HBSch,1637.0,183.49,0.82,0.25,82.25,11
All,1638.0,2718.48,121.7,45.63,203.31,11
HBW,1638.0,684.82,4.91,13.16,18.07,11
HBO,1638.0,1541.82,109.58,30.55,140.13,11
NHB,1638.0,293.98,6.85,1.8,8.65,11
HBC,1638.0,80.0,0.0,0.0,0.0,11
HBSch,1638.0,117.85,0.36,0.11,36.46,11
All,1639.0,3439.23,128.55,58.51,255.18,11
HBW,1639.0,973.85,8.17,18.34,26.51,11
HBO,1639.0,1980.51,112.95,36.89,149.84,11
NHB,1639.0,345.92,6.1,2.24,8.34,11
HBC,1639.0,20.0,0.64,0.83,1.47,11
HBSch,1639.0,118.94,0.69,0.2,69.01,11
All,1640.0,5894.72,339.28,89.04,554.93,11
HBW,1640.0,1043.66,47.35,24.39,71.74,11
HBO,1640.0,2502.37,228.78,50.4,279.18,11
NHB,1640.0,2166.26,61.84,13.78,75.62,11
HBC,1640.0,14.01,0.03,0.1,0.12,11
HBSch,1640.0,168.43,1.28,0.38,128.27,11
All,1641.0,756.57,25.79,4.86,30.65,11
HBW,1641.0,0.0,0.0,0.0,0.0,11
HBO,1641.0,0.0,0.0,0.0,0.0,11
NHB,1641.0,756.57,25.79,4.86,30.65,11
HBC,1641.0,0.0,0.0,0.0,0.0,11
HBSch,1641.0,0.0,0.0,0.0,0.0,11
All,1642.0,131.01,4.78,1.03,6.21,11
HBW,1642.0,4.28,0.18,0.1,0.27,11
HBO,1642.0,8.74,0.74,0.15,0.88,11
NHB,1642.0,117.38,3.87,0.79,4.66,11
HBC,1642.0,0.0,0.0,0.0,0.0,11
HBSch,1642.0,0.6,0.0,0.0,0.39,11
All,1643.0,8705.24,561.29,120.29,836.88,11
HBW,1643.0,1569.15,64.79,32.41,97.2,11
HBO,1643.0,3448.03,346.5,64.17,410.67,11
NHB,1643.0,3407.29,148.43,22.87,171.3,11
HBC,1643.0,47.0,0.0,0.35,0.35,11
HBSch,1643.0,233.77,1.57,0.48,157.36,11
All,1644.0,6144.1,519.99,123.22,757.21,11
HBW,1644.0,1280.57,66.38,35.04,101.41,11
HBO,1644.0,3072.3,387.12,75.04,462.16,11
NHB,1644.0,1580.46,65.34,10.61,75.95,11
HBC,1644.0,31.0,0.0,2.19,2.19,11
HBSch,1644.0,179.78,1.15,0.35,115.5,11
All,1645.0,8686.26,593.52,169.47,917.71,11
HBW,1645.0,2030.32,68.67,51.61,120.28,11
HBO,1645.0,4248.57,449.98,93.92,543.9,11
NHB,1645.0,2036.82,73.31,13.77,87.08,11
HBC,1645.0,139.0,0.0,9.71,9.71,11
HBSch,1645.0,231.54,1.56,0.47,156.75,11
All,1646.0,5072.59,281.48,102.72,478.32,11
HBW,1646.0,1122.06,35.08,28.6,63.69,11
HBO,1646.0,2629.66,218.67,63.01,281.68,11
NHB,1646.0,1141.26,26.77,7.51,34.28,11
HBC,1646.0,48.0,0.0,3.32,3.32,11
HBSch,1646.0,131.61,0.95,0.28,95.35,11
All,1647.0,3989.1,221.02,75.35,379.89,11
HBW,1647.0,943.01,19.25,21.11,40.37,11
HBO,1647.0,2042.51,182.12,46.93,229.05,11
NHB,1647.0,808.42,18.8,5.04,23.84,11
HBC,1647.0,95.0,0.0,2.02,2.02,11
HBSch,1647.0,100.16,0.84,0.25,84.61,11
All,1648.0,5490.5,220.09,81.53,497.48,11
HBW,1648.0,1430.91,9.96,22.01,31.98,11
HBO,1648.0,3144.23,197.07,51.56,248.63,11
NHB,1648.0,574.04,10.21,3.64,13.85,11
HBC,1648.0,123.0,0.86,3.74,4.6,11
HBSch,1648.0,218.32,1.98,0.59,198.43,11
All,1649.0,3666.15,254.23,47.09,343.38,11
HBW,1649.0,491.92,24.53,11.38,35.91,11
HBO,1649.0,1070.92,125.47,21.46,146.94,11
NHB,1649.0,2034.09,103.8,13.93,117.73,11
HBC,1649.0,6.0,0.0,0.19,0.19,11
HBSch,1649.0,63.23,0.42,0.12,42.61,11
All,1650.0,2857.17,194.2,47.13,303.58,11
HBW,1650.0,693.97,19.85,14.87,34.72,11
HBO,1650.0,1554.76,153.0,28.68,181.68,11
NHB,1650.0,486.68,20.73,3.39,24.12,11
HBC,1650.0,22.0,0.0,0.0,0.0,11
HBSch,1650.0,99.77,0.63,0.18,63.06,11
All,1651.0,5588.83,349.68,90.91,519.39,11
HBW,1651.0,980.99,36.32,25.19,61.5,11
HBO,1651.0,2171.23,226.53,49.51,276.04,11
NHB,1651.0,2301.55,86.04,15.65,101.69,11
HBC,1651.0,10.0,0.0,0.32,0.32,11
HBSch,1651.0,125.06,0.8,0.24,79.83,11
All,1652.0,5256.0,247.85,94.62,433.22,11
HBW,1652.0,1461.63,23.28,30.25,53.53,11
HBO,1652.0,2916.51,208.23,58.08,266.31,11
NHB,1652.0,672.6,15.42,4.51,19.94,11
HBC,1652.0,23.0,0.0,1.51,1.51,11
HBSch,1652.0,182.26,0.92,0.28,91.95,11
All,1653.0,5961.36,337.72,106.66,553.19,11
HBW,1653.0,1401.34,29.36,31.21,60.57,11
HBO,1653.0,3145.56,279.39,67.33,346.71,11
NHB,1653.0,1253.67,27.87,7.72,35.59,11
HBC,1653.0,38.0,0.0,0.07,0.07,11
HBSch,1653.0,122.79,1.1,0.33,110.24,11
All,1654.0,4460.77,184.83,65.39,315.25,11
HBW,1654.0,1182.86,6.53,19.02,25.54,11
HBO,1654.0,2559.62,169.06,42.47,211.52,11
NHB,1654.0,459.26,8.59,2.79,11.37,11
HBC,1654.0,42.0,0.0,0.95,0.95,11
HBSch,1654.0,217.03,0.66,0.18,65.87,11
All,1655.0,0.0,0.0,0.0,0.0,11
HBW,1655.0,0.0,0.0,0.0,0.0,11
HBO,1655.0,0.0,0.0,0.0,0.0,11
NHB,1655.0,0.0,0.0,0.0,0.0,11
HBC,1655.0,0.0,0.0,0.0,0.0,11
HBSch,1655.0,0.0,0.0,0.0,0.0,11
All,1656.0,2154.7,101.48,36.72,211.64,11
HBW,1656.0,518.31,6.73,10.82,17.55,11
HBO,1656.0,1305.05,89.14,24.21,113.35,11
NHB,1656.0,184.78,4.85,1.26,6.11,11
HBC,1656.0,47.0,0.03,0.2,0.23,11
HBSch,1656.0,99.57,0.74,0.22,74.4,11
All,1657.0,308.5,11.84,2.68,16.27,11
HBW,1657.0,15.94,0.43,0.35,0.79,11
HBO,1657.0,39.11,3.14,0.66,3.8,11
NHB,1657.0,251.04,8.25,1.66,9.91,11
HBC,1657.0,0.0,0.0,0.0,0.0,11
HBSch,1657.0,2.41,0.02,0.01,1.78,11
All,1658.0,1062.04,45.35,7.13,52.63,11
HBW,1658.0,0.53,0.04,0.02,0.06,11
HBO,1658.0,3.66,0.3,0.04,0.34,11
NHB,1658.0,1057.67,45.0,7.08,52.08,11
HBC,1658.0,0.0,0.0,0.0,0.0,11
HBSch,1658.0,0.18,0.0,0.0,0.15,11
All,1659.0,9171.89,609.45,107.33,817.53,11
HBW,1659.0,964.53,50.62,22.36,72.99,11
HBO,1659.0,2206.1,235.03,44.99,280.02,11
NHB,1659.0,5825.51,322.79,39.15,361.94,11
HBC,1659.0,29.0,0.0,0.52,0.52,11
HBSch,1659.0,146.76,1.02,0.3,102.07,11
All,1660.0,17928.67,1243.5,127.64,1373.49,11
HBW,1660.0,37.99,3.17,0.84,4.01,11
HBO,1660.0,147.31,8.58,1.29,9.87,11
NHB,1660.0,17737.01,1231.73,125.4,1357.14,11
HBC,1660.0,2.0,0.0,0.09,0.09,11
HBSch,1660.0,4.36,0.02,0.01,2.38,11
