Purpose,TAZID,All,Walk,Bike,NonM,test_id
All,3256.0,69.73,0.64,0.42,1.07,12
HBW,3256.0,18.51,0.0,0.06,0.07,12
HBO,3256.0,39.39,0.62,0.34,0.95,12
NHB,3256.0,8.28,0.03,0.03,0.05,12
HBC,3256.0,0.0,0.0,0.0,0.0,12
HBSch,3256.0,3.55,0.0,0.0,0.0,12
All,3257.0,44.27,0.44,0.28,0.72,12
HBW,3257.0,10.31,0.01,0.04,0.04,12
HBO,3257.0,26.8,0.42,0.23,0.64,12
NHB,3257.0,4.17,0.02,0.01,0.03,12
HBC,3257.0,0.0,0.0,0.0,0.0,12
HBSch,3257.0,2.99,0.0,0.0,0.0,12
All,3258.0,65.5,0.85,0.49,1.34,12
HBW,3258.0,17.55,0.02,0.08,0.1,12
HBO,3258.0,36.83,0.78,0.37,1.15,12
NHB,3258.0,7.81,0.05,0.03,0.08,12
HBC,3258.0,0.0,0.0,0.0,0.0,12
HBSch,3258.0,3.31,0.0,0.0,0.0,12
All,3259.0,22.49,0.25,0.14,0.39,12
HBW,3259.0,5.29,0.0,0.02,0.02,12
HBO,3259.0,13.38,0.23,0.11,0.35,12
NHB,3259.0,2.52,0.01,0.01,0.02,12
HBC,3259.0,0.0,0.0,0.0,0.0,12
HBSch,3259.0,1.29,0.0,0.0,0.0,12
All,3260.0,19.04,0.22,0.11,0.33,12
HBW,3260.0,4.4,0.0,0.01,0.01,12
HBO,3260.0,10.97,0.21,0.09,0.3,12
NHB,3260.0,2.67,0.01,0.01,0.02,12
HBC,3260.0,0.0,0.0,0.0,0.0,12
HBSch,3260.0,0.99,0.0,0.0,0.0,12
All,3261.0,77.42,0.95,0.32,1.27,12
HBW,3261.0,20.07,0.0,0.03,0.03,12
HBO,3261.0,44.96,0.91,0.27,1.18,12
NHB,3261.0,8.16,0.03,0.02,0.05,12
HBC,3261.0,0.0,0.0,0.0,0.0,12
HBSch,3261.0,4.23,0.0,0.0,0.0,12
All,3262.0,57.05,0.57,0.28,0.86,12
HBW,3262.0,14.61,0.0,0.03,0.03,12
HBO,3262.0,33.39,0.55,0.24,0.79,12
NHB,3262.0,5.98,0.02,0.02,0.04,12
HBC,3262.0,0.0,0.0,0.0,0.0,12
HBSch,3262.0,3.07,0.0,0.0,0.0,12
All,3263.0,64.88,0.73,0.42,1.16,12
HBW,3263.0,18.02,0.01,0.06,0.07,12
HBO,3263.0,34.51,0.69,0.33,1.02,12
NHB,3263.0,9.0,0.04,0.03,0.07,12
HBC,3263.0,0.0,0.0,0.0,0.0,12
HBSch,3263.0,3.35,0.0,0.0,0.0,12
All,3264.0,51.29,0.73,0.36,1.1,12
HBW,3264.0,12.78,0.02,0.05,0.07,12
HBO,3264.0,30.28,0.68,0.29,0.97,12
NHB,3264.0,5.54,0.04,0.02,0.06,12
HBC,3264.0,0.0,0.0,0.0,0.0,12
HBSch,3264.0,2.68,0.0,0.0,0.0,12
All,3265.0,101.06,1.8,0.86,2.66,12
HBW,3265.0,27.35,0.08,0.14,0.22,12
HBO,3265.0,54.73,1.6,0.66,2.27,12
NHB,3265.0,13.57,0.12,0.05,0.18,12
HBC,3265.0,0.0,0.0,0.0,0.0,12
HBSch,3265.0,5.42,0.0,0.0,0.0,12
All,3266.0,368.8,9.84,3.49,13.34,12
HBW,3266.0,62.36,1.64,0.59,2.23,12
HBO,3266.0,178.4,6.68,2.45,9.12,12
NHB,3266.0,106.09,1.53,0.45,1.98,12
HBC,3266.0,0.0,0.0,0.0,0.0,12
HBSch,3266.0,21.96,0.0,0.0,0.0,12
All,3267.0,658.44,22.43,7.97,30.4,12
HBW,3267.0,134.06,2.46,1.49,3.95,12
HBO,3267.0,358.81,17.77,5.87,23.64,12
NHB,3267.0,124.95,2.2,0.61,2.81,12
HBC,3267.0,1.0,0.0,0.0,0.0,12
HBSch,3267.0,39.62,0.0,0.0,0.0,12
All,3268.0,3041.31,146.11,42.17,188.28,12
HBW,3268.0,667.78,2.4,8.92,11.31,12
HBO,3268.0,1805.91,135.18,31.41,166.59,12
NHB,3268.0,356.54,8.53,1.84,10.37,12
HBC,3268.0,3.0,0.0,0.0,0.0,12
HBSch,3268.0,208.09,0.0,0.0,0.0,12
All,3269.0,1581.12,77.57,21.95,99.52,12
HBW,3269.0,345.54,1.18,4.61,5.79,12
HBO,3269.0,929.22,71.35,16.27,87.62,12
NHB,3269.0,201.36,5.04,1.07,6.11,12
HBC,3269.0,2.0,0.0,0.0,0.0,12
HBSch,3269.0,103.0,0.0,0.0,0.0,12
All,3270.0,2116.14,83.74,27.15,110.88,12
HBW,3270.0,432.04,1.76,4.93,6.69,12
HBO,3270.0,1222.52,75.71,20.67,96.38,12
NHB,3270.0,307.59,6.26,1.55,7.81,12
HBC,3270.0,3.0,0.0,0.0,0.0,12
HBSch,3270.0,150.99,0.0,0.0,0.0,12
All,3271.0,830.92,23.57,9.09,32.66,12
HBW,3271.0,151.02,0.81,1.43,2.25,12
HBO,3271.0,415.95,19.14,6.67,25.81,12
NHB,3271.0,214.53,3.62,0.99,4.6,12
HBC,3271.0,1.0,0.0,0.0,0.0,12
HBSch,3271.0,48.41,0.0,0.0,0.0,12
All,3272.0,534.21,18.6,5.57,24.17,12
HBW,3272.0,114.63,1.62,0.96,2.58,12
HBO,3272.0,282.53,15.11,4.08,19.19,12
NHB,3272.0,105.16,1.87,0.53,2.4,12
HBC,3272.0,1.0,0.0,0.0,0.0,12
HBSch,3272.0,30.88,0.0,0.0,0.0,12
All,3273.0,1596.29,78.75,19.04,97.79,12
HBW,3273.0,368.42,1.95,3.57,5.52,12
HBO,3273.0,942.46,72.12,14.53,86.65,12
NHB,3273.0,174.13,4.69,0.94,5.63,12
HBC,3273.0,2.0,0.0,0.0,0.0,12
HBSch,3273.0,109.28,0.0,0.0,0.0,12
All,3274.0,1216.94,52.27,14.04,66.31,12
HBW,3274.0,283.89,3.84,2.55,6.38,12
HBO,3274.0,692.18,44.84,10.61,55.46,12
NHB,3274.0,166.59,3.59,0.88,4.47,12
HBC,3274.0,2.0,0.0,0.0,0.0,12
HBSch,3274.0,72.29,0.0,0.0,0.0,12
All,3275.0,428.27,10.02,3.57,13.59,12
HBW,3275.0,88.11,1.42,0.61,2.03,12
HBO,3275.0,207.18,7.4,2.52,9.93,12
NHB,3275.0,110.28,1.2,0.44,1.64,12
HBC,3275.0,1.0,0.0,0.0,0.0,12
HBSch,3275.0,21.69,0.0,0.0,0.0,12
All,3276.0,55.6,0.94,0.41,1.35,12
HBW,3276.0,13.73,0.03,0.06,0.08,12
HBO,3276.0,32.87,0.87,0.33,1.2,12
NHB,3276.0,5.67,0.05,0.02,0.07,12
HBC,3276.0,0.0,0.0,0.0,0.0,12
HBSch,3276.0,3.33,0.0,0.0,0.0,12
All,3277.0,34.92,0.4,0.23,0.63,12
HBW,3277.0,8.21,0.0,0.02,0.03,12
HBO,3277.0,21.18,0.38,0.19,0.57,12
NHB,3277.0,3.34,0.02,0.01,0.03,12
HBC,3277.0,0.0,0.0,0.0,0.0,12
HBSch,3277.0,2.18,0.0,0.0,0.0,12
All,3278.0,10.63,0.12,0.07,0.19,12
HBW,3278.0,2.5,0.0,0.01,0.01,12
HBO,3278.0,6.29,0.11,0.06,0.17,12
NHB,3278.0,1.31,0.0,0.0,0.01,12
HBC,3278.0,0.0,0.0,0.0,0.0,12
HBSch,3278.0,0.53,0.0,0.0,0.0,12
All,3279.0,45.56,0.36,0.28,0.64,12
HBW,3279.0,11.6,0.0,0.03,0.03,12
HBO,3279.0,26.19,0.34,0.23,0.57,12
NHB,3279.0,5.07,0.02,0.02,0.03,12
HBC,3279.0,0.0,0.0,0.0,0.0,12
HBSch,3279.0,2.69,0.0,0.0,0.0,12
All,3280.0,48.85,0.68,0.4,1.08,12
HBW,3280.0,12.83,0.01,0.05,0.06,12
HBO,3280.0,26.16,0.62,0.32,0.94,12
NHB,3280.0,7.4,0.05,0.03,0.08,12
HBC,3280.0,0.0,0.0,0.0,0.0,12
HBSch,3280.0,2.45,0.0,0.0,0.0,12
All,3281.0,330.52,6.16,2.67,8.83,12
HBW,3281.0,67.55,0.12,0.31,0.43,12
HBO,3281.0,167.68,5.26,2.05,7.32,12
NHB,3281.0,75.8,0.78,0.3,1.08,12
HBC,3281.0,0.0,0.0,0.0,0.0,12
HBSch,3281.0,19.49,0.0,0.0,0.0,12
All,3282.0,765.59,19.84,7.42,27.26,12
HBW,3282.0,178.78,1.6,1.12,2.72,12
HBO,3282.0,438.0,17.02,5.86,22.88,12
NHB,3282.0,97.51,1.22,0.44,1.65,12
HBC,3282.0,1.0,0.0,0.0,0.0,12
HBSch,3282.0,50.31,0.0,0.0,0.0,12
All,3283.0,378.22,10.69,3.46,14.16,12
HBW,3283.0,66.59,0.76,0.42,1.18,12
HBO,3283.0,205.33,8.86,2.69,11.55,12
NHB,3283.0,76.25,1.07,0.36,1.43,12
HBC,3283.0,0.0,0.0,0.0,0.0,12
HBSch,3283.0,30.05,0.0,0.0,0.0,12
All,3284.0,1218.6,36.46,12.86,49.32,12
HBW,3284.0,260.08,1.21,1.96,3.16,12
HBO,3284.0,735.68,33.56,10.29,43.85,12
NHB,3284.0,124.19,1.69,0.61,2.31,12
HBC,3284.0,2.0,0.0,0.0,0.0,12
HBSch,3284.0,96.65,0.0,0.0,0.0,12
All,3285.0,1085.17,44.85,10.77,55.62,12
HBW,3285.0,252.39,0.49,1.67,2.16,12
HBO,3285.0,644.07,42.23,8.58,50.81,12
NHB,3285.0,112.95,2.13,0.52,2.66,12
HBC,3285.0,0.0,0.0,0.0,0.0,12
HBSch,3285.0,75.75,0.0,0.0,0.0,12
All,3286.0,381.74,9.8,3.26,13.06,12
HBW,3286.0,77.86,0.14,0.38,0.52,12
HBO,3286.0,189.81,8.41,2.49,10.9,12
NHB,3286.0,93.91,1.24,0.39,1.64,12
HBC,3286.0,0.0,0.0,0.0,0.0,12
HBSch,3286.0,20.16,0.0,0.0,0.0,12
All,3287.0,417.12,8.86,3.66,12.53,12
HBW,3287.0,105.47,0.06,0.56,0.62,12
HBO,3287.0,246.56,8.41,2.94,11.35,12
NHB,3287.0,40.5,0.39,0.17,0.56,12
HBC,3287.0,0.0,0.0,0.0,0.0,12
HBSch,3287.0,24.59,0.0,0.0,0.0,12
All,3288.0,124.23,1.43,0.86,2.29,12
HBW,3288.0,26.67,0.0,0.09,0.09,12
HBO,3288.0,76.95,1.37,0.73,2.1,12
NHB,3288.0,10.49,0.06,0.04,0.1,12
HBC,3288.0,0.0,0.0,0.0,0.0,12
HBSch,3288.0,10.12,0.0,0.0,0.0,12
All,3289.0,15.87,0.08,0.09,0.17,12
HBW,3289.0,2.5,0.0,0.01,0.01,12
HBO,3289.0,6.06,0.07,0.06,0.13,12
NHB,3289.0,6.82,0.01,0.02,0.04,12
HBC,3289.0,0.0,0.0,0.0,0.0,12
HBSch,3289.0,0.48,0.0,0.0,0.0,12
All,3290.0,220.13,1.88,1.16,3.04,12
HBW,3290.0,52.35,0.0,0.11,0.11,12
HBO,3290.0,130.7,1.83,0.99,2.82,12
NHB,3290.0,22.48,0.05,0.05,0.1,12
HBC,3290.0,0.0,0.0,0.0,0.0,12
HBSch,3290.0,14.6,0.0,0.0,0.0,12
All,3291.0,65.23,0.28,0.21,0.49,12
HBW,3291.0,15.45,0.0,0.02,0.02,12
HBO,3291.0,32.35,0.26,0.17,0.43,12
NHB,3291.0,14.44,0.02,0.02,0.04,12
HBC,3291.0,0.0,0.0,0.0,0.0,12
HBSch,3291.0,2.98,0.0,0.0,0.0,12
All,3292.0,558.66,7.07,4.01,11.08,12
HBW,3292.0,119.48,0.01,0.43,0.44,12
HBO,3292.0,337.54,6.88,3.42,10.3,12
NHB,3292.0,44.94,0.18,0.15,0.34,12
HBC,3292.0,12.01,0.0,0.0,0.0,12
HBSch,3292.0,44.68,0.0,0.0,0.0,12
All,3293.0,42.16,1.07,0.37,1.44,12
HBW,3293.0,5.89,0.01,0.03,0.04,12
HBO,3293.0,28.49,1.03,0.33,1.36,12
NHB,3293.0,2.36,0.03,0.01,0.05,12
HBC,3293.0,0.0,0.0,0.0,0.0,12
HBSch,3293.0,5.43,0.0,0.0,0.0,12
All,3294.0,63.71,1.27,0.63,1.9,12
HBW,3294.0,17.26,0.01,0.09,0.1,12
HBO,3294.0,35.01,1.19,0.5,1.7,12
NHB,3294.0,8.32,0.07,0.04,0.11,12
HBC,3294.0,0.0,0.0,0.0,0.0,12
HBSch,3294.0,3.13,0.0,0.0,0.0,12
All,3295.0,74.59,1.21,0.61,1.82,12
HBW,3295.0,19.11,0.0,0.08,0.08,12
HBO,3295.0,43.54,1.16,0.5,1.66,12
NHB,3295.0,8.3,0.05,0.03,0.08,12
HBC,3295.0,0.0,0.0,0.0,0.0,12
HBSch,3295.0,3.64,0.0,0.0,0.0,12
All,3296.0,24.07,0.31,0.16,0.47,12
HBW,3296.0,6.17,0.0,0.02,0.02,12
HBO,3296.0,13.99,0.3,0.13,0.43,12
NHB,3296.0,2.63,0.01,0.01,0.02,12
HBC,3296.0,0.0,0.0,0.0,0.0,12
HBSch,3296.0,1.28,0.0,0.0,0.0,12
All,3297.0,0.67,0.0,0.0,0.01,12
HBW,3297.0,0.0,0.0,0.0,0.0,12
HBO,3297.0,0.0,0.0,0.0,0.0,12
NHB,3297.0,0.67,0.0,0.0,0.01,12
HBC,3297.0,0.0,0.0,0.0,0.0,12
HBSch,3297.0,0.0,0.0,0.0,0.0,12
All,3298.0,50.92,0.92,0.39,1.31,12
HBW,3298.0,9.8,0.0,0.04,0.04,12
HBO,3298.0,32.82,0.88,0.33,1.21,12
NHB,3298.0,3.28,0.04,0.02,0.05,12
HBC,3298.0,0.0,0.0,0.0,0.0,12
HBSch,3298.0,5.02,0.0,0.0,0.0,12
All,3299.0,202.65,3.91,1.52,5.43,12
HBW,3299.0,32.03,0.05,0.19,0.24,12
HBO,3299.0,79.29,2.8,0.99,3.8,12
NHB,3299.0,82.54,1.05,0.34,1.39,12
HBC,3299.0,0.0,0.0,0.0,0.0,12
HBSch,3299.0,8.79,0.0,0.0,0.0,12
All,3300.0,398.39,14.6,3.97,18.56,12
HBW,3300.0,88.41,0.31,0.57,0.88,12
HBO,3300.0,228.73,13.35,3.14,16.49,12
NHB,3300.0,54.3,0.94,0.26,1.2,12
HBC,3300.0,0.0,0.0,0.0,0.0,12
HBSch,3300.0,26.95,0.0,0.0,0.0,12
All,3301.0,965.25,50.79,11.08,61.87,12
HBW,3301.0,224.66,4.94,2.17,7.11,12
HBO,3301.0,545.15,42.52,8.22,50.74,12
NHB,3301.0,136.89,3.33,0.69,4.02,12
HBC,3301.0,0.0,0.0,0.0,0.0,12
HBSch,3301.0,58.55,0.0,0.0,0.0,12
All,3302.0,925.93,38.95,9.46,48.41,12
HBW,3302.0,199.86,0.59,1.45,2.04,12
HBO,3302.0,533.09,35.81,7.41,43.22,12
NHB,3302.0,126.38,2.55,0.6,3.15,12
HBC,3302.0,0.0,0.0,0.0,0.0,12
HBSch,3302.0,66.59,0.0,0.0,0.0,12
All,3303.0,172.15,4.02,1.59,5.61,12
HBW,3303.0,41.62,0.04,0.23,0.27,12
HBO,3303.0,100.71,3.75,1.27,5.02,12
NHB,3303.0,19.74,0.23,0.09,0.32,12
HBC,3303.0,0.0,0.0,0.0,0.0,12
HBSch,3303.0,10.08,0.0,0.0,0.0,12
All,3304.0,11.97,0.18,0.11,0.28,12
HBW,3304.0,2.53,0.0,0.01,0.01,12
HBO,3304.0,6.49,0.16,0.08,0.24,12
NHB,3304.0,2.23,0.02,0.01,0.03,12
HBC,3304.0,0.0,0.0,0.0,0.0,12
HBSch,3304.0,0.72,0.0,0.0,0.0,12
All,3305.0,674.77,23.19,5.9,29.08,12
HBW,3305.0,151.0,0.17,0.89,1.06,12
HBO,3305.0,387.81,21.66,4.63,26.29,12
NHB,3305.0,89.86,1.36,0.38,1.74,12
HBC,3305.0,0.0,0.0,0.0,0.0,12
HBSch,3305.0,46.11,0.0,0.0,0.0,12
All,3306.0,1282.9,62.71,12.97,75.68,12
HBW,3306.0,296.88,0.84,2.13,2.98,12
HBO,3306.0,758.31,58.82,10.18,69.0,12
NHB,3306.0,139.4,3.05,0.66,3.7,12
HBC,3306.0,0.0,0.0,0.0,0.0,12
HBSch,3306.0,88.31,0.0,0.0,0.0,12
All,3307.0,705.54,30.58,7.12,37.71,12
HBW,3307.0,137.24,3.5,1.25,4.75,12
HBO,3307.0,357.02,23.68,5.03,28.71,12
NHB,3307.0,167.19,3.41,0.84,4.25,12
HBC,3307.0,1.0,0.0,0.0,0.0,12
HBSch,3307.0,43.09,0.0,0.0,0.0,12
All,3308.0,272.07,14.41,3.05,17.46,12
HBW,3308.0,67.96,0.6,0.54,1.13,12
HBO,3308.0,161.65,12.99,2.36,15.36,12
NHB,3308.0,26.98,0.82,0.15,0.97,12
HBC,3308.0,0.0,0.0,0.0,0.0,12
HBSch,3308.0,15.48,0.0,0.0,0.0,12
All,3309.0,3098.38,223.36,36.62,259.98,12
HBW,3309.0,740.3,9.0,7.02,16.02,12
HBO,3309.0,1864.06,203.8,28.09,231.89,12
NHB,3309.0,278.29,10.56,1.51,12.08,12
HBC,3309.0,5.0,0.0,0.0,0.0,12
HBSch,3309.0,210.73,0.0,0.0,0.0,12
All,3310.0,3276.5,204.18,37.8,241.99,12
HBW,3310.0,766.43,16.47,7.4,23.87,12
HBO,3310.0,1947.4,179.13,28.66,207.78,12
NHB,3310.0,339.16,8.58,1.74,10.33,12
HBC,3310.0,0.0,0.0,0.0,0.0,12
HBSch,3310.0,223.5,0.0,0.0,0.0,12
All,3311.0,1117.36,54.61,11.9,66.51,12
HBW,3311.0,257.36,0.62,2.15,2.77,12
HBO,3311.0,615.01,49.88,8.89,58.77,12
NHB,3311.0,181.31,4.1,0.87,4.97,12
HBC,3311.0,0.0,0.0,0.0,0.0,12
HBSch,3311.0,63.68,0.0,0.0,0.0,12
All,3312.0,2150.96,130.69,24.5,155.19,12
HBW,3312.0,510.95,2.35,4.51,6.86,12
HBO,3312.0,1248.88,120.92,18.67,139.58,12
NHB,3312.0,257.48,7.42,1.33,8.75,12
HBC,3312.0,0.0,0.0,0.0,0.0,12
HBSch,3312.0,133.65,0.0,0.0,0.0,12
All,3313.0,2279.89,141.09,25.3,166.39,12
HBW,3313.0,496.39,4.72,4.37,9.09,12
HBO,3313.0,1309.82,126.33,19.28,145.61,12
NHB,3313.0,314.79,10.04,1.66,11.7,12
HBC,3313.0,0.0,0.0,0.0,0.0,12
HBSch,3313.0,158.89,0.0,0.0,0.0,12
All,3314.0,5931.88,386.04,68.96,455.0,12
HBW,3314.0,1329.22,10.23,12.33,22.56,12
HBO,3314.0,3483.72,353.61,52.94,406.55,12
NHB,3314.0,700.98,22.2,3.69,25.89,12
HBC,3314.0,0.0,0.0,0.0,0.0,12
HBSch,3314.0,417.96,0.0,0.0,0.0,12
All,3315.0,2162.56,151.2,28.82,180.02,12
HBW,3315.0,506.61,6.34,5.98,12.32,12
HBO,3315.0,1247.93,135.16,21.29,156.45,12
NHB,3315.0,287.06,9.7,1.55,11.25,12
HBC,3315.0,0.0,0.0,0.0,0.0,12
HBSch,3315.0,120.96,0.0,0.0,0.0,12
All,3316.0,3059.45,178.31,39.38,217.69,12
HBW,3316.0,682.5,16.0,7.71,23.71,12
HBO,3316.0,1849.06,154.69,30.04,184.74,12
NHB,3316.0,323.82,7.62,1.63,9.25,12
HBC,3316.0,0.0,0.0,0.0,0.0,12
HBSch,3316.0,204.07,0.0,0.0,0.0,12
All,3317.0,439.93,13.08,4.72,17.8,12
HBW,3317.0,94.45,0.23,0.8,1.03,12
HBO,3317.0,246.8,11.9,3.61,15.5,12
NHB,3317.0,70.84,0.95,0.31,1.27,12
HBC,3317.0,0.0,0.0,0.0,0.0,12
HBSch,3317.0,27.84,0.0,0.0,0.0,12
All,3318.0,1249.9,26.87,12.7,39.57,12
HBW,3318.0,268.99,0.15,2.14,2.29,12
HBO,3318.0,747.22,25.63,10.03,35.65,12
NHB,3318.0,140.6,1.1,0.53,1.63,12
HBC,3318.0,0.0,0.0,0.0,0.0,12
HBSch,3318.0,93.1,0.0,0.0,0.0,12
All,3319.0,994.28,40.09,11.63,51.71,12
HBW,3319.0,204.93,0.9,2.1,3.0,12
HBO,3319.0,538.44,35.86,8.66,44.52,12
NHB,3319.0,188.72,3.32,0.87,4.19,12
HBC,3319.0,0.0,0.0,0.0,0.0,12
HBSch,3319.0,62.19,0.0,0.0,0.0,12
All,3320.0,778.27,37.83,9.18,65.78,12
HBW,3320.0,138.68,5.35,1.85,7.19,12
HBO,3320.0,363.69,26.18,6.01,32.2,12
NHB,3320.0,241.82,6.11,1.27,7.37,12
HBC,3320.0,0.0,0.0,0.0,0.0,12
HBSch,3320.0,34.08,0.19,0.05,19.01,12
All,3321.0,1281.28,83.92,16.1,100.02,12
HBW,3321.0,283.93,6.34,3.31,9.65,12
HBO,3321.0,770.39,73.34,12.05,85.39,12
NHB,3321.0,139.63,4.25,0.73,4.98,12
HBC,3321.0,0.0,0.0,0.0,0.0,12
HBSch,3321.0,87.34,0.0,0.0,0.0,12
All,3322.0,1580.6,77.24,19.52,96.76,12
HBW,3322.0,355.98,2.53,3.99,6.51,12
HBO,3322.0,932.99,70.92,14.64,85.56,12
NHB,3322.0,190.33,3.79,0.9,4.69,12
HBC,3322.0,0.0,0.0,0.0,0.0,12
HBSch,3322.0,101.31,0.0,0.0,0.0,12
All,3323.0,1086.48,21.34,10.78,32.12,12
HBW,3323.0,191.93,0.89,2.01,2.9,12
HBO,3323.0,511.79,17.43,7.47,24.91,12
NHB,3323.0,308.86,3.02,1.29,4.31,12
HBC,3323.0,15.0,0.0,0.0,0.0,12
HBSch,3323.0,58.89,0.0,0.0,0.0,12
All,3324.0,398.78,16.92,4.89,21.81,12
HBW,3324.0,89.58,0.55,1.18,1.73,12
HBO,3324.0,213.99,14.99,3.36,18.35,12
NHB,3324.0,75.15,1.38,0.35,1.73,12
HBC,3324.0,0.0,0.0,0.0,0.0,12
HBSch,3324.0,20.06,0.0,0.0,0.0,12
All,3325.0,3387.23,188.16,44.86,233.02,12
HBW,3325.0,758.1,4.03,9.45,13.47,12
HBO,3325.0,1980.38,173.34,33.21,206.55,12
NHB,3325.0,440.2,10.79,2.2,12.99,12
HBC,3325.0,0.0,0.0,0.0,0.0,12
HBSch,3325.0,208.55,0.0,0.0,0.0,12
All,3326.0,3722.94,277.82,64.39,390.32,12
HBW,3326.0,779.52,7.84,13.99,21.82,12
HBO,3326.0,2347.11,258.11,48.33,306.43,12
NHB,3326.0,335.7,11.39,1.92,13.31,12
HBC,3326.0,1.0,0.0,0.0,0.0,12
HBSch,3326.0,259.62,0.49,0.16,48.75,12
All,3327.0,723.31,49.4,11.92,61.32,12
HBW,3327.0,141.87,1.53,2.52,4.05,12
HBO,3327.0,452.45,45.48,8.97,54.45,12
NHB,3327.0,72.27,2.4,0.43,2.83,12
HBC,3327.0,0.0,0.0,0.0,0.0,12
HBSch,3327.0,56.71,0.0,0.0,0.0,12
All,3328.0,6146.38,582.83,93.45,765.58,12
HBW,3328.0,1176.18,24.1,19.41,43.52,12
HBO,3328.0,3601.77,508.39,68.35,576.74,12
NHB,3328.0,961.83,49.43,5.45,54.88,12
HBC,3328.0,1.0,0.0,0.0,0.0,12
HBSch,3328.0,405.6,0.9,0.24,90.44,12
All,3329.0,6056.59,599.04,90.28,689.31,12
HBW,3329.0,1148.98,36.01,20.35,56.36,12
HBO,3329.0,3130.51,478.81,61.54,540.35,12
NHB,3329.0,1483.1,84.22,8.38,92.6,12
HBC,3329.0,0.0,0.0,0.0,0.0,12
HBSch,3329.0,294.0,0.0,0.0,0.0,12
All,3330.0,5532.59,515.45,94.28,609.73,12
HBW,3330.0,1214.16,14.93,23.34,38.27,12
HBO,3330.0,3368.63,473.48,67.54,541.03,12
NHB,3330.0,599.74,27.04,3.39,30.43,12
HBC,3330.0,15.0,0.0,0.0,0.0,12
HBSch,3330.0,335.07,0.0,0.0,0.0,12
All,3331.0,2943.94,203.85,19.35,223.2,12
HBW,3331.0,130.54,7.01,1.37,8.37,12
HBO,3331.0,301.31,40.83,4.36,45.19,12
NHB,3331.0,2482.65,156.02,13.62,169.64,12
HBC,3331.0,1.0,0.0,0.0,0.0,12
HBSch,3331.0,28.44,0.0,0.0,0.0,12
All,3332.0,6760.52,523.12,77.82,600.94,12
HBW,3332.0,1571.92,19.67,14.26,33.92,12
HBO,3332.0,3983.63,468.96,59.45,528.41,12
NHB,3332.0,739.76,34.49,4.12,38.61,12
HBC,3332.0,10.01,0.0,0.0,0.0,12
HBSch,3332.0,455.19,0.0,0.0,0.0,12
All,3333.0,8199.66,823.93,99.48,923.41,12
HBW,3333.0,1933.73,71.97,22.57,94.54,12
HBO,3333.0,4673.33,694.13,70.8,764.93,12
NHB,3333.0,1096.34,57.83,6.11,63.94,12
HBC,3333.0,11.0,0.0,0.0,0.0,12
HBSch,3333.0,485.26,0.0,0.0,0.0,12
All,3334.0,7686.96,789.03,83.42,872.45,12
HBW,3334.0,1517.98,71.82,17.15,88.96,12
HBO,3334.0,3666.13,572.98,54.48,627.47,12
NHB,3334.0,2122.33,144.23,11.79,156.02,12
HBC,3334.0,0.0,0.0,0.0,0.0,12
HBSch,3334.0,380.53,0.0,0.0,0.0,12
All,3335.0,2583.79,176.64,23.25,216.5,12
HBW,3335.0,325.83,17.63,3.93,21.55,12
HBO,3335.0,775.94,91.2,11.59,102.79,12
NHB,3335.0,1414.8,67.64,7.68,75.33,12
HBC,3335.0,0.0,0.0,0.0,0.0,12
HBSch,3335.0,67.22,0.17,0.05,16.84,12
All,3336.0,3320.49,231.25,20.53,257.99,12
HBW,3336.0,91.8,6.96,1.11,8.08,12
HBO,3336.0,229.41,29.33,3.18,32.5,12
NHB,3336.0,2975.12,194.89,16.23,211.12,12
HBC,3336.0,1.0,0.0,0.0,0.0,12
HBSch,3336.0,23.16,0.06,0.02,6.29,12
All,3337.0,5039.48,352.27,57.73,409.99,12
HBW,3337.0,872.07,28.03,10.62,38.65,12
HBO,3337.0,2376.85,255.33,38.7,294.02,12
NHB,3337.0,1518.4,68.91,8.41,77.32,12
HBC,3337.0,0.0,0.0,0.0,0.0,12
HBSch,3337.0,272.17,0.0,0.0,0.0,12
All,3338.0,1020.06,53.08,7.81,72.3,12
HBW,3338.0,68.24,2.97,0.81,3.77,12
HBO,3338.0,190.75,18.65,2.89,21.54,12
NHB,3338.0,739.67,31.34,4.08,35.42,12
HBC,3338.0,2.0,0.0,0.0,0.0,12
HBSch,3338.0,19.4,0.12,0.03,11.56,12
All,3339.0,352.54,16.34,1.91,18.25,12
HBW,3339.0,0.0,0.0,0.0,0.0,12
HBO,3339.0,0.0,0.0,0.0,0.0,12
NHB,3339.0,352.54,16.34,1.91,18.25,12
HBC,3339.0,0.0,0.0,0.0,0.0,12
HBSch,3339.0,0.0,0.0,0.0,0.0,12
All,3340.0,2663.4,234.3,27.93,301.08,12
HBW,3340.0,396.61,37.0,5.76,42.75,12
HBO,3340.0,964.27,135.23,15.56,150.79,12
NHB,3340.0,1218.38,61.68,6.5,68.18,12
HBC,3340.0,0.0,0.0,0.0,0.0,12
HBSch,3340.0,84.14,0.39,0.11,39.35,12
All,3341.0,866.17,52.99,4.85,57.84,12
HBW,3341.0,0.0,0.0,0.0,0.0,12
HBO,3341.0,0.0,0.0,0.0,0.0,12
NHB,3341.0,866.17,52.99,4.85,57.84,12
HBC,3341.0,0.0,0.0,0.0,0.0,12
HBSch,3341.0,0.0,0.0,0.0,0.0,12
All,3342.0,5342.34,574.54,61.46,663.94,12
HBW,3342.0,906.73,75.14,13.2,88.35,12
