Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBW,779.0,611.76,10.22,4.77,14.99,0
HBO,779.0,1725.68,143.17,24.36,167.53,0
NHB,779.0,196.94,5.53,0.92,6.45,0
HBC,779.0,48.01,0.0,0.0,0.0,0
HBSch,779.0,225.04,1.0,0.29,100.17,0
All,780.0,11034.47,1052.12,62.11,1202.33,0
HBW,780.0,317.36,36.31,3.85,40.16,0
HBO,780.0,958.58,149.87,11.35,161.21,0
NHB,780.0,9637.31,865.05,46.65,911.7,0
HBC,780.0,17.0,0.0,0.0,0.0,0
HBSch,780.0,104.21,0.89,0.27,89.26,0
All,781.0,1245.57,112.91,10.98,125.1,0
HBW,781.0,12.75,2.02,0.24,2.26,0
HBO,781.0,35.35,4.58,0.44,5.02,0
NHB,781.0,1194.62,106.29,10.3,116.59,0
HBC,781.0,0.0,0.0,0.0,0.0,0
HBSch,781.0,2.85,0.01,0.0,1.22,0
All,782.0,2857.12,248.3,32.64,431.85,0
HBW,782.0,603.3,17.26,4.85,22.11,0
HBO,782.0,1783.96,221.12,26.29,247.41,0
NHB,782.0,223.56,8.4,1.04,9.44,0
HBC,782.0,37.0,0.0,0.0,0.0,0
HBSch,782.0,209.3,1.52,0.46,152.89,0
All,783.0,47.02,0.54,0.44,1.92,0
HBW,783.0,10.86,0.01,0.06,0.07,0
HBO,783.0,29.06,0.5,0.35,0.86,0
NHB,783.0,4.07,0.02,0.02,0.04,0
HBC,783.0,0.0,0.0,0.0,0.0,0
HBSch,783.0,3.03,0.01,0.0,0.95,0
All,784.0,2997.48,135.03,30.23,265.26,0
HBW,784.0,645.38,4.87,4.35,9.22,0
HBO,784.0,1786.44,123.62,24.28,147.9,0
NHB,784.0,302.28,5.53,1.33,6.86,0
HBC,784.0,22.0,0.0,0.0,0.0,0
HBSch,784.0,241.38,1.01,0.27,101.28,0
All,785.0,5007.46,299.41,53.26,641.99,0
HBW,785.0,1101.18,11.41,8.07,19.48,0
HBO,785.0,3058.72,274.52,42.68,317.2,0
NHB,785.0,358.05,10.55,1.66,12.21,0
HBC,785.0,113.0,0.0,0.0,0.0,0
HBSch,785.0,376.51,2.92,0.86,293.1,0
All,786.0,3468.76,310.88,34.12,510.31,0
HBW,786.0,624.18,27.65,6.15,33.81,0
HBO,786.0,1708.46,237.6,23.32,260.92,0
NHB,786.0,900.11,43.96,4.14,48.1,0
HBC,786.0,33.0,0.0,0.0,0.0,0
HBSch,786.0,203.01,1.67,0.5,167.48,0
All,787.0,4798.8,471.11,42.08,681.43,0
HBW,787.0,609.34,55.73,7.47,63.2,0
HBO,787.0,1755.97,297.07,24.03,321.1,0
NHB,787.0,2227.44,116.62,10.06,126.68,0
HBC,787.0,10.0,0.0,0.0,0.0,0
HBSch,787.0,196.05,1.7,0.51,170.45,0
All,788.0,2385.6,206.88,25.46,354.17,0
HBW,788.0,490.77,14.96,3.68,18.64,0
HBO,788.0,1389.09,178.21,19.85,198.06,0
NHB,788.0,345.17,12.48,1.55,14.04,0
HBC,788.0,2.0,0.0,0.0,0.0,0
HBSch,788.0,158.58,1.23,0.37,123.43,0
All,789.0,4785.88,391.36,52.42,715.0,0
HBW,789.0,1030.16,15.32,7.16,22.47,0
HBO,789.0,2974.58,360.36,42.8,403.16,0
NHB,789.0,359.02,12.95,1.64,14.58,0
HBC,789.0,75.0,0.0,0.0,0.0,0
HBSch,789.0,347.11,2.74,0.83,274.79,0
All,790.0,3699.36,217.1,39.26,424.29,0
HBW,790.0,797.83,6.39,5.01,11.4,0
HBO,790.0,2323.53,202.13,32.6,234.73,0
NHB,790.0,264.33,6.89,1.14,8.03,0
HBC,790.0,27.0,0.0,0.0,0.0,0
HBSch,790.0,286.67,1.7,0.5,170.13,0
All,791.0,42.94,0.45,0.21,0.84,0
HBW,791.0,0.45,0.0,0.0,0.01,0
HBO,791.0,2.54,0.11,0.04,0.15,0
NHB,791.0,39.76,0.34,0.17,0.5,0
HBC,791.0,0.0,0.0,0.0,0.0,0
HBSch,791.0,0.19,0.0,0.0,0.18,0
All,792.0,367.53,14.93,3.84,36.76,0
HBW,792.0,72.08,0.61,0.52,1.13,0
HBO,792.0,201.67,12.84,2.94,15.78,0
NHB,792.0,70.03,1.3,0.33,1.63,0
HBC,792.0,4.0,0.0,0.0,0.0,0
HBSch,792.0,19.75,0.18,0.05,18.21,0
All,793.0,6159.21,265.99,62.39,386.91,0
HBW,793.0,1346.83,3.9,7.78,11.68,0
HBO,793.0,3783.7,252.55,52.49,305.04,0
NHB,793.0,442.97,8.95,1.93,10.88,0
HBC,793.0,45.0,0.0,0.0,0.0,0
HBSch,793.0,540.71,0.59,0.2,59.32,0
All,794.0,134.06,1.96,0.49,2.45,0
HBW,794.0,0.0,0.0,0.0,0.0,0
HBO,794.0,0.0,0.0,0.0,0.0,0
NHB,794.0,134.06,1.96,0.49,2.45,0
HBC,794.0,0.0,0.0,0.0,0.0,0
HBSch,794.0,0.0,0.0,0.0,0.0,0
All,795.0,3800.45,178.49,38.12,340.25,0
HBW,795.0,866.28,4.85,5.48,10.33,0
HBO,795.0,2251.55,164.72,30.79,195.51,0
NHB,795.0,326.32,7.68,1.51,9.19,0
HBC,795.0,80.0,0.0,0.0,0.0,0
HBSch,795.0,276.29,1.25,0.34,125.23,0
All,796.0,3209.75,143.22,32.81,289.47,0
HBW,796.0,704.64,2.09,4.13,6.22,0
HBO,796.0,1980.79,134.37,27.19,161.57,0
NHB,796.0,258.46,5.61,1.17,6.79,0
HBC,796.0,11.0,0.0,0.0,0.0,0
HBSch,796.0,254.86,1.15,0.31,114.9,0
All,797.0,4533.71,279.21,46.76,462.08,0
HBW,797.0,984.3,9.1,7.31,16.41,0
HBO,797.0,2792.58,255.53,37.26,292.8,0
NHB,797.0,359.44,13.21,1.82,15.03,0
HBC,797.0,41.0,0.0,0.0,0.0,0
HBSch,797.0,356.39,1.37,0.37,137.85,0
All,798.0,4252.41,275.6,44.91,459.1,0
HBW,798.0,899.3,14.9,7.07,21.96,0
HBO,798.0,2562.97,242.52,35.26,277.78,0
NHB,798.0,439.91,16.78,2.21,18.98,0
HBC,798.0,28.0,0.0,0.0,0.0,0
HBSch,798.0,322.23,1.4,0.38,140.37,0
All,799.0,5389.38,327.47,58.44,561.44,0
HBW,799.0,1096.09,8.92,8.41,17.33,0
HBO,799.0,3391.2,302.51,47.53,350.04,0
NHB,799.0,409.01,14.26,2.03,16.29,0
HBC,799.0,60.0,0.0,0.0,0.0,0
HBSch,799.0,433.09,1.77,0.48,177.78,0
All,800.0,2.54,0.09,0.02,0.1,0
HBW,800.0,0.0,0.0,0.0,0.0,0
HBO,800.0,0.0,0.0,0.0,0.0,0
NHB,800.0,2.54,0.09,0.02,0.1,0
HBC,800.0,0.0,0.0,0.0,0.0,0
HBSch,800.0,0.0,0.0,0.0,0.0,0
All,801.0,489.32,27.09,2.45,29.54,0
HBW,801.0,0.0,0.0,0.0,0.0,0
HBO,801.0,0.0,0.0,0.0,0.0,0
NHB,801.0,489.32,27.09,2.45,29.54,0
HBC,801.0,0.0,0.0,0.0,0.0,0
HBSch,801.0,0.0,0.0,0.0,0.0,0
All,802.0,3674.94,350.09,33.18,434.76,0
HBW,802.0,463.98,32.11,5.74,37.84,0
HBO,802.0,1222.52,166.12,16.97,183.09,0
NHB,802.0,1874.28,151.34,10.33,161.67,0
HBC,802.0,10.0,0.0,0.0,0.0,0
HBSch,802.0,104.17,0.52,0.15,52.16,0
All,803.0,6619.55,653.03,68.1,843.46,0
HBW,803.0,1073.77,53.62,12.54,66.16,0
HBO,803.0,2666.77,385.74,40.6,426.34,0
NHB,803.0,2605.56,212.43,14.6,227.03,0
HBC,803.0,37.01,0.0,0.0,0.0,0
HBSch,803.0,236.44,1.24,0.35,123.92,0
All,804.0,1967.23,163.36,24.5,249.43,0
HBW,804.0,485.31,8.8,4.75,13.55,0
HBO,804.0,1188.94,142.61,18.53,161.14,0
NHB,804.0,184.15,11.33,1.04,12.37,0
HBC,804.0,9.0,0.0,0.0,0.0,0
HBSch,804.0,99.83,0.62,0.18,62.38,0
All,805.0,7995.3,482.14,91.66,961.1,0
HBW,805.0,1684.19,13.69,14.51,28.2,0
HBO,805.0,5043.15,444.16,72.99,517.15,0
NHB,805.0,550.96,20.38,2.98,23.36,0
HBC,805.0,93.0,0.0,0.0,0.0,0
HBSch,805.0,624.0,3.91,1.18,392.39,0
All,806.0,4234.5,430.81,45.96,476.76,0
HBW,806.0,756.14,61.17,9.99,71.16,0
HBO,806.0,2234.78,310.26,31.14,341.4,0
NHB,806.0,930.39,59.38,4.82,64.2,0
HBC,806.0,7.0,0.0,0.0,0.0,0
HBSch,806.0,306.19,0.0,0.0,0.0,0
All,807.0,6685.09,696.46,41.53,748.25,0
HBW,807.0,87.54,10.11,1.42,11.53,0
HBO,807.0,264.76,39.17,3.61,42.78,0
NHB,807.0,6313.97,647.08,36.46,683.54,0
HBC,807.0,0.0,0.0,0.0,0.0,0
HBSch,807.0,18.82,0.1,0.03,10.4,0
All,808.0,7647.91,881.08,83.45,1133.2,0
HBW,808.0,1060.89,83.12,15.79,98.91,0
HBO,808.0,2951.03,486.56,47.86,534.42,0
NHB,808.0,3352.14,309.69,19.29,328.98,0
HBC,808.0,29.0,0.0,0.0,0.0,0
HBSch,808.0,254.85,1.7,0.51,170.89,0
All,809.0,2863.59,261.93,36.15,386.46,0
HBW,809.0,515.02,23.76,7.34,31.09,0
HBO,809.0,1375.72,184.59,23.76,208.34,0
NHB,809.0,844.53,52.69,4.79,57.49,0
HBC,809.0,17.0,0.0,0.0,0.0,0
HBSch,809.0,111.33,0.89,0.26,89.53,0
All,810.0,2998.56,281.34,37.66,417.5,0
HBW,810.0,579.88,22.34,8.05,30.39,0
HBO,810.0,1449.21,201.92,24.3,226.22,0
NHB,810.0,824.43,56.09,5.02,61.1,0
HBC,810.0,26.0,0.0,0.0,0.0,0
HBSch,810.0,119.04,0.99,0.29,99.78,0
All,811.0,3545.96,343.98,49.36,538.95,0
HBW,811.0,837.86,24.36,11.12,35.48,0
HBO,811.0,2140.07,296.91,35.81,332.72,0
NHB,811.0,324.44,21.25,2.0,23.24,0
HBC,811.0,69.01,0.0,0.0,0.0,0
HBSch,811.0,174.58,1.47,0.44,147.51,0
All,812.0,2394.45,206.75,32.39,334.35,0
HBW,812.0,552.85,15.53,6.86,22.39,0
HBO,812.0,1372.39,171.01,23.15,194.16,0
NHB,812.0,357.31,19.24,2.1,21.34,0
HBC,812.0,3.0,0.0,0.0,0.0,0
HBSch,812.0,108.9,0.96,0.29,96.46,0
All,813.0,15.78,0.12,0.09,0.21,0
HBW,813.0,0.0,0.0,0.0,0.0,0
HBO,813.0,0.0,0.0,0.0,0.0,0
NHB,813.0,15.78,0.12,0.09,0.21,0
HBC,813.0,0.0,0.0,0.0,0.0,0
HBSch,813.0,0.0,0.0,0.0,0.0,0
All,814.0,1739.51,82.09,20.26,152.19,0
HBW,814.0,388.34,3.23,3.74,6.97,0
HBO,814.0,1074.38,75.15,15.6,90.75,0
NHB,814.0,147.66,3.21,0.79,4.0,0
HBC,814.0,2.0,0.0,0.0,0.0,0
HBSch,814.0,127.13,0.5,0.14,50.48,0
All,815.0,4534.62,347.0,55.74,632.24,0
HBW,815.0,963.96,18.64,10.82,29.46,0
HBO,815.0,2856.56,311.05,42.33,353.38,0
NHB,815.0,336.41,14.99,1.9,16.89,0
HBC,815.0,39.01,0.0,0.0,0.0,0
HBSch,815.0,338.69,2.32,0.69,232.5,0
All,816.0,11.62,0.05,0.09,0.14,0
HBW,816.0,2.48,0.0,0.02,0.02,0
HBO,816.0,5.86,0.04,0.05,0.1,0
NHB,816.0,2.84,0.01,0.02,0.02,0
HBC,816.0,0.0,0.0,0.0,0.0,0
HBSch,816.0,0.45,0.0,0.0,0.0,0
All,817.0,975.11,28.75,9.99,38.75,0
HBW,817.0,193.31,1.81,1.84,3.65,0
HBO,817.0,542.19,25.04,7.31,32.35,0
NHB,817.0,167.51,1.91,0.84,2.75,0
HBC,817.0,0.0,0.0,0.0,0.0,0
HBSch,817.0,72.11,0.0,0.0,0.0,0
All,818.0,3550.57,172.16,41.16,302.23,0
HBW,818.0,832.51,6.69,8.09,14.78,0
HBO,818.0,2152.37,157.24,31.12,188.36,0
NHB,818.0,308.35,7.33,1.71,9.05,0
HBC,818.0,6.0,0.0,0.0,0.0,0
HBSch,818.0,251.34,0.9,0.24,90.05,0
All,819.0,4883.37,316.21,56.69,598.64,0
HBW,819.0,1091.87,18.48,11.24,29.71,0
HBO,819.0,2864.44,276.45,41.88,318.32,0
NHB,819.0,506.37,19.0,2.91,21.91,0
HBC,819.0,114.0,0.0,0.0,0.0,0
HBSch,819.0,306.7,2.28,0.67,228.69,0
All,820.0,68.3,0.94,0.51,1.45,0
HBW,820.0,8.68,0.03,0.05,0.08,0
HBO,820.0,28.7,0.7,0.33,1.02,0
NHB,820.0,25.99,0.22,0.13,0.35,0
HBC,820.0,0.0,0.0,0.0,0.0,0
HBSch,820.0,4.92,0.0,0.0,0.0,0
All,821.0,893.63,25.54,7.68,33.22,0
HBW,821.0,120.06,1.29,1.07,2.36,0
HBO,821.0,335.87,16.78,4.52,21.3,0
NHB,821.0,394.19,7.47,2.08,9.56,0
HBC,821.0,0.0,0.0,0.0,0.0,0
HBSch,821.0,43.52,0.0,0.0,0.0,0
All,822.0,739.75,33.84,8.27,68.37,0
HBW,822.0,154.66,2.6,1.57,4.18,0
HBO,822.0,433.71,28.02,6.06,34.08,0
NHB,822.0,100.99,2.95,0.56,3.51,0
HBC,822.0,2.0,0.0,0.0,0.0,0
HBSch,822.0,48.38,0.27,0.08,26.61,0
All,823.0,1086.58,75.3,12.35,134.1,0
HBW,823.0,219.69,6.75,2.43,9.18,0
HBO,823.0,615.5,58.66,8.71,67.37,0
NHB,823.0,182.89,9.42,1.08,10.5,0
HBC,823.0,2.0,0.0,0.0,0.0,0
HBSch,823.0,66.5,0.47,0.14,47.05,0
All,824.0,5148.13,411.01,30.96,441.97,0
HBW,824.0,0.0,0.0,0.0,0.0,0
HBO,824.0,0.0,0.0,0.0,0.0,0
NHB,824.0,5148.13,411.01,30.96,441.97,0
HBC,824.0,0.0,0.0,0.0,0.0,0
HBSch,824.0,0.0,0.0,0.0,0.0,0
All,825.0,7867.68,664.48,98.95,1020.42,0
HBW,825.0,1461.98,79.13,21.89,101.03,0
HBO,825.0,3821.61,467.77,63.35,531.12,0
NHB,825.0,2197.13,114.99,12.95,127.94,0
HBC,825.0,33.01,0.0,0.0,0.0,0
HBSch,825.0,353.96,2.6,0.76,260.34,0
All,826.0,6948.03,697.77,96.4,1045.96,0
HBW,826.0,1435.51,99.77,23.19,122.96,0
HBO,826.0,3669.72,512.83,63.56,576.39,0
NHB,826.0,1476.36,82.62,8.88,91.51,0
HBC,826.0,45.0,0.0,0.0,0.0,0
HBSch,826.0,321.45,2.54,0.77,255.11,0
All,827.0,5648.37,503.1,78.45,785.46,0
HBW,827.0,1076.82,54.37,17.29,71.65,0
HBO,827.0,2819.04,366.41,51.65,418.05,0
NHB,827.0,1469.68,80.26,8.91,89.17,0
HBC,827.0,51.0,0.0,0.0,0.0,0
HBSch,827.0,231.83,2.06,0.61,206.58,0
All,828.0,7177.55,443.54,89.06,849.7,0
HBW,828.0,1567.85,21.38,16.23,37.61,0
HBO,828.0,4434.7,399.67,68.76,468.43,0
NHB,828.0,536.6,19.29,3.1,22.39,0
HBC,828.0,109.0,0.0,0.0,0.0,0
HBSch,828.0,529.41,3.2,0.97,321.27,0
All,829.0,3701.2,133.13,42.35,325.05,0
HBW,829.0,806.44,2.26,6.51,8.77,0
HBO,829.0,2314.29,124.66,34.01,158.67,0
NHB,829.0,271.23,4.71,1.4,6.11,0
HBC,829.0,33.0,0.0,0.0,0.0,0
HBSch,829.0,276.23,1.51,0.42,151.5,0
All,830.0,7340.6,746.53,89.26,981.72,0
HBW,830.0,1226.06,97.1,19.44,116.54,0
HBO,830.0,3070.81,448.27,52.82,501.09,0
NHB,830.0,2775.07,199.69,16.54,216.24,0
HBC,830.0,15.0,0.0,0.0,0.0,0
HBSch,830.0,253.65,1.47,0.45,147.85,0
All,831.0,4152.64,408.6,47.25,524.09,0
HBW,831.0,583.31,56.52,9.69,66.21,0
HBO,831.0,1439.8,213.68,25.33,239.01,0
NHB,831.0,2008.71,137.71,12.01,149.72,0
HBC,831.0,4.0,0.0,0.0,0.0,0
HBSch,831.0,116.82,0.69,0.21,69.14,0
All,832.0,4989.56,485.54,68.14,678.62,0
HBW,832.0,971.04,73.58,15.93,89.5,0
HBO,832.0,2400.69,328.67,43.45,372.12,0
NHB,832.0,1402.06,82.03,8.39,90.42,0
HBC,832.0,32.0,0.0,0.0,0.0,0
HBSch,832.0,183.77,1.26,0.38,126.58,0
All,833.0,5455.37,487.62,67.61,766.64,0
HBW,833.0,788.08,66.8,12.92,79.72,0
HBO,833.0,2530.5,319.27,43.14,362.42,0
NHB,833.0,1841.57,99.41,10.91,110.32,0
HBC,833.0,15.0,0.0,0.0,0.0,0
HBSch,833.0,280.22,2.14,0.64,214.19,0
All,834.0,3540.56,225.37,42.14,458.38,0
HBW,834.0,776.56,16.52,7.5,24.03,0
HBO,834.0,2135.43,191.86,31.86,223.72,0
NHB,834.0,390.44,15.06,2.2,17.26,0
HBC,834.0,6.0,0.0,0.0,0.0,0
HBSch,834.0,232.14,1.93,0.58,193.37,0
All,835.0,6048.34,280.37,66.49,684.82,0
HBW,835.0,1294.11,12.98,10.43,23.41,0
HBO,835.0,3719.81,251.18,52.31,303.49,0
NHB,835.0,530.41,12.8,2.75,15.55,0
HBC,835.0,62.0,0.0,0.0,0.0,0
HBSch,835.0,442.02,3.41,1.0,342.37,0
All,836.0,3995.05,375.02,40.09,484.13,0
HBW,836.0,473.49,39.9,7.25,47.15,0
HBO,836.0,1143.01,162.18,18.89,181.07,0
NHB,836.0,2279.16,172.24,13.75,185.98,0
HBC,836.0,4.0,0.0,0.0,0.0,0
HBSch,836.0,95.39,0.7,0.21,69.93,0
All,837.0,5358.94,519.68,55.9,695.0,0
HBW,837.0,596.32,50.87,9.14,60.01,0
HBO,837.0,1710.01,248.57,29.05,277.62,0
NHB,837.0,2864.47,219.03,17.35,236.38,0
HBC,837.0,24.0,0.0,0.0,0.0,0
HBSch,837.0,164.13,1.21,0.36,120.99,0
All,838.0,4200.84,398.3,61.52,629.42,0
HBW,838.0,870.58,43.05,13.4,56.45,0
HBO,838.0,2425.81,315.21,43.54,358.75,0
NHB,838.0,670.46,38.33,4.06,42.38,0
HBC,838.0,15.0,0.0,0.0,0.0,0
HBSch,838.0,218.98,1.71,0.52,171.84,0
All,839.0,3375.58,215.68,39.92,443.06,0
HBW,839.0,714.73,15.09,7.16,22.25,0
HBO,839.0,2022.76,185.19,30.19,215.38,0
NHB,839.0,345.12,13.5,2.01,15.5,0
HBC,839.0,72.0,0.0,0.0,0.0,0
HBSch,839.0,220.97,1.89,0.57,189.92,0
All,840.0,4202.94,371.43,56.42,600.99,0
HBW,840.0,931.36,35.66,12.14,47.8,0
HBO,840.0,2424.49,299.21,40.18,339.39,0
NHB,840.0,589.8,34.81,3.58,38.39,0
HBC,840.0,40.0,0.0,0.0,0.0,0
HBSch,840.0,217.29,1.75,0.52,175.41,0
All,841.0,3748.89,246.96,45.68,503.81,0
HBW,841.0,819.18,12.94,8.08,21.01,0
HBO,841.0,2309.0,218.08,35.02,253.11,0
NHB,841.0,331.7,13.81,1.94,15.75,0
HBC,841.0,32.0,0.0,0.0,0.0,0
HBSch,841.0,257.01,2.13,0.64,213.94,0
All,842.0,5228.22,226.15,54.9,575.14,0
HBW,842.0,1133.82,5.03,8.38,13.4,0
HBO,842.0,3107.91,209.12,43.66,252.78,0
NHB,842.0,372.56,9.03,1.98,11.01,0
HBC,842.0,259.0,0.0,0.0,0.0,0
HBSch,842.0,354.92,2.97,0.88,297.95,0
All,843.0,1866.7,49.51,16.55,166.41,0
HBW,843.0,382.77,0.19,1.81,2.0,0
HBO,843.0,1199.88,46.88,13.92,60.8,0
NHB,843.0,115.12,1.42,0.52,1.94,0
HBC,843.0,8.0,0.0,0.0,0.0,0
HBSch,843.0,160.93,1.01,0.3,101.66,0
All,844.0,5596.39,439.51,62.61,699.64,0
HBW,844.0,949.3,37.67,11.82,49.48,0
HBO,844.0,2633.02,296.6,40.76,337.36,0
NHB,844.0,1622.78,103.25,9.44,112.68,0
HBC,844.0,122.0,0.0,0.0,0.0,0
HBSch,844.0,269.29,2.0,0.6,200.11,0
All,845.0,1631.38,141.79,15.17,181.8,0
HBW,845.0,170.57,10.91,2.31,13.23,0
HBO,845.0,420.12,56.66,6.73,63.38,0
NHB,845.0,1007.3,73.97,6.05,80.02,0
HBC,845.0,1.0,0.0,0.0,0.0,0
HBSch,845.0,32.39,0.25,0.07,25.17,0
All,846.0,4200.29,323.15,53.02,536.96,0
HBW,846.0,815.98,26.9,10.59,37.49,0
HBO,846.0,2192.09,240.22,36.29,276.51,0
NHB,846.0,957.66,54.41,5.64,60.06,0
HBC,846.0,32.0,0.0,0.0,0.0,0
HBSch,846.0,202.56,1.62,0.48,162.9,0
All,847.0,6079.95,395.86,68.48,738.57,0
HBW,847.0,1148.93,30.35,12.23,42.58,0
HBO,847.0,3152.79,301.92,48.0,349.92,0
NHB,847.0,1344.66,60.82,7.42,68.24,0
HBC,847.0,113.0,0.0,0.0,0.0,0
HBSch,847.0,320.58,2.77,0.82,277.83,0
All,848.0,9272.83,484.99,105.63,1050.33,0
HBW,848.0,2100.4,14.26,17.39,31.64,0
HBO,848.0,5746.91,443.49,82.81,526.3,0
NHB,848.0,759.1,22.6,4.04,26.64,0
HBC,848.0,50.0,0.0,0.0,0.0,0
HBSch,848.0,616.42,4.64,1.39,465.74,0
All,849.0,1800.87,84.54,19.38,169.92,0
HBW,849.0,400.36,3.19,3.12,6.32,0
HBO,849.0,1087.71,75.56,15.04,90.6,0
NHB,849.0,188.37,5.12,1.02,6.13,0
HBC,849.0,1.0,0.0,0.0,0.0,0
HBSch,849.0,123.43,0.67,0.21,66.87,0
All,850.0,3405.07,220.85,39.22,390.18,0
HBW,850.0,744.37,12.92,7.09,20.02,0
HBO,850.0,1974.55,187.51,29.44,216.94,0
NHB,850.0,423.74,19.11,2.3,21.41,0
HBC,850.0,51.0,0.0,0.0,0.0,0
HBSch,850.0,211.41,1.31,0.38,131.81,0
All,851.0,1751.75,101.28,20.81,191.55,0
HBW,851.0,419.98,3.34,3.83,7.17,0
HBO,851.0,1049.67,91.14,15.91,107.05,0
NHB,851.0,155.04,6.09,0.86,6.96,0
HBC,851.0,29.0,0.0,0.0,0.0,0
HBSch,851.0,98.06,0.7,0.21,70.37,0
All,852.0,5381.57,275.85,59.74,613.43,0
HBW,852.0,1143.06,15.17,9.89,25.06,0
HBO,852.0,3266.02,241.1,46.07,287.17,0
NHB,852.0,582.64,16.78,2.96,19.74,0
HBC,852.0,25.01,0.0,0.0,0.0,0
HBSch,852.0,364.84,2.81,0.82,281.46,0
All,853.0,3974.4,107.77,33.64,141.41,0
HBW,853.0,843.23,0.62,4.26,4.88,0
HBO,853.0,2497.86,103.63,28.24,131.87,0
NHB,853.0,267.16,3.52,1.14,4.66,0
HBC,853.0,1.0,0.0,0.0,0.0,0
HBSch,853.0,365.14,0.0,0.0,0.0,0
All,854.0,2523.15,179.32,31.37,303.15,0
HBW,854.0,574.12,10.4,6.25,16.65,0
HBO,854.0,1459.87,154.84,23.4,178.24,0
NHB,854.0,267.73,13.14,1.45,14.59,0
HBC,854.0,89.0,0.0,0.0,0.0,0
HBSch,854.0,132.42,0.93,0.27,93.67,0
All,855.0,4997.82,359.72,49.0,534.7,0
HBW,855.0,711.58,30.28,8.39,38.67,0
HBO,855.0,1823.68,194.18,27.81,221.98,0
NHB,855.0,2213.15,133.98,12.43,146.41,0
HBC,855.0,69.01,0.0,0.0,0.0,0
HBSch,855.0,180.4,1.27,0.37,127.63,0
All,856.0,4952.15,290.64,55.74,580.41,0
HBW,856.0,981.88,12.36,9.34,21.7,0
HBO,856.0,3055.33,257.77,42.95,300.72,0
NHB,856.0,489.9,18.14,2.57,20.72,0
HBC,856.0,26.0,0.0,0.2,0.2,0
HBSch,856.0,399.05,2.36,0.68,237.07,0
All,857.0,8026.87,363.85,88.82,732.47,0
HBW,857.0,1650.51,4.5,15.61,20.11,0
HBO,857.0,5102.44,342.62,69.69,412.31,0
NHB,857.0,526.04,13.9,2.77,16.67,0
HBC,857.0,33.0,0.0,0.0,0.0,0
HBSch,857.0,714.87,2.83,0.76,283.39,0
All,858.0,3740.83,75.91,43.14,119.05,0
HBW,858.0,909.14,0.44,11.27,11.71,0
HBO,858.0,2243.45,72.7,30.31,103.01,0
NHB,858.0,298.23,2.77,1.36,4.14,0
HBC,858.0,8.0,0.0,0.19,0.19,0
HBSch,858.0,282.01,0.0,0.0,0.0,0
All,859.0,0.29,0.0,0.0,0.0,0
HBW,859.0,0.0,0.0,0.0,0.0,0
HBO,859.0,0.0,0.0,0.0,0.0,0
NHB,859.0,0.29,0.0,0.0,0.0,0
HBC,859.0,0.0,0.0,0.0,0.0,0
HBSch,859.0,0.0,0.0,0.0,0.0,0
All,860.0,1050.57,30.57,10.06,72.42,0
HBW,860.0,213.46,1.28,1.66,2.95,0
HBO,860.0,637.22,27.48,7.79,35.27,0
NHB,860.0,109.99,1.49,0.52,2.01,0
HBC,860.0,5.0,0.0,0.0,0.0,0
HBSch,860.0,84.89,0.32,0.09,32.2,0
All,861.0,35.42,0.53,0.24,0.77,0
HBW,861.0,2.54,0.01,0.03,0.04,0
HBO,861.0,9.26,0.29,0.1,0.4,0
NHB,861.0,23.21,0.22,0.11,0.33,0
HBC,861.0,0.0,0.0,0.0,0.0,0
HBSch,861.0,0.41,0.0,0.0,0.0,0
All,862.0,3398.98,118.85,34.55,153.4,0
HBW,862.0,634.09,7.44,6.1,13.55,0
HBO,862.0,1867.39,99.85,25.28,125.13,0
NHB,862.0,610.89,11.55,3.16,14.72,0
HBC,862.0,7.0,0.0,0.0,0.0,0
HBSch,862.0,279.61,0.0,0.0,0.0,0
All,863.0,2814.51,161.95,33.17,303.51,0
HBW,863.0,561.52,11.92,5.94,17.86,0
HBO,863.0,1701.83,138.66,25.34,164.01,0
NHB,863.0,277.59,10.28,1.57,11.84,0
HBC,863.0,48.01,0.0,0.0,0.0,0
HBSch,863.0,225.56,1.09,0.32,109.8,0
All,864.0,4686.04,397.07,56.39,648.43,0
HBW,864.0,759.44,40.47,10.14,50.61,0
HBO,864.0,2433.45,287.29,38.8,326.09,0
NHB,864.0,1179.99,67.34,6.88,74.22,0
HBC,864.0,13.0,0.0,0.0,0.0,0
HBSch,864.0,300.17,1.97,0.57,197.51,0
All,865.0,3369.07,309.49,32.51,382.78,0
HBW,865.0,302.73,34.43,5.35,39.77,0
HBO,865.0,792.68,116.68,13.88,130.56,0
NHB,865.0,2198.59,157.97,13.16,171.13,0
HBC,865.0,7.0,0.0,0.0,0.0,0
HBSch,865.0,68.08,0.41,0.13,41.32,0
All,866.0,4587.87,263.32,45.93,415.13,0
HBW,866.0,973.69,22.18,8.92,31.1,0
HBO,866.0,2626.31,223.32,33.96,257.28,0
NHB,866.0,603.18,16.75,2.76,19.52,0
HBC,866.0,60.01,0.0,0.0,0.0,0
HBSch,866.0,324.68,1.07,0.29,107.24,0
All,867.0,536.97,17.36,2.68,20.27,0
HBW,867.0,3.41,0.13,0.04,0.17,0
HBO,867.0,14.74,0.78,0.11,0.89,0
NHB,867.0,518.15,16.45,2.53,18.98,0
HBC,867.0,0.0,0.0,0.0,0.0,0
HBSch,867.0,0.67,0.0,0.0,0.23,0
