Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBC,1715.0,0.0,0.0,0.0,0.0,7
HBSch,1715.0,0.0,0.0,0.0,0.0,7
All,1716.0,1967.1,74.75,15.55,149.71,7
HBW,1716.0,429.84,1.35,1.43,2.78,7
HBO,1716.0,1215.89,68.25,13.1,81.36,7
NHB,1716.0,165.78,4.54,0.78,5.32,7
HBC,1716.0,1.0,0.0,0.07,0.07,7
HBSch,1716.0,154.59,0.6,0.16,60.17,7
All,1717.0,171.27,5.7,1.46,15.76,7
HBW,1717.0,34.83,0.07,0.12,0.19,7
HBO,1717.0,111.99,5.23,1.25,6.49,7
NHB,1717.0,10.66,0.31,0.06,0.37,7
HBC,1717.0,0.0,0.0,0.0,0.0,7
HBSch,1717.0,13.78,0.09,0.03,8.72,7
All,1718.0,5717.8,245.44,58.25,545.05,7
HBW,1718.0,1202.62,6.43,5.64,12.07,7
HBO,1718.0,3508.23,224.68,43.86,268.54,7
NHB,1718.0,456.12,11.89,2.28,14.17,7
HBC,1718.0,137.0,0.0,5.77,5.77,7
HBSch,1718.0,413.84,2.44,0.7,244.5,7
All,1719.0,8072.8,335.42,79.16,732.53,7
HBW,1719.0,1774.16,3.96,8.68,12.64,7
HBO,1719.0,5071.8,315.67,65.03,380.7,7
NHB,1719.0,512.28,12.48,2.64,15.12,7
HBC,1719.0,70.01,0.1,1.87,1.97,7
HBSch,1719.0,644.55,3.21,0.94,322.1,7
All,1720.0,4931.52,212.07,58.14,367.22,7
HBW,1720.0,1097.7,8.23,8.44,16.67,7
HBO,1720.0,3005.72,191.74,46.59,238.33,7
NHB,1720.0,499.94,11.12,2.58,13.7,7
HBC,1720.0,25.0,0.0,0.25,0.25,7
HBSch,1720.0,303.15,0.98,0.29,98.28,7
All,1721.0,14053.13,964.89,85.08,1049.97,7
HBW,1721.0,0.0,0.0,0.0,0.0,7
HBO,1721.0,0.0,0.0,0.0,0.0,7
NHB,1721.0,14053.13,964.89,85.08,1049.97,7
HBC,1721.0,0.0,0.0,0.0,0.0,7
HBSch,1721.0,0.0,0.0,0.0,0.0,7
All,1722.0,7518.03,364.06,88.7,752.25,7
HBW,1722.0,1685.32,22.85,16.27,39.12,7
HBO,1722.0,4588.64,313.48,64.28,377.75,7
NHB,1722.0,687.25,24.56,3.7,28.25,7
HBC,1722.0,64.0,0.16,3.58,3.74,7
HBSch,1722.0,492.81,3.03,0.87,303.39,7
All,1723.0,8345.12,377.36,96.72,817.37,7
HBW,1723.0,1694.05,15.0,16.42,31.42,7
HBO,1723.0,4845.85,324.19,69.93,394.13,7
NHB,1723.0,1249.63,34.7,6.76,41.46,7
HBC,1723.0,37.01,0.0,2.57,2.57,7
HBSch,1723.0,518.57,3.47,1.04,347.8,7
All,1724.0,9339.49,406.08,108.11,916.03,7
HBW,1724.0,2015.64,16.22,19.55,35.77,7
HBO,1724.0,5509.39,357.81,76.2,434.01,7
NHB,1724.0,1117.84,26.55,6.09,32.64,7
HBC,1724.0,105.0,1.44,5.06,6.5,7
HBSch,1724.0,591.63,4.06,1.21,407.11,7
All,1725.0,11767.33,588.53,155.62,1167.17,7
HBW,1725.0,2294.12,61.13,33.81,94.94,7
HBO,1725.0,6361.37,457.48,104.92,562.4,7
NHB,1725.0,2418.19,65.63,13.58,79.21,7
HBC,1725.0,59.0,0.02,2.01,2.03,7
HBSch,1725.0,634.65,4.27,1.3,428.59,7
All,1726.0,11498.76,560.02,145.68,934.24,7
HBW,1726.0,2399.54,53.46,35.32,88.78,7
HBO,1726.0,5568.26,417.26,89.41,506.67,7
NHB,1726.0,2828.63,86.99,16.1,103.09,7
HBC,1726.0,218.0,0.0,4.2,4.2,7
HBSch,1726.0,484.33,2.31,0.64,231.49,7
All,1727.0,5551.45,295.82,67.49,379.43,7
HBW,1727.0,1018.57,28.8,15.6,44.41,7
HBO,1727.0,2675.35,216.71,42.5,259.21,7
NHB,1727.0,1555.8,50.14,8.86,59.01,7
HBC,1727.0,10.0,0.0,0.47,0.47,7
HBSch,1727.0,291.74,0.16,0.04,16.33,7
All,1728.0,7872.98,179.81,53.29,650.36,7
HBW,1728.0,1764.87,4.12,5.37,9.49,7
HBO,1728.0,4944.42,165.82,44.89,210.71,7
NHB,1728.0,580.16,5.65,1.79,7.44,7
HBC,1728.0,12.0,0.0,0.0,0.0,7
HBSch,1728.0,571.53,4.21,1.25,422.72,7
All,1729.0,8962.22,482.03,72.45,1051.06,7
HBW,1729.0,1953.09,2.63,6.69,9.32,7
HBO,1729.0,5685.48,455.5,61.41,516.91,7
NHB,1729.0,575.63,18.89,2.39,21.28,7
HBC,1729.0,47.02,0.0,0.49,0.49,7
HBSch,1729.0,701.0,5.02,1.47,503.07,7
All,1730.0,3299.76,123.84,20.4,203.73,7
HBW,1730.0,290.52,2.9,1.19,4.09,7
HBO,1730.0,871.35,48.02,9.42,57.43,7
NHB,1730.0,2026.8,72.31,9.61,81.93,7
HBC,1730.0,1.0,0.0,0.0,0.0,7
HBSch,1730.0,110.09,0.6,0.18,60.28,7
All,1731.0,6698.1,390.4,55.84,789.44,7
HBW,1731.0,1658.62,11.87,6.49,18.36,7
HBO,1731.0,4046.66,354.73,45.94,400.68,7
NHB,1731.0,565.55,20.32,2.38,22.7,7
HBC,1731.0,45.0,0.0,0.0,0.0,7
HBSch,1731.0,382.27,3.47,1.03,347.7,7
All,1732.0,5159.52,278.04,45.36,582.86,7
HBW,1732.0,1271.22,7.14,5.14,12.27,7
HBO,1732.0,3103.24,253.0,37.19,290.2,7
NHB,1732.0,482.22,15.28,2.17,17.45,7
HBC,1732.0,1.0,0.0,0.08,0.08,7
HBSch,1732.0,301.84,2.62,0.78,262.86,7
All,1733.0,4516.0,222.65,40.72,477.19,7
HBW,1733.0,1139.7,5.11,5.01,10.13,7
HBO,1733.0,2711.23,202.99,33.05,236.03,7
NHB,1733.0,411.66,12.39,1.94,14.33,7
HBC,1733.0,4.0,0.0,0.08,0.08,7
HBSch,1733.0,249.41,2.16,0.64,216.62,7
All,1734.0,8124.68,387.64,77.95,806.02,7
HBW,1734.0,1891.31,13.29,9.75,23.05,7
HBO,1734.0,4735.39,342.12,60.86,402.99,7
NHB,1734.0,1013.02,28.78,5.07,33.85,7
HBC,1734.0,18.0,0.0,1.22,1.22,7
HBSch,1734.0,466.96,3.44,1.04,344.92,7
All,1735.0,4709.96,196.74,46.86,451.7,7
HBW,1735.0,1129.44,7.23,6.26,13.48,7
HBO,1735.0,2665.24,174.03,35.43,209.46,7
NHB,1735.0,548.27,13.38,2.75,16.13,7
HBC,1735.0,119.0,0.0,1.8,1.8,7
HBSch,1735.0,248.0,2.1,0.63,210.84,7
All,1736.0,1313.11,50.62,15.62,109.4,7
HBW,1736.0,298.98,1.48,2.35,3.82,7
HBO,1736.0,782.81,45.47,12.1,57.56,7
NHB,1736.0,144.98,3.12,0.78,3.89,7
HBC,1736.0,19.0,0.13,0.27,0.39,7
HBSch,1736.0,67.34,0.44,0.13,43.73,7
All,1737.0,924.23,19.34,4.76,24.49,7
HBW,1737.0,1.86,0.05,0.02,0.07,7
HBO,1737.0,15.39,0.37,0.09,0.46,7
NHB,1737.0,906.04,18.91,4.65,23.56,7
HBC,1737.0,0.0,0.0,0.0,0.0,7
HBSch,1737.0,0.95,0.0,0.0,0.4,7
All,1738.0,5238.84,261.05,58.59,448.19,7
HBW,1738.0,1125.56,14.37,9.64,24.01,7
HBO,1738.0,3021.61,221.96,44.0,265.96,7
NHB,1738.0,751.24,23.02,4.05,27.07,7
HBC,1738.0,10.0,0.4,0.52,0.93,7
HBSch,1738.0,330.42,1.3,0.38,130.23,7
All,1739.0,6527.34,360.68,81.86,701.14,7
HBW,1739.0,1461.97,25.49,15.73,41.22,7
HBO,1739.0,3902.2,308.43,61.11,369.55,7
NHB,1739.0,781.04,24.15,4.26,28.41,7
HBC,1739.0,5.0,0.0,0.0,0.0,7
HBSch,1739.0,377.13,2.61,0.76,261.98,7
All,1740.0,5373.05,261.37,59.95,464.58,7
HBW,1740.0,1075.92,13.38,9.99,23.37,7
HBO,1740.0,2951.99,217.42,44.14,261.56,7
NHB,1740.0,1005.43,29.13,5.39,34.52,7
HBC,1740.0,7.0,0.0,0.0,0.0,7
HBSch,1740.0,332.71,1.45,0.43,145.13,7
All,1741.0,9322.65,466.26,99.24,875.86,7
HBW,1741.0,1632.4,25.76,16.5,42.26,7
HBO,1741.0,4245.24,336.47,63.27,399.74,7
NHB,1741.0,2965.66,97.14,16.31,113.44,7
HBC,1741.0,74.0,3.75,2.22,5.97,7
HBSch,1741.0,405.36,3.13,0.95,314.45,7
All,1742.0,5048.11,250.05,64.73,515.99,7
HBW,1742.0,1119.38,9.69,12.05,21.75,7
HBO,1742.0,2939.95,221.3,45.51,266.81,7
NHB,1742.0,612.83,15.62,3.41,19.03,7
HBC,1742.0,94.0,1.4,3.15,4.55,7
HBSch,1742.0,281.95,2.03,0.61,203.85,7
All,1743.0,1104.42,42.29,9.63,66.06,7
HBW,1743.0,119.9,2.21,1.45,3.66,7
HBO,1743.0,286.51,23.09,4.34,27.43,7
NHB,1743.0,669.13,16.85,3.68,20.53,7
HBC,1743.0,3.0,0.0,0.13,0.13,7
HBSch,1743.0,25.88,0.14,0.04,14.31,7
All,1744.0,1508.88,45.23,8.75,55.17,7
HBW,1744.0,14.93,0.42,0.2,0.62,7
HBO,1744.0,42.3,3.35,0.58,3.93,7
NHB,1744.0,1448.74,41.44,7.96,49.41,7
HBC,1744.0,0.0,0.0,0.0,0.0,7
HBSch,1744.0,2.91,0.01,0.0,1.21,7
All,1745.0,253.17,8.75,2.85,14.24,7
HBW,1745.0,59.95,0.44,0.76,1.2,7
HBO,1745.0,131.36,7.45,1.86,9.31,7
NHB,1745.0,37.93,0.83,0.22,1.06,7
HBC,1745.0,13.0,0.0,0.0,0.0,7
HBSch,1745.0,10.94,0.03,0.01,2.68,7
All,1746.0,8005.6,458.91,64.86,923.35,7
HBW,1746.0,1999.34,17.32,8.08,25.4,7
HBO,1746.0,4753.37,409.88,51.88,461.76,7
NHB,1746.0,788.45,27.68,3.23,30.91,7
HBC,1746.0,22.0,0.0,0.47,0.47,7
HBSch,1746.0,442.44,4.04,1.2,404.81,7
All,1747.0,4692.68,234.84,42.7,506.41,7
HBW,1747.0,1196.16,3.01,5.06,8.07,7
HBO,1747.0,2791.13,218.38,33.16,251.54,7
NHB,1747.0,377.07,11.14,1.7,12.85,7
HBC,1747.0,64.0,0.0,2.08,2.08,7
HBSch,1747.0,264.32,2.31,0.69,231.87,7
All,1748.0,2215.18,96.25,20.61,226.26,7
HBW,1748.0,574.88,1.38,2.47,3.84,7
HBO,1748.0,1321.96,89.2,16.28,105.48,7
NHB,1748.0,185.73,4.57,0.89,5.46,7
HBC,1748.0,12.0,0.0,0.64,0.64,7
HBSch,1748.0,120.61,1.11,0.33,110.84,7
All,1749.0,8962.5,404.92,87.43,1008.33,7
HBW,1749.0,1928.05,10.61,10.4,21.02,7
HBO,1749.0,5620.61,374.06,71.51,445.57,7
NHB,1749.0,675.26,14.74,3.3,18.03,7
HBC,1749.0,114.0,0.3,0.67,0.97,7
HBSch,1749.0,624.58,5.21,1.55,522.74,7
All,1750.0,8518.23,348.44,85.99,752.25,7
HBW,1750.0,1946.14,5.36,11.43,16.79,7
HBO,1750.0,5286.1,327.56,70.0,397.55,7
NHB,1750.0,592.47,11.79,3.01,14.8,7
HBC,1750.0,66.0,0.52,0.62,1.14,7
HBSch,1750.0,627.51,3.21,0.94,321.97,7
All,1751.0,6874.28,413.62,88.52,795.55,7
HBW,1751.0,1479.91,11.0,14.16,25.16,7
HBO,1751.0,4379.95,380.22,69.23,449.45,7
NHB,1751.0,486.02,14.48,2.68,17.16,7
HBC,1751.0,36.0,4.95,1.57,6.51,7
HBSch,1751.0,492.4,2.96,0.89,297.27,7
All,1752.0,1674.81,76.01,20.87,133.83,7
HBW,1752.0,436.23,3.97,4.98,8.95,7
HBO,1752.0,889.48,65.11,14.24,79.35,7
NHB,1752.0,266.25,6.41,1.47,7.87,7
HBC,1752.0,24.0,0.15,0.07,0.22,7
HBSch,1752.0,58.85,0.37,0.11,37.43,7
All,1753.0,2780.09,126.89,36.89,231.81,7
HBW,1753.0,719.53,10.24,9.52,19.77,7
HBO,1753.0,1528.99,106.46,24.27,130.73,7
NHB,1753.0,394.67,9.5,2.22,11.72,7
HBC,1753.0,26.0,0.0,0.67,0.67,7
HBSch,1753.0,110.91,0.69,0.21,68.93,7
All,1754.0,7218.69,396.97,94.41,664.89,7
HBW,1754.0,1426.4,29.75,19.89,49.65,7
HBO,1754.0,3945.36,328.19,65.83,394.02,7
NHB,1754.0,1404.28,37.28,7.72,45.0,7
HBC,1754.0,21.01,0.0,0.47,0.47,7
HBSch,1754.0,421.64,1.75,0.5,175.76,7
All,1755.0,2.51,0.04,0.01,0.05,7
HBW,1755.0,0.0,0.0,0.0,0.0,7
HBO,1755.0,0.0,0.0,0.0,0.0,7
NHB,1755.0,2.51,0.04,0.01,0.05,7
HBC,1755.0,0.0,0.0,0.0,0.0,7
HBSch,1755.0,0.0,0.0,0.0,0.0,7
All,1756.0,2600.21,109.47,21.01,212.5,7
HBW,1756.0,614.21,6.38,2.81,9.18,7
HBO,1756.0,1468.48,94.29,16.22,110.5,7
NHB,1756.0,349.45,7.98,1.51,9.48,7
HBC,1756.0,9.0,0.0,0.23,0.23,7
HBSch,1756.0,159.08,0.83,0.25,83.1,7
All,1757.0,0.18,0.01,0.0,0.01,7
HBW,1757.0,0.0,0.0,0.0,0.0,7
HBO,1757.0,0.0,0.0,0.0,0.0,7
NHB,1757.0,0.18,0.01,0.0,0.01,7
HBC,1757.0,0.0,0.0,0.0,0.0,7
HBSch,1757.0,0.0,0.0,0.0,0.0,7
All,1758.0,4694.13,206.02,48.14,506.45,7
HBW,1758.0,899.71,8.42,5.04,13.46,7
HBO,1758.0,2662.02,178.96,34.31,213.27,7
NHB,1758.0,662.97,14.78,3.1,17.88,7
HBC,1758.0,171.0,1.32,4.92,6.24,7
HBSch,1758.0,298.43,2.55,0.76,255.6,7
All,1759.0,637.39,13.49,3.36,16.89,7
HBW,1759.0,7.39,0.17,0.06,0.22,7
HBO,1759.0,22.41,1.15,0.25,1.41,7
NHB,1759.0,605.96,12.17,3.05,15.22,7
HBC,1759.0,0.0,0.0,0.0,0.0,7
HBSch,1759.0,1.63,0.0,0.0,0.04,7
All,1760.0,7373.42,471.67,82.02,761.79,7
HBW,1760.0,1327.78,33.97,13.09,47.06,7
HBO,1760.0,3674.67,361.58,55.89,417.47,7
NHB,1760.0,1918.01,68.45,10.39,78.84,7
HBC,1760.0,62.01,5.57,2.0,7.57,7
HBSch,1760.0,390.94,2.1,0.65,210.85,7
All,1761.0,3836.48,194.55,44.81,375.2,7
HBW,1761.0,792.19,9.64,7.9,17.54,7
HBO,1761.0,2117.55,165.31,32.65,197.96,7
NHB,1761.0,670.63,17.91,3.64,21.55,7
HBC,1761.0,28.0,0.31,0.2,0.52,7
HBSch,1761.0,228.11,1.37,0.41,137.62,7
All,1762.0,1174.68,44.21,10.14,67.85,7
HBW,1762.0,141.08,1.43,1.4,2.83,7
HBO,1762.0,356.67,25.09,5.1,30.19,7
NHB,1762.0,642.34,17.33,3.54,20.87,7
HBC,1762.0,1.0,0.22,0.07,0.29,7
HBSch,1762.0,33.59,0.14,0.04,13.67,7
All,1763.0,3538.02,164.42,34.68,226.76,7
HBW,1763.0,455.3,13.38,6.85,20.23,7
HBO,1763.0,941.61,78.3,15.44,93.74,7
NHB,1763.0,2036.49,72.21,11.66,83.86,7
HBC,1763.0,38.0,0.25,0.66,0.91,7
HBSch,1763.0,66.62,0.28,0.08,28.02,7
All,1764.0,6641.24,359.69,75.44,511.6,7
HBW,1764.0,939.36,34.65,15.48,50.13,7
HBO,1764.0,2422.68,208.68,41.83,250.51,7
NHB,1764.0,2995.28,115.25,17.22,132.47,7
HBC,1764.0,30.01,0.34,0.69,1.03,7
HBSch,1764.0,253.91,0.77,0.21,77.46,7
All,1765.0,4364.7,173.65,59.6,348.18,7
HBW,1765.0,1018.79,15.56,15.3,30.85,7
HBO,1765.0,2540.37,146.65,40.73,187.38,7
NHB,1765.0,503.1,10.13,2.9,13.03,7
HBC,1765.0,44.0,0.16,0.36,0.52,7
HBSch,1765.0,258.44,1.16,0.31,116.4,7
All,1766.0,11.07,0.02,0.03,0.05,7
HBW,1766.0,0.0,0.0,0.0,0.0,7
HBO,1766.0,0.0,0.0,0.0,0.0,7
NHB,1766.0,11.07,0.02,0.03,0.05,7
HBC,1766.0,0.0,0.0,0.0,0.0,7
HBSch,1766.0,0.0,0.0,0.0,0.0,7
All,1767.0,4591.8,179.31,37.95,217.26,7
HBW,1767.0,889.12,24.91,6.79,31.69,7
HBO,1767.0,2494.79,140.7,27.91,168.61,7
NHB,1767.0,873.59,13.7,3.12,16.82,7
HBC,1767.0,4.0,0.0,0.13,0.13,7
HBSch,1767.0,330.3,0.0,0.0,0.0,7
All,1768.0,3.11,0.04,0.01,0.05,7
HBW,1768.0,0.0,0.0,0.0,0.0,7
HBO,1768.0,0.0,0.0,0.0,0.0,7
NHB,1768.0,3.11,0.04,0.01,0.05,7
HBC,1768.0,0.0,0.0,0.0,0.0,7
HBSch,1768.0,0.0,0.0,0.0,0.0,7
All,1769.0,1052.77,25.69,4.18,29.87,7
HBW,1769.0,0.0,0.0,0.0,0.0,7
HBO,1769.0,0.0,0.0,0.0,0.0,7
NHB,1769.0,1052.77,25.69,4.18,29.87,7
HBC,1769.0,0.0,0.0,0.0,0.0,7
HBSch,1769.0,0.0,0.0,0.0,0.0,7
All,1770.0,1095.51,24.25,4.62,28.87,7
HBW,1770.0,0.0,0.0,0.0,0.0,7
HBO,1770.0,0.0,0.0,0.0,0.0,7
NHB,1770.0,1095.51,24.25,4.62,28.87,7
HBC,1770.0,0.0,0.0,0.0,0.0,7
HBSch,1770.0,0.0,0.0,0.0,0.0,7
All,1771.0,7015.91,310.54,76.17,748.81,7
HBW,1771.0,1549.89,5.69,9.3,14.99,7
HBO,1771.0,4408.29,290.04,62.9,352.94,7
NHB,1771.0,511.41,10.94,2.49,13.42,7
HBC,1771.0,70.0,0.21,0.39,0.6,7
HBSch,1771.0,476.31,3.66,1.1,366.85,7
All,1772.0,3535.28,130.5,34.69,298.8,7
HBW,1772.0,768.82,1.58,4.34,5.92,7
HBO,1772.0,2154.46,123.04,28.77,151.82,7
NHB,1772.0,231.8,4.54,1.18,5.72,7
HBC,1772.0,124.0,0.0,0.0,0.0,7
HBSch,1772.0,256.21,1.35,0.4,135.35,7
All,1773.0,5481.33,222.08,55.61,398.75,7
HBW,1773.0,1226.84,3.05,7.55,10.6,7
HBO,1773.0,3394.6,209.21,45.55,254.76,7
NHB,1773.0,367.35,7.87,1.89,9.76,7
HBC,1773.0,79.0,0.72,0.27,0.99,7
HBSch,1773.0,413.54,1.22,0.35,122.64,7
All,1774.0,2702.61,130.59,23.83,174.7,7
HBW,1774.0,369.97,5.2,2.78,7.99,7
HBO,1774.0,1074.48,86.77,14.73,101.5,7
NHB,1774.0,1118.79,37.04,5.9,42.94,7
HBC,1774.0,7.0,1.37,0.34,1.71,7
HBSch,1774.0,132.37,0.2,0.07,20.55,7
All,1775.0,4920.16,234.61,48.03,403.18,7
HBW,1775.0,794.1,7.8,6.13,13.93,7
HBO,1775.0,2323.68,175.15,33.04,208.19,7
NHB,1775.0,1498.48,47.82,7.89,55.71,7
HBC,1775.0,21.0,2.62,0.61,3.23,7
HBSch,1775.0,282.91,1.22,0.36,122.12,7
All,1776.0,1702.63,65.2,13.59,79.86,7
HBW,1776.0,16.17,0.19,0.16,0.35,7
HBO,1776.0,40.4,3.09,0.54,3.63,7
NHB,1776.0,1642.89,61.91,12.89,74.8,7
HBC,1776.0,0.0,0.0,0.0,0.0,7
HBSch,1776.0,3.18,0.01,0.0,1.08,7
All,1777.0,3811.92,187.69,45.19,385.46,7
HBW,1777.0,790.57,6.35,7.75,14.1,7
HBO,1777.0,2209.87,163.06,33.44,196.5,7
NHB,1777.0,555.9,13.12,3.01,16.12,7
HBC,1777.0,35.01,3.63,0.55,4.18,7
HBSch,1777.0,220.57,1.54,0.45,154.57,7
All,1778.0,2425.19,112.17,28.67,224.91,7
HBW,1778.0,518.18,4.84,5.55,10.4,7
HBO,1778.0,1446.83,99.61,21.21,120.82,7
NHB,1778.0,300.26,6.87,1.65,8.52,7
HBC,1778.0,7.0,0.0,0.0,0.0,7
HBSch,1778.0,152.92,0.85,0.25,85.17,7
All,1779.0,8030.57,461.0,124.02,791.25,7
HBW,1779.0,1809.69,35.77,30.63,66.4,7
HBO,1779.0,4564.3,385.86,85.36,471.22,7
NHB,1779.0,1250.11,36.87,7.09,43.96,7
HBC,1779.0,55.0,0.42,0.33,0.75,7
HBSch,1779.0,351.48,2.08,0.61,208.92,7
All,1780.0,6470.75,350.5,82.65,564.66,7
HBW,1780.0,1180.54,37.7,19.13,56.83,7
HBO,1780.0,3103.02,252.88,52.36,305.24,7
NHB,1780.0,1814.38,58.23,10.34,68.57,7
HBC,1780.0,36.0,0.36,0.44,0.8,7
HBSch,1780.0,336.81,1.33,0.39,133.22,7
All,1781.0,3186.46,126.93,36.1,193.9,7
HBW,1781.0,562.26,11.32,8.31,19.64,7
HBO,1781.0,1362.08,86.5,21.15,107.65,7
NHB,1781.0,1117.52,28.58,6.47,35.05,7
HBC,1781.0,8.0,0.21,0.08,0.3,7
HBSch,1781.0,136.6,0.31,0.08,31.26,7
All,1782.0,350.81,6.61,1.49,8.1,7
HBW,1782.0,0.0,0.0,0.0,0.0,7
HBO,1782.0,0.0,0.0,0.0,0.0,7
NHB,1782.0,350.81,6.61,1.49,8.1,7
HBC,1782.0,0.0,0.0,0.0,0.0,7
HBSch,1782.0,0.0,0.0,0.0,0.0,7
All,1783.0,3.99,0.01,0.01,0.03,7
HBW,1783.0,0.0,0.0,0.0,0.0,7
HBO,1783.0,0.0,0.0,0.0,0.0,7
NHB,1783.0,3.99,0.01,0.01,0.03,7
HBC,1783.0,0.0,0.0,0.0,0.0,7
HBSch,1783.0,0.0,0.0,0.0,0.0,7
All,1784.0,3.02,0.05,0.02,0.07,7
HBW,1784.0,0.0,0.0,0.0,0.0,7
HBO,1784.0,0.0,0.0,0.0,0.0,7
NHB,1784.0,3.02,0.05,0.02,0.07,7
HBC,1784.0,0.0,0.0,0.0,0.0,7
HBSch,1784.0,0.0,0.0,0.0,0.0,7
All,1785.0,36.36,0.55,0.16,0.7,7
HBW,1785.0,0.0,0.0,0.0,0.0,7
HBO,1785.0,0.0,0.0,0.0,0.0,7
NHB,1785.0,36.36,0.55,0.16,0.7,7
HBC,1785.0,0.0,0.0,0.0,0.0,7
HBSch,1785.0,0.0,0.0,0.0,0.0,7
All,1786.0,952.56,36.86,5.72,42.61,7
HBW,1786.0,1.64,0.14,0.04,0.19,7
HBO,1786.0,10.74,0.65,0.1,0.75,7
NHB,1786.0,939.86,36.08,5.57,41.65,7
HBC,1786.0,0.0,0.0,0.0,0.0,7
HBSch,1786.0,0.32,0.0,0.0,0.03,7
All,1787.0,6348.02,358.77,84.91,585.43,7
HBW,1787.0,1083.7,37.28,20.23,57.51,7
HBO,1787.0,2629.93,231.33,48.45,279.78,7
NHB,1787.0,2390.47,88.73,14.84,103.57,7
HBC,1787.0,29.01,0.0,0.98,0.98,7
HBSch,1787.0,214.91,1.43,0.42,143.6,7
All,1788.0,4512.64,254.96,77.75,432.14,7
HBW,1788.0,1108.6,17.83,20.62,38.45,7
HBO,1788.0,2724.42,224.33,47.57,271.91,7
NHB,1788.0,348.56,11.8,2.19,13.99,7
HBC,1788.0,95.0,0.0,7.06,7.06,7
HBSch,1788.0,236.06,1.0,0.3,100.73,7
All,1789.0,6364.49,406.26,80.43,494.03,7
HBW,1789.0,1197.97,46.76,20.32,67.08,7
HBO,1789.0,2641.97,264.75,45.61,310.36,7
NHB,1789.0,2251.74,94.68,13.45,108.14,7
HBC,1789.0,41.0,0.0,1.02,1.02,7
HBSch,1789.0,231.81,0.07,0.02,7.43,7
All,1790.0,2576.74,126.66,14.75,141.41,7
HBW,1790.0,0.0,0.0,0.0,0.0,7
HBO,1790.0,0.0,0.0,0.0,0.0,7
NHB,1790.0,2576.74,126.66,14.75,141.41,7
HBC,1790.0,0.0,0.0,0.0,0.0,7
HBSch,1790.0,0.0,0.0,0.0,0.0,7
All,1791.0,739.81,23.67,4.4,28.08,7
HBW,1791.0,0.0,0.0,0.0,0.0,7
HBO,1791.0,0.0,0.0,0.0,0.0,7
NHB,1791.0,739.81,23.67,4.4,28.08,7
HBC,1791.0,0.0,0.0,0.0,0.0,7
HBSch,1791.0,0.0,0.0,0.0,0.0,7
All,1792.0,6579.4,428.34,103.12,620.23,7
HBW,1792.0,1252.64,52.05,26.44,78.49,7
HBO,1792.0,2852.26,290.5,62.07,352.56,7
NHB,1792.0,2257.26,84.9,13.85,98.75,7
HBC,1792.0,26.0,0.0,0.5,0.5,7
HBSch,1792.0,191.23,0.9,0.26,89.92,7
All,1793.0,3132.98,195.22,53.45,315.87,7
HBW,1793.0,620.46,17.75,14.02,31.77,7
HBO,1793.0,1690.75,149.96,34.63,184.59,7
NHB,1793.0,698.5,26.83,4.38,31.21,7
HBC,1793.0,5.0,0.0,0.22,0.22,7
HBSch,1793.0,118.27,0.68,0.2,68.08,7
All,1794.0,4670.82,281.52,61.15,399.55,7
HBW,1794.0,914.01,30.97,16.76,47.73,7
HBO,1794.0,1954.99,175.6,33.67,209.27,7
NHB,1794.0,1620.81,74.37,10.14,84.51,7
HBC,1794.0,52.0,0.0,0.4,0.4,7
HBSch,1794.0,129.01,0.57,0.18,57.64,7
All,1795.0,6099.73,419.05,43.54,469.78,7
HBW,1795.0,163.73,11.84,3.09,14.92,7
HBO,1795.0,386.38,39.87,6.32,46.19,7
NHB,1795.0,5522.19,367.28,34.05,401.34,7
HBC,1795.0,5.0,0.0,0.06,0.06,7
HBSch,1795.0,22.42,0.07,0.02,7.28,7
All,1796.0,4749.25,349.25,76.46,493.19,7
HBW,1796.0,963.88,40.7,21.35,62.05,7
HBO,1796.0,2209.22,237.67,46.26,283.93,7
NHB,1796.0,1363.09,70.2,8.44,78.64,7
HBC,1796.0,56.0,0.0,0.19,0.19,7
HBSch,1796.0,157.06,0.68,0.21,68.37,7
All,1797.0,6976.33,504.37,108.51,687.63,7
HBW,1797.0,1868.69,34.22,31.7,65.92,7
HBO,1797.0,4126.54,445.12,72.39,517.51,7
NHB,1797.0,628.04,24.27,3.7,27.97,7
HBC,1797.0,15.0,0.0,0.51,0.51,7
HBSch,1797.0,338.07,0.76,0.22,75.73,7
All,1798.0,4303.65,258.4,25.49,283.89,7
HBW,1798.0,0.0,0.0,0.0,0.0,7
HBO,1798.0,0.0,0.0,0.0,0.0,7
NHB,1798.0,4303.65,258.4,25.49,283.89,7
HBC,1798.0,0.0,0.0,0.0,0.0,7
HBSch,1798.0,0.0,0.0,0.0,0.0,7
All,1799.0,3884.76,291.53,61.43,402.49,7
HBW,1799.0,1013.31,26.05,17.65,43.7,7
HBO,1799.0,2195.33,244.28,40.12,284.4,7
NHB,1799.0,483.65,20.7,2.83,23.53,7
HBC,1799.0,21.02,0.0,0.68,0.68,7
HBSch,1799.0,171.45,0.5,0.15,50.19,7
All,1800.0,2509.85,159.72,31.25,223.14,7
HBW,1800.0,414.66,15.85,7.55,23.39,7
HBO,1800.0,968.58,98.88,17.32,116.2,7
NHB,1800.0,1050.19,44.65,6.13,50.78,7
HBC,1800.0,5.0,0.01,0.16,0.17,7
HBSch,1800.0,71.43,0.32,0.09,32.59,7
All,1801.0,5756.1,318.46,91.37,493.76,7
