Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBW,2227.0,8.55,0.01,0.01,0.02,8
HBO,2227.0,26.84,1.08,0.13,1.21,8
NHB,2227.0,2.78,0.07,0.01,0.07,8
HBC,2227.0,0.0,0.0,0.0,0.0,8
HBSch,2227.0,5.14,0.0,0.0,0.0,8
All,2228.0,7.84,0.24,0.03,0.28,8
HBW,2228.0,2.02,0.0,0.01,0.01,8
HBO,2228.0,4.7,0.23,0.03,0.25,8
NHB,2228.0,0.7,0.01,0.0,0.02,8
HBC,2228.0,0.0,0.0,0.0,0.0,8
HBSch,2228.0,0.43,0.0,0.0,0.0,8
All,2229.0,0.0,0.0,0.0,0.0,8
HBW,2229.0,0.0,0.0,0.0,0.0,8
HBO,2229.0,0.0,0.0,0.0,0.0,8
NHB,2229.0,0.0,0.0,0.0,0.0,8
HBC,2229.0,0.0,0.0,0.0,0.0,8
HBSch,2229.0,0.0,0.0,0.0,0.0,8
All,2230.0,0.0,0.0,0.0,0.0,8
HBW,2230.0,0.0,0.0,0.0,0.0,8
HBO,2230.0,0.0,0.0,0.0,0.0,8
NHB,2230.0,0.0,0.0,0.0,0.0,8
HBC,2230.0,0.0,0.0,0.0,0.0,8
HBSch,2230.0,0.0,0.0,0.0,0.0,8
All,2231.0,0.11,0.0,0.0,0.0,8
HBW,2231.0,0.0,0.0,0.0,0.0,8
HBO,2231.0,0.0,0.0,0.0,0.0,8
NHB,2231.0,0.11,0.0,0.0,0.0,8
HBC,2231.0,0.0,0.0,0.0,0.0,8
HBSch,2231.0,0.0,0.0,0.0,0.0,8
All,2232.0,0.0,0.0,0.0,0.0,8
HBW,2232.0,0.0,0.0,0.0,0.0,8
HBO,2232.0,0.0,0.0,0.0,0.0,8
NHB,2232.0,0.0,0.0,0.0,0.0,8
HBC,2232.0,0.0,0.0,0.0,0.0,8
HBSch,2232.0,0.0,0.0,0.0,0.0,8
All,2233.0,0.1,0.0,0.0,0.0,8
HBW,2233.0,0.0,0.0,0.0,0.0,8
HBO,2233.0,0.0,0.0,0.0,0.0,8
NHB,2233.0,0.1,0.0,0.0,0.0,8
HBC,2233.0,0.0,0.0,0.0,0.0,8
HBSch,2233.0,0.0,0.0,0.0,0.0,8
All,2234.0,0.08,0.0,0.0,0.0,8
HBW,2234.0,0.0,0.0,0.0,0.0,8
HBO,2234.0,0.0,0.0,0.0,0.0,8
NHB,2234.0,0.08,0.0,0.0,0.0,8
HBC,2234.0,0.0,0.0,0.0,0.0,8
HBSch,2234.0,0.0,0.0,0.0,0.0,8
All,2235.0,0.02,0.0,0.0,0.0,8
HBW,2235.0,0.0,0.0,0.0,0.0,8
HBO,2235.0,0.0,0.0,0.0,0.0,8
NHB,2235.0,0.02,0.0,0.0,0.0,8
HBC,2235.0,0.0,0.0,0.0,0.0,8
HBSch,2235.0,0.0,0.0,0.0,0.0,8
All,2236.0,0.0,0.0,0.0,0.0,8
HBW,2236.0,0.0,0.0,0.0,0.0,8
HBO,2236.0,0.0,0.0,0.0,0.0,8
NHB,2236.0,0.0,0.0,0.0,0.0,8
HBC,2236.0,0.0,0.0,0.0,0.0,8
HBSch,2236.0,0.0,0.0,0.0,0.0,8
All,2237.0,3.61,0.17,0.02,0.32,8
HBW,2237.0,0.99,0.0,0.0,0.0,8
HBO,2237.0,2.01,0.15,0.02,0.17,8
NHB,2237.0,0.3,0.02,0.0,0.02,8
HBC,2237.0,0.0,0.0,0.0,0.0,8
HBSch,2237.0,0.31,0.0,0.0,0.13,8
All,2238.0,0.26,0.0,0.0,0.01,8
HBW,2238.0,0.0,0.0,0.0,0.0,8
HBO,2238.0,0.0,0.0,0.0,0.0,8
NHB,2238.0,0.26,0.0,0.0,0.01,8
HBC,2238.0,0.0,0.0,0.0,0.0,8
HBSch,2238.0,0.0,0.0,0.0,0.0,8
All,2239.0,0.18,0.0,0.0,0.0,8
HBW,2239.0,0.0,0.0,0.0,0.0,8
HBO,2239.0,0.0,0.0,0.0,0.0,8
NHB,2239.0,0.18,0.0,0.0,0.0,8
HBC,2239.0,0.0,0.0,0.0,0.0,8
HBSch,2239.0,0.0,0.0,0.0,0.0,8
All,2240.0,0.02,0.0,0.0,0.0,8
HBW,2240.0,0.0,0.0,0.0,0.0,8
HBO,2240.0,0.0,0.0,0.0,0.0,8
NHB,2240.0,0.02,0.0,0.0,0.0,8
HBC,2240.0,0.0,0.0,0.0,0.0,8
HBSch,2240.0,0.0,0.0,0.0,0.0,8
All,2241.0,1216.76,85.92,6.46,140.45,8
HBW,2241.0,205.74,3.69,0.46,4.15,8
HBO,2241.0,725.77,71.57,5.32,76.89,8
NHB,2241.0,177.17,10.17,0.55,10.72,8
HBC,2241.0,1.0,0.0,0.0,0.0,8
HBSch,2241.0,107.08,0.49,0.13,48.69,8
All,2242.0,185.35,11.34,0.77,14.41,8
HBW,2242.0,20.1,0.3,0.04,0.34,8
HBO,2242.0,49.01,4.49,0.36,4.85,8
NHB,2242.0,111.09,6.53,0.36,6.89,8
HBC,2242.0,0.0,0.0,0.0,0.0,8
HBSch,2242.0,5.15,0.02,0.01,2.34,8
All,2243.0,20.34,0.65,0.09,2.06,8
HBW,2243.0,2.7,0.0,0.0,0.01,8
HBO,2243.0,13.92,0.6,0.08,0.69,8
NHB,2243.0,0.65,0.03,0.0,0.03,8
HBC,2243.0,0.0,0.0,0.0,0.0,8
HBSch,2243.0,3.08,0.01,0.0,1.33,8
All,2244.0,0.28,0.0,0.0,0.0,8
HBW,2244.0,0.0,0.0,0.0,0.0,8
HBO,2244.0,0.0,0.0,0.0,0.0,8
NHB,2244.0,0.28,0.0,0.0,0.0,8
HBC,2244.0,0.0,0.0,0.0,0.0,8
HBSch,2244.0,0.0,0.0,0.0,0.0,8
All,2245.0,0.0,0.0,0.0,0.0,8
HBW,2245.0,0.0,0.0,0.0,0.0,8
HBO,2245.0,0.0,0.0,0.0,0.0,8
NHB,2245.0,0.0,0.0,0.0,0.0,8
HBC,2245.0,0.0,0.0,0.0,0.0,8
HBSch,2245.0,0.0,0.0,0.0,0.0,8
All,2246.0,600.05,18.18,2.71,46.28,8
HBW,2246.0,107.59,0.22,0.07,0.29,8
HBO,2246.0,394.85,16.92,2.45,19.37,8
NHB,2246.0,39.41,0.79,0.11,0.9,8
HBC,2246.0,0.0,0.0,0.0,0.0,8
HBSch,2246.0,58.19,0.26,0.07,25.72,8
All,2247.0,50.24,2.64,0.27,5.14,8
HBW,2247.0,10.72,0.02,0.01,0.03,8
HBO,2247.0,32.14,2.46,0.24,2.71,8
NHB,2247.0,2.36,0.13,0.01,0.14,8
HBC,2247.0,0.0,0.0,0.0,0.0,8
HBSch,2247.0,5.02,0.02,0.01,2.27,8
All,2248.0,8.21,0.27,0.05,0.32,8
HBW,2248.0,2.04,0.0,0.0,0.0,8
HBO,2248.0,5.02,0.25,0.04,0.3,8
NHB,2248.0,0.72,0.02,0.0,0.02,8
HBC,2248.0,0.0,0.0,0.0,0.0,8
HBSch,2248.0,0.43,0.0,0.0,0.0,8
All,2249.0,0.2,0.0,0.0,0.0,8
HBW,2249.0,0.0,0.0,0.0,0.0,8
HBO,2249.0,0.0,0.0,0.0,0.0,8
NHB,2249.0,0.2,0.0,0.0,0.0,8
HBC,2249.0,0.0,0.0,0.0,0.0,8
HBSch,2249.0,0.0,0.0,0.0,0.0,8
All,2250.0,0.24,0.0,0.0,0.0,8
HBW,2250.0,0.0,0.0,0.0,0.0,8
HBO,2250.0,0.0,0.0,0.0,0.0,8
NHB,2250.0,0.24,0.0,0.0,0.0,8
HBC,2250.0,0.0,0.0,0.0,0.0,8
HBSch,2250.0,0.0,0.0,0.0,0.0,8
All,2251.0,3.71,0.05,0.02,0.06,8
HBW,2251.0,1.02,0.0,0.0,0.0,8
HBO,2251.0,2.04,0.04,0.01,0.06,8
NHB,2251.0,0.33,0.0,0.0,0.0,8
HBC,2251.0,0.0,0.0,0.0,0.0,8
HBSch,2251.0,0.32,0.0,0.0,0.0,8
All,2252.0,0.25,0.0,0.0,0.0,8
HBW,2252.0,0.0,0.0,0.0,0.0,8
HBO,2252.0,0.0,0.0,0.0,0.0,8
NHB,2252.0,0.25,0.0,0.0,0.0,8
HBC,2252.0,0.0,0.0,0.0,0.0,8
HBSch,2252.0,0.0,0.0,0.0,0.0,8
All,2253.0,0.0,0.0,0.0,0.0,8
HBW,2253.0,0.0,0.0,0.0,0.0,8
HBO,2253.0,0.0,0.0,0.0,0.0,8
NHB,2253.0,0.0,0.0,0.0,0.0,8
HBC,2253.0,0.0,0.0,0.0,0.0,8
HBSch,2253.0,0.0,0.0,0.0,0.0,8
All,2254.0,0.0,0.0,0.0,0.0,8
HBW,2254.0,0.0,0.0,0.0,0.0,8
HBO,2254.0,0.0,0.0,0.0,0.0,8
NHB,2254.0,0.0,0.0,0.0,0.0,8
HBC,2254.0,0.0,0.0,0.0,0.0,8
HBSch,2254.0,0.0,0.0,0.0,0.0,8
All,2255.0,49.41,0.49,0.11,0.6,8
HBW,2255.0,11.65,0.0,0.0,0.0,8
HBO,2255.0,30.38,0.48,0.1,0.57,8
NHB,2255.0,2.86,0.01,0.01,0.02,8
HBC,2255.0,0.0,0.0,0.0,0.0,8
HBSch,2255.0,4.52,0.0,0.0,0.0,8
All,2256.0,0.0,0.0,0.0,0.0,8
HBW,2256.0,0.0,0.0,0.0,0.0,8
HBO,2256.0,0.0,0.0,0.0,0.0,8
NHB,2256.0,0.0,0.0,0.0,0.0,8
HBC,2256.0,0.0,0.0,0.0,0.0,8
HBSch,2256.0,0.0,0.0,0.0,0.0,8
All,2257.0,0.5,0.0,0.0,0.0,8
HBW,2257.0,0.0,0.0,0.0,0.0,8
HBO,2257.0,0.0,0.0,0.0,0.0,8
NHB,2257.0,0.5,0.0,0.0,0.0,8
HBC,2257.0,0.0,0.0,0.0,0.0,8
HBSch,2257.0,0.0,0.0,0.0,0.0,8
All,2258.0,0.31,0.0,0.0,0.0,8
HBW,2258.0,0.0,0.0,0.0,0.0,8
HBO,2258.0,0.0,0.0,0.0,0.0,8
NHB,2258.0,0.31,0.0,0.0,0.0,8
HBC,2258.0,0.0,0.0,0.0,0.0,8
HBSch,2258.0,0.0,0.0,0.0,0.0,8
All,2259.0,0.67,0.0,0.0,0.0,8
HBW,2259.0,0.0,0.0,0.0,0.0,8
HBO,2259.0,0.0,0.0,0.0,0.0,8
NHB,2259.0,0.67,0.0,0.0,0.0,8
HBC,2259.0,0.0,0.0,0.0,0.0,8
HBSch,2259.0,0.0,0.0,0.0,0.0,8
All,2260.0,0.3,0.0,0.0,0.0,8
HBW,2260.0,0.0,0.0,0.0,0.0,8
HBO,2260.0,0.0,0.0,0.0,0.0,8
NHB,2260.0,0.3,0.0,0.0,0.0,8
HBC,2260.0,0.0,0.0,0.0,0.0,8
HBSch,2260.0,0.0,0.0,0.0,0.0,8
All,2261.0,0.3,0.0,0.0,0.0,8
HBW,2261.0,0.0,0.0,0.0,0.0,8
HBO,2261.0,0.0,0.0,0.0,0.0,8
NHB,2261.0,0.3,0.0,0.0,0.0,8
HBC,2261.0,0.0,0.0,0.0,0.0,8
HBSch,2261.0,0.0,0.0,0.0,0.0,8
All,2262.0,0.27,0.0,0.0,0.0,8
HBW,2262.0,0.0,0.0,0.0,0.0,8
HBO,2262.0,0.0,0.0,0.0,0.0,8
NHB,2262.0,0.27,0.0,0.0,0.0,8
HBC,2262.0,0.0,0.0,0.0,0.0,8
HBSch,2262.0,0.0,0.0,0.0,0.0,8
All,2263.0,0.29,0.0,0.0,0.0,8
HBW,2263.0,0.0,0.0,0.0,0.0,8
HBO,2263.0,0.0,0.0,0.0,0.0,8
NHB,2263.0,0.29,0.0,0.0,0.0,8
HBC,2263.0,0.0,0.0,0.0,0.0,8
HBSch,2263.0,0.0,0.0,0.0,0.0,8
All,2264.0,0.8,0.0,0.0,0.0,8
HBW,2264.0,0.0,0.0,0.0,0.0,8
HBO,2264.0,0.0,0.0,0.0,0.0,8
NHB,2264.0,0.8,0.0,0.0,0.0,8
HBC,2264.0,0.0,0.0,0.0,0.0,8
HBSch,2264.0,0.0,0.0,0.0,0.0,8
All,2265.0,0.27,0.0,0.0,0.0,8
HBW,2265.0,0.0,0.0,0.0,0.0,8
HBO,2265.0,0.0,0.0,0.0,0.0,8
NHB,2265.0,0.27,0.0,0.0,0.0,8
HBC,2265.0,0.0,0.0,0.0,0.0,8
HBSch,2265.0,0.0,0.0,0.0,0.0,8
All,2266.0,0.24,0.0,0.0,0.0,8
HBW,2266.0,0.0,0.0,0.0,0.0,8
HBO,2266.0,0.0,0.0,0.0,0.0,8
NHB,2266.0,0.24,0.0,0.0,0.0,8
HBC,2266.0,0.0,0.0,0.0,0.0,8
HBSch,2266.0,0.0,0.0,0.0,0.0,8
All,2267.0,0.16,0.0,0.0,0.0,8
HBW,2267.0,0.0,0.0,0.0,0.0,8
HBO,2267.0,0.0,0.0,0.0,0.0,8
NHB,2267.0,0.16,0.0,0.0,0.0,8
HBC,2267.0,0.0,0.0,0.0,0.0,8
HBSch,2267.0,0.0,0.0,0.0,0.0,8
All,2268.0,0.28,0.0,0.0,0.0,8
HBW,2268.0,0.0,0.0,0.0,0.0,8
HBO,2268.0,0.0,0.0,0.0,0.0,8
NHB,2268.0,0.28,0.0,0.0,0.0,8
HBC,2268.0,0.0,0.0,0.0,0.0,8
HBSch,2268.0,0.0,0.0,0.0,0.0,8
All,2269.0,1.66,0.0,0.0,0.01,8
HBW,2269.0,0.0,0.0,0.0,0.0,8
HBO,2269.0,0.0,0.0,0.0,0.0,8
NHB,2269.0,1.66,0.0,0.0,0.01,8
HBC,2269.0,0.0,0.0,0.0,0.0,8
HBSch,2269.0,0.0,0.0,0.0,0.0,8
All,2270.0,1.63,0.01,0.0,0.01,8
HBW,2270.0,0.0,0.0,0.0,0.0,8
HBO,2270.0,0.0,0.0,0.0,0.0,8
NHB,2270.0,1.63,0.01,0.0,0.01,8
HBC,2270.0,0.0,0.0,0.0,0.0,8
HBSch,2270.0,0.0,0.0,0.0,0.0,8
All,2271.0,0.43,0.01,0.0,0.01,8
HBW,2271.0,0.0,0.0,0.0,0.0,8
HBO,2271.0,0.0,0.0,0.0,0.0,8
NHB,2271.0,0.43,0.01,0.0,0.01,8
HBC,2271.0,0.0,0.0,0.0,0.0,8
HBSch,2271.0,0.0,0.0,0.0,0.0,8
All,2272.0,80.12,2.13,0.29,2.42,8
HBW,2272.0,20.0,0.0,0.02,0.02,8
HBO,2272.0,48.87,2.01,0.25,2.26,8
NHB,2272.0,5.45,0.12,0.02,0.13,8
HBC,2272.0,0.0,0.0,0.0,0.0,8
HBSch,2272.0,5.81,0.0,0.0,0.0,8
All,2273.0,1413.84,73.73,6.6,80.33,8
HBW,2273.0,270.6,0.02,0.27,0.29,8
HBO,2273.0,917.24,71.07,6.12,77.19,8
NHB,2273.0,68.19,2.64,0.2,2.85,8
HBC,2273.0,0.0,0.0,0.0,0.0,8
HBSch,2273.0,157.82,0.0,0.0,0.0,8
All,2274.0,0.3,0.01,0.0,0.01,8
HBW,2274.0,0.0,0.0,0.0,0.0,8
HBO,2274.0,0.0,0.0,0.0,0.0,8
NHB,2274.0,0.3,0.01,0.0,0.01,8
HBC,2274.0,0.0,0.0,0.0,0.0,8
HBSch,2274.0,0.0,0.0,0.0,0.0,8
All,2275.0,0.5,0.01,0.0,0.01,8
HBW,2275.0,0.0,0.0,0.0,0.0,8
HBO,2275.0,0.0,0.0,0.0,0.0,8
NHB,2275.0,0.5,0.01,0.0,0.01,8
HBC,2275.0,0.0,0.0,0.0,0.0,8
HBSch,2275.0,0.0,0.0,0.0,0.0,8
All,2276.0,4.29,0.08,0.02,0.1,8
HBW,2276.0,1.0,0.0,0.0,0.0,8
HBO,2276.0,1.89,0.07,0.01,0.08,8
NHB,2276.0,1.04,0.01,0.0,0.01,8
HBC,2276.0,0.0,0.0,0.0,0.0,8
HBSch,2276.0,0.36,0.0,0.0,0.0,8
All,2277.0,0.48,0.01,0.0,0.01,8
HBW,2277.0,0.0,0.0,0.0,0.0,8
HBO,2277.0,0.0,0.0,0.0,0.0,8
NHB,2277.0,0.48,0.01,0.0,0.01,8
HBC,2277.0,0.0,0.0,0.0,0.0,8
HBSch,2277.0,0.0,0.0,0.0,0.0,8
All,2278.0,0.21,0.0,0.0,0.0,8
HBW,2278.0,0.0,0.0,0.0,0.0,8
HBO,2278.0,0.0,0.0,0.0,0.0,8
NHB,2278.0,0.21,0.0,0.0,0.0,8
HBC,2278.0,0.0,0.0,0.0,0.0,8
HBSch,2278.0,0.0,0.0,0.0,0.0,8
All,2279.0,0.21,0.0,0.0,0.0,8
HBW,2279.0,0.0,0.0,0.0,0.0,8
HBO,2279.0,0.0,0.0,0.0,0.0,8
NHB,2279.0,0.21,0.0,0.0,0.0,8
HBC,2279.0,0.0,0.0,0.0,0.0,8
HBSch,2279.0,0.0,0.0,0.0,0.0,8
All,2280.0,0.2,0.0,0.0,0.0,8
HBW,2280.0,0.0,0.0,0.0,0.0,8
HBO,2280.0,0.0,0.0,0.0,0.0,8
NHB,2280.0,0.2,0.0,0.0,0.0,8
HBC,2280.0,0.0,0.0,0.0,0.0,8
HBSch,2280.0,0.0,0.0,0.0,0.0,8
All,2281.0,0.46,0.0,0.0,0.0,8
HBW,2281.0,0.0,0.0,0.0,0.0,8
HBO,2281.0,0.0,0.0,0.0,0.0,8
NHB,2281.0,0.46,0.0,0.0,0.0,8
HBC,2281.0,0.0,0.0,0.0,0.0,8
HBSch,2281.0,0.0,0.0,0.0,0.0,8
All,2282.0,0.24,0.0,0.0,0.0,8
HBW,2282.0,0.0,0.0,0.0,0.0,8
HBO,2282.0,0.0,0.0,0.0,0.0,8
NHB,2282.0,0.24,0.0,0.0,0.0,8
HBC,2282.0,0.0,0.0,0.0,0.0,8
HBSch,2282.0,0.0,0.0,0.0,0.0,8
All,2283.0,0.24,0.0,0.0,0.0,8
HBW,2283.0,0.0,0.0,0.0,0.0,8
HBO,2283.0,0.0,0.0,0.0,0.0,8
NHB,2283.0,0.24,0.0,0.0,0.0,8
HBC,2283.0,0.0,0.0,0.0,0.0,8
HBSch,2283.0,0.0,0.0,0.0,0.0,8
All,2284.0,0.15,0.0,0.0,0.0,8
HBW,2284.0,0.0,0.0,0.0,0.0,8
HBO,2284.0,0.0,0.0,0.0,0.0,8
NHB,2284.0,0.15,0.0,0.0,0.0,8
HBC,2284.0,0.0,0.0,0.0,0.0,8
HBSch,2284.0,0.0,0.0,0.0,0.0,8
All,2285.0,0.41,0.0,0.0,0.0,8
HBW,2285.0,0.0,0.0,0.0,0.0,8
HBO,2285.0,0.0,0.0,0.0,0.0,8
NHB,2285.0,0.41,0.0,0.0,0.0,8
HBC,2285.0,0.0,0.0,0.0,0.0,8
HBSch,2285.0,0.0,0.0,0.0,0.0,8
All,2286.0,0.31,0.0,0.0,0.0,8
HBW,2286.0,0.0,0.0,0.0,0.0,8
HBO,2286.0,0.0,0.0,0.0,0.0,8
NHB,2286.0,0.31,0.0,0.0,0.0,8
HBC,2286.0,0.0,0.0,0.0,0.0,8
HBSch,2286.0,0.0,0.0,0.0,0.0,8
All,2287.0,0.24,0.0,0.0,0.0,8
HBW,2287.0,0.0,0.0,0.0,0.0,8
HBO,2287.0,0.0,0.0,0.0,0.0,8
NHB,2287.0,0.24,0.0,0.0,0.0,8
HBC,2287.0,0.0,0.0,0.0,0.0,8
HBSch,2287.0,0.0,0.0,0.0,0.0,8
All,2288.0,0.33,0.0,0.0,0.0,8
HBW,2288.0,0.0,0.0,0.0,0.0,8
HBO,2288.0,0.0,0.0,0.0,0.0,8
NHB,2288.0,0.33,0.0,0.0,0.0,8
HBC,2288.0,0.0,0.0,0.0,0.0,8
HBSch,2288.0,0.0,0.0,0.0,0.0,8
All,2289.0,0.41,0.0,0.0,0.0,8
HBW,2289.0,0.0,0.0,0.0,0.0,8
HBO,2289.0,0.0,0.0,0.0,0.0,8
NHB,2289.0,0.41,0.0,0.0,0.0,8
HBC,2289.0,0.0,0.0,0.0,0.0,8
HBSch,2289.0,0.0,0.0,0.0,0.0,8
All,2290.0,0.15,0.0,0.0,0.0,8
HBW,2290.0,0.0,0.0,0.0,0.0,8
HBO,2290.0,0.0,0.0,0.0,0.0,8
NHB,2290.0,0.15,0.0,0.0,0.0,8
HBC,2290.0,0.0,0.0,0.0,0.0,8
HBSch,2290.0,0.0,0.0,0.0,0.0,8
All,2291.0,0.04,0.0,0.0,0.0,8
HBW,2291.0,0.0,0.0,0.0,0.0,8
HBO,2291.0,0.0,0.0,0.0,0.0,8
NHB,2291.0,0.04,0.0,0.0,0.0,8
HBC,2291.0,0.0,0.0,0.0,0.0,8
HBSch,2291.0,0.0,0.0,0.0,0.0,8
All,2292.0,0.0,0.0,0.0,0.0,8
HBW,2292.0,0.0,0.0,0.0,0.0,8
HBO,2292.0,0.0,0.0,0.0,0.0,8
NHB,2292.0,0.0,0.0,0.0,0.0,8
HBC,2292.0,0.0,0.0,0.0,0.0,8
HBSch,2292.0,0.0,0.0,0.0,0.0,8
All,2293.0,0.0,0.0,0.0,0.0,8
HBW,2293.0,0.0,0.0,0.0,0.0,8
HBO,2293.0,0.0,0.0,0.0,0.0,8
NHB,2293.0,0.0,0.0,0.0,0.0,8
HBC,2293.0,0.0,0.0,0.0,0.0,8
HBSch,2293.0,0.0,0.0,0.0,0.0,8
All,2294.0,0.0,0.0,0.0,0.0,8
HBW,2294.0,0.0,0.0,0.0,0.0,8
HBO,2294.0,0.0,0.0,0.0,0.0,8
NHB,2294.0,0.0,0.0,0.0,0.0,8
HBC,2294.0,0.0,0.0,0.0,0.0,8
HBSch,2294.0,0.0,0.0,0.0,0.0,8
All,2295.0,0.0,0.0,0.0,0.0,8
HBW,2295.0,0.0,0.0,0.0,0.0,8
HBO,2295.0,0.0,0.0,0.0,0.0,8
NHB,2295.0,0.0,0.0,0.0,0.0,8
HBC,2295.0,0.0,0.0,0.0,0.0,8
HBSch,2295.0,0.0,0.0,0.0,0.0,8
All,2296.0,0.39,0.01,0.0,0.01,8
HBW,2296.0,0.0,0.0,0.0,0.0,8
HBO,2296.0,0.0,0.0,0.0,0.0,8
NHB,2296.0,0.39,0.01,0.0,0.01,8
HBC,2296.0,0.0,0.0,0.0,0.0,8
HBSch,2296.0,0.0,0.0,0.0,0.0,8
All,2297.0,0.49,0.03,0.0,0.03,8
HBW,2297.0,0.0,0.0,0.0,0.0,8
HBO,2297.0,0.0,0.0,0.0,0.0,8
NHB,2297.0,0.49,0.03,0.0,0.03,8
HBC,2297.0,0.0,0.0,0.0,0.0,8
HBSch,2297.0,0.0,0.0,0.0,0.0,8
All,2298.0,0.32,0.0,0.0,0.0,8
HBW,2298.0,0.0,0.0,0.0,0.0,8
HBO,2298.0,0.0,0.0,0.0,0.0,8
NHB,2298.0,0.32,0.0,0.0,0.0,8
HBC,2298.0,0.0,0.0,0.0,0.0,8
HBSch,2298.0,0.0,0.0,0.0,0.0,8
All,2299.0,0.34,0.02,0.0,0.02,8
HBW,2299.0,0.0,0.0,0.0,0.0,8
HBO,2299.0,0.0,0.0,0.0,0.0,8
NHB,2299.0,0.34,0.02,0.0,0.02,8
HBC,2299.0,0.0,0.0,0.0,0.0,8
HBSch,2299.0,0.0,0.0,0.0,0.0,8
All,2300.0,1818.18,136.02,8.32,144.34,8
HBW,2300.0,0.0,0.0,0.0,0.0,8
HBO,2300.0,0.0,0.0,0.0,0.0,8
NHB,2300.0,1818.18,136.02,8.32,144.34,8
HBC,2300.0,0.0,0.0,0.0,0.0,8
HBSch,2300.0,0.0,0.0,0.0,0.0,8
All,2301.0,0.49,0.03,0.0,0.03,8
HBW,2301.0,0.0,0.0,0.0,0.0,8
HBO,2301.0,0.0,0.0,0.0,0.0,8
NHB,2301.0,0.49,0.03,0.0,0.03,8
HBC,2301.0,0.0,0.0,0.0,0.0,8
HBSch,2301.0,0.0,0.0,0.0,0.0,8
All,2302.0,0.64,0.03,0.0,0.03,8
HBW,2302.0,0.0,0.0,0.0,0.0,8
HBO,2302.0,0.0,0.0,0.0,0.0,8
NHB,2302.0,0.64,0.03,0.0,0.03,8
HBC,2302.0,0.0,0.0,0.0,0.0,8
HBSch,2302.0,0.0,0.0,0.0,0.0,8
All,2303.0,2.84,0.03,0.02,0.05,8
HBW,2303.0,0.3,0.0,0.0,0.01,8
HBO,2303.0,1.85,0.03,0.02,0.04,8
NHB,2303.0,0.35,0.0,0.0,0.0,8
HBC,2303.0,0.0,0.0,0.0,0.0,8
HBSch,2303.0,0.34,0.0,0.0,0.0,8
All,2304.0,3.84,0.84,0.04,0.88,8
HBW,2304.0,0.0,0.0,0.0,0.0,8
HBO,2304.0,2.5,0.65,0.03,0.68,8
NHB,2304.0,1.34,0.2,0.01,0.2,8
HBC,2304.0,0.0,0.0,0.0,0.0,8
HBSch,2304.0,0.0,0.0,0.0,0.0,8
All,2305.0,5.33,0.08,0.03,0.11,8
HBW,2305.0,1.04,0.01,0.01,0.02,8
HBO,2305.0,3.26,0.07,0.02,0.09,8
NHB,2305.0,0.43,0.0,0.0,0.01,8
HBC,2305.0,0.0,0.0,0.0,0.0,8
HBSch,2305.0,0.6,0.0,0.0,0.0,8
All,2306.0,0.36,0.01,0.0,0.01,8
HBW,2306.0,0.0,0.0,0.0,0.0,8
HBO,2306.0,0.0,0.0,0.0,0.0,8
NHB,2306.0,0.36,0.01,0.0,0.01,8
HBC,2306.0,0.0,0.0,0.0,0.0,8
HBSch,2306.0,0.0,0.0,0.0,0.0,8
All,2307.0,59.73,2.26,0.29,2.55,8
HBW,2307.0,0.0,0.0,0.0,0.0,8
HBO,2307.0,0.0,0.0,0.0,0.0,8
NHB,2307.0,59.73,2.26,0.29,2.55,8
HBC,2307.0,0.0,0.0,0.0,0.0,8
HBSch,2307.0,0.0,0.0,0.0,0.0,8
All,2308.0,2.93,0.04,0.02,0.07,8
HBW,2308.0,0.3,0.0,0.0,0.0,8
HBO,2308.0,1.73,0.04,0.01,0.05,8
NHB,2308.0,0.57,0.0,0.0,0.01,8
HBC,2308.0,0.0,0.0,0.0,0.0,8
HBSch,2308.0,0.33,0.0,0.0,0.0,8
All,2309.0,0.0,0.0,0.0,0.0,8
HBW,2309.0,0.0,0.0,0.0,0.0,8
HBO,2309.0,0.0,0.0,0.0,0.0,8
NHB,2309.0,0.0,0.0,0.0,0.0,8
HBC,2309.0,0.0,0.0,0.0,0.0,8
HBSch,2309.0,0.0,0.0,0.0,0.0,8
All,2310.0,0.0,0.0,0.0,0.0,8
HBW,2310.0,0.0,0.0,0.0,0.0,8
HBO,2310.0,0.0,0.0,0.0,0.0,8
NHB,2310.0,0.0,0.0,0.0,0.0,8
HBC,2310.0,0.0,0.0,0.0,0.0,8
HBSch,2310.0,0.0,0.0,0.0,0.0,8
All,2311.0,0.27,0.0,0.0,0.0,8
HBW,2311.0,0.0,0.0,0.0,0.0,8
HBO,2311.0,0.0,0.0,0.0,0.0,8
NHB,2311.0,0.27,0.0,0.0,0.0,8
HBC,2311.0,0.0,0.0,0.0,0.0,8
HBSch,2311.0,0.0,0.0,0.0,0.0,8
All,2312.0,0.36,0.0,0.0,0.01,8
HBW,2312.0,0.0,0.0,0.0,0.0,8
HBO,2312.0,0.0,0.0,0.0,0.0,8
NHB,2312.0,0.36,0.0,0.0,0.01,8
HBC,2312.0,0.0,0.0,0.0,0.0,8
HBSch,2312.0,0.0,0.0,0.0,0.0,8
All,2313.0,0.32,0.01,0.0,0.01,8
HBW,2313.0,0.0,0.0,0.0,0.0,8
HBO,2313.0,0.0,0.0,0.0,0.0,8
NHB,2313.0,0.32,0.01,0.0,0.01,8
HBC,2313.0,0.0,0.0,0.0,0.0,8
