Purpose,TAZID,All,Walk,Bike,NonM
HBW,797.0,985.94,10.67,9.34,20.01
HBO,797.0,2795.32,350.67,39.6,390.27
NHB,797.0,508.33,30.54,3.06,33.6
HBC,797.0,39.0,0.0,0.0,0.0
HBSch,797.0,321.91,1.51,0.41,151.75
All,798.0,4406.07,384.28,50.14,577.32
HBW,798.0,906.59,18.58,8.92,27.5
HBO,798.0,2558.4,326.96,37.07,364.03
NHB,798.0,627.2,37.3,3.76,41.06
HBC,798.0,25.0,0.0,0.0,0.0
HBSch,798.0,288.88,1.44,0.39,144.73
All,799.0,5506.85,497.55,70.35,716.74
HBW,799.0,1103.92,13.03,14.45,27.48
HBO,799.0,3406.57,445.17,52.19,497.35
NHB,799.0,578.78,37.85,3.31,41.15
HBC,799.0,57.0,0.0,0.0,0.0
HBSch,799.0,360.58,1.5,0.4,150.75
All,800.0,3.68,0.2,0.03,0.23
HBW,800.0,0.0,0.0,0.0,0.0
HBO,800.0,0.0,0.0,0.0,0.0
NHB,800.0,3.68,0.2,0.03,0.23
HBC,800.0,0.0,0.0,0.0,0.0
HBSch,800.0,0.0,0.0,0.0,0.0
All,801.0,709.17,56.81,4.18,60.99
HBW,801.0,0.0,0.0,0.0,0.0
HBO,801.0,0.0,0.0,0.0,0.0
NHB,801.0,709.17,56.81,4.18,60.99
HBC,801.0,0.0,0.0,0.0,0.0
HBSch,801.0,0.0,0.0,0.0,0.0
All,802.0,4523.58,551.82,42.17,650.34
HBW,802.0,464.83,35.13,7.1,42.22
HBO,802.0,1227.96,218.79,17.83,236.62
NHB,802.0,2724.43,297.34,17.08,314.42
HBC,802.0,12.0,0.0,0.0,0.0
HBSch,802.0,94.35,0.57,0.16,57.08
All,803.0,7784.24,966.51,82.42,1182.42
HBW,803.0,1073.85,59.26,15.39,74.65
HBO,803.0,2675.53,495.08,42.62,537.7
NHB,803.0,3782.74,410.82,24.03,434.85
HBC,803.0,36.0,0.0,0.0,0.0
HBSch,803.0,216.12,1.35,0.38,135.22
All,804.0,2039.46,220.96,27.11,309.29
HBW,804.0,487.11,9.88,6.03,15.91
HBO,804.0,1189.08,187.99,19.21,207.21
NHB,804.0,263.07,22.47,1.68,24.15
HBC,804.0,8.0,0.0,0.0,0.0
HBSch,804.0,92.2,0.62,0.18,62.02
All,805.0,8213.42,634.64,100.52,1108.32
HBW,805.0,1680.71,14.94,18.01,32.95
HBO,805.0,5027.94,572.45,76.61,649.05
NHB,805.0,780.33,43.48,4.75,48.23
HBC,805.0,89.0,0.0,0.0,0.0
HBSch,805.0,635.44,3.77,1.15,378.08
All,806.0,4644.54,602.58,53.27,655.85
HBW,806.0,762.9,66.02,11.74,77.76
HBO,806.0,2243.54,413.19,33.27,446.46
NHB,806.0,1354.64,123.36,8.26,131.62
HBC,806.0,7.0,0.0,0.0,0.0
HBSch,806.0,276.45,0.0,0.0,0.0
All,807.0,9625.37,1275.16,64.6,1350.11
HBW,807.0,88.36,10.69,1.7,12.39
HBO,807.0,263.22,50.47,3.68,54.15
NHB,807.0,9255.1,1213.9,59.19,1273.09
HBC,807.0,0.0,0.0,0.0,0.0
HBSch,807.0,18.69,0.1,0.03,10.48
All,808.0,9177.88,1307.53,99.48,1557.68
HBW,808.0,1061.79,90.23,19.56,109.79
HBO,808.0,2955.67,620.58,48.51,669.09
NHB,808.0,4871.86,595.19,30.94,626.14
HBC,808.0,26.01,0.0,0.0,0.0
HBSch,808.0,262.54,1.52,0.47,152.66
All,809.0,3229.56,385.14,41.26,521.15
HBW,809.0,513.23,26.09,9.05,35.14
HBO,809.0,1379.96,248.78,24.23,273.01
NHB,809.0,1208.65,109.31,7.7,117.01
HBC,809.0,16.0,0.0,0.0,0.0
HBSch,809.0,111.71,0.96,0.28,95.98
All,810.0,3352.94,380.15,43.51,528.15
HBW,810.0,580.38,24.86,10.23,35.09
HBO,810.0,1449.1,248.99,25.05,274.04
NHB,810.0,1179.87,105.24,7.92,113.16
HBC,810.0,25.0,0.0,0.0,0.0
HBSch,810.0,118.6,1.06,0.31,105.85
All,811.0,3683.36,438.99,54.88,648.65
HBW,811.0,838.16,27.79,14.43,42.22
HBO,811.0,2144.1,369.47,36.83,406.3
NHB,811.0,461.0,40.17,3.16,43.33
HBC,811.0,66.01,0.0,0.0,0.0
HBSch,811.0,174.08,1.56,0.46,156.8
All,812.0,2545.18,275.14,35.98,410.2
HBW,812.0,552.82,18.2,9.01,27.21
HBO,812.0,1372.57,217.78,23.39,241.17
NHB,812.0,508.74,38.16,3.28,41.44
HBC,812.0,2.0,0.0,0.0,0.0
HBSch,812.0,109.05,1.0,0.3,100.38
All,813.0,22.04,0.3,0.15,0.45
HBW,813.0,0.0,0.0,0.0,0.0
HBO,813.0,0.0,0.0,0.0,0.0
NHB,813.0,22.04,0.3,0.15,0.45
HBC,813.0,0.0,0.0,0.0,0.0
HBSch,813.0,0.0,0.0,0.0,0.0
All,814.0,1790.16,108.02,22.44,184.09
HBW,814.0,388.92,3.47,4.48,7.95
HBO,814.0,1066.92,96.72,16.5,113.22
NHB,814.0,206.73,7.29,1.31,8.6
HBC,814.0,0.0,0.0,0.0,0.0
HBSch,814.0,127.59,0.54,0.15,54.33
All,815.0,4683.13,436.99,60.68,699.06
HBW,815.0,964.61,19.49,12.87,32.36
HBO,815.0,2856.74,385.84,44.13,429.97
NHB,815.0,476.02,29.63,3.05,32.68
HBC,815.0,38.01,0.0,0.0,0.0
HBSch,815.0,347.74,2.03,0.62,204.04
All,816.0,13.13,0.11,0.12,0.22
HBW,816.0,2.09,0.0,0.02,0.02
HBO,816.0,5.91,0.08,0.07,0.15
NHB,816.0,4.67,0.02,0.03,0.06
HBC,816.0,0.0,0.0,0.0,0.0
HBSch,816.0,0.46,0.0,0.0,0.0
All,817.0,1047.46,42.42,11.44,53.86
HBW,817.0,193.93,1.79,2.16,3.95
HBO,817.0,542.01,35.95,7.86,43.81
NHB,817.0,238.83,4.68,1.42,6.1
HBC,817.0,0.0,0.0,0.0,0.0
HBSch,817.0,72.69,0.0,0.0,0.0
All,818.0,3684.17,215.56,45.64,354.7
HBW,818.0,833.76,7.34,9.73,17.07
HBO,818.0,2148.65,192.93,32.85,225.78
NHB,818.0,443.81,14.34,2.81,17.15
HBC,818.0,5.0,0.0,0.0,0.0
HBSch,818.0,252.95,0.94,0.25,94.69
All,819.0,5082.88,400.87,63.3,710.43
HBW,819.0,1090.06,21.59,14.38,35.97
HBO,819.0,2852.46,339.97,43.59,383.55
NHB,819.0,724.69,36.83,4.6,41.44
HBC,819.0,111.0,0.0,0.0,0.0
HBSch,819.0,304.67,2.49,0.73,249.47
All,820.0,76.41,1.48,0.64,2.12
HBW,820.0,7.88,0.03,0.06,0.09
HBO,820.0,27.22,0.95,0.36,1.3
NHB,820.0,36.61,0.5,0.23,0.73
HBC,820.0,0.0,0.0,0.0,0.0
HBSch,820.0,4.71,0.0,0.0,0.0
All,821.0,1071.74,37.44,9.58,47.02
HBW,821.0,122.04,1.33,1.27,2.6
HBO,821.0,335.18,21.28,4.86,26.13
NHB,821.0,570.86,14.83,3.45,18.29
HBC,821.0,0.0,0.0,0.0,0.0
HBSch,821.0,43.66,0.0,0.0,0.0
All,822.0,788.21,42.12,9.38,77.47
HBW,822.0,155.7,2.84,1.86,4.7
HBO,822.0,435.07,33.51,6.5,40.01
NHB,822.0,146.67,5.51,0.94,6.45
HBC,822.0,2.0,0.0,0.0,0.0
HBSch,822.0,48.77,0.26,0.08,26.31
All,823.0,1166.78,96.03,14.34,157.16
HBW,823.0,219.95,7.86,3.07,10.92
HBO,823.0,613.66,70.52,9.34,79.87
NHB,823.0,264.6,17.17,1.8,18.97
HBC,823.0,2.0,0.0,0.0,0.0
HBSch,823.0,66.56,0.47,0.14,47.4
All,824.0,7558.89,740.23,49.68,789.91
HBW,824.0,0.0,0.0,0.0,0.0
HBO,824.0,0.0,0.0,0.0,0.0
NHB,824.0,7558.89,740.23,49.68,789.91
HBC,824.0,0.0,0.0,0.0,0.0
HBSch,824.0,0.0,0.0,0.0,0.0
All,825.0,8879.5,888.23,113.88,1272.47
HBW,825.0,1461.12,89.4,26.28,115.68
HBO,825.0,3825.66,577.01,65.61,642.63
NHB,825.0,3212.25,219.08,21.18,240.26
HBC,825.0,32.0,0.0,0.0,0.0
HBSch,825.0,348.47,2.73,0.8,273.9
All,826.0,7613.54,920.38,107.4,1291.51
HBW,826.0,1435.68,112.44,28.01,140.45
HBO,826.0,3678.11,637.4,64.52,701.92
NHB,826.0,2135.79,167.87,14.07,181.94
HBC,826.0,42.0,0.0,0.0,0.0
HBSch,826.0,321.97,2.66,0.8,267.2
All,827.0,6300.83,687.19,88.13,985.8
HBW,827.0,1076.08,61.61,21.04,82.65
HBO,827.0,2823.07,461.86,52.37,514.23
NHB,827.0,2121.29,161.6,14.09,175.69
HBC,827.0,48.0,0.0,0.0,0.0
HBSch,827.0,232.39,2.13,0.63,213.24
All,828.0,7407.62,527.88,96.5,952.83
HBW,828.0,1569.42,24.29,19.13,43.42
HBO,828.0,4433.14,465.21,71.42,536.63
NHB,828.0,775.11,35.06,4.96,40.02
HBC,828.0,104.0,0.0,0.0,0.0
HBSch,828.0,525.95,3.32,0.99,332.76
All,829.0,3811.79,163.81,46.39,360.73
HBW,829.0,807.15,2.61,7.64,10.26
HBO,829.0,2306.34,150.35,36.01,186.36
NHB,829.0,388.51,9.33,2.31,11.63
HBC,829.0,32.0,0.0,0.0,0.0
HBSch,829.0,277.79,1.52,0.43,152.48
All,830.0,8649.54,1016.97,105.19,1278.65
HBW,830.0,1228.92,117.78,23.75,141.53
HBO,830.0,3084.26,539.06,54.28,593.34
NHB,830.0,4068.76,358.55,26.69,385.24
HBC,830.0,14.0,0.0,0.0,0.0
HBSch,830.0,253.6,1.58,0.48,158.55
All,831.0,5080.66,578.47,56.41,705.41
HBW,831.0,588.11,66.99,11.45,78.45
HBO,831.0,1425.99,257.53,25.36,282.89
NHB,831.0,2950.15,253.24,19.38,272.62
HBC,831.0,4.0,0.0,0.0,0.0
HBSch,831.0,112.41,0.71,0.22,71.46
All,832.0,5647.16,637.55,77.41,847.67
HBW,832.0,966.15,87.82,18.89,106.72
HBO,832.0,2417.16,397.42,44.56,441.98
NHB,832.0,2049.95,150.97,13.55,164.52
HBC,832.0,28.0,0.0,0.0,0.0
HBSch,832.0,185.9,1.34,0.4,134.45
All,833.0,6305.71,627.79,77.3,929.62
HBW,833.0,789.38,75.38,14.42,89.8
HBO,833.0,2531.14,371.74,44.46,416.2
NHB,833.0,2697.69,178.39,17.75,196.14
HBC,833.0,10.0,0.0,0.0,0.0
HBSch,833.0,277.49,2.27,0.68,227.48
All,834.0,3701.57,266.06,46.12,516.75
HBW,834.0,776.14,19.52,8.71,28.23
HBO,834.0,2127.84,217.83,33.24,251.07
NHB,834.0,565.73,26.65,3.55,30.2
HBC,834.0,4.0,0.0,0.0,0.0
HBSch,834.0,227.85,2.07,0.62,207.25
All,835.0,6291.22,337.44,73.27,749.61
HBW,835.0,1294.45,15.9,12.43,28.33
HBO,835.0,3723.17,294.03,55.34,349.37
NHB,835.0,769.01,24.09,4.5,28.59
HBC,835.0,62.0,0.0,0.0,0.0
HBSch,835.0,442.6,3.42,1.0,343.31
All,836.0,5061.16,523.72,50.07,646.92
HBW,836.0,474.47,44.03,8.18,52.21
HBO,836.0,1137.63,185.32,19.51,204.83
NHB,836.0,3352.58,293.64,22.16,315.8
HBC,836.0,2.0,0.0,0.0,0.0
HBSch,836.0,94.47,0.74,0.22,74.08
All,837.0,6704.64,721.44,68.8,912.89
HBW,837.0,598.38,57.89,10.68,68.57
HBO,837.0,1713.51,287.12,29.97,317.09
NHB,837.0,4207.82,375.19,27.78,402.98
HBC,837.0,22.0,0.0,0.0,0.0
HBSch,837.0,162.93,1.24,0.37,124.25
All,838.0,4540.57,487.38,67.96,736.63
HBW,838.0,868.35,48.95,15.51,64.46
HBO,838.0,2452.63,370.1,45.33,415.44
NHB,838.0,978.7,66.5,6.56,73.06
HBC,838.0,15.0,0.0,0.0,0.0
HBSch,838.0,225.89,1.83,0.55,183.68
All,839.0,3523.76,248.93,43.26,487.24
HBW,839.0,714.99,17.13,8.17,25.31
HBO,839.0,2016.21,206.85,31.28,238.13
NHB,839.0,501.57,22.98,3.21,26.19
HBC,839.0,69.0,0.0,0.0,0.0
HBSch,839.0,221.99,1.97,0.59,197.61
All,840.0,4488.65,452.07,63.15,702.03
HBW,840.0,926.98,43.53,14.95,58.48
HBO,840.0,2439.96,346.83,41.87,388.7
NHB,840.0,860.57,59.83,5.78,65.6
HBC,840.0,39.0,0.0,0.0,0.0
HBSch,840.0,222.14,1.89,0.56,189.26
All,841.0,3899.03,284.95,49.99,552.45
HBW,841.0,820.59,15.75,9.87,25.62
HBO,841.0,2312.62,243.78,36.38,280.16
NHB,841.0,482.15,23.23,3.09,26.32
HBC,841.0,29.0,0.0,0.0,0.0
HBSch,841.0,254.68,2.2,0.66,220.36
All,842.0,5399.97,261.95,60.91,618.72
HBW,842.0,1143.81,6.35,10.51,16.86
HBO,842.0,3109.72,236.6,46.28,282.87
NHB,842.0,538.59,16.01,3.23,19.24
HBC,842.0,261.0,0.0,0.0,0.0
HBSch,842.0,346.85,2.99,0.89,299.75
All,843.0,1912.58,59.92,18.74,183.12
HBW,843.0,383.37,0.24,2.26,2.5
HBO,843.0,1201.05,55.93,15.29,71.22
NHB,843.0,163.06,2.69,0.87,3.56
HBC,843.0,7.0,0.0,0.0,0.0
HBSch,843.0,158.11,1.06,0.31,105.82
All,844.0,6355.0,581.63,73.64,860.88
HBW,844.0,952.01,46.8,14.93,61.73
HBO,844.0,2641.9,351.74,42.81,394.54
NHB,844.0,2377.62,181.02,15.28,196.31
HBC,844.0,120.0,0.0,0.0,0.0
HBSch,844.0,263.46,2.08,0.62,208.3
All,845.0,2098.9,206.45,19.52,251.34
HBW,845.0,173.57,13.57,2.86,16.42
HBO,845.0,417.42,65.2,6.9,72.1
NHB,845.0,1477.05,127.42,9.69,137.1
HBC,845.0,0.0,0.0,0.0,0.0
HBSch,845.0,30.86,0.26,0.08,25.71
All,846.0,4646.3,409.69,60.82,641.34
HBW,846.0,817.2,33.02,13.17,46.19
HBO,846.0,2197.05,280.6,38.02,318.61
NHB,846.0,1399.11,94.35,9.12,103.47
HBC,846.0,31.0,0.0,0.0,0.0
HBSch,846.0,201.94,1.73,0.51,173.06
All,847.0,6681.59,484.45,77.56,837.55
HBW,847.0,1155.19,37.52,15.22,52.74
HBO,847.0,3138.8,339.46,49.57,389.03
NHB,847.0,1969.25,104.69,11.95,116.63
HBC,847.0,108.0,0.0,0.0,0.0
HBSch,847.0,310.36,2.78,0.83,279.15
All,848.0,9622.92,561.73,117.99,1167.6
HBW,848.0,2100.39,18.68,22.44,41.13
HBO,848.0,5757.17,498.82,87.5,586.32
NHB,848.0,1105.83,39.31,6.57,45.88
HBC,848.0,47.01,0.0,0.0,0.0
HBSch,848.0,612.52,4.93,1.47,494.27
All,849.0,1877.89,99.55,21.85,192.8
HBW,849.0,400.19,4.11,4.02,8.13
HBO,849.0,1083.28,85.73,15.94,101.67
NHB,849.0,270.86,8.99,1.67,10.65
HBC,849.0,0.0,0.0,0.0,0.0
HBSch,849.0,123.56,0.72,0.22,72.34
All,850.0,3582.51,269.18,44.16,448.74
HBW,850.0,749.73,17.11,9.53,26.64
HBO,850.0,1963.06,216.77,30.51,247.28
NHB,850.0,617.25,33.93,3.73,37.65
HBC,850.0,49.0,0.0,0.0,0.0
HBSch,850.0,203.47,1.37,0.4,137.17
All,851.0,1821.28,121.05,23.46,218.62
HBW,851.0,420.96,4.31,5.11,9.42
HBO,851.0,1052.45,105.32,16.74,122.06
NHB,851.0,223.11,10.67,1.39,12.06
HBC,851.0,27.0,0.0,0.0,0.0
HBSch,851.0,97.76,0.75,0.22,75.08
All,852.0,5643.96,328.69,67.71,684.18
HBW,852.0,1142.69,19.92,12.82,32.74
HBO,852.0,3269.74,276.0,49.14,325.14
NHB,852.0,848.91,29.87,4.9,34.76
HBC,852.0,22.0,0.0,0.0,0.0
HBSch,852.0,360.62,2.91,0.85,291.54
All,853.0,4085.98,128.96,39.42,168.38
HBW,853.0,843.76,0.82,5.68,6.51
HBO,853.0,2492.73,121.31,31.77,153.08
NHB,853.0,382.14,6.83,1.96,8.79
HBC,853.0,1.0,0.0,0.0,0.0
HBSch,853.0,366.34,0.0,0.0,0.0
All,854.0,2619.11,215.7,35.7,343.19
HBW,854.0,576.18,14.2,8.79,22.99
HBO,854.0,1439.01,177.12,24.3,201.43
NHB,854.0,387.1,23.44,2.34,25.79
HBC,854.0,89.0,0.0,0.0,0.0
HBSch,854.0,127.81,0.93,0.27,92.99
All,855.0,6013.34,519.99,60.6,711.23
HBW,855.0,712.52,38.46,10.91,49.37
HBO,855.0,1810.84,235.16,29.05,264.22
NHB,855.0,3244.58,245.06,20.25,265.3
HBC,855.0,66.02,0.0,0.0,0.0
HBSch,855.0,179.38,1.32,0.39,132.34
All,856.0,5162.14,351.37,64.62,656.69
HBW,856.0,982.16,17.0,13.25,30.25
HBO,856.0,3049.61,299.23,46.1,345.33
NHB,856.0,710.23,32.7,4.22,36.92
HBC,856.0,23.01,0.0,0.34,0.34
HBSch,856.0,397.13,2.43,0.71,243.85
All,857.0,8242.68,429.74,103.37,832.67
HBW,857.0,1648.51,6.14,22.46,28.6
HBO,857.0,5083.3,395.37,75.55,470.92
NHB,857.0,761.03,25.21,4.55,29.76
HBC,857.0,31.01,0.0,0.0,0.0
HBSch,857.0,718.83,3.03,0.81,303.39
All,858.0,3882.33,95.81,56.82,152.63
HBW,858.0,902.83,0.6,19.01,19.61
HBO,858.0,2254.15,89.3,35.08,124.38
NHB,858.0,424.56,5.92,2.36,8.28
HBC,858.0,8.0,0.0,0.36,0.36
HBSch,858.0,292.79,0.0,0.0,0.0
All,859.0,0.62,0.0,0.0,0.01
HBW,859.0,0.0,0.0,0.0,0.0
HBO,859.0,0.0,0.0,0.0,0.0
NHB,859.0,0.62,0.0,0.0,0.01
HBC,859.0,0.0,0.0,0.0,0.0
HBSch,859.0,0.0,0.0,0.0,0.0
All,860.0,1095.71,43.62,11.22,80.12
HBW,860.0,213.99,1.33,1.94,3.27
HBO,860.0,632.9,38.69,8.34,47.03
NHB,860.0,155.73,3.34,0.87,4.21
HBC,860.0,5.0,0.0,0.0,0.0
HBSch,860.0,88.09,0.26,0.07,25.61
All,861.0,45.94,0.93,0.34,1.27
HBW,861.0,2.62,0.01,0.04,0.05
HBO,861.0,9.21,0.4,0.11,0.51
NHB,861.0,33.67,0.52,0.2,0.71
HBC,861.0,0.0,0.0,0.0,0.0
HBSch,861.0,0.44,0.0,0.0,0.0
All,862.0,3674.42,154.95,39.18,194.13
HBW,862.0,634.62,7.87,6.89,14.77
HBO,862.0,1864.59,124.74,27.05,151.79
NHB,862.0,888.52,22.33,5.24,27.57
HBC,862.0,6.0,0.0,0.0,0.0
HBSch,862.0,280.69,0.0,0.0,0.0
All,863.0,2929.08,195.71,36.51,354.36
HBW,863.0,562.62,13.99,7.07,21.06
HBO,863.0,1691.33,162.2,26.51,188.71
NHB,863.0,403.62,18.29,2.57,20.86
HBC,863.0,47.01,0.0,0.0,0.0
HBSch,863.0,224.51,1.23,0.36,123.74
All,864.0,5244.54,522.58,63.55,784.48
HBW,864.0,771.0,43.31,11.28,54.6
HBO,864.0,2439.17,352.82,40.36,393.18
NHB,864.0,1727.66,124.44,11.33,135.77
HBC,864.0,13.0,0.0,0.0,0.0
HBSch,864.0,293.71,2.0,0.58,200.93
All,865.0,4407.62,443.2,41.69,527.73
HBW,865.0,303.98,37.53,5.93,43.46
HBO,865.0,789.9,133.59,14.25,147.83
NHB,865.0,3241.18,271.65,21.38,293.04
HBC,865.0,5.0,0.0,0.0,0.0
HBSch,865.0,67.56,0.43,0.13,43.4
All,866.0,4830.74,361.78,50.9,545.78
HBW,866.0,973.75,25.3,10.76,36.06
HBO,866.0,2614.82,295.5,35.28,330.79
NHB,866.0,865.52,39.63,4.49,44.12
HBC,866.0,59.0,0.0,0.0,0.0
HBSch,866.0,317.64,1.34,0.36,134.81
All,867.0,760.71,38.6,4.22,43.1
HBW,867.0,3.44,0.15,0.05,0.2
HBO,867.0,13.53,0.96,0.1,1.06
NHB,867.0,743.08,37.49,4.07,41.56
HBC,867.0,0.0,0.0,0.0,0.0
HBSch,867.0,0.66,0.0,0.0,0.29
All,868.0,10013.99,677.69,111.02,788.71
HBW,868.0,1896.93,51.62,23.51,75.13
HBO,868.0,5381.2,546.03,76.44,622.48
NHB,868.0,1884.04,80.04,11.06,91.1
HBC,868.0,49.0,0.0,0.0,0.0
HBSch,868.0,802.83,0.0,0.0,0.0
All,869.0,235.45,12.16,2.11,15.64
HBW,869.0,23.93,0.65,0.3,0.95
HBO,869.0,73.12,6.14,1.02,7.16
NHB,869.0,128.17,5.35,0.79,6.14
HBC,869.0,0.0,0.0,0.0,0.0
HBSch,869.0,10.23,0.01,0.0,1.39
All,870.0,3850.49,281.46,45.55,480.93
HBW,870.0,713.83,21.09,9.24,30.33
HBO,870.0,2157.59,222.93,31.67,254.6
NHB,870.0,685.04,35.88,4.18,40.07
HBC,870.0,15.0,0.0,0.0,0.0
HBSch,870.0,279.03,1.55,0.46,155.94
All,871.0,4754.23,415.77,55.39,635.03
HBW,871.0,720.53,32.01,10.62,42.63
HBO,871.0,2230.21,276.45,34.62,311.07
NHB,871.0,1500.31,105.66,9.65,115.31
HBC,871.0,24.01,0.0,0.0,0.0
HBSch,871.0,279.17,1.66,0.49,166.02
All,872.0,7059.15,624.89,52.48,705.05
HBW,872.0,168.88,13.8,3.2,17.0
HBO,872.0,505.86,65.34,8.27,73.61
NHB,872.0,6332.89,545.47,40.93,586.4
HBC,872.0,9.0,0.0,0.0,0.0
HBSch,872.0,42.51,0.28,0.09,28.05
All,873.0,2518.34,289.71,34.75,426.06
HBW,873.0,538.51,26.38,8.38,34.76
HBO,873.0,1369.95,218.61,22.85,241.46
NHB,873.0,478.63,43.7,3.21,46.91
HBC,873.0,8.0,0.0,0.0,0.0
HBSch,873.0,123.25,1.03,0.31,102.93
All,874.0,10711.04,972.9,112.93,1397.03
HBW,874.0,2316.77,50.35,24.36,74.71
HBO,874.0,6001.72,818.13,79.06,897.19
NHB,874.0,1646.51,101.27,8.67,109.94
HBC,874.0,35.0,0.0,0.0,0.0
HBSch,874.0,711.04,3.14,0.84,315.19
All,875.0,0.0,0.0,0.0,0.0
HBW,875.0,0.0,0.0,0.0,0.0
HBO,875.0,0.0,0.0,0.0,0.0
NHB,875.0,0.0,0.0,0.0,0.0
HBC,875.0,0.0,0.0,0.0,0.0
HBSch,875.0,0.0,0.0,0.0,0.0
All,876.0,16888.51,1805.1,178.85,2475.54
HBW,876.0,2885.57,217.99,43.38,261.37
HBO,876.0,7797.52,1221.7,106.34,1328.05
NHB,876.0,5285.86,360.44,27.62,388.06
HBC,876.0,23.0,0.0,0.11,0.11
HBSch,876.0,896.57,4.97,1.39,497.95
All,877.0,2369.99,142.21,13.4,155.61
HBW,877.0,0.0,0.0,0.0,0.0
HBO,877.0,0.0,0.0,0.0,0.0
NHB,877.0,2369.99,142.21,13.4,155.61
HBC,877.0,0.0,0.0,0.0,0.0
HBSch,877.0,0.0,0.0,0.0,0.0
All,878.0,882.88,41.67,4.94,46.61
HBW,878.0,0.0,0.0,0.0,0.0
HBO,878.0,0.0,0.0,0.0,0.0
NHB,878.0,882.88,41.67,4.94,46.61
HBC,878.0,0.0,0.0,0.0,0.0
HBSch,878.0,0.0,0.0,0.0,0.0
All,879.0,2037.42,141.45,20.21,193.73
HBW,879.0,278.07,14.96,3.77,18.73
HBO,879.0,791.13,81.14,11.34,92.49
NHB,879.0,878.64,45.02,4.99,50.01
HBC,879.0,1.0,0.0,0.0,0.0
HBSch,879.0,88.58,0.32,0.1,32.5
All,880.0,7104.71,605.29,75.25,883.3
HBW,880.0,928.94,51.07,13.96,65.03
HBO,880.0,2785.77,346.14,42.38,388.52
NHB,880.0,3014.34,206.03,18.31,224.34
HBC,880.0,58.0,0.0,0.0,0.0
HBSch,880.0,317.66,2.05,0.61,205.42
All,881.0,1759.29,101.12,9.83,110.95
HBW,881.0,0.0,0.0,0.0,0.0
HBO,881.0,0.0,0.0,0.0,0.0
NHB,881.0,1759.29,101.12,9.83,110.95
HBC,881.0,0.0,0.0,0.0,0.0
HBSch,881.0,0.0,0.0,0.0,0.0
All,882.0,563.75,26.24,2.99,29.24
HBW,882.0,0.0,0.0,0.0,0.0
HBO,882.0,0.0,0.0,0.0,0.0
NHB,882.0,563.75,26.24,2.99,29.24
HBC,882.0,0.0,0.0,0.0,0.0
HBSch,882.0,0.0,0.0,0.0,0.0
All,883.0,5057.37,377.9,68.56,644.99
HBW,883.0,966.95,26.97,16.54,43.51
HBO,883.0,2736.29,294.81,45.14,339.95
NHB,883.0,1058.64,54.11,6.3,60.41
HBC,883.0,5.0,0.0,0.0,0.0
HBSch,883.0,290.48,2.01,0.58,201.12
All,884.0,4902.24,400.36,75.19,628.38
HBW,884.0,1037.17,20.04,20.44,40.48
HBO,884.0,2857.82,342.39,50.29,392.68
NHB,884.0,701.95,36.38,4.03,40.41
HBC,884.0,22.01,0.0,0.0,0.0
HBSch,884.0,283.29,1.54,0.43,154.81
All,885.0,2288.22,172.11,30.86,278.73
HBW,885.0,423.13,9.89,7.33,17.22
HBO,885.0,1139.08,132.04,19.92,151.96
NHB,885.0,570.6,29.42,3.38,32.8
HBC,885.0,50.01,0.0,0.0,0.0
HBSch,885.0,105.41,0.77,0.22,76.75
All,886.0,3609.49,225.39,45.84,384.91
HBW,886.0,862.51,5.56,12.31,17.87
HBO,886.0,2066.26,199.4,30.64,230.03
NHB,886.0,436.15,19.28,2.58,21.86
HBC,886.0,43.0,0.0,0.0,0.0
HBSch,886.0,201.56,1.15,0.32,115.15
All,887.0,3999.74,195.24,96.46,414.14
HBW,887.0,817.61,2.96,12.95,15.92
HBO,887.0,2273.12,177.66,33.54,211.2
NHB,887.0,379.45,13.38,2.3,15.68
HBC,887.0,224.0,0.0,47.33,47.33
HBSch,887.0,305.57,1.24,0.33,124.01
All,888.0,178.78,5.16,0.85,6.01
HBW,888.0,0.0,0.0,0.0,0.0
HBO,888.0,0.0,0.0,0.0,0.0
NHB,888.0,178.78,5.16,0.85,6.01
HBC,888.0,0.0,0.0,0.0,0.0
HBSch,888.0,0.0,0.0,0.0,0.0
All,889.0,72.37,2.16,0.38,2.54
HBW,889.0,0.0,0.0,0.0,0.0
HBO,889.0,0.0,0.0,0.0,0.0
NHB,889.0,72.37,2.16,0.38,2.54
HBC,889.0,0.0,0.0,0.0,0.0
HBSch,889.0,0.0,0.0,0.0,0.0
All,890.0,568.0,19.0,3.0,21.99
HBW,890.0,0.0,0.0,0.0,0.0
HBO,890.0,0.0,0.0,0.0,0.0
NHB,890.0,568.0,19.0,3.0,21.99
HBC,890.0,0.0,0.0,0.0,0.0
HBSch,890.0,0.0,0.0,0.0,0.0
All,891.0,4906.37,369.3,70.26,557.37
HBW,891.0,875.95,23.89,15.88,39.78
HBO,891.0,2658.25,298.36,48.49,346.85
NHB,891.0,1015.64,45.85,5.56,51.42
HBC,891.0,41.0,0.0,0.0,0.0
HBSch,891.0,315.53,1.19,0.32,119.33
All,892.0,7329.69,391.67,100.66,492.33
HBW,892.0,1580.33,10.39,29.8,40.19
HBO,892.0,4307.22,352.25,65.61,417.87
NHB,892.0,814.87,29.03,4.81,33.84
HBC,892.0,46.0,0.0,0.43,0.43
HBSch,892.0,581.27,0.0,0.0,0.0
All,893.0,344.38,6.91,1.8,8.71
HBW,893.0,0.0,0.0,0.0,0.0
