SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0052_002.1,     0.506,Both,Total,       1.0,      49.0,       6.0,       3.0,Principal Arterial,       846,    5483.8,   10862.0,    7677.1,    8537.5,   32560.4,      34.0,      33.4,      33.4,      31.9,      34.0,      33.2,     0.893,     0.909,     0.909,     0.951,     0.893,     15228,     30456,     15228,     60912,    121824,      0.42,      0.43,      0.57,      0.16,      0.57,    2772.9,    5492.4,    3882.0,    4317.0,   16464.3,    2073.8,    4023.3,    2916.2,    3387.3,   12400.6,      41.3,     241.0,      94.6,      65.7,     442.6,     539.6,     898.2,     708.2,     654.9,    2800.9,     118.1,     329.9,     162.9,     209.2,     820.1,    484.67,     83.06,    164.49,    121.71,    127.13,    496.39,     1.421,     2.830,     7.444,     0.047,    11.742
0052_002.6,     0.504,Both,Total,       1.0,      49.0,       6.0,       3.0,Principal Arterial,       890,    4986.7,    9646.6,    7138.4,    7540.0,   29311.7,      40.0,      39.6,      39.6,      38.4,      40.0,      39.4,     0.757,     0.764,     0.764,     0.787,     0.757,     16020,     32040,     16020,     64080,    128160,      0.37,      0.37,      0.51,      0.13,      0.51,    2515.2,    4865.6,    3600.5,    3803.1,   14784.4,    1879.2,    3562.6,    2672.4,    2950.8,   11065.0,      32.9,     185.8,      77.9,      46.7,     343.3,     501.7,     831.8,     697.9,     617.7,    2649.1,     101.3,     285.4,     152.4,     187.7,     726.8,    369.61,     63.51,    122.75,     93.69,     95.10,    375.05,     0.642,     1.128,     3.677,     0.025,     5.472
0052_003.1,     0.620,Both,Total,       1.0,      49.0,       4.0,       2.5,Principal Arterial,       868,    4590.1,    8713.4,    6769.5,    6554.1,   26627.1,      34.0,      33.2,      33.3,      30.9,      34.0,      32.8,     1.095,     1.123,     1.117,     1.205,     1.095,     10419,     20838,     10419,     41677,     83354,      0.57,      0.54,      0.75,      0.18,      0.75,    2848.1,    5406.6,    4200.4,    4066.7,   16521.8,    2073.4,    3911.2,    3053.2,    3062.9,   12100.7,      37.1,     173.2,      78.7,      45.0,     334.0,     611.2,     991.3,     885.6,     744.1,    3232.2,     126.5,     330.9,     183.0,     214.7,     855.1,    485.97,     85.88,    162.18,    135.97,    119.66,    503.69,     2.133,     3.190,    12.402,     0.037,    17.762
0052_003.7,     0.529,Both,Total,       1.0,      49.0,       5.0,       2.6,Principal Arterial,      1015,    5619.2,   10263.6,    7892.7,    7492.9,   31268.4,      36.5,      35.8,      35.8,      32.9,      36.3,      35.2,     0.868,     0.884,     0.885,     0.963,     0.872,     15487,     30973,     15487,     61947,    123893,      0.52,      0.49,      0.67,      0.16,      0.67,    2971.3,    5427.2,    4173.5,    3962.0,   16534.0,    2163.3,    3905.0,    3018.4,    2936.7,   12023.4,      37.5,     152.2,      77.1,      46.1,     312.9,     640.8,    1026.1,     900.1,     757.9,    3324.9,     129.6,     343.9,     177.9,     221.4,     872.8,    452.71,     82.97,    151.45,    126.96,    109.00,    470.38,     1.545,     2.932,    12.548,     0.592,    17.617
0053_000.1,     0.885,Both,Total,       1.0,      57.0,       2.0,       1.8,Minor Arterial,       894,    2870.5,    5670.5,    3493.0,    5348.1,   17382.1,      36.0,      32.3,      32.8,      30.2,      35.9,      33.0,     1.474,     1.646,     1.621,     1.758,     1.480,      5364,     10728,      5364,     21456,     42912,      0.70,      0.66,      0.75,      0.28,      0.75,    2539.3,    5016.2,    3089.9,    4731.0,   15376.4,    1832.0,    3530.2,    2410.0,    3831.7,   11603.9,      62.4,     325.2,      92.6,     113.0,     593.2,     372.6,     555.4,     372.0,     437.8,    1737.8,     272.4,     605.4,     215.4,     348.3,    1441.5,    427.16,     78.65,    153.13,    102.37,    131.92,    466.07,     8.228,    13.855,    16.529,     0.510,    39.122
0053_000.9,     0.579,Both,Total,       1.0,      57.0,       2.0,       1.2,Minor Arterial,       849,    3607.6,    7357.3,    4496.5,    6712.6,   22174.0,      30.0,      23.6,      23.4,      19.5,      29.7,      24.0,     1.157,     1.474,     1.481,     1.779,     1.170,      5094,     10188,      5094,     20376,     40752,      0.85,      0.83,      1.00,      0.38,      1.00,    2087.6,    4257.5,    2602.0,    3884.4,   12831.5,    1566.7,    3172.9,    2148.1,    3250.7,   10138.4,      52.3,     256.8,      68.8,      80.5,     458.4,     288.5,     430.4,     253.1,     318.5,    1290.5,     180.1,     397.3,     132.0,     234.8,     944.2,    427.71,     88.54,    181.58,    133.26,    130.85,    534.23,    19.035,    39.666,    46.561,     1.370,   106.632
0053_001.5,     0.145,Both,Total,       1.0,      57.0,       4.0,       0.6,Minor Arterial,       772,    3139.1,    6794.9,    4340.7,    6352.5,   20627.2,      23.0,      22.6,      22.5,      21.9,      22.9,      22.5,     0.378,     0.384,     0.386,     0.396,     0.379,      9264,     18528,      9264,     37056,     74112,      0.40,      0.44,      0.56,      0.21,      0.56,     454.5,     983.6,     628.3,     919.6,    2986.0,     337.1,     719.4,     503.6,     749.0,    2309.1,      11.5,      66.0,      19.6,      21.5,     118.6,      65.7,     104.7,      68.7,      84.3,     323.4,      40.2,      93.6,      36.5,      64.7,     235.0,    130.04,     20.07,     43.66,     28.64,     40.08,    132.45,     0.286,     0.822,     1.285,     0.038,     2.431
0053_001.7,     0.145,Both,Total,       1.0,      57.0,       4.0,       0.6,Minor Arterial,       815,    2684.4,    6051.2,    3729.4,    5503.9,   17968.9,      30.0,      29.8,      29.7,      29.4,      30.0,      29.8,     0.290,     0.292,     0.293,     0.296,     0.290,      9780,     19560,      9780,     39120,     78240,      0.35,      0.37,      0.45,      0.17,      0.45,     389.6,     878.1,     541.1,     798.6,    2607.4,     276.7,     628.2,     420.4,     639.1,    1964.4,      12.1,      65.4,      19.7,      21.4,     118.6,      61.5,      94.7,      66.4,      79.4,     302.0,      39.1,      89.7,      34.6,      58.7,     222.1,     86.80,     13.06,     29.53,     18.39,     26.59,     87.57,     0.093,     0.298,     0.380,     0.015,     0.786
0053_001.8,     0.148,Both,Total,       1.0,      57.0,       4.0,       0.6,Minor Arterial,       772,    1467.7,    3344.1,    1958.8,    3516.7,   10287.3,      23.0,      22.9,      22.9,      22.9,      23.0,      22.9,     0.385,     0.386,     0.386,     0.386,     0.385,      9264,     18528,      9264,     37056,     74112,      0.22,      0.22,      0.24,      0.11,      0.24,     216.5,     493.4,     289.0,     518.8,    1517.7,     157.5,     366.5,     225.0,     426.0,    1175.0,       6.3,      32.9,       9.6,      13.4,      62.2,      32.0,      50.3,      37.3,      48.2,     167.8,      20.9,      43.7,      16.9,      31.3,     112.8,     66.09,      9.44,     21.51,     12.61,     22.59,     66.15,     0.018,     0.031,     0.027,     0.002,     0.078
0060_000.0,     0.775,Both,Total,       1.0,      57.0,       2.0,       1.6,Collector,       707,     645.4,    1688.2,    1089.9,    1259.1,    4682.6,      30.5,      29.8,      29.3,      28.4,      30.3,      29.4,     1.528,     1.559,     1.586,     1.639,     1.533,      4241,      8483,      4241,     16966,     33931,      0.17,      0.22,      0.28,      0.08,      0.28,     500.4,    1309.0,     845.1,     976.2,    3630.7,     393.6,    1053.2,     713.9,     840.7,    3001.4,      10.0,      60.1,      28.0,      18.4,     116.5,      64.0,     117.6,      70.4,      69.6,     321.6,      32.8,      78.2,      32.8,      47.6,     191.4,    119.22,     16.77,     44.62,     29.78,     32.18,    123.35,     0.335,     1.649,     2.023,     0.123,     4.130
0060_000.8,     2.916,Both,Total,       1.0,      11.0,       2.0,       5.8,Collector,       770,     244.1,     466.7,     407.6,     385.0,    1503.4,      36.0,      36.0,      36.0,      36.0,      36.0,      36.0,     4.860,     4.860,     4.861,     4.863,     4.860,      4620,      9240,      4620,     18480,     36960,      0.08,      0.06,      0.09,      0.02,      0.09,     711.8,    1361.0,    1188.6,    1122.7,    4384.1,     632.5,    1190.7,    1035.5,    1062.6,    3921.3,       7.0,      41.7,      31.8,      12.3,      92.8,      49.9,      97.4,      82.5,      36.5,     266.3,      22.4,      31.2,      38.8,      11.3,     103.7,    121.77,     19.77,     37.80,     33.04,     31.18,    121.79,     0.003,     0.012,     0.022,         0,     0.037
0060_003.7,     0.651,Both,Total,       1.0,      11.0,       2.0,       1.3,Collector,       770,    1148.2,    2039.8,    1661.3,    1655.2,    6504.5,      36.0,      34.9,      35.4,      34.1,      36.0,      35.1,     1.085,     1.119,     1.103,     1.145,     1.086,      4620,      9240,      4620,     18480,     36960,      0.36,      0.27,      0.41,      0.10,      0.41,     747.2,    1327.5,    1081.0,    1077.2,    4232.9,     609.8,    1049.2,     914.6,     927.2,    3500.8,      15.0,      59.8,      29.1,      23.3,     127.2,      82.5,     138.4,      97.1,      80.6,     398.6,      40.0,      80.0,      40.3,      46.0,     206.3,    117.61,     21.38,     37.50,     31.71,     29.96,    120.55,     0.647,     0.618,     1.678,     0.033,     2.976
0060_004.4,     2.941,Both,Total,       1.0,      11.0,       2.0,       5.9,Collector,       770,    1003.4,    1922.9,    1465.8,    1595.0,    5987.1,      36.0,      35.4,      35.5,      34.6,      36.0,      35.4,     4.901,     4.981,     4.972,     5.095,     4.907,      4620,      9240,      4620,     18480,     36960,      0.25,      0.25,      0.37,      0.10,      0.37,    2950.6,    5654.5,    4310.3,    4690.3,   17605.7,    2441.8,    4529.5,    3689.6,    4130.1,   14791.0,      60.6,     271.1,     111.5,      84.1,     527.3,     311.4,     524.9,     360.8,     308.2,    1505.3,     136.8,     329.1,     148.5,     167.9,     782.3,    489.07,     83.29,    159.34,    124.49,    130.43,    497.55,     1.337,     2.267,     4.727,     0.147,     8.478
0060_007.4,     0.138,Both,Total,       1.0,      11.0,       2.0,       0.3,Collector,       770,     660.2,    1680.9,    1227.5,    1483.3,    5051.9,      36.0,      35.8,      35.8,      34.9,      35.9,      35.6,     0.230,     0.230,     0.232,     0.237,     0.230,      4620,      9240,      4620,     18480,     36960,      0.18,      0.24,      0.41,      0.11,      0.41,      91.0,     231.8,     169.3,     204.5,     696.6,      74.1,     191.6,     148.9,     182.9,     597.5,       1.7,       9.6,       3.6,       2.9,      17.8,      10.3,      18.0,      11.7,      11.3,      51.3,       5.0,      12.7,       5.0,       7.4,      30.1,     19.36,      2.54,      6.48,      4.85,      5.69,     19.56,     0.003,     0.044,     0.148,     0.007,     0.202
0065_000.1,     2.317,Both,Total,       1.0,      35.0,       2.0,       4.6,Collector,       806,      63.3,     155.4,      95.6,     122.2,     436.5,      39.0,      39.0,      39.0,      39.0,      39.0,      39.0,     3.565,     3.570,     3.565,     3.565,     3.566,      4836,      9672,      4836,     19344,     38688,      0.02,      0.02,      0.03,      0.01,      0.03,     146.6,     360.0,     221.5,     283.2,    1011.3,     130.4,     332.3,     203.0,     253.0,     918.7,         0,         0,         0,         0,         0,      16.2,      23.2,      13.9,      25.5,      78.8,         0,       4.6,       4.6,       4.6,      13.8,     25.93,      3.76,      9.23,      5.68,      7.26,     25.93,     0.006,         0,         0,     0.002,     0.008
0065_002.4,     5.990,Both,Total,       1.0,      35.0,       2.0,      12.0,Local,       330,      51.0,     125.0,      80.0,     102.0,     358.0,      15.0,      15.0,      15.0,      15.0,      15.0,      15.0,    23.961,    23.973,    23.964,    23.967,    23.961,      1980,      3960,      1980,      7920,     15840,      0.04,      0.03,      0.06,      0.02,      0.06,     305.5,     748.8,     479.3,     611.0,    2144.6,     269.5,     700.8,     437.3,     539.1,    1946.7,         0,         0,         0,         0,         0,      35.9,      35.9,      30.0,      59.9,     161.7,         0,      12.0,      12.0,      12.0,      36.0,    142.97,     20.37,     49.92,     31.95,     40.73,    142.97,     0.010,     0.006,     0.008,         0,     0.024
0067_000.0,     1.042,Both,Total,       1.0,      11.0,       4.0,       4.2,Freeway,      1730,   10508.8,   19218.1,   14543.9,   15188.4,   59459.2,      65.6,      63.4,      65.3,      59.5,      65.5,      63.5,     0.954,     0.987,     0.957,     1.052,     0.954,     20760,     41520,     20760,     83040,    166080,      0.72,      0.54,      0.83,      0.21,      0.83,   10953.4,   20031.2,   15159.3,   15831.0,   61974.9,    9432.9,   16415.2,   13064.4,   14035.5,   52948.0,     166.8,     795.8,     352.9,     195.0,    1510.5,     845.2,    1515.0,    1157.6,     859.5,    4377.3,     508.5,    1305.2,     584.4,     741.1,    3139.2,    945.46,    172.64,    306.60,    254.71,    241.56,    975.51,     5.720,     1.021,    23.735,     0.068,    30.544
0067_001.0,     3.002,Both,Total,       1.0,      11.0,       4.0,      12.0,Freeway,      1730,   10508.8,   19218.1,   14543.9,   15188.4,   59459.2,      65.6,      63.4,      65.3,      59.5,      65.6,      63.5,     2.748,     2.843,     2.758,     3.029,     2.748,     20760,     41520,     20760,     83040,    166080,      0.72,      0.54,      0.83,      0.21,      0.83,   31551.6,   57700.6,   43666.7,   45601.8,  178520.7,   27171.8,   47284.6,   37632.5,   40429.8,  152518.7,     480.4,    2292.3,    1016.3,     561.4,    4350.4,    2434.7,    4364.0,    3334.5,    2475.8,   12609.0,    1464.8,    3759.6,    1683.5,    2134.7,    9042.6,   2723.32,    497.47,    883.31,    733.35,    695.67,   2809.80,    16.694,     3.096,    68.054,     0.019,    87.863
0067_004.0,     0.370,Both,Total,       1.0,      11.0,       4.0,       1.5,Principal Arterial,       975,    1405.8,    2568.8,    2220.8,    1825.9,    8021.3,      48.0,      48.0,      48.0,      48.0,      48.0,      48.0,     0.462,     0.462,     0.462,     0.463,     0.462,     11700,     23400,     11700,     46800,     93600,      0.15,      0.14,      0.23,      0.05,      0.23,     519.7,     949.8,     821.1,     675.1,    2965.7,     401.0,     679.9,     656.9,     561.4,    2299.2,      11.2,      48.7,      20.4,      15.9,      96.2,      59.8,     108.7,      89.2,      54.2,     311.9,      47.7,     112.4,      54.6,      43.6,     258.3,     61.75,     10.82,     19.78,     17.12,     14.06,     61.78,         0,     0.004,     0.027,     0.002,     0.033
0067_004.1,     3.357,Both,Total,       1.0,      11.0,       4.0,      13.4,Freeway,      1730,   11201.3,   20431.7,   15257.6,   16075.2,   62965.8,      65.5,      62.0,      65.2,      56.4,      65.5,      62.3,     3.074,     3.255,     3.092,     3.579,     3.074,     20760,     41520,     20760,     83040,    166080,      0.77,      0.56,      0.88,      0.23,      0.88,   37607.1,   68597.2,   51225.7,   53970.8,  211400.8,   32102.0,   55571.9,   43960.3,   47605.1,  179239.3,     584.8,    2819.5,    1200.6,     731.9,    5336.8,    2993.8,    5279.9,    3931.2,    2937.7,   15142.6,    1926.5,    4926.0,    2133.7,    2696.0,   11682.2,   3225.62,    606.45,   1052.75,    908.22,    823.51,   3390.93,    33.829,     6.082,   128.564,         0,   168.475
0067_007.3,     2.721,Both,Total,       1.0,      11.0,       4.0,      10.9,Freeway,      1730,   10121.6,   18303.9,   13765.6,   14481.0,   56672.1,      69.0,      67.2,      68.8,      64.6,      69.0,      67.5,     2.366,     2.431,     2.372,     2.529,     2.366,     20760,     41520,     20760,     83040,    166080,      0.70,      0.51,      0.79,      0.20,      0.79,   27540.5,   49804.2,   37455.6,   39402.2,  154202.5,   23696.6,   40711.0,   32228.7,   34912.6,  131548.9,     422.5,    1989.6,     872.9,     517.0,    3802.0,    2079.0,    3653.5,    2783.3,    2029.8,   10545.6,    1342.3,    3450.2,    1570.8,    1942.8,    8306.1,   2235.08,    409.71,    723.60,    579.56,    571.12,   2283.99,    10.892,     1.722,    37.229,     0.013,    49.856
0067_010.1,     1.943,Both,Total,       1.0,      11.0,       4.0,       7.8,Freeway,      1730,    8778.9,   16127.6,   11703.2,   12649.8,   49259.5,      69.0,      68.5,      68.9,      67.9,      69.0,      68.6,     1.690,     1.701,     1.691,     1.718,     1.690,     20760,     41520,     20760,     83040,    166080,      0.59,      0.45,      0.66,      0.17,      0.66,   17053.6,   31329.0,   22734.3,   24573.2,   95690.1,   14541.9,   25477.1,   19397.6,   21620.4,   81037.0,     264.8,    1246.3,     512.9,     308.9,    2332.9,    1374.1,    2348.7,    1797.8,    1363.6,    6884.2,     872.8,    2256.7,    1026.1,    1280.2,    5435.8,   1387.18,    248.90,    454.55,    335.02,    356.23,   1394.70,     1.726,     0.377,     5.510,     0.008,     7.621
0068_000.0,     9.081,Both,Total,       1.0,      49.0,       2.0,      18.2,Principal Arterial,      1060,     253.8,     669.9,     348.1,     543.8,    1815.6,      56.2,      56.1,      56.1,      56.1,      56.2,      56.1,     9.703,     9.706,     9.704,     9.708,     9.703,      6363,     12726,      6363,     25451,     50902,      0.06,      0.06,      0.09,      0.02,      0.09,    2304.9,    6083.7,    3161.2,    4938.6,   16488.4,    2121.5,    5161.9,    2662.7,    4310.1,   14256.2,      17.3,     116.2,      20.0,       9.1,     162.6,     148.0,     514.1,     343.3,     310.6,    1316.0,      18.2,     291.5,     135.4,     308.8,     753.9,    293.62,     41.06,    108.35,     56.32,     87.95,    293.68,     0.014,     0.011,     0.028,         0,     0.053
0068_009.1,     3.746,Both,Total,       1.0,      49.0,       2.0,       7.5,Principal Arterial,      1065,     255.8,     698.0,     357.4,     556.3,    1867.5,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     3.943,     3.943,     3.944,     3.944,     3.944,      6390,     12780,      6390,     25560,     51120,      0.07,      0.07,      0.09,      0.02,      0.09,     958.3,    2614.9,    1338.9,    2084.1,    6996.2,     871.8,    2210.3,    1119.4,    1844.3,    6045.8,       3.7,      63.7,       3.7,       3.7,      74.8,      71.6,     221.0,     145.0,     123.6,     561.2,      11.2,     119.8,      70.8,     112.4,     314.2,    122.74,     16.82,     45.88,     23.49,     36.56,    122.75,         0,     0.004,     0.002,     0.005,     0.011
0068_012.8,     4.402,Both,Total,       1.0,      49.0,       2.0,       8.8,Principal Arterial,      1065,     255.8,     698.0,     357.4,     556.3,    1867.5,      57.0,      57.0,      57.0,      57.0,      57.0,      57.0,     4.634,     4.634,     4.634,     4.635,     4.635,      6390,     12780,      6390,     25560,     51120,      0.07,      0.07,      0.09,      0.02,      0.09,    1126.1,    3072.9,    1573.4,    2449.1,    8221.5,    1024.4,    2597.4,    1315.4,    2167.3,    7104.5,       4.4,      74.8,       4.4,       4.4,      88.0,      84.1,     259.8,     170.4,     145.3,     659.6,      13.2,     140.8,      83.2,     132.0,     369.2,    144.24,     19.75,     53.91,     27.61,     42.96,    144.23,         0,     0.001,     0.003,     0.008,     0.012
0068_017.2,     6.515,Both,Total,       1.0,      49.0,       2.0,      13.0,Principal Arterial,      1014,     256.6,     702.0,     361.1,     559.9,    1879.6,      47.3,      47.2,      47.3,      47.3,      47.3,      47.3,     8.269,     8.273,     8.269,     8.273,     8.269,      6085,     12169,      6085,     24338,     48676,      0.07,      0.07,      0.09,      0.03,      0.09,    1671.7,    4573.5,    2352.6,    3647.8,   12245.6,    1518.6,    3862.1,    1967.5,    3227.5,   10575.7,       7.2,     113.4,       7.2,       7.2,     135.0,     126.4,     387.7,     254.7,     216.9,     985.7,      19.5,     210.4,     123.2,     196.1,     549.2,    259.04,     35.38,     96.75,     49.78,     77.16,    259.07,     0.016,     0.002,     0.023,         0,     0.041
0068_023.7,     0.943,Both,Total,       1.0,      49.0,       2.0,       1.9,Principal Arterial,       968,    1516.9,    2993.5,    2057.2,    2596.7,    9164.3,      40.0,      35.2,      37.7,      30.6,      39.9,      36.0,     1.415,     1.609,     1.500,     1.858,     1.418,      5808,     11616,      5808,     23232,     46464,      0.31,      0.28,      0.39,      0.13,      0.39,    1430.9,    2823.9,    1940.6,    2449.6,    8645.0,    1292.7,    2410.3,    1744.2,    2258.0,    7705.2,      21.7,     125.7,      38.5,      32.6,     218.5,      92.9,     196.5,     120.5,     105.0,     514.9,      23.7,      91.6,      37.3,      54.1,     206.7,    216.09,     40.62,     74.82,     63.50,     61.38,    240.32,     4.902,     4.233,    15.202,     0.151,    24.488
0068_024.7,     0.379,Both,Total,       1.0,      49.0,       2.0,       0.8,Principal Arterial,       968,    3782.2,    6952.5,    5041.2,    6175.9,   21951.8,      40.0,      32.7,      36.4,      26.8,      39.8,      33.8,     0.569,     0.699,     0.625,     0.851,     0.571,      5808,     11616,      5808,     23232,     46464,      0.86,      0.64,      1.04,      0.30,      1.04,    1434.7,    2637.3,    1912.3,    2342.7,    8327.0,    1303.0,    2275.8,    1743.0,    2183.0,    7504.8,      22.4,     119.1,      39.9,      33.3,     214.7,      85.1,     166.1,     101.4,      86.2,     438.8,      24.3,      76.3,      28.1,      40.2,     168.9,    208.23,     43.91,     72.38,     71.26,     58.81,    246.36,     8.168,     6.428,    23.711,     0.216,    38.523
0068_025.0,     0.317,Both,Total,       1.0,      49.0,       2.0,       0.6,Principal Arterial,       968,    5384.1,    9477.1,    7031.7,    8615.4,   30508.3,      40.0,      16.4,      29.9,      12.4,      39.4,      21.3,     0.477,     1.177,     0.638,     1.555,     0.484,      5808,     11616,      5808,     23232,     46464,      1.35,      0.88,      1.53,      0.43,      1.53,    1709.3,    3008.7,    2232.3,    2735.1,    9685.4,    1562.9,    2619.4,    2047.5,    2554.0,    8783.8,      24.8,     119.3,      41.9,      34.6,     220.6,      89.5,     178.4,     109.6,      97.9,     475.4,      32.0,      91.4,      33.3,      48.6,     205.3,    242.33,    104.15,    100.69,    180.25,     69.48,    454.57,    62.880,    25.421,   126.421,     1.058,   215.780
0068_025.4,     1.150,Both,Total,       1.0,      49.0,       2.0,       2.3,Principal Arterial,       968,    5937.8,    9813.4,    7512.2,    9045.0,   32308.4,      40.0,      10.8,      28.6,       9.1,      39.2,      16.6,     1.725,     6.513,     2.415,     7.695,     1.759,      5808,     11616,      5808,     23232,     46464,      1.56,      0.93,      1.69,      0.47,      1.69,    6826.8,   11282.7,    8637.0,   10399.3,   37145.8,    6255.3,    9807.9,    7947.2,    9706.8,   33717.2,      80.2,     406.0,     132.2,     118.2,     736.6,     353.5,     684.4,     416.0,     376.9,    1830.8,     137.8,     384.4,     141.6,     197.4,     861.2,    928.75,    631.32,    394.91,    948.79,    265.21,   2240.23,   473.838,   112.951,   747.546,     5.231,  1339.566
0068_026.5,     0.452,Both,Total,       1.0,      49.0,       2.0,       0.9,Principal Arterial,       968,    6067.4,   11464.1,    7510.2,   10790.5,   35832.2,      40.0,      13.1,      22.8,      12.1,      38.4,      19.1,     0.678,     2.137,     1.192,     2.290,     0.706,      5808,     11616,      5808,     23232,     46464,      1.48,      1.10,      1.52,      0.56,      1.52,    2741.6,    5180.2,    3393.6,    4875.8,   16191.2,    2543.0,    4474.3,    3175.4,    4533.1,   14725.8,      29.3,     182.5,      51.7,      58.3,     321.8,     135.0,     333.6,     127.0,     185.9,     781.5,      34.4,     189.7,      39.3,      98.5,     361.9,    404.96,    209.59,    227.56,    281.53,    126.93,    845.61,   147.526,    98.171,   201.809,     5.027,   452.533
0068_026.9,     0.428,Both,Total,       1.0,      49.0,       2.0,       0.9,Principal Arterial,      1016,    6178.0,   11682.4,    7544.5,   11164.8,   36569.7,      48.0,      17.3,      28.6,      16.5,      46.2,      25.0,     0.535,     1.531,     0.900,     1.579,     0.557,      6096,     12192,      6096,     24384,     48768,      1.43,      1.07,      1.45,      0.55,      1.45,    2645.3,    5002.1,    3230.4,    4780.5,   15658.3,    2447.4,    4305.7,    3013.6,    4436.9,   14203.6,      30.1,     174.7,      53.4,      55.6,     313.8,     133.8,     330.3,     125.7,     188.3,     778.1,      33.8,     191.5,      37.7,      99.7,     362.7,    326.32,    152.78,    175.19,    195.29,    103.55,    626.81,   102.510,    71.085,   131.228,     3.959,   308.782
0068_027.4,     0.929,Both,Total,       1.0,      49.0,       4.0,       3.7,Principal Arterial,       968,    7629.3,   13139.2,    9403.6,   12441.7,   42613.8,      46.6,      32.9,      42.9,      31.8,      46.4,      38.6,     1.196,     1.716,     1.299,     1.769,     1.202,     11617,     23235,     11617,     46470,     92939,      0.98,      0.63,      1.02,      0.32,      1.02,    7086.8,   12204.8,    8734.9,   11557.0,   39583.5,    6522.1,   10467.2,    8058.0,   10709.7,   35757.0,      84.7,     442.3,     152.8,     138.6,     818.4,     375.1,     823.5,     417.0,     465.8,    2081.4,     104.7,     471.9,     107.1,     242.9,     926.6,    849.78,    215.46,    284.50,    274.98,    249.29,   1024.23,    66.086,    22.538,    89.787,     1.201,   179.612
0068_028.3,     0.953,Both,Total,       1.0,      49.0,       4.0,       3.8,Principal Arterial,       945,    9025.7,   15515.3,   10882.0,   15338.8,   50761.8,      42.4,      22.9,      35.8,      22.1,      41.8,      30.1,     1.350,     2.550,     1.599,     2.614,     1.367,     11338,     22675,     11338,     45350,     90700,      1.17,      0.76,      1.21,      0.41,      1.21,    8599.5,   14782.6,   10368.1,   14614.4,   48364.6,    7898.7,   12734.9,    9582.4,   13502.3,   43718.3,     106.5,     533.5,     176.8,     181.5,     998.3,     480.6,     966.3,     496.1,     624.6,    2567.6,     113.7,     547.9,     112.9,     306.2,    1080.7,   1142.02,    375.91,    413.32,    468.81,    349.37,   1607.41,   180.532,    64.395,   229.320,     4.324,   478.571
0068_029.3,     0.498,Both,Total,       1.0,      49.0,       4.0,       2.0,Principal Arterial,       929,    9361.8,   16910.3,   11424.6,   16666.2,   54362.9,      40.0,      20.1,      31.5,      19.4,      39.3,      27.0,     0.747,     1.520,     0.948,     1.562,     0.761,     11148,     22296,     11148,     44592,     89184,      1.23,      0.85,      1.27,      0.45,      1.27,    4659.2,    8416.1,    5685.9,    8294.6,   27055.8,    4259.2,    7215.4,    5232.7,    7650.3,   24357.6,      57.5,     314.3,     102.4,     107.0,     581.2,     273.1,     567.6,     282.2,     361.2,    1484.1,      69.5,     318.7,      68.5,     176.0,     632.7,    677.02,    231.69,    267.04,    293.73,    211.26,   1003.72,   120.554,    56.558,   155.101,     3.736,   335.949
0068_029.7,     0.725,Both,Total,       1.0,      49.0,       4.0,       2.9,Principal Arterial,       929,    9082.1,   17475.5,   11428.4,   17380.1,   55366.1,      40.0,      20.2,      30.6,      19.1,      39.2,      26.8,     1.087,     2.203,     1.421,     2.305,     1.110,     11148,     22296,     11148,     44592,     89184,      1.20,      0.88,      1.25,      0.47,      1.25,    6581.5,   12663.9,    8281.8,   12594.8,   40122.0,    6003.5,   10835.0,    7601.8,   11608.7,   36049.0,      88.2,     479.2,     147.1,     166.6,     881.1,     377.5,     865.4,     425.7,     540.9,    2209.5,     112.2,     484.3,     106.9,     278.7,     982.1,   1002.92,    325.88,    413.64,    433.81,    321.49,   1494.82,   168.950,    97.291,   232.004,     6.718,   504.963
