SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
2034_001.5,     0.730,Both,Total,       1.0,      35.0,       4.0,       2.9,Collector,       703,    1495.4,    2676.3,    2263.9,    2141.1,    8576.7,      32.0,      31.7,      31.9,      31.6,      32.0,      31.8,     1.369,     1.381,     1.373,     1.388,     1.369,     1.378,      8436,     16872,      8436,     33744,     67488,      0.27,      0.18,      0.30,      0.07,      0.30,    1092.2,    1954.7,    1653.6,    1563.9,    6264.4,     945.4,    1605.9,    1484.8,    1397.1,    5433.2,      11.5,      62.0,      22.8,      20.3,     116.6,      94.2,     197.5,     118.9,     111.1,     521.7,      41.2,      89.2,      27.1,      35.3,     192.8,    195.63,     34.42,     61.24,     52.37,     48.85,    196.88,     0.320,     0.192,     0.748,     0.010,     1.270
2034_002.3,     0.453,Both,Total,       1.0,      35.0,       4.0,       1.8,Collector,       683,    3147.2,    4940.5,    4373.1,    4163.9,   16624.7,      29.5,      28.4,      28.9,      26.7,      29.5,      28.3,     0.920,     0.957,     0.940,     1.019,     0.921,     0.960,      8192,     16383,      8192,     32766,     65532,      0.42,      0.33,      0.59,      0.14,      0.59,    1426.0,    2238.6,    1981.5,    1886.7,    7532.8,    1286.7,    1835.3,    1806.8,    1693.8,    6622.6,       9.8,      70.8,      23.6,      22.0,     126.2,      98.6,     234.7,     122.6,     133.0,     588.9,      31.0,      97.6,      28.5,      37.9,     195.0,    254.95,     50.21,     77.41,     74.25,     63.95,    265.82,     1.939,     1.651,     7.170,     0.083,    10.843
2034_002.7,     0.460,Both,Total,       1.0,      35.0,       2.0,       0.9,Minor Arterial,       894,    1820.8,    3466.5,    2465.2,    3021.0,   10773.5,      36.0,      35.1,      35.6,      34.4,      36.0,      35.3,     0.766,     0.787,     0.774,     0.803,     0.767,     0.781,      5364,     10728,      5364,     21456,     42912,      0.49,      0.37,      0.58,      0.16,      0.58,     836.9,    1593.4,    1133.1,    1388.6,    4952.0,     718.3,    1275.5,     971.3,    1224.1,    4189.2,       9.7,      52.2,      13.4,      11.5,      86.8,      85.7,     188.6,     118.7,     114.9,     507.9,      23.2,      77.1,      29.8,      38.1,     168.2,    137.61,     23.84,     44.72,     32.98,     38.60,    140.14,     0.615,     0.446,     1.517,     0.017,     2.595
2034_003.2,     0.308,Both,Total,       1.0,      35.0,       2.0,       0.6,Minor Arterial,       894,    2682.4,    5263.6,    3781.2,    4635.2,   16362.4,      36.0,      33.5,      34.3,      29.1,      35.9,      33.2,     0.514,     0.552,     0.539,     0.636,     0.515,     0.557,      5364,     10728,      5364,     21456,     42912,      0.65,      0.54,      0.86,      0.24,      0.86,     826.4,    1621.6,    1164.9,    1428.0,    5040.9,     706.6,    1338.3,    1021.5,    1264.8,    4331.2,       8.1,      49.7,      11.1,      12.4,      81.3,      90.9,     170.8,     106.9,     113.4,     482.0,      20.8,      62.9,      25.3,      37.5,     146.5,    140.15,     24.64,     47.31,     40.02,     39.77,    151.74,     1.702,     2.219,     7.696,     0.074,    11.691
2034_003.5,     0.310,Both,Total,       1.0,      35.0,       2.0,       0.6,Collector,       733,    1536.8,    3290.9,    2335.8,    2962.6,   10126.1,      32.0,      30.9,      30.7,      28.7,      31.9,      30.6,     0.581,     0.601,     0.606,     0.647,     0.583,     0.608,      4398,      8796,      4398,     17592,     35184,      0.39,      0.42,      0.60,      0.18,      0.60,     476.3,    1019.9,     723.9,     918.2,    3138.3,     394.1,     814.6,     620.8,     792.9,    2622.4,       3.8,      33.3,       8.0,       8.4,      53.5,      64.2,     128.2,      76.8,      89.3,     358.5,      14.2,      43.8,      18.3,      27.6,     103.9,     98.05,     15.39,     33.22,     25.20,     28.79,    102.60,     0.506,     1.356,     2.581,     0.111,     4.554
2034_003.8,     0.641,Both,Total,       1.0,      35.0,       2.0,       1.3,Collector,       733,    1703.3,    3508.2,    2504.0,    3182.7,   10898.2,      32.0,      30.6,      30.4,      28.1,      31.9,      30.3,     1.202,     1.258,     1.264,     1.369,     1.207,     1.271,      4398,      8796,      4398,     17592,     35184,      0.45,      0.45,      0.62,      0.20,      0.62,    1092.1,    2249.4,    1605.5,    2040.7,    6987.7,     908.4,    1787.4,    1376.2,    1759.8,    5831.8,       9.7,      80.1,      19.8,      19.9,     129.5,     140.7,     280.9,     169.1,     193.0,     783.7,      33.2,     101.0,      40.4,      68.0,     242.6,    218.32,     35.73,     73.91,     57.12,     64.04,    230.80,     1.596,     3.628,     6.955,     0.285,    12.464
2034_004.4,     0.777,Both,Total,       1.0,      35.0,       2.0,       1.6,Collector,       733,    1781.0,    3532.3,    2557.5,    3134.1,   11004.9,      32.0,      30.3,      30.4,      27.7,      31.8,      30.1,     1.457,     1.537,     1.533,     1.683,     1.464,     1.549,      4398,      8796,      4398,     17592,     35184,      0.48,      0.44,      0.68,      0.19,      0.68,    1383.4,    2743.8,    1986.5,    2434.5,    8548.2,    1161.0,    2211.1,    1715.4,    2097.8,    7185.3,       9.6,      85.1,      23.6,      24.1,     142.4,     173.6,     328.7,     198.2,     233.4,     933.9,      39.3,     118.8,      49.4,      79.2,     286.7,    267.31,     45.60,     90.27,     71.73,     76.45,    284.05,     2.355,     4.475,     9.622,     0.325,    16.777
2035_001.6,     0.401,Both,Total,       1.0,      35.0,       2.0,       0.8,Minor Arterial,       894,    2624.7,    4940.3,    3861.0,    4501.7,   15927.7,      36.0,      33.7,      34.7,      29.2,      35.9,      33.3,     0.668,     0.715,     0.692,     0.825,     0.669,     0.721,      5364,     10728,      5364,     21456,     42912,      0.64,      0.50,      0.86,      0.23,      0.86,    1051.3,    1978.8,    1546.5,    1803.1,    6379.7,     920.0,    1686.4,    1384.2,    1652.2,    5642.8,       9.7,      59.7,      24.1,      19.9,     113.4,      96.7,     171.2,     115.9,     102.5,     486.3,      24.9,      61.5,      22.3,      28.7,     137.4,    177.20,     31.23,     56.95,     53.04,     50.16,    191.38,     2.063,     1.982,    10.126,     0.077,    14.248
2035_002.0,     0.503,Both,Total,       1.0,      35.0,       2.0,       1.0,Minor Arterial,       894,    1746.2,    3520.9,    2310.5,    2977.4,   10555.0,      36.0,      35.5,      35.7,      35.0,      36.0,      35.6,     0.837,     0.851,     0.845,     0.860,     0.837,     0.847,      5364,     10728,      5364,     21456,     42912,      0.44,      0.36,      0.49,      0.17,      0.49,     877.7,    1769.6,    1161.2,    1496.5,    5305.0,     749.1,    1462.1,    1024.9,    1338.2,    4574.3,       8.0,      65.0,      16.1,      24.8,     113.9,      90.1,     176.0,      98.0,      99.7,     463.8,      30.4,      66.4,      22.2,      33.6,     152.6,    147.26,     24.74,     49.61,     33.13,     41.55,    149.03,     0.395,     0.477,     0.894,     0.014,     1.780
2035_002.5,     0.501,Both,Total,       1.0,      35.0,       2.0,       1.0,Minor Arterial,       894,    2382.8,    4725.7,    3084.6,    3944.0,   14137.1,      36.0,      34.0,      34.7,      32.7,      36.0,      34.5,     0.836,     0.886,     0.866,     0.920,     0.837,     0.873,      5364,     10728,      5364,     21456,     42912,      0.59,      0.49,      0.63,      0.22,      0.63,    1194.8,    2369.5,    1546.7,    1977.6,    7088.6,    1027.5,    1974.9,    1377.0,    1780.1,    6159.5,      10.3,      83.8,      20.0,      27.8,     141.9,     115.9,     224.0,     122.4,     125.6,     587.9,      41.1,      86.9,      27.2,      44.0,     199.2,    196.89,     35.12,     68.22,     47.24,     55.00,    205.58,     2.000,     2.405,     4.318,     0.071,     8.794
2035_003.0,     0.752,Both,Total,       1.0,      35.0,       4.0,       3.0,Minor Arterial,       800,    3422.3,    6826.3,    4495.0,    5407.5,   20151.1,      30.0,      29.7,      29.8,      29.5,      30.0,      29.8,     1.505,     1.522,     1.515,     1.532,     1.506,     1.517,      9599,     19198,      9599,     38395,     76791,      0.48,      0.40,      0.52,      0.17,      0.52,    2575.1,    5136.4,    3382.2,    4068.8,   15162.5,    2207.0,    4263.1,    2999.9,    3657.0,   13127.0,      29.6,     183.2,      50.6,      51.6,     315.0,     248.0,     483.3,     272.0,     267.1,    1270.4,      90.5,     206.8,      59.7,      93.0,     450.0,    505.59,     86.79,    172.33,    114.72,    135.69,    509.53,     0.944,     1.058,     1.961,     0.020,     3.983
2035_003.7,     0.335,Both,Total,       1.0,      35.0,       6.0,       2.0,Minor Arterial,       781,    5620.1,   11129.1,    7435.3,    8918.8,   33103.3,      30.0,      29.0,      29.4,      28.1,      29.9,      29.2,     0.672,     0.694,     0.686,     0.716,     0.672,     0.690,     14058,     28116,     14058,     56232,    112464,      0.53,      0.43,      0.61,      0.19,      0.61,    1885.4,    3733.6,    2494.4,    2992.1,   11105.5,    1630.9,    3123.1,    2214.2,    2705.1,    9673.3,      21.1,     133.8,      37.1,      35.9,     227.9,     177.5,     332.3,     199.8,     184.0,     893.6,      55.9,     144.4,      43.4,      67.1,     310.8,    370.61,     64.95,    127.19,     88.70,     99.92,    380.76,     2.097,     2.603,     5.508,     0.073,    10.281
2035_004.1,     0.271,Both,Total,       1.0,      35.0,       6.0,       1.6,Principal Arterial,       846,    8414.5,   16825.0,   10390.9,   12856.9,   48487.3,      34.0,      30.4,      31.6,      29.3,      34.0,      31.5,     0.478,     0.536,     0.514,     0.554,     0.478,     0.517,     15228,     30456,     15228,     60912,    121824,      0.73,      0.61,      0.72,      0.25,      0.73,    2278.6,    4556.2,    2813.9,    3481.6,   13130.3,    1975.5,    3850.8,    2511.3,    3191.4,   11529.0,      27.8,     132.9,      45.9,      31.7,     238.3,     216.0,     417.6,     215.3,     197.0,    1045.9,      59.3,     154.8,      41.5,      61.5,     317.1,    385.96,     74.85,    144.16,     95.94,    102.51,    417.46,     8.167,    10.253,    13.247,     0.161,    31.828
2035_004.3,     0.591,Both,Total,       1.0,      35.0,       6.0,       3.5,Principal Arterial,       846,    9258.6,   17442.3,   12101.4,   13822.4,   52624.7,      34.0,      28.1,      31.2,      25.7,      33.9,      29.8,     1.042,     1.273,     1.138,     1.380,     1.044,     1.193,     15228,     30456,     15228,     60912,    121824,      0.84,      0.65,      0.91,      0.27,      0.91,    5469.2,   10303.6,    7148.6,    8165.2,   31086.6,    4700.7,    8570.6,    6336.5,    7418.9,   27026.7,      64.0,     317.5,     117.5,      79.2,     578.2,     553.9,    1029.1,     588.5,     498.1,    2669.6,     150.6,     386.4,     106.0,     168.9,     811.9,    913.82,    194.76,    330.76,    277.62,    240.57,   1043.71,    35.623,    27.973,    68.220,     0.552,   132.368
2035_004.9,     0.247,Both,Total,       1.0,      35.0,       6.0,       1.5,Principal Arterial,       846,   10837.2,   21022.3,   14503.0,   16018.1,   62380.6,      34.0,      25.2,      28.4,      20.7,      33.9,      26.7,     0.435,     0.592,     0.520,     0.714,     0.437,     0.556,     15228,     30456,     15228,     60912,    121824,      0.96,      0.78,      1.05,      0.31,      1.05,    2671.5,    5182.3,    3575.1,    3948.7,   15377.6,    2274.2,    4279.2,    3142.7,    3556.4,   13252.5,      36.0,     168.8,      57.5,      44.9,     307.2,     278.7,     525.8,     313.6,     254.9,    1373.0,      82.7,     208.3,      61.3,      92.4,     444.7,    452.29,    105.81,    182.21,    172.34,    116.59,    576.95,    28.395,    29.862,    67.486,     0.464,   126.207
2035_005.2,     0.312,Both,Total,       1.0,      35.0,       4.0,       1.2,Minor Arterial,       858,    3135.2,    7176.4,    4996.9,    5629.7,   20938.2,      36.0,      35.8,      35.6,      34.5,      36.0,      35.5,     0.519,     0.523,     0.525,     0.542,     0.519,     0.527,     10296,     20592,     10296,     41184,     82368,      0.35,      0.37,      0.55,      0.15,      0.55,     977.6,    2237.8,    1558.1,    1755.5,    6529.0,     869.4,    1984.8,    1424.3,    1632.4,    5910.9,       7.1,      48.4,      16.8,      15.1,      87.4,      82.6,     149.9,     101.5,      81.3,     415.3,      18.5,      54.6,      15.6,      26.6,     115.3,    181.15,     27.32,     62.85,     45.16,     48.72,    184.05,     0.200,     0.756,     1.926,     0.019,     2.901
2035_005.5,     1.009,Both,Total,       1.0,      35.0,       4.0,       4.0,Minor Arterial,       858,    1845.0,    3940.5,    3368.8,    2924.1,   12078.4,      36.0,      36.0,      36.0,      35.6,      36.0,      35.9,     1.681,     1.683,     1.683,     1.697,     1.681,     1.686,     10296,     20592,     10296,     41184,     82368,      0.19,      0.21,      0.36,      0.08,      0.36,    1860.7,    3974.0,    3397.4,    2948.9,   12181.0,    1635.2,    3507.5,    3054.8,    2735.1,   10932.6,      17.0,      89.8,      33.1,      28.8,     168.7,     171.1,     287.9,     256.7,     139.7,     855.4,      37.4,      88.8,      52.9,      45.4,     224.5,    338.40,     51.75,    110.54,     95.30,     81.93,    339.52,     0.050,     0.137,     0.906,         0,     1.093
2035_006.5,     0.999,Both,Total,       1.0,      35.0,       2.0,       2.0,Minor Arterial,       894,    1076.8,    2456.6,    1758.6,    1110.5,    6402.5,      36.0,      35.9,      35.9,      35.7,      36.0,      35.9,     1.666,     1.669,     1.670,     1.680,     1.666,     1.672,      5364,     10728,      5364,     21456,     42912,      0.23,      0.26,      0.35,      0.05,      0.35,    1075.9,    2454.5,    1757.0,    1109.5,    6396.9,     954.4,    2169.5,    1606.0,    1024.3,    5754.2,       6.3,      61.0,      17.9,      16.0,     101.2,      98.4,     171.4,     116.3,      61.9,     448.0,      16.8,      52.6,      16.9,       7.4,      93.7,    177.78,     29.94,     68.37,     49.25,     30.83,    178.39,     0.050,     0.144,     0.414,         0,     0.608
2036_000.0,     0.265,Both,Total,       1.0,      35.0,       4.0,       1.1,Minor Arterial,       858,    3429.1,    6867.8,    4931.9,    5829.1,   21057.9,      36.0,      35.5,      35.6,      34.3,      35.9,      35.4,     0.443,     0.448,     0.448,     0.465,     0.443,     0.450,     10296,     20592,     10296,     41184,     82368,      0.40,      0.39,      0.58,      0.17,      0.58,     910.4,    1823.3,    1309.3,    1547.5,    5590.5,     769.0,    1540.3,    1137.4,    1405.8,    4852.5,       9.1,      57.7,      20.6,      17.3,     104.7,     110.4,     169.3,     128.6,      96.7,     505.0,      21.8,      55.9,      22.8,      27.9,     128.4,    155.50,     25.61,     51.26,     38.19,     43.06,    158.12,     0.294,     0.539,     1.775,     0.010,     2.618
2036_000.3,     0.360,Both,Total,       1.0,      35.0,       4.0,       1.4,Minor Arterial,       858,    3441.1,    6492.3,    4833.3,    5440.5,   20207.2,      36.0,      35.5,      35.7,      34.3,      36.0,      35.4,     0.600,     0.609,     0.606,     0.630,     0.601,     0.611,     10296,     20592,     10296,     41184,     82368,      0.42,      0.37,      0.59,      0.17,      0.59,    1239.6,    2338.8,    1741.1,    1959.9,    7279.4,    1033.3,    1927.4,    1500.9,    1750.5,    6212.1,      14.0,      75.8,      27.4,      23.8,     141.0,     159.9,     249.7,     180.1,     141.6,     731.3,      32.4,      85.9,      32.9,      44.0,     195.2,    202.24,     34.89,     65.56,     50.74,     54.47,    205.66,     0.469,     0.573,     2.371,     0.020,     3.433
2036_000.6,     0.537,Both,Total,       1.0,      35.0,       4.0,       2.1,Minor Arterial,       858,    5257.8,   10084.4,    7346.2,    8628.4,   31316.8,      36.0,      32.9,      34.3,      28.2,      36.0,      32.8,     0.895,     0.982,     0.939,     1.144,     0.897,     0.983,     10296,     20592,     10296,     41184,     82368,      0.69,      0.55,      0.90,      0.26,      0.90,    2824.9,    5418.2,    3947.0,    4635.9,   16826.0,    2402.3,    4535.8,    3479.6,    4173.7,   14591.4,      32.0,     168.7,      54.4,      49.2,     304.3,     323.0,     524.5,     355.3,     315.1,    1517.9,      67.6,     189.0,      57.5,      97.8,     411.9,    467.09,     85.75,    157.85,    139.79,    128.95,    512.34,     7.655,     7.445,    30.472,     0.252,    45.824
2036_001.2,     0.136,Both,Total,       1.0,      35.0,       4.0,       0.5,Minor Arterial,       858,    4031.1,    8187.0,    5849.4,    6553.5,   24621.0,      36.0,      35.3,      35.3,      33.2,      36.0,      35.0,     0.226,     0.230,     0.231,     0.245,     0.226,     0.233,     10296,     20592,     10296,     41184,     82368,      0.44,      0.46,      0.64,      0.17,      0.64,     546.9,    1110.8,     793.6,     889.1,    3340.4,     466.5,     922.4,     694.4,     791.3,    2874.6,       6.9,      36.1,      12.6,       8.6,      64.2,      57.1,     110.4,      71.4,      68.3,     307.2,      16.5,      41.9,      15.3,      21.0,      94.7,     92.74,     15.48,     31.50,     23.88,     24.70,     95.56,     0.294,     0.664,     1.842,     0.013,     2.813
2036_001.3,     0.350,Both,Total,       1.0,      35.0,       4.0,       1.4,Minor Arterial,       858,    3167.0,    6145.2,    4457.6,    5804.5,   19574.3,      36.0,      35.7,      35.7,      35.0,      36.0,      35.6,     0.583,     0.587,     0.587,     0.599,     0.583,     0.588,     10296,     20592,     10296,     41184,     82368,      0.35,      0.35,      0.49,      0.15,      0.49,    1106.9,    2147.9,    1558.0,    2028.8,    6841.6,     932.6,    1749.0,    1352.4,    1813.4,    5847.4,      13.7,      73.6,      25.3,      19.9,     132.5,     125.6,     242.7,     148.1,     154.2,     670.6,      34.9,      82.4,      32.1,      41.3,     190.7,    190.05,     30.98,     60.09,     44.50,     56.37,    191.94,     0.230,     0.422,     1.223,     0.019,     1.894
2036_001.6,     0.607,Both,Total,       1.0,      35.0,       4.0,       2.4,Minor Arterial,       858,    3043.8,    6585.3,    4390.9,    5691.0,   19711.0,      36.0,      35.7,      35.7,      35.1,      36.0,      35.6,     1.011,     1.018,     1.020,     1.036,     1.012,     1.021,     10296,     20592,     10296,     41184,     82368,      0.34,      0.35,      0.45,      0.15,      0.45,    1846.3,    3994.6,    2663.5,    3452.1,   11956.5,    1599.5,    3423.0,    2387.9,    3127.5,   10537.9,      17.8,     109.0,      34.6,      25.5,     186.9,     187.4,     358.6,     201.8,     232.0,     979.8,      41.6,     103.9,      39.3,      67.1,     251.9,    332.22,     51.65,    111.94,     75.85,     95.95,    335.39,     0.344,     0.933,     1.843,     0.031,     3.151
2036_002.2,     0.384,Both,Total,       1.0,      35.0,       4.0,       1.5,Minor Arterial,       858,    2988.2,    6527.3,    4533.1,    5737.2,   19785.8,      36.0,      35.7,      35.7,      35.0,      36.0,      35.6,     0.640,     0.645,     0.646,     0.659,     0.640,     0.647,     10296,     20592,     10296,     41184,     82368,      0.36,      0.35,      0.48,      0.16,      0.48,    1148.2,    2508.0,    1741.8,    2204.4,    7602.4,     969.8,    2139.9,    1546.7,    1995.5,    6651.9,      12.6,      67.8,      22.5,      14.8,     117.7,     136.8,     225.3,     143.2,     147.7,     653.0,      28.9,      74.9,      29.2,      46.4,     179.4,    211.15,     32.13,     70.23,     49.75,     61.24,    213.35,     0.253,     0.579,     1.384,     0.016,     2.232
2036_002.6,     0.425,Both,Total,       1.0,      35.0,       4.0,       1.7,Minor Arterial,       858,    3357.9,    7102.3,    4646.8,    6967.8,   22074.8,      36.0,      35.4,      35.6,      34.8,      36.0,      35.5,     0.709,     0.722,     0.717,     0.734,     0.709,     0.719,     10296,     20592,     10296,     41184,     82368,      0.45,      0.39,      0.53,      0.20,      0.53,    1428.2,    3020.9,    1976.5,    2963.7,    9389.3,    1228.4,    2535.8,    1753.7,    2667.2,    8185.1,      14.1,      86.0,      31.1,      22.9,     154.1,     152.9,     306.9,     161.3,     207.0,     828.1,      32.9,      92.2,      30.4,      66.7,     222.2,    260.70,     40.34,     84.87,     56.80,     82.35,    264.36,     0.725,     0.994,     1.937,     0.061,     3.717
2036_003.2,     0.181,Both,Total,       1.0,      35.0,       4.0,       0.7,Minor Arterial,       858,    3420.2,    7429.3,    4884.5,    6772.6,   22506.6,      36.0,      35.4,      35.5,      34.6,      36.0,      35.4,     0.302,     0.307,     0.306,     0.314,     0.302,     0.307,     10296,     20592,     10296,     41184,     82368,      0.45,      0.40,      0.54,      0.19,      0.54,     618.7,    1343.9,     883.6,    1225.2,    4071.4,     535.6,    1143.7,     793.0,    1102.1,    3574.4,       5.7,      35.6,      12.7,       9.4,      63.4,      63.4,     126.4,      65.2,      85.7,     340.7,      13.9,      38.4,      12.8,      27.8,      92.9,    113.16,     17.49,     37.87,     25.55,     34.08,    114.99,     0.315,     0.508,     0.992,     0.020,     1.835
2036_003.4,     0.268,Both,Total,       1.0,      35.0,       4.0,       1.1,Minor Arterial,       858,    7850.7,   15252.6,   10592.1,   13651.2,   47346.6,      36.0,      25.7,      28.6,      18.6,      35.7,      26.4,     0.446,     0.631,     0.563,     0.866,     0.450,     0.610,     10296,     20592,     10296,     41184,     82368,      1.00,      0.84,      1.20,      0.37,      1.20,    2102.0,    4083.9,    2836.0,    3655.1,   12677.0,    1784.1,    3356.3,    2493.2,    3246.3,   10879.9,      19.8,     123.0,      38.3,      30.8,     211.9,     238.6,     443.0,     258.2,     281.2,    1221.0,      59.4,     161.6,      46.4,      96.9,     364.3,    351.75,     81.91,    142.97,    152.32,    102.39,    479.59,    24.263,    29.680,    74.146,     0.976,   129.065
2038_000.0,     0.495,Both,Total,       1.0,      35.0,       2.0,       1.0,Minor Arterial,       939,    1614.3,    2431.8,    2598.9,    1515.6,    8160.6,      40.0,      39.5,      39.9,      37.9,      40.0,      39.2,     0.743,     0.751,     0.744,     0.785,     0.743,     0.758,      5634,     11268,      5634,     22536,     45072,      0.41,      0.23,      0.61,      0.07,      0.61,     799.4,    1204.2,    1287.0,     750.5,    4041.1,     732.3,    1083.6,    1214.2,     698.0,    3728.1,       4.1,      22.0,       5.3,       7.9,      39.3,      56.3,      74.4,      61.4,      32.5,     224.6,       6.7,      24.2,       6.0,      12.1,      49.0,    101.01,     20.22,     30.15,     33.98,     18.76,    103.11,     0.234,     0.049,     1.821,         0,     2.104
2038_000.5,     0.436,Both,Total,       1.0,      35.0,       2.0,       0.9,Minor Arterial,       894,     567.8,     926.9,     898.7,     793.9,    3187.3,      36.0,      36.0,      36.0,      36.0,      36.0,      36.0,     0.726,     0.726,     0.727,     0.727,     0.727,     0.727,      5364,     10728,      5364,     21456,     42912,      0.13,      0.10,      0.20,      0.04,      0.20,     247.6,     404.2,     391.9,     346.2,    1389.9,     220.6,     356.1,     369.7,     323.4,    1269.8,       0.9,      11.7,       1.5,       1.3,      15.4,      23.9,      28.7,      17.7,      16.3,      86.6,       2.2,       7.6,       3.1,       5.2,      18.1,     38.58,      6.87,     11.22,     10.88,      9.61,     38.58,         0,     0.007,     0.010,     0.004,     0.021
2038_000.9,     1.096,Both,Total,       1.0,      35.0,       4.0,       4.4,Minor Arterial,       835,    1891.1,    3367.3,    3588.2,    2741.4,   11588.0,      32.5,      32.5,      32.5,      31.9,      32.5,      32.3,     2.020,     2.023,     2.023,     2.064,     2.022,     2.035,     10025,     20050,     10025,     40100,     80199,      0.21,      0.19,      0.48,      0.07,      0.48,    2072.2,    3689.8,    3931.8,    3003.9,   12697.7,    1789.6,    3097.0,    3524.3,    2746.0,   11156.9,      16.2,     115.9,      59.5,      21.5,     213.1,     222.0,     362.6,     289.7,     187.0,    1061.3,      44.3,     114.2,      58.3,      49.5,     266.3,    390.18,     63.76,    113.52,    123.44,     92.40,    393.12,     0.079,     0.133,     2.592,     0.087,     2.891
2038_003.7,     0.049,Both,Total,       1.0,      35.0,       2.0,       0.1,Minor Arterial,       939,     325.1,     422.6,    1567.9,     350.7,    2666.3,      40.1,      40.0,      40.0,      38.6,      40.1,      39.2,     0.074,     0.074,     0.074,     0.077,     0.074,     0.075,      5634,     11268,      5634,     22536,     45072,      0.10,      0.04,      0.52,      0.02,      0.52,      16.0,      20.8,      77.3,      17.3,     131.4,      13.2,      17.6,      73.0,      15.7,     119.5,       0.4,       0.4,       0.5,       0.2,       1.5,       1.9,       1.9,       3.0,       0.8,       7.6,       0.5,       0.8,       0.7,       0.5,       2.5,      3.28,      0.40,      0.52,      2.00,      0.43,      3.35,         0,         0,     0.074,         0,     0.074
2039_000.0,     0.502,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       733,     348.8,     586.0,     900.2,     420.6,    2255.6,      32.0,      32.0,      32.0,      31.7,      32.0,      31.8,     0.942,     0.943,     0.942,     0.952,     0.942,     0.946,      4398,      8796,      4398,     17592,     35184,      0.11,      0.08,      0.29,      0.03,      0.29,     175.2,     294.4,     452.1,     211.2,    1132.9,     158.2,     258.8,     416.6,     198.0,    1031.6,       0.6,       5.9,       3.9,       1.5,      11.9,      15.0,      24.2,      26.8,       9.7,      75.7,       1.5,       5.5,       5.0,       2.0,      14.0,     35.41,      5.48,      9.21,     14.27,      6.61,     35.57,     0.006,     0.004,     0.153,         0,     0.163
2039_000.5,     0.501,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       733,     506.4,     590.8,     561.5,     447.0,    2105.7,      32.0,      31.9,      32.0,      32.0,      32.0,      32.0,     0.940,     0.942,     0.940,     0.941,     0.940,     0.941,      4398,      8796,      4398,     17592,     35184,      0.18,      0.09,      0.14,      0.03,      0.18,     253.9,     296.1,     281.5,     224.0,    1055.5,     240.1,     267.7,     260.6,     203.8,     972.2,       0.6,       6.5,       1.8,       2.3,      11.2,      12.0,      17.5,      16.9,      14.3,      60.7,       1.3,       4.5,       2.4,       3.8,      12.0,     32.98,      7.95,      9.26,      8.81,      7.00,     33.02,     0.020,         0,     0.009,     0.003,     0.032
2039_001.0,     0.505,Both,Total,       1.0,      35.0,       2.0,       1.0,Collector,       733,     486.6,     554.3,     530.8,     409.5,    1981.2,      32.0,      31.9,      32.0,      31.9,      32.0,      32.0,     0.948,     0.952,     0.948,     0.949,     0.948,     0.949,      4398,      8796,      4398,     17592,     35184,      0.19,      0.09,      0.14,      0.03,      0.19,     246.0,     280.2,     268.3,     206.9,    1001.4,     232.5,     253.9,     250.0,     186.8,     923.2,       0.8,       6.0,       1.5,       3.0,      11.3,      11.5,      16.6,      15.2,      13.6,      56.9,       1.0,       3.5,       1.6,       3.5,       9.6,     31.31,      7.71,      8.76,      8.40,      6.47,     31.34,     0.031,     0.001,     0.004,         0,     0.036
2039_001.5,     0.250,Both,Total,       1.0,      35.0,       2.0,       0.5,Collector,       733,     678.4,     931.8,     844.1,     765.2,    3219.5,      32.0,      31.7,      32.0,      31.8,      32.0,      31.9,     0.468,     0.472,     0.469,     0.471,     0.468,     0.470,      4398,      8796,      4398,     17592,     35184,      0.26,      0.13,      0.23,      0.05,      0.26,     169.4,     232.7,     210.8,     191.1,     804.0,     157.5,     210.3,     191.3,     176.4,     735.5,       1.4,       6.1,       2.7,       3.2,      13.4,       8.7,      13.7,      15.2,       8.5,      46.1,       1.7,       2.4,       1.5,       3.0,       8.6,     25.11,      5.34,      7.27,      6.62,      5.96,     25.19,     0.043,     0.011,     0.042,     0.002,     0.098
