Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
NHB,Ok,A,   1170.00,     45.62,     45.19,      0.17,     45.19,      0.44,      0.27,         0
HBSch,Ok,P,   1170.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   1170.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1171.00,    377.77,    370.12,      1.56,    370.38,      7.39,      5.83,      0.26
All,Ok,A,   1171.00,   1421.75,   1407.43,      5.75,   1409.88,     11.87,      6.13,      2.45
HBW,Ok,P,   1171.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   1171.00,    436.96,    435.23,      0.91,    436.04,      0.92,      0.01,      0.81
HBO,Ok,P,   1171.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   1171.00,    606.14,    601.19,      3.21,    602.68,      3.47,      0.25,      1.48
NHB,Ok,P,   1171.00,    377.77,    370.12,      1.56,    370.38,      7.39,      5.83,      0.26
NHB,Ok,A,   1171.00,    378.65,    371.01,      1.63,    371.16,      7.49,      5.86,      0.15
HBSch,Ok,P,   1171.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   1171.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1172.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,A,   1172.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,P,   1172.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   1172.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,P,   1172.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   1172.00,         0,         0,         0,         0,         0,         0,         0
NHB,Ok,P,   1172.00,         0,         0,         0,         0,         0,         0,         0
NHB,Ok,A,   1172.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,P,   1172.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   1172.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1173.00,    741.43,    714.16,      4.34,    714.38,     27.05,     22.71,      0.23
All,Ok,A,   1173.00,   3351.08,   3300.59,     25.83,   3300.59,     50.49,     24.66,         0
HBW,Ok,P,   1173.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   1173.00,   1416.39,   1407.80,      8.51,   1407.80,      8.59,      0.08,         0
HBO,Ok,P,   1173.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   1173.00,   1183.48,   1169.38,     12.88,   1169.38,     14.10,      1.22,         0
NHB,Ok,P,   1173.00,    741.43,    714.16,      4.34,    714.38,     27.05,     22.71,      0.23
NHB,Ok,A,   1173.00,    751.21,    723.41,      4.44,    723.41,     27.80,     23.36,         0
HBSch,Ok,P,   1173.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   1173.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1174.00,    568.65,    552.74,      3.70,    552.94,     15.70,     12.00,      0.21
All,Ok,A,   1174.00,   3488.39,   3438.45,     31.64,   3439.72,     48.67,     17.02,      1.28
HBW,Ok,P,   1174.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   1174.00,   1695.61,   1682.65,     12.22,   1682.91,     12.70,      0.48,      0.26
HBO,Ok,P,   1174.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   1174.00,   1213.48,   1192.62,     15.81,   1193.63,     19.85,      4.05,      1.01
NHB,Ok,P,   1174.00,    568.65,    552.74,      3.70,    552.94,     15.70,     12.00,      0.21
NHB,Ok,A,   1174.00,    579.30,    563.17,      3.62,    563.18,     16.12,     12.50,      0.01
HBSch,Ok,P,   1174.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   1174.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1175.00,    588.23,    571.71,      4.44,    571.92,     16.30,     11.87,      0.21
All,Ok,A,   1175.00,   2372.22,   2318.26,     25.94,   2321.03,     51.19,     25.24,      2.77
HBW,Ok,P,   1175.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   1175.00,    839.96,    830.74,      7.48,    831.17,      8.79,      1.31,      0.43
HBO,Ok,P,   1175.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   1175.00,    932.59,    904.38,     14.26,    906.67,     25.92,     11.65,      2.30
NHB,Ok,P,   1175.00,    588.23,    571.71,      4.44,    571.92,     16.30,     11.87,      0.21
NHB,Ok,A,   1175.00,    599.67,    583.14,      4.20,    583.19,     16.48,     12.29,      0.05
HBSch,Ok,P,   1175.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   1175.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1176.00,    285.21,    275.69,      2.26,    276.82,      8.39,      6.14,      1.13
All,Ok,A,   1176.00,    870.18,    835.64,      9.51,    846.94,     23.23,     13.73,     11.30
HBW,Ok,P,   1176.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   1176.00,    397.87,    385.01,      4.54,    391.63,      6.25,      1.70,      6.62
HBO,Ok,P,   1176.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   1176.00,    181.60,    168.82,      2.84,    172.98,      8.63,      5.79,      4.16
NHB,Ok,P,   1176.00,    285.21,    275.69,      2.26,    276.82,      8.39,      6.14,      1.13
NHB,Ok,A,   1176.00,    290.70,    281.82,      2.12,    282.34,      8.36,      6.24,      0.52
HBSch,Ok,P,   1176.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   1176.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1177.00,   1496.92,   1421.29,     15.69,   1431.82,     65.10,     45.84,     10.53
All,Ok,A,   1177.00,   3620.95,   3359.12,     40.82,   3402.03,    218.92,     93.60,     42.91
HBW,Ok,P,   1177.00,     70.09,     63.49,      1.51,     66.09,      4.00,      2.49,      2.60
HBW,Ok,A,   1177.00,    699.23,    675.77,      7.55,    686.14,     13.09,      5.54,     10.36
HBO,Ok,P,   1177.00,    338.69,    314.53,      4.89,    318.20,     20.49,     15.60,      3.67
HBO,Ok,A,   1177.00,   1561.51,   1447.35,     24.42,   1477.93,     83.58,     59.15,     30.58
NHB,Ok,P,   1177.00,   1081.78,   1040.52,      9.29,   1044.77,     37.01,     27.72,      4.25
NHB,Ok,A,   1177.00,   1105.68,   1066.96,      8.70,   1068.92,     36.75,     28.05,      1.97
HBSch,Ok,P,   1177.00,      6.35,      2.75,      0.00,      2.75,      3.60,      0.04,         0
HBSch,Ok,A,   1177.00,    254.54,    169.04,      0.14,    169.04,     85.50,      0.85,         0
All,Ok,P,   1178.00,   2864.41,   2620.87,     44.37,   2685.19,    179.22,    116.33,     64.31
All,Ok,A,   1178.00,   2077.99,   1898.96,     24.84,   1934.67,    143.33,     85.69,     35.71
HBW,Ok,P,   1178.00,    404.35,    362.80,      9.49,    386.67,     17.68,      8.19,     23.87
HBW,Ok,A,   1178.00,    235.36,    223.27,      2.80,    227.60,      7.77,      4.96,      4.33
HBO,Ok,P,   1178.00,   1878.18,   1716.87,     29.94,   1754.39,    123.78,     93.85,     37.52
HBO,Ok,A,   1178.00,   1218.19,   1104.20,     17.43,   1134.17,     84.02,     66.59,     29.97
NHB,Ok,P,   1178.00,    544.26,    522.31,      4.92,    525.23,     19.03,     14.11,      2.92
NHB,Ok,A,   1178.00,    555.44,    535.66,      4.56,    537.07,     18.37,     13.80,      1.41
HBSch,Ok,P,   1178.00,     37.63,     18.89,      0.02,     18.89,     18.73,      0.19,         0
HBSch,Ok,A,   1178.00,     69.00,     35.83,      0.04,     35.83,     33.17,      0.33,         0
All,Ok,P,   1179.00,   2421.11,   2248.46,     36.75,   2277.01,    144.10,     91.84,     28.55
All,Ok,A,   1179.00,   1495.38,   1385.10,     20.50,   1400.36,     95.02,     74.52,     15.26
HBW,Ok,P,   1179.00,    344.52,    321.87,      7.95,    332.39,     12.13,      4.18,     10.52
HBW,Ok,A,   1179.00,     79.32,     76.12,      0.90,     76.73,      2.59,      1.69,      0.61
HBO,Ok,P,   1179.00,   1608.37,   1491.12,     24.77,   1507.89,    100.49,     75.71,     16.77
HBO,Ok,A,   1179.00,    970.42,    879.17,     15.93,    893.26,     77.17,     61.24,     14.09
NHB,Ok,P,   1179.00,    436.35,    419.29,      4.00,    420.55,     15.79,     11.79,      1.27
NHB,Ok,A,   1179.00,    445.64,    429.82,      3.67,    430.38,     15.26,     11.59,      0.56
HBSch,Ok,P,   1179.00,     31.87,     16.18,      0.02,     16.18,     15.69,      0.16,         0
HBSch,Ok,A,   1179.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1180.00,   2818.67,   2606.48,     46.46,   2657.40,    161.26,     98.04,     50.93
All,Ok,A,   1180.00,   1215.03,   1119.43,     17.48,   1136.38,     78.66,     61.17,     16.95
HBW,Ok,P,   1180.00,    452.12,    418.07,     10.80,    437.31,     14.81,      4.01,     19.24
HBW,Ok,A,   1180.00,      3.27,      3.27,         0,      3.27,         0,         0,      0.00
HBO,Ok,P,   1180.00,   2050.70,   1899.39,     32.98,   1930.01,    120.69,     87.71,     30.62
HBO,Ok,A,   1180.00,    931.83,    845.56,     15.09,    862.09,     69.74,     54.65,     16.53
NHB,Ok,P,   1180.00,    274.11,    264.24,      2.65,    265.30,      8.81,      6.16,      1.06
NHB,Ok,A,   1180.00,    279.93,    270.60,      2.39,    271.02,      8.91,      6.52,      0.42
HBSch,Ok,P,   1180.00,     41.74,     24.78,      0.02,     24.78,     16.96,      0.17,         0
HBSch,Ok,A,   1180.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1181.00,   1135.75,   1064.86,     17.34,   1070.92,     64.83,     39.05,      6.06
All,Ok,A,   1181.00,    654.75,    586.78,      9.11,    589.34,     65.41,     31.75,      2.56
HBW,Ok,P,   1181.00,    163.55,    155.53,      3.94,    158.02,      5.53,      1.59,      2.49
HBW,Ok,A,   1181.00,     51.72,     50.12,      0.51,     50.22,      1.50,      0.99,      0.09
HBO,Ok,P,   1181.00,    787.24,    738.94,     11.70,    742.23,     45.00,     33.30,      3.30
HBO,Ok,A,   1181.00,    385.26,    349.63,      7.06,    352.03,     33.23,     26.17,      2.40
NHB,Ok,P,   1181.00,    167.33,    161.31,      1.68,    161.58,      5.75,      4.07,      0.27
NHB,Ok,A,   1181.00,    171.19,    165.28,      1.50,    165.35,      5.84,      4.35,      0.07
HBSch,Ok,P,   1181.00,     17.63,      9.09,      0.01,      9.09,      8.54,      0.09,         0
HBSch,Ok,A,   1181.00,     46.58,     21.74,      0.03,     21.74,     24.83,      0.25,         0
All,Ok,P,   1182.00,    511.72,    471.75,      8.55,    480.31,     31.41,     21.17,      8.55
All,Ok,A,   1182.00,    288.53,    263.16,      4.26,    266.58,     21.95,     17.69,      3.42
HBW,Ok,P,   1182.00,     68.49,     62.85,      1.83,     65.84,      2.64,      0.82,      3.00
HBW,Ok,A,   1182.00,      5.19,      4.98,      0.05,      5.02,      0.18,      0.13,      0.04
HBO,Ok,P,   1182.00,    345.26,    316.57,      5.74,    321.73,     23.53,     17.79,      5.16
HBO,Ok,A,   1182.00,    189.62,    168.48,      3.35,    171.74,     17.88,     14.53,      3.26
NHB,Ok,P,   1182.00,     91.47,     87.55,      0.98,     87.94,      3.53,      2.55,      0.39
NHB,Ok,A,   1182.00,     93.72,     89.70,      0.86,     89.83,      3.89,      3.03,      0.13
HBSch,Ok,P,   1182.00,      6.50,      4.79,      0.00,      4.79,      1.71,      0.02,         0
HBSch,Ok,A,   1182.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1183.00,    836.92,    760.73,     14.35,    775.58,     61.34,     44.06,     14.86
All,Ok,A,   1183.00,    665.37,    607.98,      9.69,    616.71,     48.66,     38.97,      8.73
HBW,Ok,P,   1183.00,    116.37,    104.60,      3.26,    110.05,      6.33,      3.07,      5.45
HBW,Ok,A,   1183.00,    198.98,    187.25,      2.80,    190.01,      8.98,      6.18,      2.76
HBO,Ok,P,   1183.00,    558.05,    504.17,      9.38,    512.83,     45.22,     35.84,      8.66
HBO,Ok,A,   1183.00,    311.93,    274.58,      5.44,    280.30,     31.63,     26.19,      5.72
NHB,Ok,P,   1183.00,    150.94,    143.35,      1.71,    144.10,      6.84,      5.13,      0.75
NHB,Ok,A,   1183.00,    154.46,    146.15,      1.45,    146.41,      8.06,      6.60,      0.26
HBSch,Ok,P,   1183.00,     11.56,      8.60,      0.00,      8.60,      2.95,      0.03,         0
HBSch,Ok,A,   1183.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1184.00,    585.97,    534.82,      9.29,    541.96,     44.01,     33.87,      7.14
All,Ok,A,   1184.00,    706.71,    637.37,     10.16,    643.95,     62.77,     52.60,      6.58
HBW,Ok,P,   1184.00,     59.79,     53.77,      1.75,     56.27,      3.52,      1.77,      2.50
HBW,Ok,A,   1184.00,    114.74,    107.69,      1.61,    108.90,      5.84,      4.24,      1.21
HBO,Ok,P,   1184.00,    273.97,    244.61,      4.65,    248.26,     25.72,     21.07,      3.64
HBO,Ok,A,   1184.00,    335.78,    290.56,      6.12,    295.61,     40.17,     34.05,      5.04
NHB,Ok,P,   1184.00,    249.25,    234.34,      2.89,    235.34,     13.91,     11.03,      0.99
NHB,Ok,A,   1184.00,    256.19,    239.11,      2.44,    239.45,     16.75,     14.31,      0.33
HBSch,Ok,P,   1184.00,      2.95,      2.10,      0.00,      2.10,      0.85,      0.01,         0
HBSch,Ok,A,   1184.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1185.00,    111.46,    105.74,      1.20,    106.30,      5.16,      3.96,      0.55
All,Ok,A,   1185.00,    656.91,    609.75,      9.38,    619.04,     37.87,     28.49,      9.29
HBW,Ok,P,   1185.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   1185.00,    430.25,    403.22,      6.45,    410.09,     20.16,     13.72,      6.87
HBO,Ok,P,   1185.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   1185.00,    112.04,     98.16,      1.92,    100.35,     11.69,      9.77,      2.19
NHB,Ok,P,   1185.00,    111.46,    105.74,      1.20,    106.30,      5.16,      3.96,      0.55
NHB,Ok,A,   1185.00,    114.62,    108.37,      1.02,    108.60,      6.02,      5.00,      0.23
HBSch,Ok,P,   1185.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   1185.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1186.00,   2877.13,   2388.11,     47.61,   2521.52,    355.61,    304.36,    133.41
All,Ok,A,   1186.00,   4420.15,   3756.18,     60.07,   3875.29,    544.86,    484.79,    119.11
HBW,Ok,P,   1186.00,    269.92,    202.32,      8.09,    241.22,     28.70,     20.61,     38.90
HBW,Ok,A,   1186.00,    586.43,    520.34,      8.25,    543.70,     42.73,     34.48,     23.36
HBO,Ok,P,   1186.00,   1108.00,    850.99,     22.96,    925.51,    182.49,    159.53,     74.52
HBO,Ok,A,   1186.00,   2302.05,   1871.57,     37.38,   1959.37,    342.67,    305.29,     87.81
NHB,Ok,P,   1186.00,   1480.98,   1320.25,     16.55,   1340.24,    140.74,    124.19,     19.99
NHB,Ok,A,   1186.00,   1531.67,   1364.27,     14.44,   1372.21,    159.45,    145.02,      7.94
HBSch,Ok,P,   1186.00,     18.23,     14.56,      0.01,     14.56,      3.68,      0.04,         0
HBSch,Ok,A,   1186.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1187.00,   1492.95,   1337.81,     24.38,   1363.90,    129.05,    101.61,     26.09
All,Ok,A,   1187.00,   1157.72,   1037.92,     16.22,   1054.69,    103.03,     86.81,     16.77
HBW,Ok,P,   1187.00,    222.17,    197.85,      5.96,    208.27,     13.91,      7.95,     10.41
HBW,Ok,A,   1187.00,    126.97,    119.21,      1.57,    120.66,      6.31,      4.74,      1.45
HBO,Ok,P,   1187.00,    963.61,    854.81,     15.21,    869.20,     94.41,     79.19,     14.39
HBO,Ok,A,   1187.00,    731.68,    639.86,     11.88,    654.58,     77.10,     65.22,     14.72
NHB,Ok,P,   1187.00,    291.36,    272.43,      3.20,    273.71,     17.64,     14.44,      1.29
NHB,Ok,A,   1187.00,    299.07,    278.85,      2.76,    279.45,     19.62,     16.86,      0.61
HBSch,Ok,P,   1187.00,     15.81,     12.72,      0.01,     12.72,      3.10,      0.03,         0
HBSch,Ok,A,   1187.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1188.00,   3530.05,   2697.80,     73.97,   3051.62,    478.42,    397.99,    353.82
All,Ok,A,   1188.00,   4030.12,   3430.54,     52.06,   3576.84,    453.27,    401.22,    146.30
HBW,Ok,P,   1188.00,    409.06,    278.89,     14.15,    367.05,     42.02,     27.86,     88.16
HBW,Ok,A,   1188.00,    420.38,    366.81,      5.70,    390.26,     30.12,     24.42,     23.45
HBO,Ok,P,   1188.00,   1771.63,   1211.03,     45.21,   1452.34,    319.29,    274.08,    241.31
HBO,Ok,A,   1188.00,   2243.68,   1831.32,     33.54,   1943.34,    300.34,    266.80,    112.02
NHB,Ok,P,   1188.00,   1321.64,   1186.71,     14.59,   1211.06,    110.57,     95.98,     24.35
NHB,Ok,A,   1188.00,   1366.05,   1232.41,     12.82,   1243.24,    122.81,    109.99,     10.83
HBSch,Ok,P,   1188.00,     27.71,     21.17,      0.01,     21.17,      6.54,      0.07,         0
HBSch,Ok,A,   1188.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1189.00,   2168.65,   1521.71,     50.92,   1823.83,    344.82,    288.81,    302.12
All,Ok,A,   1189.00,   2068.90,   1734.61,     26.59,   1824.04,    244.86,    218.27,     89.43
HBW,Ok,P,   1189.00,    298.85,    189.38,     10.82,    266.36,     32.49,     21.67,     76.98
HBW,Ok,A,   1189.00,    211.76,    182.47,      2.80,    196.32,     15.44,     12.64,     13.85
HBO,Ok,P,   1189.00,   1267.66,    800.68,     33.67,   1013.33,    254.33,    220.65,    212.65
HBO,Ok,A,   1189.00,   1257.40,   1015.23,     18.09,   1084.96,    172.44,    154.35,     69.73
NHB,Ok,P,   1189.00,    580.14,    514.80,      6.42,    527.29,     52.85,     46.43,     12.49
NHB,Ok,A,   1189.00,    599.74,    536.92,      5.70,    542.76,     56.98,     51.28,      5.84
HBSch,Ok,P,   1189.00,     22.01,     16.85,      0.01,     16.85,      5.16,      0.05,         0
HBSch,Ok,A,   1189.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1190.00,   3698.39,   2503.05,     83.38,   3022.70,    675.69,    584.89,    519.65
All,Ok,A,   1190.00,   2473.67,   2024.30,     31.52,   2118.58,    355.08,    323.56,     94.29
HBW,Ok,P,   1190.00,    588.89,    360.28,     19.30,    518.32,     70.58,     51.28,    158.04
HBW,Ok,A,   1190.00,     87.38,     72.33,      1.25,     77.65,      9.74,      8.49,      5.32
HBO,Ok,P,   1190.00,   2293.75,   1443.96,     55.45,   1787.88,    505.88,    450.42,    343.92
HBO,Ok,A,   1190.00,   1579.30,   1250.28,     22.63,   1331.69,    247.61,    224.98,     81.42
NHB,Ok,P,   1190.00,    782.04,    672.62,      8.62,    690.31,     91.73,     83.11,     17.69
NHB,Ok,A,   1190.00,    806.98,    701.69,      7.65,    709.25,     97.73,     90.09,      7.56
HBSch,Ok,P,   1190.00,     33.71,     26.20,      0.01,     26.20,      7.51,      0.07,         0
HBSch,Ok,A,   1190.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1191.00,   2215.27,   1671.08,     43.65,   1903.28,    311.99,    263.88,    232.21
All,Ok,A,   1191.00,   2617.37,   2198.17,     34.23,   2312.20,    305.17,    270.94,    114.03
HBW,Ok,P,   1191.00,    284.32,    189.81,      8.96,    253.67,     30.65,     21.69,     63.86
HBW,Ok,A,   1191.00,    370.12,    318.13,      5.10,    342.92,     27.20,     22.10,     24.79
HBO,Ok,P,   1191.00,   1153.15,    797.38,     26.20,    948.84,    204.31,    178.11,    151.47
HBO,Ok,A,   1191.00,   1461.50,   1179.43,     21.59,   1260.73,    200.76,    179.17,     81.30
NHB,Ok,P,   1191.00,    760.07,    670.67,      8.49,    687.55,     72.53,     64.04,     16.88
NHB,Ok,A,   1191.00,    785.76,    700.61,      7.54,    708.55,     77.21,     69.67,      7.94
HBSch,Ok,P,   1191.00,     17.73,     13.22,      0.01,     13.22,      4.51,      0.04,         0
HBSch,Ok,A,   1191.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1192.00,   3039.18,   2346.67,     61.37,   2581.96,    457.22,    389.70,    235.30
All,Ok,A,   1192.00,   4202.85,   3543.87,     56.36,   3674.10,    528.75,    452.71,    130.23
HBW,Ok,P,   1192.00,    335.36,    229.01,     12.41,    288.38,     46.98,     34.57,     59.37
HBW,Ok,A,   1192.00,    633.19,    553.85,      9.09,    582.26,     50.93,     41.84,     28.41
HBO,Ok,P,   1192.00,   1345.23,    925.12,     33.85,   1078.25,    266.98,    233.14,    153.13
HBO,Ok,A,   1192.00,   2124.59,   1720.58,     33.86,   1813.10,    311.49,    277.63,     92.53
NHB,Ok,P,   1192.00,   1338.54,   1178.69,     15.11,   1201.49,    137.05,    121.94,     22.80
NHB,Ok,A,   1192.00,   1385.94,   1230.23,     13.38,   1239.52,    146.42,    133.05,      9.29
HBSch,Ok,P,   1192.00,     20.05,     13.84,      0.01,     13.84,      6.21,      0.06,         0
HBSch,Ok,A,   1192.00,     59.12,     39.22,      0.03,     39.22,     19.90,      0.20,         0
All,Ok,P,   1193.00,   3627.00,   2885.68,     68.00,   3107.76,    519.24,    444.78,    222.08
All,Ok,A,   1193.00,   5766.63,   4883.03,     80.09,   5051.75,    714.88,    634.78,    168.72
HBW,Ok,P,   1193.00,    346.31,    241.60,     12.56,    296.89,     49.43,     36.86,     55.29
HBW,Ok,A,   1193.00,    850.79,    748.35,     12.31,    783.54,     67.26,     54.94,     35.18
HBO,Ok,P,   1193.00,   1379.34,    976.25,     34.02,   1111.52,    267.82,    233.80,    135.27
HBO,Ok,A,   1193.00,   2967.11,   2407.85,     48.82,   2528.41,    438.71,    389.89,    120.56
NHB,Ok,P,   1193.00,   1881.23,   1654.25,     21.41,   1685.77,    195.46,    174.05,     31.52
NHB,Ok,A,   1193.00,   1948.72,   1726.83,     18.96,   1739.81,    208.91,    189.95,     12.97
HBSch,Ok,P,   1193.00,     20.12,     13.58,      0.01,     13.58,      6.54,      0.07,         0
HBSch,Ok,A,   1193.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1194.00,   4336.54,   3335.44,     98.22,   3695.13,    641.42,    528.86,    359.69
All,Ok,A,   1194.00,   3653.75,   3058.67,     52.09,   3149.96,    503.79,    401.04,     91.29
HBW,Ok,P,   1194.00,    654.11,    478.27,     23.41,    581.93,     72.18,     48.77,    103.66
HBW,Ok,A,   1194.00,    260.63,    228.30,      4.14,    236.04,     24.60,     20.46,      7.74
HBO,Ok,P,   1194.00,   2529.69,   1843.27,     61.68,   2080.63,    449.07,    387.39,    237.36
HBO,Ok,A,   1194.00,   2170.91,   1781.79,     36.39,   1858.83,    312.08,    275.69,     77.04
NHB,Ok,P,   1194.00,   1117.66,    993.31,     13.12,   1011.98,    105.68,     92.56,     18.67
NHB,Ok,A,   1194.00,   1155.39,   1032.99,     11.50,   1039.50,    115.89,    104.39,      6.52
HBSch,Ok,P,   1194.00,     35.08,     20.59,      0.02,     20.59,     14.50,      0.14,         0
HBSch,Ok,A,   1194.00,     66.82,     15.60,      0.06,     15.60,     51.23,      0.51,         0
All,Ok,P,   1195.00,   3400.81,   2638.28,     81.00,   2962.74,    438.08,    346.34,    324.46
All,Ok,A,   1195.00,   2627.31,   2264.07,     38.19,   2330.81,    296.50,    258.32,     66.74
HBW,Ok,P,   1195.00,    509.52,    365.97,     18.81,    464.55,     44.97,     26.16,     98.58
HBW,Ok,A,   1195.00,    194.91,    172.01,      3.21,    178.00,     16.91,     13.70,      5.99
HBO,Ok,P,   1195.00,   2023.56,   1494.80,     51.88,   1707.49,    316.07,    264.19,    212.68
HBO,Ok,A,   1195.00,   1563.74,   1303.41,     26.09,   1359.82,    203.93,    177.84,     56.41
NHB,Ok,P,   1195.00,    841.56,    762.20,     10.29,    775.40,     66.17,     55.87,     13.20
NHB,Ok,A,   1195.00,    868.65,    788.65,      8.89,    792.99,     75.66,     66.78,      4.34
HBSch,Ok,P,   1195.00,     26.17,     15.31,      0.01,     15.31,     10.86,      0.11,         0
HBSch,Ok,A,   1195.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1196.00,     33.87,     31.13,      0.45,     31.69,      2.18,      1.73,      0.56
All,Ok,A,   1196.00,    120.10,    106.56,      1.74,    109.14,     10.96,      9.22,      2.58
HBW,Ok,P,   1196.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   1196.00,     24.16,     22.11,      0.36,     22.71,      1.45,      1.08,      0.60
HBO,Ok,P,   1196.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   1196.00,     61.01,     52.23,      0.99,     54.05,      6.97,      5.98,      1.82
NHB,Ok,P,   1196.00,     33.87,     31.13,      0.45,     31.69,      2.18,      1.73,      0.56
NHB,Ok,A,   1196.00,     34.92,     32.22,      0.39,     32.38,      2.54,      2.16,      0.16
HBSch,Ok,P,   1196.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   1196.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1197.00,   3613.57,   3016.37,     92.46,   3241.69,    371.88,    265.77,    225.32
All,Ok,A,   1197.00,   2476.83,   2186.03,     37.30,   2236.63,    240.20,    202.90,     50.60
HBW,Ok,P,   1197.00,    540.44,    439.64,     22.61,    502.78,     37.66,     15.06,     63.14
HBW,Ok,A,   1197.00,     98.22,     87.48,      1.81,     90.10,      8.11,      6.30,      2.62
HBO,Ok,P,   1197.00,   2167.09,   1746.37,     58.34,   1900.56,    266.53,    208.19,    154.18
HBO,Ok,A,   1197.00,   1476.75,   1259.73,     25.76,   1304.34,    172.41,    146.66,     44.60
NHB,Ok,P,   1197.00,    876.35,    814.47,     11.49,    822.47,     53.88,     42.39,      8.00
NHB,Ok,A,   1197.00,    901.87,    838.82,      9.73,    842.19,     59.67,     49.94,      3.38
HBSch,Ok,P,   1197.00,     29.68,     15.88,      0.02,     15.88,     13.80,      0.14,         0
HBSch,Ok,A,   1197.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1198.00,   3379.41,   2833.02,     80.48,   3059.83,    319.58,    222.24,    226.81
All,Ok,A,   1198.00,   2180.84,   1935.98,     32.25,   1982.13,    198.71,    166.45,     46.15
HBW,Ok,P,   1198.00,    524.93,    428.22,     19.36,    494.14,     30.79,     11.42,     65.92
HBW,Ok,A,   1198.00,     86.32,     78.46,      1.40,     80.55,      5.77,      4.37,      2.09
HBO,Ok,P,   1198.00,   2165.45,   1775.96,     52.96,   1930.58,    234.87,    181.92,    154.61
HBO,Ok,A,   1198.00,   1418.23,   1223.01,     23.86,   1264.55,    153.67,    129.81,     41.55
NHB,Ok,P,   1198.00,    657.21,    614.07,      8.14,    620.34,     36.87,     28.73,      6.28
NHB,Ok,A,   1198.00,    676.29,    634.52,      6.99,    637.03,     39.26,     32.27,      2.51
HBSch,Ok,P,   1198.00,     31.82,     14.77,      0.02,     14.77,     17.05,      0.17,         0
HBSch,Ok,A,   1198.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1199.00,   1104.15,    961.39,     20.90,   1016.48,     87.67,     61.86,     55.10
All,Ok,A,   1199.00,    549.77,    485.87,      8.30,    497.79,     51.98,     43.68,     11.92
HBW,Ok,P,   1199.00,    190.36,    159.21,      5.45,    181.56,      8.80,      3.35,     22.35
