TAZID,CITY_UGRC,CO_NAME
2298,EAG,Utah
2299,EAG,Utah
2300,EAG,Utah
2301,EAG,Utah
2302,EAG,Utah
2303,EAG,Utah
2304,EAG,Utah
2305,EAG,Utah
2306,EAG,Utah
2307,EAG,Utah
2308,EAG,Utah
2309,EAG,Utah
2310,EAG,Utah
2311,EAG,Utah
2312,EAG,Utah
2313,EAG,Utah
2314,EAG,Utah
2315,EAG,Utah
2316,EAG,Utah
2317,EAG,Utah
2318,EAG,Utah
2319,EAG,Utah
2320,EAG,Utah
2321,CDF,Utah
2322,CDF,Utah
2323,CDF,Utah
2324,CDF,Utah
2325,EAG,Utah
2326,EAG,Utah
2327,CDF,Utah
2328,CDF,Utah
2329,CDF,Utah
2330,CDF,Utah
2331,EAG,Utah
2332,EAG,Utah
2333,CDF,Utah
2334,CDF,Utah
2335,EAG,Utah
2336,EAG,Utah
2337,EAG,Utah
2338,EAG,Utah
2339,EAG,Utah
2340,EAG,Utah
2341,EAG,Utah
2342,EAG,Utah
2343,EAG,Utah
2344,EAG,Utah
2345,EAG,Utah
2346,EAG,Utah
2347,EAG,Utah
2348,EAG,Utah
2349,EAG,Utah
2350,EAG,Utah
2351,EAG,Utah
2352,EAG,Utah
2353,EAG,Utah
2354,EAG,Utah
2355,EAG,Utah
2356,EAG,Utah
2357,EAG,Utah
2358,EAG,Utah
2359,EAG,Utah
2360,EAG,Utah
2361,EAG,Utah
2362,EAG,Utah
2363,EAG,Utah
2364,EAG,Utah
2365,EAG,Utah
2366,EAG,Utah
2367,EAG,Utah
2368,EAG,Utah
2369,EAG,Utah
2370,EAG,Utah
2371,EAG,Utah
2372,EAG,Utah
2373,EAG,Utah
2374,EAG,Utah
2375,EAG,Utah
2376,EAG,Utah
2377,EAG,Utah
2378,EAG,Utah
2379,EAG,Utah
2380,EAG,Utah
2381,EAG,Utah
2382,EAG,Utah
2383,EAG,Utah
2384,EAG,Utah
2385,EAG,Utah
2386,CDF,Utah
2387,CDF,Utah
2388,CDF,Utah
2389,CDF,Utah
2390,CDF,Utah
2391,EAG,Utah
2392,EAG,Utah
2393,EAG,Utah
2394,EAG,Utah
2395,EAG,Utah
2396,EAG,Utah
2397,EAG,Utah
2398,EAG,Utah
2399,EAG,Utah
2400,EAG,Utah
2401,EAG,Utah
2402,EAG,Utah
2403,EAG,Utah
2404,EAG,Utah
2405,EAG,Utah
2406,EAG,Utah
2407,EAG,Utah
2408,EAG,Utah
2409,EAG,Utah
2410,EAG,Utah
2411,EAG,Utah
2412,EAG,Utah
2413,EAG,Utah
2414,EAG,Utah
2415,EAG,Utah
2416,EAG,Utah
2417,EAG,Utah
2418,EAG,Utah
2419,EAG,Utah
2420,EAG,Utah
2421,EAG,Utah
2422,,Utah
2423,,Utah
2424,,Utah
2425,,Utah
2426,,Utah
2427,SAR,Utah
2428,SAR,Utah
2429,SAR,Utah
2430,SAR,Utah
2431,SAR,Utah
2432,SAR,Utah
2433,SAR,Utah
2434,SAR,Utah
2435,SAR,Utah
2436,SAR,Utah
2437,SAR,Utah
2438,SAR,Utah
2439,SAR,Utah
2440,SAR,Utah
2441,SAR,Utah
2442,SAR,Utah
2443,SAR,Utah
2444,SAR,Utah
2445,SAR,Utah
2446,SAR,Utah
2447,SAR,Utah
2448,SAR,Utah
2449,SAR,Utah
2450,SAR,Utah
2451,SAR,Utah
2452,SAR,Utah
2453,SAR,Utah
2454,SAR,Utah
2455,SAR,Utah
2456,SAR,Utah
2457,SAR,Utah
2458,SAR,Utah
2459,SAR,Utah
2460,SAR,Utah
2461,SAR,Utah
2462,SAR,Utah
2463,SAR,Utah
2464,SAR,Utah
2465,SAR,Utah
2466,EAG,Utah
2467,EAG,Utah
2468,SAR,Utah
2469,SAR,Utah
2470,SAR,Utah
2471,EAG,Utah
2472,EAG,Utah
2473,EAG,Utah
2474,SAR,Utah
2475,SAR,Utah
2476,SAR,Utah
2477,SAR,Utah
2478,SAR,Utah
2479,EAG,Utah
2480,EAG,Utah
2481,SAR,Utah
2482,SAR,Utah
2483,SAR,Utah
2484,SAR,Utah
2485,SAR,Utah
2486,SAR,Utah
2487,EAG,Utah
2488,SAR,Utah
2489,SAR,Utah
2490,SAR,Utah
2491,SAR,Utah
2492,SAR,Utah
2493,SAR,Utah
2494,SAR,Utah
2495,SAR,Utah
2496,SAR,Utah
2497,SAR,Utah
2498,SAR,Utah
2499,SAR,Utah
2500,EAG,Utah
2501,EAG,Utah
2502,SAR,Utah
2503,SAR,Utah
2504,SAR,Utah
2505,SAR,Utah
2506,SAR,Utah
2507,SAR,Utah
2508,SAR,Utah
2509,SAR,Utah
2510,SAR,Utah
2511,SAR,Utah
2512,SAR,Utah
2513,SAR,Utah
2514,SAR,Utah
2515,SAR,Utah
2516,LEH,Utah
2517,LEH,Utah
2518,SAR,Utah
2519,SAR,Utah
2520,LEH,Utah
2521,SAR,Utah
2522,SAR,Utah
2523,LEH,Utah
2524,LEH,Utah
2525,LEH,Utah
2526,LEH,Utah
2527,LEH,Utah
2528,LEH,Utah
2529,LEH,Utah
2530,LEH,Utah
2531,BDL,Utah
2532,LEH,Utah
2533,LEH,Utah
2534,LEH,Utah
2535,LEH,Utah
2536,BDL,Utah
2537,LEH,Utah
2538,LEH,Utah
2539,LEH,Utah
2540,LEH,Utah
2541,LEH,Utah
2542,LEH,Utah
2543,LEH,Utah
2544,LEH,Utah
2545,LEH,Utah
2546,LEH,Utah
2547,LEH,Utah
2548,LEH,Utah
2549,LEH,Utah
2550,LEH,Utah
2551,LEH,Utah
2552,LEH,Utah
2553,LEH,Utah
2554,LEH,Utah
2555,LEH,Utah
2556,LEH,Utah
2557,LEH,Utah
2558,LEH,Utah
2559,SAR,Utah
2560,SAR,Utah
2561,LEH,Utah
2562,LEH,Utah
2563,AFK,Utah
2564,AFK,Utah
2565,AFK,Utah
2566,AFK,Utah
2567,AFK,Utah
2568,AFK,Utah
2569,AFK,Utah
2570,AFK,Utah
2571,AFK,Utah
2572,SAR,Utah
2573,SAR,Utah
2574,LEH,Utah
2575,LEH,Utah
2576,LEH,Utah
2577,LEH,Utah
2578,LEH,Utah
2579,AFK,Utah
2580,AFK,Utah
2581,AFK,Utah
2582,AFK,Utah
2583,AFK,Utah
2584,AFK,Utah
2585,AFK,Utah
2586,AFK,Utah
2587,AFK,Utah
2588,AFK,Utah
2589,LEH,Utah
2590,LEH,Utah
2591,LEH,Utah
2592,LEH,Utah
2593,LEH,Utah
2594,LEH,Utah
2595,LEH,Utah
2596,LEH,Utah
2597,LEH,Utah
2598,LEH,Utah
2599,LEH,Utah
2600,LEH,Utah
2601,LEH,Utah
2602,LEH,Utah
2603,LEH,Utah
2604,AFK,Utah
2605,LEH,Utah
2606,LEH,Utah
2607,LEH,Utah
2608,LEH,Utah
2609,LEH,Utah
2610,LEH,Utah
2611,LEH,Utah
2612,LEH,Utah
2613,LEH,Utah
2614,LEH,Utah
2615,LEH,Utah
2616,LEH,Utah
2617,LEH,Utah
2618,LEH,Utah
2619,LEH,Utah
2620,LEH,Utah
2621,LEH,Utah
2622,LEH,Utah
2623,LEH,Utah
2624,LEH,Utah
2625,LEH,Utah
2626,LEH,Utah
2627,LEH,Utah
2628,LEH,Utah
2629,LEH,Utah
2630,LEH,Utah
2631,LEH,Utah
2632,LEH,Utah
2633,LEH,Utah
2634,LEH,Utah
2635,LEH,Utah
2636,LEH,Utah
2637,LEH,Utah
2638,LEH,Utah
2639,LEH,Utah
2640,LEH,Utah
2641,LEH,Utah
2642,LEH,Utah
2643,LEH,Utah
2644,LEH,Utah
2645,LEH,Utah
2646,LEH,Utah
2647,LEH,Utah
2648,LEH,Utah
2649,LEH,Utah
2650,LEH,Utah
2651,LEH,Utah
2652,LEH,Utah
2653,LEH,Utah
2654,LEH,Utah
2655,LEH,Utah
2656,LEH,Utah
2657,AFK,Utah
2658,AFK,Utah
2659,AFK,Utah
2660,AFK,Utah
2661,LEH,Utah
2662,AFK,Utah
2663,AFK,Utah
2664,AFK,Utah
2665,AFK,Utah
2666,AFK,Utah
2667,AFK,Utah
2668,AFK,Utah
2669,AFK,Utah
2670,AFK,Utah
2671,AFK,Utah
2672,LEH,Utah
2673,LEH,Utah
2674,AFK,Utah
2675,AFK,Utah
2676,AFK,Utah
2677,AFK,Utah
2678,LEH,Utah
2679,LEH,Utah
2680,LEH,Utah
2681,AFK,Utah
2682,AFK,Utah
2683,LEH,Utah
2684,LEH,Utah
2685,LEH,Utah
2686,LEH,Utah
2687,HGH,Utah
2688,HGH,Utah
2689,HGH,Utah
2690,HGH,Utah
2691,HGH,Utah
2692,HGH,Utah
2693,CHL,Utah
2694,CHL,Utah
2695,CHL,Utah
2696,CHL,Utah
2697,CHL,Utah
2698,CHL,Utah
2699,HGH,Utah
2700,HGH,Utah
2701,HGH,Utah
2702,HGH,Utah
2703,HGH,Utah
2704,HGH,Utah
2705,CHL,Utah
2706,HGH,Utah
2707,HGH,Utah
2708,HGH,Utah
2709,HGH,Utah
2710,HGH,Utah
2711,HGH,Utah
2712,ALP,Utah
2713,ALP,Utah
2714,ALP,Utah
2715,ALP,Utah
2716,ALP,Utah
2717,ALP,Utah
2718,ALP,Utah
2719,DRA,Utah
2720,HGH,Utah
2721,ALP,Utah
2722,ALP,Utah
2723,ALP,Utah
2724,ALP,Utah
2725,ALP,Utah
2726,AFK,Utah
2727,LIN,Utah
2728,LIN,Utah
2729,AFK,Utah
2730,AFK,Utah
2731,LIN,Utah
2732,LIN,Utah
2733,LIN,Utah
2734,LIN,Utah
2735,LIN,Utah
2736,LIN,Utah
2737,LIN,Utah
2738,LIN,Utah
2739,LIN,Utah
2740,LIN,Utah
2741,PGR,Utah
2742,LIN,Utah
2743,LIN,Utah
2744,LIN,Utah
2745,LIN,Utah
2746,LIN,Utah
2747,LIN,Utah
2748,PGR,Utah
2749,PGR,Utah
2750,PGR,Utah
2751,PGR,Utah
2752,PGR,Utah
2753,PGR,Utah
2754,PGR,Utah
2755,AFK,Utah
2756,AFK,Utah
2757,PGR,Utah
2758,PGR,Utah
2759,PGR,Utah
2760,PGR,Utah
2761,PGR,Utah
2762,PGR,Utah
2763,AFK,Utah
2764,AFK,Utah
2765,PGR,Utah
2766,PGR,Utah
2767,PGR,Utah
2768,PGR,Utah
2769,PGR,Utah
2770,AFK,Utah
2771,PGR,Utah
2772,PGR,Utah
2773,PGR,Utah
2774,PGR,Utah
2775,PGR,Utah
2776,PGR,Utah
2777,PGR,Utah
2778,PGR,Utah
2779,AFK,Utah
2780,PGR,Utah
2781,PGR,Utah
2782,PGR,Utah
2783,AFK,Utah
2784,AFK,Utah
2785,PGR,Utah
2786,PGR,Utah
2787,AFK,Utah
2788,AFK,Utah
2789,PGR,Utah
2790,VIN,Utah
2791,VIN,Utah
2792,VIN,Utah
2793,VIN,Utah
2794,VIN,Utah
2795,ORE,Utah
2796,VIN,Utah
2797,VIN,Utah
2798,VIN,Utah
2799,VIN,Utah
2800,ORE,Utah
2801,VIN,Utah
2802,VIN,Utah
2803,VIN,Utah
2804,VIN,Utah
2805,VIN,Utah
2806,VIN,Utah
2807,ORE,Utah
2808,VIN,Utah
2809,VIN,Utah
2810,VIN,Utah
2811,VIN,Utah
2812,ORE,Utah
2813,VIN,Utah
2814,VIN,Utah
2815,VIN,Utah
2816,VIN,Utah
2817,ORE,Utah
2818,ORE,Utah
2819,VIN,Utah
2820,ORE,Utah
2821,ORE,Utah
2822,ORE,Utah
2823,ORE,Utah
2824,LIN,Utah
2825,ORE,Utah
2826,ORE,Utah
2827,ORE,Utah
2828,ORE,Utah
2829,ORE,Utah
2830,ORE,Utah
2831,ORE,Utah
2832,ORE,Utah
2833,ORE,Utah
2834,ORE,Utah
2835,ORE,Utah
2836,ORE,Utah
2837,ORE,Utah
2838,ORE,Utah
2839,ORE,Utah
2840,ORE,Utah
2841,ORE,Utah
2842,ORE,Utah
2843,ORE,Utah
2844,ORE,Utah
2845,ORE,Utah
2846,ORE,Utah
2847,ORE,Utah
2848,ORE,Utah
2849,ORE,Utah
2850,ORE,Utah
2851,PVO,Utah
2852,PVO,Utah
2853,ORE,Utah
2854,ORE,Utah
2855,ORE,Utah
2856,ORE,Utah
2857,ORE,Utah
2858,ORE,Utah
2859,ORE,Utah
2860,PVO,Utah
2861,PVO,Utah
2862,PVO,Utah
2863,ORE,Utah
2864,ORE,Utah
2865,ORE,Utah
2866,ORE,Utah
2867,ORE,Utah
2868,ORE,Utah
2869,ORE,Utah
2870,PVO,Utah
2871,ORE,Utah
2872,ORE,Utah
2873,ORE,Utah
2874,ORE,Utah
2875,ORE,Utah
2876,ORE,Utah
2877,ORE,Utah
2878,PVO,Utah
2879,PVO,Utah
2880,PVO,Utah
2881,PVO,Utah
2882,PVO,Utah
2883,ORE,Utah
2884,ORE,Utah
2885,ORE,Utah
2886,ORE,Utah
2887,ORE,Utah
2888,ORE,Utah
2889,PVO,Utah
2890,PVO,Utah
2891,PVO,Utah
2892,PVO,Utah
2893,PVO,Utah
2894,PVO,Utah
2895,PVO,Utah
2896,ORE,Utah
2897,ORE,Utah
2898,ORE,Utah
2899,ORE,Utah
2900,ORE,Utah
2901,ORE,Utah
2902,ORE,Utah
2903,ORE,Utah
2904,ORE,Utah
2905,ORE,Utah
2906,ORE,Utah
2907,ORE,Utah
2908,ORE,Utah
2909,ORE,Utah
2910,PVO,Utah
2911,PVO,Utah
2912,ORE,Utah
2913,PVO,Utah
2914,PVO,Utah
2915,PVO,Utah
2916,PVO,Utah
2917,PVO,Utah
2918,PVO,Utah
2919,PVO,Utah
2920,PVO,Utah
2921,PVO,Utah
2922,PVO,Utah
2923,PVO,Utah
2924,PVO,Utah
2925,PVO,Utah
2926,PVO,Utah
2927,PVO,Utah
2928,PVO,Utah
2929,PVO,Utah
2930,ORE,Utah
2931,ORE,Utah
2932,ORE,Utah
2933,ORE,Utah
2934,ORE,Utah
2935,ORE,Utah
2936,ORE,Utah
2937,PVO,Utah
2938,PVO,Utah
2939,PVO,Utah
2940,PVO,Utah
2941,PVO,Utah
2942,PVO,Utah
2943,PVO,Utah
2944,PVO,Utah
2945,PVO,Utah
2946,PVO,Utah
2947,PVO,Utah
2948,PVO,Utah
2949,PVO,Utah
2950,PVO,Utah
2951,PVO,Utah
2952,PVO,Utah
2953,PVO,Utah
2954,PVO,Utah
2955,PVO,Utah
2956,PVO,Utah
2957,PVO,Utah
2958,PVO,Utah
2959,PVO,Utah
2960,PVO,Utah
2961,PVO,Utah
2962,PVO,Utah
2963,PVO,Utah
2964,PVO,Utah
2965,PVO,Utah
2966,PVO,Utah
2967,PVO,Utah
2968,PVO,Utah
2969,PVO,Utah
2970,PVO,Utah
2971,PVO,Utah
2972,PVO,Utah
2973,PVO,Utah
2974,PVO,Utah
2975,PVO,Utah
2976,PVO,Utah
2977,PVO,Utah
2978,PVO,Utah
2979,PVO,Utah
2980,PVO,Utah
2981,PVO,Utah
2982,PVO,Utah
2983,PVO,Utah
2984,PVO,Utah
2985,PVO,Utah
2986,PVO,Utah
2987,PVO,Utah
2988,PVO,Utah
2989,PVO,Utah
2990,PVO,Utah
2991,PVO,Utah
2992,PVO,Utah
2993,PVO,Utah
2994,PVO,Utah
2995,PVO,Utah
2996,PVO,Utah
2997,PVO,Utah
2998,PVO,Utah
2999,PVO,Utah
3000,PVO,Utah
3001,PVO,Utah
3002,PVO,Utah
3003,PVO,Utah
3004,PVO,Utah
3005,PVO,Utah
3006,PVO,Utah
3007,PVO,Utah
3008,PVO,Utah
3009,PVO,Utah
3010,PVO,Utah
3011,PVO,Utah
3012,PVO,Utah
3013,PVO,Utah
3014,PVO,Utah
3015,PVO,Utah
3016,PVO,Utah
3017,PVO,Utah
3018,PVO,Utah
3019,PVO,Utah
3020,PVO,Utah
3021,PVO,Utah
3022,PVO,Utah
3023,PVO,Utah
3024,PVO,Utah
3025,PVO,Utah
3026,PVO,Utah
3027,PVO,Utah
3028,PVO,Utah
3029,PVO,Utah
3030,PVO,Utah
3031,PVO,Utah
3032,PVO,Utah
3033,PVO,Utah
3034,PVO,Utah
3035,PVO,Utah
3036,PVO,Utah
3037,PVO,Utah
3038,PVO,Utah
3039,SPV,Utah
3040,SPV,Utah
3041,PVO,Utah
3042,SPV,Utah
3043,SPV,Utah
3044,SPV,Utah
3045,SPV,Utah
3046,SPV,Utah
3047,SPV,Utah
3048,SPV,Utah
3049,SPV,Utah
3050,SPV,Utah
3051,SPV,Utah
3052,SPV,Utah
3053,SPV,Utah
3054,SPV,Utah
3055,SPV,Utah
3056,SPV,Utah
3057,SPV,Utah
3058,SPV,Utah
3059,SPV,Utah
3060,SPV,Utah
3061,SPV,Utah
3062,SPV,Utah
3063,SPV,Utah
3064,SPV,Utah
3065,SPV,Utah
3066,SPV,Utah
3067,SPV,Utah
3068,SPV,Utah
3069,SPV,Utah
3070,SPV,Utah
3071,SPV,Utah
3072,SPV,Utah
3073,SPV,Utah
3074,SPV,Utah
3075,SPV,Utah
3076,SPV,Utah
3077,SPV,Utah
3078,SPV,Utah
3079,SPV,Utah
3080,SPV,Utah
3081,SPV,Utah
3082,SPV,Utah
3083,SPV,Utah
3084,SPV,Utah
3085,SPV,Utah
3086,SPV,Utah
3087,SPV,Utah
3088,SPV,Utah
3089,SPV,Utah
3090,MAP,Utah
3091,MAP,Utah
3092,MAP,Utah
3093,SFK,Utah
3094,SFK,Utah
3095,SPV,Utah
3096,SPV,Utah
3097,SPV,Utah
3098,SPV,Utah
3099,SPV,Utah
3100,MAP,Utah
3101,MAP,Utah
3102,MAP,Utah
3103,SFK,Utah
3104,SPV,Utah
3105,SPV,Utah
3106,SPV,Utah
3107,SFK,Utah
3108,MAP,Utah
3109,MAP,Utah
3110,MAP,Utah
3111,MAP,Utah
3112,MAP,Utah
3113,MAP,Utah
3114,MAP,Utah
3115,MAP,Utah
3116,MAP,Utah
3117,MAP,Utah
3118,MAP,Utah
3119,MAP,Utah
3120,MAP,Utah
3121,MAP,Utah
3122,MAP,Utah
3123,MAP,Utah
3124,MAP,Utah
3125,MAP,Utah
3126,MAP,Utah
3127,MAP,Utah
3128,MAP,Utah
3129,MAP,Utah
3130,,Utah
3131,SPV,Utah
3132,SPV,Utah
3133,SPV,Utah
3134,SPV,Utah
3135,SPV,Utah
3136,SPV,Utah
3137,SPV,Utah
3138,SPV,Utah
3139,SPV,Utah
3140,SPV,Utah
3141,SPV,Utah
3142,,Utah
3143,,Utah
3144,SFK,Utah
3145,SFK,Utah
3146,SFK,Utah
3147,SPV,Utah
3148,SPV,Utah
3149,,Utah
3150,,Utah
3151,SFK,Utah
3152,SFK,Utah
3153,SFK,Utah
3154,SFK,Utah
3155,,Utah
3156,,Utah
3157,,Utah
3158,SFK,Utah
3159,,Utah
3160,,Utah
3161,,Utah
3162,SFK,Utah
3163,SFK,Utah
3164,SFK,Utah
3165,SFK,Utah
3166,,Utah
3167,,Utah
3168,SFK,Utah
3169,SFK,Utah
3170,,Utah
3171,SFK,Utah
3172,SFK,Utah
3173,SFK,Utah
3174,SFK,Utah
3175,SFK,Utah
3176,SFK,Utah
3177,SFK,Utah
3178,SFK,Utah
3179,SFK,Utah
3180,SFK,Utah
3181,SFK,Utah
3182,SFK,Utah
3183,SFK,Utah
3184,SFK,Utah
3185,SFK,Utah
3186,SFK,Utah
3187,SFK,Utah
3188,SFK,Utah
3189,SFK,Utah
3190,SFK,Utah
3191,SFK,Utah
3192,SFK,Utah
3193,SFK,Utah
3194,SFK,Utah
3195,SFK,Utah
3196,SFK,Utah
3197,SFK,Utah
3198,SFK,Utah
3199,SFK,Utah
3200,SFK,Utah
3201,SFK,Utah
3202,SFK,Utah
3203,SFK,Utah
3204,SFK,Utah
3205,SFK,Utah
3206,SFK,Utah
3207,SFK,Utah
3208,SFK,Utah
3209,SFK,Utah
3210,SFK,Utah
3211,SFK,Utah
3212,SFK,Utah
3213,SFK,Utah
3214,SFK,Utah
3215,SFK,Utah
3216,SFK,Utah
3217,SFK,Utah
3218,SFK,Utah
3219,SFK,Utah
3220,SFK,Utah
3221,SFK,Utah
3222,SFK,Utah
3223,SFK,Utah
3224,SFK,Utah
3225,SFK,Utah
3226,SFK,Utah
3227,SFK,Utah
3228,SFK,Utah
3229,SFK,Utah
3230,SFK,Utah
3231,SFK,Utah
3232,SFK,Utah
3233,SFK,Utah
3234,SFK,Utah
3235,SFK,Utah
3236,SFK,Utah
3237,SFK,Utah
3238,SFK,Utah
3239,SFK,Utah
3240,SFK,Utah
3241,SFK,Utah
3242,SFK,Utah
3243,SLM,Utah
3244,SLM,Utah
3245,SLM,Utah
3246,SLM,Utah
3247,SLM,Utah
3248,SLM,Utah
3249,SLM,Utah
3250,SLM,Utah
3251,SFK,Utah
3252,SFK,Utah
3253,SFK,Utah
3254,SFK,Utah
3255,PAY,Utah
3256,SLM,Utah
3257,SLM,Utah
3258,SLM,Utah
3259,SLM,Utah
3260,SLM,Utah
3261,SLM,Utah
3262,SLM,Utah
3263,SLM,Utah
3264,SLM,Utah
3265,SLM,Utah
3266,SLM,Utah
3267,SLM,Utah
3268,SLM,Utah
3269,SLM,Utah
3270,PAY,Utah
3271,PAY,Utah
3272,PAY,Utah
3273,PAY,Utah
3274,PAY,Utah
3275,SLM,Utah
3276,SLM,Utah
3277,SLM,Utah
3278,SLM,Utah
3279,SLM,Utah
3280,SLM,Utah
3281,SLM,Utah
3282,PAY,Utah
3283,PAY,Utah
3284,PAY,Utah
3285,PAY,Utah
3286,PAY,Utah
3287,PAY,Utah
3288,PAY,Utah
3289,SLM,Utah
3290,SLM,Utah
3291,SLM,Utah
3292,PAY,Utah
3293,PAY,Utah
3294,SLM,Utah
3295,SLM,Utah
3296,SLM,Utah
3297,SLM,Utah
3298,SLM,Utah
3299,SLM,Utah
3300,SLM,Utah
3301,PAY,Utah
3302,SLM,Utah
3303,PAY,Utah
3304,PAY,Utah
3305,SLM,Utah
3306,SLM,Utah
3307,SLM,Utah
3308,SLM,Utah
3309,PAY,Utah
3310,ELK,Utah
3311,ELK,Utah
3312,SLM,Utah
3313,SLM,Utah
3314,SLM,Utah
3315,SLM,Utah
3316,PAY,Utah
3317,ELK,Utah
3318,WDL,Utah
3319,WDL,Utah
3320,ELK,Utah
3321,,Utah
3322,,Utah
3323,,Utah
3324,,Utah
3325,,Utah
3326,,Utah
3327,,Utah
3328,,Utah
3329,,Utah
3330,,Utah
3331,,Utah
3332,,Utah
3333,,Utah
3334,,Utah
3335,,Utah
3336,,Utah
3337,,Utah
3338,,Utah
3339,,Utah
3340,,Utah
3341,,Utah
3342,,Utah
3343,,Utah
3344,,Utah
3345,,Utah
3346,,Utah
3347,,Utah
3348,,Utah
3349,,Utah
3350,,Utah
3351,,Utah
3352,,Utah
3353,,Utah
3354,,Utah
3355,,Utah
3356,,Utah
3357,,Utah
3358,,Utah
3359,,Utah
3360,,Utah
3361,,Utah
3362,,Utah
3363,SFK,Utah
3364,,Utah
3365,,Utah
3366,,Utah
3367,,Utah
3368,,Utah
3369,,Utah
3370,,Utah
3371,,Utah
3372,,Utah
3373,,Utah
3374,,Utah
3375,SFK,Utah
3376,SFK,Utah
3377,SFK,Utah
3378,PAY,Utah
3379,PAY,Utah
3380,PAY,Utah
3381,PAY,Utah
3382,PAY,Utah
3383,PAY,Utah
3384,PAY,Utah
3385,PAY,Utah
3386,PAY,Utah
3387,PAY,Utah
3388,PAY,Utah
3389,PAY,Utah
3390,PAY,Utah
3391,PAY,Utah
3392,PAY,Utah
3393,PAY,Utah
3394,PAY,Utah
3395,PAY,Utah
3396,PAY,Utah
3397,PAY,Utah
3398,PAY,Utah
3399,PAY,Utah
3400,PAY,Utah
3401,PAY,Utah
3402,PAY,Utah
3403,PAY,Utah
3404,PAY,Utah
3405,PAY,Utah
3406,PAY,Utah
3407,PAY,Utah
3408,PAY,Utah
3409,PAY,Utah
3410,PAY,Utah
3411,PAY,Utah
3412,PAY,Utah
3413,PAY,Utah
3414,PAY,Utah
3415,PAY,Utah
3416,PAY,Utah
3417,PAY,Utah
3418,PAY,Utah
3419,PAY,Utah
3420,PAY,Utah
3421,PAY,Utah
3422,PAY,Utah
3423,PAY,Utah
3424,PAY,Utah
3425,PAY,Utah
3426,PAY,Utah
3427,PAY,Utah
3428,PAY,Utah
3429,PAY,Utah
3430,PAY,Utah
3431,PAY,Utah
3432,PAY,Utah
3433,PAY,Utah
3434,PAY,Utah
3435,PAY,Utah
3436,PAY,Utah
3437,PAY,Utah
3438,PAY,Utah
3439,SAQ,Utah
3440,PAY,Utah
3441,PAY,Utah
3442,PAY,Utah
3443,PAY,Utah
3444,SAQ,Utah
3445,ELK,Utah
3446,SAQ,Utah
3447,SAQ,Utah
3448,PAY,Utah
3449,PAY,Utah
3450,PAY,Utah
3451,SAQ,Utah
3452,SAQ,Utah
3453,SAQ,Utah
3454,SAQ,Utah
3455,SAQ,Utah
3456,SAQ,Utah
3457,SAQ,Utah
3458,GEN,Utah
3459,GEN,Utah
3460,GEN,Utah
3461,GEN,Utah
3462,GEN,Utah
3463,GEN,Utah
3464,GEN,Utah
3465,SAQ,Utah
3466,SAQ,Utah
3467,SAQ,Utah
3468,SAQ,Utah
3469,SAQ,Utah
3470,SAQ,Utah
3471,SAQ,Utah
3472,SAQ,Utah
3473,SAQ,Utah
3474,SAQ,Utah
3475,SAQ,Utah
3476,SAQ,Utah
3477,SAQ,Utah
3478,SAQ,Utah
3479,SAQ,Utah
3480,SAQ,Utah
3481,SAQ,Utah
3482,SAQ,Utah
3483,SAQ,Utah
3484,SAQ,Utah
3485,SAQ,Utah
3486,SAQ,Utah
3487,SAQ,Utah
3488,SAQ,Utah
3489,SAQ,Utah
3490,SAQ,Utah
3491,SAQ,Utah
3492,SAQ,Utah
3493,SAQ,Utah
3494,SAQ,Utah
3495,SAQ,Utah
3496,SAQ,Utah
3497,SAQ,Utah
3498,SAQ,Utah
3499,SAQ,Utah
3500,SAQ,Utah
3501,SAQ,Utah
3502,SAQ,Utah
3503,,Utah
3504,,Utah
3505,,Utah
3506,,Utah
3507,,Utah
3508,GOS,Utah
3509,,Utah
3510,GOS,Utah
3511,GOS,Utah
3512,GOS,Utah
3513,GOS,Utah
3514,,Utah
3515,,Utah
3516,,Utah
3517,,Utah
3518,,Utah
3519,,Utah
3520,,Utah
3521,,Utah
3522,,Utah
3523,,Utah
3524,,Utah
3525,,Utah
3526,,Utah
3527,,Utah
3528,,Utah
3529,,Utah
3530,,Utah
3531,,Utah
3532,,Utah
3533,,Utah
3534,,Utah
3535,,Utah
3536,,Utah
3537,,Utah
3538,,Utah
3539,,Utah
3540,,Utah
3541,,Utah
3542,,Utah
3543,,Utah
3544,,Utah
3545,,Utah
3546,,Utah
3547,,Utah
3548,,Utah
3549,,Utah
3550,,Utah
3551,,Utah
3552,,Utah
3553,,Utah
3554,,Utah
3555,,Utah
3556,,Utah
3557,,Utah
3558,,Utah
3559,,Utah
3560,,Utah
3561,,Utah
3562,,Utah
