SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0097_003.6,     0.499,       2.0,       1.0,Minor Arterial,       894,    3372.3,    6444.9,    3961.3,    8849.1,   22627.6,      36.0,      30.3,      31.9,      28.5,      35.1,      32.1,     0.832,     0.998,     0.939,     1.053,     0.854,     0.934,      5364,     10728,      5364,     21456,     42912,      0.81,      0.68,      0.87,      0.49,      0.87,    1683.8,    3218.0,    1977.9,    4418.5,   11298.2,    1361.4,    2453.9,    1708.8,    3777.2,    9301.3,      30.8,     183.5,      36.0,      84.3,     334.6,     186.0,     309.7,     172.7,     318.1,     986.5,     105.6,     270.9,      60.5,     238.6,     675.6,    313.75,     55.50,    100.84,     69.28,    125.92,    351.54,     9.342,    11.481,    14.595,     3.236,    38.654
0097_004.1,     0.325,       2.0,       0.6,Minor Arterial,       894,    3914.4,    7506.9,    4492.9,    9922.1,   25836.3,      36.0,      26.7,      29.0,      24.4,      34.6,      29.5,     0.541,     0.745,     0.673,     0.804,     0.564,     0.664,      5364,     10728,      5364,     21456,     42912,      0.94,      0.79,      1.01,      0.55,      1.01,    1271.7,    2438.9,    1459.7,    3223.6,    8393.9,    1019.3,    1851.4,    1246.8,    2744.6,    6862.1,      25.7,     138.9,      30.4,      62.6,     257.6,     147.0,     240.2,     132.9,     239.2,     759.3,      79.8,     208.3,      49.5,     177.2,     514.8,    233.10,     47.71,     84.16,     59.82,     93.30,    284.99,    13.267,    16.431,    19.699,     3.794,    53.191
0097_004.4,     0.675,       2.0,       1.3,Minor Arterial,       883,    4215.6,    8059.6,    4954.4,   10503.1,   27732.7,      34.2,      22.2,      25.2,      19.4,      32.4,      25.5,     1.182,     1.872,     1.605,     2.102,     1.249,     1.598,      5297,     10594,      5297,     21188,     42376,      1.04,      0.87,      1.13,      0.59,      1.13,    2843.7,    5436.8,    3342.1,    7085.2,   18707.8,    2245.2,    4067.7,    2854.8,    5993.1,   15160.8,      57.6,     307.7,      62.7,     139.9,     567.9,     346.7,     571.9,     295.7,     552.3,    1766.6,     194.3,     489.5,     129.0,     399.9,    1212.7,    546.25,    127.95,    215.63,    172.00,    218.63,    734.21,    48.476,    56.908,    76.009,    11.846,   193.239
0097_005.1,     0.168,       4.0,       0.7,Principal Arterial,       883,    8866.0,   16297.6,   10875.2,   15041.0,   51079.8,      34.0,      18.4,      24.2,      15.7,      33.5,      22.2,     0.297,     0.565,     0.416,     0.648,     0.301,     0.457,     10596,     21192,     10596,     42384,     84768,      1.19,      0.94,      1.27,      0.41,      1.27,    1488.3,    2735.9,    1825.7,    2525.0,    8574.9,    1150.1,    1936.9,    1448.3,    2064.7,    6600.0,      29.7,     159.2,      47.8,      58.9,     295.6,     201.7,     348.7,     221.6,     232.5,    1004.5,     106.9,     291.1,     108.0,     168.8,     674.8,    252.52,     80.73,    112.88,    116.33,     75.47,    385.41,    39.704,    32.422,    63.725,     1.112,   136.963
0097_005.3,     0.082,       4.0,       0.3,Collector,       668,    4987.4,    9444.1,    6489.2,    7432.8,   28353.5,      27.9,      18.3,      22.1,      16.4,      27.5,      20.7,     0.176,     0.284,     0.223,     0.308,     0.179,     0.241,      8016,     16032,      8016,     32064,     64128,      1.05,      0.79,      1.17,      0.30,      1.17,     408.6,     773.9,     531.7,     609.0,    2323.2,     264.2,     439.4,     360.6,     431.8,    1496.0,       7.0,      33.8,      12.2,      11.5,      64.5,      83.5,     158.1,     103.0,      91.5,     436.1,      53.8,     142.5,      55.9,      74.0,     326.2,     83.30,     22.37,     35.08,     32.50,     22.13,    112.08,     8.935,     7.389,    14.241,     0.303,    30.868
0103_000.0,     0.142,       4.0,       0.6,Minor Arterial,       815,   10010.6,   19156.8,   12244.6,   17537.3,   58949.3,      29.9,       9.8,      15.6,       9.3,      28.9,      14.1,     0.285,     0.906,     0.546,     0.935,     0.296,     0.616,      9780,     19560,      9780,     39120,     78240,      1.48,      1.16,      1.51,      0.52,      1.51,    1424.3,    2725.5,    1742.1,    2495.1,    8387.0,    1226.2,    2109.1,    1534.1,    2165.2,    7034.6,      25.0,     139.9,      43.4,      42.2,     250.5,     119.5,     265.7,     116.7,     161.6,     663.5,      53.4,     210.8,      48.0,     125.9,     438.1,    280.33,    145.19,    174.17,    188.01,     86.36,    593.73,   103.516,    83.356,   132.516,     2.980,   322.368
0104_000.0,     0.693,       4.0,       2.8,Minor Arterial,       858,    2162.0,    4447.2,    3771.2,    3449.4,   13829.8,      36.0,      35.9,      35.9,      34.9,      36.0,      35.6,     1.155,     1.158,     1.159,     1.192,     1.155,     1.167,     10296,     20592,     10296,     41184,     82368,      0.26,      0.29,      0.52,      0.12,      0.52,    1498.2,    3081.7,    2613.3,    2390.3,    9583.5,    1110.0,    2100.2,    1980.4,    1919.3,    7109.9,      43.0,     233.6,      91.1,      81.0,     448.7,     196.3,     367.2,     361.6,     191.6,    1116.7,     148.8,     380.8,     180.2,     198.3,     908.1,    266.26,     41.73,     85.90,     74.87,     66.42,    268.92,     0.110,     0.279,     2.297,     0.006,     2.692
0104_000.7,     0.313,       4.0,       1.3,Minor Arterial,       858,    2498.6,    5322.8,    4742.7,    3948.5,   16512.6,      35.9,      35.8,      35.8,      33.6,      35.9,      35.2,     0.522,     0.524,     0.524,     0.559,     0.522,     0.533,     10296,     20592,     10296,     41184,     82368,      0.32,      0.32,      0.64,      0.12,      0.64,     780.9,    1663.6,    1482.3,    1234.1,    5160.9,     563.9,    1171.0,    1045.1,     995.2,    3775.2,      21.6,      99.3,      53.6,      33.7,     208.2,     110.2,     206.0,     230.3,     105.4,     651.9,      85.2,     187.2,     153.3,      99.7,     525.4,    143.60,     21.83,     46.53,     44.09,     34.34,    146.79,     0.110,     0.236,     2.919,         0,     3.265
0104_001.0,     0.780,       4.0,       3.1,Minor Arterial,       858,    1312.0,    2777.0,    3351.2,    1617.6,    9057.8,      36.0,      36.0,      36.0,      35.4,      36.0,      35.8,     1.300,     1.301,     1.301,     1.323,     1.300,     1.308,     10296,     20592,     10296,     41184,     82368,      0.17,      0.17,      0.44,      0.05,      0.44,    1023.4,    2166.2,    2614.1,    1261.8,    7065.5,     738.3,    1503.9,    1709.7,    1068.3,    5020.2,      24.5,     128.3,      88.3,      29.6,     270.7,     133.1,     252.8,     484.4,      89.8,     960.1,     127.6,     281.1,     331.8,      74.1,     814.6,    196.26,     28.44,     60.19,     73.86,     35.05,    197.54,     0.017,     0.022,     1.272,         0,     1.311
0104_001.8,     0.722,       2.0,       1.4,Minor Arterial,       991,     704.6,    1318.8,    1443.8,     730.4,    4197.6,      32.8,      32.8,      32.8,      32.7,      32.8,      32.8,     1.319,     1.319,     1.319,     1.326,     1.319,     1.321,      5943,     11886,      5943,     23772,     47545,      0.14,      0.13,      0.30,      0.03,      0.30,     508.5,     951.7,    1041.9,     527.1,    3029.2,     351.5,     638.2,     654.9,     442.8,    2087.4,      11.5,      64.4,      41.9,      13.0,     130.8,      66.8,     114.7,     175.6,      37.2,     394.3,      78.7,     134.5,     169.5,      34.1,     416.8,     92.26,     15.49,     29.00,     31.89,     16.06,     92.44,     0.005,     0.005,     0.164,     0.004,     0.178
0104_002.5,     0.692,       2.0,       1.4,Minor Arterial,       986,     592.9,    1402.5,    1874.6,     854.8,    4724.8,      32.4,      32.4,      32.4,      32.0,      32.4,      32.2,     1.281,     1.281,     1.281,     1.298,     1.281,     1.287,      5918,     11836,      5918,     23671,     47342,      0.12,      0.14,      0.38,      0.04,      0.38,     410.3,     970.5,    1297.1,     591.5,    3269.4,     312.8,     693.5,     868.6,     504.2,    2379.1,       9.6,      51.4,      39.9,      13.4,     114.3,      51.3,     109.7,     256.4,      42.2,     459.6,      36.5,     115.8,     132.2,      31.8,     316.3,    100.87,     12.66,     29.94,     40.54,     18.25,    101.39,         0,     0.001,     0.522,     0.005,     0.528
0105_000.0,     0.153,       4.0,       0.6,Minor Arterial,       815,    1744.9,    2981.6,    2424.7,    2284.1,    9435.3,      30.0,      29.9,      29.9,      29.9,      30.0,      29.9,     0.306,     0.306,     0.306,     0.307,     0.306,     0.306,      9780,     19560,      9780,     39120,     78240,      0.23,      0.18,      0.30,      0.07,      0.30,     266.4,     455.1,     370.1,     348.7,    1440.3,     209.8,     338.1,     299.8,     295.0,    1142.7,       5.6,      22.2,      11.8,       6.6,      46.2,      31.0,      53.6,      38.7,      27.9,     151.2,      19.8,      41.2,      19.9,      19.1,     100.0,     48.05,      8.90,     15.20,     12.39,     11.63,     48.12,     0.012,     0.011,     0.047,         0,     0.070
0105_000.2,     0.318,       4.0,       1.3,Minor Arterial,       815,    2355.1,    4717.5,    3296.4,    3665.2,   14034.2,      30.0,      29.9,      29.9,      29.7,      30.0,      29.9,     0.635,     0.637,     0.637,     0.643,     0.635,     0.638,      9780,     19560,      9780,     39120,     78240,      0.32,      0.28,      0.41,      0.11,      0.41,     747.8,    1497.9,    1046.7,    1163.8,    4456.2,     599.9,    1140.5,     873.9,     994.2,    3608.5,      17.7,      76.7,      31.3,      25.7,     151.4,      84.3,     157.7,      98.8,      86.7,     427.5,      45.9,     123.1,      42.7,      57.1,     268.8,    148.46,     25.03,     50.08,     35.30,     38.77,    149.18,     0.108,     0.178,     0.436,         0,     0.722
0105_000.5,     0.158,       4.0,       0.6,Minor Arterial,       815,    6367.6,   13008.7,    8796.4,   10168.7,   38341.4,      30.0,      24.9,      25.0,      18.9,      29.9,      24.3,     0.315,     0.381,     0.378,     0.501,     0.316,     0.390,      9780,     19560,      9780,     39120,     78240,      0.83,      0.78,      1.04,      0.30,      1.04,    1003.7,    2050.5,    1386.6,    1602.8,    6043.6,     791.4,    1548.4,    1141.7,    1341.2,    4822.7,      21.7,     104.2,      37.4,      34.7,     198.0,     118.3,     221.0,     136.8,     131.0,     607.1,      72.3,     177.1,      70.7,      96.0,     416.1,    201.15,     40.32,     81.87,     73.33,     53.56,    249.08,     7.062,    13.636,    27.239,     0.204,    48.141
0105_000.7,     0.119,       4.0,       0.5,Minor Arterial,       815,    5084.7,   10535.4,    7205.7,    8517.7,   31343.5,      30.0,      27.4,      27.7,      23.7,      29.9,      27.2,     0.239,     0.262,     0.259,     0.302,     0.239,     0.264,      9780,     19560,      9780,     39120,     78240,      0.69,      0.63,      0.86,      0.25,      0.86,     606.7,    1257.0,     859.7,    1016.2,    3739.6,     484.1,     961.7,     715.0,     864.2,    3025.0,      13.2,      62.7,      23.3,      20.1,     119.3,      68.5,     130.1,      80.8,      76.2,     355.6,      40.8,     102.5,      40.6,      55.7,     239.6,    124.61,     22.12,     45.39,     36.24,     33.94,    137.69,     1.979,     3.505,     7.613,     0.065,    13.162
0105_000.8,     0.346,       4.0,       1.4,Minor Arterial,       815,    3118.3,    6087.3,    4252.6,    5115.5,   18573.7,      30.0,      29.4,      29.7,      28.9,      30.0,      29.5,     0.693,     0.708,     0.699,     0.720,     0.693,     0.704,      9780,     19560,      9780,     39120,     78240,      0.46,      0.36,      0.54,      0.15,      0.54,    1079.5,    2107.3,    1472.2,    1770.9,    6429.9,     887.6,    1642.4,    1242.3,    1533.1,    5305.4,      21.8,      98.8,      38.8,      36.5,     195.9,     112.1,     214.5,     124.2,     118.9,     569.7,      58.0,     151.6,      67.0,      82.6,     359.2,    214.41,     36.74,     70.97,     50.98,     59.07,    217.76,     0.781,     0.697,     1.926,     0.013,     3.417
0106_000.0,     0.331,       2.0,       0.7,Collector,       728,    1247.3,    2628.7,    1678.6,    2194.0,    7748.6,      31.4,      30.5,      30.7,      30.1,      31.3,      30.7,     0.632,     0.652,     0.646,     0.659,     0.633,     0.646,      4369,      8738,      4369,     17477,     34953,      0.41,      0.35,      0.44,      0.14,      0.44,     412.3,     869.0,     554.9,     725.2,    2561.4,     348.1,     694.7,     484.0,     634.9,    2161.7,       7.3,      42.4,      12.6,      12.6,      74.9,      37.2,      77.6,      44.8,      45.3,     204.9,      19.8,      54.3,      13.4,      32.4,     119.9,     81.59,     13.53,     28.30,     18.43,     23.14,     83.40,     0.416,     0.628,     0.749,     0.040,     1.833
0106_000.3,     0.186,       4.0,       0.7,Minor Arterial,       815,    2969.5,    5885.5,    4085.4,    4829.5,   17769.9,      30.0,      29.7,      29.7,      29.2,      30.0,      29.7,     0.373,     0.376,     0.376,     0.383,     0.373,     0.377,      9780,     19560,      9780,     39120,     78240,      0.38,      0.35,      0.49,      0.14,      0.49,     553.2,    1096.5,     761.1,     899.7,    3310.5,     433.3,     807.4,     619.5,     753.8,    2614.0,       8.8,      55.5,      18.4,      18.6,     101.3,      72.1,     140.9,      87.0,      77.8,     377.8,      39.0,      92.6,      36.2,      49.5,     217.3,    110.38,     18.61,     36.88,     26.09,     30.00,    111.58,     0.169,     0.321,     0.715,     0.006,     1.211
0106_000.4,     0.348,       4.0,       1.4,Minor Arterial,       815,    3829.2,    7528.8,    5259.3,    5870.4,   22487.7,      30.0,      29.3,      29.3,      27.9,      30.0,      29.1,     0.695,     0.712,     0.712,     0.748,     0.695,     0.716,      9780,     19560,      9780,     39120,     78240,      0.46,      0.45,      0.62,      0.17,      0.62,    1331.2,    2617.2,    1828.3,    2040.7,    7817.4,    1038.2,    1899.6,    1491.3,    1681.6,    6110.7,      25.3,     146.5,      44.4,      43.8,     260.0,     163.0,     313.0,     196.7,     180.5,     853.2,     104.7,     258.2,      95.9,     134.9,     593.7,    260.45,     45.42,     89.27,     65.56,     68.02,    268.27,     1.063,     2.086,     4.650,     0.019,     7.818
0106_000.8,     0.334,       4.0,       1.3,Minor Arterial,       818,    2569.7,    5170.0,    3802.1,    4133.9,   15675.7,      30.0,      29.8,      29.8,      29.3,      30.0,      29.7,     0.668,     0.672,     0.672,     0.684,     0.668,     0.674,      9810,     19621,      9810,     39241,     78483,      0.32,      0.30,      0.45,      0.12,      0.45,     858.4,    1727.1,    1270.0,    1381.0,    5236.5,     695.5,    1328.5,    1071.9,    1183.8,    4279.7,      16.9,      95.0,      31.2,      24.1,     167.2,      89.9,     166.4,     113.7,     104.7,     474.7,      56.1,     137.0,      53.3,      68.3,     314.7,    174.64,     28.79,     57.92,     43.34,     46.06,    176.11,     0.154,     0.326,     0.984,         0,     1.464
0106_001.1,     0.884,       2.0,       1.8,Minor Arterial,       849,    1287.4,    2875.5,    2302.9,    1638.3,    8104.1,      30.0,      29.8,      29.8,      28.8,      30.0,      29.5,     1.768,     1.782,     1.780,     1.845,     1.769,     1.797,      5094,     10188,      5094,     20376,     40752,      0.34,      0.31,      0.55,      0.09,      0.55,    1138.1,    2542.0,    2035.8,    1448.3,    7164.2,     983.6,    2201.9,    1825.4,    1320.8,    6331.7,      23.3,     110.0,      48.0,      20.7,     202.0,      86.7,     146.2,     105.1,      68.7,     406.7,      44.4,      83.9,      57.2,      38.0,     223.5,    238.86,     38.21,     85.31,     70.80,     48.29,    242.61,     0.283,     0.561,     2.921,     0.003,     3.768
0106_002.0,     0.449,       2.0,       0.9,Minor Arterial,       849,    1610.6,    3385.4,    2415.4,    2542.9,    9954.3,      30.0,      29.7,      29.7,      28.8,      30.0,      29.6,     0.898,     0.907,     0.907,     0.935,     0.898,     0.912,      5094,     10188,      5094,     20376,     40752,      0.38,      0.36,      0.54,      0.13,      0.54,     723.4,    1520.4,    1084.8,    1142.0,    4470.6,     616.3,    1287.6,     967.0,    1037.8,    3908.7,      16.6,      65.8,      26.0,      23.1,     131.5,      59.9,     105.9,      60.4,      52.4,     278.6,      30.5,      61.2,      31.5,      28.7,     151.9,    149.01,     24.34,     51.19,     37.64,     38.07,    151.24,     0.232,     0.512,     1.492,     0.012,     2.248
0106_002.5,     0.580,       2.0,       1.2,Minor Arterial,       849,    1547.7,    3361.7,    2333.3,    2596.1,    9838.8,      30.0,      29.7,      29.7,      28.9,      30.0,      29.6,     1.161,     1.171,     1.173,     1.206,     1.161,     1.177,      5094,     10188,      5094,     20376,     40752,      0.37,      0.36,      0.53,      0.14,      0.53,     898.1,    1950.8,    1354.0,    1506.5,    5709.4,     759.1,    1625.2,    1193.2,    1354.6,    4932.1,      22.3,      88.9,      32.8,      33.6,     177.6,      79.9,     147.0,      82.1,      75.7,     384.7,      36.8,      89.6,      45.8,      42.5,     214.7,    190.34,     30.20,     65.73,     46.88,     50.24,    193.05,     0.265,     0.694,     1.749,     0.019,     2.727
0106_003.0,     0.525,       2.0,       1.0,Minor Arterial,       849,    1777.3,    3333.8,    2501.7,    3022.3,   10635.1,      30.0,      28.8,      29.7,      28.1,      30.0,      29.2,     1.050,     1.093,     1.060,     1.122,     1.050,     1.077,      5094,     10188,      5094,     20376,     40752,      0.54,      0.37,      0.63,      0.18,      0.63,     932.4,    1748.8,    1312.3,    1585.4,    5578.9,     822.3,    1479.6,    1171.8,    1445.9,    4919.6,      16.3,      63.8,      30.3,      24.6,     135.0,      67.3,     128.6,      79.7,      74.6,     350.2,      26.4,      76.8,      30.5,      40.3,     174.0,    186.04,     32.32,     58.91,     46.74,     52.89,    190.86,     1.281,     0.590,     3.017,     0.016,     4.904
0106_003.6,     2.509,       2.0,       5.0,Minor Arterial,       894,    1619.5,    3192.0,    2375.3,    2813.7,   10000.5,      36.0,      35.1,      35.6,      34.3,      36.0,      35.3,     4.184,     4.288,     4.225,     4.395,     4.185,     4.264,      5364,     10728,      5364,     21456,     42912,      0.42,      0.33,      0.52,      0.15,      0.52,    4064.1,    8010.2,    5960.8,    7060.9,   25096.0,    3550.4,    6746.9,    5276.4,    6456.8,   22030.5,      63.7,     318.0,     146.1,     112.2,     640.0,     323.2,     578.9,     396.3,     330.7,    1629.1,     126.7,     366.4,     142.0,     161.1,     796.2,    697.31,    115.67,    224.74,    173.93,    196.27,    710.61,     2.827,     2.174,     8.372,     0.078,    13.451
0106_006.1,     1.207,       2.0,       2.4,Minor Arterial,       894,    1320.6,    2697.2,    2046.6,    2210.7,    8275.1,      36.0,      35.8,      35.8,      35.2,      36.0,      35.7,     2.014,     2.026,     2.023,     2.060,     2.014,     2.030,      5364,     10728,      5364,     21456,     42912,      0.32,      0.28,      0.46,      0.12,      0.46,    1594.0,    3255.6,    2470.3,    2668.4,    9988.3,    1302.0,    2550.3,    2103.4,    2331.8,    8287.5,      33.4,     173.4,      66.2,      56.0,     329.0,     178.9,     310.5,     206.5,     168.6,     864.5,      79.7,     221.4,      94.1,     111.9,     507.1,    277.73,     44.58,     90.93,     70.26,     74.21,    279.98,     0.265,     0.403,     1.575,     0.012,     2.255
0106_007.3,     0.675,       2.0,       1.3,Minor Arterial,       849,    1653.9,    3022.5,    2296.5,    2492.6,    9465.5,      30.0,      29.7,      29.8,      29.0,      30.0,      29.6,     1.349,     1.363,     1.359,     1.397,     1.349,     1.366,      5094,     10188,      5094,     20376,     40752,      0.36,      0.34,      0.50,      0.14,      0.50,    1116.0,    2039.5,    1549.6,    1681.9,    6387.0,     912.9,    1556.1,    1302.4,    1451.8,    5223.2,      21.0,     107.5,      37.8,      32.1,     198.4,     122.8,     215.3,     137.1,     116.8,     592.0,      59.3,     160.5,      72.2,      81.3,     373.3,    212.76,     37.56,     68.46,     53.46,     56.04,    215.52,     0.391,     0.526,     1.848,     0.010,     2.775
0106_008.0,     0.330,       2.0,       0.7,Minor Arterial,       854,    1545.5,    2894.6,    2183.9,    2324.6,    8948.6,      30.5,      30.3,      30.4,      29.7,      30.5,      30.2,     0.648,     0.654,     0.652,     0.668,     0.648,     0.655,      5125,     10251,      5125,     20501,     41003,      0.37,      0.32,      0.50,      0.12,      0.50,     510.1,     955.3,     720.8,     767.2,    2953.4,     415.5,     722.0,     600.8,     659.1,    2397.4,      10.5,      51.6,      18.1,      14.2,      94.4,      56.3,     104.1,      67.5,      55.0,     282.9,      27.7,      77.6,      34.3,      39.0,     178.6,     96.69,     16.85,     31.47,     24.30,     25.12,     97.74,     0.156,     0.193,     0.709,     0.003,     1.061
0106_008.3,     0.746,       2.0,       1.5,Minor Arterial,       883,     728.0,    1416.6,    1109.0,    1145.3,    4398.9,      34.2,      34.2,      34.2,      34.1,      34.2,      34.2,     1.309,     1.309,     1.310,     1.312,     1.309,     1.310,      5300,     10599,      5300,     21198,     42396,      0.16,      0.16,      0.26,      0.06,      0.26,     543.2,    1057.1,     827.5,     854.6,    3282.4,     479.2,     875.1,     718.3,     789.1,    2861.7,       8.2,      54.3,      20.1,      13.5,      96.1,      47.2,      79.8,      67.7,      39.7,     234.4,       8.7,      47.9,      21.6,      12.2,      90.4,     95.97,     15.88,     30.92,     24.24,     25.00,     96.04,     0.002,     0.019,     0.057,         0,     0.078
0106_009.0,     0.377,       2.0,       0.8,Collector,       733,    1120.1,    2319.8,    1600.4,    1855.3,    6895.6,      32.0,      31.3,      31.3,      30.4,      31.9,      31.3,     0.708,     0.723,     0.723,     0.745,     0.709,     0.724,      4398,      8796,      4398,     17592,     35184,      0.35,      0.32,      0.41,      0.12,      0.41,     422.8,     875.6,     604.1,     700.3,    2602.8,     367.6,     738.1,     543.5,     633.5,    2282.7,       5.6,      36.1,       9.8,      11.8,      63.3,      31.3,      57.9,      36.3,      33.3,     158.8,      18.2,      43.6,      14.6,      21.6,      98.0,     81.36,     13.49,     27.97,     19.88,     21.92,     83.26,     0.276,     0.600,     0.990,     0.028,     1.894
0106_009.4,     0.812,       2.0,       1.6,Collector,       741,    1761.6,    3463.6,    2537.3,    3002.1,   10764.6,      32.1,      28.2,      29.9,      27.0,      31.9,      29.4,     1.517,     1.731,     1.627,     1.806,     1.525,     1.658,      4447,      8895,      4447,     17789,     35578,      0.58,      0.45,      0.65,      0.19,      0.65,    1430.4,    2812.4,    2060.3,    2437.7,    8740.8,    1250.0,    2369.3,    1838.1,    2228.3,    7685.7,      21.9,     123.2,      44.3,      34.9,     224.3,     110.5,     191.6,     128.8,     111.4,     542.3,      48.0,     128.3,      48.9,      63.1,     288.3,    272.08,     50.71,     93.92,     76.33,     76.33,    297.29,     6.303,     6.396,    12.255,     0.447,    25.401
0107_000.0,     0.232,       2.0,       0.5,Collector,       770,     159.7,     255.2,     258.6,     181.2,     854.7,      36.0,      35.9,      35.8,      35.7,      35.9,      35.8,     0.387,     0.390,     0.387,     0.390,     0.389,     0.389,      4620,      9240,      4620,     18480,     36960,      0.05,      0.03,      0.08,      0.01,      0.08,      37.0,      59.1,      59.9,      42.0,     198.0,      33.5,      49.7,      52.8,      38.7,     174.7,       0.3,       2.8,       1.2,       0.6,       4.9,       2.0,       3.9,       4.5,       1.9,      12.3,       1.2,       2.7,       1.5,       0.8,       6.2,      5.51,      1.03,      1.65,      1.68,      1.17,      5.53,     0.010,         0,     0.014,     0.006,     0.030
0107_000.2,     1.271,       2.0,       2.5,Collector,       770,     856.1,    1474.0,    1270.8,    1119.2,    4720.1,      36.0,      35.3,      35.7,      34.7,      36.0,      35.4,     2.119,     2.162,     2.136,     2.201,     2.120,     2.155,      4620,      9240,      4620,     18480,     36960,      0.28,      0.18,      0.37,      0.07,      0.37,    1088.5,    1874.1,    1615.7,    1423.0,    6001.3,     968.4,    1535.3,    1430.6,    1283.4,    5217.7,      12.6,      91.3,      31.6,      21.1,     156.6,      72.2,     144.9,     112.8,      78.5,     408.4,      35.2,     102.5,      40.7,      40.0,     218.4,    166.71,     30.82,     52.48,     46.61,     39.55,    169.46,     0.615,     0.413,     1.726,     0.021,     2.775
0108_000.0,     0.149,       4.0,       0.6,Minor Arterial,       815,    5962.9,   12366.9,    8640.1,   10034.3,   37004.2,      29.9,      26.1,      26.2,      20.0,      29.9,      25.2,     0.299,     0.343,     0.342,     0.449,     0.300,     0.356,      9780,     19560,      9780,     39120,     78240,      0.76,      0.71,      1.00,      0.29,      1.00,     890.9,    1847.7,    1290.9,    1499.2,    5528.7,     739.6,    1497.9,    1117.8,    1306.1,    4661.4,      18.5,      85.6,      27.2,      28.2,     159.5,      81.6,     145.6,     102.9,      94.5,     424.6,      51.2,     118.6,      43.0,      70.4,     283.2,    184.60,     34.07,     70.48,     64.63,     50.22,    219.40,     4.357,     8.788,    21.546,     0.171,    34.862
0108_000.1,     0.549,       6.0,       3.3,Principal Arterial,       846,    8414.9,   16087.3,   10563.4,   13046.9,   48112.5,      34.0,      30.9,      31.6,      28.3,      34.0,      31.2,     0.969,     1.067,     1.045,     1.167,     0.971,     1.055,     15228,     30456,     15228,     60912,    121824,      0.69,      0.60,      0.81,      0.24,      0.81,    4623.1,    8838.3,    5803.5,    7167.9,   26432.8,    3782.9,    6725.9,    4915.8,    6135.5,   21560.1,      92.5,     472.3,     126.7,     136.3,     827.8,     454.2,     873.0,     505.8,     484.7,    2317.7,     293.5,     767.1,     255.2,     411.5,    1727.3,    777.15,    149.46,    280.06,    205.30,    211.13,    845.95,    13.696,    20.199,    34.747,     0.387,    69.029
0108_000.7,     0.299,       4.0,       1.2,Principal Arterial,       883,    7243.9,   13506.9,    9214.3,   11198.8,   41163.9,      34.0,      27.2,      29.3,      22.7,      33.8,      28.1,     0.528,     0.663,     0.613,     0.791,     0.531,     0.640,     10596,     21192,     10596,     42384,     84768,      0.88,      0.73,      1.01,      0.31,      1.01,    2167.8,    4042.1,    2757.5,    3351.4,   12318.8,    1806.7,    3152.2,    2374.7,    2926.1,   10259.7,      39.8,     197.3,      59.5,      57.5,     354.1,     197.9,     374.6,     213.7,     193.6,     979.8,     123.3,     317.9,     109.5,     174.2,     724.9,    362.51,     79.80,    137.96,    121.39,     99.04,    438.19,    16.260,    19.026,    40.349,     0.425,    76.060
0108_001.0,     1.005,       4.0,       4.0,Principal Arterial,       929,    7775.6,   14586.6,    9847.9,   12699.3,   44909.4,      40.0,      32.2,      34.1,      26.3,      39.8,      32.9,     1.507,     1.873,     1.768,     2.297,     1.516,     1.831,     11148,     22296,     11148,     44592,     89184,      0.85,      0.73,      0.98,      0.33,      0.98,    7813.2,   14657.1,    9895.5,   12760.6,   45126.4,    6642.0,   11768.1,    8650.6,   11307.8,   38368.5,     136.8,     678.6,     208.6,     209.5,    1233.5,     645.1,    1209.9,     694.2,     702.3,    3251.5,     389.3,    1000.5,     342.1,     541.1,    2273.0,   1127.91,    242.32,    429.88,    376.89,    320.76,   1369.85,    47.452,    63.562,   129.746,     1.827,   242.587
0108_002.0,     0.501,       4.0,       2.0,Principal Arterial,       883,    4934.1,    9474.9,    6420.5,    8423.8,   29253.3,      34.0,      32.0,      32.9,      30.4,      33.9,      32.4,     0.884,     0.939,     0.914,     0.988,     0.885,     0.926,     10596,     21192,     10596,     42384,     84768,      0.62,      0.50,      0.72,      0.23,      0.72,    2469.9,    4743.0,    3214.0,    4216.8,   14643.7,    2129.9,    3942.5,    2877.3,    3809.2,   12758.9,      38.5,     186.0,      58.6,      56.5,     339.6,     192.9,     349.5,     187.0,     200.9,     930.3,     108.6,     265.0,      91.1,     150.2,     614.9,    430.94,     77.12,    144.37,    105.61,    124.26,    451.36,     4.523,     4.799,    11.099,     0.169,    20.590
