Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
All,Ok,A,    736.00,    772.80,    717.47,      6.73,    717.81,     54.99,     48.25,      0.34
HBW,Ok,P,    736.00,    232.37,    221.21,      1.98,    224.36,      8.01,      6.04,      3.15
HBW,Ok,A,    736.00,      8.64,      8.17,      0.07,      8.17,      0.46,      0.39,      0.00
HBO,Ok,P,    736.00,   1093.51,   1010.14,     10.05,   1013.40,     80.11,     70.07,      3.26
HBO,Ok,A,    736.00,    636.15,    587.54,      5.88,    587.86,     48.30,     42.42,      0.31
NHB,Ok,P,    736.00,    129.91,    123.67,      0.78,    123.73,      6.18,      5.40,      0.06
NHB,Ok,A,    736.00,    128.01,    121.76,      0.78,    121.78,      6.23,      5.45,      0.03
HBSch,Ok,P,    736.00,     22.47,     13.34,      0.01,     13.34,      9.13,      0.09,         0
HBSch,Ok,A,    736.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    737.00,   4239.69,   3788.84,     38.62,   3866.48,    373.20,    306.11,     77.65
All,Ok,A,    737.00,   3664.78,   3315.41,     32.02,   3330.46,    334.33,    247.43,     15.04
HBW,Ok,P,    737.00,    615.23,    534.88,      5.63,    570.67,     44.57,     38.94,     35.79
HBW,Ok,A,    737.00,    390.89,    353.17,      3.95,    357.33,     33.55,     29.60,      4.17
HBO,Ok,P,    737.00,   2893.13,   2591.20,     28.97,   2631.33,    261.80,    232.82,     40.13
HBO,Ok,A,    737.00,   2534.46,   2317.87,     23.99,   2327.43,    207.04,    183.05,      9.56
NHB,Ok,P,    737.00,    670.62,    630.85,      3.98,    632.58,     38.04,     34.06,      1.73
NHB,Ok,A,    737.00,    662.15,    622.59,      4.02,    623.91,     38.24,     34.22,      1.32
HBSch,Ok,P,    737.00,     60.70,     31.91,      0.04,     31.91,     28.80,      0.29,         0
HBSch,Ok,A,    737.00,     77.28,     21.79,      0.07,     21.79,     55.50,      0.55,         0
All,Ok,P,    738.00,   2149.02,   1996.78,     14.53,   2002.79,    146.23,    128.73,      6.02
All,Ok,A,    738.00,   4257.31,   3957.91,     34.07,   3967.56,    289.75,    255.68,      9.66
HBW,Ok,P,    738.00,    112.40,    102.60,      0.95,    103.82,      8.58,      7.63,      1.22
HBW,Ok,A,    738.00,    437.24,    413.33,      3.98,    415.62,     21.62,     17.64,      2.29
HBO,Ok,P,    738.00,    498.16,    453.16,      4.93,    455.92,     42.23,     37.31,      2.77
HBO,Ok,A,    738.00,   2306.28,   2124.87,     21.34,   2130.26,    176.02,    154.68,      5.39
NHB,Ok,P,    738.00,   1532.06,   1437.61,      8.66,   1439.64,     92.41,     83.76,      2.03
NHB,Ok,A,    738.00,   1513.78,   1419.70,      8.75,   1421.68,     92.11,     83.36,      1.98
HBSch,Ok,P,    738.00,      6.41,      3.41,      0.00,      3.41,      3.00,      0.03,         0
HBSch,Ok,A,    738.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    739.00,   9123.97,   8349.15,     79.95,   8380.63,    743.34,    613.30,     31.49
All,Ok,A,    739.00,   6393.55,   5858.57,     57.93,   5869.07,    524.48,    466.56,     10.50
HBW,Ok,P,    739.00,   1347.61,   1257.21,     11.64,   1267.13,     80.48,     68.84,      9.93
HBW,Ok,A,    739.00,    403.42,    354.41,      4.73,    355.34,     48.08,     43.35,      0.94
HBO,Ok,P,    739.00,   6317.39,   5755.74,     60.69,   5776.25,    541.14,    480.44,     20.52
HBO,Ok,A,    739.00,   4686.93,   4271.85,     45.54,   4280.37,    406.56,    361.02,      8.52
NHB,Ok,P,    739.00,   1322.39,   1250.29,      7.55,   1251.33,     71.06,     63.51,      1.04
NHB,Ok,A,    739.00,   1303.21,   1232.31,      7.66,   1233.36,     69.85,     62.19,      1.05
HBSch,Ok,P,    739.00,    136.58,     85.92,      0.07,     85.92,     50.67,      0.51,         0
HBSch,Ok,A,    739.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    740.00,     11.58,     11.27,      0.08,     11.27,      0.31,      0.13,      0.00
All,Ok,A,    740.00,      5.12,      4.98,      0.04,      4.98,      0.14,      0.10,         0
HBW,Ok,P,    740.00,      1.22,      1.21,      0.01,      1.21,      0.01,      0.00,      0.00
HBW,Ok,A,    740.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,P,    740.00,      9.38,      9.20,      0.06,      9.20,      0.18,      0.12,      0.00
HBO,Ok,A,    740.00,      4.40,      4.27,      0.03,      4.27,      0.13,      0.09,         0
NHB,Ok,P,    740.00,      0.71,      0.70,      0.00,      0.70,      0.01,      0.01,         0
NHB,Ok,A,    740.00,      0.72,      0.71,      0.00,      0.71,      0.01,      0.01,         0
HBSch,Ok,P,    740.00,      0.26,      0.16,      0.00,      0.16,      0.10,      0.00,         0
HBSch,Ok,A,    740.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    741.00,   1142.34,   1057.07,      8.92,   1066.12,     76.23,     60.29,      9.05
All,Ok,A,    741.00,    495.12,    458.08,      4.19,    458.62,     36.49,     32.30,      0.55
HBW,Ok,P,    741.00,    176.59,    166.42,      1.31,    170.78,      5.81,      4.51,      4.36
HBW,Ok,A,    741.00,      1.13,      1.13,         0,      1.13,         0,         0,      0.00
HBO,Ok,P,    741.00,    855.55,    791.63,      7.13,    796.25,     59.30,     52.18,      4.62
HBO,Ok,A,    741.00,    411.41,    378.46,      3.71,    378.95,     32.45,     28.74,      0.50
NHB,Ok,P,    741.00,     83.88,     79.79,      0.48,     79.86,      4.02,      3.54,      0.07
NHB,Ok,A,    741.00,     82.58,     78.49,      0.48,     78.54,      4.04,      3.56,      0.05
HBSch,Ok,P,    741.00,     26.32,     19.23,      0.01,     19.23,      7.09,      0.07,         0
HBSch,Ok,A,    741.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    742.00,   2684.75,   2451.50,     20.13,   2483.92,    200.83,    166.59,     32.42
All,Ok,A,    742.00,   3367.46,   3141.06,     27.81,   3155.83,    211.63,    183.82,     14.77
HBW,Ok,P,    742.00,    361.27,    312.52,      2.86,    327.44,     33.82,     30.96,     14.93
HBW,Ok,A,    742.00,    948.06,    885.18,      8.21,    894.59,     53.47,     45.26,      9.41
HBO,Ok,P,    742.00,   1640.49,   1504.12,     13.78,   1520.44,    120.05,    106.27,     16.32
HBO,Ok,A,    742.00,   1788.38,   1658.59,     16.11,   1663.13,    125.25,    109.13,      4.54
NHB,Ok,P,    742.00,    638.72,    604.87,      3.47,    606.04,     32.68,     29.21,      1.17
NHB,Ok,A,    742.00,    631.03,    597.29,      3.49,    598.11,     32.91,     29.42,      0.82
HBSch,Ok,P,    742.00,     44.27,     29.99,      0.02,     29.99,     14.28,      0.14,         0
HBSch,Ok,A,    742.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    743.00,   4847.41,   4544.28,     37.07,   4553.20,    294.21,    192.25,      8.92
All,Ok,A,    743.00,   2879.25,   2560.46,     20.63,   2560.46,    318.80,    162.60,         0
HBW,Ok,P,    743.00,    696.56,    674.38,      5.03,    678.79,     17.77,     12.73,      4.41
HBW,Ok,A,    743.00,    155.73,    143.00,      1.54,    143.00,     12.73,     11.19,         0
HBO,Ok,P,    743.00,   3564.16,   3364.18,     29.59,   3368.46,    195.71,    166.11,      4.28
HBO,Ok,A,    743.00,   1888.67,   1734.93,     16.51,   1734.93,    153.74,    137.22,         0
NHB,Ok,P,    743.00,    471.83,    456.48,      2.37,    456.71,     15.11,     12.75,      0.23
NHB,Ok,A,    743.00,    464.59,    449.39,      2.39,    449.39,     15.20,     12.81,         0
HBSch,Ok,P,    743.00,    114.87,     49.24,      0.08,     49.24,     65.63,      0.66,         0
HBSch,Ok,A,    743.00,    370.26,    233.13,      0.19,    233.13,    137.13,      1.37,         0
All,Ok,P,    744.00,   5443.88,   5117.72,     42.42,   5123.26,    320.62,    237.33,      5.54
All,Ok,A,    744.00,   2891.26,   2639.05,     24.06,   2639.78,    251.48,    183.14,      0.73
HBW,Ok,P,    744.00,    862.81,    843.97,      5.44,    846.44,     16.37,     10.93,      2.47
HBW,Ok,A,    744.00,     83.15,     76.19,      0.90,     76.21,      6.94,      6.05,      0.02
HBO,Ok,P,    744.00,   3985.26,   3736.08,     34.40,   3739.06,    246.21,    211.81,      2.97
HBO,Ok,A,    744.00,   2226.35,   2043.31,     20.56,   2043.98,    182.37,    161.80,      0.67
NHB,Ok,P,    744.00,    506.32,    489.51,      2.54,    489.61,     16.72,     14.18,      0.10
NHB,Ok,A,    744.00,    498.02,    480.60,      2.54,    480.64,     17.38,     14.84,      0.04
HBSch,Ok,P,    744.00,     89.48,     48.15,      0.05,     48.15,     41.33,      0.41,         0
HBSch,Ok,A,    744.00,     83.74,     38.94,      0.06,     38.94,     44.79,      0.45,         0
All,Ok,P,    745.00,    955.37,    930.31,      5.98,    930.85,     24.52,     15.92,      0.54
All,Ok,A,    745.00,    466.60,    447.72,      3.66,    447.72,     18.88,     15.22,         0
HBW,Ok,P,    745.00,    150.60,    149.47,      0.63,    149.75,      0.85,      0.23,      0.28
HBW,Ok,A,    745.00,      5.17,      4.96,      0.04,      4.96,      0.21,      0.17,         0
HBO,Ok,P,    745.00,    704.23,    684.15,      5.02,    684.40,     19.83,     14.82,      0.25
HBO,Ok,A,    745.00,    380.05,    362.61,      3.28,    362.61,     17.44,     14.17,         0
NHB,Ok,P,    745.00,     83.34,     82.16,      0.33,     82.16,      1.18,      0.85,      0.01
NHB,Ok,A,    745.00,     81.38,     80.15,      0.34,     80.15,      1.22,      0.89,         0
HBSch,Ok,P,    745.00,     17.19,     14.53,      0.01,     14.53,      2.66,      0.03,         0
HBSch,Ok,A,    745.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    746.00,   1023.57,    954.44,      7.98,    955.81,     67.76,     48.37,      1.38
All,Ok,A,    746.00,    757.38,    700.10,      6.41,    700.11,     57.27,     50.87,      0.01
HBW,Ok,P,    746.00,    137.77,    132.73,      1.04,    133.52,      4.25,      3.21,      0.79
HBW,Ok,A,    746.00,     80.38,     75.77,      0.73,     75.77,      4.60,      3.88,      0.00
HBO,Ok,P,    746.00,    751.18,    702.98,      6.33,    703.53,     47.65,     41.32,      0.55
HBO,Ok,A,    746.00,    569.46,    521.10,      5.08,    521.11,     48.35,     43.28,      0.01
NHB,Ok,P,    746.00,    108.93,    104.58,      0.60,    104.61,      4.32,      3.72,      0.04
NHB,Ok,A,    746.00,    107.55,    103.23,      0.61,    103.23,      4.32,      3.71,      0.00
HBSch,Ok,P,    746.00,     25.68,     14.14,      0.02,     14.14,     11.54,      0.12,         0
HBSch,Ok,A,    746.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    747.00,   6213.38,   5594.81,     44.78,   5608.90,    604.49,    525.65,     14.09
All,Ok,A,    747.00,   8426.81,   7718.62,     67.69,   7732.13,    694.69,    535.97,     13.51
HBW,Ok,P,    747.00,    694.06,    623.10,      5.11,    627.08,     66.98,     61.87,      3.98
HBW,Ok,A,    747.00,    944.49,    870.52,      9.10,    873.68,     70.81,     61.71,      3.17
HBO,Ok,P,    747.00,   3235.01,   2902.10,     28.11,   2910.80,    324.21,    296.11,      8.70
HBO,Ok,A,    747.00,   5003.42,   4636.78,     46.77,   4645.79,    357.62,    310.85,      9.01
NHB,Ok,P,    747.00,   2224.94,   2044.67,     11.53,   2046.08,    178.85,    167.32,      1.41
NHB,Ok,A,    747.00,   2195.19,   2019.68,     11.69,   2021.02,    174.18,    162.49,      1.33
HBSch,Ok,P,    747.00,     59.38,     24.94,      0.04,     24.94,     34.44,      0.34,         0
HBSch,Ok,A,    747.00,    283.71,    191.63,      0.14,    191.63,     92.08,      0.92,         0
All,Ok,P,    748.00,   2796.33,   2642.65,     20.01,   2645.68,    150.64,    102.40,      3.04
All,Ok,A,    748.00,   1224.53,   1142.73,      9.93,   1143.24,     81.29,     71.36,      0.51
HBW,Ok,P,    748.00,    416.51,    409.40,      2.23,    410.54,      5.98,      3.75,      1.14
HBW,Ok,A,    748.00,     15.52,     14.52,      0.13,     14.52,      0.99,      0.86,      0.01
HBO,Ok,P,    748.00,   2107.09,   1995.23,     16.77,   1997.09,    110.00,     93.23,      1.85
HBO,Ok,A,    748.00,    999.73,    925.20,      8.81,    925.67,     74.06,     65.25,      0.47
NHB,Ok,P,    748.00,    213.75,    207.58,      0.98,    207.63,      6.12,      5.14,      0.05
NHB,Ok,A,    748.00,    209.28,    203.01,      0.99,    203.04,      6.24,      5.25,      0.03
HBSch,Ok,P,    748.00,     58.98,     30.43,      0.04,     30.43,     28.55,      0.29,         0
HBSch,Ok,A,    748.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    749.00,   1442.87,   1373.40,     10.65,   1375.01,     67.86,     47.64,      1.61
All,Ok,A,    749.00,    604.19,    564.40,      4.82,    564.40,     39.79,     34.97,         0
HBW,Ok,P,    749.00,    207.09,    203.80,      1.38,    204.57,      2.52,      1.15,      0.77
HBW,Ok,A,    749.00,      1.32,      1.32,         0,      1.32,         0,         0,         0
HBO,Ok,P,    749.00,   1098.16,   1044.71,      8.76,   1045.53,     52.63,     43.87,      0.82
HBO,Ok,A,    749.00,    502.05,    465.35,      4.31,    465.35,     36.70,     32.38,         0
NHB,Ok,P,    749.00,    102.87,     99.82,      0.50,     99.84,      3.03,      2.53,      0.02
NHB,Ok,A,    749.00,    100.82,     97.72,      0.51,     97.72,      3.10,      2.59,         0
HBSch,Ok,P,    749.00,     34.75,     25.07,      0.02,     25.07,      9.68,      0.10,         0
HBSch,Ok,A,    749.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    750.00,   4405.13,   4125.78,     31.29,   4133.47,    271.67,    217.27,      7.69
All,Ok,A,    750.00,   4281.34,   3990.39,     33.77,   3991.04,    290.30,    256.52,      0.66
HBW,Ok,P,    750.00,    485.58,    462.75,      3.54,    466.14,     19.45,     15.91,      3.38
HBW,Ok,A,    750.00,    220.17,    205.11,      2.09,    205.16,     15.01,     12.92,      0.05
HBO,Ok,P,    750.00,   2311.10,   2159.78,     19.42,   2163.45,    147.64,    128.22,      3.67
HBO,Ok,A,    750.00,   2541.25,   2346.96,     23.34,   2347.44,    193.81,    170.47,      0.48
NHB,Ok,P,    750.00,   1540.16,   1458.32,      8.29,   1458.96,     81.20,     72.91,      0.63
NHB,Ok,A,    750.00,   1519.92,   1438.31,      8.34,   1438.44,     81.48,     73.14,      0.13
HBSch,Ok,P,    750.00,     68.29,     44.92,      0.03,     44.92,     23.37,      0.23,         0
HBSch,Ok,A,    750.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    751.00,   1192.85,   1125.23,      6.35,   1125.82,     67.03,     60.29,      0.60
All,Ok,A,    751.00,   4214.84,   4012.70,     34.62,   4014.58,    200.26,    165.63,      1.88
HBW,Ok,P,    751.00,     13.86,     12.02,      0.12,     12.07,      1.79,      1.67,      0.05
HBW,Ok,A,    751.00,   1211.44,   1177.00,     10.30,   1178.14,     33.30,     23.00,      1.14
HBO,Ok,P,    751.00,     85.31,     79.88,      0.57,     80.14,      5.17,      4.60,      0.26
HBO,Ok,A,    751.00,   1925.50,   1819.00,     18.63,   1819.61,    105.89,     87.26,      0.61
NHB,Ok,P,    751.00,   1091.25,   1031.29,      5.66,   1031.58,     59.68,     54.02,      0.29
NHB,Ok,A,    751.00,   1077.90,   1016.70,      5.69,   1016.83,     61.06,     55.37,      0.14
HBSch,Ok,P,    751.00,      2.43,      2.04,      0.00,      2.04,      0.39,      0.00,         0
HBSch,Ok,A,    751.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    752.00,   2207.69,   2025.20,     11.95,   2028.09,    179.60,    165.38,      2.89
All,Ok,A,    752.00,   7048.66,   6558.92,     56.10,   6581.17,    467.49,    411.39,     22.25
HBW,Ok,P,    752.00,     45.67,     38.63,      0.37,     38.88,      6.79,      6.42,      0.25
HBW,Ok,A,    752.00,   1602.66,   1537.95,     13.78,   1549.01,     53.65,     39.88,     11.06
HBO,Ok,P,    752.00,    241.68,    218.16,      1.90,    219.04,     22.64,     20.74,      0.88
HBO,Ok,A,    752.00,   3554.98,   3281.12,     32.60,   3290.58,    264.40,    231.80,      9.45
NHB,Ok,P,    752.00,   1916.26,   1766.64,      9.68,   1768.39,    147.87,    138.19,      1.76
NHB,Ok,A,    752.00,   1891.02,   1739.85,      9.72,   1741.59,    149.43,    139.72,      1.74
HBSch,Ok,P,    752.00,      4.08,      1.77,      0.00,      1.77,      2.30,      0.02,         0
HBSch,Ok,A,    752.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    753.00,      4.66,      4.52,      0.03,      4.52,      0.14,      0.10,      0.00
All,Ok,A,    753.00,      2.25,      2.14,      0.02,      2.14,      0.11,      0.10,         0
HBW,Ok,P,    753.00,      0.46,      0.45,      0.00,      0.45,      0.01,      0.00,         0
HBW,Ok,A,    753.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,P,    753.00,      3.96,      3.84,      0.03,      3.84,      0.12,      0.09,      0.00
HBO,Ok,A,    753.00,      2.05,      1.94,      0.02,      1.94,      0.11,      0.09,         0
NHB,Ok,P,    753.00,      0.19,      0.18,      0.00,      0.18,      0.01,      0.00,         0
NHB,Ok,A,    753.00,      0.20,      0.19,      0.00,      0.19,      0.01,      0.00,         0
HBSch,Ok,P,    753.00,      0.05,      0.04,         0,      0.04,      0.01,      0.00,         0
HBSch,Ok,A,    753.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    754.00,   3794.54,   3589.26,     26.94,   3593.41,    201.14,    141.31,      4.15
All,Ok,A,    754.00,   1702.57,   1532.81,     12.58,   1532.81,    169.76,    112.06,         0
HBW,Ok,P,    754.00,    536.69,    525.43,      3.28,    527.46,      9.24,      5.96,      2.02
HBW,Ok,A,    754.00,     62.92,     57.51,      0.60,     57.51,      5.41,      4.81,         0
HBO,Ok,P,    754.00,   2867.62,   2715.81,     22.25,   2717.86,    149.77,    127.52,      2.05
HBO,Ok,A,    754.00,   1208.49,   1098.85,     10.54,   1098.85,    109.64,     99.10,         0
NHB,Ok,P,    754.00,    284.84,    275.91,      1.35,    275.99,      8.86,      7.51,      0.07
NHB,Ok,A,    754.00,    280.36,    271.31,      1.37,    271.31,      9.06,      7.69,         0
HBSch,Ok,P,    754.00,    105.38,     72.10,      0.06,     72.10,     33.28,      0.33,         0
HBSch,Ok,A,    754.00,    150.79,    105.14,      0.07,    105.14,     45.65,      0.46,         0
All,Ok,P,    755.00,   3972.95,   3746.17,     28.96,   3750.52,    222.43,    162.54,      4.35
All,Ok,A,    755.00,   1446.37,   1338.12,     11.95,   1338.12,    108.26,     96.31,         0
HBW,Ok,P,    755.00,    585.80,    571.53,      3.57,    573.80,     12.00,      8.43,      2.26
HBW,Ok,A,    755.00,      3.24,      3.24,         0,      3.24,         0,         0,         0
HBO,Ok,P,    755.00,   3022.18,   2849.65,     24.08,   2851.66,    170.52,    146.44,      2.02
HBO,Ok,A,    755.00,   1196.22,   1096.91,     10.69,   1096.91,     99.31,     88.62,         0
NHB,Ok,P,    755.00,    251.27,    242.59,      1.25,    242.66,      8.61,      7.36,      0.06
NHB,Ok,A,    755.00,    246.91,    237.97,      1.26,    237.97,      8.95,      7.69,         0
HBSch,Ok,P,    755.00,    113.70,     82.40,      0.06,     82.40,     31.30,      0.31,         0
HBSch,Ok,A,    755.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    756.00,   3422.02,   3186.04,     23.99,   3188.97,    233.05,    181.11,      2.92
All,Ok,A,    756.00,   3002.01,   2807.77,     24.96,   2807.77,    194.24,    169.28,         0
HBW,Ok,P,    756.00,    484.86,    458.08,      3.12,    459.56,     25.30,     22.18,      1.48
HBW,Ok,A,    756.00,    366.20,    343.76,      3.23,    343.76,     22.44,     19.21,         0
HBO,Ok,P,    756.00,   2367.78,   2207.74,     18.50,   2209.09,    158.69,    140.19,      1.35
HBO,Ok,A,    756.00,   2151.21,   2000.68,     19.39,   2000.68,    150.53,    131.13,         0
NHB,Ok,P,    756.00,    491.33,    470.45,      2.33,    470.55,     20.78,     18.45,      0.09
NHB,Ok,A,    756.00,    484.61,    463.33,      2.34,    463.33,     21.28,     18.93,         0
HBSch,Ok,P,    756.00,     78.05,     49.77,      0.04,     49.77,     28.28,      0.28,         0
HBSch,Ok,A,    756.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    757.00,   4397.59,   4068.14,     30.93,   4080.26,    317.32,    268.52,     12.12
All,Ok,A,    757.00,   4220.87,   3933.24,     32.79,   3939.14,    281.73,    248.94,      5.90
HBW,Ok,P,    757.00,    559.96,    523.64,      3.54,    527.49,     32.47,     28.93,      3.85
HBW,Ok,A,    757.00,    336.13,    311.53,      3.11,    312.45,     23.68,     20.58,      0.91
HBO,Ok,P,    757.00,   2431.87,   2237.79,     20.77,   2245.13,    186.75,    165.97,      7.34
HBO,Ok,A,    757.00,   2533.70,   2351.51,     23.04,   2355.66,    178.04,    155.00,      4.15
NHB,Ok,P,    757.00,   1373.43,   1292.46,      6.59,   1293.40,     80.03,     73.43,      0.94
NHB,Ok,A,    757.00,   1351.04,   1270.19,      6.65,   1271.03,     80.01,     73.36,      0.84
HBSch,Ok,P,    757.00,     32.33,     14.25,      0.02,     14.25,     18.08,      0.18,         0
HBSch,Ok,A,    757.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    758.00,   4428.88,   4099.92,     31.47,   4109.78,    319.10,    259.02,      9.86
All,Ok,A,    758.00,   4752.22,   4338.95,     37.37,   4344.69,    407.53,    282.49,      5.74
HBW,Ok,P,    758.00,    618.43,    577.80,      3.86,    580.89,     37.54,     33.68,      3.09
HBW,Ok,A,    758.00,    552.81,    511.96,      5.12,    513.11,     39.70,     34.58,      1.15
HBO,Ok,P,    758.00,   2762.94,   2554.36,     22.91,   2560.57,    202.38,    179.47,      6.20
HBO,Ok,A,    758.00,   3059.00,   2825.67,     27.40,   2829.76,    229.24,    201.84,      4.09
NHB,Ok,P,    758.00,    999.09,    948.27,      4.67,    948.83,     50.25,     45.59,      0.56
NHB,Ok,A,    758.00,    983.98,    933.58,      4.72,    934.07,     49.91,     45.18,      0.50
HBSch,Ok,P,    758.00,     48.42,     19.49,      0.03,     19.49,     28.93,      0.29,         0
HBSch,Ok,A,    758.00,    156.43,     67.74,      0.12,     67.74,     88.68,      0.89,         0
All,Ok,P,    759.00,   2232.31,   2129.80,     14.72,   2132.50,     99.82,     66.82,      2.70
All,Ok,A,    759.00,    786.83,    728.81,      6.31,    728.81,     58.01,     51.70,         0
HBW,Ok,P,    759.00,    320.15,    315.65,      1.55,    316.95,      3.20,      1.65,      1.29
HBW,Ok,A,    759.00,     11.37,     10.59,      0.10,     10.59,      0.78,      0.68,         0
HBO,Ok,P,    759.00,   1713.39,   1637.09,     12.55,   1638.46,     74.93,     62.38,      1.37
HBO,Ok,A,    759.00,    643.09,    589.18,      5.62,    589.18,     53.91,     48.29,         0
NHB,Ok,P,    759.00,    134.82,    131.59,      0.59,    131.63,      3.19,      2.60,      0.04
NHB,Ok,A,    759.00,    132.37,    129.05,      0.59,    129.05,      3.32,      2.73,         0
HBSch,Ok,P,    759.00,     63.95,     45.46,      0.03,     45.46,     18.49,      0.18,         0
HBSch,Ok,A,    759.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    760.00,   4358.04,   4061.08,     31.56,   4071.07,    286.97,    197.23,      9.99
All,Ok,A,    760.00,   2350.57,   2097.74,     17.27,   2099.33,    251.23,    139.43,      1.60
HBW,Ok,P,    760.00,    620.62,    599.87,      3.26,    603.55,     17.07,     13.81,      3.69
HBW,Ok,A,    760.00,    114.37,    104.97,      1.09,    105.09,      9.28,      8.19,      0.13
HBO,Ok,P,    760.00,   3237.47,   3035.19,     26.36,   3041.28,    196.19,    169.82,      6.09
HBO,Ok,A,    760.00,   1586.17,   1453.70,     14.17,   1455.02,    131.15,    116.98,      1.32
NHB,Ok,P,    760.00,    400.69,    385.61,      1.86,    385.82,     14.87,     13.01,      0.21
NHB,Ok,A,    760.00,    393.71,    378.38,      1.87,    378.52,     15.18,     13.31,      0.15
HBSch,Ok,P,    760.00,     99.25,     40.41,      0.07,     40.41,     58.84,      0.59,         0
HBSch,Ok,A,    760.00,    256.32,    160.70,      0.13,    160.70,     95.62,      0.95,         0
All,Ok,P,    761.00,   3119.12,   2907.32,     20.23,   2912.51,    206.60,    167.03,      5.19
All,Ok,A,    761.00,   4277.56,   3917.69,     28.47,   3921.41,    356.15,    212.48,      3.73
HBW,Ok,P,    761.00,    331.43,    302.68,      2.09,    304.08,     27.34,     25.25,      1.40
HBW,Ok,A,    761.00,    802.80,    754.22,      6.88,    755.55,     47.25,     40.37,      1.33
HBO,Ok,P,    761.00,   1754.34,   1638.52,     13.80,   1641.83,    112.51,     98.71,      3.30
HBO,Ok,A,    761.00,   1926.76,   1779.45,     17.05,   1781.49,    145.27,    128.22,      2.04
NHB,Ok,P,    761.00,    981.94,    934.27,      4.30,    934.76,     47.18,     42.88,      0.49
NHB,Ok,A,    761.00,    969.07,    921.64,      4.35,    922.00,     47.08,     42.73,      0.36
HBSch,Ok,P,    761.00,     51.41,     31.84,      0.03,     31.84,     19.57,      0.20,         0
HBSch,Ok,A,    761.00,    578.93,    462.38,      0.19,    462.38,    116.56,      1.16,         0
All,Ok,P,    762.00,   3268.66,   3081.59,     21.01,   3085.76,    182.90,    113.54,      4.17
All,Ok,A,    762.00,   2211.99,   1959.89,     14.95,   1959.89,    252.11,    116.74,         0
HBW,Ok,P,    762.00,    461.15,    444.89,      2.26,    446.88,     14.26,     12.01,      2.00
HBW,Ok,A,    762.00,    215.61,    200.02,      1.88,    200.02,     15.59,     13.71,         0
HBO,Ok,P,    762.00,   2334.20,   2223.57,     17.10,   2225.61,    108.60,     91.50,      2.04
HBO,Ok,A,    762.00,   1277.26,   1173.82,     11.26,   1173.82,    103.45,     92.18,         0
NHB,Ok,P,    762.00,    391.13,    379.84,      1.61,    379.98,     11.15,      9.55,      0.14
NHB,Ok,A,    762.00,    384.99,    373.74,      1.63,    373.74,     11.25,      9.62,         0
HBSch,Ok,P,    762.00,     82.18,     33.29,      0.06,     33.29,     48.89,      0.49,         0
HBSch,Ok,A,    762.00,    334.13,    212.31,      0.18,    212.31,    121.81,      1.22,         0
All,Ok,P,    763.00,   3105.89,   2953.22,     20.88,   2957.37,    148.51,     96.46,      4.15
All,Ok,A,    763.00,   1118.16,   1039.76,      9.14,   1039.76,     78.40,     69.26,         0
HBW,Ok,P,    763.00,    466.11,    459.08,      2.04,    461.31,      4.80,      2.76,      2.24
HBW,Ok,A,    763.00,      2.59,      2.59,         0,      2.59,         0,         0,         0
HBO,Ok,P,    763.00,   2353.83,   2245.05,     17.92,   2246.90,    106.94,     89.01,      1.85
HBO,Ok,A,    763.00,    922.82,    849.75,      8.25,    849.75,     73.07,     64.81,         0
NHB,Ok,P,    763.00,    196.56,    191.25,      0.88,    191.31,      5.24,      4.37,      0.06
NHB,Ok,A,    763.00,    192.75,    187.42,      0.88,    187.42,      5.33,      4.45,         0
HBSch,Ok,P,    763.00,     89.39,     57.85,      0.05,     57.85,     31.54,      0.31,         0
HBSch,Ok,A,    763.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    764.00,   7351.75,   6880.76,     52.39,   6894.69,    457.06,    338.42,     13.94
All,Ok,A,    764.00,   3701.32,   3338.53,     29.56,   3339.36,    361.96,    281.37,      0.83
HBW,Ok,P,    764.00,   1157.46,   1127.23,      5.47,   1133.94,     23.52,     18.05,      6.71
HBW,Ok,A,    764.00,    107.21,     95.37,      1.08,     95.39,     11.82,     10.74,      0.02
