SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0089_334.9,     0.187,Both,Total,       1.0,      49.0,       4.0,       0.7,Principal Arterial,       883,    6350.5,   13085.3,    7887.6,   11596.2,   38919.6,      34.0,      30.1,      29.6,      26.7,      33.8,      30.2,     0.329,     0.373,     0.378,     0.419,     0.331,     0.371,     10596,     21192,     10596,     42384,     84768,      0.72,      0.72,      0.87,      0.30,      0.87,    1184.7,    2441.1,    1471.5,    2163.3,    7260.6,     921.6,    1791.6,    1212.4,    1784.2,    5709.8,      35.1,     157.9,      52.8,      56.0,     301.8,     160.0,     301.2,     150.4,     203.4,     815.0,      68.0,     190.4,      55.8,     119.6,     433.8,    213.55,     39.39,     82.40,     55.03,     63.95,    240.77,     4.606,    10.606,    11.798,     0.328,    27.338
0089_335.0,     0.273,Both,Total,       1.0,      49.0,       4.0,       1.1,Principal Arterial,       883,    6415.4,   13450.4,    8174.5,   12209.2,   40249.5,      34.0,      29.8,      29.3,      26.0,      33.8,      29.8,     0.482,     0.551,     0.558,     0.632,     0.485,     0.549,     10596,     21192,     10596,     42384,     84768,      0.75,      0.72,      0.88,      0.32,      0.88,    1751.4,    3671.8,    2231.6,    3333.0,   10987.8,    1376.6,    2756.2,    1837.9,    2787.3,    8758.0,      51.2,     236.4,      80.2,      82.8,     450.6,     227.2,     421.8,     228.7,     291.6,    1169.3,      96.3,     257.4,      84.7,     171.3,     609.7,    323.55,     58.84,    125.19,     85.99,     98.72,    368.74,     7.373,    17.069,    20.363,     0.591,    45.396
0089_335.3,     0.269,Both,Total,       1.0,      49.0,       4.0,       1.1,Principal Arterial,       883,    5894.0,   12169.8,    7537.3,   11576.8,   37177.9,      34.0,      30.7,      30.8,      27.5,      33.8,      30.9,     0.474,     0.527,     0.524,     0.588,     0.477,     0.522,     10596,     21192,     10596,     42384,     84768,      0.71,      0.65,      0.84,      0.30,      0.84,    1583.7,    3270.0,    2025.2,    3110.6,    9989.5,    1234.3,    2474.1,    1658.5,    2617.5,    7984.4,      50.0,     209.6,      73.6,      76.4,     409.6,     213.1,     365.9,     208.4,     265.3,    1052.7,      86.2,     220.3,      84.7,     151.5,     542.7,    293.98,     51.67,    106.25,     73.69,     91.97,    323.58,     5.164,    10.020,    14.207,     0.440,    29.831
0089_335.6,     0.437,Both,Total,       1.0,      49.0,       4.0,       1.7,Principal Arterial,       883,    6513.7,   12004.9,    8245.6,   12200.0,   38964.2,      34.0,      29.2,      30.9,      25.6,      33.8,      30.1,     0.771,     0.899,     0.849,     1.023,     0.776,     0.871,     10596,     21192,     10596,     42384,     84768,      0.75,      0.65,      0.87,      0.32,      0.87,    2846.6,    5246.4,    3603.5,    5331.7,   17028.2,    2267.0,    3919.3,    2981.3,    4468.2,   13635.8,      77.5,     354.8,     128.5,     141.0,     701.8,     355.2,     617.0,     354.0,     465.4,    1791.6,     146.9,     355.4,     139.9,     257.0,     899.2,    500.87,     97.49,    169.77,    140.52,    157.75,    565.53,    13.835,    15.460,    34.545,     0.932,    64.772
0089_336.0,     0.488,Both,Total,       1.0,      49.0,       6.0,       2.9,Principal Arterial,       846,    7099.2,   15545.3,    9805.4,   11286.2,   43736.1,      34.0,      32.5,      31.8,      29.6,      33.9,      31.9,     0.861,     0.901,     0.920,     0.990,     0.862,     0.917,     15228,     30456,     15228,     60912,    121824,      0.54,      0.58,      0.70,      0.21,      0.70,    3461.2,    7579.0,    4780.6,    5502.5,   21323.3,    2731.1,    5760.7,    3989.8,    4624.9,   17106.5,      92.8,     483.8,     168.8,     145.7,     891.1,     460.5,     838.8,     452.6,     478.8,    2230.7,     176.8,     495.7,     169.4,     253.0,    1094.9,    627.47,    106.61,    238.29,    161.71,    162.10,    668.71,     4.768,    15.266,    21.033,     0.184,    41.251
0089_336.5,     0.208,Both,Total,       1.0,      49.0,       6.0,       1.3,Principal Arterial,       846,    7131.8,   15374.6,   10094.7,   11182.0,   43783.1,      34.0,      32.5,      32.0,      29.3,      33.9,      31.9,     0.368,     0.385,     0.391,     0.427,     0.368,     0.393,     15228,     30456,     15228,     60912,    121824,      0.54,      0.58,      0.73,      0.20,      0.73,    1486.8,    3205.2,    2104.5,    2331.1,    9127.6,    1165.4,    2424.3,    1745.1,    1962.7,    7297.5,      40.3,     210.2,      74.7,      63.4,     388.6,     204.9,     361.9,     210.4,     201.2,     978.4,      76.3,     208.8,      74.5,     103.8,     463.4,    268.63,     45.77,    100.15,     71.91,     68.68,    286.51,     2.007,     5.831,     9.978,     0.066,    17.882
0089_336.7,     0.496,Both,Total,       1.0,      49.0,       6.0,       3.0,Principal Arterial,       846,    7069.5,   15306.3,   10102.1,   10976.1,   43454.0,      34.0,      32.6,      32.1,      29.3,      34.0,      31.9,     0.875,     0.913,     0.928,     1.015,     0.875,     0.933,     15228,     30456,     15228,     60912,    121824,      0.53,      0.57,      0.72,      0.20,      0.72,    3504.4,    7587.4,    5007.7,    5441.0,   21540.5,    2747.9,    5768.7,    4167.1,    4573.8,   17257.5,      93.5,     484.4,     175.5,     147.9,     901.3,     481.6,     843.0,     492.2,     474.0,    2290.8,     181.4,     491.4,     172.9,     245.2,    1090.9,    633.44,    107.61,    236.63,    170.93,    160.14,    675.31,     4.570,    13.510,    23.695,     0.151,    41.926
0089_337.2,     0.231,Both,Total,       1.0,      49.0,       6.0,       1.4,Principal Arterial,       846,    7631.3,   16586.0,   10924.4,   11831.7,   46973.4,      34.0,      32.1,      31.4,      27.9,      33.9,      31.2,     0.408,     0.432,     0.441,     0.496,     0.408,     0.444,     15228,     30456,     15228,     60912,    121824,      0.56,      0.62,      0.78,      0.21,      0.78,    1761.1,    3827.7,    2521.1,    2730.5,   10840.4,    1389.5,    2923.6,    2106.7,    2296.4,    8716.2,      47.4,     243.5,      86.6,      73.9,     451.4,     237.4,     419.2,     245.7,     237.1,    1139.4,      86.8,     241.4,      82.1,     123.2,     533.5,    319.16,     54.91,    121.99,     90.36,     80.50,    347.76,     3.054,     9.287,    16.125,     0.109,    28.575
0089_337.5,     0.405,Both,Total,       1.0,      49.0,       6.0,       2.4,Principal Arterial,       846,    7254.9,   15761.2,   10337.5,   11154.6,   44508.2,      34.0,      32.4,      31.8,      28.9,      33.9,      31.6,     0.715,     0.750,     0.764,     0.841,     0.716,     0.768,     15228,     30456,     15228,     60912,    121824,      0.55,      0.59,      0.75,      0.20,      0.75,    2935.4,    6377.1,    4182.6,    4513.2,   18008.3,    2323.3,    4858.9,    3497.7,    3782.3,   14462.2,      72.9,     399.6,     141.9,     122.2,     736.6,     393.1,     710.4,     403.5,     401.9,    1908.9,     146.1,     408.2,     139.3,     206.7,     900.3,    530.37,     90.67,    200.72,    144.96,    133.05,    569.40,     4.225,    12.899,    21.781,     0.124,    39.029
0089_337.9,     0.122,Both,Total,       1.0,      49.0,       6.0,       0.7,Principal Arterial,       846,    7241.8,   15138.6,   10520.4,   11502.6,   44403.4,      34.0,      32.2,      32.2,      28.6,      34.0,      31.7,     0.215,     0.228,     0.228,     0.256,     0.216,     0.231,     15228,     30456,     15228,     60912,    121824,      0.60,      0.57,      0.77,      0.21,      0.77,     883.5,    1847.0,    1283.6,    1403.3,    5417.4,     685.9,    1419.3,    1075.6,    1185.5,    4366.3,      22.6,     116.0,      40.1,      34.6,     213.3,     127.6,     201.7,     127.4,     123.1,     579.8,      47.4,     110.1,      40.4,      60.2,     258.1,    159.37,     27.47,     57.41,     44.89,     41.33,    171.10,     1.506,     3.079,     7.143,     0.054,    11.782
0089_338.0,     0.534,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    7193.2,   15550.6,   10039.0,   11716.8,   44499.6,      34.0,      32.1,      32.0,      29.3,      33.9,      31.8,     0.943,     0.998,     1.002,     1.095,     0.944,     1.007,     15228,     30456,     15228,     60912,    121824,      0.61,      0.58,      0.75,      0.22,      0.75,    3840.0,    8301.4,    5359.2,    6254.7,   23755.3,    2974.7,    6445.6,    4455.0,    5296.4,   19171.7,     100.1,     496.3,     169.6,     146.6,     912.6,     561.5,     878.4,     555.3,     546.9,    2542.1,     203.6,     481.1,     179.2,     265.0,    1128.9,    699.23,    119.56,    259.62,    183.21,    184.32,    746.71,     6.673,    15.266,    25.536,     0.202,    47.677
0089_338.5,     0.535,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    8213.8,   17603.1,   11145.4,   13595.0,   50557.3,      34.0,      31.0,      30.8,      27.3,      33.9,      30.7,     0.946,     1.038,     1.044,     1.176,     0.948,     1.046,     15228,     30456,     15228,     60912,    121824,      0.68,      0.66,      0.82,      0.25,      0.82,    4397.4,    9424.1,    5966.9,    7278.3,   27066.7,    3345.0,    7218.9,    4908.3,    6141.5,   21613.7,     122.5,     574.5,     196.1,     176.7,    1069.8,     673.4,    1050.2,     661.1,     649.7,    3034.4,     256.5,     580.5,     201.3,     310.5,    1348.8,    796.71,    141.90,    306.44,    218.46,    214.70,    881.50,    12.658,    29.037,    42.891,     0.453,    85.039
0089_339.1,     0.535,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    8175.0,   17620.4,   11341.9,   13693.1,   50830.4,      34.0,      31.1,      30.7,      26.9,      33.9,      30.6,     0.944,     1.035,     1.044,     1.195,     0.946,     1.049,     15228,     30456,     15228,     60912,    121824,      0.68,      0.66,      0.84,      0.25,      0.84,    4373.4,    9426.4,    6067.6,    7325.4,   27192.8,    3334.4,    7176.6,    4968.7,    6197.9,   21677.6,     126.3,     589.4,     202.4,     172.7,    1090.8,     656.6,    1069.4,     684.3,     644.4,    3054.7,     256.1,     590.9,     212.1,     310.3,    1369.4,    799.95,    140.83,    306.69,    225.88,    215.97,    889.37,    12.354,    29.385,    47.479,     0.477,    89.695
0089_339.6,     0.534,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    6613.1,   13748.5,    9661.7,   10369.8,   40393.1,      34.0,      32.6,      32.7,      29.5,      34.0,      32.2,     0.943,     0.984,     0.980,     1.085,     0.943,     0.996,     15228,     30456,     15228,     60912,    121824,      0.57,      0.51,      0.75,      0.19,      0.75,    3532.8,    7344.6,    5161.3,    5539.6,   21578.3,    2673.9,    5596.5,    4183.0,    4701.2,   17154.6,      98.1,     453.3,     164.9,     124.6,     840.9,     543.0,     854.2,     610.0,     484.4,    2491.6,     217.9,     440.6,     203.4,     229.3,    1091.2,    634.66,    108.46,    224.55,    174.69,    163.05,    670.75,     4.590,     8.526,    22.925,     0.114,    36.155
0089_340.2,     0.541,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    7069.3,   14710.1,    9987.4,   10865.4,   42632.2,      34.0,      32.2,      32.3,      29.1,      34.0,      31.9,     0.955,     1.007,     1.004,     1.113,     0.956,     1.017,     15228,     30456,     15228,     60912,    121824,      0.59,      0.55,      0.75,      0.20,      0.75,    3823.6,    7956.3,    5401.9,    5876.7,   23058.5,    2883.7,    6037.6,    4333.7,    4946.2,   18201.2,     110.0,     495.4,     181.7,     148.2,     935.3,     586.3,     934.2,     668.6,     537.3,    2726.4,     243.6,     489.3,     217.9,     245.1,    1195.9,    678.56,    118.57,    246.20,    185.35,    173.09,    723.21,     6.071,    12.057,    26.376,     0.161,    44.665
0089_340.7,     0.534,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    7038.2,   14366.2,   10619.3,   10582.0,   42605.7,      34.0,      32.1,      32.4,      27.8,      34.0,      31.4,     0.943,     0.999,     0.990,     1.151,     0.943,     1.020,     15228,     30456,     15228,     60912,    121824,      0.61,      0.55,      0.79,      0.19,      0.79,    3758.3,    7671.4,    5670.6,    5650.7,   22751.0,    2819.3,    5682.5,    4473.8,    4699.3,   17674.9,     100.3,     473.8,     189.5,     137.4,     901.0,     620.1,    1024.9,     768.1,     572.4,    2985.5,     218.6,     490.3,     239.1,     241.6,    1189.6,    669.39,    117.14,    237.04,    203.73,    166.39,    724.30,     6.625,    11.326,    36.948,     0.127,    55.026
0089_341.3,     0.528,Both,Total,       1.0,      49.0,       6.0,       3.2,Principal Arterial,       846,    6631.3,   13389.0,    9950.5,    9716.8,   39687.6,      34.0,      32.5,      32.8,      29.1,      34.0,      32.0,     0.931,     0.974,     0.967,     1.090,     0.931,     0.990,     15228,     30456,     15228,     60912,    121824,      0.57,      0.52,      0.74,      0.18,      0.74,    3499.9,    7066.6,    5251.8,    5128.4,   20946.7,    2584.3,    5153.3,    4090.8,    4236.7,   16065.1,      89.5,     444.5,     180.4,     130.9,     845.3,     603.5,     993.9,     744.1,     531.4,    2872.9,     222.8,     474.8,     236.4,     229.4,    1163.4,    615.79,    107.60,    215.75,    180.75,    150.84,    654.94,     4.724,     8.004,    26.380,     0.074,    39.182
0089_341.8,     0.580,Both,Total,       1.0,      49.0,       6.0,       3.5,Principal Arterial,       890,    5385.5,   10988.4,    8530.7,    7304.4,   32209.0,      40.0,      39.3,      39.5,      37.1,      40.0,      38.9,     0.869,     0.885,     0.882,     0.937,     0.870,     0.894,     16020,     32040,     16020,     64080,    128160,      0.45,      0.41,      0.62,      0.13,      0.62,    3123.0,    6372.1,    4946.9,    4235.7,   18677.7,    2283.5,    4636.0,    3796.9,    3466.4,   14182.8,      87.5,     392.2,     171.9,     113.2,     764.8,     547.6,     899.4,     743.8,     466.2,    2657.0,     204.3,     444.4,     234.5,     189.9,    1073.1,    466.75,     79.40,    161.52,    133.22,    105.87,    480.01,     1.362,     2.291,     9.599,     0.006,    13.258
0089_342.4,     0.911,Both,Total,       1.0,      49.0,       6.0,       5.5,Principal Arterial,       853,    5862.7,   11457.2,    9565.0,    7880.7,   34765.6,      34.9,      33.9,      34.3,      30.6,      34.9,      33.2,     1.565,     1.614,     1.596,     1.789,     1.566,     1.645,     15362,     30724,     15362,     61449,    122898,      0.52,      0.44,      0.73,      0.14,      0.73,    5340.5,   10436.7,    8713.0,    7178.8,   31669.0,    4030.3,    7723.5,    6791.7,    5958.8,   24504.3,     137.1,     633.4,     300.1,     187.0,    1257.6,     844.6,    1406.7,    1246.4,     741.9,    4239.6,     328.5,     673.1,     374.8,     291.0,    1667.4,    906.92,    157.65,    304.71,    285.05,    205.64,    953.05,     4.786,     5.835,    35.620,     0.052,    46.293
0089_343.3,     0.671,Both,Total,       1.0,      49.0,       6.0,       4.0,Principal Arterial,       846,    5990.7,   11664.2,    9893.2,    8224.7,   35772.8,      34.0,      32.9,      33.3,      29.1,      34.0,      32.1,     1.185,     1.224,     1.210,     1.384,     1.185,     1.255,     15228,     30456,     15228,     60912,    121824,      0.53,      0.45,      0.75,      0.15,      0.75,    4022.0,    7831.0,    6642.0,    5521.9,   24016.9,    3039.5,    5807.5,    5173.0,    4587.3,   18607.3,     103.4,     474.1,     228.0,     147.5,     953.0,     631.7,    1043.8,     952.5,     568.2,    3196.2,     247.3,     505.7,     288.6,     219.0,    1260.6,    706.43,    122.16,    235.29,    228.10,    162.46,    748.01,     3.896,     4.949,    32.770,     0.038,    41.653
0089_344.0,     0.343,Both,Total,       1.0,      49.0,       6.0,       2.1,Principal Arterial,       846,    4923.6,    9382.7,    8178.8,    6584.4,   29069.5,      34.0,      33.4,      33.7,      31.5,      34.0,      33.1,     0.605,     0.617,     0.611,     0.653,     0.605,     0.622,     15228,     30456,     15228,     60912,    121824,      0.46,      0.37,      0.63,      0.12,      0.63,    1689.2,    3219.0,    2806.1,    2259.0,    9973.3,    1294.9,    2404.9,    2196.3,    1898.0,    7794.1,      42.0,     191.4,      93.2,      57.2,     383.8,     252.0,     424.0,     395.3,     224.1,    1295.4,     100.2,     198.9,     121.3,      79.6,     500.0,    293.15,     50.58,     95.47,     89.02,     66.42,    301.49,     0.948,     0.857,     6.569,     0.012,     8.386
0089_344.3,     0.224,Both,Total,       1.0,      49.0,       6.0,       1.3,Principal Arterial,       846,    5243.0,   10228.2,    8773.0,    7234.0,   31478.2,      34.0,      33.2,      33.6,      30.8,      34.0,      32.8,     0.396,     0.405,     0.401,     0.437,     0.396,     0.410,     15228,     30456,     15228,     60912,    121824,      0.49,      0.40,      0.68,      0.13,      0.68,    1175.2,    2292.5,    1966.3,    1621.3,    7055.3,     903.8,    1731.9,    1551.5,    1373.7,    5560.9,      29.0,     137.3,      66.0,      39.5,     271.8,     173.0,     284.8,     267.1,     152.3,     877.2,      69.3,     138.5,      81.7,      56.0,     345.5,    207.63,     35.40,     68.30,     63.87,     47.73,    215.30,     0.837,     0.839,     6.008,     0.018,     7.702
0089_344.6,     0.120,Both,Total,       1.0,      49.0,       6.0,       0.7,Principal Arterial,       846,    3451.4,    6931.3,    6325.4,    4546.6,   21254.7,      33.9,      33.8,      33.8,      33.0,      33.9,      33.6,     0.213,     0.214,     0.214,     0.219,     0.213,     0.215,     15228,     30456,     15228,     60912,    121824,      0.31,      0.27,      0.48,      0.08,      0.48,     415.6,     834.8,     761.9,     547.6,    2559.9,     310.2,     621.9,     577.4,     461.4,    1970.9,      11.2,      49.4,      27.0,      12.4,     100.0,      64.4,     105.6,     118.4,      54.2,     342.6,      29.9,      57.9,      39.0,      19.6,     146.4,     75.44,     12.30,     24.67,     23.11,     16.14,     76.22,     0.039,     0.072,     0.649,     0.005,     0.765
0089_344.7,     0.369,Both,Total,       1.0,      49.0,       6.0,       2.2,Principal Arterial,       846,    4207.1,    8269.5,    8040.4,    5375.7,   25892.7,      34.0,      33.6,      33.8,      31.5,      34.0,      33.1,     0.652,     0.660,     0.656,     0.703,     0.652,     0.670,     15228,     30456,     15228,     60912,    121824,      0.41,      0.32,      0.64,      0.10,      0.64,    1554.0,    3054.6,    2969.9,    1985.7,    9564.2,    1185.0,    2301.3,    2318.2,    1700.0,    7504.5,      40.6,     183.1,     101.8,      45.0,     370.5,     233.8,     378.1,     414.2,     175.2,    1201.3,      94.8,     192.1,     135.7,      65.5,     488.1,    281.42,     46.27,     90.36,     94.18,     58.43,    289.24,     0.542,     0.487,     6.816,     0.001,     7.846
0089_345.0,     0.393,Both,Total,       1.0,      49.0,       6.0,       2.4,Principal Arterial,       846,    4380.0,    8084.8,    7856.7,    5424.6,   25746.1,      34.0,      33.5,      33.8,      31.7,      34.0,      33.1,     0.693,     0.704,     0.696,     0.744,     0.693,     0.711,     15228,     30456,     15228,     60912,    121824,      0.44,      0.32,      0.63,      0.10,      0.63,    1719.9,    3174.8,    3085.2,    2130.1,   10110.0,    1322.3,    2349.1,    2406.6,    1823.1,    7901.1,      46.6,     199.3,     105.5,      48.5,     399.9,     249.1,     415.7,     433.4,     194.9,    1293.1,     102.0,     210.6,     139.6,      63.7,     515.9,    297.35,     51.36,     93.84,     97.38,     62.65,    305.23,     0.782,     0.472,     6.678,         0,     7.932
0089_345.4,     0.487,Both,Total,       1.0,      49.0,       6.0,       2.9,Principal Arterial,       846,    4913.9,    9610.3,    8701.6,    6843.1,   30068.9,      34.0,      33.3,      33.7,      30.8,      34.0,      32.8,     0.860,     0.878,     0.868,     0.948,     0.860,     0.891,     15228,     30456,     15228,     60912,    121824,      0.47,      0.38,      0.68,      0.12,      0.68,    2393.7,    4681.4,    4238.8,    3333.4,   14647.3,    1864.5,    3590.2,    3368.8,    2878.6,   11702.1,      65.8,     271.3,     141.6,      80.8,     559.5,     333.8,     550.6,     555.4,     281.1,    1720.9,     129.6,     269.4,     173.1,      92.9,     665.0,    430.95,     71.86,    139.06,    137.46,     98.08,    446.46,     1.443,     1.329,    12.801,     0.007,    15.580
0089_345.9,     0.518,Both,Total,       1.0,      49.0,       6.0,       3.1,Principal Arterial,       846,    5085.6,   10396.1,    8879.2,    7515.5,   31876.4,      34.0,      33.2,      33.6,      30.7,      34.0,      32.8,     0.914,     0.935,     0.925,     1.011,     0.914,     0.948,     15228,     30456,     15228,     60912,    121824,      0.49,      0.40,      0.68,      0.14,      0.68,    2633.3,    5382.9,    4597.5,    3891.3,   16505.0,    2081.5,    4239.3,    3707.6,    3387.1,   13415.5,      75.0,     297.6,     147.2,      95.2,     615.0,     348.0,     567.8,     569.4,     301.9,    1787.1,     128.8,     278.2,     173.2,     107.0,     687.2,    485.49,     79.22,    160.35,    149.56,    114.49,    503.62,     1.799,     2.020,    14.361,     0.031,    18.211
0089_346.5,     0.892,Both,Total,       1.0,      49.0,       6.0,       5.4,Principal Arterial,       846,    4602.3,    9338.9,    7829.0,    7157.7,   28927.9,      34.0,      33.5,      33.7,      32.0,      34.0,      33.2,     1.575,     1.600,     1.588,     1.676,     1.575,     1.610,     15228,     30456,     15228,     60912,    121824,      0.44,      0.36,      0.60,      0.13,      0.60,    4106.2,    8332.3,    6985.2,    6386.2,   25809.9,    3268.8,    6597.2,    5787.8,    5604.6,   21258.4,     111.1,     500.6,     234.6,     150.2,     996.5,     531.5,     823.2,     736.7,     452.9,    2544.3,     194.8,     411.2,     226.0,     178.4,    1010.4,    759.13,    122.72,    247.20,    218.58,    187.86,    776.36,     1.969,     2.123,    13.189,     0.018,    17.299
0089_347.4,     0.605,Both,Total,       1.0,      49.0,       4.0,       2.4,Principal Arterial,       883,    6366.2,   12424.8,    9056.9,   10048.4,   37896.3,      34.0,      27.7,      30.2,      22.7,      33.9,      28.3,     1.068,     1.317,     1.203,     1.604,     1.071,     1.283,     10596,     21192,     10596,     42384,     84768,      0.85,      0.69,      0.98,      0.26,      0.98,    3851.4,    7516.8,    5479.3,    6079.1,   22926.6,    3035.0,    5691.3,    4539.9,    5195.0,   18461.2,      92.2,     482.4,     180.9,     135.9,     891.4,     519.5,     854.0,     568.1,     511.4,    2453.0,     204.7,     489.0,     190.3,     237.0,    1121.0,    674.38,    138.98,    249.19,    241.52,    179.33,    809.02,    26.456,    28.094,    80.898,     0.518,   135.966
0089_348.0,     0.283,Both,Total,       1.0,      49.0,       4.0,       1.1,Principal Arterial,       883,    7126.6,   13947.3,    8413.3,   13129.1,   42616.3,      34.0,      27.5,      28.6,      24.8,      33.7,      28.9,     0.500,     0.620,     0.595,     0.688,     0.504,     0.587,     10596,     21192,     10596,     42384,     84768,      0.85,      0.77,      0.92,      0.33,      0.92,    2020.1,    3953.5,    2384.8,    3721.6,   12080.0,    1596.3,    2915.8,    1922.1,    3197.6,    9631.8,      51.7,     272.8,      83.4,      86.0,     493.9,     265.0,     480.4,     281.6,     302.7,    1329.7,     107.1,     284.4,      97.8,     135.3,     624.6,    355.36,     73.33,    138.20,     96.24,    110.30,    418.07,    14.187,    21.934,    26.265,     0.820,    63.206
0089_348.3,     0.274,Both,Total,       1.0,      49.0,       4.0,       1.1,Principal Arterial,       883,    7540.6,   15021.2,    9668.6,   13134.8,   45365.2,      34.0,      26.1,      27.4,      21.2,      33.8,      27.0,     0.483,     0.634,     0.600,     0.776,     0.486,     0.608,     10596,     21192,     10596,     42384,     84768,      0.92,      0.81,      1.04,      0.34,      1.04,    2063.7,    4111.0,    2646.1,    3594.7,   12415.5,    1654.5,    3094.2,    2168.4,    3096.6,   10013.7,      50.6,     271.6,      87.4,      85.7,     495.3,     255.0,     475.7,     292.4,     282.6,    1305.7,     103.4,     269.4,      97.8,     130.0,     600.6,    364.83,     79.20,    150.11,    124.81,    106.42,    460.54,    18.986,    29.314,    47.308,     0.787,    96.395
0089_348.5,     0.280,Both,Total,       1.0,      49.0,       4.0,       1.1,Principal Arterial,       883,    7571.5,   15449.0,   10021.5,   13484.8,   46526.8,      34.0,      26.9,      26.7,      20.2,      33.7,      26.5,     0.494,     0.626,     0.630,     0.830,     0.498,     0.632,     10596,     21192,     10596,     42384,     84768,      0.87,      0.84,      1.03,      0.36,      1.03,    2118.1,    4321.7,    2803.4,    3772.2,   13015.4,    1669.2,    3235.6,    2297.0,    3223.8,   10425.6,      59.7,     289.0,      98.4,      94.3,     541.4,     278.2,     506.5,     307.9,     307.8,    1400.4,     111.0,     290.6,     100.1,     146.3,     648.0,    383.03,     78.85,    162.12,    138.55,    111.94,    491.46,    16.658,    34.955,    56.051,     0.930,   108.594
0089_348.8,     0.458,Both,Total,       1.0,      49.0,       4.0,       1.8,Principal Arterial,       883,    1366.2,    3553.5,    1837.0,    3850.5,   10607.2,      34.0,      33.9,      33.9,      33.9,      34.0,      33.9,     0.808,     0.810,     0.810,     0.811,     0.808,     0.810,     10596,     21192,     10596,     42384,     84768,      0.21,      0.22,      0.19,      0.11,      0.22,     625.8,    1627.6,     841.4,    1763.6,    4858.4,     488.8,    1244.0,     720.5,    1547.5,    4000.8,      21.0,     120.7,      25.5,      43.7,     210.9,      85.9,     180.8,      65.4,     113.2,     445.3,      30.0,      82.0,      29.9,      59.3,     201.2,    142.92,     18.44,     48.00,     24.83,     51.89,    143.16,     0.025,     0.111,     0.075,         0,     0.211
0089_349.3,     0.484,Both,Total,       1.0,      49.0,       5.0,       2.4,Principal Arterial,       865,    3274.6,    8284.4,    5434.2,    6321.7,   23314.9,      34.0,      33.8,      33.6,      32.8,      34.0,      33.5,     0.855,     0.859,     0.866,     0.884,     0.855,     0.866,     12912,     25824,     12912,     51648,    103296,      0.35,      0.44,      0.56,      0.17,      0.56,    1585.5,    4011.0,    2631.0,    3060.7,   11288.2,    1278.9,    3345.1,    2318.8,    2727.6,    9670.4,      46.4,     213.4,      72.5,      68.7,     401.0,     194.0,     313.4,     187.2,     181.1,     875.7,      66.3,     139.0,      52.6,      83.3,     341.2,    332.09,     46.89,    119.55,     80.10,     90.07,    336.61,     0.256,     1.533,     2.703,     0.018,     4.510
0089_349.8,     0.291,Both,Total,       1.0,      49.0,       5.0,       1.5,Principal Arterial,       865,    5421.2,   12786.2,    8911.3,    9006.2,   36124.9,      34.0,      32.3,      31.5,      27.6,      33.9,      31.1,     0.513,     0.541,     0.553,     0.631,     0.514,     0.561,     12912,     25824,     12912,     51648,    103296,      0.62,      0.68,      0.88,      0.23,      0.88,    1575.8,    3716.5,    2590.2,    2617.8,   10500.3,    1266.7,    2997.9,    2216.5,    2288.1,    8769.2,      46.2,     204.1,      79.9,      60.8,     391.0,     191.5,     326.1,     218.9,     178.2,     914.7,      71.4,     188.5,      74.8,      90.7,     425.4,    309.08,     48.85,    117.86,     93.70,     77.14,    337.55,     2.493,     8.436,    17.474,     0.077,    28.480
